span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256
B4X2500SPAN-20260730-3e56d414d5343748d21ed221,B4X2500LIVE-20260729-001035,B4X2500TXT-20260730-2782dd42986b59083241,B4X2500SRD-20260730-2c3236d187ff2858fff7,B4X2500LIVE-20260729-001035,B4X2500-20260729-01032,B4X2500V-20260730-04757,B4X2500RDY-20260730-d1ec8bd1eeefaf881111,B4X2500SRD-20260730-2c3236d187ff2858fff7,B4X2500SPQ-20260730-009910d974f1b2073074,span_extraction_lane_001,543,Hamilton,MA,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"Contract Agreement (Town of Hamilton and AFSCME Council 93, Local 2905) - Administrative Staff Unit A",https://www.hamiltonma.gov/wp-content/uploads/2017/02/HAMILTON-ADMIN-STAFF-UNION-Signed-Contract-FY25-FY27.pdf,https://hamiltonma.gov/wp-content/uploads/2017/02/HAMILTON-ADMIN-STAFF-UNION-Signed-Contract-FY25-FY27.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-2782dd42986b59083241.txt,350fbcb15651ea457da488baa6201e50115160f4cb7a41c997242cf0e64a311c,source_navigation_reference,,,,"APPENDIX A: WAGE AND CLASSIFICATION TABLES

24

APPENDIX A: WAGE AND CLASSIFICATION TABLES

Town of Hamilton
Compensation/Classification Table
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,50942,51085,980,248,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:28Z,bounded_deterministic_rule_match_R001,R001,6fc20c2791ea4de871873cedac6662eb8e696e408f8ad6b96848ded5eb8113b9
B4X2500SPAN-20260730-6aa3e2e5f6783272c15ad4f0,B4X2500LIVE-20260729-003011,B4X2500TXT-20260730-44f655c293f91982665d,B4X2500SRD-20260730-5138a9f4781e96074d54,B4X2500LIVE-20260729-003011,B4X2500-20260729-02936,B4X2500V-20260730-03498,B4X2500RDY-20260730-b381212b45f732b3106c,B4X2500SRD-20260730-5138a9f4781e96074d54,B4X2500SPQ-20260730-520d8aea56866f52dd01,span_extraction_lane_001,571,Dundas,MN,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,"Labor Agreement Between the City of Dundas and Law Enforcement Labor Services, Inc. (Local #327)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723b5a934a32e22e43945d7/1730393514385/ActiveContract%2B-%2BDundas%2BPD%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723b5a934a32e22e43945d7/1730393514385/ActiveContract%2B-%2BDundas%2BPD%2B-%2B12-31-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-44f655c293f91982665d.txt,fbfdd987a3cefffc5d2e6742501ec593292a7bb57183d7f151670bbecc7a4509,source_navigation_reference,,,,"24.1 Part-time employees shall be paid according to the salary schedule in Appendix A.

13

Part-time employees will advance through the salary schedule based on the completion of
","The passage points to another pay schedule, appendix, exhibit, or source location.",,ARTICLE 24 - PART-TIME EMPLOYEES,27002,27182,536,147,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:29Z,bounded_deterministic_rule_match_R001,R001,4c708f943d92a5f0aa1b51b02d26e5dcb45df83d44b9f41698fcf74dfe126d2b
B4X2500SPAN-20260730-6f07fcf79f1f0e064b0bf1ad,B4X2500LIVE-20260729-004939,B4X2500TXT-20260730-c67c46ffe6666dc033a3,B4X2500SRD-20260730-a0dc52d26a9923a1c6d1,B4X2500LIVE-20260729-004939,B4X2500-20260729-05000,B4X2500V-20260730-02812,B4X2500RDY-20260730-986e6b7ac3e52cb31ee8,B4X2500SRD-20260730-a0dc52d26a9923a1c6d1,B4X2500SPQ-20260730-29e2e4ff1816a08cef7a,span_extraction_lane_001,587,Woodway,WA,West,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Ordinance 2024-652 — Compensation of Officers and Employees (WMC Chapter 2.16) — Up to 40 hours additional compensation for part-time training/professional development,https://cms5.revize.com/revize/woodway/Documents/Town%20Council%20Agenda/agendas/2024/2024-02-05%20council%20agenda%20and%20packet.pdf,https://cms5.revize.com/revize/woodway/Documents/Town%20Council%20Agenda/agendas/2024/2024-02-05%20council%20agenda%20and%20packet.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-c67c46ffe6666dc033a3.txt,fd45ebc4ebeffac51f692f6f3cfc583b4b87ffc6b87e3a956131e81d7e5018e4,source_navigation_reference,,,,"ORDINANCE 2024-652 | EXHIBIT A

WMC CHAPTER 2.16: COMPENSATION OF OFFICERS AND EMPLOYEES

Sections:
2.16.005 Compensation.
","The passage points to another pay schedule, appendix, exhibit, or source location.",,TOWN OF WOODWAY,31099,31222,722,183,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:30Z,bounded_deterministic_rule_match_R001,R001,d9a09775eed493c8ade429a446e157ea415ec277e43b57a70afc249e7186e332
B4X2500SPAN-20260730-630b76804f27eca32431636e,B4X2500LIVE-20260729-006210,B4X2500TXT-20260730-71d2a1c6f54d135b276c,B4X2500SRD-20260730-e498eb3f18dc270a644a,B4X2500LIVE-20260729-006210,B4X2500-20260729-06188,B4X2500V-20260730-03686,B4X2500RDY-20260730-7f599692f8e9f73de52f,B4X2500SRD-20260730-e498eb3f18dc270a644a,B4X2500SPQ-20260730-3b1e009ced3d70992425,span_extraction_lane_001,659,Delaware,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Agreement Between Delaware Township and Teamsters Local Union No. 469 (Teamsters Local Union No. 469),https://www.delawaretwpnj.org/government/labor-agreements/2052-dt-teamsters-local-union-469/file,https://delawaretwpnj.org/government/labor-agreements/2052-dt-teamsters-local-union-469/file,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-71d2a1c6f54d135b276c.txt,4163b5ba786b8128f757c343ed98a1bdfdeadeacb38fabec6cceb8571de447eb,source_navigation_reference,,,,"APPENDIX A SALARIES

1. The Wage base within the recognized titles noted beloW are hereby adjusted as follows
","The passage points to another pay schedule, appendix, exhibit, or source location.",,"' Q., ~~",48823,48933,853,209,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:32Z,bounded_deterministic_rule_match_R001,R001,495870f0f04f0bd40600e49a120a3ddde33c337860e42556829acdcc0f9248e4
B4X2500SPAN-20260730-b2c1dbb5ff4d83b79eaebcdc,B4X2500LIVE-20260729-000863,B4X2500TXT-20260730-c08b1e496e947bac07f8,B4X2500SRD-20260730-47103d038d7ca834bba9,B4X2500LIVE-20260729-000863,B4X2500-20260729-00831,B4X2500V-20260730-01106,B4X2500RDY-20260730-960f2ef895ad07a9930f,B4X2500SRD-20260730-47103d038d7ca834bba9,B4X2500SPQ-20260730-27bee3e58d90ec8e69e0,span_extraction_lane_001,681,Urbana,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,URBANAP.D. PATROL 2019-2021 (Collective Bargaining Agreement),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0906.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0906.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-c08b1e496e947bac07f8.txt,a6a0d33dd6d9d2910ddb51a14b5c8fdf6f1fb648913cd53f3c5f041607a9ccae,source_navigation_reference,,,,"APPENDIX A
ANNUAL PATROL OFFICER WAGES

PATROL OFFICERS WAGE SCALE
","The passage points to another pay schedule, appendix, exhibit, or source location.",,URBANAP.D. PATROL 2019-2021,91430,91497,1755,382,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:33Z,bounded_deterministic_rule_match_R001,R001,290c1b2d56623a3062e44e9bf033b996dba72c02e391d88a23a44f9f69a6163d
B4X2500SPAN-20260730-d059654d075586352fefdb45,B4X2500LIVE-20260729-005398,B4X2500TXT-20260730-de888cf9472fdd18c37a,B4X2500SRD-20260730-bd8d0a3041f42deb26e8,B4X2500LIVE-20260729-005398,B4X2500-20260729-05370,B4X2500V-20260730-00543,B4X2500RDY-20260730-c48aaf0aaabc5fce456b,B4X2500SRD-20260730-bd8d0a3041f42deb26e8,B4X2500SPQ-20260730-80332290cf332d853bb0,span_extraction_lane_001,690,Gibraltar,MI,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,Collective Bargaining Agreement between City of Gibraltar and POAM (Police Officers Association of Michigan) (Signature Copy),https://archive.lib.msu.edu/LIR/contracts/c7334.pdf,https://archive.lib.msu.edu/LIR/contracts/c7334.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-de888cf9472fdd18c37a.txt,fdec990867cac11325210640176797721d3219334d8bff903e624ac8cf86dc03,source_navigation_reference,,,,"take effect as follows: (See Appendix A)
30.2: Overtime Pay. Overtime pay shall be paid for employees
","The passage points to another pay schedule, appendix, exhibit, or source location.",,WAGES,55378,55480,1275,100,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:33Z,bounded_deterministic_rule_match_R001,R001,902f080c7d8039be7c4afaaba6fc5a7c201db25a319968f27c5942d8d0608589
B4X2500SPAN-20260730-6620fe2d85aab681467c1b20,B4X2500LIVE-20260729-007855,B4X2500TXT-20260730-20940443333f2b1ffe60,B4X2500SRD-20260730-3617c6a7e62afb97323c,B4X2500LIVE-20260729-007855,B4X2500-20260729-07824,B4X2500V-20260730-01781,B4X2500RDY-20260730-bf150bba940aa245b0d3,B4X2500SRD-20260730-3617c6a7e62afb97323c,B4X2500SPQ-20260730-9273e363a7249810c1b3,span_extraction_lane_002,4,Towanda,KS,Midwest,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Employee Handbook, Personnel Policies, and Guidelines (Version 1.2.2023) — Ordinance No. 709 (includes Pay Range Plan / Pay Plan provisions)",https://www.cityoftowanda.com/_files/ugd/3e0885_230169ec01544697a25f50385f00dbda.pdf,https://cityoftowanda.com/_files/ugd/3e0885_230169ec01544697a25f50385f00dbda.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-20940443333f2b1ffe60.txt,aa18eb799a81f9872346bf2d3e127743e70a0c24165f53592f26173ffbe954e0,source_navigation_reference,,,," [See Appendix B for an explanation of Veteran Preference]

ARTICLE D. COMPENSATION

D-1. Pay Plan.
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,15499,15599,367,81,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:10Z,bounded_deterministic_rule_match_R001,R001,ee8e2eccf646a8ecad357343526b20a6e975e307046a4d359259f2093c17a657
B4X2500SPAN-20260730-ea583f5c1e1a4a6d0f1eebbf,B4X2500LIVE-20260729-000335,B4X2500TXT-20260730-ce9b5dc3f0f5f6b6a2dd,B4X2500SRD-20260730-6faabf1c1e48fbc41291,B4X2500LIVE-20260729-000335,B4X2500-20260729-00277,B4X2500V-20260730-00343,B4X2500RDY-20260730-15a7f0c589e9ded83389,B4X2500SRD-20260730-6faabf1c1e48fbc41291,B4X2500SPQ-20260730-65071de6cd2e5e5d99cd,span_extraction_lane_002,23,Gardner,KS,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,pdf,ORDINANCE NO. 2755 — AN ORDINANCE ADOPTING A REVISED CITY OF GARDNER BASE SALARY STRUCTURE - FISCAL YEAR 2023,https://cms2.revize.com/revize/gardnerks/Documents/Government/City%20Clerk/Ordinances/2022/ORD2755.pdf,https://cms2.revize.com/revize/gardnerks/Documents/Government/City%20Clerk/Ordinances/2022/ORD2755.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-ce9b5dc3f0f5f6b6a2dd.txt,1539d75216944455a631a5ced81011e0130cbff5228350f12c8aa155705e2592,source_navigation_reference,,,,"2023: The attached hereto as Exhibit A is hereby adopted.

SECTION TWO: Any prior ordinances adopting any City of Gardner Base Salary Structure
","The passage points to another pay schedule, appendix, exhibit, or source location.",,SECTION ONE: Adoption of a revised City of Gardner Base Salary Structure - Fiscal Year,987,1131,23,7,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:10Z,bounded_deterministic_rule_match_R001,R001,cad234127031d723b1b099ec3f0de39cd956611c5fb6f62daab8f1dc7b539b58
B4X2500SPAN-20260730-f9c0bb49dd219b261df74ae6,B4X2500LIVE-20260729-000334,B4X2500TXT-20260730-4e73264cf3601361d9bc,B4X2500SRD-20260730-8af1844664ec5c112eba,B4X2500LIVE-20260729-000334,B4X2500-20260729-00277,B4X2500V-20260730-04669,B4X2500RDY-20260730-dad6f2ffbe89382ec7a4,B4X2500SRD-20260730-8af1844664ec5c112eba,B4X2500SPQ-20260730-60a48e152786d41f8e52,span_extraction_lane_002,40,Gardner,KS,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,pdf,ORDINANCE NO. 2727 — AN ORDINANCE ADOPTING A REVISED CITY OF GARDNER BASE SALARY STRUCTURE AND CITY OF GARDNER SWORN OFFICER SALARY STRUCTURE - FISCAL YEAR 2022,https://cms2.revize.com/revize/gardnerks/Documents/Government/City%20Clerk/Ordinances/2022/ORD2727.pdf,https://cms2.revize.com/revize/gardnerks/Documents/Government/City%20Clerk/Ordinances/2022/ORD2727.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-4e73264cf3601361d9bc.txt,d864bf33eff8c71cb885691b92754b5d6145939eef3de82cd75dcc8260f5ce7b,source_navigation_reference,,,,"Gardner Sworn Officer Salary Structure- Fiscal Year 2022: The attached hereto as Exhibit A is
hereby adopted.

SECTION TWO: Any prior ordinances adopting any City of Gardner Base Salary Structure
","The passage points to another pay schedule, appendix, exhibit, or source location.",,SECTION ONE: Adoption of a revised City of Gardner Base Salary Structure and City of,1026,1222,23,7,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:11Z,bounded_deterministic_rule_match_R001,R001,ff2ea909b1baf4de7a1f3cb09e50e7ca33c2341ce531b5959fc49832157db655
B4X2500SPAN-20260730-5d7394a9f53fe809fc8667d8,B4X2500LIVE-20260729-007057,B4X2500TXT-20260730-b59896eb9b478360455b,B4X2500SRD-20260730-c580020d478b05f38130,B4X2500LIVE-20260729-007057,B4X2500-20260729-07013,B4X2500V-20260730-05050,B4X2500RDY-20260730-fd9c14d96897ecbc5e58,B4X2500SRD-20260730-c580020d478b05f38130,B4X2500SPQ-20260730-cb2454dd0378f3611af8,span_extraction_lane_002,201,Whispering Pines,NC,South,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,PAY PLAN FY2023-24 (includes police classification salary ranges),https://www.vwpnc.org/docview.aspx?docid=11693&doctype=packetDoc,https://vwpnc.org/files/documents/VillageCouncilPacket02-28-24034129022324PM1314.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-b59896eb9b478360455b.txt,f8ad46752cf6ff9e99fca02e587bd877725750340312a5a3a66a23e02d1264c2,source_navigation_reference,,,,"Attachment B

VILLAGE OF WHISPERING PINES
PAY PLAN FY2023-24

SALARY RANGE
","The passage points to another pay schedule, appendix, exhibit, or source location.",,TOTAL POSITIONS 26 28.2,6724,6799,169,32,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:15Z,bounded_deterministic_rule_match_R001,R001,9b664869d2abfd2759bf8ea4dd9e300ecb63b5a60e4a39225e159e33b4660cdc
B4X2500SPAN-20260730-3b768da6f88b23c7eddc3a65,B4X2500LIVE-20260729-008013,B4X2500TXT-20260730-e47241e681f674bb0ebf,B4X2500SRD-20260730-59ffe9eed3570f552545,B4X2500LIVE-20260729-008013,B4X2500-20260729-07954,B4X2500V-20260730-03530,B4X2500RDY-20260730-325d98c1959e6bbf4de0,B4X2500SRD-20260730-59ffe9eed3570f552545,B4X2500SPQ-20260730-6975218e67f7eaa9f927,span_extraction_lane_002,262,Hawley,MN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"LABOR AGREEMENT BY AND BETWEEN CITY OF HAWLEY, MINNESOTA AND LAW ENFORCEMENT LABOR SERVICES, INC., Local #527 (Police Officers)",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723df2d027c3e2cf3ac08ee/1730404147251/ActiveContract%2B-%2BHawley%2BPD%2B-%2B12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723df2d027c3e2cf3ac08ee/1730404147251/ActiveContract%2B-%2BHawley%2BPD%2B-%2B12-31-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-e47241e681f674bb0ebf.txt,3fb651127ec47c4a2c7777796bf02eff5d2043969787f6a13885a23589d8dcbd,source_navigation_reference,,,,"Appendix A.

The City of Hawley uses the salary schedule below. This hourly rate includes compensation
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,29359,29462,534,151,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,04a444acfc104aa8c86e2a0ce1ae4075b5ebcf55edf1f025fb6ceac681728869
B4X2500SPAN-20260730-3d500c924f6434edfde18c81,B4X2500LIVE-20260729-002493,B4X2500TXT-20260730-f7292727a2dede4d61c2,B4X2500SRD-20260730-c31102f439d24672ff62,B4X2500LIVE-20260729-002493,B4X2500-20260729-02499,B4X2500V-20260730-02806,B4X2500RDY-20260730-709e83356d0b0ff1b0e9,B4X2500SRD-20260730-c31102f439d24672ff62,B4X2500SPQ-20260730-3aa351a261e65652de7c,span_extraction_lane_002,274,Yacolt,WA,West,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Town of Yacolt 2022 Budget — Ordinance #586 (Adopting the final annual budget; salary/benefits schedules),https://mccmeetings.blob.core.usgovcloudapi.net/yacolt-pubu/MEET-Packet-8c5945c8921a46f5820d1d2eab3c6e56.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/yacolt-pubu/MEET-Packet-8c5945c8921a46f5820d1d2eab3c6e56.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-f7292727a2dede4d61c2.txt,4ecd08486cf99547e018b7fa8fef6553aa9ea9ff773dfce5f2656e714c393b15,source_navigation_reference,,,,"benefits for the Town’s employees are adopted in the form and amounts described in Exhibit A, attached
hereto and incorporated herein. The Mayor may make salary adjustments as deemed appropriate in the
","The passage points to another pay schedule, appendix, exhibit, or source location.",,"Section 5 – Positions, Wages and Benefits for Town Employees: The various positions, salary ranges and",41281,41483,943,253,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,cbb30be6328bd1243c027d79c35a4fed4a03189bd035b6fef1b48eef574f8d3b
B4X2500SPAN-20260730-44c9da826fea5de42e76595a,B4X2500LIVE-20260729-002493,B4X2500TXT-20260730-f7292727a2dede4d61c2,B4X2500SRD-20260730-c31102f439d24672ff62,B4X2500LIVE-20260729-002493,B4X2500-20260729-02499,B4X2500V-20260730-02806,B4X2500RDY-20260730-709e83356d0b0ff1b0e9,B4X2500SRD-20260730-c31102f439d24672ff62,B4X2500SPQ-20260730-3aa351a261e65652de7c,span_extraction_lane_002,274,Yacolt,WA,West,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Town of Yacolt 2022 Budget — Ordinance #586 (Adopting the final annual budget; salary/benefits schedules),https://mccmeetings.blob.core.usgovcloudapi.net/yacolt-pubu/MEET-Packet-8c5945c8921a46f5820d1d2eab3c6e56.pdf,https://mccmeetings.blob.core.usgovcloudapi.net/yacolt-pubu/MEET-Packet-8c5945c8921a46f5820d1d2eab3c6e56.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-f7292727a2dede4d61c2.txt,4ecd08486cf99547e018b7fa8fef6553aa9ea9ff773dfce5f2656e714c393b15,source_navigation_reference,,,,"Exhibit a (ordinance 586)

Town of Yacolt Salary Schedule
(*= Full Time Employee)
Classification Wage/Salary Average Hourly
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,46455,46579,1049,278,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,958b5d9f59436cb143b8010ed0f2a6b926a31eab86927e83dd15f7801ae16106
B4X2500SPAN-20260730-5aa6877b0d677cbdad82b77e,B4X2500LIVE-20260729-001793,B4X2500TXT-20260730-85001d6e3b0cce1a3dee,B4X2500SRD-20260730-f840e7d7aa98385f1a45,B4X2500LIVE-20260729-001793,B4X2500-20260729-01668,B4X2500V-20260730-00107,B4X2500RDY-20260730-c73c4610261d70caf3cf,B4X2500SRD-20260730-f840e7d7aa98385f1a45,B4X2500SPQ-20260730-e1e5e8b13f852f167838,span_extraction_lane_002,280,Mexico Beach,FL,South,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Ordinance 644 - Personnel Policies for the City of Mexico Beach (includes compensation plan section referencing job classification and pay plan),https://mexicobeachfl.gov/uploads/2022/05/Ordinance-644-PPolicy.pdf,https://mexicobeachfl.gov/uploads/2022/05/Ordinance-644-PPolicy.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-85001d6e3b0cce1a3dee.txt,71995ba8e69f1c01b53757fea2c613e2a9419f425ff6eae71720e71d8db4ab7a,source_navigation_reference,,,,"attachment section at the end of this manual).

PAY RATES
","The passage points to another pay schedule, appendix, exhibit, or source location.",,ANNUAL EVALUATIONS,48965,49023,918,191,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,e871c74c3bc02060584e8ca2f6be3d5d658c12b8f2a12a1c86b6113f08d09b42
B4X2500SPAN-20260730-f8fbe93be3e36612d2dc38b9,B4X2500LIVE-20260729-005492,B4X2500TXT-20260730-79f29be4f6721abe0517,B4X2500SRD-20260730-524bb2028fbed8c4d61a,B4X2500LIVE-20260729-005492,B4X2500-20260729-05435,B4X2500V-20260730-04969,B4X2500RDY-20260730-407841596aff288f25d0,B4X2500SRD-20260730-524bb2028fbed8c4d61a,B4X2500SPQ-20260730-e02d6dab40dfe344e222,span_extraction_lane_002,285,Coleraine,MN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"Agreement Between the City of Coleraine, Minnesota and Law Enforcement Labor Services, Inc. — Police Officers (LELS)",https://www.lels.org/s/ActiveContract-Coleraine-PD-12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723ad35fa188b59027012b6/1730391349904/ActiveContract+-+Coleraine+PD+-+12-31-2026.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-79f29be4f6721abe0517.txt,1638cf5dc253dc2efb7386c9243891029a8b04724152966e562b5a8a08c9be98,source_navigation_reference,,,,APPENDIX A. SALARY SCHEDULE ..........................................................................,"The passage points to another pay schedule, appendix, exhibit, or source location.",,ARTICLE 20. DURATION OF AGREEMENT ............................................................... 15,2331,2433,45,15,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,18d0e3608932e92276e9bb764d094511aaa69d4feb4f084ccd8cf03f632413e4
B4X2500SPAN-20260730-30ba33da1832e0ddec2c81b3,B4X2500LIVE-20260729-005492,B4X2500TXT-20260730-79f29be4f6721abe0517,B4X2500SRD-20260730-524bb2028fbed8c4d61a,B4X2500LIVE-20260729-005492,B4X2500-20260729-05435,B4X2500V-20260730-04969,B4X2500RDY-20260730-407841596aff288f25d0,B4X2500SRD-20260730-524bb2028fbed8c4d61a,B4X2500SPQ-20260730-e02d6dab40dfe344e222,span_extraction_lane_002,285,Coleraine,MN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"Agreement Between the City of Coleraine, Minnesota and Law Enforcement Labor Services, Inc. — Police Officers (LELS)",https://www.lels.org/s/ActiveContract-Coleraine-PD-12-31-2026.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6723ad35fa188b59027012b6/1730391349904/ActiveContract+-+Coleraine+PD+-+12-31-2026.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-79f29be4f6721abe0517.txt,1638cf5dc253dc2efb7386c9243891029a8b04724152966e562b5a8a08c9be98,source_navigation_reference,,,,"APPENDIX B-1
ACTIVE EMPLOYEES GROUP INSURANCE BENEFITS
Section A.

The Employer will provide and pay the entire premium for life insurance in the amount of $10,000.00 for
","The passage points to another pay schedule, appendix, exhibit, or source location.",,Section B.,41942,42113,726,187,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:18Z,bounded_deterministic_rule_match_R001,R001,792c7059d5d72a53da2a9ef28a0a42d00c7745430e687f3335ca7749224986bd
