readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
B4X2500RDY-20260730-75bc85d2fbc0ee7b29ff,readiness_lane_003,798,pdf,pdf,B4X2500SRD-20260730-3463fbe4f94c6ed637aa,B4X2500V-20260730-01983,B4X2500LIVE-20260729-000401,B4X2500-20260729-00355,MI,Midwest,Egelston,Egelston Township Regular Board Meeting Minutes (Deputy Chief contract renewal—wage adjustment),https://www.egelstontwp.org/wp-content/uploads/2026/04/4.2.26-Board-Minutes.pdf,https://egelstontwp.org/wp-content/uploads/2026/04/4.2.26-Board-Minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-3463fbe4f94c6ed637aa.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-3463fbe4f94c6ed637aa.pdf,sha256:da469a183d8215130a408be6f3af0b2e8e494cedcc18ba7d421c281e1cd7ca52,locally_available,local_only_not_replicated,local_research_workspace,66004,da469a183d8215130a408be6f3af0b2e8e494cedcc18ba7d421c281e1cd7ca52,66004,da469a183d8215130a408be6f3af0b2e8e494cedcc18ba7d421c281e1cd7ca52,integrity_pass,application/pdf,3,false,false,true,3,5600,1866.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:22Z,false,false,B4X2500TXT-20260730-e8a0e1106a0704a40d6d,text_extraction_lane_003,84,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-3463fbe4f94c6ed637aa.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e8a0e1106a0704a40d6d.txt,a3014945cbde2d0510e58cc275e8bea0ca52686330eb2e7255b02dc5fbea0cd6,7731,7187,1125,110,3,3,,2395.67,,false,,,false,false,false,false,B4X2500SPQ-20260730-4b2b895ed0bb449d9f9c,span_extraction_lane_004,220,2026-07-30T17:24:01Z
B4X2500RDY-20260730-3dae06a2e1060dbdb4b6,readiness_lane_001,329,pdf,pdf,B4X2500SRD-20260730-7ad48ff67e057938d06b,B4X2500V-20260730-02608,B4X2500LIVE-20260729-006538,B4X2500-20260729-06360,PA,Northeast,Exeter,"Exeter Borough Council Meeting Minutes (mentions approving police contract terms per solicitor draft; period January 1, 2019 through December 31, 2022)",https://exeterborough.com/wp-content/uploads/2021/01/meeting-minutes-7-2-19.pdf,https://exeterborough.com/wp-content/uploads/2021/01/meeting-minutes-7-2-19.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7ad48ff67e057938d06b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7ad48ff67e057938d06b.pdf,sha256:61b904b02c93072d4ad95d9fe7c798514d73f9eccb08890948adcfbac6a1858c,locally_available,local_only_not_replicated,local_research_workspace,128842,61b904b02c93072d4ad95d9fe7c798514d73f9eccb08890948adcfbac6a1858c,128842,61b904b02c93072d4ad95d9fe7c798514d73f9eccb08890948adcfbac6a1858c,integrity_pass,application/pdf,4,false,false,true,3,5213,1737.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-cb1c746f6565333559e0,text_extraction_lane_003,42,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7ad48ff67e057938d06b.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:40Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-cb1c746f6565333559e0.txt,9943e84d7a9a055b5ca444f1ca996576b2b600c6e7715d81bd6a2e8d3f7dca77,7740,7656,1238,163,4,4,,1914.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-a14fd2714e387513fed6,span_extraction_lane_004,221,2026-07-30T17:24:01Z
B4X2500RDY-20260730-7b91966bd5a7eafb2a77,readiness_lane_002,658,pdf,pdf,B4X2500SRD-20260730-79433339470468904171,B4X2500V-20260730-04802,B4X2500LIVE-20260729-001086,B4X2500-20260729-01058,MA,Northeast,Tyngsborough,"MEMORANDUM OF AGREEMENT (Town of Tyngsborough and SEIU, Local 888 – Mid-Management)",https://tyngsboroughma.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11152021-358,https://tyngsboroughma.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11152021-358,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-79433339470468904171.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-79433339470468904171.pdf,sha256:435fdb6ababe6f5f80bf4ae4751ed5ef4f86cd4b05f0632ec4655c4302251ab7,locally_available,local_only_not_replicated,local_research_workspace,8557956,435fdb6ababe6f5f80bf4ae4751ed5ef4f86cd4b05f0632ec4655c4302251ab7,8557956,435fdb6ababe6f5f80bf4ae4751ed5ef4f86cd4b05f0632ec4655c4302251ab7,integrity_pass,application/pdf,73,false,false,true,3,4143,1381.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:20Z,false,false,B4X2500TXT-20260730-54d25e89fe202663eeb2,text_extraction_lane_002,702,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-79433339470468904171.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:14Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-54d25e89fe202663eeb2.txt,a39a39e4609834d0ee9ed0398fe7dae6b3ad1aa25a454a985835a743880c18dd,61602,61128,9816,1552,73,73,,837.37,,false,,,false,false,false,false,B4X2500SPQ-20260730-821b531715b78ebaade5,span_extraction_lane_004,222,2026-07-30T17:24:01Z
B4X2500RDY-20260730-2091204108528cc00c02,readiness_lane_001,366,pdf,pdf,B4X2500SRD-20260730-f0ee34e5a7d369375c78,B4X2500V-20260730-01009,B4X2500LIVE-20260729-008969,B4X2500-20260729-08809,NY,Northeast,Menands,"Agreement Between the Village of Menands and Menands Police Supervisors’ Association (PSA) for the period June 1, 2025 to May 31, 2027",https://menandsny.gov/wp-content/uploads/2025/07/Menands-PSA-2025-2027-FINAL-6.16.25.pdf,https://menandsny.gov/wp-content/uploads/2025/07/Menands-PSA-2025-2027-FINAL-6.16.25.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f0ee34e5a7d369375c78.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f0ee34e5a7d369375c78.pdf,sha256:0dbfda143148c3f739d638d0f2b9b23566eb01f4f0b76608fd37dbf348f4daa1,locally_available,local_only_not_replicated,local_research_workspace,110295,0dbfda143148c3f739d638d0f2b9b23566eb01f4f0b76608fd37dbf348f4daa1,110295,0dbfda143148c3f739d638d0f2b9b23566eb01f4f0b76608fd37dbf348f4daa1,integrity_pass,application/pdf,22,false,false,true,3,2956,985.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-5349c31b682db31a31df,text_extraction_lane_001,525,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f0ee34e5a7d369375c78.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:03Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-5349c31b682db31a31df.txt,b39f67ff31b48ce680603ff2a2d21fe1f6aa47ec9211dd272cb38ca5cc456364,52465,52431,8566,793,22,22,,2383.23,,false,,,false,false,false,false,B4X2500SPQ-20260730-ac0e535c206ef19a2f6d,span_extraction_lane_004,223,2026-07-30T17:24:01Z
B4X2500RDY-20260730-9b894f1015ff80685f4a,readiness_lane_003,624,pdf,pdf,B4X2500SRD-20260730-efbffbdc3d822747abdf,B4X2500V-20260730-05022,B4X2500LIVE-20260729-001998,B4X2500-20260729-01957,NC,South,Farmville,Town of Farmville Personnel Policy (Amended) — Article III: The Pay Plan,https://www.farmvillenc.gov/wp-content/uploads/2021/11/PersonnelPolicy122016.pdf,https://farmvillenc.gov/wp-content/uploads/2021/11/PersonnelPolicy122016.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-efbffbdc3d822747abdf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-efbffbdc3d822747abdf.pdf,sha256:a880125a6a0fd017b17dbd99eb1ffeec6c4ef2458b6b4e0bf34d16dd30ab1dc8,locally_available,local_only_not_replicated,local_research_workspace,1225392,a880125a6a0fd017b17dbd99eb1ffeec6c4ef2458b6b4e0bf34d16dd30ab1dc8,1225392,a880125a6a0fd017b17dbd99eb1ffeec6c4ef2458b6b4e0bf34d16dd30ab1dc8,integrity_pass,application/pdf,92,false,false,true,3,2468,822.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:18Z,false,false,B4X2500TXT-20260730-1d5a5dd2d092aa4027b7,text_extraction_lane_001,326,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-efbffbdc3d822747abdf.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:52Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-1d5a5dd2d092aa4027b7.txt,db0f143ed530225281e2603b7d125b778e90fafb429fbc57a142b2aa0c4b34de,218867,218313,32197,3744,92,92,,2372.97,,false,,,false,false,false,false,B4X2500SPQ-20260730-a04b5dd6ea66451e1343,span_extraction_lane_004,224,2026-07-30T17:24:01Z
B4X2500RDY-20260730-4fa65d94c9ee7f9bfb74,readiness_lane_002,371,pdf,pdf,B4X2500SRD-20260730-24528af5b6ab3842b970,B4X2500V-20260730-03489,B4X2500LIVE-20260729-008005,B4X2500-20260729-07947,MN,Midwest,Fosston,Minutes of the Proceedings of the City Council of the City of Fosston — Council considered approval of wage adjustments for the Police Department,https://www.fosston.com/vertical/sites/%7B1EB86529-A6AE-4CAA-81A1-4B15B4D47527%7D/uploads/January_16__2024_minutes_CH_edits.pdf,https://fosston.com/vertical/sites/%7B1EB86529-A6AE-4CAA-81A1-4B15B4D47527%7D/uploads/January_16__2024_minutes_CH_edits.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-24528af5b6ab3842b970.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-24528af5b6ab3842b970.pdf,sha256:78e8dbc5fe8e17ac125c29cbc4f4276d47f71ce8b4cf4f4236cead96537d4b3d,locally_available,local_only_not_replicated,local_research_workspace,322169,78e8dbc5fe8e17ac125c29cbc4f4276d47f71ce8b4cf4f4236cead96537d4b3d,322169,78e8dbc5fe8e17ac125c29cbc4f4276d47f71ce8b4cf4f4236cead96537d4b3d,integrity_pass,application/pdf,19,false,false,true,3,3984,1328.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:14Z,false,false,B4X2500TXT-20260730-edb8ab75f1548ac95bfe,text_extraction_lane_001,314,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-24528af5b6ab3842b970.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:52Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-edb8ab75f1548ac95bfe.txt,1b95806e1a4ab1e09a3ac3035fb20f9dcb08bf6b645b17e0ce050cec005eb764,33205,33053,5268,841,19,19,,1739.63,,false,,,false,false,false,false,B4X2500SPQ-20260730-f9f18a3f8d3b595507df,span_extraction_lane_004,225,2026-07-30T17:24:01Z
B4X2500RDY-20260730-b0da0ecf3796398ec6cc,readiness_lane_003,554,pdf,pdf,B4X2500SRD-20260730-ffbc32538873665d2963,B4X2500V-20260730-05559,B4X2500LIVE-20260729-000892,B4X2500-20260729-00897,SD,Midwest,Roslyn,"Town of Roslyn Ordinances (2018) — Chapter 1-3 Officers, Bonds, Salaries and Compensation (Compensation & Rate of Pay/Ontime guidance)",https://roslynsd.com/wp-content/uploads/2023/09/Roslyn-Ordiances-Final-072018.pdf,https://roslynsd.com/wp-content/uploads/2023/09/Roslyn-Ordiances-Final-072018.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-ffbc32538873665d2963.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-ffbc32538873665d2963.pdf,sha256:61e89de811260e1a20775f2990513c5ed170a8f9217ca9cf87050d5317973f37,locally_available,local_only_not_replicated,local_research_workspace,725208,61e89de811260e1a20775f2990513c5ed170a8f9217ca9cf87050d5317973f37,725208,61e89de811260e1a20775f2990513c5ed170a8f9217ca9cf87050d5317973f37,integrity_pass,application/pdf,98,false,false,true,3,6519,2173.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:17Z,false,false,B4X2500TXT-20260730-eca01beed7540c955d73,text_extraction_lane_001,458,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-ffbc32538873665d2963.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:59Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-eca01beed7540c955d73.txt,8a6440ffefda32c9c7cb9b4e3db3a8c3785a057b1ca44e53a237f9ddff6d3888,252266,252121,43385,4603,98,98,,2572.66,,false,,,false,false,false,false,B4X2500SPQ-20260730-0a2322d685a4dd45eeec,span_extraction_lane_004,226,2026-07-30T17:24:01Z
B4X2500RDY-20260730-15a556deb44553f24018,readiness_lane_002,125,pdf,pdf,B4X2500SRD-20260730-3693444a1c69a3fa16de,B4X2500V-20260730-05479,B4X2500LIVE-20260729-009596,B4X2500-20260729-09560,OK,South,Kiowa,Town of Kiowa Town Code (Ordinance Code Book) — Section 2-110 COMPENSATION; Amendment-COMPENSATION (elected officials pay amounts; employee compensation set by motion/resolution),https://kiowaoklahoma.com/Kiowa_City_Ordinance.pdf,https://kiowaoklahoma.com/Kiowa_City_Ordinance.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3693444a1c69a3fa16de.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3693444a1c69a3fa16de.pdf,sha256:f806a62249cc50b60c9347a6b157f544cb8539fcc228f9de3454ac238c00584c,locally_available,local_only_not_replicated,local_research_workspace,3402699,f806a62249cc50b60c9347a6b157f544cb8539fcc228f9de3454ac238c00584c,3402699,f806a62249cc50b60c9347a6b157f544cb8539fcc228f9de3454ac238c00584c,integrity_pass,application/pdf,418,false,false,true,3,517,172.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:08Z,false,false,B4X2500TXT-20260730-b4035d6de0b1d407d133,text_extraction_lane_002,300,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3693444a1c69a3fa16de.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:53Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-b4035d6de0b1d407d133.txt,a3201037d675370526be1a41fbef7251e227e11ba221a31f0f386ca7b2e0f7ba,697020,696707,118764,16784,418,418,,1666.76,,false,,,false,false,false,false,B4X2500SPQ-20260730-f01f3cff0939673c49bf,span_extraction_lane_004,227,2026-07-30T17:24:01Z
B4X2500RDY-20260730-e0d2874c9f74a252e15a,readiness_lane_002,518,pdf,pdf,B4X2500SRD-20260730-07be0a9564455236119e,B4X2500V-20260730-05712,B4X2500LIVE-20260729-008489,B4X2500-20260729-08494,WI,Midwest,Valders,"VALDERS VILLAGE BOARD MEETING MINUTES (Sept. 14, 2023) - Approved 2024 wage increases (effective first pay period of 2024)",https://valders.org/files/minutes/2023.pdf,https://valders.org/files/minutes/2023.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-07be0a9564455236119e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-07be0a9564455236119e.pdf,sha256:c8d6a7580875be30cd14d40b44d598bb4d548b9b0179e32982612e456d47ecf5,locally_available,local_only_not_replicated,local_research_workspace,940696,c8d6a7580875be30cd14d40b44d598bb4d548b9b0179e32982612e456d47ecf5,940696,c8d6a7580875be30cd14d40b44d598bb4d548b9b0179e32982612e456d47ecf5,integrity_pass,application/pdf,26,false,false,true,3,9601,3200.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:17Z,false,false,B4X2500TXT-20260730-de96307c843342cf83c8,text_extraction_lane_003,381,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-07be0a9564455236119e.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-de96307c843342cf83c8.txt,22d2ba458ae104db2bab956d43b18e0c6063f3fa4d9cf3cbb1a3083b5b687c9c,101212,101092,16483,1693,26,26,,3888.15,,false,,,false,false,false,false,B4X2500SPQ-20260730-7b9c145a489ff503cbc4,span_extraction_lane_004,228,2026-07-30T17:24:01Z
B4X2500RDY-20260730-bfc4db95d11375b6926b,readiness_lane_002,183,pdf,pdf,B4X2500SRD-20260730-b0b672713d854a0a2852,B4X2500V-20260730-04632,B4X2500LIVE-20260729-002802,B4X2500-20260729-02757,KS,Midwest,Bentley,"City of Bentley Council Meeting Minutes (Oct 12, 2023)",https://www.bentleyks.gov/docview.aspx?docid=12272&doctype=minuteDoc,https://bentleyks.gov/files/documents/AgendaMinutes2023Minutes10-12-23104945103123AM1743.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b0b672713d854a0a2852.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b0b672713d854a0a2852.pdf,sha256:ba945d5f83e1ff3633d270bbb7be6373bb5962bbf14190f8f75b0db0395132a2,locally_available,local_only_not_replicated,local_research_workspace,44065,ba945d5f83e1ff3633d270bbb7be6373bb5962bbf14190f8f75b0db0395132a2,44065,ba945d5f83e1ff3633d270bbb7be6373bb5962bbf14190f8f75b0db0395132a2,integrity_pass,application/pdf,2,false,false,true,2,6380,3190.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:09Z,false,false,B4X2500TXT-20260730-1713422d2b9fa63b106c,text_extraction_lane_002,322,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-b0b672713d854a0a2852.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:55Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-1713422d2b9fa63b106c.txt,8bc7193888a729ccd8ca7333bbc8a6010e2904e71ce3d9360304c01ed5bc7973,7981,7955,1376,86,2,2,,3977.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-ca34dba5b3f01246f5ff,span_extraction_lane_004,229,2026-07-30T17:24:01Z
B4X2500RDY-20260730-a22c0fa93a68eb5ad3b5,readiness_lane_004,790,pdf,pdf,B4X2500SRD-20260730-e8b0774ec9b2084e7f96,B4X2500V-20260730-04476,B4X2500LIVE-20260729-007473,B4X2500-20260729-07520,IA,Midwest,Correctionville,"Regular Correctionville City Council Meeting – February 12, 2024 (minutes include wage-setting resolution references and personnel manual change item)",https://correctionville.govoffice2.com/vertical/sites/%7B7CE86DCB-F866-4866-B07C-99FBB028E7FF%7D/uploads/02122024_Minutes.pdf,https://correctionville.govoffice2.com/vertical/sites/%7B7CE86DCB-F866-4866-B07C-99FBB028E7FF%7D/uploads/02122024_Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e8b0774ec9b2084e7f96.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e8b0774ec9b2084e7f96.pdf,sha256:00139fc85367be958e75152bae5a2f1f6db49937511388ffbfe2f8aafe712df8,locally_available,local_only_not_replicated,local_research_workspace,94291,00139fc85367be958e75152bae5a2f1f6db49937511388ffbfe2f8aafe712df8,94291,00139fc85367be958e75152bae5a2f1f6db49937511388ffbfe2f8aafe712df8,integrity_pass,application/pdf,1,false,false,true,1,5641,5641.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:21Z,false,false,B4X2500TXT-20260730-747e81962e780e821ad8,text_extraction_lane_003,63,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-e8b0774ec9b2084e7f96.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:41Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-747e81962e780e821ad8.txt,02ba0ff77ab77ae72c841c6e53518e0616930c38e40f5ab053c03310bb765de1,7134,7122,1215,67,1,1,,7122.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-c2b46b5f82cf982b8230,span_extraction_lane_004,230,2026-07-30T17:24:01Z
