readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
B4X2500RDY-20260730-90f892ae41e015926edd,readiness_lane_004,452,pdf,pdf,B4X2500SRD-20260730-f147a2d677f02272712f,B4X2500V-20260730-02003,B4X2500LIVE-20260729-007905,B4X2500-20260729-07861,MI,Midwest,Flint charter,FLINT TOWNSHIP/POAM — AGREEMENT (between the Charter Township of Flint and Police Officers Association of Michigan),https://sanweb.lib.msu.edu/LIR/contracts/c4842.pdf,https://sanweb.lib.msu.edu/LIR/contracts/c4842.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f147a2d677f02272712f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f147a2d677f02272712f.pdf,sha256:d5c2b6b01dbc6c8efe326e881c704fc6e24fa0fd3594f7aeb433e70d09aca968,locally_available,local_only_not_replicated,local_research_workspace,8177015,d5c2b6b01dbc6c8efe326e881c704fc6e24fa0fd3594f7aeb433e70d09aca968,8177015,d5c2b6b01dbc6c8efe326e881c704fc6e24fa0fd3594f7aeb433e70d09aca968,integrity_pass,application/pdf,46,false,false,true,3,3923,1307.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:14Z,false,false,B4X2500TXT-20260730-503ce5749fe5c795665d,text_extraction_lane_001,584,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f147a2d677f02272712f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:05Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-503ce5749fe5c795665d.txt,5f7568ca5dbb68420e6f971897e681e2ff9f83a144a10e61cb089766e38d88dd,90212,90209,15386,2257,46,46,,1961.07,,false,,,false,false,false,false,B4X2500SPQ-20260730-d91a8157596187e14860,span_extraction_lane_003,109,2026-07-30T17:24:01Z
B4X2500RDY-20260730-d7378538c3b54c4ee212,readiness_lane_003,866,pdf,pdf,B4X2500SRD-20260730-79a66116bef8e7a7168e,B4X2500V-20260730-01232,B4X2500LIVE-20260729-002139,B4X2500-20260729-02152,TN,South,Englewood,"The Mayor and Board of Commissioners of the Town of Englewood met in regular session on Monday August 11, 2014 (Minutes) — includes first reading to increase Town Judge salary",https://www.townofenglewood.com/mayor_board/minutes_agendas/minutes/2014/08112014.pdf,https://townofenglewood.com/mayor_board/minutes_agendas/minutes/2014/08112014.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-79a66116bef8e7a7168e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-79a66116bef8e7a7168e.pdf,sha256:0871849299563f80fca17443cbee58afdb77f533dc21cb64a18d107044930b7e,locally_available,local_only_not_replicated,local_research_workspace,202659,0871849299563f80fca17443cbee58afdb77f533dc21cb64a18d107044930b7e,202659,0871849299563f80fca17443cbee58afdb77f533dc21cb64a18d107044930b7e,integrity_pass,application/pdf,3,false,false,true,3,8792,2930.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:23Z,false,false,B4X2500TXT-20260730-99f60cd0cc6b2e23eeb8,text_extraction_lane_003,239,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-79a66116bef8e7a7168e.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:50Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-99f60cd0cc6b2e23eeb8.txt,81772cbbfa97343cc6b89ebb0cb73a70dd8e233e11eab8e90e143209f7b73083,11029,10995,1902,189,3,3,,3665.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-2f9e388e7a6d738673f3,span_extraction_lane_003,110,2026-07-30T17:24:01Z
B4X2500RDY-20260730-34d3ee3cc2092a60eebe,readiness_lane_003,102,pdf,pdf,B4X2500SRD-20260730-cd95751aa597ce2131e4,B4X2500V-20260730-05115,B4X2500LIVE-20260729-006252,B4X2500-20260729-06207,NJ,Northeast,Helmetta,P.E.R.C. No. 2016-12 (Negotiability synopsis re: Borough of Helmetta and Teamsters Local 210; expired collective negotiations agreement clause),https://www.nj.gov/perc/documents/2015.09.24%20Synposes.pdf,https://nj.gov/perc/documents/2015.09.24%20Synposes.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd95751aa597ce2131e4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd95751aa597ce2131e4.pdf,sha256:0c5c10ab99507376b1fe9f88f0e17349af8eaaebc17635eea51212f8a08c0e88,locally_available,local_only_not_replicated,local_research_workspace,81307,0c5c10ab99507376b1fe9f88f0e17349af8eaaebc17635eea51212f8a08c0e88,81307,0c5c10ab99507376b1fe9f88f0e17349af8eaaebc17635eea51212f8a08c0e88,integrity_pass,application/pdf,10,false,false,true,3,2485,828.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:07Z,false,false,B4X2500TXT-20260730-9de1abcf5cf4e915fcd6,text_extraction_lane_001,697,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd95751aa597ce2131e4.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:10Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-9de1abcf5cf4e915fcd6.txt,1d1d1b4b9cea8341d15dd53995d92dcf79590ca9376f8e884a88b341c07ebff5,9480,9445,1497,344,10,10,,944.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-3f3fffffa7228944a607,span_extraction_lane_003,111,2026-07-30T17:24:01Z
B4X2500RDY-20260730-1b3b596f195295e13bcc,readiness_lane_003,363,pdf,pdf,B4X2500SRD-20260730-d82d9d7d9d96bab72b65,B4X2500V-20260730-05083,B4X2500LIVE-20260729-000724,B4X2500-20260729-00709,NE,Midwest,Juniata,"Village of Juniata Board Meeting — Regular Meeting — December 11, 2025 (Condensed Minutes)",https://villageofjuniata.com/documents/395/condensed_min_Dec_11_2025.pdf,https://villageofjuniata.com/documents/395/condensed_min_Dec_11_2025.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d82d9d7d9d96bab72b65.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d82d9d7d9d96bab72b65.pdf,sha256:286a7ccca9f9b5ec01d99b881f3f4e29c367a34e69fa91f37d1ae3573e0efc6a,locally_available,local_only_not_replicated,local_research_workspace,71515,286a7ccca9f9b5ec01d99b881f3f4e29c367a34e69fa91f37d1ae3573e0efc6a,71515,286a7ccca9f9b5ec01d99b881f3f4e29c367a34e69fa91f37d1ae3573e0efc6a,integrity_pass,application/pdf,1,false,false,true,1,561,561.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:13Z,false,false,B4X2500TXT-20260730-8d343623b0a5c1524740,text_extraction_lane_002,443,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d82d9d7d9d96bab72b65.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:01Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-8d343623b0a5c1524740.txt,1d1e93dcd303e636947ddb92e4ca5ac0c5cd9fa905d3c0c378df72cb105eea66,701,699,116,16,1,1,,699.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-2cd28e92b60ba0fc1b77,span_extraction_lane_003,112,2026-07-30T17:24:01Z
B4X2500RDY-20260730-70e003798a81a314d7b3,readiness_lane_002,193,pdf,pdf,B4X2500SRD-20260730-7b043dabf522e9655fa9,B4X2500V-20260730-04314,B4X2500LIVE-20260729-008399,B4X2500-20260729-08431,WI,Midwest,Cassville,"Municipal Code, Chapter 2 - Officials, Section 2.13 Salaries",https://storage.googleapis.com/juniper-media-library/103/2026/04/Chapter%202%20-%20Officials.pdf,https://storage.googleapis.com/juniper-media-library/103/2026/04/Chapter%202%20-%20Officials.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7b043dabf522e9655fa9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7b043dabf522e9655fa9.pdf,sha256:4d5e2021edba3f406d33d4f2b21618fbe7fe1c66496f51132ed5297a7f224aba,locally_available,local_only_not_replicated,local_research_workspace,203160,4d5e2021edba3f406d33d4f2b21618fbe7fe1c66496f51132ed5297a7f224aba,203160,4d5e2021edba3f406d33d4f2b21618fbe7fe1c66496f51132ed5297a7f224aba,integrity_pass,application/pdf,6,false,false,true,3,6479,2159.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:10Z,false,false,B4X2500TXT-20260730-f2bca74de83f6d0c5fe8,text_extraction_lane_004,641,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-7b043dabf522e9655fa9.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:10Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-f2bca74de83f6d0c5fe8.txt,f6d3981a4c743922a3264365c3ddd0f1f5028c9d7954bec8d196524c095f42fd,15029,15017,2560,265,6,6,,2502.83,,false,,,false,false,false,false,B4X2500SPQ-20260730-fc78bdf245814ed98b3f,span_extraction_lane_003,113,2026-07-30T17:24:01Z
B4X2500RDY-20260730-0d6a32a7f412b4c4d3d6,readiness_lane_001,644,pdf,pdf,B4X2500SRD-20260730-83d3752c81efa29dddb2,B4X2500V-20260730-03164,B4X2500LIVE-20260729-007748,B4X2500-20260729-07729,IN,Midwest,Pike,"PIKE TOWNSHIP FIRE DEPARTMENT MERIT COMMISSION — Regular Meeting — November 26, 2024",https://visitpiketownship.dream.press/wp-content/uploads/2025/08/11-26-2024-minutes.pdf,https://visitpiketownship.dream.press/wp-content/uploads/2025/08/11-26-2024-minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-83d3752c81efa29dddb2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-83d3752c81efa29dddb2.pdf,sha256:c91e9d0c36bce31a5d129435bf9a44c76410908406e88b7ae76b6041699c4b53,locally_available,local_only_not_replicated,local_research_workspace,166817,c91e9d0c36bce31a5d129435bf9a44c76410908406e88b7ae76b6041699c4b53,166817,c91e9d0c36bce31a5d129435bf9a44c76410908406e88b7ae76b6041699c4b53,integrity_pass,application/pdf,2,false,false,true,2,1096,548.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:18Z,false,false,B4X2500TXT-20260730-60fad90be63f6ab83dd1,text_extraction_lane_001,712,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-83d3752c81efa29dddb2.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:12Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-60fad90be63f6ab83dd1.txt,7ce140e0950d353fd6b0a73b7687010acc37e26e117d91fd429e315b2d07cac3,1347,1343,200,49,2,2,,671.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-8b9441a1305b5b957f64,span_extraction_lane_003,114,2026-07-30T17:24:01Z
B4X2500RDY-20260730-1c65c219bfcaaff4d196,readiness_lane_002,710,pdf,pdf,B4X2500SRD-20260730-f2e15bc4237560935412,B4X2500V-20260730-00784,B4X2500LIVE-20260729-000686,B4X2500-20260729-00630,ND,Midwest,Lansford,Public Notices: Lansford City Council Minutes (includes motion to approve raise for City Auditor and related compensation/class requirement discussion),https://ndpublicnotices.com/NDLegals/2026/395652-2026-02-11_1001.pdf,https://ndpublicnotices.com/NDLegals/2026/395652-2026-02-11_1001.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2e15bc4237560935412.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2e15bc4237560935412.pdf,sha256:2299a9fb864afb2adc91dcd7e55de93163986a892f647df16441e0f4f49c6b39,locally_available,local_only_not_replicated,local_research_workspace,3323132,2299a9fb864afb2adc91dcd7e55de93163986a892f647df16441e0f4f49c6b39,3323132,2299a9fb864afb2adc91dcd7e55de93163986a892f647df16441e0f4f49c6b39,integrity_pass,application/pdf,1,false,false,true,1,10692,10692.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:22Z,false,false,B4X2500TXT-20260730-01ba8a93f99c59b154dc,text_extraction_lane_001,614,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-f2e15bc4237560935412.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:07Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-01ba8a93f99c59b154dc.txt,10be3851aa5407b214bc74cb2253f0f371c05215de8fe6c0b2c295232f037b7a,13568,13547,2425,159,1,1,,13547.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-9c64a00d8c7e2245b03f,span_extraction_lane_003,115,2026-07-30T17:24:01Z
B4X2500RDY-20260730-b40c6f2661fd6e8dc88b,readiness_lane_003,272,pdf,pdf,B4X2500SRD-20260730-60b5e257dcb7440a93c4,B4X2500V-20260730-02454,B4X2500LIVE-20260729-001499,B4X2500-20260729-01315,NY,Northeast,New York Mills,COLLECTIVE BARGAINING AGREEMENT BETWEEN THE VILLAGE OF NEW YORK MILLS AND TEAMSTERS UNION LOCAL294 FOR THE VILLAGE OF NEW YORK MILLS POLICE DEPARTMENT AND THE VILLAGE OF NEW YORK MILLS POLICE BENEVOLENT ASSOCIATION,https://www.seethroughny.net/contracts/VillageofNewYorkMills_P_2024.pdf,https://seethroughny.net/contracts/VillageofNewYorkMills_P_2024.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-60b5e257dcb7440a93c4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-60b5e257dcb7440a93c4.pdf,sha256:197ddab21ae86f91282091e747817dd7115f9add8671cb38ffd94d2e0fcfe386,locally_available,local_only_not_replicated,local_research_workspace,337009,197ddab21ae86f91282091e747817dd7115f9add8671cb38ffd94d2e0fcfe386,337009,197ddab21ae86f91282091e747817dd7115f9add8671cb38ffd94d2e0fcfe386,integrity_pass,application/pdf,12,false,false,true,3,2930,976.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:11Z,false,false,B4X2500TXT-20260730-09f0a98f8c1b6a0adf2f,text_extraction_lane_003,394,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-60b5e257dcb7440a93c4.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:57Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-09f0a98f8c1b6a0adf2f.txt,2fc5b4c73b1f3adc29730eb1da152a2a7555c6f3dd4e2c827848b9b7633cddd6,19238,19232,3283,434,12,12,,1602.67,,false,,,false,false,false,false,B4X2500SPQ-20260730-12f68f42e0dcf919d0c5,span_extraction_lane_003,116,2026-07-30T17:24:01Z
B4X2500RDY-20260730-a788c4b38c9c8068ec0e,readiness_lane_004,164,pdf,pdf,B4X2500SRD-20260730-9e4e98b5a2c4be12442c,B4X2500V-20260730-01100,B4X2500LIVE-20260729-009074,B4X2500-20260729-08887,PA,Northeast,Ingram,"Ingram Borough Council Regular Meeting Minutes — December 11, 2023 (includes motion to approve 2024 salaries; references Attachment 1)",https://ingramborough.org/wp-content/uploads/2024/06/DECEMBER-2023-MINUTES.pdf,https://ingramborough.org/wp-content/uploads/2024/06/DECEMBER-2023-MINUTES.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9e4e98b5a2c4be12442c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9e4e98b5a2c4be12442c.pdf,sha256:0d2d6e45e55c925add8ea3e0d67c0ddc5102d2515ec5222dcdb50a346afccf90,locally_available,local_only_not_replicated,local_research_workspace,149840,0d2d6e45e55c925add8ea3e0d67c0ddc5102d2515ec5222dcdb50a346afccf90,149840,0d2d6e45e55c925add8ea3e0d67c0ddc5102d2515ec5222dcdb50a346afccf90,integrity_pass,application/pdf,8,false,false,true,3,3790,1263.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:08Z,false,false,B4X2500TXT-20260730-67652f9f735d2f65691b,text_extraction_lane_004,472,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-9e4e98b5a2c4be12442c.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:03Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-67652f9f735d2f65691b.txt,862bd54cb6773972a22a7a552625a529983bd2fc9b17b19267a71dea34f5d8a4,10537,10471,1793,305,8,8,,1308.88,,false,,,false,false,false,false,B4X2500SPQ-20260730-2423d6680fd00387acfc,span_extraction_lane_003,117,2026-07-30T17:24:01Z
B4X2500RDY-20260730-4985c62c56f9b77d40d2,readiness_lane_002,503,pdf,pdf,B4X2500SRD-20260730-398308bdb7158365a795,B4X2500V-20260730-05035,B4X2500LIVE-20260729-004526,B4X2500-20260729-04505,NC,South,Valdese,Town of Valdese Personnel Policy (Personnel Policies / Personnel Policy) (7-1-2023),https://static.townofvaldese.com/public/media/uploads/valdese_personnel_policy_7-1-2023.pdf,https://static.townofvaldese.com/public/media/uploads/valdese_personnel_policy_7-1-2023.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-398308bdb7158365a795.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-398308bdb7158365a795.pdf,sha256:69e445b9dce5f6654c76b722794ea7198a36b9942365b484a659708c1862e8fa,locally_available,local_only_not_replicated,local_research_workspace,589817,69e445b9dce5f6654c76b722794ea7198a36b9942365b484a659708c1862e8fa,589817,69e445b9dce5f6654c76b722794ea7198a36b9942365b484a659708c1862e8fa,integrity_pass,application/pdf,89,false,false,true,3,2853,951.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:17Z,false,false,B4X2500TXT-20260730-074be556361adc94abd8,text_extraction_lane_003,461,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-398308bdb7158365a795.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:00Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-074be556361adc94abd8.txt,c6e350ed40a19d1a1f84bc8b096dafcf30a2b1fc61a823f38c40cebff9d35a96,196350,195958,28947,3371,89,89,,2201.78,,false,,,false,false,false,false,B4X2500SPQ-20260730-fc26ddbe2f4cbe2ed3cb,span_extraction_lane_003,118,2026-07-30T17:24:01Z
B4X2500RDY-20260730-9da12203a120d8a0c34d,readiness_lane_001,337,pdf,pdf,B4X2500SRD-20260730-74554f80c2879157ca59,B4X2500V-20260730-03335,B4X2500LIVE-20260729-001960,B4X2500-20260729-01881,LA,South,Springfield,"Town of Springfield (LA) Regular Meeting Minutes — August 20, 2025 (amends salaries for police officers)",https://townofspringfield.org/Documents/MonthlyMinutes/REGULAR%20MEETING%20AUGUST%2020%2C%202025.pdf_8da04191-a9c9-40d6-a8f0-120f6a10e56b.pdf,https://townofspringfield.org/Documents/MonthlyMinutes/REGULAR%20MEETING%20AUGUST%2020%2C%202025.pdf_8da04191-a9c9-40d6-a8f0-120f6a10e56b.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74554f80c2879157ca59.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74554f80c2879157ca59.pdf,sha256:1c24199d8f943b2aff01b688a410fed00c48af43ae9cfbdf968d0fd5eafb3a46,locally_available,local_only_not_replicated,local_research_workspace,104821,1c24199d8f943b2aff01b688a410fed00c48af43ae9cfbdf968d0fd5eafb3a46,104821,1c24199d8f943b2aff01b688a410fed00c48af43ae9cfbdf968d0fd5eafb3a46,integrity_pass,application/pdf,3,false,false,true,3,2916,972.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-17263f9ab319ece59804,text_extraction_lane_002,243,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-74554f80c2879157ca59.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:50Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-17263f9ab319ece59804.txt,a732fb2f31a2123f956bc926981f0e2b044d1cb754d70c7ae05262a14c97fd6e,3718,3714,593,113,3,3,,1238.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-ff1e516eac9c42d53daa,span_extraction_lane_003,119,2026-07-30T17:24:01Z
