readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at,primary_span_extraction_status,span_candidate_count,rating_eligible_span_count,quantitative_span_count,qualitative_span_count,mixed_span_count,non_base_span_count,source_navigation_span_count,weak_span_count,span_extraction_timestamp
B4X2500RDY-20260730-bc70d619226108ef0011,readiness_lane_003,162,pdf,pdf,B4X2500SRD-20260730-44c90fc7f21e45e47ed0,B4X2500V-20260730-03019,B4X2500LIVE-20260729-006838,B4X2500-20260729-06749,GA,South,Sandersville,"City of Sandersville FY 2025 Annual Budget & Capital Improvements Program — City of Sandersville Salary Schedule (Wage Schedule for Police Department; Effective January 1, 2025)",https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-sandersville-fy2025-budget-report.pdf,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-sandersville-fy2025-budget-report.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-44c90fc7f21e45e47ed0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-44c90fc7f21e45e47ed0.pdf,sha256:62e6f59e8878b2a23824bd53ad4145c668a9312f04826736dd33256f2ee69f00,locally_available,local_only_not_replicated,local_research_workspace,10289736,62e6f59e8878b2a23824bd53ad4145c668a9312f04826736dd33256f2ee69f00,10289736,62e6f59e8878b2a23824bd53ad4145c668a9312f04826736dd33256f2ee69f00,integrity_pass,application/pdf,322,false,false,true,3,495,165.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:44:09Z,false,false,B4X2500TXT-20260730-7e63c7adcfd27eada6df,text_extraction_lane_003,529,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-44c90fc7f21e45e47ed0.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:03Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-7e63c7adcfd27eada6df.txt,dbca0a7c5975337857568b79f9b44fd2a82f49e253778f8cde1ca99ca58b1a4f,410412,410128,68550,11175,322,322,,1273.69,,false,,,false,false,false,false,B4X2500SPQ-20260730-3fe283ac92a72bb01b8d,span_extraction_lane_002,227,2026-07-30T17:24:01Z,positive_spans_found,18,18,14,4,0,0,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-4a07b73db3a5c35e5000,readiness_lane_004,783,pdf,pdf,B4X2500SRD-20260730-5bcfced53cf1b7fa7a71,B4X2500V-20260730-04062,B4X2500LIVE-20260729-006570,B4X2500-20260729-06378,PA,Northeast,Macungie,"Macungie Borough Council Budget Meeting Minutes (Sept 30, 2024) — payroll wage increases “Per CBA” for Teamsters and other non-teamster employees",https://www.macungie.pa.us/council/30sep24budget.pdf,https://macungie.pa.us/council/30sep24budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5bcfced53cf1b7fa7a71.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5bcfced53cf1b7fa7a71.pdf,sha256:f8a3c1a07b8594444dacfe21ee7b5c66cfa111f7803329df9c7a7131e45ab408,locally_available,local_only_not_replicated,local_research_workspace,68977,f8a3c1a07b8594444dacfe21ee7b5c66cfa111f7803329df9c7a7131e45ab408,68977,f8a3c1a07b8594444dacfe21ee7b5c66cfa111f7803329df9c7a7131e45ab408,integrity_pass,application/pdf,3,false,false,true,3,2231,743.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:21Z,false,false,B4X2500TXT-20260730-67adccead1707bc5959f,text_extraction_lane_002,662,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-5bcfced53cf1b7fa7a71.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:12Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-67adccead1707bc5959f.txt,24d8565d5496d6a725b752743d1bbeca30741f2b00596321625ccbb5b138339d,2865,2865,487,100,3,3,,955.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-304f1f4cadca2ed4f5f0,span_extraction_lane_002,228,2026-07-30T17:24:01Z,positive_spans_found,5,5,4,0,1,0,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-028c784ad4dc92d8bbb7,readiness_lane_001,326,pdf,pdf,B4X2500SRD-20260730-90ab197b484c00cc9acd,B4X2500V-20260730-04536,B4X2500LIVE-20260729-005077,B4X2500-20260729-05107,IL,Midwest,Geneseo,"LABOR AGREEMENT: CITY OF GENESEO ELECTRIC DISTRIBUTION AND GENERATION DEPARTMENTS and LOCAL UNION NO. 51, IBEW (Electric Contract 25-27)",https://www.cityofgeneseo.com/wp-content/uploads/2024/12/Electric-Contract-25-27.pdf,https://cityofgeneseo.com/wp-content/uploads/2024/12/Electric-Contract-25-27.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-90ab197b484c00cc9acd.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-90ab197b484c00cc9acd.pdf,sha256:3b19c4fb29a3c27543cd59a39047fe5adf1056c363151821042d196077aa56dc,locally_available,local_only_not_replicated,local_research_workspace,550812,3b19c4fb29a3c27543cd59a39047fe5adf1056c363151821042d196077aa56dc,550812,3b19c4fb29a3c27543cd59a39047fe5adf1056c363151821042d196077aa56dc,integrity_pass,application/pdf,33,false,false,true,3,2394,798.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:28:12Z,false,false,B4X2500TXT-20260730-0b416f0d2798fc9adddb,text_extraction_lane_003,715,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-90ab197b484c00cc9acd.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:15Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-0b416f0d2798fc9adddb.txt,80cb3c74b3173c338fbf6a33b5d4173369b956ef0556eaebd21cf60cfecd77ea,78039,77661,12644,1287,33,33,,2353.36,,false,,,false,false,false,false,B4X2500SPQ-20260730-c04ecad7d8c40c66dc79,span_extraction_lane_002,229,2026-07-30T17:24:01Z,positive_spans_found,18,18,6,7,0,5,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-23425086cdff05456451,readiness_lane_001,857,pdf,pdf,B4X2500SRD-20260730-aa9c96c629f8dfd12f23,B4X2500V-20260730-02052,B4X2500LIVE-20260729-005543,B4X2500-20260729-05476,MN,Midwest,Oak Park Heights,"Labor Agreement Between the City of Oak Park Heights and Minnesota Law Enforcement Labor Services, Inc. (Local #382) - Police Department",https://www.lels.org/s/ActiveContract-Oak-Park-Heights-PD-12-31-2025.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/6724d82474af1668286b16e2/1730467883725/ActiveContract+-+Oak+Park+Heights+PD+-+12-31-2025.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-aa9c96c629f8dfd12f23.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-aa9c96c629f8dfd12f23.pdf,sha256:929787bc191d08ff8c7665424817f3d958e73dc7da5703c96ff6b0f451433c43,locally_available,local_only_not_replicated,local_research_workspace,7559172,929787bc191d08ff8c7665424817f3d958e73dc7da5703c96ff6b0f451433c43,7559172,929787bc191d08ff8c7665424817f3d958e73dc7da5703c96ff6b0f451433c43,integrity_pass,application/pdf,21,false,false,true,3,2566,855.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:28:23Z,false,false,B4X2500TXT-20260730-3812e0f76e3a61ec435d,text_extraction_lane_003,300,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-aa9c96c629f8dfd12f23.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:52Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-3812e0f76e3a61ec435d.txt,4e42a99197ff761a033e8a18c71a63dee5fa48297c4fe430377ced2109903b28,42502,42484,7212,922,21,21,,2023.05,,false,,,false,false,false,false,B4X2500SPQ-20260730-3883463daa3995fad7b3,span_extraction_lane_002,230,2026-07-30T17:24:01Z,positive_spans_found,18,18,7,4,0,7,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-ba5d7c1d0409f07be540,readiness_lane_003,123,pdf,pdf,B4X2500SRD-20260730-ca1a85d8866fcdea6114,B4X2500V-20260730-05544,B4X2500LIVE-20260729-009631,B4X2500-20260729-09633,SC,South,Sullivan's Island,Fiscal Year 2027 GF Operating Draft Budget (includes 'Salaries & Wages' line items by department),https://sullivansisland.sc.gov/sites/sullivansisland/files/Documents/FINANCIAL%20DOCUMENTS-%20JOE/FY27%20DRAFT%20BUDGET%20DOCUMENTS/Fiscal%20Year%202027%20GF%20Operating%20Draft%20Budget%2003112026.pdf,https://sullivansisland.sc.gov/sites/sullivansisland/files/Documents/FINANCIAL%20DOCUMENTS-%20JOE/FY27%20DRAFT%20BUDGET%20DOCUMENTS/Fiscal%20Year%202027%20GF%20Operating%20Draft%20Budget%2003112026.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-ca1a85d8866fcdea6114.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-ca1a85d8866fcdea6114.pdf,sha256:80cef1801895040f2190beda89048e30bb06dedfe361d4d112b23012ac34c62d,locally_available,local_only_not_replicated,local_research_workspace,167439,80cef1801895040f2190beda89048e30bb06dedfe361d4d112b23012ac34c62d,167439,80cef1801895040f2190beda89048e30bb06dedfe361d4d112b23012ac34c62d,integrity_pass,application/pdf,7,false,false,true,3,7456,2485.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:44:08Z,false,false,B4X2500TXT-20260730-272c8a3d858c2cf14166,text_extraction_lane_004,474,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-ca1a85d8866fcdea6114.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:03Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-272c8a3d858c2cf14166.txt,0e1420d09bd3ce0c6e4be467fe872a674d62115e3a3dbfa4e269f6e204c98d7e,23049,23049,4998,905,7,7,,3292.71,,false,,,false,false,false,false,B4X2500SPQ-20260730-9bf3751848158d2ca851,span_extraction_lane_002,231,2026-07-30T17:24:01Z,positive_spans_found,3,3,3,0,0,0,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-ff63f1fc3abe789aca1f,readiness_lane_002,230,pdf,pdf,B4X2500SRD-20260730-1e229c133c9a4f39759d,B4X2500V-20260730-02688,B4X2500LIVE-20260729-007147,B4X2500-20260729-07172,TN,South,Lakesite,"City of Lakesite Employee Handbook (excerpt: overtime, exempt salary, paycheck/pay period guidance)",https://cms2.revize.com/revize/lakesite/documents/Government/Agendas%20and%20Minutes/2020/January%2021%2C%202020.pdf,https://cms2.revize.com/revize/lakesite/documents/Government/Agendas%20and%20Minutes/2020/January%2021%2C%202020.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1e229c133c9a4f39759d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1e229c133c9a4f39759d.pdf,sha256:c05b5982b4282c281ee53e97b27da37919e8f9c696ab8fd6fcc9c73e0d2976ca,locally_available,local_only_not_replicated,local_research_workspace,2924162,c05b5982b4282c281ee53e97b27da37919e8f9c696ab8fd6fcc9c73e0d2976ca,2924162,c05b5982b4282c281ee53e97b27da37919e8f9c696ab8fd6fcc9c73e0d2976ca,integrity_pass,application/pdf,129,false,false,true,3,11533,3844.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:36:10Z,false,false,B4X2500TXT-20260730-d4dbf953f59516f66fda,text_extraction_lane_001,353,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1e229c133c9a4f39759d.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:53Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-d4dbf953f59516f66fda.txt,baa5644090cfe76faa3eee2f235c8d472f24389e2f0fb036b018bb51f242d728,231553,231168,37848,4595,129,129,,1792.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-bce0fd6ef1321b24fbb0,span_extraction_lane_002,232,2026-07-30T17:24:01Z,positive_spans_found,17,17,3,3,0,8,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-1346f51c1c8bafa16295,readiness_lane_004,817,pdf,pdf,B4X2500SRD-20260730-48cfdc76e50487f5e5ba,B4X2500V-20260730-01118,B4X2500LIVE-20260729-000813,B4X2500-20260729-00783,OH,Midwest,Glendale,"Council of the Village of Glendale, Ohio (Council packet) — Ordinance 2022-64 wage adjustments (effective 1/1/2023)",https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf,https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-48cfdc76e50487f5e5ba.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-48cfdc76e50487f5e5ba.pdf,sha256:122a198d1acb6b783d77a926b3bba28802cd30112fa0026067a4bb06cb57d252,locally_available,local_only_not_replicated,local_research_workspace,3453602,122a198d1acb6b783d77a926b3bba28802cd30112fa0026067a4bb06cb57d252,3453602,122a198d1acb6b783d77a926b3bba28802cd30112fa0026067a4bb06cb57d252,integrity_pass,application/pdf,79,false,false,true,3,4193,1397.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:22Z,false,false,B4X2500TXT-20260730-7dab7baac806dd0f9608,text_extraction_lane_001,288,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-48cfdc76e50487f5e5ba.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:51Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-7dab7baac806dd0f9608.txt,cddd4761cf6634a2cd2dc1e8a243f4c7878502ebbdf69c893581d143f335767a,103735,103666,19558,2082,79,79,,1312.23,,false,,,false,false,false,false,B4X2500SPQ-20260730-8723a2d3c13ba64d4def,span_extraction_lane_002,233,2026-07-30T17:24:01Z,positive_spans_found,9,9,2,0,1,6,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-9306c29e4c27c2b22bad,readiness_lane_004,202,pdf,pdf,B4X2500SRD-20260730-bd69227d2e333798ed9c,B4X2500V-20260730-01975,B4X2500LIVE-20260729-005352,B4X2500-20260729-05340,MI,Midwest,Berrien Springs,"VILLAGE OF BERRIEN SPRINGS REGULAR COUNCIL MEETING (February 21, 2022) — Minutes (includes hourly wage step changes for clerks/positions and compensation hours policy)",https://www.villageofberriensprings.com/wp-content/uploads/2022/07/February-21-2022-Regular-Meeting.pdf,https://villageofberriensprings.com/wp-content/uploads/2022/07/February-21-2022-Regular-Meeting.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bd69227d2e333798ed9c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bd69227d2e333798ed9c.pdf,sha256:35fafa223f92267ab1b0e08c89753bd2e7d5e77726b9dd6cb4a7d7e2786e32fd,locally_available,local_only_not_replicated,local_research_workspace,147042,35fafa223f92267ab1b0e08c89753bd2e7d5e77726b9dd6cb4a7d7e2786e32fd,147042,35fafa223f92267ab1b0e08c89753bd2e7d5e77726b9dd6cb4a7d7e2786e32fd,integrity_pass,application/pdf,4,false,false,true,3,8651,2883.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:09Z,false,false,B4X2500TXT-20260730-215f7fe4367c56280100,text_extraction_lane_001,485,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-bd69227d2e333798ed9c.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:01Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-215f7fe4367c56280100.txt,1fcce7440fe960add34de86df0eed36c0081bfe79d0cd10a944052cfca7b962d,13241,13151,2186,244,4,4,,3287.75,,false,,,false,false,false,false,B4X2500SPQ-20260730-4e7cc0f3111dd1d882e0,span_extraction_lane_002,234,2026-07-30T17:24:01Z,positive_spans_found,3,3,1,0,0,2,0,0,2026-07-30T17:32:16Z
B4X2500RDY-20260730-e35baf97629849f0bcf9,readiness_lane_004,364,other_document,docx,B4X2500SRD-20260730-717eae1a87658d6650e4,B4X2500V-20260730-00665,B4X2500LIVE-20260729-000625,B4X2500-20260729-00555,MO,Midwest,Marble Hill,Title 3 Chapter 300-355 (rev 7-2021) (Marble Hill City ordinances compilation),https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/a3b1140f-9dfa-41d1-b52f-f235e352d1a2/Title%203%20Chapter%20300-355%20%28rev%207-2021%29.docx?ver=1778088475320,https://img1.wsimg.com/blobby/go/c5ad6d08-4c12-41ae-861d-3f392b4127fd/downloads/a3b1140f-9dfa-41d1-b52f-f235e352d1a2/Title%203%20Chapter%20300-355%20%28rev%207-2021%29.docx,civil_service_or_hr_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_other_document,docx,.docx,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-717eae1a87658d6650e4.docx,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-717eae1a87658d6650e4.docx,sha256:8a8ef99f326cabc155adaaccec6f490633c86a0399f14406ef458d4702ffb54d,locally_available,local_only_not_replicated,local_research_workspace,95374,8a8ef99f326cabc155adaaccec6f490633c86a0399f14406ef458d4702ffb54d,95374,8a8ef99f326cabc155adaaccec6f490633c86a0399f14406ef458d4702ffb54d,integrity_pass,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,not_applicable,,,,not_applicable,true,other_document_text_ready,generic_compensation_terms_without_rule_specific_context,2026-07-30T14:52:12Z,false,false,B4X2500TXT-20260730-dc93ea11e255797a9a15,text_extraction_lane_001,296,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-717eae1a87658d6650e4.docx,2026-07-30T16:27:49Z,extracted_ok,macos_textutil_non_ocr,2026-07-30T16:35:51Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-dc93ea11e255797a9a15.txt,3476006891bf7d235ef9dfe692ee147e4b8723f05c19b43c70735ba2cfd614a0,141387,140515,24092,995,,,,,,false,,,false,false,false,false,B4X2500SPQ-20260730-71256f282719678c9af4,span_extraction_lane_002,235,2026-07-30T17:24:01Z,weak_or_ambiguous_spans_only,1,0,0,0,0,0,0,1,2026-07-30T17:32:16Z
B4X2500RDY-20260730-3d6c123643977f00bd31,readiness_lane_003,251,pdf,pdf,B4X2500SRD-20260730-c7d1146a3f6875fd453d,B4X2500V-20260730-03680,B4X2500LIVE-20260729-000666,B4X2500-20260729-00598,ND,Midwest,Buxton,City of Buxton Ordinances - 5-30-25.pdf,https://buxtonnd.com/documents/678/City_of_Buxton_Ordinances_-_5-30-25.pdf,https://buxtonnd.com/documents/678/City_of_Buxton_Ordinances_-_5-30-25.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7d1146a3f6875fd453d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7d1146a3f6875fd453d.pdf,sha256:cdbd5d72ac3e3d38f781fdb67b0983102e08557da340daa391965c7d9be9960d,locally_available,local_only_not_replicated,local_research_workspace,1752961,cdbd5d72ac3e3d38f781fdb67b0983102e08557da340daa391965c7d9be9960d,1752961,cdbd5d72ac3e3d38f781fdb67b0983102e08557da340daa391965c7d9be9960d,integrity_pass,application/pdf,235,false,false,true,3,5249,1749.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:44:11Z,false,false,B4X2500TXT-20260730-a1e90ce07afca4f2b092,text_extraction_lane_003,30,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7d1146a3f6875fd453d.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:40Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-a1e90ce07afca4f2b092.txt,6e7c0775f978e7849ee1b7970c8a7271aaef7eee6008fdb4e6a232e0769f7659,635082,633789,106306,11596,235,235,,2696.97,,false,,,false,false,false,false,B4X2500SPQ-20260730-92dfb66aa4e10265d19a,span_extraction_lane_002,236,2026-07-30T17:24:01Z,positive_spans_found,4,4,0,3,0,1,0,0,2026-07-30T17:32:16Z
