readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
B4X2500RDY-20260730-7cc846dd70170d7df762,readiness_lane_004,266,pdf,pdf,B4X2500SRD-20260730-7f5749450ae484e97af9,B4X2500V-20260730-03597,B4X2500LIVE-20260729-006984,B4X2500-20260729-06970,NC,South,Hot Springs,Budget Ordinance (Approved) — Fiscal Year 2025–2026 (Town of Hot Springs),https://townofhotsprings.org/wp-content/uploads/2025/12/Hot-Springs-Budget-2025-2026.pdf,https://townofhotsprings.org/wp-content/uploads/2025/12/Hot-Springs-Budget-2025-2026.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7f5749450ae484e97af9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7f5749450ae484e97af9.pdf,sha256:17bd4508425402fbdab5f003feea9cc7560ccebdd0f2cd956fa55efdcf3b497a,locally_available,local_only_not_replicated,local_research_workspace,128255,17bd4508425402fbdab5f003feea9cc7560ccebdd0f2cd956fa55efdcf3b497a,128255,17bd4508425402fbdab5f003feea9cc7560ccebdd0f2cd956fa55efdcf3b497a,integrity_pass,application/pdf,3,false,false,true,3,3784,1261.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:10Z,false,false,B4X2500TXT-20260730-ce958555ba8f9defc0d8,text_extraction_lane_004,110,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-7f5749450ae484e97af9.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-ce958555ba8f9defc0d8.txt,baae7e1e8d369ebf184f12a952a74044f23ea8e35c64aaa08509acd4769a9023,4802,4788,794,117,3,3,,1596.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-5c85f768fc391922e5d1,span_extraction_lane_001,60,2026-07-30T17:24:01Z
B4X2500RDY-20260730-1f19d6fdf5515ecdafa5,readiness_lane_004,690,pdf,pdf,B4X2500SRD-20260730-de46e40a3d43bd543c63,B4X2500V-20260730-02046,B4X2500LIVE-20260729-005516,B4X2500-20260729-05454,MN,Midwest,Grand Marais,Labor Agreement (City of Grand Marais and AFSCME Council 5) — 2023-2025,https://afscmemn.org/sites/default/files/local_66-cigrm_city_of_grand_marais_2023-2025_contract.pdf,https://afscmemn.org/sites/default/files/local_66-cigrm_city_of_grand_marais_2023-2025_contract.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-de46e40a3d43bd543c63.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-de46e40a3d43bd543c63.pdf,sha256:b286a361a7d05a7c59ae4bcbcc395d583699687a039e66b0f162350ad75f6b94,locally_available,local_only_not_replicated,local_research_workspace,444364,b286a361a7d05a7c59ae4bcbcc395d583699687a039e66b0f162350ad75f6b94,444364,b286a361a7d05a7c59ae4bcbcc395d583699687a039e66b0f162350ad75f6b94,integrity_pass,application/pdf,27,false,false,true,3,787,262.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:19Z,false,false,B4X2500TXT-20260730-330de90a228df51ed0fc,text_extraction_lane_001,163,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-de46e40a3d43bd543c63.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:46Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-330de90a228df51ed0fc.txt,3e7f68e94d5699a5887a291fea88e06346e996a7572c5fb60bab34e00609a7a5,61626,61356,10699,1050,27,27,,2272.44,,false,,,false,false,false,false,B4X2500SPQ-20260730-e86db19405aba4914c7c,span_extraction_lane_001,61,2026-07-30T17:24:01Z
B4X2500RDY-20260730-b8632bb11d9c51a500f9,readiness_lane_003,590,pdf,pdf,B4X2500SRD-20260730-48a58df9a343949785a7,B4X2500V-20260730-00977,B4X2500LIVE-20260729-009005,B4X2500-20260729-08835,NY,Northeast,Southampton,"Opinion and Award (Interest Arbitration) between Town of Southampton and Police Benevolent Association of Southampton Town, Inc. (PERB Case No. IA84-45; M84-4b6)",https://perb.ny.gov/system/files/documents/2024/03/ia84-045-award-12-2-85.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia84-045-award-12-2-85.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-48a58df9a343949785a7.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-48a58df9a343949785a7.pdf,sha256:444d736923b4aec81ef6e4bdbf710f227b899d5a355c402473028dd79153aaf6,locally_available,local_only_not_replicated,local_research_workspace,409741,444d736923b4aec81ef6e4bdbf710f227b899d5a355c402473028dd79153aaf6,409741,444d736923b4aec81ef6e4bdbf710f227b899d5a355c402473028dd79153aaf6,integrity_pass,application/pdf,15,false,false,true,3,1778,592.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:18Z,false,false,B4X2500TXT-20260730-0c7c47b36a21fb3ffbc1,text_extraction_lane_001,728,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-48a58df9a343949785a7.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:36:13Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-0c7c47b36a21fb3ffbc1.txt,c5149a09282dde4bc2a444320fff90197f12deb4cbf594bc8299959967d0cb54,17241,17201,2795,647,15,15,,1146.73,,false,,,false,false,false,false,B4X2500SPQ-20260730-9871dcc709f3e5d29074,span_extraction_lane_001,62,2026-07-30T17:24:01Z
B4X2500RDY-20260730-695c8c7ec635f818347c,readiness_lane_003,534,pdf,pdf,B4X2500SRD-20260730-a1f8f59f8c1490ec99f3,B4X2500V-20260730-03861,B4X2500LIVE-20260729-009004,B4X2500-20260729-08834,NY,Northeast,South Glens Falls,"STATE OF NEW YORK PUBLIC EMPLOYMENT RELATIONS BOARD — Arbitration Between Village of South Glens Falls (Police Department) and Village of South Glens Falls Police Benevolent Association, Union (Opinion/Award, Case No. IA92-032; M92-086)",https://perb.ny.gov/system/files/documents/2024/03/ia92-032-award-9-10-93.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia92-032-award-9-10-93.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a1f8f59f8c1490ec99f3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a1f8f59f8c1490ec99f3.pdf,sha256:7d011b6d99785713e4259a5205996543eeecf355bdb823cb80eff8ef9348b34a,locally_available,local_only_not_replicated,local_research_workspace,241087,7d011b6d99785713e4259a5205996543eeecf355bdb823cb80eff8ef9348b34a,241087,7d011b6d99785713e4259a5205996543eeecf355bdb823cb80eff8ef9348b34a,integrity_pass,application/pdf,8,false,false,true,3,3037,1012.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:16Z,false,false,B4X2500TXT-20260730-4ffc0373f7774595c5e6,text_extraction_lane_004,59,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-a1f8f59f8c1490ec99f3.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:41Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-4ffc0373f7774595c5e6.txt,9c0baeaa31c0af3957e514070b5f9f6664076030484c97c948115ebeef39247a,9520,9518,1566,271,8,8,,1189.75,,false,,,false,false,false,false,B4X2500SPQ-20260730-414b37197be9992534f7,span_extraction_lane_001,63,2026-07-30T17:24:01Z
B4X2500RDY-20260730-2614114185d7fa9d0687,readiness_lane_003,735,pdf,pdf,B4X2500SRD-20260730-8469442f999e2d514b86,B4X2500V-20260730-05286,B4X2500LIVE-20260729-008928,B4X2500-20260729-08785,NY,Northeast,Florida,"AUGUST 6TH, 2025 GENERAL MEETING OF THE BOARD OF TRUSTEES (PDF) — “DPW Promotional Appointments-Table” entry",https://www.villageoffloridany.org/wdpr/wp-content/uploads/August-6-2025-General-Meeting.pdf,https://villageoffloridany.gov/wdpr/wp-content/uploads/August-6-2025-General-Meeting.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-8469442f999e2d514b86.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-8469442f999e2d514b86.pdf,sha256:421c2a2353f0312dc781d0a88dd4fa612e46a4e8aae755b3b770e6f0ec140702,locally_available,local_only_not_replicated,local_research_workspace,413981,421c2a2353f0312dc781d0a88dd4fa612e46a4e8aae755b3b770e6f0ec140702,413981,421c2a2353f0312dc781d0a88dd4fa612e46a4e8aae755b3b770e6f0ec140702,integrity_pass,application/pdf,9,false,false,true,3,4819,1606.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:21Z,false,false,B4X2500TXT-20260730-634b788446b7d50f7638,text_extraction_lane_004,734,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-8469442f999e2d514b86.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:15Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-634b788446b7d50f7638.txt,02e0bd725365b7a7a52c776531107eaa67496e9dd01e7540e8a342c4dd71150a,15386,15349,2618,391,9,9,,1705.44,,false,,,false,false,false,false,B4X2500SPQ-20260730-1c3a8b333cad630551b5,span_extraction_lane_001,64,2026-07-30T17:24:01Z
B4X2500RDY-20260730-0af3c704331376a21adc,readiness_lane_002,135,pdf,pdf,B4X2500SRD-20260730-8acc45f0837954f9978b,B4X2500V-20260730-04228,B4X2500LIVE-20260729-006663,B4X2500-20260729-06465,VT,Northeast,Westfield,"WESTFIELD SELECTBOARD BUDGET MEETING MINUTES (January 8, 2020)",https://westfield.vt.gov/wp-content/uploads/minutes-agendas-newsletters/sbunapprovedminutes_2020-01-08.pdf,https://westfield.vt.gov/wp-content/uploads/minutes-agendas-newsletters/sbunapprovedminutes_2020-01-08.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8acc45f0837954f9978b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8acc45f0837954f9978b.pdf,sha256:77cea82908abc475d29d46cbf497a482c049e0900bb25e5b9ddc1f45b1ef251e,locally_available,local_only_not_replicated,local_research_workspace,236515,77cea82908abc475d29d46cbf497a482c049e0900bb25e5b9ddc1f45b1ef251e,236515,77cea82908abc475d29d46cbf497a482c049e0900bb25e5b9ddc1f45b1ef251e,integrity_pass,application/pdf,2,false,false,true,2,5069,2534.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:08Z,false,false,B4X2500TXT-20260730-c6e99b8a162b9ef305e6,text_extraction_lane_004,234,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8acc45f0837954f9978b.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:49Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-c6e99b8a162b9ef305e6.txt,9dce421a6cecd86fed0b5c8fc8b085ec012d1f05a6b9e67ce8c27e8f2d88f900,6628,6601,1096,113,2,2,,3300.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-d7c0827b609d2015f89c,span_extraction_lane_001,65,2026-07-30T17:24:01Z
B4X2500RDY-20260730-8576e6930116e999536b,readiness_lane_002,734,pdf,pdf,B4X2500SRD-20260730-05e17335145e8fe12c91,B4X2500V-20260730-02768,B4X2500LIVE-20260729-007304,B4X2500-20260729-07302,VA,South,Parksley,Town Council meeting minutes mentioning 'Wage increases for Public Works' (effective immediately),https://www.parksley.org/_files/ugd/f6df84_a9b45bef86834b73a7959385294453f3.pdf,https://parksley.org/_files/ugd/f6df84_a9b45bef86834b73a7959385294453f3.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,sha256:5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,locally_available,local_only_not_replicated,local_research_workspace,329927,5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,329927,5216bb54db3d407e63c4b7b87a647a0598ea2af9c468d5fe83e5d5584e04bdd0,integrity_pass,application/pdf,5,false,false,true,3,4103,1367.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:22Z,false,false,B4X2500TXT-20260730-14b0f4a16f53d4b20930,text_extraction_lane_004,569,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-05e17335145e8fe12c91.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:07Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-14b0f4a16f53d4b20930.txt,3b82ba920268703aed181ec262b50889a3a4d4e269832fef3632f5d1a55964de,7165,7153,1193,173,5,5,,1430.6,,false,,,false,false,false,false,B4X2500SPQ-20260730-5fafa6ac857d1137d071,span_extraction_lane_001,66,2026-07-30T17:24:01Z
B4X2500RDY-20260730-e03b3d21c4d63d63c949,readiness_lane_001,223,pdf,pdf,B4X2500SRD-20260730-3326d380f4ce0c61aaf4,B4X2500V-20260730-00999,B4X2500LIVE-20260729-003931,B4X2500-20260729-03783,NY,Northeast,East Greenbush,"East Greenbush, Town of and Council 82, East Greenbush Police Officers Union, Security and Law Enforcement Employees, Local 1000 AFSCME, AFL-CIO, Local 1951 (2007)",https://ecommons.cornell.edu/server/api/core/bitstreams/ef3baadd-c983-4b28-a75c-e736e7279150/content,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/13/93/31/13933137178206553163910529997494485025,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3326d380f4ce0c61aaf4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3326d380f4ce0c61aaf4.pdf,sha256:150ebd0c202faaab60004de4873d9888e63b9cb0c63084a2141eb510a6507f48,locally_available,local_only_not_replicated,local_research_workspace,1826193,150ebd0c202faaab60004de4873d9888e63b9cb0c63084a2141eb510a6507f48,1826193,150ebd0c202faaab60004de4873d9888e63b9cb0c63084a2141eb510a6507f48,integrity_pass,application/pdf,65,false,false,true,3,2152,717.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:09Z,false,false,B4X2500TXT-20260730-5f76ccb24341b40eb390,text_extraction_lane_004,681,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-3326d380f4ce0c61aaf4.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:12Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5f76ccb24341b40eb390.txt,4beadac24963893a8bcfdcbccdec3046ff332e51ab3ebe6a05864392567966a6,92383,92353,15955,2402,65,65,,1420.82,,false,,,false,false,false,false,B4X2500SPQ-20260730-3cde37d6a146db55c8b8,span_extraction_lane_001,67,2026-07-30T17:24:01Z
B4X2500RDY-20260730-3eeba769546e219e4b5d,readiness_lane_004,583,pdf,pdf,B4X2500SRD-20260730-a8d64bb7024c8731326b,B4X2500V-20260730-01373,B4X2500LIVE-20260729-003430,B4X2500-20260729-03451,WI,Midwest,Juneau,JOINT PUBLIC SAFETY / FINANCE COMMITTEE Minutes (includes review of Police Officer wage increase / 2026 tentative agreement),https://www.cityofjuneau.net/AgendaCenter/ViewFile/Minutes/_09032025-996,https://cityofjuneau.net/AgendaCenter/ViewFile/Minutes/_09032025-996,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a8d64bb7024c8731326b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a8d64bb7024c8731326b.pdf,sha256:ff86dd644c8732203243a5c5ed5f7013b33d97f97b7c16789aac2eebbbec7328,locally_available,local_only_not_replicated,local_research_workspace,213039,ff86dd644c8732203243a5c5ed5f7013b33d97f97b7c16789aac2eebbbec7328,213039,ff86dd644c8732203243a5c5ed5f7013b33d97f97b7c16789aac2eebbbec7328,integrity_pass,application/pdf,3,false,false,true,3,2559,853.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:17Z,false,false,B4X2500TXT-20260730-cbdd66f0e3c7a7ba1ca9,text_extraction_lane_002,88,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a8d64bb7024c8731326b.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-cbdd66f0e3c7a7ba1ca9.txt,ef932d1606a10aefdef84a611378b38dbfb3556ba14cee063ff4cd3b113e5704,3350,3338,550,83,3,3,,1112.67,,false,,,false,false,false,false,B4X2500SPQ-20260730-3c5bf80861ff0e1b26e9,span_extraction_lane_001,68,2026-07-30T17:24:01Z
B4X2500RDY-20260730-6037925daffa2e50ca8e,readiness_lane_001,516,pdf,pdf,B4X2500SRD-20260730-4170a53df21b526b6175,B4X2500V-20260730-05240,B4X2500LIVE-20260729-003817,B4X2500-20260729-03729,NJ,Northeast,Middle,Public Notice of Adoption – Ordinance No. 1733-26 (Establishing the Compensation of the Officers and Employees of the Township of Middle),https://middletownship.com/wp-content/uploads/2026/02/Public-Notice-02.05.2026-Notice-of-Adoption-Ordinance-1733-26.pdf,https://middletownship.com/wp-content/uploads/2026/02/Public-Notice-02.05.2026-Notice-of-Adoption-Ordinance-1733-26.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,sha256:e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,locally_available,local_only_not_replicated,local_research_workspace,53419,e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,53419,e6f5468cdc4f0ac56df746fc064d2d44b261afa2b6236f607216a7da9c49641c,integrity_pass,application/pdf,1,false,false,true,1,393,393.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:15Z,false,false,B4X2500TXT-20260730-9d0bbed157d207872b11,text_extraction_lane_003,90,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4170a53df21b526b6175.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:42Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-9d0bbed157d207872b11.txt,9849d64d28d7e88c5fbba0087ac1b5c998eb401040ec74d0a3c795e173a45ddc,487,487,82,9,1,1,,487.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-4de71c8738dd95b3ce55,span_extraction_lane_001,69,2026-07-30T17:24:01Z
B4X2500RDY-20260730-4c59092ac7db4a6a95be,readiness_lane_001,303,pdf,pdf,B4X2500SRD-20260730-cb8f82da498a885c6686,B4X2500V-20260730-00926,B4X2500LIVE-20260729-001387,B4X2500-20260729-01256,NJ,Northeast,West Milford,"Ordinance Concerning Salaries and Compensation for Administrative, Confidential and Unaffiliated Employees (Ordinance 2024-034)",https://www.westmilford.org/FCpdf/2024-034-Salaries-DeptDivHeads-CFO.pdf,https://westmilford.org/FCpdf/2024-034-Salaries-DeptDivHeads-CFO.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cb8f82da498a885c6686.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cb8f82da498a885c6686.pdf,sha256:66a7efcf33c9b078f94f9b2817801eb9c213db9205de3847750b1db2419b0a58,locally_available,local_only_not_replicated,local_research_workspace,409096,66a7efcf33c9b078f94f9b2817801eb9c213db9205de3847750b1db2419b0a58,409096,66a7efcf33c9b078f94f9b2817801eb9c213db9205de3847750b1db2419b0a58,integrity_pass,application/pdf,1,false,false,true,1,2161,2161.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:11Z,false,false,B4X2500TXT-20260730-55faf3c501f6deeecd28,text_extraction_lane_004,260,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cb8f82da498a885c6686.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:50Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-55faf3c501f6deeecd28.txt,fb27273a361f275406ea32ca2df24425143e068750acce10d01b08443481d047,2715,2711,423,50,1,1,,2711.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-56eefff35477e964ba8a,span_extraction_lane_001,70,2026-07-30T17:24:01Z
