readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at,primary_span_extraction_status,span_candidate_count,rating_eligible_span_count,quantitative_span_count,qualitative_span_count,mixed_span_count,non_base_span_count,source_navigation_span_count,weak_span_count,span_extraction_timestamp
B4X2500RDY-20260730-84154bff23c28b6c0f28,readiness_lane_001,84,pdf,pdf,B4X2500SRD-20260730-c5cc259cf26898819c57,B4X2500V-20260730-04221,B4X2500LIVE-20260729-009803,B4X2500-20260729-09805,VA,South,Wakefield,Wakefield Town Codes.pdf (includes provisions on town officer salary/fees; not shown as employee wage schedule/CBA),https://wakefieldva.org/wp-content/uploads/2021/08/Wakefield-Town-Codes.pdf,https://wakefieldva.org/wp-content/uploads/2021/08/Wakefield-Town-Codes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-c5cc259cf26898819c57.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-c5cc259cf26898819c57.pdf,sha256:19782c705bcde5eafdfdf635818b8eb3b057b0bd339a7697eed31728f658ee80,locally_available,local_only_not_replicated,local_research_workspace,1958274,19782c705bcde5eafdfdf635818b8eb3b057b0bd339a7697eed31728f658ee80,1958274,19782c705bcde5eafdfdf635818b8eb3b057b0bd339a7697eed31728f658ee80,integrity_pass,application/pdf,243,false,false,true,3,5827,1942.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:28:07Z,false,false,B4X2500TXT-20260730-662428a6661f36dcd0d0,text_extraction_lane_004,371,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-c5cc259cf26898819c57.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:56Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-662428a6661f36dcd0d0.txt,ad7fa442e01cae76c50157bcffe3f94e0909a2a37a9fab0da4aa81383df5bd34,642779,641792,106448,10433,243,243,,2641.12,,false,,,false,false,false,false,B4X2500SPQ-20260730-3c010f8e57abc94fc82e,span_extraction_lane_002,133,2026-07-30T17:24:01Z,positive_spans_found,10,10,3,6,0,0,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-35396535a3634c2c6600,readiness_lane_002,578,pdf,pdf,B4X2500SRD-20260730-05ce83ea5f64c66c6e39,B4X2500V-20260730-02621,B4X2500LIVE-20260729-004129,B4X2500-20260729-03907,PA,Northeast,Stewartstown,Stewartstown Borough Council Meeting Minutes (May 2026) — Police Commission Budget; note that collective bargaining agreement increases by 5%,https://www.stewartstown.org/pdf/borough/Stown_Council_Minutes-May_2026.pdf,https://stewartstown.org/pdf/borough/Stown_Council_Minutes-May_2026.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-05ce83ea5f64c66c6e39.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-05ce83ea5f64c66c6e39.pdf,sha256:1b40048a2c52d2e7800c0b48ea38cf7a46e072d1294267e4d3c87c106760417f,locally_available,local_only_not_replicated,local_research_workspace,259189,1b40048a2c52d2e7800c0b48ea38cf7a46e072d1294267e4d3c87c106760417f,259189,1b40048a2c52d2e7800c0b48ea38cf7a46e072d1294267e4d3c87c106760417f,integrity_pass,application/pdf,4,false,false,true,3,10926,3642.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:36:19Z,false,false,B4X2500TXT-20260730-a14b716bc1c6c9a91166,text_extraction_lane_004,229,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-05ce83ea5f64c66c6e39.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:48Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a14b716bc1c6c9a91166.txt,9b240f0fb6dd755cafa2ac55e15e7688748482f23c49da6ebfa2077b066eaafa,14508,14290,2414,179,4,4,,3572.5,,false,,,false,false,false,false,B4X2500SPQ-20260730-715de6d164b954248f3f,span_extraction_lane_002,134,2026-07-30T17:24:01Z,positive_spans_found,6,6,2,1,0,0,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-15b74331512d0b4308b0,readiness_lane_003,196,pdf,pdf,B4X2500SRD-20260730-e79d9a7ad37d169c93f7,B4X2500V-20260730-04177,B4X2500LIVE-20260729-007281,B4X2500-20260729-07279,TX,South,Woodway,City of Woodway Classification and Compensation Program (Pay plan / HR compensation program),https://woodwaytexas.gov/wp-content/uploads/2023/08/Final-Draft.pdf,https://woodwaytexas.gov/wp-content/uploads/2023/08/Final-Draft.pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e79d9a7ad37d169c93f7.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e79d9a7ad37d169c93f7.pdf,sha256:6cb6527c5ea4abfb3fd7a9877f43b353e60d3ddfb01603783d7bc19d270333a6,locally_available,local_only_not_replicated,local_research_workspace,6359781,6cb6527c5ea4abfb3fd7a9877f43b353e60d3ddfb01603783d7bc19d270333a6,6359781,6cb6527c5ea4abfb3fd7a9877f43b353e60d3ddfb01603783d7bc19d270333a6,integrity_pass,application/pdf,121,false,false,true,3,919,306.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:44:09Z,false,false,B4X2500TXT-20260730-2f1b377305c7d43d2124,text_extraction_lane_004,716,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e79d9a7ad37d169c93f7.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T17:00:14Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-2f1b377305c7d43d2124.txt,3361c1488001e855597a2f664b4f07d841924f8b6d0e251f3999c70ccb814519,121409,120900,20232,3088,121,121,,999.17,,false,,,false,false,false,false,B4X2500SPQ-20260730-2e4c6857e6c558c39e89,span_extraction_lane_002,137,2026-07-30T17:24:01Z,positive_spans_found,18,18,10,4,3,1,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-586720210c06d2ff0e4c,readiness_lane_001,440,pdf,pdf,B4X2500SRD-20260730-c7092fa5750f0f1665eb,B4X2500V-20260730-01195,B4X2500LIVE-20260729-004090,B4X2500-20260729-03882,PA,Northeast,Manor,"Pennsylvania Labor Relations Board Final Order (Manor Township Police Association v. Manor Township), Case No. PF-C-10-63-E",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2011/oct/pf-c-10-63-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2011/oct/pf-c-10-63-e.pdf,factfinding_report,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7092fa5750f0f1665eb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7092fa5750f0f1665eb.pdf,sha256:3b1f7e5634608727e08bea5dc122bd4aca30a78435d0e068ea76a8c9f170799a,locally_available,local_only_not_replicated,local_research_workspace,21933,3b1f7e5634608727e08bea5dc122bd4aca30a78435d0e068ea76a8c9f170799a,21933,3b1f7e5634608727e08bea5dc122bd4aca30a78435d0e068ea76a8c9f170799a,integrity_pass,application/pdf,3,false,false,true,3,9786,3262.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:28:14Z,false,false,B4X2500TXT-20260730-a442a2e84660fa972301,text_extraction_lane_003,181,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-c7092fa5750f0f1665eb.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:47Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-a442a2e84660fa972301.txt,2c80991223067ceda94426006c89f758c63d0ec21ce2120dcfcef30721f992ae,12196,12121,1987,189,3,3,,4040.33,,false,,,false,false,false,false,B4X2500SPQ-20260730-eb3ec5f219f6ffbb75be,span_extraction_lane_002,139,2026-07-30T17:24:01Z,positive_spans_found,4,4,1,0,0,0,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-2aa46125007ff267cd50,readiness_lane_004,243,pdf,pdf,B4X2500SRD-20260730-41b9cb53be91cdc6b62f,B4X2500V-20260730-01203,B4X2500LIVE-20260729-001599,B4X2500-20260729-01385,PA,Northeast,Monongahela,BILL NO. 8 - 2024 (ORDAINANCE NO. - 2024) — compensation payable ... fixed and designated for the year 2025,https://www.cityofmonongahela-pa.gov/sites/default/files/2024-11/salary_ordinance.pdf,https://cityofmonongahela-pa.gov/sites/default/files/2024-11/salary_ordinance.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-41b9cb53be91cdc6b62f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-41b9cb53be91cdc6b62f.pdf,sha256:b415033f5458c19c5a41bed8fbbbc5fdb14ebbc4e32ac98aaec1762e15f031c8,locally_available,local_only_not_replicated,local_research_workspace,82667,b415033f5458c19c5a41bed8fbbbc5fdb14ebbc4e32ac98aaec1762e15f031c8,82667,b415033f5458c19c5a41bed8fbbbc5fdb14ebbc4e32ac98aaec1762e15f031c8,integrity_pass,application/pdf,4,false,false,true,3,6798,2266.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:10Z,false,false,B4X2500TXT-20260730-a28754934bef0d96514f,text_extraction_lane_002,197,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-41b9cb53be91cdc6b62f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:43:48Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-a28754934bef0d96514f.txt,2bdcb6eb485fe95a03e9a4dd3ff8364848dd5517d758324627fb9a11ea1ffff8,10273,10255,1826,196,4,4,,2563.75,,false,,,false,false,false,false,B4X2500SPQ-20260730-e052c522bf2124f99955,span_extraction_lane_002,140,2026-07-30T17:24:01Z,positive_spans_found,4,4,4,0,0,0,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-425b41f035fc3e2ea215,readiness_lane_004,281,pdf,pdf,B4X2500SRD-20260730-f383f80322a7ffeeb545,B4X2500V-20260730-05086,B4X2500LIVE-20260729-005689,B4X2500-20260729-05691,NE,Midwest,Elmwood,Elmwood Municipal Code Book (Rev. 02 version for website) — Section on compensation/salaries by ordinance (context only),https://elmwoodnebraska.com/nl/pdf/Village/Ordinances/Elmwood_Municipal_Code_Book_Rev_02_-_version_for_website.pdf,https://elmwoodnebraska.com/nl/pdf/Village/Ordinances/Elmwood_Municipal_Code_Book_Rev_02_-_version_for_website.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f383f80322a7ffeeb545.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f383f80322a7ffeeb545.pdf,sha256:80b2dbecef44bad6f397030b3fac21dbc6b51257c957a44f9b3bf30b46d6061e,locally_available,local_only_not_replicated,local_research_workspace,3553183,80b2dbecef44bad6f397030b3fac21dbc6b51257c957a44f9b3bf30b46d6061e,3553183,80b2dbecef44bad6f397030b3fac21dbc6b51257c957a44f9b3bf30b46d6061e,integrity_pass,application/pdf,254,false,false,true,3,2562,854.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:11Z,false,false,B4X2500TXT-20260730-daef0065a91f77e8a456,text_extraction_lane_003,494,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-f383f80322a7ffeeb545.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:52:01Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-daef0065a91f77e8a456.txt,b548106c0af7591a3c4b964ca82307df7407206ede919ffa411a5a26ef4f4e4f,510662,509251,86247,10539,254,254,,2004.93,,false,,,false,false,false,false,B4X2500SPQ-20260730-af1cc8481ea6f53b3c8b,span_extraction_lane_002,141,2026-07-30T17:24:01Z,positive_spans_found,7,7,1,3,0,1,0,0,2026-07-30T17:32:13Z
B4X2500RDY-20260730-fda8d347c4b43b7f17f3,readiness_lane_004,779,pdf,pdf,B4X2500SRD-20260730-befef262a0b3177db623,B4X2500V-20260730-01210,B4X2500LIVE-20260729-003369,B4X2500-20260729-03387,SD,Midwest,Mellette,Mellette Municipal Code (includes Chapter 1.04 Employee Salary or Wage Rates; City Council authority to alter wages with change spread in official minutes),https://storage.googleapis.com/juniper-media-library/149/2024/11/Mellette_City_Ordinances_2021.pdf,https://storage.googleapis.com/juniper-media-library/149/2024/11/Mellette_City_Ordinances_2021.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-befef262a0b3177db623.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-befef262a0b3177db623.pdf,sha256:cc4984076d3fb1c5b0f1ca777e495796593a6de103a1cb0ebb0a12e449846617,locally_available,local_only_not_replicated,local_research_workspace,1885306,cc4984076d3fb1c5b0f1ca777e495796593a6de103a1cb0ebb0a12e449846617,1885306,cc4984076d3fb1c5b0f1ca777e495796593a6de103a1cb0ebb0a12e449846617,integrity_pass,application/pdf,100,false,false,true,3,1883,627.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:21Z,false,false,B4X2500TXT-20260730-f089a24afc6ab3c95bd6,text_extraction_lane_002,712,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-befef262a0b3177db623.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:44:14Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-f089a24afc6ab3c95bd6.txt,3a121068e6529799dae41f840600158c4b6f84fad19365cd7aa30475b9b31c31,319211,318021,45421,4326,100,100,,3180.21,,false,,,false,false,false,false,B4X2500SPQ-20260730-762791f09ec5b00e2782,span_extraction_lane_002,142,2026-07-30T17:24:01Z,positive_spans_found,3,3,1,2,0,0,0,0,2026-07-30T17:32:14Z
B4X2500RDY-20260730-4ac1093835f699e2285e,readiness_lane_004,141,pdf,pdf,B4X2500SRD-20260730-53df685338726cd863c1,B4X2500V-20260730-02887,B4X2500LIVE-20260729-004780,B4X2500-20260729-04839,AK,West,Chuathbaluk,"City of Chuathbaluk City Ordinances (includes Personnel Policies: Classification, Compensation, Salary Schedules; Work Week, Pay; overtime; pay and salary schedules established by City Council)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chuathbaluk%20City%20Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chuathbaluk%20City%20Ordinances.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-53df685338726cd863c1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-53df685338726cd863c1.pdf,sha256:c46290ca8e302aeeaf4cf222c32f108db597b3f12fcd6c25e78d4d77b32f5967,locally_available,local_only_not_replicated,local_research_workspace,700588,c46290ca8e302aeeaf4cf222c32f108db597b3f12fcd6c25e78d4d77b32f5967,700588,c46290ca8e302aeeaf4cf222c32f108db597b3f12fcd6c25e78d4d77b32f5967,integrity_pass,application/pdf,111,false,false,true,3,4074,1358.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:52:08Z,false,false,B4X2500TXT-20260730-5e62d87081c7f26bac25,text_extraction_lane_003,16,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-53df685338726cd863c1.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-5e62d87081c7f26bac25.txt,2ed89a4ac88b3d3920d37817eaf56dab307b0742e653fc46a0a10ae5b330b382,221227,220696,36961,4820,111,111,,1988.25,,false,,,false,false,false,false,B4X2500SPQ-20260730-3263fb9843ad6bb51b56,span_extraction_lane_002,143,2026-07-30T17:24:01Z,positive_spans_found,18,18,5,9,0,4,0,0,2026-07-30T17:32:14Z
B4X2500RDY-20260730-380aec08e7360bbd4b8b,readiness_lane_003,497,pdf,pdf,B4X2500SRD-20260730-2797187c974743cbb59e,B4X2500V-20260730-04915,B4X2500LIVE-20260729-003002,B4X2500-20260729-02925,MN,Midwest,Becker,"Becker Township Board Minutes (April 16, 2018) — Compensation effective 4/17/2018 (Supervisors/Clerk/Treasurer/Deputy Clerk pay rates; mileage reimbursement policy)",https://beckertownship.org/uploads/3/5/1/9/35198150/btb_2018_entire_year_minutes.pdf,https://beckertownship.org/uploads/3/5/1/9/35198150/btb_2018_entire_year_minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2797187c974743cbb59e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2797187c974743cbb59e.pdf,sha256:8652178bc0073cab80cc79d57e6630abbb666f45a37531589e024d267842e122,locally_available,local_only_not_replicated,local_research_workspace,6890606,8652178bc0073cab80cc79d57e6630abbb666f45a37531589e024d267842e122,6890606,8652178bc0073cab80cc79d57e6630abbb666f45a37531589e024d267842e122,integrity_pass,application/pdf,88,false,false,true,3,1874,624.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:44:16Z,false,false,B4X2500TXT-20260730-09284aa6583a972d05b5,text_extraction_lane_001,250,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2797187c974743cbb59e.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:49Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-09284aa6583a972d05b5.txt,7f1382e3beec8d56303e8f9d9eaf08c10fffac958518b83bbd4e896aa7a8570d,173230,171722,28457,3502,88,88,,1951.39,,false,,,false,false,false,false,B4X2500SPQ-20260730-de5968277f1d69eb21c1,span_extraction_lane_002,144,2026-07-30T17:24:01Z,positive_spans_found,7,7,4,2,0,0,0,0,2026-07-30T17:32:14Z
B4X2500RDY-20260730-47444699abd2c948282e,readiness_lane_001,186,pdf,pdf,B4X2500SRD-20260730-fc46cd9087f1ffe9755b,B4X2500V-20260730-04356,B4X2500LIVE-20260729-006730,B4X2500-20260729-06597,AR,South,Keo,"Keo City Council Meeting - March 15, 2021 Minutes",https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,https://keoar.com/documents/389/Keo_City_Council_March_2021_Minutes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-fc46cd9087f1ffe9755b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-fc46cd9087f1ffe9755b.pdf,sha256:f96f2713db2e7746ae6c02e2cf739d6b803698bd3f713edd79be63421597281e,locally_available,local_only_not_replicated,local_research_workspace,41449,f96f2713db2e7746ae6c02e2cf739d6b803698bd3f713edd79be63421597281e,41449,f96f2713db2e7746ae6c02e2cf739d6b803698bd3f713edd79be63421597281e,integrity_pass,application/pdf,3,false,false,true,3,4058,1352.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,one_or_more_rating_eligible_deterministic_spans_found,2026-07-30T14:28:09Z,false,false,B4X2500TXT-20260730-a4627b24142e687d2dd2,text_extraction_lane_004,382,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-fc46cd9087f1ffe9755b.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:57Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a4627b24142e687d2dd2.txt,2a299410811a3f930cd69b7a98320fa0237c8904ed3c2b581b069347b07f124e,5064,5052,899,94,3,3,,1684.0,,false,,,false,false,false,false,B4X2500SPQ-20260730-c2f76ccbad61f8c0e530,span_extraction_lane_002,145,2026-07-30T17:24:01Z,positive_spans_found,1,1,1,0,0,0,0,0,2026-07-30T17:32:14Z
