span_rating_id,source_rating_id,span_id,retained_source_id,candidate_id,municipality,state,region,source_family,evidence_category,evidence_family,claim_readiness_bucket,downstream_use_bucket,side_relevance_rating,comparison_potential_rating,page_number,span_sha256,bounded_snippet_reference,source_locator_lineage
BRMGRT-20260802-945a920e83c4a9885b396f5e,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-79acff71f02b688d73f7f358,RMSRD-20260802-1729290abad86f0d41aa,BRM5C-BRM5-20260731-17388-04,Springfield,OH,Midwest,cba,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,42b8830ea4bce6cf26e72e95f48e1d4f476dbe86228c2b23306731e6d0a0b9e8,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-79acff71f02b688d73f7f358,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-07e4d37ee525a45d0aaa1da0,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-3abef17db5538a02175085d0,RMSRD-20260802-e86320df8586e504cf74,BRM5C-BRM5-20260731-11457-03,Geneva,IL,Midwest,cba,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,a2fc780b4520ba3cace23da6156070b8b420afe31ff80ea2356053ba903a782a,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-3abef17db5538a02175085d0,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-d4063df2ce7585946b141dc2,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-589f12e83a1b0bf31cec9d3d,RMSRD-20260802-e86320df8586e504cf74,BRM5C-BRM5-20260731-11457-03,Geneva,IL,Midwest,cba,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,5fef8cd21ac0e43b326e8b5934832f1503c31ff33d01890cf8130569cd835855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-589f12e83a1b0bf31cec9d3d,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-1787732bb71c669efd156921,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-c2eec71c6ba242daef6b8cbc,RMSRD-20260802-03df43d3c528d02419c5,BRM5C-BRM5-20260731-02433-01,Tuscarawas,OH,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,783909ee1c670a34dc9816e14a8ebe7f9d2356ab323692aa985cd2af949fa5ea,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-c2eec71c6ba242daef6b8cbc,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-fef89ff70e6d16d678656b8c,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-e40127b4ddc1b2e7625f721d,RMSRD-20260802-03df43d3c528d02419c5,BRM5C-BRM5-20260731-02433-01,Tuscarawas,OH,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,783909ee1c670a34dc9816e14a8ebe7f9d2356ab323692aa985cd2af949fa5ea,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e40127b4ddc1b2e7625f721d,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-cd5d38db548a0263904d665f,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-f73ad91005a9bd334dabbda1,RMSRD-20260802-03df43d3c528d02419c5,BRM5C-BRM5-20260731-02433-01,Tuscarawas,OH,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,d108673d15c93a1df3ca7b122e2ffbba5ea7c2c605f66837679b2a13ba27ceb4,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-f73ad91005a9bd334dabbda1,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-5a86b34b93cc6493005175b3,BRMGRS-20260802-fefb93d0bfa11a0f8ea0e7c8,BRMSPAN-20260802-0aa189d595acdbfe21b701e6,RMSRD-20260802-d41d8fee3ee3a5842650,BRM5C-BRM5-20260731-07143-01,Richland,PA,Northeast,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,b3c3e50f920273d7ae7185d28c9271d3a0d9977b850c2eb45d921abccdc386d1,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-0aa189d595acdbfe21b701e6,"{""candidate_id"": ""BRM5C-BRM5-20260731-07143-01"", ""final"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""original"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""scout_target_id"": ""BRM5-20260731-07143""}"
BRMGRT-20260802-f76f1136d162df3dd51593eb,BRMGRS-20260802-fefb93d0bfa11a0f8ea0e7c8,BRMSPAN-20260802-810da4603aece6afcd15d1ba,RMSRD-20260802-d41d8fee3ee3a5842650,BRM5C-BRM5-20260731-07143-01,Richland,PA,Northeast,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,5adae44a209a17e464f72ebdc0e90779468569e84e9c23798aefec2e7d3839ab,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-810da4603aece6afcd15d1ba,"{""candidate_id"": ""BRM5C-BRM5-20260731-07143-01"", ""final"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""original"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""scout_target_id"": ""BRM5-20260731-07143""}"
BRMGRT-20260802-69ee8499a963f82478c5bedb,BRMGRS-20260802-fefb93d0bfa11a0f8ea0e7c8,BRMSPAN-20260802-b4b6721c1ed36f3dbe965459,RMSRD-20260802-d41d8fee3ee3a5842650,BRM5C-BRM5-20260731-07143-01,Richland,PA,Northeast,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,aa694f3ff8f16a687e8463bfd956998ed98b2a0ef526e2f7306b71374282fe43,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b4b6721c1ed36f3dbe965459,"{""candidate_id"": ""BRM5C-BRM5-20260731-07143-01"", ""final"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""original"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""scout_target_id"": ""BRM5-20260731-07143""}"
BRMGRT-20260802-5411a160b17912bb3fc53430,BRMGRS-20260802-fefb93d0bfa11a0f8ea0e7c8,BRMSPAN-20260802-b94a241ced11138082c0486b,RMSRD-20260802-d41d8fee3ee3a5842650,BRM5C-BRM5-20260731-07143-01,Richland,PA,Northeast,budget_or_pay_plan,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,1741a8e4212e10cce9cf0bde6009bd6323053d7a2ed58d1f2452db0583192331,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b94a241ced11138082c0486b,"{""candidate_id"": ""BRM5C-BRM5-20260731-07143-01"", ""final"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""original"": ""https://richland.pa.us/ArchiveCenter/ViewFile/Item/54"", ""scout_target_id"": ""BRM5-20260731-07143""}"
BRMGRT-20260802-1fde73d598db41fe9148c5a8,BRMGRS-20260802-d9a410b9974a3f54bfd3c94e,BRMSPAN-20260802-b8b7a48f6a8d3906a4649a7f,RMSRD-20260802-847dfe7cf86f2457868a,BRM5C-BRM5-20260731-02242-02,Dover,OH,Midwest,cba,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,f0e4077878f0041854211c33d8ae5b6a7e1559540d50b093c7276c7bb2fe7ddb,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-b8b7a48f6a8d3906a4649a7f,"{""candidate_id"": ""BRM5C-BRM5-20260731-02242-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf"", ""scout_target_id"": ""BRM5-20260731-02242""}"
BRMGRT-20260802-056d7e311e7591494f99c32a,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-39a094df97c6879594e74d97,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,factfinding_report,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,police_direct,none,,f468a6a21cc28d096e85415676af95d125aea27454c3af1aacb948d1813a3fdb,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-39a094df97c6879594e74d97,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMGRT-20260802-3f1c60bcb09a15832a069d02,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-72d7d8879580e59d5b5a7757,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,factfinding_report,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,baff2c5dd5b7802817840b2d5a026edfc7ed7ec9b8c29ba9c9abcc406d798446,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-72d7d8879580e59d5b5a7757,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMGRT-20260802-e2fad5e69b3a98219119ea2d,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-9492d33b782a0ec0e481616d,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,factfinding_report,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,05633a5ce9af45330a79ae92b6b0651e51c840b91ef36eb2d62afdb0abcb056d,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-9492d33b782a0ec0e481616d,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMGRT-20260802-295cdca5996c64ccdf985e9b,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-bcb169dfa7cfbd21045fd3c9,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,factfinding_report,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,9c1dc8272bea627beaea3a3f8d0283f0a9ffb2ed4e6ae8dd0dfaa9966ddeb5e6,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-bcb169dfa7cfbd21045fd3c9,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
BRMGRT-20260802-0b2ebd01ad2cc35fb2f949ef,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,BRMSPAN-20260802-e70990b93c067b60e3db4935,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,factfinding_report,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,unclear,none,,4e02fde287c0aa73b39e1c5edaefb270b03650efd5112fda7542ed36b3eccb4b,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/merged_compensation_evidence_spans.csv#span_id=BRMSPAN-20260802-e70990b93c067b60e3db4935,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}"
