span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPQ-20260728-3033a31497f1dfa723fa,CBTXT-20260728-ac5bb6fc57dd2597937e,CBRDY-20260728-4a63ba8445dcb5402f05,CBSRD-20260728-e2f4745e40eb3bc2a6fa,CBCR-20260728-08436,TS4L-8d961c6a0e1d800aa28a,BCV-20260728-04390,targeted_prior_unrouted,span_lane_004,32,extraction_lane_003,TX,South,Belton,,"City of Belton, Texas — FY 2017 Budget (PDF)",https://www.beltontexas.gov/document_center/Finance/annual%20budget/2017%20Budget.pdf,https://cms6.revize.com/revize/belton/document_center/Finance/annual%20budget/2017%20Budget.pdf,beltontexas.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,e107ff025e8209feb92e45e6f7c8eb48cd07645d573052c8edc10570955b559a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-e2f4745e40eb3bc2a6fa.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-ac5bb6fc57dd2597937e.txt,1198752,2dafefe65bb717da71812d29ab75becc45424b04e1272dac67351c2d90dd9700,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-505641337409c19cbb27,CBTXT-20260728-7620d263f7b9db119340,CBRDY-20260728-d31bf98cc4d61a96c59a,CBSRD-20260728-1f8807ea283a011904d3,CBCR-20260728-08578,TS4L-a658c0fc8aa309fe1165,BCV-20260728-00105,targeted_prior_unrouted,span_lane_004,33,extraction_lane_003,TX,South,Benbrook,,CITY OF BENBROOK 2015-16 ANNUAL BUDGET (ArchiveCenter ViewFile Item 139),https://www.benbrook-tx.gov/ArchiveCenter/ViewFile/Item/139,https://benbrook-tx.gov/ArchiveCenter/ViewFile/Item/139,benbrook-tx.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,9b8cf64bcbe6d4988115b49549544f0c31dce00f91df1230e0151c8d63df972c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-1f8807ea283a011904d3.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-7620d263f7b9db119340.txt,913439,870c6ef4a61b953a78627fc7d8dd231ba294b283d03a0ba7e75c424005317fad,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-71ed95a862b3de13d61c,CBTXT-20260728-e7929f4e5a3e8624908d,CBRDY-20260728-fea23ff1d3db9cbbba2d,CBSRD-20260728-94c72fc727c34b467472,CBCR-20260728-01175,B4XPAR-20260727-001265,BCV-20260728-05753,broad_4x1000_deduped,span_lane_004,34,extraction_lane_003,TX,South,Big Spring,Howard County (48227; primary),"MEET AND CONFER AGREEMENT BETWEEN THE CITY OF BIG SPRING AND THE BIG SPRING PROFESSIONAL FIREFIGHTERS' ASSOCIATION (LOCAL NO. 2922) — JUNE 1, 2022 - MAY 31, 2024",https://mybigspring.com/AgendaCenter/ViewFile/Agenda/_05242022-547,https://mybigspring.com/AgendaCenter/ViewFile/Agenda/_05242022-547,mybigspring.com,mou_or_memorandum,memorandum_or_settlement,medium,49b7e9ef60c15ebe3248607591b72f2f49daaeaf6d898463a8d515547bb6a50c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-94c72fc727c34b467472.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-e7929f4e5a3e8624908d.txt,232168,99ccb568af6a59d3231445ee2b0baf8707882fd508a99e528adba54dc9932914,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-2ec0d443382b117fdf15,CBTXT-20260728-696679761902b73aed6d,CBRDY-20260728-79b8961fc2340b1533a0,CBSRD-20260728-a14046d4a68e77f37792,CBCR-20260728-08919,TS4L-e1b665432e9e320337eb,BCV-20260728-05054,targeted_prior_unrouted,span_lane_004,35,extraction_lane_003,TX,South,Brenham,,City of Brenham Texas FY2015-2016 Adopted Budget (Finance Department),https://docs.cityofbrenham.org/Departments/Finance/budget/FY2015-2016.pdf,https://docs.cityofbrenham.org/Departments/Finance/budget/FY2015-2016.pdf,docs.cityofbrenham.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,312da3b3d3758a1a1bc9c25131bbcdcf0bbd7693db34c19dea5081029f05d4f3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-a14046d4a68e77f37792.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-696679761902b73aed6d.txt,876218,0b40a2c6fcf6e5e2ddde3c0841280571b9bf5eca7295ef6b8d94d2a4f70dfc29,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-efe7e5615a97b394d92a,CBTXT-20260728-61ebddafba36c194b9d3,CBRDY-20260728-ee5c7e5dca7516c70bc2,CBSRD-20260728-1201e4a1ea8e7931952d,CBCR-20260728-09025,TS4L-f676774e848bd97e4375,BCV-20260728-07196,targeted_prior_unrouted,span_lane_004,36,extraction_lane_003,TX,South,Brenham,,City of Brenham Texas FY2014-2015 Budget (Finance Department),https://docs.cityofbrenham.org/Departments/Finance/budget/FY2014-2015.pdf,https://docs.cityofbrenham.org/Departments/Finance/budget/FY2014-2015.pdf,docs.cityofbrenham.org,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,5f36b3fea448d35b38716a04e8e54ac3202b2d5055fda17d71f4bae5bd4d1c9d,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-1201e4a1ea8e7931952d.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-61ebddafba36c194b9d3.txt,881938,d07cf36e95e2f4e3b8c326f2f0a0277b6124f6cedbdfb8c2bca673d4ba1b6a52,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-40e0d9bcede60557d86e,CBTXT-20260728-8dcfc0a0d29a40d3e191,CBRDY-20260728-abbecb8bb8f8c793ff9d,CBSRD-20260728-a16d488e98e4f95f1536,CBCR-20260728-06017,B4XPAR-20260727-006558,BCV-20260728-02657,broad_4x1000_deduped,span_lane_004,37,extraction_lane_003,TX,South,Cleveland,Liberty County (48291; primary); Montgomery County (48339); San Jacinto County (48407),City Council Meeting Minutes — 'Authorize Compensation of Employees' (reclassifications / pay grade assignments),https://www.clevelandtexas.com/AgendaCenter/ViewFile/Agenda/_01282025-1068,https://clevelandtexas.com/AgendaCenter/ViewFile/Agenda/_01282025-1068,clevelandtexas.com,agenda_packet_or_minutes,meeting_minutes,medium,6efd2d8d16eb86d8c01e59744d5a86f550748e64ca14c6eeed1f18c84c76b6b4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-a16d488e98e4f95f1536.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-8dcfc0a0d29a40d3e191.txt,26696,bf6137d4c74dcdf0eec25fa6cda0e59f80b2b7af3cca778a926cf7109b4b95fa,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-680897860d322835b71c,CBTXT-20260728-0c5ac6b6e15083555ca6,CBRDY-20260728-ab3487cc40a4a6b517c0,CBSRD-20260728-5d1b5b2aa5b2c3896ecd,CBCR-20260728-07649,TS4L-016764b6e00163208850,BCV-20260728-06756,targeted_prior_unrouted,span_lane_004,38,extraction_lane_003,TX,South,Donna,,"CITY OF DONNA - Staffing by Department (Fiscal Year 2014-2015, 2015-2016, and 2016-2017) — Police (within document)",https://www.cityofdonna.org/ArchiveCenter/ViewFile/Item/79,https://cityofdonna.org/ArchiveCenter/ViewFile/Item/79,cityofdonna.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,597ab6ff2cc8dabcedc102a04433f1a6fd3e53114a5ebe7195e86398b61e2808,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-5d1b5b2aa5b2c3896ecd.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-0c5ac6b6e15083555ca6.txt,580752,5c73521261a513994000ed6487a5187b09915e5e6ca05dc54d500272bc7535fa,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-414ac8a65fa3051e2096,CBTXT-20260728-04c0e58c3b33cfb207cf,CBRDY-20260728-5085d85b77839c2c3341,CBSRD-20260728-3e1842bc3e00268e56a0,CBCR-20260728-07769,TS4L-18ddd147b9013f91e048,BCV-20260728-04613,targeted_prior_unrouted,span_lane_004,39,extraction_lane_003,TX,South,Donna,,"CITY OF DONNA - Personnel Summary (Fiscal Year 2018-2019, 2019-2020, and 2020-2021) — Police (within document)",https://www.cityofdonna.org/ArchiveCenter/ViewFile/Item/82,https://cityofdonna.org/ArchiveCenter/ViewFile/Item/82,cityofdonna.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,985ddfe4446c3584fa7cda085cfcab09dee45b478e315065117f246732802a55,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-3e1842bc3e00268e56a0.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-04c0e58c3b33cfb207cf.txt,569183,783b568e18341f14910b96a78251003c4d7344489b66d98d092e7f79f01ece2e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-4a3c0d5216ea21c67689,CBTXT-20260728-ffc0b7017ccf0f44dc0d,CBRDY-20260728-9b1990e7b7017c2ed157,CBSRD-20260728-9edca41a4b1a16d4bf29,CBCR-20260728-08629,TS4L-af2f72d52cdb1c6fb766,BCV-20260728-00326,targeted_prior_unrouted,span_lane_004,40,extraction_lane_003,TX,South,Donna,,CITY OF DONNA - 2021-2022 Fiscal Year Budget (contains personnel services and staffing/department budgeting context),https://www.cityofdonna.org/ArchiveCenter/ViewFile/Item/83,https://cityofdonna.org/ArchiveCenter/ViewFile/Item/83,cityofdonna.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,5cbca0bff576f72d5f4107d6caba5217cd13412aa3a715b1d5851843c81bd56b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-9edca41a4b1a16d4bf29.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-ffc0b7017ccf0f44dc0d.txt,580840,b4b5279ba1cd5ca91d808acea12fbdf6e74faec192f8ce089b15e63c323aa8d4,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-5439fd8e5a281c663d5d,CBTXT-20260728-1fc9d99138aba5a481e3,CBRDY-20260728-ecdce816540dd692371d,CBSRD-20260728-6630a42a5347ffbee409,CBCR-20260728-01182,B4XPAR-20260727-001273,BCV-20260728-05206,broad_4x1000_deduped,span_lane_004,41,extraction_lane_003,TX,South,Ennis,Ellis County (48139; primary),City of Ennis Pay Plan FY 25-26 General Government - Full Time Employees,https://ennistx.civicweb.net/document/113989/FY%202026_Civilian%20General%20Government%20Pay%20Plan.pdf?handle=D09ED4DD41AE44ECA87A3F71E5BFF1F1,https://ennistx.civicweb.net/document/113989/FY%202026_Civilian%20General%20Government%20Pay%20Plan.pdf,ennistx.civicweb.net,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,8d211917d212e5a89a0bc943e06b3327721010d0261dd6d1883904506eb061be,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-6630a42a5347ffbee409.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-1fc9d99138aba5a481e3.txt,11876,a1eca7df1b57e682020d40c724f3b1b4ff6522f34d9c87ec0b98c4a262c1f898,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-bcb292993f89a63a40b0,CBTXT-20260728-a379ab4002db15c75cda,CBRDY-20260728-12fc34e1b2022bc37607,CBSRD-20260728-81d51cd5189c2814157d,CBCR-20260728-07866,TS4L-2b24f9d98e409bb79493,BCV-20260728-03064,targeted_prior_unrouted,span_lane_004,42,extraction_lane_003,TX,South,Ennis,,City of Ennis FY 2023–2024 Adopted Budget (adopted budget documents),https://www.ennistx.gov/media/Finance/FY%202024%20%20Adopted%20Budget%20-%20Pdf.pdf,https://ennistx.gov/media/Finance/FY%202024%20%20Adopted%20Budget%20-%20Pdf.pdf,ennistx.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,08a8aad7119788c931dd82f55a5ee6e5f65a1aaf2ffed76638beb989a79648d9,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-81d51cd5189c2814157d.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-a379ab4002db15c75cda.txt,312884,0ecd02a635b3ab73d2a1bc6451dbba072a2dfaa32526f02880a94f2f5ad4acb1,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-8bb24661efb24292b21e,CBTXT-20260728-4df97d0f4ddcd56b22f5,CBRDY-20260728-375aaa6194f2c6ed39f9,CBSRD-20260728-8b2ed184c2499c77dcbd,CBCR-20260728-08683,TS4L-b9644300f7e950162c8b,BCV-20260728-05214,targeted_prior_unrouted,span_lane_004,43,extraction_lane_003,TX,South,Ennis,,City of Ennis FY 2014–2015 Budget (adopted budget documents),https://evogov.s3.amazonaws.com/77/media/74138.pdf,https://evogov.s3.amazonaws.com/77/media/74138.pdf,evogov.s3.amazonaws.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,e47f3ef92ba11b0e71da12dd2aed037c20d29cd3723cca85c7ec0db3f1d5ca77,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-8b2ed184c2499c77dcbd.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-4df97d0f4ddcd56b22f5.txt,184393,79b2f3f1070052ec4778663d1d881bac046e9d813139155148fe1ec2f4b0b731,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-13784207ea2163e86c19,CBTXT-20260728-9761e6904f4ee5d8262d,CBRDY-20260728-cfa9b2f07b6bec74d463,CBSRD-20260728-745a30f6da99ddf84837,CBCR-20260728-08992,TS4L-f06f051fb675c6400bd1,BCV-20260728-00920,targeted_prior_unrouted,span_lane_004,44,extraction_lane_003,TX,South,Ennis,,Ennis City Commission agenda item (20 Jul 2021): Resolution approving a classification and compensation plan for City of Ennis employees (Employee Pay Plan),https://ennistx.civicweb.net/document/8379/Discuss%20and%20consider%20approval%20of%20a%20Resolution%20a.pdf?handle=DA82E6402079433DBF8DAF49AF9560EA,https://ennistx.civicweb.net/document/8379/Discuss%20and%20consider%20approval%20of%20a%20Resolution%20a.pdf,ennistx.civicweb.net,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,4039e8b4d48da92d432af9e85b8b95b6ef7320cedb90a5cd43362859ce8b8fa9,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-745a30f6da99ddf84837.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-9761e6904f4ee5d8262d.txt,39321,fb7abed464eeb74a5c1b67e509d03e86e18330c9936120258931848f591185d6,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-2a19f6b8938c8819cc3e,CBTXT-20260728-b0a38a526e6d0eb6e747,CBRDY-20260728-11f6bbffd7db148f97e5,CBSRD-20260728-3d991b44bc19f4be4643,CBCR-20260728-01183,B4XPAR-20260727-001274,BCV-20260728-07367,broad_4x1000_deduped,span_lane_004,45,extraction_lane_003,TX,South,Fair Oaks Ranch,Kendall County (48259; primary); Bexar County (48029); Comal County (48091),"City Council consideration item: resolution amending City Personnel Policies (Chapter 5 Employee Compensation / Payroll; pay plan, certification/stipend & longevity pay procedures; includes police certification pay and volunteer firefighting pay additives)",https://fairoaksranchtx.org/AgendaCenter/ViewFile/Agenda/_05152025-509,https://fairoaksranchtx.org/AgendaCenter/ViewFile/Agenda/_05152025-509,fairoaksranchtx.org,budget_or_pay_plan,ordinance_or_policy,medium,bacc5faec27443c45c93628f1d39d2d656ea9d4b6243b69ed06a4fa7b7bb202a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-3d991b44bc19f4be4643.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-b0a38a526e6d0eb6e747.txt,409777,18ce4ca1612b4d67e374c07b178aa4f384a90c551227ebd8756d6a4cb294219b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-eeda80374eadd3bcfb5e,CBTXT-20260728-ec24b683ffd57a7867cd,CBRDY-20260728-e27c159c3ba314f62662,CBSRD-20260728-038b021eecea56a5f30e,CBCR-20260728-02812,B4XPAR-20260727-003049,BCV-20260728-02847,broad_4x1000_deduped,span_lane_004,46,extraction_lane_003,TX,South,Granbury,Hood County (48221; primary),City Council Agenda Report (Item 7.1): New employee compensation plan; adopting Ordinance No. 22-70 (FY 2022-2023 operating budget) — with attachments including Exhibit A and Proposed Compensation Plan,https://d2kbkoa27fdvtw.cloudfront.net/granbury/aeb734b2e83987da5df2c043a257d0300.pdf,https://d2kbkoa27fdvtw.cloudfront.net/granbury/aeb734b2e83987da5df2c043a257d0300.pdf,d2kbkoa27fdvtw.cloudfront.net,budget_or_pay_plan,agenda_cover_sheet,medium,da860f30731fc9d5ed04a4d46f77078585a264384aed6184d650f3877b809a18,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-038b021eecea56a5f30e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-ec24b683ffd57a7867cd.txt,4250,852bac637a5aa69770859f1404965320c1547e3c9f505522c014128eed61b674,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-d8ff29cdff47c5bc47f9,CBTXT-20260728-2c496d0513a8a5762211,CBRDY-20260728-fa96619c1ec52c683bc0,CBSRD-20260728-aadfd48124c6a444aa2e,CBCR-20260728-08862,TS4L-d7f3fe2c627101814faf,BCV-20260728-02515,targeted_prior_unrouted,span_lane_004,47,extraction_lane_003,TX,South,Humble,,"City of Humble, Texas — FY 2018-2019 Adopted Budget (Adopted Budget PDF)",https://www.cityofhumbletx.gov/site/wp-content/uploads/2023/08/FY-2018-2019-Adopted-Budget.pdf,https://cityofhumbletx.gov/site/wp-content/uploads/2023/08/FY-2018-2019-Adopted-Budget.pdf,cityofhumbletx.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,93de71c2476a6f5b2f74011913e8efe70af7afd1fd0f6b22aff6fc3793391f87,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-aadfd48124c6a444aa2e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-2c496d0513a8a5762211.txt,126363,3e9523bc3de991d20116046739664fe02629310f61c8a3f9fd010b22f206260a,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-62421c5a8b0c1436f5a8,CBTXT-20260728-c3a58eb9470394af8320,CBRDY-20260728-4f49e9293fa7ff7a7bb9,CBSRD-20260728-6bcf8e7b1e5e1a9e871a,CBCR-20260728-08146,TS4L-5a0a38272cd4b5347a6a,BCV-20260728-07569,targeted_prior_unrouted,span_lane_004,48,extraction_lane_003,TX,South,Jacksonville,,"City of Jacksonville, TX Archive (includes 'Salary Step For Police Personnel' listing)",https://jacksonvilletx.org/Archive.aspx?ADID=50,https://jacksonvilletx.org/ArchiveCenter/ViewFile/Item/50,jacksonvilletx.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,75efc442365bb2e635f209f2a0a4ce8716eb71b3d867bb3f54cbefe452233ad7,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-6bcf8e7b1e5e1a9e871a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-c3a58eb9470394af8320.txt,418148,f11aae6de9825b921a67af36bacc522745ce4c050b98d18f3bf99b36dfca672e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
