span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-2c94832ce319abf0edb8cc89,CBSPQ-20260728-a4f6f22dfcacd0d60d4b,CBTXT-20260728-e75465134171ac85d5fc,CBTXT-20260728-e75465134171ac85d5fc,CBRDY-20260728-db144c26421e9a8d6e4a,CBSRD-20260728-18918e160bbb1939d62e,CBCR-20260728-04567,B4XPAR-20260727-004977,BCV-20260728-02501,span_lane_001,125,CA,West,Guadalupe,Guadalupe City Council Agenda Packet (10-24-2023) — contains attachment: Memorandum of Understanding with Guadalupe Police Officers’ Association,mou_or_memorandum,95feae9cffc7030b016cfbb81fb1aaa7360dd216ba5b2f3c96f5bad76b1ea8e8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e75465134171ac85d5fc.txt,6ecd4be87a7d0b0bf550f85dead87fae49da481debaa6f5e911ac57e238dca81,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,258657,258743,fc124a3fc4dc7a5fbca9ac4be109612927cb8f608991f8b21a84a62b1f591fea,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-4295098f4edc0b9c0c048eed,CBSPQ-20260728-67857564eaaad98e4626,CBTXT-20260728-98c585aa5dd2927e2aba,CBTXT-20260728-98c585aa5dd2927e2aba,CBRDY-20260728-2fb24c0b8e1055fd3f16,CBSRD-20260728-4db28a9db36db2f5c7ba,CBCR-20260728-07735,TS4L-12ee13cf30ee6723725a,BCV-20260728-07700,span_lane_001,133,CA,West,Los Banos,"Memorandum of Understanding (City of Los Banos and Public Employees’ Union Local One/AFSCME — Public Works Unit) — July 1, 2024 to June 30, 2028",collective_bargaining_agreement_or_moa_or_wage_schedule,02cd61e692b76798df49409e96a252a4d26fd96a1d884862e17020c23d5713a9,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-98c585aa5dd2927e2aba.txt,f8b8cad6f9d03cd3e88d4c6c4fc2bb0cf215d4261b57d6ef990bdca686c06be7,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,1781,1868,f286a55b439f190c78c0cc9f27d5ef769ed490ba7a8a8ff00d74a21242bda2a1,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-490f604fd29ce14a1e104679,CBSPQ-20260728-67857564eaaad98e4626,CBTXT-20260728-98c585aa5dd2927e2aba,CBTXT-20260728-98c585aa5dd2927e2aba,CBRDY-20260728-2fb24c0b8e1055fd3f16,CBSRD-20260728-4db28a9db36db2f5c7ba,CBCR-20260728-07735,TS4L-12ee13cf30ee6723725a,BCV-20260728-07700,span_lane_001,133,CA,West,Los Banos,"Memorandum of Understanding (City of Los Banos and Public Employees’ Union Local One/AFSCME — Public Works Unit) — July 1, 2024 to June 30, 2028",collective_bargaining_agreement_or_moa_or_wage_schedule,02cd61e692b76798df49409e96a252a4d26fd96a1d884862e17020c23d5713a9,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-98c585aa5dd2927e2aba.txt,f8b8cad6f9d03cd3e88d4c6c4fc2bb0cf215d4261b57d6ef990bdca686c06be7,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,71899,71923,833c3a3a097eeb0b849a1aba02294cd75e199cdfed98bdacea45077430203666,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2f70acf0dc26e2894096dda8,CBSPQ-20260728-8d25a06a4732951c8e67,CBTXT-20260728-5746bd6b69277ba5ccc7,CBTXT-20260728-5746bd6b69277ba5ccc7,CBRDY-20260728-b87947b5a21f528488ae,CBSRD-20260728-6c935205cce05ed97f3a,CBCR-20260728-08882,TS4L-da661275eb09c385bfb5,BCV-20260728-03413,span_lane_001,134,CA,West,Los Banos,"Memorandum of Understanding (City of Los Banos and Los Banos Police Officers Association) — July 1, 2024 to June 30, 2027",collective_bargaining_agreement_or_moa_or_wage_schedule,8bebc5dca67512edfb43e679730ca3860b3ac2973a79872419566625c7d12cce,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-5746bd6b69277ba5ccc7.txt,1f915b57199c2e2639a8d2f2855a40e077c3e07bd70e4118cbecad5c46ea66cf,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,76214,76229,f51a0db7453a9b6bb2f2f61021f9d24f4c73f628f035adb6be816758d31e10c3,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-336bcc1133c738ecdcca95b8,CBSPQ-20260728-3e2b68c80bae08a94142,CBTXT-20260728-1f46332ee24a27da5083,CBTXT-20260728-1f46332ee24a27da5083,CBRDY-20260728-e820ab0de39e8adc2e54,CBSRD-20260728-6d2b539c2d225fc1ac3a,CBCR-20260728-01334,B4XPAR-20260727-001435,BCV-20260728-05728,span_lane_001,136,CA,West,Moreno Valley,"Memorandum of Understanding between the City of Moreno Valley and Moreno Valley City Employees Association (General Unit) (July 1, 2023 to June 30, 2025)",mou_or_memorandum,9a1e4b24e33a3d51f296c50d68a4d01c7c54ac27cc7214879b070f580d4dfc4f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1f46332ee24a27da5083.txt,afc3cd5aa45d395be2fc091d27fa3072b3af908dbf7838d19e8f22c5b00b3a02,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,4963,5094,4c2d83d7da5cfa117e831e076d1ba850c9881743682a928174329182be1b1c9a,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a08446db8025bde05a67f2cc,CBSPQ-20260728-3e2b68c80bae08a94142,CBTXT-20260728-1f46332ee24a27da5083,CBTXT-20260728-1f46332ee24a27da5083,CBRDY-20260728-e820ab0de39e8adc2e54,CBSRD-20260728-6d2b539c2d225fc1ac3a,CBCR-20260728-01334,B4XPAR-20260727-001435,BCV-20260728-05728,span_lane_001,136,CA,West,Moreno Valley,"Memorandum of Understanding between the City of Moreno Valley and Moreno Valley City Employees Association (General Unit) (July 1, 2023 to June 30, 2025)",mou_or_memorandum,9a1e4b24e33a3d51f296c50d68a4d01c7c54ac27cc7214879b070f580d4dfc4f,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1f46332ee24a27da5083.txt,afc3cd5aa45d395be2fc091d27fa3072b3af908dbf7838d19e8f22c5b00b3a02,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,33551,33581,45ce44bd8a41d0191b5c8636a83677d2359c62766c23cdf746475f1582cd80f4,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-cdf9f2bec06687614f6177b9,CBSPQ-20260728-39e4c12a2e4570822ff9,CBTXT-20260728-130fb376ddca34915089,CBTXT-20260728-130fb376ddca34915089,CBRDY-20260728-05bd5b4835223c2b7805,CBSRD-20260728-d09ed9d9a0a8977b1d87,CBCR-20260728-04586,B4XPAR-20260727-004998,BCV-20260728-03577,span_lane_001,137,CA,West,Morro Bay,"A Resolution of the City Council of the City of Morro Bay, Approving the Successor Memorandum of Understanding Between the City of Morro Bay and the Morro Bay Firefighters Association, IAFF Local 3725 for the Period of July 1, 2022 Through June 30, 2024",mou_or_memorandum,502f129382e90bf39325e7be0360fb2b5303892ffb56e5d3076e2a5c8b10d993,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-130fb376ddca34915089.txt,91a59f51821071ef635e142914813781a08664e13c22bb80093e9c2dbc8ee90a,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,124460,124570,f88f25b35322c3e8b814a775049bbd5f73b9cead2da457566aae5c94ab34dbba,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2fac9ecbaf66d756b6ce929d,CBSPQ-20260728-39e4c12a2e4570822ff9,CBTXT-20260728-130fb376ddca34915089,CBTXT-20260728-130fb376ddca34915089,CBRDY-20260728-05bd5b4835223c2b7805,CBSRD-20260728-d09ed9d9a0a8977b1d87,CBCR-20260728-04586,B4XPAR-20260727-004998,BCV-20260728-03577,span_lane_001,137,CA,West,Morro Bay,"A Resolution of the City Council of the City of Morro Bay, Approving the Successor Memorandum of Understanding Between the City of Morro Bay and the Morro Bay Firefighters Association, IAFF Local 3725 for the Period of July 1, 2022 Through June 30, 2024",mou_or_memorandum,502f129382e90bf39325e7be0360fb2b5303892ffb56e5d3076e2a5c8b10d993,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-130fb376ddca34915089.txt,91a59f51821071ef635e142914813781a08664e13c22bb80093e9c2dbc8ee90a,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,183591,183625,ba998cd8abdc55d795fc1d647508141010a4f14a8b89858bc866f8e2a721973d,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0b766e7d79e8ebf00104d698,CBSPQ-20260728-25fdb60bb72133c08c76,CBTXT-20260728-69f5f55a86c955b67a7c,CBTXT-20260728-69f5f55a86c955b67a7c,CBRDY-20260728-cd8d1cdbbb32cbb3765c,CBSRD-20260728-4213a486f27494553890,CBCR-20260728-06195,B4XPAR-20260727-006748,BCV-20260728-01565,span_lane_001,144,CA,West,Oxnard,"SEIU Local 721 MOU (Professional, Technical and Administrative Support Unit) — July 1, 2025 through June 30, 2028",mou_or_memorandum,d93b85ce2bae43d4bdc9427ea5e624b80e2c09ee8d94a26bdbace5a425bc3271,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-69f5f55a86c955b67a7c.txt,a0acc6ff918e014221a0571775a2df36e0d2a9ca12741daf9a80904198c0b551,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,107310,107332,4a56276bfaa49aae3ee2d8020e3437bd073d5e19ea4b0b56cc2b236ca26dce12,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-3a0838784657386a47ce5efb,CBSPQ-20260728-726713cb2638d3b9258c,CBTXT-20260728-ce58f821036d7fe61a03,CBTXT-20260728-ce58f821036d7fe61a03,CBRDY-20260728-1aa4a965580976e3d2a9,CBSRD-20260728-22f26292c518faefb709,CBCR-20260728-06200,B4XPAR-20260727-006753,BCV-20260728-02587,span_lane_001,149,CA,West,Placerville,"Final Local 39 MOU 2025-2026 as of 08-05-25 (PC, DW, LL) (International Union of Operating Engineers, Local 39)",mou_or_memorandum,f91f3d216c68b0a25fded3172f2da627b2659f44d32eb8bc6c8dc053a640ce91,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-ce58f821036d7fe61a03.txt,fb46d8cb70f94c9ecf74ae7ad7b9f615f5d71e8c0bc2efa3699f89e998737616,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,126458,126519,9955375b5ac14fd8fbac75c1fa71bb80de9e46b78adb4cfc5ccf90a25ab2119a,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-55c28cbd62c7b07042b6d627,CBSPQ-20260728-a6f3a85c69560dcfc601,CBTXT-20260728-3a566914803cc583b28b,CBTXT-20260728-3a566914803cc583b28b,CBRDY-20260728-4de8c5b26ef133edac7e,CBSRD-20260728-c1889aae1f82f254ebab,CBCR-20260728-06203,B4XPAR-20260727-006756,BCV-20260728-00954,span_lane_001,152,CA,West,Redding,MOU UPEC Tech 2023-2026 (Technical Employees Unit),mou_or_memorandum,5741f6b12d9de2c22a14a6a1c508cb0d02cb85297fe0dc05084eb171980e5d01,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3a566914803cc583b28b.txt,989e6f8e9c60cd96c6ede1557d92d1956ecccc0da6f4ce7d5214c374da349dc6,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,752,874,44f389aa9229cb8140408e052185b185c19c0db3c237bef0914ef4ead61186c7,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-921930d1a8ee9ae97d93cf5e,CBSPQ-20260728-a6f3a85c69560dcfc601,CBTXT-20260728-3a566914803cc583b28b,CBTXT-20260728-3a566914803cc583b28b,CBRDY-20260728-4de8c5b26ef133edac7e,CBSRD-20260728-c1889aae1f82f254ebab,CBCR-20260728-06203,B4XPAR-20260727-006756,BCV-20260728-00954,span_lane_001,152,CA,West,Redding,MOU UPEC Tech 2023-2026 (Technical Employees Unit),mou_or_memorandum,5741f6b12d9de2c22a14a6a1c508cb0d02cb85297fe0dc05084eb171980e5d01,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3a566914803cc583b28b.txt,989e6f8e9c60cd96c6ede1557d92d1956ecccc0da6f4ce7d5214c374da349dc6,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,16016,16076,366504f68c6ff597f16941b0a6608bc72d02edc8f8902372ab454e334a9d5061,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fa9da4a4f441349c5c423aea,CBSPQ-20260728-5db2dc1f2ad91858b3d5,CBTXT-20260728-b79c01fce602d1ad1621,CBTXT-20260728-b79c01fce602d1ad1621,CBRDY-20260728-784697a1938e90471730,CBSRD-20260728-da2686d93c0bda22d946,CBCR-20260728-02999,B4XPAR-20260727-003256,BCV-20260728-04754,span_lane_001,165,CA,West,Solana Beach,MEMORANDUM OF UNDERSTANDING BETWEEN THE CITY OF SOLANA BEACH AND THE SOLANA BEACH FIREFIGHTERS’ ASSOCIATION (FIRE FULLY EXECUTED MOU) (7.2022 – 6.2026),mou_or_memorandum,b15f7009e3e087977ad8e40453483ba5bbbf72680622fb9c4514037dd5de77f0,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b79c01fce602d1ad1621.txt,71845d2a93e32c0295f31608eaab843d4e60b5524bb72b361102d9f9b070044d,qualitative_mechanism,strike_or_no_strike_constraint,unknown_quantitative_compensation,span_extracted,45541,45552,64e7d8611fcf3d11e71dd619c99481daf0f08129f21da6c38f5706251b89f630,M,M012,"[""M012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
