span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes,span_status,positive_span_count,ambiguous_span_count,quantitative_span_count,qualitative_span_count,source_navigation_span_count,non_base_span_count,raw_rule_hit_count,deduplicated_rule_hit_count,no_span_or_weak_reason,span_extraction_error_type,span_extraction_reason
CBSPQ-20260728-4ed6f4ef7e6116f30b22,CBTXT-20260728-c1597e5fcbe03bf1bba0,CBRDY-20260728-6857884840445fb070be,CBSRD-20260728-d27656fbc66cf5d27d16,CBCR-20260728-03340,B4XPAR-20260727-003636,BCV-20260728-05918,broad_4x1000_deduped,span_lane_003,237,extraction_lane_003,IN,Midwest,Plymouth,Marshall County (18099; primary),Employee Handbook (Enabling ordinances: incorporated by reference in annual Salary Ordinance),https://www.plymouthin.com/egov/documents/1739472745_88941.pdf,https://plymouthin.com/egov/documents/1739472745_88941.pdf,plymouthin.com,salary_ordinance,ordinance_or_policy,medium,afcd299e062259fad8dca5c5187f70545d5c9f2a8a7f901983214bb9b43eb9a4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d27656fbc66cf5d27d16.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-c1597e5fcbe03bf1bba0.txt,133110,4e9b0f66f37698b574747386cb11f6f60b1b0ef3cebfc58d351655142e56a9ae,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,4,0,0,2,0,2,4,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-e96ed26484b2516291fd,CBTXT-20260728-bb17653dd899b128d641,CBRDY-20260728-026a3c39196cba6143f2,CBSRD-20260728-9d5fdc33dde7b2eac7fe,CBCR-20260728-08688,TS4L-bae0e885a2098de2184f,BCV-20260728-06323,targeted_prior_unrouted,span_lane_003,238,extraction_lane_003,IN,Midwest,Warsaw,,City of Warsaw Common Council agenda item listing “2019 Second Reading: POLICE Salary Ordinance” (Ord 2018-10-02),https://www.warsaw.in.gov/Archive/ViewFile/Item/2348,https://warsaw.in.gov/Archive/ViewFile/Item/2348,warsaw.in.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,b921333aa396016c21cdcc4168273c3a068f9e34e33034ec3d798359798c1bca,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-9d5fdc33dde7b2eac7fe.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-bb17653dd899b128d641.txt,1493,f9978cf56a1386e7d03cb0203b80eae572c383e56631b61ddf9f23cb26cc4357,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,ambiguous_span,0,1,0,0,0,0,0,0,generic_term_without_rule_specific_compensation_or_mechanism_context,,generic compensation/labor term found without a positive deterministic rule
CBSPQ-20260728-7fc78a2f4f5cdb4d2425,CBTXT-20260728-31813db5122a6b94106b,CBRDY-20260728-54957ad936bc597ed5d0,CBSRD-20260728-d2c97d90841ebb5d9021,CBCR-20260728-08898,TS4L-ddef7b2cb46c2953006d,BCV-20260728-08467,targeted_prior_unrouted,span_lane_003,239,extraction_lane_003,IN,Midwest,Warsaw,,City of Warsaw Common Council agenda item listing “Ordinance 2024-10-04 - Police Salary Ordinance Final”,https://www.warsaw.in.gov/Archive/ViewFile/Item/3915,https://warsaw.in.gov/Archive/ViewFile/Item/3915,warsaw.in.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,ca6bc9fc29af1e4731952791ea5b722dfc0095fbaa1f418c7a77d1bb08b41ee3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-d2c97d90841ebb5d9021.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-31813db5122a6b94106b.txt,1196,93926174585f2aeefceeb4841bc989ae956667a9a7c8dc681b0a89548f5af045,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,ambiguous_span,0,1,0,0,0,0,0,0,generic_term_without_rule_specific_compensation_or_mechanism_context,,generic compensation/labor term found without a positive deterministic rule
CBSPQ-20260728-261a5cebba444269d87e,CBTXT-20260728-7ee78441de372aaea11f,CBRDY-20260728-4886ccbc918b862dcd6a,CBSRD-20260728-ef34225dcd33a7164361,CBCR-20260728-07956,TS4L-396ecb16b63fc0c745a0,BCV-20260728-04267,targeted_prior_unrouted,span_lane_003,240,extraction_lane_003,IN,Midwest,Winfield,,Town of Winfield — meeting packet/minutes referencing Ordinance 339A (Salary Ordinance Amendment for Non-Elected Officers and Employees),https://www.winfield.in.gov/media/3486,https://winfield.in.gov/media/3486,winfield.in.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,d5c6159794c586719335c23f0486ba0ce4ac1054bcdff5f3ed47317095289523,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ef34225dcd33a7164361.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-7ee78441de372aaea11f.txt,4296,e96ceb7c40c61f9377f3416b460e4445c54b3d2fae17f4c5334b75ab24a071ec,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,ambiguous_span,0,1,0,0,0,0,0,0,generic_term_without_rule_specific_compensation_or_mechanism_context,,generic compensation/labor term found without a positive deterministic rule
CBSPQ-20260728-36adc7a048d303f8dfde,CBTXT-20260728-f5fc93d7e46008084db0,CBRDY-20260728-e7b932ef9fb8fbd08e35,CBSRD-20260728-48e0c54cb2c97e7c0039,CBCR-20260728-01709,B4XPAR-20260727-001853,BCV-20260728-05649,broad_4x1000_deduped,span_lane_003,241,extraction_lane_003,KS,Midwest,Anthony,Harper County (20077; primary),"RESOLUTION NO. 1173 — Amending Appendix D, Pay Range Plan – Grades & Tiers (City of Anthony Personnel Policies and Guidelines)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/anthonyks-meet-12184ba2263648479186c9db2f8de377/ITEM-Attachment-001-96812fee75ca4b3ca135ed35fd8cac02.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/anthonyks-meet-12184ba2263648479186c9db2f8de377/ITEM-Attachment-001-96812fee75ca4b3ca135ed35fd8cac02.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,other_local_government_pay_policy,ordinance_or_policy,medium,817339fe4c40cb61f7e7c39402eef195e97c81ce87a52743166550b0716c7bb6,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-48e0c54cb2c97e7c0039.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-f5fc93d7e46008084db0.txt,4692,d2cd8f95d6bceeb240736d19dba27018e4f74f3eb4ba0c09c7f764f0d16afbf5,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,1,0,0,0,1,0,1,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-78a7361ceab83dd53328,CBTXT-20260728-7abc112f9af736b6c44c,CBRDY-20260728-7a6c9a0b56e7d0fd9f43,CBSRD-20260728-2e9607428cf50fa41477,CBCR-20260728-01710,B4XPAR-20260727-001854,BCV-20260728-03506,broad_4x1000_deduped,span_lane_003,242,extraction_lane_003,KS,Midwest,Anthony,Harper County (20077; primary),"RESOLUTION NO. 1135 — Amending Appendix D, Pay Range Plan – Grades & Tiers (City of Anthony Personnel Policies and Guidelines)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/anthonyks-meet-4a67b5eaa51144248509703b0419974e/ITEM-Attachment-001-57d5b0968f364031bf9597f4544bc9af.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/anthonyks-meet-4a67b5eaa51144248509703b0419974e/ITEM-Attachment-001-57d5b0968f364031bf9597f4544bc9af.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,other_local_government_pay_policy,ordinance_or_policy,medium,124ad5e793e592516ac458748d857fd236ccac91e9488325abf59140f74f69a8,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2e9607428cf50fa41477.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-7abc112f9af736b6c44c.txt,4709,1e2f756097051aece4f8ac021f3675054099fd707e1067732584f9e5791d92dd,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,1,0,0,0,1,0,1,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-6230cb0ecd88048cd0bc,CBTXT-20260728-883dab1964539549a511,CBRDY-20260728-c4307aed8d8a15e9b47a,CBSRD-20260728-afe27e1553d2f5e5d8b4,CBCR-20260728-06772,BSSC-20260727-00369,BCV-20260728-03505,broad_490_preserved_review_queue,span_lane_003,243,extraction_lane_003,KS,Midwest,Arkansas City,,"Ordinance fixing compensation of employees (new comprehensive compensation structure & administrative tool), effective Dec. 27, 2025 (repeals Ordinance No. 2025-05-4636)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/arkancitks-meet-2e0ed84f1c694ab88f3a74eeb424e0f7/ITEM-Attachment-001-6dfa545c0e9d48599686f91a21b2b1a7.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/arkancitks-meet-2e0ed84f1c694ab88f3a74eeb424e0f7/ITEM-Attachment-001-6dfa545c0e9d48599686f91a21b2b1a7.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,cba,ordinance_or_policy,medium,d6658c30bc55a2a241cb54280ef65f6928a5fb185d4db85df0bb328c09b334c0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-afe27e1553d2f5e5d8b4.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-883dab1964539549a511.txt,2939,77d4ee2fcf399e4c1fbb4c552603ee75405d375e3714f29332dc3ec36508c1b9,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,1,0,0,0,0,1,1,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-c6ad149714f741138ff8,CBTXT-20260728-9a97d76cc09314c86d36,CBRDY-20260728-26c3ccd41b3c1c4348c3,CBSRD-20260728-55b1ec61dbe73accc165,CBCR-20260728-04971,B4XPAR-20260727-005424,BCV-20260728-06646,broad_4x1000_deduped,span_lane_003,244,extraction_lane_003,KS,Midwest,Cheney,Sedgwick County (20173; primary),"Cheney, KS City Council Minutes (Council_Dec_2019.pdf) - wage adjustments mentioned",https://cheneyks.org/images/Council_Dec_2019.pdf,https://cheneyks.org/images/Council_Dec_2019.pdf,cheneyks.org,agenda_packet_or_minutes,meeting_minutes,medium,c21f7e7f78bf032894f95cd746deee50f221af356c640b6c16da6cb1a67c243b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-55b1ec61dbe73accc165.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-9a97d76cc09314c86d36.txt,18790,c4a3d4d38e271e20d034875be71f75d7f103d2c6bd5c6ec80c18d89f98800927,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,4,0,4,0,0,0,4,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-741861ef509ba8a6ef20,CBTXT-20260728-d2b9b5a60fb3cd296ae7,CBRDY-20260728-3e4b5d626e89d75e09cc,CBSRD-20260728-17ec3e28acc1a5bc4cde,CBCR-20260728-03358,B4XPAR-20260727-003657,BCV-20260728-07386,broad_4x1000_deduped,span_lane_003,245,extraction_lane_003,KS,Midwest,Clearwater,Sedgwick County (20173; primary),Resolution No. 23-2025 — Adopting the 2026 City Employee Pay Plan,https://files.heygov.com/clearwaterks.org/meetings/me_01kbqtnhgej360hxa6ghyd11n3/city-council-agenda-packet-12-09-2025.pdf,https://files.heygov.com/clearwaterks.org/meetings/me_01kbqtnhgej360hxa6ghyd11n3/city-council-agenda-packet-12-09-2025.pdf,files.heygov.com,budget_or_pay_plan,ordinance_or_policy,medium,c6a2dae98b4dbf1bb6b67ae67883bb105ee3a04be4b0bc731c1af31fd06667ad,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-17ec3e28acc1a5bc4cde.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-d2b9b5a60fb3cd296ae7.txt,82205,a876966d5851ce5e195ed4c1b4441cb19a2d59b0f38e3acf02f2bd0c17b62f67,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,5,0,5,0,0,0,5,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-b28fbee61fb0a1ffdc55,CBTXT-20260728-2253ee34d75c5d751804,CBRDY-20260728-b3af627fff649f55e1b9,CBSRD-20260728-2c4ed4a89d1d1c1aec58,CBCR-20260728-03360,B4XPAR-20260727-003660,BCV-20260728-00651,broad_4x1000_deduped,span_lane_003,246,extraction_lane_003,KS,Midwest,Coffeyville,Montgomery County (20125; primary),"Personnel Manual/Memorandum of Agreement (FY 2023/2024-2025) — International Brotherhood of Electrical Workers, Local #1523 (IBEW) and International Union of Operating Engineers Local 123 (IUOE)",https://www.coffeyville.com/ArchiveCenter/ViewFile/Item/2757,https://coffeyville.com/ArchiveCenter/ViewFile/Item/2757,coffeyville.com,mou_or_memorandum,memorandum_or_settlement,medium,75e464a771d65417ec6ae6308bb90b4a4f9aaf42e82cbc398fc5332f51be960b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2c4ed4a89d1d1c1aec58.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-2253ee34d75c5d751804.txt,834265,f69eb0c2ded833a3751199d55cc3f87b226d8338c62635d19ee15f5edfd7a2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,16,0,12,2,0,2,20,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-766dbdd48ed1a8c29b96,CBTXT-20260728-55af9ed54ca192094c1d,CBRDY-20260728-90e4bc57b0902bc9934a,CBSRD-20260728-a7669ab6c3179a2d9051,CBCR-20260728-03362,B4XPAR-20260727-003662,BCV-20260728-05192,broad_4x1000_deduped,span_lane_003,247,extraction_lane_003,KS,Midwest,Ellsworth,Ellsworth County (20053; primary),"Council packet material (employee classification system / personnel & employment policy language) — City of Ellsworth, Kansas",https://www.ellsworthks.net/files/documents/CityCouncilPacket11-27-23051754112723PM1359.pdf,https://ellsworthks.net/files/documents/CityCouncilPacket11-27-23051754112723PM1359.pdf,ellsworthks.net,agenda_packet_or_minutes,agenda_cover_sheet,medium,009ef49184deaf2d32b2ca023ecca570690243b380f4dc248fe3557a4babf0d4,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a7669ab6c3179a2d9051.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-55af9ed54ca192094c1d.txt,202028,30127d879af23244a9e834c9d44afe66838c11ac925ed07086d9e5561054a065,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,5,0,5,0,0,0,5,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-c4a9d40a22939999ef93,CBTXT-20260728-fa273e298f20af810726,CBRDY-20260728-5ee326cf1c666482c284,CBSRD-20260728-a41091861948b8f1353f,CBCR-20260728-03361,B4XPAR-20260727-003661,BCV-20260728-03050,broad_4x1000_deduped,span_lane_003,248,extraction_lane_003,KS,Midwest,Ellsworth,Ellsworth County (20053; primary),"Personnel Policies & Guidelines (includes pay plan / compensation section) — City of Ellsworth, Kansas council packet",https://www.ellsworthks.net/files/documents/CityCouncilPacket02-22-21120947021921PM1357.pdf,https://ellsworthks.net/files/documents/CityCouncilPacket02-22-21120947021921PM1357.pdf,ellsworthks.net,budget_or_pay_plan,ordinance_or_policy,medium,466052666415bd9b201f0d72b19586fd2092ed8130b6a503a6875708c2d4b9c0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a41091861948b8f1353f.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-fa273e298f20af810726.txt,150101,d6c9230ce654e50fdb23f17cf305e416a214fb9edcedaf6e311d9648fe65879f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,6,0,4,1,0,1,6,0,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-a48a04a5a0c72ea4e1e7,CBTXT-20260728-22ea0cd0bfd9af9c392d,CBRDY-20260728-d85f3cdf017aef427689,CBSRD-20260728-cdc97e647bf1c4fea501,CBCR-20260728-03365,B4XPAR-20260727-003665,BCV-20260728-04964,broad_4x1000_deduped,span_lane_003,249,extraction_lane_003,KS,Midwest,Halstead,Harvey County (20079; primary),"City of Halstead, Kansas - 2024 Budget",https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/4381076/2024_Budget.pdf,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/4874/COH/4381076/2024_Budget.pdf,core-docs.s3.us-east-1.amazonaws.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,medium,1bb58824882c54bca4fcb066b9808cbfef0979c22b31f85524cfc16902b74fa0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-cdc97e647bf1c4fea501.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-22ea0cd0bfd9af9c392d.txt,349378,c05e81c0e2b8d4bf5201ec80e9db7242f62b6b35282bc12e80aa1df18840687e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,3,0,2,1,0,0,4,1,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-0e213f3dac1ebfa95f92,CBTXT-20260728-e733edfa714af777d385,CBRDY-20260728-a13815cc752959c91332,CBSRD-20260728-0c872149936390abd6e3,CBCR-20260728-00151,B4XPAR-20260727-000164,BCV-20260728-01361,broad_4x1000_deduped,span_lane_003,250,extraction_lane_003,KS,Midwest,Lansing,Leavenworth County (20103; primary),"City of Lansing, Kansas – Compensation and Benefits Study (Police-focused pay scale excerpt / agenda attachment)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-8a60708edb974c29a1c6663fb588bf27/ITEM-Attachment-001-f7ef219ad5b048e09aae5c14bd8ca0d9.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-8a60708edb974c29a1c6663fb588bf27/ITEM-Attachment-001-f7ef219ad5b048e09aae5c14bd8ca0d9.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,agenda_packet_or_minutes,context_only,medium,6715d043c7d0c218e3873cc20dbe96edae3b96498bd37775927599736e1b0f02,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-0c872149936390abd6e3.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-e733edfa714af777d385.txt,50880,9668dcfc520f88b43731d957fb3bdb4ee5f3959c1ae438a3c51bd47a97656336,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,15,0,8,3,2,2,17,2,,,one or more deterministic exact candidate spans found
CBSPQ-20260728-cf6d02687442dad32d31,CBTXT-20260728-4c0202846e9dcc1bf250,CBRDY-20260728-103b575d0301263ae85e,CBSRD-20260728-09e2f3877b957a46c704,CBCR-20260728-00150,B4XPAR-20260727-000163,BCV-20260728-07791,broad_4x1000_deduped,span_lane_003,251,extraction_lane_003,KS,Midwest,Lansing,Leavenworth County (20103; primary),"City of Lansing, Kansas – Compensation and Benefits Study (Proposal / agenda attachment)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-6d31fa9c342f40f6a2e17192aedb6a95/ITEM-Attachment-001-8aafcc98175f48009e0e887f7411c59c.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-6d31fa9c342f40f6a2e17192aedb6a95/ITEM-Attachment-001-8aafcc98175f48009e0e887f7411c59c.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,classification_study,context_only,medium,388cedaf43f34f275be4c88cf675aea0e608e5f5b6353489d0e6101e5ff6af42,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-09e2f3877b957a46c704.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-4c0202846e9dcc1bf250.txt,75453,448e6c2e0998a24626fb69818d736e393d9062a44876f0ed3cc129630865a67c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.,span_extracted,8,0,3,4,0,1,9,1,,,one or more deterministic exact candidate spans found
