post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
42,358,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,42,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_172605,172605,OH,Portsmouth,CITY OF PORTSMOUTH,municipal,place,17555,2023,1,no,Scioto County (39145; primary),0.920114,0.613633,22.087,10.000,16.670,11.977,8.673,5.000,0.000,0.000,74.408,835,Tier 1,low,population percentile 92.0; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF PORTSMOUTH"" OH official website","""CITY OF PORTSMOUTH"" OH collective bargaining agreement","""CITY OF PORTSMOUTH"" OH police union contract","""CITY OF PORTSMOUTH"" OH fire union contract","""CITY OF PORTSMOUTH"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PORTSMOUTH (Census government ID 172605; locked municipality ID cog_2025_172605). County context: Scioto County (39145; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
43,359,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,43,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_194777,194777,MI,Traverse City,CITY OF TRAVERSE CITY,municipal,place,15707,2023,2,yes,Grand Traverse County (26055; primary); Leelanau County (26089),0.912133,0.606650,21.865,10.000,16.291,11.702,9.548,5.000,0.000,0.000,74.405,836,Tier 1,low,population percentile 91.2; municipal/place; state evidence low; smoothed yield component 16.3/20; 3 county relationship(s); unscouted,11,0.909091,2.454545,0.090909,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF TRAVERSE CITY"" MI official website","""CITY OF TRAVERSE CITY"" MI collective bargaining agreement","""CITY OF TRAVERSE CITY"" MI police union contract","""CITY OF TRAVERSE CITY"" MI fire union contract","""CITY OF TRAVERSE CITY"" MI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TRAVERSE CITY (Census government ID 194777; locked municipality ID cog_2025_194777). County context: Grand Traverse County (26055; primary); Leelanau County (26089). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
44,360,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,44,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_132532,132532,OH,Niles,CITY OF NILES,municipal,place,18256,2023,1,no,Trumbull County (39155; primary),0.923064,0.616092,22.166,10.000,16.670,11.977,8.590,5.000,0.000,0.000,74.404,837,Tier 1,low,population percentile 92.3; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF NILES"" OH official website","""CITY OF NILES"" OH collective bargaining agreement","""CITY OF NILES"" OH police union contract","""CITY OF NILES"" OH fire union contract","""CITY OF NILES"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NILES (Census government ID 132532; locked municipality ID cog_2025_132532). County context: Trumbull County (39155; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
45,361,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,45,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_161643,161643,FL,Eustis,CITY OF EUSTIS,municipal,place,24457,2023,1,no,Lake County (12069; primary),0.940767,0.634451,22.709,10.000,17.089,11.950,7.654,5.000,0.000,0.000,74.402,838,Tier 1,medium,population percentile 94.1; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,30,0.933333,2.566667,0.066667,0.032258,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF EUSTIS"" FL official website","""CITY OF EUSTIS"" FL collective bargaining agreement","""CITY OF EUSTIS"" FL police union contract","""CITY OF EUSTIS"" FL fire union contract","""CITY OF EUSTIS"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF EUSTIS (Census government ID 161643; locked municipality ID cog_2025_161643). County context: Lake County (12069; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
46,362,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,46,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_177123,177123,WI,Sun Prairie,CITY OF SUN PRAIRIE,municipal,place,37890,2023,1,no,Dane County (55025; primary),0.962544,0.661937,23.465,10.000,16.348,10.879,8.704,5.000,0.000,0.000,74.396,839,Tier 1,low,population percentile 96.3; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,6,1.000000,2.833333,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF SUN PRAIRIE"" WI official website","""CITY OF SUN PRAIRIE"" WI collective bargaining agreement","""CITY OF SUN PRAIRIE"" WI police union contract","""CITY OF SUN PRAIRIE"" WI fire union contract","""CITY OF SUN PRAIRIE"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SUN PRAIRIE (Census government ID 177123; locked municipality ID cog_2025_177123). County context: Dane County (55025; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
47,363,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,47,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_172641,172641,OH,New Philadelphia,CITY OF NEW PHILADELPHIA,municipal,place,17440,2023,1,no,Tuscarawas County (39157; primary),0.919692,0.613221,22.074,10.000,16.670,11.977,8.673,5.000,0.000,0.000,74.395,840,Tier 1,low,population percentile 92.0; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF NEW PHILADELPHIA"" OH official website","""CITY OF NEW PHILADELPHIA"" OH collective bargaining agreement","""CITY OF NEW PHILADELPHIA"" OH police union contract","""CITY OF NEW PHILADELPHIA"" OH fire union contract","""CITY OF NEW PHILADELPHIA"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NEW PHILADELPHIA (Census government ID 172641; locked municipality ID cog_2025_172641). County context: Tuscarawas County (39157; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
48,364,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,48,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_184191,184191,NE,Grand Island,CITY OF GRAND ISLAND,municipal,place,52622,2023,1,no,Hall County (31079; primary),0.974430,0.682559,23.979,10.000,15.931,10.565,8.915,5.000,0.000,0.000,74.390,841,Tier 1,low,population percentile 97.4; municipal/place; state evidence low; smoothed yield component 15.9/20; 2 county relationship(s); unscouted,2,1.000000,3.500000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GRAND ISLAND"" NE official website","""CITY OF GRAND ISLAND"" NE collective bargaining agreement","""CITY OF GRAND ISLAND"" NE police union contract","""CITY OF GRAND ISLAND"" NE fire union contract","""CITY OF GRAND ISLAND"" NE salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GRAND ISLAND (Census government ID 184191; locked municipality ID cog_2025_184191). County context: Hall County (31079; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
49,365,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,49,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_204559,204559,KY,Owensboro,CITY OF OWENSBORO,municipal,place,60140,2023,1,no,Daviess County (21059; primary),0.978560,0.690943,24.180,10.000,15.807,10.491,8.910,5.000,0.000,0.000,74.388,843,Tier 1,low,population percentile 97.9; municipal/place; state evidence low; smoothed yield component 15.8/20; 2 county relationship(s); unscouted,2,1.000000,2.500000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF OWENSBORO"" KY official website","""CITY OF OWENSBORO"" KY collective bargaining agreement","""CITY OF OWENSBORO"" KY police union contract","""CITY OF OWENSBORO"" KY fire union contract","""CITY OF OWENSBORO"" KY salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OWENSBORO (Census government ID 204559; locked municipality ID cog_2025_204559). County context: Daviess County (21059; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
50,366,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,50,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_191172,191172,OH,Eastlake,CITY OF EASTLAKE,municipal,place,17363,2023,1,no,Lake County (39085; primary),0.919411,0.612943,22.066,10.000,16.670,11.977,8.673,5.000,0.000,0.000,74.387,845,Tier 1,low,population percentile 91.9; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF EASTLAKE"" OH official website","""CITY OF EASTLAKE"" OH collective bargaining agreement","""CITY OF EASTLAKE"" OH police union contract","""CITY OF EASTLAKE"" OH fire union contract","""CITY OF EASTLAKE"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF EASTLAKE (Census government ID 191172; locked municipality ID cog_2025_191172). County context: Lake County (39085; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
51,367,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,51,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_172390,172390,OH,Vermilion,CITY OF VERMILION,municipal,place,10704,2023,2,yes,Erie County (39043; primary); Lorain County (39093),0.881294,0.582573,21.062,10.000,16.670,11.977,9.673,5.000,0.000,0.000,74.383,846,Tier 1,low,population percentile 88.1; municipal/place; state evidence low; smoothed yield component 16.7/20; 3 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF VERMILION"" OH official website","""CITY OF VERMILION"" OH collective bargaining agreement","""CITY OF VERMILION"" OH police union contract","""CITY OF VERMILION"" OH fire union contract","""CITY OF VERMILION"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF VERMILION (Census government ID 172390; locked municipality ID cog_2025_172390). County context: Erie County (39043; primary); Lorain County (39093). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
52,368,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,52,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_194229,194229,WI,Beloit,CITY OF BELOIT,municipal,place,36342,2023,1,no,Rock County (55105; primary),0.960801,0.659318,23.397,10.000,16.348,10.879,8.754,5.000,0.000,0.000,74.378,847,Tier 1,low,population percentile 96.1; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,6,1.000000,2.833333,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF BELOIT"" WI official website","""CITY OF BELOIT"" WI collective bargaining agreement","""CITY OF BELOIT"" WI police union contract","""CITY OF BELOIT"" WI fire union contract","""CITY OF BELOIT"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BELOIT (Census government ID 194229; locked municipality ID cog_2025_194229). County context: Rock County (55105; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
53,369,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,53,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_163585,163585,IN,Gary,CITY OF GARY,municipal,place,67652,2023,1,no,Lake County (18089; primary),0.981623,0.698334,24.349,10.000,15.734,10.457,8.835,5.000,0.000,0.000,74.376,848,Tier 1,low,population percentile 98.2; municipal/place; state evidence low; smoothed yield component 15.7/20; 2 county relationship(s); unscouted,4,1.000000,2.000000,0.000000,0.333333,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GARY"" IN official website","""CITY OF GARY"" IN collective bargaining agreement","""CITY OF GARY"" IN police union contract","""CITY OF GARY"" IN fire union contract","""CITY OF GARY"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GARY (Census government ID 163585; locked municipality ID cog_2025_163585). County context: Lake County (18089; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
54,370,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23,parallel_lane_1,54,POST-PI-PARALLEL-ROUND2-3X150-2026-07-23-LANE1,cog_2025_106075,106075,MA,Chelsea,CITY OF CHELSEA,municipal,place,38319,2023,1,no,Suffolk County (25025; primary),0.963190,0.662644,23.486,10.000,16.998,11.785,7.108,5.000,0.000,0.000,74.376,849,Tier 1,medium,population percentile 96.3; municipal/place; state evidence medium; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,25,0.920000,2.720000,0.080000,0.038462,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CHELSEA"" MA official website","""CITY OF CHELSEA"" MA collective bargaining agreement","""CITY OF CHELSEA"" MA police union contract","""CITY OF CHELSEA"" MA fire union contract","""CITY OF CHELSEA"" MA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHELSEA (Census government ID 106075; locked municipality ID cog_2025_106075). County context: Suffolk County (25025; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-round2-3x150-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,150,rank_ordered_disjoint_parallel_lane
