canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
RESCAND-fd967c77a66c2d3cc4fac265,EXTLOC-c6dc56aad0f1e9c148913026,,
RESCAND-f2012c0f08a0a6bcc478505a,EXTLOC-9371869f818ade70a61466d5,,
RESCAND-623adc4d4186f640385d5a1e,EXTLOC-c1365c1a59c00fe37c392c25,,
EXTCAND-08e95c7b68cc2fd14e7d6e44,EXTLOC-7790a88e866815696bc436d5,,
RESCAND-116395a892ed66ec9fc24815,EXTLOC-05c770858d7fb4c67d0ee7e7,,
RESCAND-a88bf95ccb0031fecb3e2592,EXTLOC-65665758b89c771424626551,,
EXTCAND-cff1ea4163035bfc9681a4dc,EXTLOC-6482cacacb7ae818600844c5,,
RESCAND-889c9903813d8811001e4225,EXTLOC-1281e1bdbb87096a60207c6d,,
EXTCAND-e4f774a682a8915c2f9db99e,EXTLOC-05276fc80dddd038f44b8eb5,,
EXTCAND-4ba3ddbf70ee8d17c57b7fc5,EXTLOC-74548d81e1566192c706901f,,
EXTCAND-54470814298da539b806dd68,EXTLOC-8e56cfc81eef611047db2cc2,,
EXTCAND-9386fad2b74dfe2e2bffc538,EXTLOC-f293d87b3b12fb84beaf839d,,
RESCAND-4c4e681fcddd17e1b44cffe9,EXTLOC-45ebd2f68fbfb9f82444e154,,
RESCAND-478ecbbdf34d0eac2a9fa51c,EXTLOC-7f7d2aeed20a3fa45429f20b,,
RESCAND-8ed4f7cd0db3dedcf28ea35a,EXTLOC-318251923407e320e1a23386,,
RESCAND-a078a7c4e22da62a7f46cede,EXTLOC-ee8444c3233ff2418a99444f,,
EXTCAND-4c2a9d1871316979c355ed47,EXTLOC-72140010c1f7bda7b90fa365,,
RESCAND-0aec2dd058954ba03826ec8c,EXTLOC-f5643bd8bbbaa700de29c439,,
EXTCAND-0772bef0e079f710b0efaa78,EXTLOC-16373fd10e8059d7f2840134,,
EXTCAND-98ae97e700152458b39c96c2,EXTLOC-1341fa01a20efad2ca266c35,,
RESCAND-4c50e773fc87c3f683d922cf,EXTLOC-c07c97e74c34e84447b0bb86,,
RESCAND-82ab2b650c96bd385ba95063,EXTLOC-da863e3de2537420d038f8ed,,
EXTCAND-0c6933bdf64d3b3b70e64def,EXTLOC-eb7dc9388ba9e1629a4e17e5,,
RESCAND-c1bcd89742113231a8bfcf89,EXTLOC-12f366701ae3c0b2876252e5,,
EXTCAND-548338bf39dfac97917b1a1b,EXTLOC-17ae41586756b8cb18c7893e,,
RESCAND-13255da068dae95d65849cbe,EXTLOC-6fe474d0b6a9b6b89458768d,,
EXTCAND-03b7ad33d033b4eee979ca24,EXTLOC-cdd3f19fafa98cc98bf55cdf,,
RESCAND-7f5ebfca7b2c139db1491fcb,EXTLOC-4bd55cdeb787137a24d93c3b,,
RESCAND-32ae16a39ff150c1b6568176,EXTLOC-bd317e2d411b754e2ba702f2,,
EXTCAND-01d1c0236825e98ceecd76eb,EXTLOC-b63230b2013cdaf817b2f66b,,
RESCAND-cbd37fa77b0a142e328af8af,EXTLOC-ec7e155c2ba00d60ede34fba,,
RESCAND-58d5592cf6afbef40e60b230,EXTLOC-0c0c5c8749a1ee15df98d5ac,,
EXTCAND-f3dd84a96368dc5f8030896e,EXTLOC-95ecc93d17a83b9459b0e5b3,,
RESCAND-c74adfe90ad9c10275a7f214,EXTLOC-13aa24f6fef1e51b0f906ed7,,
EXTCAND-5afb5486fcd75d378f6320b7,EXTLOC-e618890995fe30b3f8f7b0fd,,
RESCAND-b89414e6aea5d6e643d2a344,EXTLOC-a58e6b4a20eab5e2c2a5be84,,
RESCAND-7d636fa4f92a2e82040a6dc0,EXTLOC-3e4f340a021a73b329adc532,,
EXTCAND-7bc6986b21eb33ff91064ca2,EXTLOC-6167e73b51844cd815ccadaf,,
EXTCAND-5788cbec1226c60b33def930,EXTLOC-96ce1fc17d8928ccc4176565,,
RESCAND-8f57a39241a68cd731a0d447,EXTLOC-1b8eea36615848d77cdf0bc2,,
RESCAND-1fd38b96415ecc0588b5c07e,EXTLOC-68b8dc69ef99701b08cf942e,,
EXTCAND-32c45aa605b97be3aeacc74d,EXTLOC-5424985d554d9e75adf79f41,,
RESCAND-b47f0165526afe60cc59ae1d,EXTLOC-674cbae115e9b3d96b7ae758,,
EXTCAND-f65d76a71f3c12f05a57314c,EXTLOC-cf0a278b2cac93bb2e6c5d28,,
RESCAND-b2e229ae8bb8ea22a1d0948c,EXTLOC-43cb04782eba3c4f76709b43,,
RESCAND-fe4a4c8d53c0aed5ad889a39,EXTLOC-c04028ef60e2febdb237d8fb,,
RESCAND-b43afecc66ed83970a6be03a,EXTLOC-bcd934bc2fbad3375649ac9e,,
RESCAND-b1b376da18b110e4231c4afe,EXTLOC-2d9bc6c94a5cfacd1f23e55a,,
RESCAND-b0a2a7e334aab7c770c6f1eb,EXTLOC-3a326fc04d6125d98203e560,,
RESCAND-7c876a486979bb7083cc9d55,EXTLOC-0f18f62c3282338c51a9931b,,
RESCAND-fabc6615babfcc02ca8e19bf,EXTLOC-b2bd9d68eec55e7252d5fc4c,,
RESCAND-ba693ac07d3d397e48fc4211,EXTLOC-caa68f139a61206cc0abd80c,,
RESCAND-11c4c363c6169e4ea8aa2d68,EXTLOC-d3bb48901ffd4d4563cc7cdc,,
RESCAND-11bd9af583638d845da3d77f,EXTLOC-c19e799e3c7ec98e72bcac8d,,
RESCAND-5d14238d5de3367bd754abef,EXTLOC-27da56d8692dfb3dcef2dead,,
RESCAND-e232c9f6c98b04120225b3a8,EXTLOC-54d7943bfa57ea1c6d4031dd,,
RESCAND-813b96d5e06657ef3d47102d,EXTLOC-4a482b011605deeb357e3b50,,
RESCAND-2d4b0de0dea0bf31b83b6911,EXTLOC-4784ba3040fa144a51f86032,,
RESCAND-173964617528f85a92fef51c,EXTLOC-71fca767df9ea38b4aad11c1,,
EXTCAND-ba1dbbf704bd91cad41a0638,EXTLOC-929a2501185ae851c2c18b90,,
RESCAND-2ba063b119563c3126840978,EXTLOC-eb8a850cae1a3ce1976b53dd,,
EXTCAND-3873a6af7bfaebb380057e32,EXTLOC-ce3cdb7e10c760fac42169a4,,
RESCAND-6e73ee2ab78dd674ea6d2c89,EXTLOC-440c8ea6ba079d894b8dd3fd,,
EXTCAND-8bb656d9ab5092d4c4460bb6,EXTLOC-48c45dd8a692af339cb36268,,
RESCAND-44704bf5c98cb62c67f8bf82,EXTLOC-4e8d519644e2e24a75f1dc98,,
EXTCAND-c998bb0ac0e114a44f48a908,EXTLOC-37fcf7c8a91e280415cedaf8,,
RESCAND-c1784cac6eb1ac32d5439953,EXTLOC-34a4e965e431c3aeda8df07a,,
RESCAND-c82f0a2ff0bfad13cc76b32d,EXTLOC-e99a27b12e489f0fd89f8a94,,
EXTCAND-ae6bfbc04e3e4533a092b5cf,EXTLOC-826149cf3d250c37aff39b46,,
EXTCAND-5efb51e14095a5939397dd26,EXTLOC-890e97b8ff33242d6f350c53,,
EXTCAND-154768ad457a576bea4f89d9,EXTLOC-bfaac1d66e21416f813016f2,,
RESCAND-0a97c738f23564068f53f5e0,EXTLOC-3ed3f7a1b352068fb9cb5856,,
RESCAND-2ccf9c75178171b528a6f041,EXTLOC-ebc2a855bd4ab675732fab99,,
EXTCAND-b7e1754d01c07776d8ad94d4,EXTLOC-f1a492a300327754357b4bc4,,
RESCAND-3eaba3d9e5b46e1330944a4b,EXTLOC-8a9b0fc4525bb9c026da67e4,,
EXTCAND-6bfac37838d444ff2a6673d3,EXTLOC-3feb2544fe10ef2a9d54f0f9,,
EXTCAND-74776e3b7daf211e97bd76bd,EXTLOC-269afadbed1a364825233f59,,
RESCAND-0d13a8c1d2fb6ceff75830e1,EXTLOC-f34f935256b40b50a49f817c,,
RESCAND-40368b4cb1420ddbcac693ab,EXTLOC-9fc7160f60e5c94664c7e0fc,,
RESCAND-8f03122b55f3b8fd4a28c6e8,EXTLOC-be57a79c1a2bbfccc1b811ef,,
RESCAND-1c68a93ca973fdd1891165ee,EXTLOC-a801bf63844b6340878e7d1f,,
EXTCAND-0f51493dc2007c0b0e9b27b0,EXTLOC-a9c5fc75d9853c5c064fd109,,
EXTCAND-e8d8ab0116d58c6a84d1f0c4,EXTLOC-a0f8100af87aafea5c505992,,
RESCAND-5588726a30a36bb4a6888043,EXTLOC-46085b0ed7632390f2195179,,
RESCAND-7af66bea948a2a490a633b12,EXTLOC-e97e6d33da573da4ea3df81b,,
RESCAND-035e91c4f0e901cf4b35e3dc,EXTLOC-afbfacdddb7cbd0d2b30cbf7,,
EXTCAND-e90dd0ebae1ce0e3b36f06fa,EXTLOC-20046e2ed3e87a35c1845ecf,,
RESCAND-5edda7e72f9c837b21e31557,EXTLOC-7f180ae876aa4454f7fa0290,,
RESCAND-0f5ae543b4eb6b8ee552bf9b,EXTLOC-278bdec3984e4d3ec44b95eb,,
RESCAND-4c29ee33c6d7e497887b8377,EXTLOC-fa4f84adeddc4db6f4565fe6,,
RESCAND-e22f2a84ab19abaa2828738f,EXTLOC-217baa32f0ec5745bb897d91,,
RESCAND-b74ae0e21a63316fe873d832,EXTLOC-a356a4ab95076f29545ed7bb,,
RESCAND-5e5658fe5239271028dbcc7c,EXTLOC-75b1248ed4f7e940be693576,,
RESCAND-088b28dde7e3f98ba7eee958,EXTLOC-6949f7051a33730603523c80,,
RESCAND-df4d879e45ecd0068ce24ff8,EXTLOC-7482bf14ad16413f902f5d79,,
RESCAND-bdc68525f23ff4562cd57993,EXTLOC-5dc887b5c9c316698abf6356,,
RESCAND-eac1def469ac9a8939d21166,EXTLOC-b2d9952fd83d42525add9738,,
RESCAND-d735f976e8637fc162ff30a4,EXTLOC-5474871046fcf66575b111e4,,
RESCAND-30e98b2f0c5212b079be2328,EXTLOC-3732e64790864de3a7714ef5,,
RESCAND-79b53ac25eefd6740bcab03a,EXTLOC-5813345c194d328370e0be99,,
RESCAND-158007c7290761ab16a80b67,EXTLOC-8bf64c2723969fc9b5cb255c,,
RESCAND-ca7c254bbca3b861a9587d94,EXTLOC-1a8d2cf2c541d9a29164a0d6,,
RESCAND-3d790dc9236b5c26a1be21a5,EXTLOC-338d5ca79dad552f199f20ee,,
EXTCAND-30d598bf7cd84b646d6f1108,EXTLOC-145f4a5bde421ee34bd005ef,,
RESCAND-1b1aac0b2cf1b8ee00fe9440,EXTLOC-5075a8fc1e9cbfc21cbe51f2,,
RESCAND-764b542d763f5f4f09bf0c4c,EXTLOC-09dfa104910630119bc5f4dc,,
RESCAND-07b137a8dc1c9d56a9554c1d,EXTLOC-89ff5db39c46bb04c6ec0fbe,,
RESCAND-14e912c87ecf906bbc5071ce,EXTLOC-3ab8d4d8603a559b7bf60e05,,
RESCAND-25e7656792398135289b3250,EXTLOC-842159a46c385662544c3907,,
RESCAND-346bd4e86778c271ab4b0038,EXTLOC-21b8834407ae291d6873df1c,,
RESCAND-d92b6dfdcea4eaac467e7705,EXTLOC-62538e52f364492a8d7f9986,,
EXTCAND-04ac940b5f2549ef02133d7a,EXTLOC-fc0ffbd81144dd03df0620f5,,
RESCAND-49a593108ef71ec54f547d21,EXTLOC-be48e4451d132d3d78517ff9,,
EXTCAND-4082d5f463fc8a45a60e6283,EXTLOC-26ba43ed74110872e7f1d963,,
RESCAND-de4f845cab71a62c3b47b925,EXTLOC-481861f4a7a44eb56aab512e,,
RESCAND-e92fe9d36b9790d7f4832c12,EXTLOC-1ee467c915ce5653989e1234,,
RESCAND-5f7f1997242475de42ac3b58,EXTLOC-63a600468669a62de87bd9d0,,
EXTCAND-6d0687e22f67f379c5ab9f66,EXTLOC-5738a729f9313d1bd610c8c3,,
RESCAND-f308cd356928684e0ae33796,EXTLOC-54e52571b0142abd8f1aa16c,,
RESCAND-904faba91d36d20a19a02dda,EXTLOC-4051e207f4952ae80fe7cad4,,
RESCAND-ffb5de25fc2de70fec81dd19,EXTLOC-d5553860a4216b8758386153,,
RESCAND-895f987a31039837bcf20cf8,EXTLOC-d17ac6915bed166eb22a8b16,,
RESCAND-8f0b4896db9ec51cdb8e17d0,EXTLOC-b29d51f1e4ae1b0723fb4889,,
RESCAND-b92b6d271986b692e43a5c47,EXTLOC-55b868f613a65826d6d3cc9d,,
RESCAND-8737fb4f8245eb0155361780,EXTLOC-38e4691e3abc242c0a68b140,,
RESCAND-f184a4043d720e5c05889a4d,EXTLOC-9fab4732a6f2025f9d97fc81,,
EXTCAND-cd8052239ed297354079426f,EXTLOC-80827e15aed4d9e7e1b2aa82,,
EXTCAND-388daf13c25dad01ee5ee09d,EXTLOC-18575808e6aff3ab6378f1b4,,
EXTCAND-ed76e541cd22aa6af150dd2e,EXTLOC-78f2319982c6fe4f3642eed8,,
EXTCAND-f7f34c503977ea857a373177,EXTLOC-d57b0c056571918b135c98c4,,
EXTCAND-7d6662df02194017a6930097,EXTLOC-2cc4aaa2f7924a9f99b833ef,,
RESCAND-a1e06d86c4ba16321fc3a673,EXTLOC-cb240efcc8a0b91575db5090,,
EXTCAND-d8b448b81362ce05076e5b9a,EXTLOC-dc05c386da7a127698f3f69e,,
RESCAND-3de91c134c3d9bddbf1d0abd,EXTLOC-bf205a65326b697bf38eb375,,
RESCAND-f26c463ee657e5ddf1c506bc,EXTLOC-cafa51e2fb8e7355ec815576,,
EXTCAND-805b5ac2beae09d0f62fc54d,EXTLOC-266662cafd11ff4f96514203,,
RESCAND-cb5198bf9f96e69e913473a8,EXTLOC-bc0142d0f5e72d85b9f2aace,,
RESCAND-36e8ecf2b07028ad4defb109,EXTLOC-e58867b1d76756ee513361b1,,
RESCAND-660830a6ff5be5120afc1c4b,EXTLOC-b4200372e61317e693f342eb,,
EXTCAND-3e8c67e3184fc922e58a50eb,EXTLOC-8209dea89ce3b58b570d9ad0,,
EXTCAND-ef1247bc3afd5beb6d326b07,EXTLOC-2aeee5c6eb338a32cf0794c2,,
EXTCAND-a64cc79ca639cb025c37955b,EXTLOC-f14d65f82a7f0fd39bcde140,,
EXTCAND-754ae66311858624b4a81efe,EXTLOC-1d155f4c1dc4923d0be14629,,
EXTCAND-ff7ad233c452f11aa6bda96f,EXTLOC-f974fc222184c08447e47eab,,
EXTCAND-9cc774bdb0ea98226718c9ee,EXTLOC-409961b60ad532d8d4ad5073,,
EXTCAND-3be041fb7307453b5dd010e8,EXTLOC-90d252e2af43ab5435106ef1,,
EXTCAND-e1b6230aba17acd34fb1d684,EXTLOC-800b70537084a082e84fd932,,
EXTCAND-caa0b225a5347f45576cb7b9,EXTLOC-40b3031361c973177e2a67a5,,
EXTCAND-d4c38e576da72d1e5df70679,EXTLOC-7c62c7a8eb003582da08c224,,
RESCAND-f51f84b53dc76f872c76afa4,EXTLOC-260c9d759d64568cf1f835a0,,
RESCAND-61e388bf6919acb078a41091,EXTLOC-a4e38879adca82487805a85e,,
RESCAND-ba06ff9741d4c9a14751e602,EXTLOC-fb6f67521d38d2f86b26a453,,
RESCAND-8a7310364a8911533687bfe2,EXTLOC-db708ed19464f11816d5ab4b,,
RESCAND-c32c79cc4ddbe8b6beaed857,EXTLOC-a4cc055cd8b039511ad3abb0,,
EXTCAND-b37505200d438520a59363d0,EXTLOC-61761d86cb6733d80b745ccf,,
RESCAND-349e21e7bb1d8b31684988da,EXTLOC-b5b503f06d478a33442afbf7,,
RESCAND-cb6a1cd01435e666beb7208f,EXTLOC-6048324c92e65a482818d992,,
RESCAND-86b3984c1636c1e94f820410,EXTLOC-ab21c808eecd6f6dcffb3745,,
EXTCAND-d06ce89a473f55981dc69147,EXTLOC-9ba262155c5f70b53cde2009,,
EXTCAND-a276775f374bbab1a3c19d6b,EXTLOC-af7f6445d8f97d076b00feed,,
RESCAND-4195fe761cbf8b33fb3090a6,EXTLOC-0ca4ec98289982fe46f6581c,,
EXTCAND-85a497c8855ea9e3791cb949,EXTLOC-1bbfea31c26a5aba1381f11f,,
RESCAND-8251a3feb40b2fe4cbee0466,EXTLOC-5f490b2de342a7cb2ca16158,,
RESCAND-98c8e0da6fdf88d7fe8e5706,EXTLOC-f709095d328f7221b5be690d,,
RESCAND-5956424fdefb73b2f6c7f1f4,EXTLOC-2f40dfc6df888685c97d560f,,
RESCAND-eda9b451a57effea70fc3f75,EXTLOC-404d72c3bd4e7c4270862f93,,
EXTCAND-33a4a4b446a9f2426e5f9a60,EXTLOC-350fdb7cc5a66487eb66a0bb,,
RESCAND-fed41cc15919d8f160478a08,EXTLOC-5e4ce8c12f159fd430c83b5a,,
EXTCAND-cb09311bc148e85aa6df5b92,EXTLOC-452149fc7d1195c231118bb8,,
EXTCAND-bbdd36681b30abe9aeac1643,EXTLOC-c6f5e09aac2fe543e49f3230,,
EXTCAND-95c30372cd5e460ee5193334,EXTLOC-02394139eb56238eb8d40855,,
EXTCAND-98adb884659b56c4b71d8f1e,EXTLOC-99736a40cb31813aa55a69f1,,
EXTCAND-8c18db1d86669de93efb14d3,EXTLOC-8d9fbf0c32ce389a7dd689c8,,
EXTCAND-9d286208661827e0fcc67be6,EXTLOC-c276e16e6d3e40cbc8ccbf5c,,
RESCAND-50b9eeffa8e1facf58531a85,EXTLOC-f5726899a32acecb4dda794d,,
EXTCAND-3b37c52c06f136e04e6f8f65,EXTLOC-fa4dc77f6aa05ec1cb000bec,,
EXTCAND-7f997e8ae727b23cbf059f93,EXTLOC-9d532a472161f00de31d6206,,
RESCAND-aa000fc82d5685d04c21a6c6,EXTLOC-ee9fcaca7a41ebf30147de25,,
EXTCAND-e19cc3963e82fd9e66f16aa9,EXTLOC-3813c6d5ea16d2291f9a7785,,
RESCAND-6d33cba59beedd84fc267043,EXTLOC-81dd583fbb1199b3b62a4717,,
RESCAND-fefbc564b50a2aecf5b12cfc,EXTLOC-3a9057d744cd94d4a0a9fc36,,
EXTCAND-e56ab997ad99a3baa3ce6247,EXTLOC-afc251c074c6ba97dbc984e7,,
RESCAND-f48fc970f55e73b872ee820a,EXTLOC-614d66b5f500ac117a7f0ccf,,
EXTCAND-d3dc8fd37cf498103ceaf894,EXTLOC-b39da9dfffe078a210a05e85,,
EXTCAND-c56138f14d2f667f39ac6efc,EXTLOC-5c42f953c2157d52c3594e7a,,
EXTCAND-f507c67c6318a39131d08a15,EXTLOC-455a45390c46165dd21c61da,,
EXTCAND-9930c43592181f2527ce632d,EXTLOC-1125af3899552a82a091aca3,,
EXTCAND-a5498eb4f51ad61b59343406,EXTLOC-92573bdee099e58415fe168f,,
EXTCAND-b8369ea1795e0075e7a23336,EXTLOC-d530a86978a2d4381b4eaea9,,
EXTCAND-7912a074547fe39f0fa857e0,EXTLOC-368e72a354227744867bb63f,,
EXTCAND-507f91f5418d1d0a761714e1,EXTLOC-d367993bdbe1530335f7b81e,,
RESCAND-fe10c6f4c40434f86520511f,EXTLOC-d6f899a4e8c67349a29f0a28,,
EXTCAND-86d2896060d35a5fdc837ffc,EXTLOC-30d74779ffe7bdf806a30df6,,
EXTCAND-08aae152577c5492de3c22e8,EXTLOC-32b517670a0386cdfbf97107,,
RESCAND-b06bc94084432fc4509e5c79,EXTLOC-2ca09771c36e858ad573c708,,
RESCAND-0c52077811117e38283b9729,EXTLOC-ec56d6a4c9678dc84ba8a518,,
RESCAND-f1758162e451e09662f065db,EXTLOC-bc13302d7ea8771a3cb15e6d,,
EXTCAND-a3e5237bf20a0b12bc32fb36,EXTLOC-7bb27a37d44eda79ba96b6c3,,
RESCAND-309a132bce5ba20023b15e23,EXTLOC-f1b5f7f1fa52588c5524a541,,
EXTCAND-31daeadc63231bbff408497b,EXTLOC-2693410bf98b8bed71c775b8,,
EXTCAND-cfd1a6aa6f2b476d5a257210,EXTLOC-534bcf08949c050db7fddcf0,,
EXTCAND-206797b8a608eed1bbe64fff,EXTLOC-316b83612e0cf1b9df9cf11a,,
EXTCAND-354f2a476afbd80428c03e53,EXTLOC-6e2bb39c1a232ac6662a340b,,
EXTCAND-b3be094fde7430362e7a5ee3,EXTLOC-2c59429748a93ffad73cd547,,
EXTCAND-9ab6c384f6d159f7a4a7a2d9,EXTLOC-a32e4616499a2cc4303841bf,,
EXTCAND-24bf652b8d8156e8f483635a,EXTLOC-97046b41a791fa1b811d2af4,,
EXTCAND-c99101b96befa8fe291083fc,EXTLOC-1bd44cc180575b7b4699ffc3,,
EXTCAND-278a1278eb34f6671dc4350d,EXTLOC-5f1016f27021fff0dbb48a87,,
EXTCAND-c2240a2d281fa3c077b5b5a7,EXTLOC-c4db59bb37db8624ac3702ed,,
EXTCAND-82414e0ddfe121ce8322a949,EXTLOC-3ac84612f52432bfdc6cc611,,
EXTCAND-52bf1137f17f794edbd23f32,EXTLOC-85a11dda6d025851646258d3,,
EXTCAND-786c2880e755c48d104fcc77,EXTLOC-2931288c27e14c527b34f6f9,,
EXTCAND-83dd68f5ecf0f5cceb65e496,EXTLOC-ea8a0875a497ef73fa2bc0d7,,
EXTCAND-facca42641c1792425278032,EXTLOC-611f5d151e7f007c4b3b1559,,
EXTCAND-0cb7ee9e95a6ca680220d0bd,EXTLOC-222a72ebb5a8247749e74d25,,
EXTCAND-acfa79e1a106e7d515e34f21,EXTLOC-8b5dd35fa85d263885508caf,,
EXTCAND-1c8045d36208b7d5f11c79cc,EXTLOC-b829e9de38b569cfaf5470e8,,
EXTCAND-641e2798ac6a1dac5e019c4d,EXTLOC-bb131410182b5b5fb0bf571a,,
RESCAND-38f2b392130113fb1315cdba,EXTLOC-df5ba3b4dfd5eb2633325b6a,,
EXTCAND-20bf19a6199e2ef18761d1bd,EXTLOC-a83524e9d6a2aa942c3e6dcb,,
EXTCAND-6214ce28731695d46185f6ed,EXTLOC-1309f6c96eff011c3d23dab3,,
RESCAND-499b246434ec964b3eded289,EXTLOC-7f71d37793c03b5844a1d94e,,
RESCAND-70468daa4a4c324163bf3a2c,EXTLOC-babb815738b652f1bf6d60d1,,
EXTCAND-505f803bc6388b100fb8d2c1,EXTLOC-d02fb5bded3594d2f0ee064e,,
RESCAND-c00087bd59a3b12ed4a79ff9,EXTLOC-b22cb703966cc88efcea0e84,,
EXTCAND-1abef8ad71e162ea8a6c7e4a,EXTLOC-9567ab5e8680d6cfc08e5302,,
