verification_locator_id,canonical_network_locator,canonical_candidate_id,candidate_row_count,priority_order,primary_external_data_families,administrative_source_types,official_source_flags,locator_host,repair_member_count,verification_lane_id,verification_lane_sequence,verification_status,pre_final_dedup_verification_status,http_status,final_locator,final_canonical_locator,canonical_final_locator_id,verified_content_type,response_content_type,content_length,content_disposition,etag,last_modified,redirect_count,request_count,retry_count,head_request_count,get_metadata_request_count,metadata_body_bytes_inspected,full_body_retained,source_downloaded,source_reviewed,verified_at,terminal_request_id,verification_error_class,source_review_routing
EXTLOC-8065b91f7346988ee577903b,https://www.cheltenhamtownship.org/pview.aspx?id=3162,RESCAND-7e82a17e56e804b3aea46da8,1,low,payroll_and_earnings,earnings_report,false,www.cheltenhamtownship.org,0,verification_lane_005,11007,reachable_html_shell_or_portal,,200,https://www.cheltenhamtownship.org/pview.aspx?id=3162,https://www.cheltenhamtownship.org/pview.aspx?id=3162,EXTFINALLOC-8065b91f7346988ee577903b,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:45:40.181814+00:00,EXTREQ-fa333419324ab51cd2c2be07,,source_review_ready_html
EXTLOC-dd688b45115073ec62402058,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=3570,RESCAND-51399710499d95168d82decb,1,low,payroll_and_earnings,payroll_roster,false,www.cheltenhamtownship.org,0,verification_lane_005,11008,reachable_html_shell_or_portal,,200,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=3570,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=3570,EXTFINALLOC-dd688b45115073ec62402058,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:45:40.562043+00:00,EXTREQ-21b56c71aabcef5068f4cefe,,source_review_ready_html
EXTLOC-228718b8b80792405928ef86,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=55035,RESCAND-2b836641963ede049983b466,1,low,payroll_and_earnings,payroll_roster,false,www.cheltenhamtownship.org,0,verification_lane_005,11009,reachable_html_shell_or_portal,,200,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=55035,https://www.cheltenhamtownship.org/staff.aspx?catid=0&id=55035,EXTFINALLOC-228718b8b80792405928ef86,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:45:40.971965+00:00,EXTREQ-5c1e5baf1657fe965583b832,,source_review_ready_html
EXTLOC-2049f22106690aed2a53a927,https://www.cherokeecountykssheriff.com/faq,RESCAND-b00467948cff02904f159bb7,1,low,multi_family_administrative_source,payroll_roster,false,www.cherokeecountykssheriff.com,0,verification_lane_005,11010,reachable_html_shell_or_portal,,200,https://www.cherokeecountykssheriff.com/faq,https://www.cherokeecountykssheriff.com/faq,EXTFINALLOC-2049f22106690aed2a53a927,html,text/html; charset=UTF-8,,,,,0,2,0,1,1,2048,false,false,false,2026-08-05T15:28:13.157945+00:00,EXTREQ-5d36506f92aa1c5d00c0e974,,source_review_ready_html
EXTLOC-a5549b10e04320c1dc548453,https://www.chestercountydata.com/headlight/cewpay,RESCAND-71cf2f5c23acf75761330112,1,low,staffing_and_headcount,other,false,www.chestercountydata.com,0,verification_lane_005,11011,reachable_html_shell_or_portal,,206,https://www.chestercountydata.com/headlight/cewpay,https://www.chestercountydata.com/headlight/cewpay,EXTFINALLOC-a5549b10e04320c1dc548453,html,text/html; charset=UTF-8,2048,,,,0,2,0,1,1,2048,false,false,false,2026-08-05T15:28:15.398598+00:00,EXTREQ-d0304c4ba6fb5256d22647eb,,source_review_ready_html
EXTLOC-54e83a61f9a3e5c3b01f06bc,https://www.chesternyfire.com/,EXTCAND-8209677451be575c64e88c30,1,low,multi_family_administrative_source,payroll_roster,false,www.chesternyfire.com,0,verification_lane_005,11012,reachable_html_shell_or_portal,,200,https://www.chesternyfire.com/,https://www.chesternyfire.com/,EXTFINALLOC-54e83a61f9a3e5c3b01f06bc,html,text/html;charset=utf-8,44634,,"W/""982aeed7fcfaa89dad8afc7aa3755565--gzip""",,0,1,0,1,0,0,false,false,false,2026-08-05T15:28:06.853624+00:00,EXTREQ-c19850320d6249affda5c36e,,source_review_ready_html
EXTLOC-307dbd261d1ab6670f770a86,https://www.chesternyfire.com/join,RESCAND-94e5aea37e84906465a2ce50,1,low,multi_family_administrative_source,payroll_roster,false,www.chesternyfire.com,0,verification_lane_005,11013,reachable_html_shell_or_portal,,200,https://www.chesternyfire.com/join,https://www.chesternyfire.com/join,EXTFINALLOC-307dbd261d1ab6670f770a86,html,text/html;charset=utf-8,,,"W/""87a02fea784f951c7968338766f76233--gzip""",,0,1,0,1,0,0,false,false,false,2026-08-05T15:34:06.172675+00:00,EXTREQ-f85a77db053748ff3261df54,,source_review_ready_html
EXTLOC-b6277bef197ce7207c2852f6,https://www.chesteruplandsd.org/departments/business-office,RESCAND-5f6c039155c8e6efc2e42cfa,1,low,payroll_and_earnings,payroll_roster,false,www.chesteruplandsd.org,0,verification_lane_005,11014,reachable_html_shell_or_portal,,200,https://www.chesteruplandsd.org/departments/business-office,https://www.chesteruplandsd.org/departments/business-office,EXTFINALLOC-b6277bef197ce7207c2852f6,html,text/html; charset=utf-8,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:28:08.370829+00:00,EXTREQ-b10f24bfd69ef8967f22982d,,source_review_ready_html
EXTLOC-215950b599f4bde3bf4ff922,https://www.chouteauok.com/,EXTCAND-56b6c431942c7d0b6230fff5,1,low,multi_family_administrative_source,payroll_roster,false,www.chouteauok.com,0,verification_lane_005,11015,reachable_html_shell_or_portal,,200,https://www.chouteauok.com/,https://www.chouteauok.com/,EXTFINALLOC-215950b599f4bde3bf4ff922,html,text/html; charset=UTF-8,,,"W/""67100b905cc97744380c203a53215c93""",,0,1,0,1,0,0,false,false,false,2026-08-05T15:28:06.992443+00:00,EXTREQ-cdfc073a6099eff7aa70fc97,,source_review_ready_html
EXTLOC-b4269a4ee3f21cb545f68bbd,https://www.chouteauok.com/meeting-agendas,RESCAND-e599f01b60114bd593c57edf,1,low,payroll_and_earnings,payroll_roster,false,www.chouteauok.com,0,verification_lane_005,11016,reachable_html_shell_or_portal,,200,https://www.chouteauok.com/meeting-agendas,https://www.chouteauok.com/meeting-agendas,EXTFINALLOC-b4269a4ee3f21cb545f68bbd,html,text/html; charset=UTF-8,,,"W/""8fffc8854e51d6e2dc6c6b19ba2cce2d""",,0,1,0,1,0,0,false,false,false,2026-08-05T15:34:05.874028+00:00,EXTREQ-de4ab6135452b82c52014480,,source_review_ready_html
EXTLOC-03422c800350bd68b4a18406,https://www.chroniclenewspaper.com/news/local-news/preliminary-budget-stays-under-cap-BF5236298,RESCAND-0f288473ef675f814a41990a,1,low,multi_family_administrative_source,payroll_roster,false,www.chroniclenewspaper.com,0,verification_lane_005,11017,reachable_html_shell_or_portal,,200,https://www.chroniclenewspaper.com/news/local-news/preliminary-budget-stays-under-cap-BF5236298,https://www.chroniclenewspaper.com/news/local-news/preliminary-budget-stays-under-cap-BF5236298,EXTFINALLOC-03422c800350bd68b4a18406,html,text/html,,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:28:08.243954+00:00,EXTREQ-a449eb9782fc0d54848e17c6,,source_review_ready_html
EXTLOC-726bb263b800115ea4d5c42a,https://www.cit-e.net/chester_ny/cn/meetings/ArchMeetings.cfm?theyear=2024&tpid=15194,RESCAND-61fe5139c97a7b59dbb58e96,1,low,payroll_and_earnings,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11018,reachable_html_shell_or_portal,,200,https://www.cit-e.net/chester_ny/cn/meetings/ArchMeetings.cfm?theyear=2024&tpid=15194,https://www.cit-e.net/chester_ny/cn/meetings/ArchMeetings.cfm?theyear=2024&tpid=15194,EXTFINALLOC-726bb263b800115ea4d5c42a,html,text/html;charset=UTF-8,0,,,,0,1,0,1,0,0,false,false,false,2026-08-05T15:28:09.255445+00:00,EXTREQ-e15711a086bc1ac8f9f2a526,,source_review_ready_html
EXTLOC-1c21a2ed17f3a1ce8ee015f6,https://www.cit-e.net/chester_ny/uppages/2019-10-10-%20Budget%20Workshop.pdf,RESCAND-0d7f9cf7f40abab87eeb3e48,1,low,multi_family_administrative_source,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11019,reachable_direct_document,,200,https://www.cit-e.net/chester_ny/uppages/2019-10-10-%20Budget%20Workshop.pdf,https://www.cit-e.net/chester_ny/uppages/2019-10-10-%20Budget%20Workshop.pdf,EXTFINALLOC-1c21a2ed17f3a1ce8ee015f6,pdf,application/pdf,441076,,"""707c85593c85d51:0""","Thu, 17 Oct 2019 22:43:52 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:34:05.959836+00:00,EXTREQ-fed468d062f1515340a1739e,,source_review_ready_direct_document
EXTLOC-982aa2221ffb4dd0eaf908c7,https://www.cit-e.net/chester_ny/uppages/2019-12-11.pdf,RESCAND-a715d46dfabc58de0979920e,1,low,payroll_and_earnings,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11020,reachable_direct_document,,200,https://www.cit-e.net/chester_ny/uppages/2019-12-11.pdf,https://www.cit-e.net/chester_ny/uppages/2019-12-11.pdf,EXTFINALLOC-982aa2221ffb4dd0eaf908c7,pdf,application/pdf,182989,,"""10502ec977c2d51:0""","Fri, 03 Jan 2020 20:53:00 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:37:20.638914+00:00,EXTREQ-679b91aa498b7c6beb40d099,,source_review_ready_direct_document
EXTLOC-33de5edf3aab37b5c09cf68f,https://www.cit-e.net/chester_ny/uppages/2019-3-13.docx.pdf,RESCAND-3a64366b2c2e3a73915af895,1,low,payroll_and_earnings,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11021,reachable_direct_document,,200,https://www.cit-e.net/chester_ny/uppages/2019-3-13.docx.pdf,https://www.cit-e.net/chester_ny/uppages/2019-3-13.docx.pdf,EXTFINALLOC-33de5edf3aab37b5c09cf68f,pdf,application/pdf,913375,,"""c0e1e9a9fe9d41:0""","Tue, 02 Apr 2019 22:01:19 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:38:06.331363+00:00,EXTREQ-48875f232b755d5107c87f98,,source_review_ready_direct_document
EXTLOC-06d4fcfa48b1809b14e67a38,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24(1).PDF,RESCAND-3d8da8ecaeba5c2bfbfbabbb,1,low,multi_family_administrative_source,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11022,reachable_direct_document,,200,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24(1).PDF,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24(1).PDF,EXTFINALLOC-06d4fcfa48b1809b14e67a38,pdf,application/pdf,476767,,"""209ba49a443da1:0""","Tue, 09 Jan 2024 14:03:21 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:39:40.997944+00:00,EXTREQ-738ef8c100cea76dd59c1a60,,source_review_ready_direct_document
EXTLOC-55da3c7fbcfefff637ad5fd3,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24.PDF,RESCAND-939f4b12293e5ce452e3f377,1,low,multi_family_administrative_source,payroll_roster,false,www.cit-e.net,0,verification_lane_005,11023,reachable_direct_document,,200,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24.PDF,https://www.cit-e.net/chester_ny/uppages/2024%20REORGANIZATION%20DOCUMENT%20-%20DRAFT%20-FINAL%20-%201-2-24.PDF,EXTFINALLOC-55da3c7fbcfefff637ad5fd3,pdf,application/pdf,476767,,"""d078cbbebd3dda1:0""","Tue, 02 Jan 2024 20:53:31 GMT",0,1,0,1,0,0,false,false,false,2026-08-05T15:40:01.143446+00:00,EXTREQ-3d82b7c5322d76a92297878a,,source_review_ready_direct_document
