canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
EXTCAND-39c95a775c0a847a0b7beec6,EXTLOC-895a1e76db39538e3da9306b,,
RESCAND-50cbab3e8cecf6baeb3c4e39,EXTLOC-929e9a3e53e7b8d51d058955,,
EXTCAND-1b9349f114215aba7384a2af,EXTLOC-77b752fc7c32395d0f6ed57b,,
RESCAND-be847fa79965090971d70c04,EXTLOC-a396edd817a00c0f01347ccf,,
EXTCAND-878191c183ea9d9f6eaf4128,EXTLOC-383e170ceb90362e967e10b9,,
EXTCAND-8df9dc952b9c83d6f5f1861d,EXTLOC-1efc11ccd5ac6692e346c746,,
EXTCAND-9ce0155715960a641ab5f9dd,EXTLOC-7ebe0e6f193ca097153eefd5,,
RESCAND-601e547b06aa4f01b35c4d78,EXTLOC-41e73b2495740d30c3c68e8c,,
RESCAND-3621d85dcda02fcec05151b8,EXTLOC-7465ff42b50373d03f48944c,,
RESCAND-03439e509a5355bda606a91a,EXTLOC-01f93948925780979e0ad795,,
RESCAND-024326d57b688f59ce95e388,EXTLOC-d6cc857d58988ab7cac589ba,,
RESCAND-b4cb6a2ae654e7797c89db45,EXTLOC-931fad709219d07411ca0a37,,
RESCAND-ad219c8dbcf1581630d2554b,EXTLOC-b5da9ce41b8ae4dfbc6800f3,,
RESCAND-14eb82cd937da3d47d8b1716,EXTLOC-23fff032fb507b62a6c5883f,,
RESCAND-3f5181a73a4d24e1a95a8e48,EXTLOC-6015357f7a4622bb65c7e4e0,,
RESCAND-d539a24e1886da4da58e5325,EXTLOC-c50e31d61fb8175ecfe03aa3,,
RESCAND-4bea52148fe5227e5fd98105,EXTLOC-221dda23bc51ecc1649d6413,,
RESCAND-7afa55987a08b6399ed47e5d,EXTLOC-aa30ab02c360222887ba715a,,
RESCAND-2e39eb9dc0e60c58e0d8d59c,EXTLOC-2a79144b848c601749016392,,
RESCAND-a59ef5dea48b8d6bf8f44907,EXTLOC-7cc232d37952e9f3e3ab6a39,,
RESCAND-e37c80150330290fd7a7fdec,EXTLOC-10ab4356ea3bde61dba16480,,
EXTCAND-44a113351b1a45c86564b2a0,EXTLOC-3d0532e28c8fe9b91db1cddc,,
EXTCAND-2f1a4faa57fdff193b856672,EXTLOC-30ea8c43ba31c6cc95928edd,,
RESCAND-b3a5a2329d87f9bd9f87687b,EXTLOC-e53ee735374082eaec41d93d,,
RESCAND-c5667de12b38e8c279d266db,EXTLOC-9b065035cc86e701a660ce4e,,
RESCAND-60b6a11374ce371f29d4eeca,EXTLOC-2fffff89baf633c779e37cb9,,
EXTCAND-593151fa5d9a7f5c34462620,EXTLOC-7de06f42420ec2837d0575f0,,
EXTCAND-9838bee72ccc87cfedb93a63,EXTLOC-97c852a0390c8a118d241aad,,
EXTCAND-4532b78b834dea1398f9cbb6,EXTLOC-0981df0cf1e63b0fc92bf75b,,
RESCAND-567d6e65fa5d79d0332ec3c7,EXTLOC-233e0d88883d1e8474a2641d,,
EXTCAND-c513ca7d2b7abef349a212e2,EXTLOC-0674c658486426fc0439a738,,
EXTCAND-d658bbc2b82bc6c5fde8bdde,EXTLOC-100090a808a9e9fa552fe357,,
EXTCAND-d849c339aa325a00d2ff7581,EXTLOC-3acc2682f3da9a6cd821c86d,,
EXTCAND-92b6467aff4d11f10a8fc8ba,EXTLOC-85f1a45def71dfaa089934b7,,
RESCAND-568528423996657922d19139,EXTLOC-83ccb3732d5dd9baa39045a8,,
EXTCAND-58058091f02739147158053a,EXTLOC-f2c1b06428834839f6ae5e04,,
RESCAND-b562c5d84cb1db272d1e67ea,EXTLOC-97c35c29e58aa6a0b71ffd46,,
RESCAND-194e120f4957878ec5f57f31,EXTLOC-3527a1b1f60742a964a500b3,,
EXTCAND-274092f0d66bcf822df39309,EXTLOC-da1882b7fa838c4979827b0b,,
EXTCAND-db55b3f21a302a39a0e72390,EXTLOC-2db89ac90a35e39eab45f01d,,
EXTCAND-b585b27207cccdefae8c46ef,EXTLOC-1534fd292146b061c852b8f6,,
RESCAND-7f46cc44a730b3f05aa80ffe,EXTLOC-8450d88095e3708897ce56e6,,
RESCAND-812a428f35ba2c30d41dbb23,EXTLOC-4b7090425d57f67d526f7ac0,,
RESCAND-f7ecd7d1982193b76c9786e0,EXTLOC-3b49d45e9fe4b28ad1b49203,,
EXTCAND-625a2e68793c5cd6e44bf95b,EXTLOC-5f35d10baf5ba480ef0b954b,,
EXTCAND-dc0800ec92d6a80f850c4456,EXTLOC-61126eb4696fdadb7df0652d,,
EXTCAND-3f94026a983d6e870b2e86bf,EXTLOC-a28193cde7e1c5c20895a0dc,,
RESCAND-0141acebc9db55e45a9a2301,EXTLOC-1488c07b5f7e0a2a97539511,,
RESCAND-6b377a3249d72139df913708,EXTLOC-3157b4129c09c713551a902a,,
EXTCAND-314c158015670d877cc7ebba,EXTLOC-c03371293867d5914ffb4f39,,
EXTCAND-b6474f3dbcbd2aa591cdd2ee,EXTLOC-a74f473886330ede8bbc93a0,,
EXTCAND-fa370551b7bef819c76d448d,EXTLOC-9f7fb90771ac85afc78aaf35,,
EXTCAND-db438a0f3ae10e398ab58629,EXTLOC-5866eab40409919ddc4fb740,,
EXTCAND-7d746506297e1a2a91490bd2,EXTLOC-758d33620ce5fbafb7d584c5,,
RESCAND-c3afbd310832a08cb1f8ac5d,EXTLOC-f656677e1e0fca9ee499c7ff,,
RESCAND-d23bb75e2b63a8ef77facd7e,EXTLOC-c075bd8dd62688478b189718,,
RESCAND-b4775e18374dcf30436c67b8,EXTLOC-7e73c6d3d15aa918c814984e,,
RESCAND-c496b0c4cb974745b8360f42,EXTLOC-1f41ba25d2b883e4c4102025,,
RESCAND-21d4aa62b227df633e224e44,EXTLOC-7750492c0ff1b06a130f70be,,
EXTCAND-2b204569ff3cfcfdd8739843,EXTLOC-d65d76fd94181acc910fb4b4,,
EXTCAND-7ccdfe5a61d6c1800338ec05,EXTLOC-f32462b6fca340777b8edd70,,
EXTCAND-77fc19faaf22863dd0f3cb18,EXTLOC-d7f592968a1a9d457c67a9be,,
EXTCAND-fb7ff49c09ffbd9ad620bc36,EXTLOC-08f1a31adc0cfd433a691c30,,
RESCAND-1e66d658b5534d47008792bf,EXTLOC-847f865225c51c0b59b19f01,,
EXTCAND-939b4e4ab3eaaed772b62fbd,EXTLOC-39304f857ff9056a11f9254f,,
RESCAND-a037eae750cd5b7b50584245,EXTLOC-66ee4d5a65b40c45d9a595cd,,
RESCAND-3051321c1a5446d8cb5b4fde,EXTLOC-90f0f0966164bff67d1a443f,,
EXTCAND-89ac3299b535e5465f3ccbf9,EXTLOC-554dfc919d0bcb86b4d0708a,,
EXTCAND-40fed15029a0ebd231eaadb9,EXTLOC-f87b78129c6bc31a4ee6eca3,,
RESCAND-bc9892326ff7e47e423542be,EXTLOC-c4b04379889f3deb0c82a28d,,
RESCAND-7378cbdd2743a2c6e0715cb8,EXTLOC-5cfd6091ac643ad5d40d4220,,
RESCAND-ccd4fdaf84e7d1ac189926d5,EXTLOC-df649f674fd7d02c9ad14f20,,
EXTCAND-d8f99da6f7f8c230d0b05fb2,EXTLOC-7eca223025663cbefebf627c,,
EXTCAND-b19f0ff00a46cb8c54d12265,EXTLOC-262c804c26bd7e6d69379222,,
EXTCAND-bb7cb75b93269e346188ad59,EXTLOC-1a705f98ac173985afb97d02,,
EXTCAND-09abb9e0611ae9855ea5dbf3,EXTLOC-88ef153e4a1f38bafa93a8c2,,
EXTCAND-bf5e57936460942cfa4cddaa,EXTLOC-2195db723bc796f98042d1fc,,
EXTCAND-52674ba8e6fa0385f349c0e8,EXTLOC-12f8b803ae9bc9b397717468,,
EXTCAND-c8a7836600c90702b49ee51d,EXTLOC-300ce8e646f36b1d9a7da427,,
EXTCAND-7051288b6cd55ae50012e174,EXTLOC-241f2a367025092cc25016af,,
EXTCAND-d122f0599d3e68432112291a,EXTLOC-6ce9782f43d032b6ddc71b11,,
EXTCAND-9be2929300ec398d3258a36d,EXTLOC-9dd8c22b13536fdf2b9f6988,,
RESCAND-2bf07aef52a3f3dd092d4eb6,EXTLOC-fc3d20a8337c27ac6365b41f,,
EXTCAND-85a68d60cb91e27649df87a7,EXTLOC-f555023310e529238c031a6b,,
EXTCAND-9446f40f6b0a939bfe2a5453,EXTLOC-0190cbe0de3925436ecaed1a,,
EXTCAND-ee891c37b645392632559bdf,EXTLOC-12b396bbf563ab565c3eec64,,
EXTCAND-7940dbc319abd0cbcacc6451,EXTLOC-13eee5ff15ca3638bf712adb,,
EXTCAND-8b49fd9771353f8fd8cfc8cd,EXTLOC-3d4aa2c06f9a9d53f5dee367,,
RESCAND-a33fcd26ebb3005456308dd9,EXTLOC-45a6a847c2364eb1b8212a21,,
RESCAND-ac4c5701916b7d473eec2cab,EXTLOC-5dfbf99db8c991dcb7dc3e34,,
RESCAND-6205717f29704357296ed351,EXTLOC-7344140c0ce16bb872f7ee6a,,
RESCAND-26841e75040367f0ba897a22,EXTLOC-ade5e70880bf6b4a80b77404,,
RESCAND-919be3d69b5b09f423937532,EXTLOC-d2a30e3354b09048b5ee0bd6,,
RESCAND-bb6d7a0ed2f169ce9dce371d,EXTLOC-d424857a346b50df11cda0c3,,
EXTCAND-d9ae8529e20ba8a45fc57f30,EXTLOC-8b46ddbd637b8b9a9f4bf205,,
RESCAND-13c77ce13a2dbb66380745ec,EXTLOC-7ea7b42a8d47702c0400295b,,
EXTCAND-73711494fb6da1830c0218ff,EXTLOC-7af0534d8b6d2fa3354c56f0,,
RESCAND-7d702a146255e0f0e99119d8,EXTLOC-9b0daade2bba63138f509134,,
RESCAND-ce7d95b19afae3bf1e50302e,EXTLOC-4d8e52b4b709c91f819b86bb,,
RESCAND-66c1cc6704de477302bb3838,EXTLOC-9fb5d47a6645c7e634a7b08a,,
EXTCAND-3d4818818b3d207506646966,EXTLOC-6db318976f884e68d29840f8,,
RESCAND-9bdfd32cc2347a55bc7e7cb9,EXTLOC-159d23fbae514be5a301dc19,,
RESCAND-9e8bc6b6553851d9f6744eb6,EXTLOC-3f597b8ec9ba7164a78fea47,,
RESCAND-9a203e6a9a12ab3082e1b9f4,EXTLOC-04a21d7b15c803b9522f9ca1,,
RESCAND-f279a46e09f643a6a0973f0b,EXTLOC-6eb7dac0c2367e3005b5e738,,
EXTCAND-567df44803f867c6ccda6460,EXTLOC-b7ff481dfd62a7f00ba3c929,,
EXTCAND-49d6515520f7c0278ec4147e,EXTLOC-baa39fa98d614f6354f68ec0,,
EXTCAND-5da1e9b616821ac62be8c4f7,EXTLOC-df9f13c5e80709bae5a8a46a,,
RESCAND-193bb0a086945f86ef4b9d3c,EXTLOC-6b040a3cc0225e72687e8d45,,
RESCAND-fc5a7f050b24412bafdc9823,EXTLOC-3cbdc76fe8de0ed85245476f,,
EXTCAND-c177fcf0601a48dc450388d8,EXTLOC-72e2e3a8d8b9a27cf69cf55a,,
EXTCAND-cf08c358280f2e923759d742,EXTLOC-366642e04e8629c3939ca648,,
EXTCAND-7fc1bf6a84333c405d269d33,EXTLOC-ac817ad3210157ff99a147a5,,
EXTCAND-8990c522c5cd2a9acd7846ed,EXTLOC-254f23f33c85beceeaa5b03e,,
EXTCAND-8425ca27a983fc90d77997e3,EXTLOC-b60dc99b7c6ca53ed280ef74,,
EXTCAND-2f09eb9505290cb45be2455c,EXTLOC-1fcbdb6b8a4483b737bc8374,,
EXTCAND-f85c0cb55e1cf2a0df0eff6a,EXTLOC-2dc8190ca31cd34c2ed2e198,,
RESCAND-19e77bdf0974d6f5043a3b3d,EXTLOC-10598f871caffdc9b7ec8b98,,
EXTCAND-22bbdffe68eda9e5eee9430e,EXTLOC-6689bf17a26f600d4dc486dc,,
EXTCAND-fbb55bc8cf55070238684ad3,EXTLOC-a4aab7afdd63070f14e3740c,,
EXTCAND-467c99264610bcd7174aaf3f,EXTLOC-63e8be818fea0b80a1f8a67d,,
EXTCAND-b4769c0bee22d618f2859cf8,EXTLOC-f13dbc5e5add830d779000fc,,
EXTCAND-1297e53291d989a8e7be2b1e,EXTLOC-272c58000564df31aebde7a4,,
EXTCAND-3f84bd3aed84bc864a1091ef,EXTLOC-978f901aa0036d1402719601,,
EXTCAND-2c95430fbc6c87cbe33503b1,EXTLOC-4b49fbefe536653ecb60d8b5,,
EXTCAND-27a31c4401962817429049c6,EXTLOC-21c8a8882af09f244ddc05fb,,
EXTCAND-25fe63d01a5520b827cf7afb,EXTLOC-711f5d1d1eb1be5407ac1b1d,,
EXTCAND-3a092e58874f9ad375a3cf9f,EXTLOC-5b183be0419ccf158ab11c67,,
EXTCAND-605263c9b2cfb4c93b74f224,EXTLOC-242c9dc0abc7b7bfb665ccf5,,
EXTCAND-e8f9f2f989c76ca0ab1cd3f2,EXTLOC-2ed4bdb824474566cdab820b,,
EXTCAND-2f7d90e086d4e95aca3a20a8,EXTLOC-42cdff03a71730a575bf3a2b,,
EXTCAND-96e0a74ffc8f34a733c34fe5,EXTLOC-eb43cf666e655badadcdb4fe,,
EXTCAND-2d5de416ea7af5c20f64c52e,EXTLOC-15d455ce19df02f37a91bf9b,,
EXTCAND-44762e169d9f869df58e60dc,EXTLOC-63bbcff67ba17eb19f588e0d,,
EXTCAND-e4258ee02ae468bc6f0324f5,EXTLOC-dc7cb408d8a5db066871ec26,,
EXTCAND-282aa1a1c3cadbb631e2c7cd,EXTLOC-5ed96c1d0277c780612d2898,,
EXTCAND-95fcbe8f8b62754fcea990ef,EXTLOC-2b842486b27238caed157051,,
EXTCAND-2b30d6a2f7fe19ffbfe983e8,EXTLOC-fc4308bd18037912b8c7ff9c,,
EXTCAND-093e9e15c4a5d3b3fb7a21c0,EXTLOC-f3fc19dc9f13cb3e28f0e8b4,,
RESCAND-0810dc0d15dca704cb41787e,EXTLOC-b56f058482fba3e0cd2c7b5c,,
RESCAND-e1cd602ae6e3b4d400412a5c,EXTLOC-d4dafd70e5fdef3fa0f98f99,,
EXTCAND-44d2043e36d7694ca0c8c00d,EXTLOC-13b3022425de22075c0e8675,,
EXTCAND-73269d4887548d9360088056,EXTLOC-38f90179155b3d6144315339,,
RESCAND-09996f501be4ad84b3f514a5,EXTLOC-0f4b7e19eb2edffc19e6b1c3,,
RESCAND-2e13a1596ba640adfdd804a7,EXTLOC-903238d93637636a9784e52d,,
RESCAND-4c55c1905890845dcf0083af,EXTLOC-ec7901e57914cb5d44a9396e,,
EXTCAND-803d0b2b8ee196c646a84ad6,EXTLOC-c3c492bd405846b89d5be6f1,,
RESCAND-4c6d068aed7f808921bde490,EXTLOC-eb8f582d54b6b105ab96c8a8,,
RESCAND-d2c7f73e3762058bf33edddb,EXTLOC-e598fbb1a220e3c363bc2d35,,
EXTCAND-60632dacfeb1f6785c1d4198,EXTLOC-65a252412af605a65c15625d,,
RESCAND-25c20c638b672a7856741d16,EXTLOC-0a11ddb716c65c5c0f0f8132,,
RESCAND-dd5bcb084dda03106b06f7a7,EXTLOC-c7d84ac83e98818544db2851,,
EXTCAND-b653645c72b1fb7a89678983,EXTLOC-5ae1a264370848e8d1916286,,
RESCAND-014fcfdf7db4be2c16a82bbb,EXTLOC-6af1aa9be4a582e5ffca4ecc,,
RESCAND-a17ec40631b43b1ae8cc571d,EXTLOC-acd351e25c2afe7df7ef289e,,
RESCAND-fb2c176fb2dbcc3684026e7a,EXTLOC-ff23aacb5a05a33ebed912f1,,
RESCAND-850286f58d9d3ec723ed79cc,EXTLOC-9ff29ce4b90505b2dd4548a6,,
EXTCAND-b3da9e88d4bd98b0654f959e,EXTLOC-443c7e5525b98a716ce7e472,,
EXTCAND-97afa2b0e51b6981fc677068,EXTLOC-8203f83486027e643b078092,,
RESCAND-e62373e238a900ddb03bb62f,EXTLOC-0021c1e207eb9af43a6dd9e6,,
RESCAND-b0ee6d34b2d47e026527ae4b,EXTLOC-064586a6b1860d9c50e18988,,
EXTCAND-61c69951d99cda1241c6d9cd,EXTLOC-c2464108c9e0ccee57bda657,,
RESCAND-872a8083171a299551d5eeba,EXTLOC-9940f8e35c20ed49e53b721f,,
RESCAND-c545fb58ee9881406d7f9cd3,EXTLOC-ece7ca4623a903a578a76b9f,,
RESCAND-f33928cc7405d237eb4666e7,EXTLOC-cc3a69c79067ad9d849ed039,,
RESCAND-3f441c31d0170447443306cb,EXTLOC-1c8608d34b971497c1dd02b1,,
EXTCAND-5e9b6f9b8608eda27fbae151,EXTLOC-d133ba925845cb73d19852ac,,
RESCAND-155896b388a6bb8c941e1e1a,EXTLOC-d08d7e9d2f7ac68c38e08c21,,
EXTCAND-34d0da159e25348a1373f11e,EXTLOC-15b2ece7f01c335c28274087,,
RESCAND-970b50c35a53138153427922,EXTLOC-0c1ba84501b03fd8996bb5b2,,
RESCAND-8e16e4e296a6070bdc4f32e3,EXTLOC-86b2d56f4c0651b3354581be,,
RESCAND-d2acc2968adf7658a9c350b2,EXTLOC-4e563a3532ec54477e83a273,,
RESCAND-7ec603e14426ffa89a40320f,EXTLOC-e4527ce7412faf7827709945,,
RESCAND-f3f6b771a0e57cd7fc42baea,EXTLOC-20684d12ec700c7b5582af91,,
RESCAND-795d8a2e4f49b781724067d2,EXTLOC-9d6ce90acd110a4b39607bfb,,
RESCAND-e2ae77dd64c9bfcf4afeb016,EXTLOC-8fd948160eb8857383f1b72e,,
RESCAND-af5d3527772f45fd6f35634f,EXTLOC-5df7448224cd47b56b0b0142,,
EXTCAND-673021dc03359ed2b29ed5b4,EXTLOC-02f90ee8beeb1ed540b236f6,,
RESCAND-2cdf94baab1822e651a87e5a,EXTLOC-38e8be6e05b61ad0bdb825ab,,
RESCAND-5b2fca378988faf6bbde6a4d,EXTLOC-166173439fd0413ccdc25c24,,
RESCAND-6a2d2533b005c608d6fd9dcf,EXTLOC-e9897c6eab107e56e9e227e7,,
RESCAND-b515303bdf1297776ce67e9a,EXTLOC-b91769f1a6cf1aa98e4af3b3,,
RESCAND-43f2e3e7b5bc836009ace868,EXTLOC-d87c0c14f722fdddfcb1691d,,
RESCAND-bc84cc27efb0c10a4e344a60,EXTLOC-cad8cb95ca6c06f178a5db85,,
RESCAND-a3ffc28f250f964882e0366c,EXTLOC-bb200142a8f3e1305a9d545a,,
RESCAND-c9c8da3b0b8dbd3c10372477,EXTLOC-8b3396a429835871c3119939,,
RESCAND-58db45b3970ae9ac31759105,EXTLOC-77dcb97646539e4710ac285c,,
RESCAND-c40faeeede17944628b160e3,EXTLOC-b62829a2aa52546f5a466d63,,
RESCAND-93d9878a5377d2cb3b37cbfb,EXTLOC-851d85b095d2e82e6f8eb976,,
RESCAND-4655784432c345848868293f,EXTLOC-8eb8b89b695c78b074c70265,,
RESCAND-a1faf281f9b29fbb7a6c2bab,EXTLOC-5b65992e484c82b5a3971c2a,,
RESCAND-70b7289b375777628919e5be,EXTLOC-6a5a58e5db503f65bc85c4f1,,
RESCAND-8ff5e060b07df90c63132faf,EXTLOC-a33f45eb88ebeffe5802d614,,
RESCAND-f5fb5be8b6e89c1cb0060b48,EXTLOC-7c2db6b2b7ac9224e7396c8d,,
RESCAND-35b0e67626bdc9bf4addc898,EXTLOC-8360a3659482fc5bfe5c521d,,
RESCAND-95abcaf185db2ac62905ebda,EXTLOC-bf2df7f722e4934dcdc584c5,,
RESCAND-eab5824d2174ddd76ae88031,EXTLOC-0021aaeb92676630f9859467,,
RESCAND-53223e7c12f4c8c9d256a405,EXTLOC-99845cc9b2e8799524f4789d,,
RESCAND-60e165ce59f8e2a91d7bf2cd,EXTLOC-1e6331cab4690e638515f28a,,
RESCAND-4307dbdc79cbd5db9051858d,EXTLOC-800efbcabacff8b8a4d3189b,,
RESCAND-ceb3bfbe2dcbb6a6674d3fdb,EXTLOC-c19038f82beb524c0fb36c6a,,
RESCAND-6a2ff369e0ca262584009953,EXTLOC-77e5268859430ec606731a6f,,
EXTCAND-95bf14b6f1f7773c551bac3a,EXTLOC-9eca55290b2301aee70c4e60,,
RESCAND-73b81dba5535940b6057bad2,EXTLOC-ee0535c06d94a0a66f85348f,,
RESCAND-610a53312d427867d8d579ca,EXTLOC-e5c7b309bb0da38d1d8fdfde,,
RESCAND-6aedb35da162791019b269b4,EXTLOC-b8fc5b2a9d6538543252d360,,
RESCAND-fda4dc509ff21e32ce145977,EXTLOC-b0157d6b01ca4ef8e6dd09a5,,
RESCAND-1974a155ddef19ae86a4c2e3,EXTLOC-fc85e90094ed83d1ccd23caf,,
RESCAND-73da5f432c41bbafc1245a94,EXTLOC-e59975eab37642d5f09702d9,,
RESCAND-19cfbe5ecbd2a972d7949e8a,EXTLOC-d35b1b326d82cbe184be20f4,,
RESCAND-76f5819de3a9f53c47c8441f,EXTLOC-452fb2b39e69700d6ef5e66a,,
RESCAND-51e257bf61d26cd34f288542,EXTLOC-198b098c21282d10fa496004,,
RESCAND-a5f84d8f2f4685eef1ad1af5,EXTLOC-638f57636d1b2f3e960e08b6,,
RESCAND-05b364878983a39f61501a6d,EXTLOC-f74dd8cbc9d909f5326fd003,,
RESCAND-5ebdd6a00b121cf3f02257ec,EXTLOC-af5d62f723739d17747f32ef,,
RESCAND-ccc4f49e898ed963e0d0ebaa,EXTLOC-3803d08febcc3530af55b978,,
RESCAND-61b09808673bb6dfc150a643,EXTLOC-27db3e573cd0b3deba1fa624,,
RESCAND-d994cbede7c0b4796a8949f6,EXTLOC-b3fd0863538e1e06b02154a3,,
RESCAND-22946d2c1359f53de440a35f,EXTLOC-7cd9b54764f00102cdccd3f3,,
RESCAND-c274ba0f02bf676003fe7dc4,EXTLOC-4dac9d498c0c198c536e75be,,
RESCAND-0656e44954835cb9302011fb,EXTLOC-a6a0e372d0bca47a11f3c78f,,
RESCAND-00969bee01b9ffa9dc132d85,EXTLOC-f7e04f751b9a6f2353226bf0,,
RESCAND-c1ecddd2444584cb6a4e11f2,EXTLOC-dc4da03b4b0cf056eab73189,,
RESCAND-064ee4e00a09156bd88d5f38,EXTLOC-78e63c96b5f94f29b463dc78,,
RESCAND-d25f7e6105b50cb6b2ca76a8,EXTLOC-58928001567275a7d1be3f1a,,
RESCAND-bfe2bb35785e18d11d49f2cf,EXTLOC-57b177d09c87e2b68490f315,,
RESCAND-68ed4e5a71649e536d228298,EXTLOC-81ac49512dc0c59c728ab616,,
EXTCAND-656b813302cd6374920e754b,EXTLOC-2295c03bdfe15dbd9ac49f3a,,
RESCAND-a9d864568e1a0c8d919acb2f,EXTLOC-200a0bd13b100892275fae83,,
RESCAND-44e49bf8e5c44ed6cfa6082d,EXTLOC-24c3679dc12b3f18d34546ca,,
RESCAND-566fa68537b9a09d85128fd2,EXTLOC-d954a76dea91670cdc1c34e5,,
RESCAND-49788a84ed9c62d2640b217a,EXTLOC-19ef4947600410c06ffd2bfd,,
RESCAND-7f55c18f4a01938d8e52f807,EXTLOC-ea0ef2bc904a0ebaa38af6c7,,
RESCAND-103eafe60eaf3ccc11f247db,EXTLOC-c463366f61a3ba21e7c61afa,,
RESCAND-ed0b59efb2e026ced9fd4375,EXTLOC-0c4a9619a5d30e13822acc66,,
RESCAND-201ea1d8701a7e1ed66db56c,EXTLOC-8178e34b4013f70243d75d04,,
RESCAND-db85cd9ed1d53fc97b687192,EXTLOC-6be916f0d2f3529cf1e611c3,,
RESCAND-99819377709de8b5f8f81fce,EXTLOC-6fe30a9ffb2f4c4a81e3e82c,,
RESCAND-8b4a4191588af8abfc5868fc,EXTLOC-a28dc5154f1e55f142145c43,,
RESCAND-946e6e9705451d0c382408ba,EXTLOC-ddce262d0850346da7aed0ca,,
RESCAND-e27fd0ffbf02118ef305a6da,EXTLOC-d4a1fc21cbda42ef68cc9e27,,
EXTCAND-af64ca0515d653390c95ed75,EXTLOC-1dec6b9fde396481885a57a2,,
RESCAND-fbd6d37e388261ec8ac4e4ec,EXTLOC-87b3ebff4c37ca611f3eb5d3,,
RESCAND-1ee904b5e13c07e9cf7a6cc0,EXTLOC-30a24248c9448944c661841e,,
RESCAND-8c7a05a6b256a9e70cf4f542,EXTLOC-397f49af69fd208bd693315c,,
RESCAND-c011600061c7bd646fe5c4c9,EXTLOC-181b2b11ad93a61e57282850,,
RESCAND-7b648650f68948be3a71f88e,EXTLOC-db4aa174b8422c38f9e88898,,
RESCAND-a185223f949c918afbc865fd,EXTLOC-8fdaf87afa6d37270371e3f5,,
RESCAND-614d4e9beb2ed19e44aaa8fd,EXTLOC-1830e5309c5223a0e25463d5,,
RESCAND-4eafa18e901dd753528e8599,EXTLOC-b91c07a99583a39090213a67,,
RESCAND-75a434793d13f33d3cb46936,EXTLOC-ee861efa9b9da30afb2e8671,,
RESCAND-fedf8b5a5d1e13f73ac70bff,EXTLOC-ef07e3f45515995fb6162f72,,
RESCAND-3a7e8a8865176049363d3b15,EXTLOC-33638ba6a35c3a399c460c27,,
RESCAND-8337bb38499767cb636966cf,EXTLOC-293371c4a20b6602a8b49d73,,
RESCAND-e4dea3c6cb9260095e878897,EXTLOC-f97739f15caabdf4c16766cc,,
RESCAND-8834b854512488cd391c10c1,EXTLOC-a294297c95cc0a1410076c78,,
RESCAND-6acb2d2ef87b55266b4c9768,EXTLOC-098cc4f64c375cb9e7fd0a64,,
RESCAND-699846c6386a83c3f9e03615,EXTLOC-b5a08e197f735e4132ef46dd,,
RESCAND-3a9195b99c96b672ef3e6a55,EXTLOC-68db7e72a24eaebde20c8898,,
RESCAND-a82ea0cb4aebf08715cfe773,EXTLOC-6be3cb344f99a6acd2aa4138,,
