attempt,body_prefix_bytes_inspected,body_prefix_hex,body_prefix_sha256,completed_at,content_disposition,content_length,content_type,error_class,error_message_redacted,etag,final_observed_url,full_body_retained,http_status,lane_id,last_modified,method,raw_headers_retained,redirect_count,request_id,request_type,requested_url,retry_after,server,started_at,verification_locator_id
1,0,,,2026-08-05T15:38:39.498854+00:00,,,text/html;charset=UTF-8,,,,https://statejobs.ny.gov/public/vacancyDetailsPrint.cfm?id=207669,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-7bd08e8265558d362fda72cc,production_head,https://statejobs.ny.gov/public/vacancyDetailsPrint.cfm?id=207669,,Apache,2026-08-05T15:38:39.334556+00:00,EXTLOC-0da3b88caf477ec12c263603
1,0,,,2026-08-05T15:38:39.505671+00:00,"inline;filename=""Legislation Text.pdf""",239828,application/pdf,,,,https://columbus.legistar.com/ViewReport.ashx?GID=139&GUID=9F4269E4-C7E5-4E66-9366-3228CE8FD186&ID=3109878&M=R&N=Text&Title=Legislation+Text,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-ae722945cd3e0fc5e10d9a5e,production_head,https://columbus.legistar.com/ViewReport.ashx?GID=139&GUID=9F4269E4-C7E5-4E66-9366-3228CE8FD186&ID=3109878&M=R&N=Text&Title=Legislation+Text,,Microsoft-IIS/10.0,2026-08-05T15:38:39.201144+00:00,EXTLOC-83885e703a8e91ed63af24c6
1,0,,,2026-08-05T15:38:39.506350+00:00,,1165469,application/pdf,,,0x8DAAB09216BBEAB,https://mccmeetingspublic.blob.core.usgovcloudapi.net/buchananmi-meet-f843b2c5ce124efab31febd9826fd421/ITEM-Attachment-001-747d414ee24a45ec8dd1f4d87480083c.pdf,false,200,verification_lane_003,"Mon, 10 Oct 2022 21:48:13 GMT",HEAD,false,0,EXTREQ-b9ff9a516721f64f3cc5fb5e,production_head,https://mccmeetingspublic.blob.core.usgovcloudapi.net/buchananmi-meet-f843b2c5ce124efab31febd9826fd421/ITEM-Attachment-001-747d414ee24a45ec8dd1f4d87480083c.pdf,,Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0,2026-08-05T15:38:39.271647+00:00,EXTLOC-fcae376bd6520e9bebccffb2
1,0,,,2026-08-05T15:38:39.511875+00:00,,,text/html; charset=utf-8,,,"W/""01c60b391f2aaae81ab8774d4c89de9f""",https://data.ny.gov/en/d/kcjb-nf3e/visualization,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-b044a9ab5d9e1d853647012e,production_head,https://data.ny.gov/en/d/kcjb-nf3e/visualization,,nginx,2026-08-05T15:38:38.886474+00:00,EXTLOC-6576773281070a9e018ce2a1
1,0,,,2026-08-05T15:38:39.529231+00:00,,,text/html; charset=utf-8,,,"W/""688c7ce0-c16b""",https://www.law.cornell.edu/regulations/illinois/Ill-Admin-Code-tit-80-SS-310.490,false,200,verification_lane_003,"Fri, 01 Aug 2025 08:37:52 GMT",HEAD,false,0,EXTREQ-88bb2436868e332c95bd9b5e,production_head,https://www.law.cornell.edu/regulations/illinois/Ill-Admin-Code-tit-80-SS-310.490,,nginx,2026-08-05T15:38:39.381923+00:00,EXTLOC-0792da0961cb4d629becbf85
1,0,,,2026-08-05T15:38:39.572375+00:00,,1236966,application/pdf,,,"""b74258dd1f9dc1:0""",https://cms9files.revize.com/eastdundeeil/ord1805.pdf,false,200,verification_lane_003,"Thu, 11 Jun 2026 18:38:52 GMT",HEAD,false,0,EXTREQ-d202e9801a30fcd618e375db,production_head,https://cms9files.revize.com/eastdundeeil/ord1805.pdf,,,2026-08-05T15:38:39.185251+00:00,EXTLOC-7cb57142d07c44e037b34375
1,0,,,2026-08-05T15:38:39.594113+00:00,,10745,text/html; charset=UTF-8,,,"""1785944319-gzip""",https://www4.erie.gov/village_alden/building-departmentcode-enforcement-officer,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:39 GMT",HEAD,false,0,EXTREQ-d78d1e98b63336d76c3d7894,production_head,https://www4.erie.gov/village_alden/building-departmentcode-enforcement-officer,,nginx,2026-08-05T15:38:39.112877+00:00,EXTLOC-479f0b30f1a13a7418017676
1,0,,,2026-08-05T15:38:39.637901+00:00,,,text/html,,,"""9b98b87c954d81:0""",https://www.ilga.gov/documents/legislation/PublicActs/102/102-0699.htm,false,200,verification_lane_003,"Wed, 20 Apr 2022 15:15:53 GMT",HEAD,false,0,EXTREQ-af3fc35b8bda48e840932e63,production_head,https://www.ilga.gov/documents/legislation/PublicActs/102/102-0699.htm,,Microsoft-IIS/10.0,2026-08-05T15:38:39.371187+00:00,EXTLOC-b36427848d747b12b3bb78aa
1,0,,,2026-08-05T15:38:39.638659+00:00,,,text/html; charset=UTF-8,,,,https://www.nysenate.gov/legislation/bills/2021/A7965,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:38 GMT",HEAD,false,0,EXTREQ-7d2bfd3c6e2e157b3a999309,production_head,https://www.nysenate.gov/legislation/bills/2021/A7965,,cloudflare,2026-08-05T15:38:38.480194+00:00,EXTLOC-4aae929c79639969cb0982de
1,0,,,2026-08-05T15:38:39.648778+00:00,inline;filename=Complete%20City%20Code%20Linked%20Updated%2005.01.25_202505011438391514.pdf,4089016,application/pdf,,,,https://www.belleplainemn.gov/DocumentCenter/View/656/City-Code-Complete-Linked-040825-PDF?bidId=,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:39 GMT",HEAD,false,1,EXTREQ-438893ed2bdcc394cb0dde94,production_head,https://www.belleplainemn.gov/DocumentCenter/View/656,,cloudflare,2026-08-05T15:38:38.987236+00:00,EXTLOC-e086e4c99dc6db672e73b43e
1,0,,,2026-08-05T15:38:39.668675+00:00,,,text/html; charset=utf-8,,,,https://projects.propublica.org/nonprofits/organizations/540679086,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-0cc3bc0625b9837ae2f8c2dc,production_head,https://projects.propublica.org/nonprofits/organizations/540679086,,cloudflare,2026-08-05T15:38:39.287323+00:00,EXTLOC-f87d44e720f406b6cb5780fd
1,0,,,2026-08-05T15:38:39.713267+00:00,,,text/html; charset=UTF-8,,,,https://www.ci.austin.mn.us/administration/elections,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-ba52d41cdd840820965792a4,production_head,https://www.ci.austin.mn.us/administration/elections,,Apache,2026-08-05T15:38:38.602339+00:00,EXTLOC-617d10ced4e4179ded67881b
1,0,,,2026-08-05T15:38:39.795769+00:00,,,text/html; charset=UTF-8,,,,https://www.ci.austin.mn.us/administration/finance-department,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-853404b2d1c7f2a545805b74,production_head,https://www.ci.austin.mn.us/administration/finance-department,,Apache,2026-08-05T15:38:38.714362+00:00,EXTLOC-69237f8d01503adccf5a4bc7
1,0,,,2026-08-05T15:38:39.818264+00:00,,,text/html; charset=utf-8,,,,https://www.belleplainemn.gov/Facilities/Facility/Details/Union-Square-17,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:39 GMT",HEAD,false,0,EXTREQ-fc46e38fb53c291039772929,production_head,https://www.belleplainemn.gov/Facilities/Facility/Details/Union-Square-17,,cloudflare,2026-08-05T15:38:39.341933+00:00,EXTLOC-b48a30b3adc4cc5bef1a2b5d
1,0,,,2026-08-05T15:38:39.839691+00:00,,,text/html; charset=UTF-8,,,,https://www.nysenate.gov/legislation/bills/2021/A7642/amendment/original,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:38 GMT",HEAD,false,0,EXTREQ-cb410cde97e9d8edf516359b,production_head,https://www.nysenate.gov/legislation/bills/2021/A7642/amendment/original,,cloudflare,2026-08-05T15:38:38.083627+00:00,EXTLOC-924d4fd7b702e5a06cb1b67a
1,0,,,2026-08-05T15:38:39.874464+00:00,,,text/html; charset=utf-8,,,"W/""2d964e47b73c3a598b4371397e2b7ca3""",https://data.ny.gov/es/City-Government/Citywide-Payroll-Data-Fiscal-Year-/k397-673e/about,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-dafe5b45710a88d665e7c2f1,production_head,https://data.ny.gov/es/City-Government/Citywide-Payroll-Data-Fiscal-Year-/k397-673e/about,,nginx,2026-08-05T15:38:39.234529+00:00,EXTLOC-828c5eeeb4cefdca22ce8e4f
1,0,,,2026-08-05T15:38:37.762337+00:00,,0,,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BEE3BF49D-2EBA-4473-BA8C-32F23A4471D1%7D&DocTitle=REDACTED+Spectrum+AFR+Report,false,403,verification_lane_003,,HEAD,false,0,EXTREQ-6ddc913d844e2389ec6bc1b0,production_head,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BEE3BF49D-2EBA-4473-BA8C-32F23A4471D1%7D&DocTitle=REDACTED+Spectrum+AFR+Report,,Microsoft-IIS/10.0,2026-08-05T15:38:37.428346+00:00,EXTLOC-9268f41e593dd77d14123a93
1,869,255044462d312e360d25e2e3cfd30d0a,a5eae8970c6d1802dbdf09e04888ecc2970a3c8ac1f17431a47a5488792b7e03,2026-08-05T15:38:39.985045+00:00,"attachment;filename=""REDACTED Spectrum AFR Report.pdf""",,application/pdf,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BEE3BF49D-2EBA-4473-BA8C-32F23A4471D1%7D&DocTitle=REDACTED+Spectrum+AFR+Report,false,200,verification_lane_003,,GET,false,0,EXTREQ-3f28f391b9cfdb32662a5b54,production_get_metadata,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BEE3BF49D-2EBA-4473-BA8C-32F23A4471D1%7D&DocTitle=REDACTED+Spectrum+AFR+Report,,,2026-08-05T15:38:37.762343+00:00,EXTLOC-9268f41e593dd77d14123a93
1,0,,,2026-08-05T15:38:38.159387+00:00,,0,,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF047EC9B-0000-C119-B86B-6FC2B2985091%7D&DocTitle=Order+Determining+Revenue+Requirement+and+Rate+Design,false,403,verification_lane_003,,HEAD,false,0,EXTREQ-fd05a8bc871de52fb1d01721,production_head,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF047EC9B-0000-C119-B86B-6FC2B2985091%7D&DocTitle=Order+Determining+Revenue+Requirement+and+Rate+Design,,Microsoft-IIS/10.0,2026-08-05T15:38:37.870303+00:00,EXTLOC-9098216947f98d2d8c28c835
1,2048,255044462d312e360d25e2e3cfd30d0a,33e475259f2c264847c9a64e12de7289d77ed2e83a595d984a1dbc1b1d7d6578,2026-08-05T15:38:39.994947+00:00,"attachment;filename=""Order Determining Revenue Requirement and Rate Design.pdf""",,application/pdf,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF047EC9B-0000-C119-B86B-6FC2B2985091%7D&DocTitle=Order+Determining+Revenue+Requirement+and+Rate+Design,false,200,verification_lane_003,,GET,false,0,EXTREQ-ce07b618a1c3f9ecc38679ea,production_get_metadata,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF047EC9B-0000-C119-B86B-6FC2B2985091%7D&DocTitle=Order+Determining+Revenue+Requirement+and+Rate+Design,,,2026-08-05T15:38:38.159397+00:00,EXTLOC-9098216947f98d2d8c28c835
1,0,,,2026-08-05T15:38:40.087575+00:00,,,text/html; charset=UTF-8,,,,https://www.ci.austin.mn.us/administration/home-ownership-fund,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-9e662109ed0370385b975f91,production_head,https://www.ci.austin.mn.us/administration/home-ownership-fund,,Apache,2026-08-05T15:38:39.079892+00:00,EXTLOC-3911bf20231eef91d87403ba
1,0,,,2026-08-05T15:38:40.097670+00:00,,,application/pdf,,,"W/""2b73653b5f201f01b7b3a2a529ba4138""",https://budget.digital.mass.gov/govbudget/fy23/static/fy2023h2_tab3-2b73653b5f201f01b7b3a2a529ba4138.pdf,false,200,verification_lane_003,"Wed, 26 Jan 2022 19:01:00 GMT",HEAD,false,0,EXTREQ-cf95016639702f13e78d3c84,production_head,https://budget.digital.mass.gov/govbudget/fy23/static/fy2023h2_tab3-2b73653b5f201f01b7b3a2a529ba4138.pdf,,AmazonS3,2026-08-05T15:38:37.782605+00:00,EXTLOC-d8f03134258077f6bc8faf3e
1,0,,,2026-08-05T15:38:40.199320+00:00,,29177,text/html; charset=utf-8,,,,https://www.cohassetma.gov/FormCenter/Police-Department-24,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-476cd3a8f81d63af951c3119,production_head,https://www.cohassetma.gov/FormCenter/Police-Department-24,,cloudflare,2026-08-05T15:38:39.353013+00:00,EXTLOC-4e2dc9cec24c304f62af4d79
1,0,,,2026-08-05T15:38:40.201018+00:00,,,text/html,,,"W/""9251b096eea734ec64ebd1481ae42c96""",https://budget.digital.mass.gov/summary/fy26/,false,200,verification_lane_003,"Fri, 17 Apr 2026 12:58:50 GMT",HEAD,false,0,EXTREQ-33fbc8fe1b43b8a918c77daf,production_head,https://budget.digital.mass.gov/summary/fy26/,,AmazonS3,2026-08-05T15:38:38.189886+00:00,EXTLOC-4e8b28b606cd5c2e38c741a9
1,0,,,2026-08-05T15:38:40.215207+00:00,,,text/html,,,"W/""b0dbc2584ceaea8c744afcd6645717c9""",https://budget.digital.mass.gov/summary/fy27/enacted/health-and-human-services/health-and-human-services/15996903/,false,200,verification_lane_003,"Thu, 09 Jul 2026 15:43:02 GMT",HEAD,false,0,EXTREQ-d1e27c48fc33a8abb179596b,production_head,https://budget.digital.mass.gov/summary/fy27/enacted/health-and-human-services/health-and-human-services/15996903/,,AmazonS3,2026-08-05T15:38:37.356292+00:00,EXTLOC-c1ced14d9aee78dfaca49e26
1,0,,,2026-08-05T15:38:40.487540+00:00,,0,text/html;charset=utf-8,,,,https://www.legis.iowa.gov/publications/fiscal/budgetUnitDocuments,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-3f5e5a6734b0bd5debf7516e,production_head,https://www.legis.iowa.gov/publications/fiscal/budgetUnitDocuments,,,2026-08-05T15:38:39.408957+00:00,EXTLOC-5b41ad35788155898742cf98
1,0,,,2026-08-05T15:38:40.489298+00:00,,,text/html; charset=UTF-8,,,,https://www.nysenate.gov/legislation/bills/2021/A7436,false,200,verification_lane_003,"Wed, 05 Aug 2026 15:38:38 GMT",HEAD,false,0,EXTREQ-4144b5b73f2ad211b56370e5,production_head,https://www.nysenate.gov/legislation/bills/2021/A7436,,cloudflare,2026-08-05T15:38:37.725023+00:00,EXTLOC-622aaa8a637da65926062a85
1,0,,,2026-08-05T15:38:40.142015+00:00,,0,,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=50c50c8f-0000-ca1c-b240-281406d57406,false,403,verification_lane_003,,HEAD,false,0,EXTREQ-878b5f14b2a6c124f1a272ca,production_head,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=50c50c8f-0000-ca1c-b240-281406d57406,,Microsoft-IIS/10.0,2026-08-05T15:38:39.995068+00:00,EXTLOC-1fa95ed33b25904f12990081
1,862,255044462d312e360d25e2e3cfd30d0a,39be490249186616bf6834a6897ba9d141b0cd2c0bb1602c34e490c1537e24eb,2026-08-05T15:38:40.614295+00:00,"attachment;filename=""50c50c8f-0000-ca1c-b240-281406d57406.pdf""",,application/pdf,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=50c50c8f-0000-ca1c-b240-281406d57406,false,200,verification_lane_003,,GET,false,0,EXTREQ-578968e683a86f7b10b26f2a,production_get_metadata,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=50c50c8f-0000-ca1c-b240-281406d57406,,,2026-08-05T15:38:40.142027+00:00,EXTLOC-1fa95ed33b25904f12990081
1,0,,,2026-08-05T15:38:40.682662+00:00,,,text/html; charset=UTF-8,,,,https://www.ci.austin.mn.us/boards-commissions/fire-civil-service,false,200,verification_lane_003,,HEAD,false,0,EXTREQ-567ac0cd08cb2c94a172b6db,production_head,https://www.ci.austin.mn.us/boards-commissions/fire-civil-service,,Apache,2026-08-05T15:38:39.713355+00:00,EXTLOC-eecc380bbc5d869c49992f2c
1,0,,,2026-08-05T15:38:38.706251+00:00,,0,,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF0B8348F-0000-CD10-9A4B-6AB575F12011%7D&DocTitle=Notice+of+Schedule+for+Filing+Exceptions+and+Recommended+Decision,false,403,verification_lane_003,,HEAD,false,0,EXTREQ-6ed1bd4beb8e2a8a157fa167,production_head,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF0B8348F-0000-CD10-9A4B-6AB575F12011%7D&DocTitle=Notice+of+Schedule+for+Filing+Exceptions+and+Recommended+Decision,,Microsoft-IIS/10.0,2026-08-05T15:38:38.464213+00:00,EXTLOC-d7212cdbd07cee49ebfdec18
1,2048,255044462d312e360d25e2e3cfd30d0a,d0c84d4c54d160b55f36c01cd9f311c609b7e670af71f0c4b65c80918fb3e32c,2026-08-05T15:38:40.701472+00:00,"attachment;filename=""Notice of Schedule for Filing Exceptions and Recommended Decision.pdf""",,application/pdf,,,,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF0B8348F-0000-CD10-9A4B-6AB575F12011%7D&DocTitle=Notice+of+Schedule+for+Filing+Exceptions+and+Recommended+Decision,false,200,verification_lane_003,,GET,false,0,EXTREQ-859970250df020b7ecda6b39,production_get_metadata,https://documents.dps.ny.gov/public/Common/ViewDoc.aspx?DocRefId=%7BF0B8348F-0000-CD10-9A4B-6AB575F12011%7D&DocTitle=Notice+of+Schedule+for+Filing+Exceptions+and+Recommended+Decision,,,2026-08-05T15:38:38.706260+00:00,EXTLOC-d7212cdbd07cee49ebfdec18
