canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
RESCAND-28c7b130bfec3812c7ebd2c5,EXTLOC-a90af7b64a7e801294aea0ba,,
RESCAND-5a42f60ae3fc903b319932d6,EXTLOC-bd7f010da1c71092dab596b1,,
EXTCAND-57a417679e184c09190771ed,EXTLOC-e043d3706c043fdec951a95a,,
EXTCAND-3eb594a33388b66d1e360fd8,EXTLOC-8b2c8284ac1ee2006a740a3a,,
RESCAND-e332ada13ec413b92fff1800,EXTLOC-075cbe2c49bc02cd6ffcc234,,
EXTCAND-f1351953a6728264f7eed1a9,EXTLOC-59cacc49fd1a830a34b4fdd4,,
EXTCAND-1e40cfb2f6186e5e600ffc4b,EXTLOC-7a3a09d1c6d5c578b91d2b47,,
EXTCAND-5595d5997b3a06d0d1bce5b5,EXTLOC-e760a2a345a389c2c6d44758,,
RESCAND-21af1cef5aa44a78f66a10e7,EXTLOC-3ce0a6f25279ef9a038ef6e8,,
RESCAND-ceb207835c53d5c26e0615d3,EXTLOC-90818a782c5dfabdc1206b99,,
RESCAND-003f7aedb43ed7d4e656ea27,EXTLOC-35a3da7d1368f9567d25f0ad,,
RESCAND-a9a2b32b219fb6d6c6bedbd4,EXTLOC-02b32ea81d1e73540b143792,,
RESCAND-3a051692060c5f04530f763a,EXTLOC-8a6769afbe8efad835279349,,
EXTCAND-24ff33d70f4381bc1ca2968b,EXTLOC-de4358be5aa09ba5247d1ea0,,
EXTCAND-60cae94d41842c04d69790f6,EXTLOC-60cc26a0f7d9df8d4e67dc58,,
EXTCAND-3f5ed2ddc6e5cc2176679865,EXTLOC-86c9b6f96eaa06af0a24ec40,,
RESCAND-114a9de4772e96bfc08268f0,EXTLOC-f7b90a1bb78fb1e4de96cd79,,
RESCAND-72c614be42fb779533b830b9,EXTLOC-c6d65f911df31e46a18e0674,,
EXTCAND-9c643e898415dc5830d16f80,EXTLOC-676c65c369fe618aba634f10,,
EXTCAND-56342632e3950499f1374615,EXTLOC-99e9b95a238806c4260b9d05,,
EXTCAND-caa96e0f2697cf103d17c0de,EXTLOC-e28d7dc0b915525914ad191c,,
EXTCAND-e34b2fd02cc5fb7a494929fd,EXTLOC-54d4081b58d5c4ba9864db04,,
RESCAND-0f7fffac5a176323d6c2eab1,EXTLOC-e1e85b09beb7ac37e42aa9e4,,
RESCAND-b0c711db0ffb063008d92093,EXTLOC-f4464f338f39d0096bad33fd,,
RESCAND-07795ac56825443b13a2c493,EXTLOC-9f52d6696a4ed5867b0f5fdc,,
RESCAND-a10cc3ac42a0ff7b23bc315a,EXTLOC-400726e152468b1c3f3b4d35,,
RESCAND-a091aa23edd5763ec4eb37a9,EXTLOC-271f617c7d283c8c4b054855,,
EXTCAND-2e4ef4caf10a26cf2d0420fe,EXTLOC-c546d101b5c37c490f4c4132,,
EXTCAND-77b3435fb82723f73deb979f,EXTLOC-d139aa9fc2067f09d53f62b9,,
EXTCAND-9c1af757a68bf9a8af0d417c,EXTLOC-3849f98f07f680548f3f2e9e,,
RESCAND-a1d7ba482f570123571aacd6,EXTLOC-ba360bb3540e4215679eb4d8,,
EXTCAND-83e82fdfc13149f865580a4e,EXTLOC-5706c2c0cf2fe6aa576cfe10,,
EXTCAND-2478b4f41ac8eb961497942d,EXTLOC-cbaf1035885cbf2df413baea,,
EXTCAND-025488e8cf105c860ff6d057,EXTLOC-9f7b771bf29b837c1fefedb7,,
RESCAND-ba4375a56f9f0726c7976a08,EXTLOC-40ee9c52e90474a2d3730731,,
EXTCAND-dec66c0b7da49395ca9f70c9,EXTLOC-0382969aa71952a2765265dd,,
EXTCAND-ce4feb51f9bdc703a659117f,EXTLOC-642dd476a80fb534b6aa719d,,
EXTCAND-4536e0a2003db8cf18158b97,EXTLOC-d0b8d7a2427d0c064c50b85e,,
EXTCAND-fc64f9e9c922680a6254cbd4,EXTLOC-f6fc5d20c55266976897fa68,,
EXTCAND-b2fbd78868add664159d1ae0,EXTLOC-d3356b4688afaf59f0dd1f1c,,
EXTCAND-931111eb34d42d89672c0034,EXTLOC-66d7f1196210c05d733ba69c,,
EXTCAND-2eb3fc55abc313e2d63568e3,EXTLOC-9f02ba9a7d2b66c2a68e0b83,,
EXTCAND-11b29c4a40f77c5f0d3a17b8,EXTLOC-d6404511180cba3019ba765d,,
EXTCAND-124b7d6320d77ae8202f7b2c,EXTLOC-fd1dbbea71a41a4705959a6a,,
RESCAND-68ed5b19b789d0d49427f691,EXTLOC-83762bd77bfa92966fc1a309,,
EXTCAND-f018edeaa52d62fefc3d54cc,EXTLOC-05db525a9adb9130dd08500e,,
RESCAND-ca5a4a95d44d523c251742c9,EXTLOC-fcf15cf07ee673323871b353,,
RESCAND-4dc25c0f400599c1ef01b8d0,EXTLOC-a3fc4bbe69786576867032c3,,
EXTCAND-60b0cb00451895873bf9086c,EXTLOC-88237e9c697ce3cf10db271a,,
EXTCAND-8fda63e128840aa8673eb57f,EXTLOC-67f9a5fd5d9389a858834eb0,,
EXTCAND-1491a329f5c07c0181138ddf,EXTLOC-22fb964e1a7404ce9cefc08b,,
EXTCAND-d46a148896cbfd06336fc364,EXTLOC-8e8909220534b049a0e57912,,
EXTCAND-b632dd5c3632b45ac13c60ac,EXTLOC-7ec8329c41eacdedcede1c42,,
EXTCAND-12e7f310acb5c15eab2e0ecc,EXTLOC-29db450c2c07206ec812ba03,,
EXTCAND-bf4c7bcff238930e7db0ddb1,EXTLOC-ac5d4854ee73ccd9af345d4c,,
RESCAND-b3923c8170cda1a8feab4a34,EXTLOC-9fd887c819ac497cac4ea1c7,,
RESCAND-e256e5edafedc7ee48aa7bb7,EXTLOC-0d3b148ce9dbe6750a6e8512,,
EXTCAND-c6b1851ff1150266ad5312b3,EXTLOC-96000988e0c37c6241a9d260,,
RESCAND-141f0cf61d5c83ad77efbba3,EXTLOC-1ff1a53c419a745866d928ad,,
EXTCAND-447481707b1a43d478e93d4d,EXTLOC-3805cc128e0f3cde19889fdc,,
EXTCAND-b15c255eb097a1312820af91,EXTLOC-c38a2805997b83fe40adc077,,
EXTCAND-890fe5856a5293526772d994,EXTLOC-3d44e0492cb2675790e22b7c,,
RESCAND-23187ce60c3ac30c2211cbb1,EXTLOC-b8ddd9153421210d61593826,,
EXTCAND-2836d14c6abf2c8239c2271c,EXTLOC-dea3785dd5d351353954bf69,,
RESCAND-46bd5d820f8fd57b62e7d823,EXTLOC-91a78c0ace132d1ace0828e9,,
RESCAND-c618470a33e9c8e4bafba5b6,EXTLOC-5b33b2ab8ad90754e0a92c08,,
RESCAND-9ea2ddc73646e693ec8551db,EXTLOC-1bfcdcfaeb6338483d59d358,,
RESCAND-8bcafe3504d3d1cd545ca11f,EXTLOC-827c269970b90fbca811c060,,
RESCAND-ac439d55a85cdf7b2ff1b84d,EXTLOC-145e0c5ee9672061717a2cb3,,
RESCAND-f9410a559c84fda7dd1522a4,EXTLOC-8af477a380be68598cfa1901,,
RESCAND-f2fbb862ed7ae8ec20026906,EXTLOC-0194fad8a4642eb3dcdf04a6,,
RESCAND-661f0922de9474aa12e52a2f,EXTLOC-34557ab9e77e813b4f63060a,,
RESCAND-009207c2f427ab1425a7477c,EXTLOC-226e22182df638a858957440,,
RESCAND-1712d6d0a607fff0e7ff90ac,EXTLOC-0636251502bae79e9c72c39e,,
RESCAND-acb695741b486641e0849a7a,EXTLOC-bc94222846a7c6301221585b,,
RESCAND-ac33251be64a513dac149f99,EXTLOC-8e34bc81f765b9f159bd3dfd,,
RESCAND-8e4dc7cf873ebe1adb70379d,EXTLOC-8dce0f7fdda2c6919ed65680,,
EXTCAND-0ff271660e60e95651082bbd,EXTLOC-02308facb08fce4c89566a5c,,
RESCAND-dfaaf87cf6a0f0ba51f8dcd6,EXTLOC-81a27dbd65ae5fbad5067b14,,
EXTCAND-dc90205255c956e2d11619af,EXTLOC-535a00496f318d1146189bdd,,
RESCAND-46e5cbd989bf421ddec6e19a,EXTLOC-8c6a07880dcc9f2baff7cb41,,
RESCAND-63c4f6489225db67f827ed09,EXTLOC-cc83a4119053b906b05e2ca7,,
RESCAND-43e332637b49325a28d1e076,EXTLOC-cfbae88747937e6eebe11cc5,,
RESCAND-1f9748521f2fed25a3c15949,EXTLOC-e18c35584c0aa303b695f27d,,
EXTCAND-2a2621b55d2bb157317ac4c1,EXTLOC-29c4d6f6dcdc11ed354f9308,,
RESCAND-6d49b26807e7ac9e555dfdc0,EXTLOC-f0b522674598760ffcd92952,,
EXTCAND-e55c89247ee4437b847d0319,EXTLOC-949d063d767dfe02b73bfb04,,
RESCAND-e1f46f585046cd14478f863a,EXTLOC-01cb39d9a714a8cb35f2ab66,,
RESCAND-9cdf411f4d97c1ea3aee21f7,EXTLOC-2c8289b50d6be2eaf4da676a,,
RESCAND-be57f7d634f4d064e3f36605,EXTLOC-7c2e6b3d2e327f5c5fac5b9e,,
EXTCAND-e9e6e97936d3339398c88a4e,EXTLOC-a40d175d02d8e531bf64c7c5,,
RESCAND-b297b02a997fe0a774e3d4ae,EXTLOC-89359986e72fecaa4f1d8703,,
RESCAND-ab9db4016a4220e1e0a79f7f,EXTLOC-4c27e36676a5594332e43c49,,
EXTCAND-b9f7eddcbfd57272d6b82f3d,EXTLOC-8fb92323c564e6424a903c02,,
EXTCAND-79abe6c395d9f51a263874e6,EXTLOC-f3a7b4c4805d0821c286f30d,,
EXTCAND-9b977878384150233962c98c,EXTLOC-fc42cf1ee5f26caa8fd94434,,
EXTCAND-bad4c0a1b52dfb46f40c46b0,EXTLOC-2f9c83def847adaec445cb41,,
EXTCAND-e2c4a58e850388d7e978cd80,EXTLOC-471ee07ac50b2c9ee3dc3679,,
RESCAND-899f9536d33b2a5515ef82d6,EXTLOC-82b2f54800fe063444ee1de7,,
RESCAND-4717370ae7b2a5659e1f3996,EXTLOC-e7c992f4d83a69b7b974f56f,,
RESCAND-7d96f1fae95d3f90b0ea1452,EXTLOC-f4efc486c36322077d47d6db,,
RESCAND-b0a19faa339c1b3277aac5f6,EXTLOC-50cb8e3a07e8c3fd958efe88,,
EXTCAND-522daab25a106c865f8d5d24,EXTLOC-c788743158212076e2c39255,,
RESCAND-2251a1431416531c8264075c,EXTLOC-7992b705b3effd4e924d89d4,,
RESCAND-f88b910966dd7462273fb6e1,EXTLOC-48c6211e10da8fcb169e8abd,,
EXTCAND-d5120a6d2e3b3d7764aee688,EXTLOC-bc2837c9918f2f3d8398567b,,
RESCAND-6ca69a7e94cd8eabaea9597c,EXTLOC-450f0baad1ec3d6416580a17,,
RESCAND-e6be48283e261ef81eb475a0,EXTLOC-1b451a3056ec83d531ea21de,,
RESCAND-b3f42fb75e572e4cc7b58ad4,EXTLOC-db1ce81b1fb21e48cad3e33c,,
EXTCAND-8e08035c9c8753c14b21a0c6,EXTLOC-b0f790e48901c10ea0ffd9d3,,
EXTCAND-e11546460bf9111bde7e2b6a,EXTLOC-ffe4cce761a2ffe8bae67448,,
RESCAND-97362c5fb98b13765775ab8d,EXTLOC-3a185b51ab4e4e092f6d932e,,
EXTCAND-10fc97f0ef3fbd32f4e3a02a,EXTLOC-40bc23f1cc2d3bf580b71fcf,,
RESCAND-30942e2d94178e27680798d1,EXTLOC-7e0aca939e16ed55716a904b,,
EXTCAND-ab1fd45bfa082cdd75b39c8c,EXTLOC-0316c0bee51accc6ad16b49c,,
EXTCAND-0fac6630972d7453a2a98741,EXTLOC-7e77510645cb6aba7fbe4eea,,
EXTCAND-01bf5a834dba9fa5740d4610,EXTLOC-1b18ca931573bc08608ba15d,,
RESCAND-63213893230e9774398bb8fe,EXTLOC-460d9ba946a76e739038afc1,,
EXTCAND-e2f212aad0da6ede13bac437,EXTLOC-7c1e20f0f3b0c12a4c4f09f9,,
RESCAND-6c1fd0ea4f9116d399ae36a3,EXTLOC-1b7d2174969a0828780e95a7,,
RESCAND-4448855f63e9abbb4a030efd,EXTLOC-c2db84beb3513ee54f18e18b,,
RESCAND-cc98cbe6df0fe2a2163a39c4,EXTLOC-ac246f23172825aaa1371de8,,
RESCAND-a38082c3f6201b8e0666791e,EXTLOC-d1f9142c4686d2676e2c3ba8,,
RESCAND-b32d0eece5db1c74011d6904,EXTLOC-184d8fdfd7e505c2c53defd1,,
RESCAND-bd52745d58e5c6eb744ff067,EXTLOC-c45f7cc3c300a6619e01da98,,
RESCAND-8e569f3d7682be38c42e0a9b,EXTLOC-f08983c67315c696f283919e,,
EXTCAND-dee8969cf25093b03daa9e92,EXTLOC-3ca657038a96d87177c38749,,
RESCAND-19c0bd4b7968725e0f0a6855,EXTLOC-9e45ec098e7829c43fd6a42a,,
RESCAND-30e62b58952d59e1a4beb825,EXTLOC-f79717d9e2acc95f9ed83a67,,
RESCAND-2f8a4118dd381ffb2a05e904,EXTLOC-eb45809a2ec00bc35db27e34,,
EXTCAND-294f73a0d4500c9ae9f94d99,EXTLOC-ba5192504daca1107427172a,,
RESCAND-4a4d28ee467e69e25f121019,EXTLOC-572729abd4488442d3fb9ccd,,
EXTCAND-34c0d3fc05d9198bf428fd4c,EXTLOC-5e648441bb5cc154e37c1173,,
EXTCAND-68fb5b29f522b3a2bef74d4a,EXTLOC-59cf345894e95f5123b7512c,,
RESCAND-6a6dcb750ae6e7c6f51515eb,EXTLOC-536c62d96cc64004eab4e2c6,,
RESCAND-c2d890c1d7876dce39e6213d,EXTLOC-eb636dbcb873664585cf132e,,
RESCAND-77c99643c21d38053e066d5a,EXTLOC-8f3a40901b9f51ebcf39a77a,,
EXTCAND-076d50f7312d6b0d58de41c7,EXTLOC-e503140cbfb6a68b5d0ed063,,
EXTCAND-a0469faf764c0637d619a6b0,EXTLOC-ea266f2afeba2eaedb82f4f3,,
RESCAND-2261b91f84757656809bbd62,EXTLOC-950ea108ddd82b815e69ca97,,
RESCAND-08f637fe7b3f001b86e00256,EXTLOC-05c4c345d0a39f15c8d48c28,,
RESCAND-e4f4a9df42e88d8472f3e509,EXTLOC-696394331d47aa39f53b8fef,,
EXTCAND-baa22e7849cec2d3ce3e91c9,EXTLOC-dae5086fe2de58c364c717b7,,
RESCAND-89c786e6f1b12cd28db05ec8,EXTLOC-db2f85dac44b91794de5b215,,
RESCAND-ad37ab875a1c47af1c316660,EXTLOC-ead18c47a6b9112383abb028,,
RESCAND-b2653c5cc30038fd9660af32,EXTLOC-10365ab4fa87901b838ac27d,,
RESCAND-d29d57e09ca1a180c3f6dbce,EXTLOC-295ad08a0fa8b436260211d4,,
RESCAND-a90beb95d6855daf3ad90926,EXTLOC-3d08e5069396cb8cc7c75476,,
RESCAND-0af7143d29958d13789fdf62,EXTLOC-b33e760be0e0a100fc5746ab,,
RESCAND-cf2a940673cd519c85fe22c0,EXTLOC-7ea6e398641c278d47fa05b1,,
RESCAND-561d3370b0ed354fc8d5ed5d,EXTLOC-7b64ee758511c8d45ae1d56b,,
RESCAND-f30b418707a0c98dfa35e983,EXTLOC-402328e4cfe383ab8f92fb5a,,
RESCAND-7604043b69377731da949ede,EXTLOC-a0982342204246efdd7ee706,,
EXTCAND-fcf5a27d2a912d4f3d95c028,EXTLOC-7f99816ccc70ede986b4e63a,,
RESCAND-21027ff698db8aa7f1794ab1,EXTLOC-bdd795ec79ff5daaaa7803f1,,
RESCAND-c4d01d747eeb0b6b81418037,EXTLOC-4883f133ae345b1c0a5965d0,,
RESCAND-3fc31bca5b851d224334f16f,EXTLOC-b10a317f4e963e6244706255,,
RESCAND-a906a3d7042bb96ca0a111b4,EXTLOC-27bb17ec4d34718f45462f76,,
RESCAND-466588918ef86369935ec963,EXTLOC-2ffcf6dc4831cfbf3fc3cfc8,,
RESCAND-b6782805309341f449b8d7d0,EXTLOC-ec81e8ceca7b3ce67c20ff03,,
RESCAND-1d43c5900af5cb6c743891ba,EXTLOC-e62d42161817bf73bb5f5024,,
RESCAND-b82dcb5f8875e92386bb15c2,EXTLOC-c6b8afe064dd8485f5d6b76d,,
RESCAND-9d59495c702c3054f0ef384e,EXTLOC-c4bde1bd7ac6d728c2214081,,
EXTCAND-8f28624c1a1188ac606ce715,EXTLOC-7376052d784166fb50c37aa3,,
RESCAND-67a2a6aa11ff5c2e974e34f0,EXTLOC-9508726ce2ad0e1973e44af8,,
RESCAND-24af84760a66d447360dd6ab,EXTLOC-be374ee29bff2a5dbbbc7095,,
RESCAND-01a821ab9f3f5ea4eae9953c,EXTLOC-1349fe007ee6a0674efa5622,,
RESCAND-8147641253c8e076cf43f627,EXTLOC-fdcf096ddb42b37a56fd0f2d,,
RESCAND-3ac312250e4cbdf5b23ffcfd,EXTLOC-9d86c01563b4ca4afb78634e,,
RESCAND-42d5b1a072764c939b0c2a53,EXTLOC-f49a3d8525e6fa959fd73ed6,,
RESCAND-b0f283a3ec24c1f0a9883206,EXTLOC-237aaccca3ff090b4f7045c9,,
RESCAND-b4119408e7602cbb34c9a70b,EXTLOC-d6d897ea9f6869c7b30fc613,,
RESCAND-86507309c55d26ee2e38284e,EXTLOC-0a7e9aebb984740dd0d9f9d7,,
EXTCAND-7c4aa915cc26613c11a6ec88,EXTLOC-b90485772077f5653db9330a,,
RESCAND-93bddd50d0bde7268ea72c9b,EXTLOC-8f3fa93d41f8a0cb2127ede8,,
RESCAND-8c51d8a48d68cfd08945b581,EXTLOC-e742607732451a7959262791,,
RESCAND-98e8dac0cab47e53217dc805,EXTLOC-cf59c36bcd53da1632b2fe9e,,
RESCAND-420693da8fac79a3f7e2cf16,EXTLOC-e135a35dace685de58e9dbaa,,
RESCAND-18a6ac7885ba372cbe201bfc,EXTLOC-6d423aed60c83afe27fb272b,,
RESCAND-80de2bee357da6d7e037427a,EXTLOC-66272cf9ed11efd74405a4d4,,
RESCAND-90028a4e80caf98594ad25e2,EXTLOC-6c490fa7ce48f4ac7defac18,,
RESCAND-2fe88378a5643eb3f8d2ff44,EXTLOC-c3e5bb0f3b4b3264d9060628,,
RESCAND-1c8b5c87aff24504f3239ed7,EXTLOC-500cbebc97ac0a22648c6bf4,,
RESCAND-b72e70c0d86ca23137698a9b,EXTLOC-e44f2e038170ff0d43d3699a,,
RESCAND-b6576a144935c4d24e94c3c2,EXTLOC-7fb809d40e941683a373124b,,
RESCAND-c1bfc114ce4c2a0cc1772ffb,EXTLOC-3e479f973e118e9d56e2c357,,
EXTCAND-43815d85cfdcce91cc36c172,EXTLOC-e4538e33663ceb2fa8e3dd23,,
RESCAND-976b9470720bb1c382bae700,EXTLOC-9d639f3c805c71527037fce5,,
RESCAND-7a0f9ba59cb7b3a8f8a75939,EXTLOC-aa5af16dc3e5746256348c39,,
RESCAND-317bb16f14609e67276fdcef,EXTLOC-9184e5cdc26ac79a2a8d7d14,,
RESCAND-bfeb59fcf96aeb40427f4f20,EXTLOC-ee4d3545c5a4bda5b0553e4c,,
RESCAND-9ed8c7dba55804a633c5d368,EXTLOC-5f9cfb8f0d2651736689e810,,
RESCAND-8d470b0f3a97c87e1a38fc3b,EXTLOC-0c1632bdb7e850dc367536f5,,
