canonical_candidate_id,canonical_locator_id,duplicate_group_role,duplicate_group_basis
RESCAND-49026d1324ea71483424c8a9,EXTLOC-dbfae12f215d960f6d6fdb11,,
RESCAND-4a0fc1f7836ed77b34e918b6,EXTLOC-fd6afaffefa10f556da62b8f,,
RESCAND-582eb05660895b6cc87afcef,EXTLOC-5cbf6410db21afead8227a33,,
RESCAND-cb4b0e01b3c26077dbe343b9,EXTLOC-bac73ae58f6871eb7caa06e7,,
RESCAND-4449a4acee485f75fa7c9da6,EXTLOC-15131bf2cfcb201527902b5d,,
RESCAND-31facdd0a14b4e1b20d22a63,EXTLOC-ec5b3b05de0b9345d2aff95f,,
RESCAND-f0b4396b3b36250bcc6c0c05,EXTLOC-8b10965903a962fb08e1477d,,
RESCAND-acd58d1259600f44b3fc3e23,EXTLOC-c1cc0a29bc932aa67f793d8d,,
RESCAND-f169d1f6a915c2a4db82753c,EXTLOC-84676941af4599d14b77a366,,
EXTCAND-762676345899a40e538e9ec0,EXTLOC-8897a73eab7eddcc2cbe7e60,,
RESCAND-89bb3cc553a0ab783aad4ede,EXTLOC-76b643b744852337ebd09908,,
EXTCAND-a1a91a9fc122322fa8fe1a28,EXTLOC-040c25efe032a1fc5d6185db,,
EXTCAND-fcabad019e61a59b2521c19d,EXTLOC-cccf28f14f29ba3aa28b0fe8,,
RESCAND-eb73db4f731cf0d5f27658f6,EXTLOC-f1f8231d3265716d69e441c0,,
RESCAND-20a9a450662d8a506e2dae28,EXTLOC-4d58aa6369a51e82ff061cfb,,
RESCAND-d53a15b943cf889bb6b636c0,EXTLOC-9542f4776e7e548f3f4e2868,,
RESCAND-498527e98b221c6ae7f5c941,EXTLOC-dea3460922047612571fc5fb,,
RESCAND-f7db3bddabfc844c38145e55,EXTLOC-1a21b15ba638b60dfe2cae75,,
RESCAND-657fb034279f6bd12c0602fd,EXTLOC-d8b201f854ebf43192e4271d,,
RESCAND-716ce27f5df3395b9fc31309,EXTLOC-ed9d0c40e010902f997bbbb5,,
RESCAND-47a0c7ac146eabec56965e61,EXTLOC-e68715aa0009e2136bf74cfc,,
RESCAND-0a9a6b3b2d58facd0306ec68,EXTLOC-5765990642afc50ee12c8303,,
RESCAND-699d8367ce1c96cd3b77bfae,EXTLOC-fc04a2620a08250dca50dfac,,
RESCAND-db9312b1451bbe39c7caac30,EXTLOC-de91e3c9af80cc02f53c3c4e,,
RESCAND-4bda7919879a19be5c865d3f,EXTLOC-6e4c3ca24312388072ca0063,,
RESCAND-74b6a18d11c02942ccd09203,EXTLOC-c4986235cbdd7f6e1317acb5,,
RESCAND-a7ccbe2d77cfd467da9a68a4,EXTLOC-8751930a0d874c95e5ee3445,,
RESCAND-7d09edd8d21259bc74842fb8,EXTLOC-4ad3459f31ccc5aa512bff91,,
EXTCAND-119d64fcb8b4bff1a7dfb8ae,EXTLOC-9a79e2df419bb4d4d37ada0e,,
RESCAND-7dec05d289f8fbe8f684cb6a,EXTLOC-d834c2bf267688ca32a5dcd0,,
RESCAND-e47f930161c23329bd50cc14,EXTLOC-038b21c7278ebe327aa7d38e,,
RESCAND-92b5c4cc504148a3ae419ad9,EXTLOC-2e5fbcfbb5dc59058874e024,,
EXTCAND-974de9236dd57b8f63395cdd,EXTLOC-0a3dcb608fea3dd96cf01b20,,
RESCAND-a41d22a80b0e970fa99b1aa9,EXTLOC-86ddc75569b4f0b6f683023d,,
RESCAND-292cb4f4689f60f8f95986f4,EXTLOC-045a479056e67cf62e361b0c,,
RESCAND-31959dfb3e6d2d1453e04e66,EXTLOC-92b0d2a6678a32cb2f5dcd3b,,
RESCAND-76bcd42483380d800982ad5b,EXTLOC-139138595379ef04725215d4,,
RESCAND-d677d7cd882c00b92b51eada,EXTLOC-e2c73eeed75295aba9dab876,,
RESCAND-28f4d046a1d2fe8c1c2972c2,EXTLOC-185d117808fc97fc2ea49569,,
EXTCAND-248a3979f5f92072b31114cc,EXTLOC-0768acaaef19c3b5f6478760,,
RESCAND-2439363abfb643b685e4f39d,EXTLOC-d3259b8b5cf252046b7395ed,,
RESCAND-a87cfeacd48574b1493af4c1,EXTLOC-ea74ebd57d99734b4a30da3b,,
EXTCAND-efa2edeea141bca8eb299d38,EXTLOC-e78b255b586ee707a26c8f1b,,
RESCAND-07240ed276bb0b2e35dd8f52,EXTLOC-bf01d7ee2758f3102a3dd977,,
RESCAND-5219f5822e0d8b6a0912f9d4,EXTLOC-f5f3afa62e270252a2452c03,,
RESCAND-6deb618805c7b55e262f3368,EXTLOC-5b50a0f3285231098a65a7b3,,
EXTCAND-c2c0c1d9caf5852535a6347c,EXTLOC-1b93f6565f722a4804a20596,,
EXTCAND-7e1b8f1dae2b65a07a210bb2,EXTLOC-b7c5f9f974610a18a1cd4a21,,
RESCAND-57941bfc86ed3ddb636f942c,EXTLOC-0731303a37538aedf256b8ce,,
RESCAND-15a98826ed45197a37196245,EXTLOC-d71dfebe9e18966b8344d8b3,,
RESCAND-41d373df211736fcb18505a3,EXTLOC-782f6b58326941551a0bfff8,,
EXTCAND-700a95409efb6f470d383c59,EXTLOC-256124319a3bf8b53367625d,,
EXTCAND-7ef1468baf439ffdfd08cdee,EXTLOC-2e8965b94cb810a50b787b5d,,
RESCAND-0efbd34c6ebb123351802c77,EXTLOC-1e689cd8a8c36a732fa64d1c,,
RESCAND-e691dade1ab0f5e967bf0fc9,EXTLOC-71f8286d9ee2a3ea545dbd84,,
EXTCAND-91c71b0931c7955825310e38,EXTLOC-86abb5e0c620064cc0848066,,
RESCAND-88e867d8ca8c8e83c5c3d59d,EXTLOC-a8efac729be13d53d04369db,,
EXTCAND-2f8c65eef0c92755aab5c3b3,EXTLOC-bc14b630b3a26598a4650559,,
RESCAND-43dd24634ad2885664eca762,EXTLOC-64b583c1aa4b6d975b9fedfd,,
RESCAND-1dab8f68bb2204bde31408da,EXTLOC-ac2af1fda3476f361f7538bc,,
RESCAND-9e79735c34cde8bb4b8dc126,EXTLOC-7f01e782efc2862e3da02d63,,
RESCAND-47d2e7420c2aa014f5d0eb27,EXTLOC-82ecc5d09b15829950212339,,
RESCAND-1e0759075d7adfa3f0b638e3,EXTLOC-e0ee2504a2539bde2795abf1,,
RESCAND-95a6eedff423c4e936df9ad5,EXTLOC-0232c397100cf61b9ca3515a,,
RESCAND-8781df95b183f957cdd10efd,EXTLOC-765a17d3f02344ccf0e717a5,,
EXTCAND-f3df4987513f546c4a8d7665,EXTLOC-d972e6c3c53d6befb568fae3,,
EXTCAND-dfee15bfbfb30948fef263ce,EXTLOC-1600fadc0ab82732a817d0d2,,
RESCAND-718369f86f9eeed73d684ca6,EXTLOC-9191665fe9827da47f034a24,,
RESCAND-0b36110da1e2281803d0d9bb,EXTLOC-0ed5620fdd515db2df8c05de,,
RESCAND-9c653e4bc1c39342060e4668,EXTLOC-91ed4d2290c3fe8e6788827a,,
EXTCAND-7ad09c18f59e6d666666a0c3,EXTLOC-36c2f9253c725af56bf0a240,,
EXTCAND-62c648c57f993d4fdabf1ba3,EXTLOC-1f6e035a71ddb8fa9abaed5f,,
RESCAND-9b305506034e15f69005cf95,EXTLOC-a70956a88f3ec5457a442ec2,,
RESCAND-fdecf548bedc2ede0565de5f,EXTLOC-fb838b8f701aec5cd1a16130,,
RESCAND-bb42e68caf4347b268b7476b,EXTLOC-e46581347e8c30316e625452,,
RESCAND-e30d48d585f3299e46235d15,EXTLOC-968daa4562e221b9747c7024,,
RESCAND-180f6fbae75f14a7f116bd46,EXTLOC-4ebbddb9e0dc82068b10e709,,
RESCAND-deb36256cc35681504cbe68c,EXTLOC-06f423d8c08cabfbc036ee9a,,
RESCAND-c4dbb34704d42cfecc2e31ae,EXTLOC-c767585f70d6ad9b3dfd9b25,,
RESCAND-d991cbec63068c9d811877be,EXTLOC-50c7ee766eccfdd209bff80a,,
RESCAND-bb0418e127e1c5944a1842d2,EXTLOC-4d8744194017b6d8bd55d54a,,
RESCAND-3b28cce852bb610f2a03736f,EXTLOC-a92db16d427a802ee56bb63d,,
EXTCAND-19f0a4a0d9d3c7d5da8d8608,EXTLOC-48aadaaa4cf5a439c6433fea,,
RESCAND-7bc95b9b77c3330660e639bd,EXTLOC-b5be727be23b1938b5863966,,
RESCAND-b846c410c1c691ef24e4c170,EXTLOC-92e79ee019a5810a31cb3587,,
RESCAND-d73b958044edcb2759ef3ecb,EXTLOC-de0071ff81e1fd8295056ed4,,
RESCAND-8eacaefd68cd5d39515791f2,EXTLOC-f61aa2fe4e55cb2141388fd7,,
RESCAND-59b24452878115e031ed3cca,EXTLOC-fa41799786a184492de50e45,,
RESCAND-52d227f7b63ac09e802a70f9,EXTLOC-72ddccf091802f8a4297f049,,
RESCAND-75547d835602ff693325f7e0,EXTLOC-06bc86f023a7e502524872f4,,
RESCAND-5a452975bdf6d0a424b11401,EXTLOC-a20d2fafc856a7b6680f99b5,,
RESCAND-28bd63c7a7c84b2cbd92fb54,EXTLOC-337aea2f4f1b0e8466d367c6,,
RESCAND-767eaa7deb8aa703b6643e06,EXTLOC-19cb27bd8b5451e916de619e,,
EXTCAND-cc04dbaa800d954efa9c4e31,EXTLOC-8bb02d119423c8bb43d56d90,,
RESCAND-7fdeb8d9acb14aa8b827f091,EXTLOC-a6cb7d2aec4a95cc1ff93d29,,
RESCAND-192b1c9c8dc8279c2a42f0a5,EXTLOC-cc4d81303c6ba86dd0153783,,
RESCAND-679e7645b60df7eb1385ffa7,EXTLOC-f70402bf61bb10529b6f3901,,
RESCAND-2ea8a18d5e48a3b92fdaf19a,EXTLOC-4af04e0ccf25af2984f231b9,,
RESCAND-989cdfeaf926c5277b6fbc85,EXTLOC-e737d2782090f2bd51d82264,,
RESCAND-e8b532dee07da1868fddf5e3,EXTLOC-1f8b48faf7973691190560ce,,
EXTCAND-58131bdf89face24b60508d3,EXTLOC-57746cb2fcbd50c1f1d4cb89,,
EXTCAND-7d443a8424ced2173a9f6146,EXTLOC-245b6425bc93b59830bda4ba,,
EXTCAND-c967fa186ad93842635910d2,EXTLOC-da81976f402456148c59fd1d,,
RESCAND-0d551ac7a6c45644d62171b1,EXTLOC-73629a4ff182b9286657cce7,,
RESCAND-c0d67124d213c49f75d300f1,EXTLOC-1184dc69593d944ee394a8c3,,
RESCAND-900ca245955ff5076668e758,EXTLOC-b25240d19da4f088c1f0775f,,
RESCAND-ae913b841ff702f31ff5ba97,EXTLOC-f015f8d4f3e2bb5229637ebd,,
RESCAND-870194306cc581599f741873,EXTLOC-9f98a6aaf634fe5f6423a464,,
RESCAND-85df0ed0985376ca2f778608,EXTLOC-ba9f3d3272d72897824b2f8a,,
RESCAND-b2b5b418ec666d894f42aa42,EXTLOC-1b29138842077fcfd6621f87,,
RESCAND-d8628782ecfc2358bcb51166,EXTLOC-3d2f7b63459367653d5f2f43,,
RESCAND-7b6e7a101ea1614b4680a18f,EXTLOC-01a54dc9bf7ac4e1d2ad6b7c,,
RESCAND-2ee73ea4840f18049e71dacc,EXTLOC-33d61484b2c62ebd65e299c7,,
RESCAND-c15a61e3f9d14e9da3b53293,EXTLOC-4fe813abb500d50aadaf6ed7,,
EXTCAND-aaf1b9f4e68069fe814aa07d,EXTLOC-7769a80d86f98ea803fe57bd,,
EXTCAND-9f8a1be084b1258414bb68e7,EXTLOC-8defa1258f302d1152374619,,
RESCAND-c6dcdb4db3df0ee8f940469a,EXTLOC-1f6392982685dc24cc6d5ae2,,
EXTCAND-9e88e26a73ddd90938b2485f,EXTLOC-5fc683fd77feccb7a3a27910,,
RESCAND-bf4fd7cea1d54d60ddf73f08,EXTLOC-67db9611b252529a684bc3f9,,
RESCAND-bdcce7b75fc36215585f39ff,EXTLOC-569c38a3290dac1314b334bf,,
EXTCAND-16e4f46d808c6a7e25d5f7af,EXTLOC-1029f4684d0fb65f2e88319e,,
RESCAND-ac6cf7ba7f1ed42c3949912c,EXTLOC-2e885876220ae30017706f0b,,
RESCAND-9e31bb1b07416a5e90baefd4,EXTLOC-81d4f0b11df4ad783c512a44,,
RESCAND-59b1b4cb691ed8798e109fee,EXTLOC-d02019b8cd8dceea4b9186e4,,
RESCAND-f1a4e3f2631ea43591f5abf6,EXTLOC-969ea18dabfce195b8bb7335,,
RESCAND-5514437778264ed270a22ac7,EXTLOC-54875015f64a6fa9f5253569,,
RESCAND-3ba4ebb9ee8cbda1f8167d42,EXTLOC-ae4118cbbd99c2ad449713da,,
EXTCAND-b49913acbc9f8f3e3cd0a804,EXTLOC-2bf116527ab3a73d2ce22da3,,
RESCAND-2261f76bf04d05b980c342cd,EXTLOC-683ed5043cf59ce8b435589c,,
RESCAND-3c1085af4b6dbe578b1d0335,EXTLOC-23f1a0ef67b99ecca45e0ffe,,
RESCAND-771d88eb0d0a5b92f256cdec,EXTLOC-8b08acdb689ec8a4c4fb29af,,
RESCAND-d8f8bc717f955a4e6c3c0241,EXTLOC-ca9578f586197b67c8775a37,,
RESCAND-4da155931c5e7f52228e24db,EXTLOC-a9507735f3b2687909891fea,,
RESCAND-b19d2db1f5f8e4dca57a7e66,EXTLOC-c7dd29f1fa71627908880745,,
RESCAND-951beb7214ac4e97f0769edd,EXTLOC-128b47d56e875363fcfff21e,,
RESCAND-5c60a5128539d8848bbb6e27,EXTLOC-6cb126e2fd3a9b55c8b7f7dc,,
RESCAND-4fed9a945e8c17477a403d3d,EXTLOC-0dbebbed9b73eb074b394776,,
EXTCAND-0de65987dc26b2b8ee922550,EXTLOC-c3a465283863b59b2cc13fe7,,
RESCAND-d49e1f121bea212ff522ff33,EXTLOC-873bb7cdc1c2439666c7ae2c,,
RESCAND-37a4402f48f7838f583d5c11,EXTLOC-7a5fcbe37810483ad639ebe6,,
RESCAND-27f874d717d505d68156fa5c,EXTLOC-edb458402258a9375f50d9b6,,
RESCAND-906c91b3dd30ad5b6898c8a8,EXTLOC-0c6dd7c45b356e6004616c0e,,
RESCAND-7de6f262e0e684d1aae1a58c,EXTLOC-87463e824c9767941639355a,,
RESCAND-54c6d13fc3e6c74a57aa4fc5,EXTLOC-72d410310dc4d560ec1c7dc5,,
RESCAND-195e8aecc739d2d9a4aca96a,EXTLOC-e916f4ed3da3c37c46f1ee5a,,
RESCAND-2caebb708a9ff8240388c55a,EXTLOC-504e9c9c4b805180631f7efa,,
RESCAND-ecc672ccd337aab29c844de7,EXTLOC-498145d6a1dc8f7e38988326,,
EXTCAND-3d6983987bce8ba05ca5d89d,EXTLOC-ef010761db46cfe9e702cc5d,,
RESCAND-be3a48b1d2bc7b21727306de,EXTLOC-0a62b3b5824ca1a6b8f4abe1,,
RESCAND-6f8545b6a479c7e88d0db479,EXTLOC-be168bbd49971771c6920f55,,
RESCAND-375df2668a4f51105a29831e,EXTLOC-f1fd1aba5ce6ddff679b57b6,,
RESCAND-3a3f360f4a39a4c91eab2eff,EXTLOC-351d8a3c31010a46373f0561,,
EXTCAND-00e33128c55cb90aaa7740de,EXTLOC-20092d89d0d9d985d3717b07,,
RESCAND-ce55da3586f90fb04cf295d2,EXTLOC-42f186c8e22ac53634565b96,,
EXTCAND-b23d516f3e2094937d05aea8,EXTLOC-8d85abafbded5ae3dedf1735,,
EXTCAND-73442ffd117953dae0379984,EXTLOC-5e6d50e7683390a4c2d29f6a,,
RESCAND-0c75f844dd752f115298bff3,EXTLOC-d98f7a8ba48525ef0e7fd8ff,,
RESCAND-7fb49a5d0ef443697291208e,EXTLOC-055fc61a4ec0fa5a2b7d30b2,,
RESCAND-033a7e16fca23d75ac4516b0,EXTLOC-349b5b9a503feafbd6560adf,,
EXTCAND-6500f499f1b654574c1f5546,EXTLOC-471426ea30da80c2a6a1ce42,,
RESCAND-d721e9d1f0b4332ac810a9a7,EXTLOC-8104c454940d07a1e1bf5f12,,
RESCAND-697ad896c6921e9f8c4354db,EXTLOC-1c8939543fdc33456a161ef7,,
EXTCAND-29cf03f93d2d594afc6e81d2,EXTLOC-03105aeae2c1827754f07fd5,,
RESCAND-80dac27d12943937288f1ae6,EXTLOC-54fa1e8b92214901333986f5,,
RESCAND-7609638e06b8304b2f6e0532,EXTLOC-0cef04efeabe1f5075a0868d,,
RESCAND-147d90aec5c0082f7a08a6c7,EXTLOC-5780c7a724fbb874b9cb0b1a,,
RESCAND-8ad3fcf45eead466702b0cd7,EXTLOC-dc5f926649696babd7f53cf8,,
EXTCAND-9855cf4c8ae16211328ab87f,EXTLOC-a1805617dcbc64b24423bd2f,,
EXTCAND-e0490e7f9865ea63ec9aca99,EXTLOC-40d1d702fa94bbcc2b2a2c1f,,
RESCAND-eb2dfb6c88f50158b818c692,EXTLOC-2785abf32302b1fa477ebe15,,
RESCAND-d88df348eebf21f2d1b0beb3,EXTLOC-e7a67f0741ba075404c53ac7,,
RESCAND-a61e1345ba3edddae56958f5,EXTLOC-78ccca4940d0e3fa7d829d24,,
RESCAND-599905fdf9a1110de04c7d6e,EXTLOC-f1b3a404b1a5b8dd68d07467,,
RESCAND-b4378884af653eac82c786e9,EXTLOC-7e33d9bf7eb4eff35eb10373,,
RESCAND-ccce71b75b900e6911858a7e,EXTLOC-996f983fdbbf1c60191f9773,,
EXTCAND-c2b221ad5ec8eb93b2812dd7,EXTLOC-5c0980cd36889a7ba58e1efa,,
RESCAND-79077d1dfcc6735431ebab8e,EXTLOC-a02859f76d61f878531bd289,,
RESCAND-6bb70a93a4bb70689c10aa63,EXTLOC-fb88b0b4c88179e0db5401e9,,
RESCAND-6238e709a567726f4d608472,EXTLOC-376c431943caf96bbc18d1d9,,
RESCAND-2767b69ee06db0a6491989f6,EXTLOC-6d5130763efdf274946a67f0,,
RESCAND-0e873ed5c031f8102b23b0d0,EXTLOC-c5f4168ffb5b9758f61f266e,,
RESCAND-f4cd04215a185a0e3d2d671d,EXTLOC-71a731d6c6d455fcf082d6f5,,
RESCAND-c16722e9d132f13ab448bf41,EXTLOC-256e134b1815d5e9e9896644,,
RESCAND-7b1b4f898253dfd00883128c,EXTLOC-bc2e67aa23bf86a6e5cddbe7,,
RESCAND-007d92d730688a828f435c9b,EXTLOC-6635e75c9623dab1e36bd1b4,,
RESCAND-1eae605a8b3cb9ad4549871b,EXTLOC-e8784fa6786556b494500ca6,,
RESCAND-afc78574acc994ddb16eb566,EXTLOC-c9f0a69a503b4ff7391e7a55,,
EXTCAND-0978598305c0acd3473fa572,EXTLOC-205ffbeac50bc6cf79598944,,
RESCAND-b4334b8b55ce3c91b9eab3fb,EXTLOC-3fad8b45285e0c70a58533f6,,
RESCAND-e08a52f70ea34f8303eee6ad,EXTLOC-9fc84c4024059665cce5b3fb,,
RESCAND-b53d34362031fa61dfea6345,EXTLOC-d5865ea4ce406a4f4a4777a3,,
RESCAND-db5c7ed6e12dff007ff948dc,EXTLOC-8b514f3a42faec2671b47c74,,
RESCAND-20e7e1eab1879807357ff90d,EXTLOC-af133506f6fa66292c4a3cf3,,
RESCAND-a308a828049f547d02bc80fd,EXTLOC-c4160f7115432ad26f3e0083,,
RESCAND-e01b39cd47778feb71adf4d4,EXTLOC-07264937f3f6b4c14aeec30a,,
RESCAND-1e2ff93f4798cd952e69d81c,EXTLOC-f661c1a15b2edcc33a042da3,,
RESCAND-4b39bb33b9477d8c2c8192df,EXTLOC-3ccc7754287bd22a01eddd7a,,
EXTCAND-83b9ee08b50301f98aefa8b6,EXTLOC-2dac99d40fcd1648626e8873,,
RESCAND-80536300553cde15ace4cc81,EXTLOC-2e99671c9fd099bd64259dcb,,
RESCAND-edbf64274f9ec4ba6b9e4344,EXTLOC-c037d629fa52dd19c284e2fb,,
RESCAND-ad3f666826d5debbec56038e,EXTLOC-3f0b723a23356805490df5a0,,
EXTCAND-7308a76d2373051d28f2f165,EXTLOC-018a6f52145de71753a3ab27,,
RESCAND-c439ad72b22e15a931778376,EXTLOC-bdedb959bc53c945b651b78f,,
RESCAND-79956d6b1a575b08fdc3f139,EXTLOC-06eac38b15bb3d6779fc55a5,,
EXTCAND-16ae032d787613d1fa6abc4a,EXTLOC-697a18042296825d8702ec47,,
EXTCAND-e331b25970ce41e3fa899206,EXTLOC-7cceba5f6998d18bcb0c0e1d,,
EXTCAND-095322e826574c0d4b1e1759,EXTLOC-0c1bd5199658a841cf2e6aa6,,
EXTCAND-df8526cd2160819d5734685c,EXTLOC-4354b1ef3b29a64d1d1c087f,,
EXTCAND-48a4e9cdcbb892c2256402f6,EXTLOC-6f640cb5919e2011493ecb01,,
EXTCAND-a341271cb9aeb5e2aabcd395,EXTLOC-de2e8c3d1cab61f284b71d17,,
RESCAND-1c4db3878358c1e089a20b80,EXTLOC-b73cca8c5f2b2242093d3103,,
RESCAND-58e44f3175490b76491fdc68,EXTLOC-538ff544efa3751436c126d9,,
RESCAND-059b2185f9f84f1f6c953d7e,EXTLOC-20a8b93060210ffedee1c421,,
RESCAND-df300387207324c02e37f16a,EXTLOC-4753944be57c7a781eeed86d,,
RESCAND-323cbca2c6e19784a3106a4a,EXTLOC-7444b5df845b24fe916d0e7e,,
RESCAND-ee89772e3f8310b7a80b6763,EXTLOC-4ffec1b59d6ea3ed5eb80cef,,
EXTCAND-374a611ae02240fac9dbe372,EXTLOC-e79a1bd54701a7dc4fbe7f4e,,
EXTCAND-7892e495826b50e07ab0d2fe,EXTLOC-a000bf0007ae4312b83fa54a,,
EXTCAND-758ae1558b4de1261a5f7cad,EXTLOC-d489ef4d12c679cc932b4b0b,,
EXTCAND-1587647f826b80614ca71e17,EXTLOC-84b20bed97bfe17e5020e61e,,
EXTCAND-257a7e64887dcd0e458c84c6,EXTLOC-4cc153037208168e8026bac5,,
EXTCAND-c2524623feb99e28ca93e5d0,EXTLOC-c5cab2a8b3f3337187f22e78,,
RESCAND-3c697b7db8b4c8c4dd046916,EXTLOC-52a2c7d62b102108a2a1965e,,
RESCAND-8f20edf2d35b6e7e26417edb,EXTLOC-073ba33e1a89ea00b0a9b825,,
EXTCAND-8588bf3935a13b1dc599ff19,EXTLOC-1a01211eb52849e0270692e3,,
EXTCAND-59d354be1e8a30c5f2c39668,EXTLOC-38fb036bd4e517e54f299404,,
RESCAND-1bdd53e8a9bcd80451c6df98,EXTLOC-50a6d1a7c4cf1ffc59518387,,
RESCAND-67c5ed03cbf7454ee8be72d3,EXTLOC-3a88f7f1a1dd3ec5ebf9660e,,
RESCAND-2e88a8b0c22339f4fbafd43a,EXTLOC-6ebccb301faaeaec3da5105d,,
RESCAND-16dc89c0f4885bd298951d29,EXTLOC-876ab81f30dd204ceed44179,,
RESCAND-497c619816026d97c4425c89,EXTLOC-a753a0cdf89378bc71751638,,
RESCAND-a5f72d2c0bc0fb046c158814,EXTLOC-167405a43b8919d6655a866d,,
RESCAND-5e3bd00cce36be2185a05c9a,EXTLOC-83bfd3867423fd5715658726,,
RESCAND-f513a37ae4210519514cdee1,EXTLOC-bd4d7938dea674a328c555b5,,
RESCAND-721276899c6e1bac4e006453,EXTLOC-c0ff6fddc0f42e3e92a50bac,,
RESCAND-2f3792251098f32be396cae2,EXTLOC-eb0f1536771676fcda67e2f2,,
RESCAND-67a184b7be176e3cb4cfc28d,EXTLOC-c73f272f4b0d0bf2e413249d,,
RESCAND-8fe71cc1b7291df3633a646f,EXTLOC-d78b4936ec503b383bd32a90,,
RESCAND-2e657a5b29b72e3e69b01722,EXTLOC-5b8f13118358c961d8fc6a80,,
RESCAND-49dbc281e792fdfa409d798c,EXTLOC-b05328b3b08e668f1bfa3135,,
