MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=UTF-8,8ccc4dfa3cdb388e114729922aa4779bb406ba87589cf1ef0f610dc3a3779134,payroll_roster,0,223146,1,EXTPAYLOAD-40b693f8396396d31b344713,EXTSOURCE-40b693f8396396d31b344713,1,EXTREADYQ-79d7e7f1a15641527f0e78b8,5,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":223146,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":58,""navigation_density"":0.358025,""payload_bytes"":223146,""row_element_count"":0,""script_count"":36,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1137}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:00:41.215784+00:00,0.001985,EXTCAND-742b75b3b50aac52fe70506a,,MECHEXP-3c1b97521116d0ce8fef123d|MECHEXP-52a09faf205aa9ad0b037af3|MECHEXP-55bc1e7766f6e7e1b77867c8|MECHEXP-6ba3950442f892de38aa1259|MECHEXP-a1ed7a0df141273dff6152c7|MECHEXP-b9d47a72f3194447ff5875ad|MECHEXP-eb1d0ad06821b83aa2204bc6,ROOTCOMP-b149e7d1f447d22e63ab0ea3|ROOTCOMP-df2f40dd1eafa2f56a0ab2b8,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8ccc4dfa3cdb388e114729922aa4779bb406ba87589cf1ef0f610dc3a3779134.html,Kewaunee,False,municipal-code,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_003,443,substantive_visible_html_text,EXTREADINESS-c32316d0c28ea56dcd6f1491,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,multi_family_administrative_source,official_administrative_summary,WI,
text/html; charset=utf-8,35b3228b7afced0f337036bf2b07dfd5bb0e01d4778d1b4b74b8549efb303b3d,payroll_roster,0,131163,1,EXTPAYLOAD-40caa54c8c28376b329263e2,EXTSOURCE-40caa54c8c28376b329263e2,1,EXTREADYQ-9b6330b9c8dd8912b11f428d,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":131163,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":92,""navigation_density"":0.307692,""payload_bytes"":131163,""row_element_count"":0,""script_count"":44,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2115}",,16,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:41.220735+00:00,0.00223,EXTCAND-17b0ef9aa66ca68362579ad7,,MECHEXP-37f6ab303855bcab8c82b479|MECHEXP-5b8af1ba5ab6bc1be2fea147|MECHEXP-5c0808a5cc6d179923acabfc|MECHEXP-6b5222b32123bb45cd784296|MECHEXP-755bcc0e452af46d220cb0b8|MECHEXP-9dd05f907f52fbf34c016c8a|MECHEXP-a24e6694f0fcc634ac8c053a|MECHEXP-c6093a7d7d89d20da775426b|MECHEXP-e9a5cf8cc3284a672bf5bf2c|MECHEXP-f43028fdba6374e32de54b54|MECHEXP-f81a58010d37249f1b4dfe50|MECHEXP-fad341f40958a1cf82a97ee2,ROOTCOMP-14b9a57e945cd6a88d6a5764|ROOTCOMP-46ecfb512832c787956a3d39|ROOTCOMP-e4bcde5d9dcf9ca1a5eb2ff7|ROOTCOMP-fb245a0f4ff605453481e457,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/35b3228b7afced0f337036bf2b07dfd5bb0e01d4778d1b4b74b8549efb303b3d.html,Oconomowoc,False,Government,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_003,445,substantive_visible_html_text,EXTREADINESS-f049e6bac81a7ce23affd5e2,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,WI,
text/html,17c0f66770afe78d9d49789f16308cde05c7f719c7d4ae652a34ab4e06d92cb1,payroll_roster,0,198226,1,EXTPAYLOAD-40cd47023f566a7d88000b40,EXTSOURCE-40cd47023f566a7d88000b40,1,EXTREADYQ-66022ff72c386afe8d97bcdb,6,,non_safety|side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":198226,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":670,""navigation_density"":0.317085,""payload_bytes"":198226,""row_element_count"":0,""script_count"":24,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15759}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:41.508475+00:00,0.004205,EXTCAND-ab3318a9712edf73a5836814,,MECHEXP-3885b7ac32df0062bd2cf599|MECHEXP-3d3f34b25124bde58cc9868d|MECHEXP-5a1f78228e540526e001d1ec|MECHEXP-626aaa5ff5543d30d394fa9c|MECHEXP-72f5db5f5892b6b547c69809|MECHEXP-8011678f2730e5b5c2bce16a|MECHEXP-9a56c9993bc259b72c877692|MECHEXP-f9e88373bdac3226d6bc3ffa,ROOTCOMP-ba85945f332baa4e19f1b6c3|ROOTCOMP-c2ea90bee8dfc75a8efa8b99,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/17c0f66770afe78d9d49789f16308cde05c7f719c7d4ae652a34ab4e06d92cb1.html,Dover,False,non-union-information,current_30_gib_store,2015,html_text_extraction_queue,,readiness_lane_002,449,substantive_visible_html_text,EXTREADINESS-b934a3044bba66b0da054f7e,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,non_safety|side_independent,multi_family_administrative_source,official_administrative_summary,OH,
text/html,41734dd1e251ff7fc6bd88ebae068cf90207cd7586cbf261e7530199a3f7d134,staffing_table,0,40930,1,EXTPAYLOAD-410c60631116a7e097019e02,EXTSOURCE-410c60631116a7e097019e02,1,EXTREADYQ-981476f703731bb5977ba1ee,1,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":40930,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":196,""navigation_density"":0.108287,""payload_bytes"":40930,""row_element_count"":0,""script_count"":13,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":12341}",,11,upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:41.918661+00:00,0.001524,RESCAND-58a2784c658dd604c00ee765,,MECHEXP-310017a62bceb4dee7b5d933|MECHEXP-4a14be344c1a73b85122eaad|MECHEXP-6d7ceeacd39a536e98262388|MECHEXP-713c8d53f0d9a988a14beea1|MECHEXP-99cdc1062f1dd944ac2332bb|MECHEXP-e5de5d16b3d921896288707b|MECHEXP-ee9e6666a0e5985d072bbf62|MECHEXP-f436a42cab741da0fa0510a8,ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41734dd1e251ff7fc6bd88ebae068cf90207cd7586cbf261e7530199a3f7d134.html,Buchanan,False,pubs.htm,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_005,452,substantive_visible_html_text,EXTREADINESS-da8f0d0c0d06278771acc8e5,html_text_ready,high,,,police,staffing_and_headcount,official_administrative_summary,NY,
text/html; charset=utf-8,0fa2842521a2bd048e0d153cbfbc93881b9e49aebf5eaa541ea41cbe51577fdf,payroll_roster,0,115713,1,EXTPAYLOAD-412622a000efb1a4ddd2534c,EXTSOURCE-412622a000efb1a4ddd2534c,1,EXTREADYQ-7ecfbd4a25eb3c8c6169b377,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":115713,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":99,""navigation_density"":0.067393,""payload_bytes"":115713,""row_element_count"":0,""script_count"":46,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":9925}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:03:41.249135+00:00,0.002551,RESCAND-d3dcdcfa1100c3a3d5a58e51,,MECHEXP-1cca67d44734f474ba4024b0|MECHEXP-3a4647468be11cf33b310ce8|MECHEXP-4fa6938f766e8eb1fc4fe8b4|MECHEXP-574515f95b9381dfe441950e|MECHEXP-581df8801d87138a889f9f36|MECHEXP-5b96a379adb6dac19177a998|MECHEXP-619154ff9e904ea69180a422|MECHEXP-7991b4f317fe30f4b503c2f0|MECHEXP-8199f6aa7a47b9899db6605a|MECHEXP-bdd7dd9a04de4fce8469fad0|MECHEXP-eb6848a6b68cb3b909c2a254,ROOTCOMP-d713e0f68da34e2a87b1daf9|ROOTCOMP-f78a8b4e672a199bde9f5b28,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0fa2842521a2bd048e0d153cbfbc93881b9e49aebf5eaa541ea41cbe51577fdf.html,Bangor,False,American-Rescue-Plan-Act-ARPA-Informatio,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_004,450,substantive_visible_html_text,EXTREADINESS-27d3bfba4cfc78fd4506a870,html_text_ready,high,,implementation_confirmation,police,payroll_and_earnings,official_administrative_summary,MI,
text/html;charset=UTF-8,ab8c86140c6241937c5ec00ca4e583fface9b203bb21d744084c08358ca95500,payroll_roster,0,35250,1,EXTPAYLOAD-412b4eb72ef1be8739db1605,EXTSOURCE-412b4eb72ef1be8739db1605,1,EXTREADYQ-fe36ade64dbd9b4cceb5f769,5,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":35250,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":214,""navigation_density"":0.148199,""payload_bytes"":35250,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8902}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:41.250997+00:00,0.001443,EXTCAND-ab4669efe70eebb7dd2f5ed4,,MECHEXP-6e61f99a1e99d7b67d7c448b|MECHEXP-99519a257314d37e6298c0ce|MECHEXP-ac29e4354e28bdbf95d4d46d|MECHEXP-ad6b33df2acccc9af8ebe131|MECHEXP-d4144899fc33a74560ddd8e8,ROOTCOMP-cd49acfee736c40d3fe56b40,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab8c86140c6241937c5ec00ca4e583fface9b203bb21d744084c08358ca95500.html,Inglis,False,index.cfm,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_004,451,substantive_visible_html_text,EXTREADINESS-43879ea225ad8a366987d66f,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,multi_family_administrative_source,official_administrative_summary,FL,
text/html; charset=utf-8,7a9bcb7f3f332c365a62669ebc5540df5d2319dff969fdf95bc0080e74d83eb2,payroll_roster,0,108058,1,EXTPAYLOAD-41340a491e15c493ff352c0d,EXTSOURCE-41340a491e15c493ff352c0d,1,EXTREADYQ-0ea5e277c046ba370beaf39b,5,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":108058,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":62,""navigation_density"":0.196203,""payload_bytes"":108058,""row_element_count"":0,""script_count"":41,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2057}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:40.926481+00:00,0.001829,EXTCAND-7a80ff47d7609686b71f769a,,MECHEXP-9197406800b3f84c41766b64|MECHEXP-b28170cc288bf1a1fabc699a|MECHEXP-b74e2fb5f74340674d0cb4a3|MECHEXP-db6913f30c385530d23476a7|MECHEXP-fb39475c6f6417880e9a5ebf,ROOTCOMP-fe09082cef3d8d925d81ce0b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7a9bcb7f3f332c365a62669ebc5540df5d2319dff969fdf95bc0080e74d83eb2.html,Buda,False,Local-Laws-Archive-Documents,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_001,448,substantive_visible_html_text,EXTREADINESS-5809b7314267499c3d51fb55,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,multi_family_administrative_source,official_administrative_summary,TX,
text/html,089908fdcda9e78bf9ea35a88cfd89e23fb30f47a6be1d146447f00f5ce3cd7b,payroll_roster,0,72597,1,EXTPAYLOAD-413de49411c9db5912ae11ab,EXTSOURCE-413de49411c9db5912ae11ab,1,EXTREADYQ-c74b2284560dce1d57c3f470,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":72597,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":183,""navigation_density"":0.114806,""payload_bytes"":72597,""row_element_count"":0,""script_count"":10,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":11235}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:40.928763+00:00,0.001938,RESCAND-12555a932dc4d693561607ca,,MECHEXP-0f8d01fb929e340f58b9b60d|MECHEXP-2b451f873f67be2609ec30d3|MECHEXP-7331f60fed3d9b3a5e3940d2|MECHEXP-76d29100d2eb592aff32d8cf|MECHEXP-7f4426a8c5520290f0b88d67|MECHEXP-814a0d61b889d12770b8b599|MECHEXP-962880f80d0b9c843634be6d|MECHEXP-be88ce884387bc7680687331,ROOTCOMP-ff4255f01f45c5dd6d23719e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/089908fdcda9e78bf9ea35a88cfd89e23fb30f47a6be1d146447f00f5ce3cd7b.html,Chester,False,QCEWpubs,current_30_gib_store,2018,html_text_extraction_queue,,readiness_lane_001,449,substantive_visible_html_text,EXTREADINESS-c8a7b19e6eec9ab2c6aebb22,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,contextual_controls,official_administrative_summary,OH,
text/html; charset=utf-8,ee89a54bebd765ef7e2ba4a2758a7ff337b6ab9fd8eceea8c9c5254f40239dd8,payroll_roster,0,107711,1,EXTPAYLOAD-414fc8a4cdaca55c045cd1ce,EXTSOURCE-414fc8a4cdaca55c045cd1ce,1,EXTREADYQ-a7490a5614f1537cc1c7fb1e,6,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":107711,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":3,""link_count"":308,""navigation_density"":0.12701,""payload_bytes"":107711,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":15101}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:41.254483+00:00,0.00306,EXTCAND-127be87cfb7129bbcb99e245,,MECHEXP-0b68f5d7a7961d8e2c51e9f4|MECHEXP-20f29a8a5dbebf93a2efcbb2|MECHEXP-83b8308d69b1d88c0e34e251|MECHEXP-b482fa2060f252468bc75115,ROOTCOMP-fdf0dd2bef86edaf475e029d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee89a54bebd765ef7e2ba4a2758a7ff337b6ab9fd8eceea8c9c5254f40239dd8.html,Tioga,False,foil-page,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_004,452,substantive_visible_html_text,EXTREADINESS-f0cd2dcd470bac321c88c4fd,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,contextual_controls,official_administrative_summary,NY,
text/html; charset=utf-8,f81880f123717e7fa7e5b31769262fe82f527577b2175c3248eb4908aa51bb07,payroll_roster,0,639649,2,EXTPAYLOAD-41660d9fcc024e011c659ecb,EXTSOURCE-41660d9fcc024e011c659ecb,1,EXTREADYQ-e403680d5afec24be1f863f3,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":639649,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":266,""navigation_density"":0.011071,""payload_bytes"":639649,""row_element_count"":0,""script_count"":40,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":151468}",EXTSRCREV-f55d1ecdd602474bbb587965,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:41.936052+00:00,0.01704,EXTCAND-28caa11e8b6013f63e355fd1|EXTCAND-ec47c7464247c2fc090f59ee,,MECHEXP-57437febf3235f66e9b6e776|MECHEXP-58486c72638e98092c33b672|MECHEXP-96184b537489fb9419cdd4c6|MECHEXP-97665186a058f716eff88ab2|MECHEXP-f14597e7f8312c061598dafe,ROOTCOMP-158abc069b7357213108775d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f81880f123717e7fa7e5b31769262fe82f527577b2175c3248eb4908aa51bb07.html,Cold Spring,False,newsflash,current_30_gib_store,2014,html_text_extraction_queue,,readiness_lane_005,453,substantive_visible_html_text,EXTREADINESS-cb1516778aa7f6df10286905,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,multi_family_administrative_source,official_administrative_summary,NY,
text/html; charset=utf-8,856b707a8357c16d4193c1c4aac5fd185596ceee560a1ce06fc93e8f1dc62061,payroll_roster,0,101708,1,EXTPAYLOAD-4168cc8a09ea608f7c0d76a7,EXTSOURCE-4168cc8a09ea608f7c0d76a7,1,EXTREADYQ-9a5aa1f10063d27147774915,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":101708,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":62,""navigation_density"":0.199357,""payload_bytes"":101708,""row_element_count"":0,""script_count"":42,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2205}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:40.930809+00:00,0.001699,RESCAND-17a3a1203dc551e9e9f525cb,,MECHEXP-7054a0aff6bb506f78e7e68e|MECHEXP-a6a0c597bbf5133ba1dfde16|MECHEXP-b4fc71df602eeaef72e4c7c0|MECHEXP-b5b853c4992975168b604d65,ROOTCOMP-a1aa229a5c12f85884e631fd,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/856b707a8357c16d4193c1c4aac5fd185596ceee560a1ce06fc93e8f1dc62061.html,Avery,False,Financial-Transparency,current_30_gib_store,2017,html_text_extraction_queue,,readiness_lane_001,450,substantive_visible_html_text,EXTREADINESS-b1e69ae503e3144fdd48b498,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,TX,
text/html; charset=utf-8,d252909eadb8fadbde6c7c853d04f13232db265bbda143b861c9df25c5a59650,payroll_roster,0,28321,1,EXTPAYLOAD-416907cafd23fe5e4f4a11b9,EXTSOURCE-416907cafd23fe5e4f4a11b9,1,EXTREADYQ-023bede5c3f32bb201368b2a,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":28321,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":69,""navigation_density"":0.343284,""payload_bytes"":28321,""row_element_count"":0,""script_count"":16,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1462}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:41.937551+00:00,0.000957,RESCAND-87cd68ab4904cd47fa069d2f,,MECHEXP-36700b7fe6ee49ad4cb49d75|MECHEXP-9a8d2757afac634c86e41764|MECHEXP-a185d601a1781827e103345f|MECHEXP-be48e9f6348ba76be32674f7|MECHEXP-d1198edd72fec8a6d55c84c1,ROOTCOMP-200e12cbbc76f6456042ef9a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d252909eadb8fadbde6c7c853d04f13232db265bbda143b861c9df25c5a59650.html,Crockett,False,crockett.Budgets,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_005,454,substantive_visible_html_text,EXTREADINESS-d96ddd70fd209147ab55bf12,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,TX,
text/html; charset=utf-8,05466a9705571f8a243f87389273a7f3f72422293bbbc8ce1da069d0e08b279b,payroll_roster,0,91250,1,EXTPAYLOAD-417fdbd4ae164c14fec9f578,EXTSOURCE-417fdbd4ae164c14fec9f578,1,EXTREADYQ-c72a94192a170579465c0866,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":91250,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":368,""navigation_density"":0.195537,""payload_bytes"":91250,""row_element_count"":0,""script_count"":18,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":13498}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:41.393015+00:00,0.002855,RESCAND-ec7416409bcd074472852304,,MECHEXP-123a1571266accd17512b8ee|MECHEXP-854a6a5d2a365e482a73f41a|MECHEXP-a16329059a534696e3948d86|MECHEXP-edb190852410cb8773b49e1e,ROOTCOMP-f24839f97ddf2d41bf889150,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05466a9705571f8a243f87389273a7f3f72422293bbbc8ce1da069d0e08b279b.html,Chilton,False,district-information,current_30_gib_store,undated-source-CBSRD-20260728-c167f2a61f4166190396,html_text_extraction_queue,,readiness_lane_003,449,substantive_visible_html_text,EXTREADINESS-22f65588b76230ed020a551f,html_text_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,WI,
text/html;charset=UTF-8,b6e00718fcf7ecaa20218054753174971a135a4a9cf734005eb6ae6e5c7c4d03,payroll_roster,0,103807,1,EXTPAYLOAD-418669657d4649632e19820b,EXTSOURCE-418669657d4649632e19820b,1,EXTREADYQ-7d2f01592f391951289fa522,6,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":103807,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":173,""navigation_density"":0.164762,""payload_bytes"":103807,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":7392}",,15,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:41.522171+00:00,0.002168,EXTCAND-39abfff9d192665eb16be183,,MECHEXP-1dca66556f8b476db4ceac4d|MECHEXP-2c2efb583fd24dcfe27ab5c1|MECHEXP-386ecc08df21c3bd4719ab20|MECHEXP-5559d24f4c7fb07536c2f0a0|MECHEXP-568848790488605cd2b38d55|MECHEXP-7e95a446415a76d7b377de8c|MECHEXP-84b8adc7ff3512475913cb93|MECHEXP-956b017619169e58aa756130|MECHEXP-a9b2b5a23155541d55638f83|MECHEXP-b00ce77336d45061dcc9a3a2|MECHEXP-dc19cb8c7004c9231af079a7|MECHEXP-f29b9dc1ce0ab5559dff45e6,ROOTCOMP-2b4e33f5020c1f832be98e09|ROOTCOMP-45460374c43281ea12e86826|ROOTCOMP-722e21812991dcdbd4fdf2ed,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b6e00718fcf7ecaa20218054753174971a135a4a9cf734005eb6ae6e5c7c4d03.html,Hagerstown,False,jobs-programwin-career-readiness,current_30_gib_store,2024,html_text_extraction_queue,,readiness_lane_002,453,substantive_visible_html_text,EXTREADINESS-b98d94bb0844dc20edc40429,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,multi_family_administrative_source,official_administrative_summary,IN,
