MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=utf-8,c0c3bb0fe0a724f5ac41e734ec2e27b305f20267b1bf8a7900589e3eb6294448,payroll_roster,0,13260,1,EXTPAYLOAD-0de163c9bc7ad6b88a086306,EXTSOURCE-0de163c9bc7ad6b88a086306,1,EXTREADYQ-ab49db8b0e5bf414ba6cc7bb,3,shell_or_navigation_only_queue,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":13260,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":41,""navigation_density"":0.338843,""payload_bytes"":13260,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":796}",,10,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T18:54:39.368043+00:00,0.000552,RESCAND-72cfe92ed173c54868448a2c,,MECHEXP-0575d38021783bfe665bdd91|MECHEXP-461c609bbb4de8ed3abc44b2|MECHEXP-4afbf19d05c7563d7976dd4a|MECHEXP-4fed45257b34ea629882a8f4|MECHEXP-5176250561fe2e208238789e|MECHEXP-9447e432d3506acda0f63977|MECHEXP-c429e9dd8cf3241c9d644355|MECHEXP-d020fad5c0c52b7ae9622262,ROOTCOMP-51f1fc8bbc5b6e8f8db8ec30|ROOTCOMP-59c240767cd962f7d5de5400,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0c3bb0fe0a724f5ac41e734ec2e27b305f20267b1bf8a7900589e3eb6294448.html,Bradford,False,37,current_30_gib_store,2026,,,readiness_lane_001,93,navigation_or_error_shell_markers,EXTREADINESS-1ad9697059aa12bfad23f29f,shell_or_navigation_only,high,,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,multi_family_administrative_source,official_administrative_summary,PA,
text/html; charset=utf-8,ec646cded3d1160cc72becfd2544ba747503a41731bb57a7e03230b408d60e73,payroll_roster,0,13576,1,EXTPAYLOAD-0de4c16cc80f14a43f76f6c5,EXTSOURCE-0de4c16cc80f14a43f76f6c5,1,EXTREADYQ-6b17ed3668d7d62cfe94cb6d,6,shell_or_navigation_only_queue,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":13576,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":44,""navigation_density"":0.346457,""payload_bytes"":13576,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":818}",,14,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:03:39.505007+00:00,0.000527,EXTCAND-a245c03df0cef38ab3ff6c56,,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ec646cded3d1160cc72becfd2544ba747503a41731bb57a7e03230b408d60e73.html,Bronxville,False,40,current_30_gib_store,2024,,,readiness_lane_004,97,navigation_or_error_shell_markers,EXTREADINESS-42259f4e81e8c49386beaac2,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,NY,
text/html,37462968aba48a1d41a5a775b8a971fc9fa9c5bb3f6a151ba33b4b4ba42dddf7,staffing_table,0,22243,1,EXTPAYLOAD-0f05a3c68983e065b811ee88,EXTSOURCE-0f05a3c68983e065b811ee88,1,EXTREADYQ-05f18ce4ee83c19b5b5db785,1,shell_or_navigation_only_queue,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":22243,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":37,""navigation_density"":0.163717,""payload_bytes"":22243,""row_element_count"":0,""script_count"":15,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1443}",,6,upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T19:00:39.672519+00:00,0.00097,RESCAND-2d8b07e6c9e2b9e29c38ce79,,MECHEXP-194aeebdcaad8a1ab292f5c0|MECHEXP-41ee4b9dc0114f31f082cd09|MECHEXP-5099ddad9a5c26f0c040768a|MECHEXP-52136bcf07febb29e2c3498e|MECHEXP-ae85fd30a4e8350934d4059e,ROOTCOMP-24bccea93286836a5be0e4cf,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/37462968aba48a1d41a5a775b8a971fc9fa9c5bb3f6a151ba33b4b4ba42dddf7.html,Arcade,False,town-of-arcades-new-website,current_30_gib_store,undated-source-B4X2500LIVE-20260729-001408,,,readiness_lane_003,97,navigation_or_error_shell_markers,EXTREADINESS-e0ddfe84fb484aebb98fd45f,shell_or_navigation_only,high,,,unclear,staffing_and_headcount,official_administrative_summary,NY,
text/html; charset=utf-8,f73f7dc0a5e5aea995d9e14a680882efb9b47aad92f1e8043c9d35032e566385,payroll_roster,0,134615,1,EXTPAYLOAD-1308ce44d673b43f51ff3c5d,EXTSOURCE-1308ce44d673b43f51ff3c5d,1,EXTREADYQ-1ab27cde07240df09f500fe5,6,shell_or_navigation_only_queue,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":134615,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":33,""navigation_density"":0.19186,""payload_bytes"":134615,""row_element_count"":0,""script_count"":42,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1133}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:00:39.764793+00:00,0.001386,EXTCAND-583406ec58a14307bec00eda,,MECHEXP-01a8cd2c0c724b5ad1589d8a|MECHEXP-2c45a5a1afef8766b68dd296|MECHEXP-60acea6f672d30446a5544de|MECHEXP-a581169459f08f9298cb744d|MECHEXP-c5e5c17491cdc490d3e91e47,ROOTCOMP-ed0a67d1bc7d3da43a7e941b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f73f7dc0a5e5aea995d9e14a680882efb9b47aad92f1e8043c9d35032e566385.html,Lansing charter,False,CityCharter.pdf,current_30_gib_store,2025,,,readiness_lane_003,125,navigation_or_error_shell_markers,EXTREADINESS-cbff09f46a725df0edc5cce2,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,MI,
text/html; charset=UTF-8,c9f6929a55f48e84022d714a6a16fb8e9e381b03f6f483bbda931a58079ddd8a,payroll_roster,0,4779,1,EXTPAYLOAD-1c1fbf2d5179559c1594dbd8,EXTSOURCE-1c1fbf2d5179559c1594dbd8,1,EXTREADYQ-febd6bca24ddc899656f164f,5,shell_or_navigation_only_queue,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":4779,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":0,""navigation_density"":0.0,""payload_bytes"":4779,""row_element_count"":0,""script_count"":5,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":25}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T19:06:40.639477+00:00,0.000713,EXTCAND-2a82be608b99bc669b779f8f,,MECHEXP-618a4c7a57c55e67a2bba319|MECHEXP-86a0d052f0f0e56d776491ff|MECHEXP-b503518a99e25bdd73dc91f0|MECHEXP-d3cdedd54f97e395026fa465,ROOTCOMP-fec4a5b39c977d47468ca3f5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c9f6929a55f48e84022d714a6a16fb8e9e381b03f6f483bbda931a58079ddd8a.html,Arrow Rock,False,index.htm,current_30_gib_store,2014,,,readiness_lane_005,194,script_shell_with_minimal_visible_text,EXTREADINESS-55fd85c79595c140144f4fd7,shell_or_navigation_only,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,side_independent,multi_family_administrative_source,official_administrative_summary,MO,
text/html; charset=utf-8,77a66bc9323f9ec83752908a18471ded8ade1422010b9f40790bad974d5ca755,payroll_roster,0,14776,1,EXTPAYLOAD-200575c6cb2642cbcdde146f,EXTSOURCE-200575c6cb2642cbcdde146f,1,EXTREADYQ-cf68a5bd9aa44b101114e856,6,shell_or_navigation_only_queue,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":14776,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":52,""navigation_density"":0.254902,""payload_bytes"":14776,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1331}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:00:40.413804+00:00,0.000485,EXTCAND-74916418eaf16795b0c94691,,MECHEXP-2cee7800196e05178bba093a|MECHEXP-3cf432680f0ed523fbfb6565|MECHEXP-6e5ca83fbf54f76a1bf57f81|MECHEXP-86b099f08ab7219d7b5f80c6|MECHEXP-bced5297c9e6225644732ca9|MECHEXP-d93895cbe8cc17e140369e86|MECHEXP-e33806eca7fb4c2dedc417cb,ROOTCOMP-a27547c74e0aa81a8b3b266c|ROOTCOMP-d090bd4b1549787d514c1347,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77a66bc9323f9ec83752908a18471ded8ade1422010b9f40790bad974d5ca755.html,Kingwood,False,36,current_30_gib_store,2026,,,readiness_lane_003,223,navigation_or_error_shell_markers,EXTREADINESS-917d608f27385421173dd247,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NJ,
text/html; charset=UTF-8,ae264f430190b4d44d4ac45835d9ebeaba636d9f67f869fd6826b5223f06072d,ordinance_or_resolution,0,88674,1,EXTPAYLOAD-23272badfc6b4a62441baa06,EXTSOURCE-23272badfc6b4a62441baa06,1,EXTREADYQ-f95c15e5606e2a39107281f4,3,shell_or_navigation_only_queue,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":88674,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":91,""navigation_density"":0.466667,""payload_bytes"":88674,""row_element_count"":0,""script_count"":38,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1392}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:06:40.816758+00:00,0.001413,RESCAND-db3be381b33d3328fa9454f2,,MECHEXP-1caca93ddced697e4976e39b|MECHEXP-41beb13e606713986960a78d|MECHEXP-bc7071950843cc87c774d29b|MECHEXP-cec470218a658ac0f48e11e6,ROOTCOMP-6daaa59349e6dbf9c5ea4ee5,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae264f430190b4d44d4ac45835d9ebeaba636d9f67f869fd6826b5223f06072d.html,Big Rapids charter,False,budget,current_30_gib_store,2025,,,readiness_lane_005,248,navigation_or_error_shell_markers,EXTREADINESS-f347eff232905f78ed4820da,shell_or_navigation_only,high,,benefits_and_total_compensation,fire,implementation_confirmation,official_administrative_summary,MI,
text/html; charset=utf-8,e5119db8ce4db759d360bbfe5b4033aeecdfda57c6c2eeef2e3d0d1ad18d9bc9,payroll_roster,0,12488,1,EXTPAYLOAD-25f72e1c35f9613f456a1b59,EXTSOURCE-25f72e1c35f9613f456a1b59,1,EXTREADYQ-496a689c7ee372f223b05fd7,4,shell_or_navigation_only_queue,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":12488,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":36,""navigation_density"":0.395604,""payload_bytes"":12488,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":602}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T19:00:40.589903+00:00,0.000444,RESCAND-ee009c64d0188ac33315f549,,MECHEXP-1c5cb11232a1006a83cbb598|MECHEXP-283b01d60c53d9ff9387a3a1|MECHEXP-4e6f14f9d6f9c31d1b3b8075|MECHEXP-5e37e7ff7e9482999f34c44b|MECHEXP-69147ac59fac4d111f032cd0|MECHEXP-72f0ed3526fa840c4a42afbe|MECHEXP-876653681d36f34acb7b266d|MECHEXP-8bcf0128e35ea0ccaead31de|MECHEXP-c7370163c1710845985fc0e2|MECHEXP-f2dec8ae18330c12fcf20a6a,ROOTCOMP-0e73882cff2cbe8b6101bacf|ROOTCOMP-809472877af099c2bc02b747|ROOTCOMP-892fab18d54b558f8057e9f6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e5119db8ce4db759d360bbfe5b4033aeecdfda57c6c2eeef2e3d0d1ad18d9bc9.html,Brookfield,False,44,current_30_gib_store,2025,,,readiness_lane_003,266,navigation_or_error_shell_markers,EXTREADINESS-9edadad0935970ab2d13bb61,shell_or_navigation_only,high,,implementation_confirmation,police,payroll_and_earnings,official_administrative_summary,OH,
text/html,9496652f8ada1241090431eeb5d023c7a6338fe22d427271029d31d5163ab109,staffing_table,0,11444,1,EXTPAYLOAD-26a2753285f2873c90111913,EXTSOURCE-26a2753285f2873c90111913,1,EXTREADYQ-55a2bbc1f5315d87e78df194,1,shell_or_navigation_only_queue,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":11444,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":19,""navigation_density"":0.098958,""payload_bytes"":11444,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1249}",,5,upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T18:54:40.026452+00:00,0.000586,RESCAND-f9ce23224029ca15c16a2bc9,,MECHEXP-29e58f4b1a2cd03350967305|MECHEXP-403f3b4d001fd2723e80a179|MECHEXP-4a6125579b31cf06e8e9f876|MECHEXP-7524765de5cd325810c08ba4,ROOTCOMP-d36019a4d161efd9bdbbdf49,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9496652f8ada1241090431eeb5d023c7a6338fe22d427271029d31d5163ab109.html,Clarendon,False,VacancyClearinghouseSearchResults.m,current_30_gib_store,2026,,,readiness_lane_001,266,navigation_or_error_shell_markers,EXTREADINESS-6f10a701baa6767ae32c5af8,shell_or_navigation_only,high,,,unclear,staffing_and_headcount,official_administrative_summary,TX,
text/html; charset=utf-8,b16ef107a1acb46108cd759944cf8edecf5704dacdb6a64e7b4517bb5d593181,payroll_roster,0,13317,1,EXTPAYLOAD-289410e8b533491beda6defe,EXTSOURCE-289410e8b533491beda6defe,1,EXTREADYQ-301b4b0cee3f495c06d38e5f,4,shell_or_navigation_only_queue,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":13317,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":41,""navigation_density"":0.322835,""payload_bytes"":13317,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":946}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T19:03:40.490260+00:00,0.000623,RESCAND-0f17f508e38dd2f6aec74cc0,,MECHEXP-16fa7821a96a7a9e2b1fa909|MECHEXP-1cc655e3c91103f82a9f5d8b|MECHEXP-1ede2376bac35c5c1786dd22|MECHEXP-59dc6727cc81126cd79da3a9|MECHEXP-8fb9ec7e3d1d03a0a68d166d|MECHEXP-8fd45e3d4f96067acbefa28d|MECHEXP-97498903a5fd300281901f0b|MECHEXP-ddac8562e6a3a869635d00e3,ROOTCOMP-39a0cd1c58eba94878efe9a5|ROOTCOMP-5285ae188a11bc41421bd62b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b16ef107a1acb46108cd759944cf8edecf5704dacdb6a64e7b4517bb5d593181.html,Centerville,False,36,current_30_gib_store,2021,,,readiness_lane_004,290,navigation_or_error_shell_markers,EXTREADINESS-e7349e82616a0112ee033e48,shell_or_navigation_only,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,SD,
text/html; charset=utf-8,87ae2088552bc9f938d661b850d2876b4966bd9f94a2617f853cdb4e9ddab74a,payroll_roster,0,13018,1,EXTPAYLOAD-2a061fdc9a22dcbd6fdbccd9,EXTSOURCE-2a061fdc9a22dcbd6fdbccd9,1,EXTREADYQ-e30f81ad53cceec1d6255d79,6,shell_or_navigation_only_queue,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":13018,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":41,""navigation_density"":0.414141,""payload_bytes"":13018,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":662}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:03:40.607733+00:00,0.000497,EXTCAND-b28d5ecf3148b09ab1b3b051,,MECHEXP-1630bd498da03af8556482e4|MECHEXP-5a0061dd4e824c94ff24c2da|MECHEXP-7cf9a80e879312b47c0656c2|MECHEXP-85a56bfa4ada2db7757ed333,ROOTCOMP-61ea551d2a12dedbd3f246e5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/87ae2088552bc9f938d661b850d2876b4966bd9f94a2617f853cdb4e9ddab74a.html,Weston,False,39,current_30_gib_store,undated,,,readiness_lane_004,301,navigation_or_error_shell_markers,EXTREADINESS-9d9b19e1db672311bc90923e,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,multi_family_administrative_source,official_administrative_summary,WI,
text/html; charset=utf-8,52da283682970fe0a1142a6d03846dedb55eeeb52367d3a5b871cc1a94fd979b,payroll_roster,0,142553,1,EXTPAYLOAD-311092af8d699bc83f32c759,EXTSOURCE-311092af8d699bc83f32c759,1,EXTREADYQ-5ffb41827e7be69a2f08909e,5,shell_or_navigation_only_queue,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":142553,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":24,""navigation_density"":0.252632,""payload_bytes"":142553,""row_element_count"":0,""script_count"":43,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":610}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:03:40.726752+00:00,0.001537,RESCAND-40b3ee8babf2bc6d20f37715,,MECHEXP-2ab493e2c4111416424e39ac|MECHEXP-4708d8f7848b36d060d176c2|MECHEXP-9b3f64d621d3372bb52142bd|MECHEXP-bdb71d08ac707778932af812|MECHEXP-d0506554047765d79de85ce1|MECHEXP-d521ceb88b2ddca72fdbb4c7|MECHEXP-d5e7001fe7b897fe4976e73d|MECHEXP-d8d2ca8e0bbb3d392c08e7b2,ROOTCOMP-0c247d0e5c30c847ed24d229|ROOTCOMP-2f417719478a9239179beef0,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/52da283682970fe0a1142a6d03846dedb55eeeb52367d3a5b871cc1a94fd979b.html,Blowing Rock,False,DocumentCenter,current_30_gib_store,2023,,,readiness_lane_004,348,navigation_or_error_shell_markers,EXTREADINESS-2d8ef134d1c1101f34643d18,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,multi_family_administrative_source,official_administrative_summary,NC,
text/html; charset=UTF-8,38e8e47f13415ad9f16dc1e5be4b2bf42f2d5add53f9c72adf8a40c62b7b0c21,payroll_roster,0,970324,1,EXTPAYLOAD-34a001a5c5e0302b930eecaa,EXTSOURCE-34a001a5c5e0302b930eecaa,1,EXTREADYQ-609ad407d330b5f0c3b04b86,6,shell_or_navigation_only_queue,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":970324,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":73,""navigation_density"":0.321586,""payload_bytes"":970324,""row_element_count"":0,""script_count"":36,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1450}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T18:57:41.029031+00:00,0.005374,EXTCAND-b5544fcc698158cabdd56c7a,,MECHEXP-12787d7974fedee1876f3b27|MECHEXP-1f2cd790ef73b60b8f961514|MECHEXP-61bc264e78efa43b37fec0c8|MECHEXP-84580b8bf9e29e0a445e40e8,ROOTCOMP-c030935fad99d83e70a791fd,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38e8e47f13415ad9f16dc1e5be4b2bf42f2d5add53f9c72adf8a40c62b7b0c21.html,Harrietstown,False,budget,current_30_gib_store,2024,,,readiness_lane_002,364,navigation_or_error_shell_markers,EXTREADINESS-f4d7375d72686c48d1af801c,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NY,
text/html; charset=utf-8,c39e8eb04820abd91b0a878fd01d986ba0a61e8ecf2efed5fcd257592931cb0b,payroll_roster,0,13138,1,EXTPAYLOAD-358bd12efa211dc57e705147,EXTSOURCE-358bd12efa211dc57e705147,1,EXTREADYQ-c5a3ad70c26cf667587f234b,4,shell_or_navigation_only_queue,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":13138,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":41,""navigation_density"":0.344538,""payload_bytes"":13138,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":769}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T19:06:41.623416+00:00,0.000569,EXTCAND-dd4458b70f22c546e1454bd6,,MECHEXP-3df7be2e51d9125fc103418f|MECHEXP-77b577973748f3c44cfdd8b5|MECHEXP-bacfa5a9dae6ea0d4146ff3b|MECHEXP-ebb242a5008d2f88162737f0,ROOTCOMP-2b1d1fec5dd00e8dab40b4c0,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c39e8eb04820abd91b0a878fd01d986ba0a61e8ecf2efed5fcd257592931cb0b.html,Maple Grove,False,36,current_30_gib_store,undated,,,readiness_lane_005,372,navigation_or_error_shell_markers,EXTREADINESS-f232826ee36191e77a10fa83,shell_or_navigation_only,high,,implementation_confirmation,police,payroll_and_earnings,official_administrative_summary,MN,
text/html; charset=utf-8,1a6a5112106db04bde3c1cf11338502cd244001deaea27de839a2dcf3f67608b,payroll_roster,0,14324,1,EXTPAYLOAD-3ae5e50ce229b34ee3aa09f5,EXTSOURCE-3ae5e50ce229b34ee3aa09f5,1,EXTREADYQ-4d936f4b5cd601fa32e166c9,6,shell_or_navigation_only_queue,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":14324,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":49,""navigation_density"":0.242574,""payload_bytes"":14324,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1164}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:06:41.728902+00:00,0.000898,EXTCAND-31617937ee60b9af1f76f39b,,MECHEXP-1d58e7f33ff021f80c5ea768|MECHEXP-799a58e943cf4eb556aa49d4|MECHEXP-ab3c68ad194a185e228fd1ab|MECHEXP-ca88905fcb0baa1974d6428f|MECHEXP-ff9b862947cf1e9c39805f37,ROOTCOMP-aa010f3ea3032694212d351b,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a6a5112106db04bde3c1cf11338502cd244001deaea27de839a2dcf3f67608b.html,Greenville,False,37,current_30_gib_store,2022,,,readiness_lane_005,406,navigation_or_error_shell_markers,EXTREADINESS-5285c31527b3f0453bf20be5,shell_or_navigation_only,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,OH,
