canonical_source_record_id,retained_source_id,canonical_source_review_id,canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,readiness_hint,source_quality,primary_content_family,secondary_content_families,administrative_source_type,final_priority_bucket,municipality,state,period,side_scope,department_scope,linked_search_waves,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,duplicate_relationship_count,exact_duplicate_source_review_ids,prior_reuse_source_review_ids,version_relationship_ids,payload_origin,source_review_only,analytical_extraction_performed
EXTREADYQ-46f8ed675db66aefad542429,RMSRD-20260802-cc52fc4eddeb639d57fa,EXTSRCREV-c222a62f810a02521bb346f7,EXTPAYLOAD-27d487508a4e337f7367c08f,347b515f9ba94d1c4f5015ed40d717a29186f42a312fcde096efaf25bcd8edad,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cc52fc4eddeb639d57fa.pdf,2129057,pdf,application/pdf,16-MED-09-0912.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Bath,OH,2016,all_units,all_units,external_search_wave_001_compacted,EXTCAND-4c20fbe1bbcc30fc43bb7d33,ROOTCOMP-8e69174565d609cc71fa4575,MECHEXP-63919b14675818a53a2da875|MECHEXP-8936123c3184b9653b485f72|MECHEXP-adfbf06e7ecb6e3bfe5d50ea|MECHEXP-b67850a4cf18e8d3e5603022|MECHEXP-ff9b2e3c9db1367d60dbedef,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,1,,EXTSRCREV-c222a62f810a02521bb346f7,,canonical_prior_retained_source_reuse,True,False
EXTREADYQ-46f979a346192dae0043a178,EXTSOURCE-aba29f7cdc4583c06b068e75,EXTSRCREV-9180e9d1f044dd7bc9275d01,EXTPAYLOAD-aba29f7cdc4583c06b068e75,08f27de1cc7f576a2f259d4d2e908a0f8c8a78f46a759ae446215189762cdb0e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08f27de1cc7f576a2f259d4d2e908a0f8c8a78f46a759ae446215189762cdb0e.html,229642,html,text/html,Chapter_126.html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Stallings,NC,2018,police,police,external_search_wave_001_compacted,EXTCAND-6216ecb362d5b78c28775597,ROOTCOMP-059b7e5966365a9991d0191a,MECHEXP-6cdda2054a1b05ade6cd15e8|MECHEXP-70e73d791bc50a9da224628e|MECHEXP-84115d9be019b86d23132246|MECHEXP-a89ee10fefa98aff7aea9e82|MECHEXP-b4bde0d257863165307d2f8b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-46fb5bbeb4df14a9b575b2b2,EXTSOURCE-9240f5443d21ec563e023e89,EXTSRCREV-c4367c84093c07e518c7d402,EXTPAYLOAD-9240f5443d21ec563e023e89,323f25f3be55ddb05f20be78c0fbf81a5a529731bd72a3bf3950532e5bdb0373,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/323f25f3be55ddb05f20be78c0fbf81a5a529731bd72a3bf3950532e5bdb0373.html,537736,html,text/html; charset=utf-8,2p84-tvqk,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Brooklyn,MI,2022,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-a22c945e47c828f0265d2e2e,ROOTCOMP-15677a84b9cd334c105308ef,MECHEXP-2110f67d41cac2eff1180c76|MECHEXP-459d5814892e9f222e9de374|MECHEXP-7bca0bdaeeab2da1545cdf86|MECHEXP-826a658ca24d03568f9e3504|MECHEXP-c2a25107acba56dd4782b1cf,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-46fdaa137189dba67d073d6b,EXTSOURCE-235f28e925819bcb184a58d5,EXTSRCREV-c303d7c6aa7cd389d64d9a5d,EXTPAYLOAD-235f28e925819bcb184a58d5,eee0aa49e4d8117677e04c2a671a5203b49fd611f7ace733f95942c757185104,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eee0aa49e4d8117677e04c2a671a5203b49fd611f7ace733f95942c757185104.html,124310,html,text/html,ordinances,html_text_candidate,official_administrative_summary,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,high,Millstone,NJ,2023,all_units,all_units,external_search_wave_001_compacted,EXTCAND-2c9da42e10ca1b779efb6680|EXTCAND-c8423fe9b8a24cb149fcc897,ROOTCOMP-61f8e2004077c564eecfcdbf|ROOTCOMP-97d94d7d6ac6d400d5153b5d,MECHEXP-282aefd9f67437da1eb38a14|MECHEXP-2e5e03bceb4d262ce8d61044|MECHEXP-522bd238729794ef6d9262b2|MECHEXP-73d956e04adce7306bd9c8f2|MECHEXP-7c8d353623afb4cda7828a9c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,1,EXTSRCREV-fe219e64e0dcbcf98ed54e00,,,current_30_gib_store,True,False
EXTREADYQ-46fe63af4f198f6892f47e3d,EXTSOURCE-f3c21e76802c33d178f18a8b,EXTSRCREV-1b1add215e30e6ee8055863b,EXTPAYLOAD-f3c21e76802c33d178f18a8b,91d9684e4774b4a6bd68b46e8fb5df2e91acd026fcbff55d5ae6dfbbc4cc3e98,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/91d9684e4774b4a6bd68b46e8fb5df2e91acd026fcbff55d5ae6dfbbc4cc3e98.html,134726,html,text/html; charset=utf-8,Village-Finances,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Yates City,IL,2026,non_safety,non_safety,external_search_wave_001_compacted,EXTCAND-ea408ee63539f5819d467539,ROOTCOMP-8f714ac07b3eb24fc38a2291,MECHEXP-0319ce1a3b046197048a309c|MECHEXP-13339fd2577b918b5f718e98|MECHEXP-228ab29f027756e46ca598ce|MECHEXP-79ee9ce5a074c89dcfd40506|MECHEXP-7e70f9f7b18f0cc104671e8b|MECHEXP-db0ea17590274e1e22979554,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-4702c622c769164b953e0193,EXTSOURCE-8a9a0f26dceb87d751283305,EXTSRCREV-86d1623bd0c0cc80267add99,EXTPAYLOAD-8a9a0f26dceb87d751283305,1be2bcdae36464d9a33ba335f51d270faf2f1b476953aa5885e60b02e1580a5f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1be2bcdae36464d9a33ba335f51d270faf2f1b476953aa5885e60b02e1580a5f.html,168328,html,text/html; charset=UTF-8,village-administrator,html_text_candidate,official_administrative_summary,implementation_confirmation,,ordinance_or_resolution,high,Blissfield,MI,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-391f6f2040b13cc1fa7e2625,ROOTCOMP-9a1ae9473389bc73d28446af,MECHEXP-18f1506410cbbc35f3f547a8|MECHEXP-4a16408f120d94c3bd4dc0bd|MECHEXP-7bb2defb4cc00e606b4360e4|MECHEXP-c970142a17afcea829075aee,,upgrades_implementation_confirmation|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-470767cda4294ea8121b9a10,EXTSOURCE-898a6c23c2615ba0e2e4edf9,EXTSRCREV-43c38522a5af781ad61bd1c7,EXTPAYLOAD-898a6c23c2615ba0e2e4edf9,2f71a10b50fbdd9e052442b396132c57b96c28b352aa217c5127324426249697,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f71a10b50fbdd9e052442b396132c57b96c28b352aa217c5127324426249697.html,269144,html,text/html,57_.HTM,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Jamesburg,NJ,2020,all_units,all_units,external_search_wave_001_compacted,EXTCAND-34c02b4f1969a2358fddeabb,ROOTCOMP-c58452c7ea862eecc1286bb6,MECHEXP-22033373e6f625e6e4b1176d|MECHEXP-bd358295d63fb5885b196abd|MECHEXP-c13c062e79f7c729b39a4323|MECHEXP-eee252529cd38b869a594750|MECHEXP-ffd022ebec96549ba4e3a863,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-470828383f37117f7ae18667,EXTSOURCE-1772749c9dba786a4e06d496,EXTSRCREV-3b899dfeee4d9419c3af2b05,EXTPAYLOAD-1772749c9dba786a4e06d496,39643324362a13b9e66f1984b692515553a928034be548be49c97038dc9e5e37,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/39643324362a13b9e66f1984b692515553a928034be548be49c97038dc9e5e37.html,44383,html,text/html; charset=utf-8,default.aspx,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Camillus,NY,2025,police,police,external_search_wave_002_exhaustive_residual,RESCAND-6471372ff07d5fbf24c85406,ROOTCOMP-2b5ee3cf6ff4d96b96b035a5,MECHEXP-08608c419b873ff083111642|MECHEXP-18e5ad9ad5e5b9dea20ce10d|MECHEXP-3dde3a3ca16c581219fc0024|MECHEXP-6471f0444ca6fb6b8f95e0bf|MECHEXP-f487e875def8f4fffef90193,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-470de8bfef64f4e65b307044,EXTSOURCE-5c33a6f96cf934b22fd4ff30,EXTSRCREV-8858d85e337368feec5caffe,EXTPAYLOAD-5c33a6f96cf934b22fd4ff30,cc5f8686c89a2d137f414c8c43fd0c9a4d07e3f27249f5ce5c77345c3d34ac63,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cc5f8686c89a2d137f414c8c43fd0c9a4d07e3f27249f5ce5c77345c3d34ac63.pdf,3264655,pdf,application/pdf,Vol-42-No-21-May-25-2023.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Altamont,KS,2024,police,police,external_search_wave_002_exhaustive_residual,RESCAND-badd2ce77245c7da44ee8585,ROOTCOMP-2d37a8a5660d4b9f3b6af254,MECHEXP-0840c2377c4beb9cbb298537|MECHEXP-0c6a46c61aa312241d1ea9a2|MECHEXP-5d51df67d8c0109154a7295b|MECHEXP-c254dc04100a1d37a3de7a0b|MECHEXP-d754172da4e6dae20100ee0d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47218a58f686de0b6620688b,EXTSOURCE-93522766e0d0805962a8e826,EXTSRCREV-b5175103874d9bb4068f8912,EXTPAYLOAD-93522766e0d0805962a8e826,2df2d3014ca976cb35099c2a582a46e9849e76b988bff68e34361e22abc6c598,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2df2d3014ca976cb35099c2a582a46e9849e76b988bff68e34361e22abc6c598.pdf,4018440,pdf,application/pdf,2025 ADOPTED OPERATING BUDGET - w cover_compressed (1).pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Annsville,NY,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-91df0d7f116ff3932b959e8c,ROOTCOMP-5db969efd322f8997a271ae4,MECHEXP-05f704c11811ccd93f4d7e8b|MECHEXP-71d5c47bb40cb3023fea7113|MECHEXP-a3335900e8a6c27991fec196|MECHEXP-fa2160036b6c16110177cb31,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-47220b6928cc76dff96ff09c,EXTSOURCE-5f0757d168e09076e6bf2409,EXTSRCREV-e7a452792ed7aac5d55e9aa4,EXTPAYLOAD-5f0757d168e09076e6bf2409,224d18b1a8ca53d7f63112041e2fb078fe4d631a6c68500b174ba8d83df9d86d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/224d18b1a8ca53d7f63112041e2fb078fe4d631a6c68500b174ba8d83df9d86d.pdf,3456138,pdf,application/pdf,2026-03-27-departmental-budget-reviews-admin.-budget-overview.pdf,parse_text_pdf_candidate,direct_official_administrative_record,staffing_and_headcount,,other,medium,Anderson,OH,undated-source-CBSRD-20260728-adf33ca00876e65f51f5,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-f59fa521d49e4a617fd38d0d,ROOTCOMP-f262d7211e080fb9aac3a3ab,MECHEXP-06017acde981a604c622ae55|MECHEXP-202998fb289469f853dbcfa0|MECHEXP-c04bc915ef8e0a76f85d206b|MECHEXP-dcda1b8b87daedf72e75e7d5,,no_material_upgrade,0,,,,current_30_gib_store,True,False
