canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout,readiness_lane_id,readiness_lane_sequence,readiness_result_id,readiness_status,extraction_ready,primary_extraction_queue,deferred_queue,secondary_processing_hints,extraction_priority,readiness_reason_codes,diagnostics_json,diagnostic_full_text_persisted,analytical_rows_extracted,ocr_performed,inspected_at,inspection_runtime_seconds
EXTPAYLOAD-2d3a2ee34ee86821ad7a5695,41a22e3ed3db6bbc9cda7c5f7f225f76f059cef2244b9dd9a7af628ca53ad4dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41a22e3ed3db6bbc9cda7c5f7f225f76f059cef2244b9dd9a7af628ca53ad4dd.html,16080,html,text/html;charset=ISO-8859-1,2017,EXTREADYQ-f63d645e59b6bd5d41f11c88,EXTSOURCE-2d3a2ee34ee86821ad7a5695,,,,Carlock,IL,2017,unclear,unclear,RESCAND-4e35a8535e421593b91bf7e5,ROOTCOMP-110494cc88d947b1fb81d9bc,MECHEXP-34475f3d07fa6ee3fc0f3576|MECHEXP-4c3b94ed66c589a6658ec64c|MECHEXP-939bc3c61def2587b8c5d082|MECHEXP-b3a217d36dce0e8b0e35e8a5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,4,readiness_lane_001,314,EXTREADINESS-ce47fd539777a82f9314c2fa,html_table_candidate_ready,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,html_table_structure_present,"{""bounded_inspection"":false,""bytes_inspected"":16080,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":29,""navigation_density"":0.345238,""payload_bytes"":16080,""row_element_count"":11,""script_count"":13,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":704}",False,0,False,2026-08-05T18:54:40.275502+00:00,0.00064
EXTPAYLOAD-2d4d672b5992c358d8702012,421a8a1f1cbccc62ce6e67de36e159367b8574e99c3ea88318b86e052682748b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/421a8a1f1cbccc62ce6e67de36e159367b8574e99c3ea88318b86e052682748b.html,91587,html,text/html; charset=UTF-8,contracts,EXTREADYQ-ae731048b54b5aca63b1a57e,EXTSOURCE-2d4d672b5992c358d8702012,,,,Clayton charter,MI,2025,police,police,RESCAND-0a8125be0260b513d05c3ceb,ROOTCOMP-109749e28f3d4342dfafd08f|ROOTCOMP-5e00237165391b057270dea4,MECHEXP-120c57fdff3d11df2d1dd359|MECHEXP-16051428c753ff285e87ad19|MECHEXP-2937640ca4664845d3bdbe73|MECHEXP-3b18221efa97c01f6189b1f0|MECHEXP-498c96d861830d2bdeff0c7c|MECHEXP-4b9517b469294a0f8d4e9a8f|MECHEXP-98b890e5fc29379255b4a3cf|MECHEXP-c1d577fe3b6737c35029c741,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,official_administrative_summary,repaired,current_30_gib_store,1,1,10,4,readiness_lane_001,315,EXTREADINESS-115a61f30aa9ae78b4ade5ca,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":91587,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":85,""navigation_density"":0.192308,""payload_bytes"":91587,""row_element_count"":0,""script_count"":17,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3189}",False,0,False,2026-08-05T18:54:40.277464+00:00,0.001488
EXTPAYLOAD-2d68d241ccbd4bb1a6989768,82bb712997cfb8d9fbf595eb44135c5fa0b9a21e18e5229053ed1f9b1e8ab670,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82bb712997cfb8d9fbf595eb44135c5fa0b9a21e18e5229053ed1f9b1e8ab670.pdf,64904,pdf,application/pdf,4860.pdf,EXTREADYQ-ee214873326158f0a296b791,EXTSOURCE-2d68d241ccbd4bb1a6989768,,,,Antigo,WI,undated,side_independent,side_independent,EXTCAND-f6a53cc21a18d92a46992c2b,ROOTCOMP-ffa5630e793c05a937fef9aa,MECHEXP-31fe79a32d4326a56d60d487|MECHEXP-7331e1ef1f63f84422083ebf|MECHEXP-9d64db4d71fd01e03d5697f3|MECHEXP-af7c19c7ffcabd33ce9a9152,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,4,readiness_lane_001,1995,EXTREADINESS-300f21cfe4ea18556169d071,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":15,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.3\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":10454,""valid_pdf_signature"":true}",False,0,False,2026-08-05T18:55:11.549701+00:00,0.008492
EXTPAYLOAD-2d7c067fd3133dc36e8c788f,9f30f12313bc0e8f31c345ddf904ee98eda8a7a206138562b03e4dae1fe731c3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f30f12313bc0e8f31c345ddf904ee98eda8a7a206138562b03e4dae1fe731c3.html,70088,html,text/html; charset=utf-8,layoffs040125.html,EXTREADYQ-5e6875be4021b0f07e3b9e3a,EXTSOURCE-2d7c067fd3133dc36e8c788f,,,,Baxter,MN,2025,police,police,RESCAND-69bd69a45345e2be204c00a6,ROOTCOMP-c3339802aaf08f87684c4fd6,MECHEXP-3390c804e3e6e5766632dd7c|MECHEXP-65d516043f6b75de3e1ca6ed|MECHEXP-8e76c7b44d69207501f9b62e|MECHEXP-ca7b09afc49212f0576e341e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,5,readiness_lane_001,316,EXTREADINESS-c5ab02864a07c87858e0f1ea,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":70088,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":81,""navigation_density"":0.096544,""payload_bytes"":70088,""row_element_count"":0,""script_count"":13,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5939}",False,0,False,2026-08-05T18:54:40.279340+00:00,0.001558
EXTPAYLOAD-2da554bcc5bf95c7810a67d6,ca654e8233a1ebfcdccf5be5a1bbeae20f8b89385fcd2f997e23053484b7df31,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca654e8233a1ebfcdccf5be5a1bbeae20f8b89385fcd2f997e23053484b7df31.html,38896,html,text/html; charset=utf-8,law-enforcement-directory,EXTREADYQ-c77b65d2b64717c45f3c6fc9,EXTSOURCE-2da554bcc5bf95c7810a67d6,,,EXTVERSION-f52bf798874e2d5ed1f29387,Bazetta,OH,2016,police,police,RESCAND-36a7f2fd5057130e473f2068,ROOTCOMP-01da1d9a43deb7a29342caed|ROOTCOMP-220054852b11709a732bc595,MECHEXP-5c5541c6c5063cdb316d1f29|MECHEXP-863befe287cca4a58a7deb6b|MECHEXP-a39384b3bc80497898e52aa3|MECHEXP-b62ba547458bc8d876982429|MECHEXP-c64d8dc94f44bd1445eee71a|MECHEXP-d4e72c62801e09809a4d569e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,8,5,readiness_lane_001,317,EXTREADINESS-129b36d8671cacb1df11524a,html_text_ready,True,html_text_extraction_queue,,,extraction_priority_high,substantive_visible_html_text,"{""bounded_inspection"":false,""bytes_inspected"":38896,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":114,""navigation_density"":0.21673,""payload_bytes"":38896,""row_element_count"":0,""script_count"":12,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3923}",False,0,False,2026-08-05T18:54:40.280776+00:00,0.001093
EXTPAYLOAD-2db7350013ee14ae92318314,45f5f2c62bd20f5730db3dd514ca6699a09ba4e957e88bc45f54a81cb40893a6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/45f5f2c62bd20f5730db3dd514ca6699a09ba4e957e88bc45f54a81cb40893a6.html,79971,html,text/html; charset=UTF-8,job-aids,EXTREADYQ-e6fa0ff129a9de4b86039178,EXTSOURCE-2db7350013ee14ae92318314,,,,Parkton,NC,2025,all_units,all_units,EXTCAND-7a2a5d4bbf01454fad6c1bd7,ROOTCOMP-b84415adc8b966d176864de2,MECHEXP-04321884e7e8f41b9271d385|MECHEXP-131769f72c49f3112ee6fe26|MECHEXP-3bdc3492bd1fc6c8c0f347b2|MECHEXP-8f5df2e930bdc5f91ae4f9c7|MECHEXP-903fe4c604dc78e84f3aaec8,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6,readiness_lane_001,318,EXTREADINESS-0ed73262ecfda356376d00e4,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":79971,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":145,""navigation_density"":0.176399,""payload_bytes"":79971,""row_element_count"":0,""script_count"":73,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5756}",False,0,False,2026-08-05T18:54:40.282903+00:00,0.001784
EXTPAYLOAD-2db7c290c16b7fda429757e6,8a3e42ce4a25c86d639f4dbba2b97a40bb1c0a4987f2621b6ffa94561bbf38e0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a3e42ce4a25c86d639f4dbba2b97a40bb1c0a4987f2621b6ffa94561bbf38e0.pdf,3300527,pdf,application/pdf,FR-2015-12-18.pdf,EXTREADYQ-71afd038ed52d7aa9db34dcb,EXTSOURCE-2db7c290c16b7fda429757e6,,,,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,RESCAND-b50fc6ba739c9dbfb81c560e,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,17,5,readiness_lane_001,1996,EXTREADINESS-3b900a657ba3da4eb59f08ad,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":284,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\n%âãÏÓ\n5"",""sampled_image_object_count"":2,""sampled_page_count"":5,""sampled_text_characters"":14923,""valid_pdf_signature"":true}",False,0,False,2026-08-05T18:55:11.640807+00:00,0.09056
EXTPAYLOAD-2dd47218182cc9e6aa7c5110,03f911373264dfcff88fa70f2f274d5048cc3d250f6dc980edc2217576b19c11,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03f911373264dfcff88fa70f2f274d5048cc3d250f6dc980edc2217576b19c11.html,98121,html,text/html; charset=UTF-8,budget,EXTREADYQ-edefe3b5ff64531faeeb55bc,EXTSOURCE-2dd47218182cc9e6aa7c5110,,,,Butler,WI,2023,police,police,RESCAND-5a5f0dfc6fb704cffb67d67b,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-c760518e85d2dfed3f5fb38c,MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-fd51ec460b9d219156abf552,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,19,5,readiness_lane_001,319,EXTREADINESS-adcbf06db6b9f129965ba07a,html_structured_data_candidate,True,html_table_candidate_queue,,table_candidate,extraction_priority_high,structured_data_or_dataset_signal,"{""bounded_inspection"":false,""bytes_inspected"":98121,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":4,""link_count"":157,""navigation_density"":0.365967,""payload_bytes"":98121,""row_element_count"":0,""script_count"":41,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3043}",False,0,False,2026-08-05T18:54:40.284690+00:00,0.001446
EXTPAYLOAD-2e135ef9c3bd9764c43b4a86,a9bcb3a9e49040285b63757ae3a196276f17c4515383b9b856075881a147643c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a9bcb3a9e49040285b63757ae3a196276f17c4515383b9b856075881a147643c.html,45106,html,text/html; charset=utf-8,human-resources,EXTREADYQ-a9276b9c2f5a71d17530da75,EXTSOURCE-2e135ef9c3bd9764c43b4a86,,,,Duluth,MN,2025,fire,fire,EXTCAND-05f7c4639f6bcc44691756ba,ROOTCOMP-ede0b54ac4d8b9a6da0bdfd6,MECHEXP-a218f7cdbba1c2deb970ee88|MECHEXP-d55365c561b631e7d1748486|MECHEXP-ecb1df6c7c858c185a14d7af|MECHEXP-fc2035b209cf3b209b40d33d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,implementation_confirmation,payroll_and_earnings|staffing_and_headcount,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,5,5,readiness_lane_001,320,EXTREADINESS-2f1e9fce811d279b55f44a76,html_text_ready,True,html_text_extraction_queue,,,extraction_priority_high,substantive_visible_html_text,"{""bounded_inspection"":false,""bytes_inspected"":45106,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":154,""navigation_density"":0.311741,""payload_bytes"":45106,""row_element_count"":0,""script_count"":10,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3782}",False,0,False,2026-08-05T18:54:40.286424+00:00,0.001358
EXTPAYLOAD-2e2c9d8d980dd736a5d9476c,1a328f6efc10dfeef428a308aa6321e6ec0295390997d8f7e9838e64e655f33d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1a328f6efc10dfeef428a308aa6321e6ec0295390997d8f7e9838e64e655f33d.pdf,1178815,pdf,application/pdf,11.27.18 MINUTES.pdf,EXTREADYQ-e1e5010fb42f5eae4de1013d,EXTSOURCE-2e2c9d8d980dd736a5d9476c,,,,Dover,OH,2018,side_independent,side_independent,EXTCAND-2ddf7c409384271d9f216f2e,ROOTCOMP-65e599d370ec3ff80c5d554f,MECHEXP-204ec6621d3b6e0313f97c99|MECHEXP-580993d2b18d241cf8bb8922|MECHEXP-c1125de4beec1a0e0b2304d5|MECHEXP-cc280593ad9e38e755eff680,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6,readiness_lane_001,1997,EXTREADINESS-93343b3269fb901a7dd9f2b8,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":37,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.5\r\n%µµµµ\r"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":16042,""valid_pdf_signature"":true}",False,0,False,2026-08-05T18:55:11.726053+00:00,0.084582
EXTPAYLOAD-2e39a4f7bcccdf414a1e2395,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d.html,212,html,text/html,21_0019,EXTREADYQ-8f0bc6740100675aee3d0743,EXTSOURCE-2e39a4f7bcccdf414a1e2395,EXTSRCREV-23996c5f00cbda0af549b803|EXTSRCREV-67eaf9315ba01498026b5f9e|EXTSRCREV-f537e19895a8241ac68ee28f,,,Green,NJ,2021,all_units,all_units,EXTCAND-b4923937944c86d9444b4959|RESCAND-6a70ab863b88ae56c0457952|RESCAND-7360ca398142ad14a0168f24|RESCAND-74e47dc53b0250e1934c7093,ROOTCOMP-0ebfa6a88ca8b19b0175ab6e|ROOTCOMP-469580b4763553e8fa04d6db|ROOTCOMP-6442cfb1fa2faae863d4b38c|ROOTCOMP-74c72d23b09aff4b56108fd3,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-2f427a10e3ed9834812d82f5|MECHEXP-587df589b56d17103b25b19c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-67d92e0dc6b77b0cf7507b23|MECHEXP-6f0f24ab7ccfb6a58ad96bcc|MECHEXP-702b0a872b120e8899b28912|MECHEXP-7101eb1b5d4458c02e207e3f|MECHEXP-984b97fb2bb268eab567bff1|MECHEXP-9b575bfd2bfa86c547cb32b2|MECHEXP-a7ec486f449b0592bb954f88|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-b3c836b0cbefca597fff43a1|MECHEXP-becc8d86b97719117b61d5f6|MECHEXP-d8fbd71e866eaf6c138cb1c8|MECHEXP-f26dbd3d556cddc05502331e|MECHEXP-f68e34ca2dcaaeec67d07de7|MECHEXP-ff4d73c8e10f685d1ff771f2,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,4,22,6,readiness_lane_001,321,EXTREADINESS-dfa6f3fe065e31e822c5c143,needs_manual_review,False,,manual_review_queue,,extraction_priority_high,minimal_html_text_without_clear_shell_signal,"{""bounded_inspection"":false,""bytes_inspected"":212,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":0,""navigation_density"":0.0,""payload_bytes"":212,""row_element_count"":0,""script_count"":1,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":0}",False,0,False,2026-08-05T18:54:40.287337+00:00,0.000503
EXTPAYLOAD-2e5582e1965093a658d157ab,5fb5220fe9a4b60023f63a1ccd4d2861d8ca2f09534a9df2b5ab07fc2344bac9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5fb5220fe9a4b60023f63a1ccd4d2861d8ca2f09534a9df2b5ab07fc2344bac9.pdf,183917,pdf,application/pdf,_02042025-306,EXTREADYQ-2a2c9d0b39ad6e576552d69f,EXTSOURCE-2e5582e1965093a658d157ab,,,,Hurdsfield,ND,undated,all_units,all_units,EXTCAND-064676a92628da071642b5a9,ROOTCOMP-42bb92fcdd19c20d50b13cb9,MECHEXP-234f24383b9d3c35d1612d78|MECHEXP-27184e50eef5830a6702f8e5|MECHEXP-2e0baadaeb924945b1fdbde1|MECHEXP-b2820518a0385030e30f3a64|MECHEXP-f5be068cd4240229e90087ab,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6,readiness_lane_001,1998,EXTREADINESS-eeabe89b268522e8d5cc95b6,parse_text_pdf_ready,True,parse_text_pdf_extraction_queue,,,extraction_priority_high,usable_sampled_text_layer,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":7,""page_height_max"":1008.0,""page_height_min"":1008.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%µµµµ\r"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":15838,""valid_pdf_signature"":true}",False,0,False,2026-08-05T18:55:11.859716+00:00,0.132992
EXTPAYLOAD-2e5ae90062839371a1097c5a,dd840278c370e436747aa616287182ff539ae48a50bfe8b2f84d6918f5cd7bbe,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd840278c370e436747aa616287182ff539ae48a50bfe8b2f84d6918f5cd7bbe.html,5828,html,text/html,budget,EXTREADYQ-acfb744a2c02390474abd4b5,EXTSOURCE-2e5ae90062839371a1097c5a,,,,Sisseton,SD,2022,police,police,EXTCAND-dfde89700c788ddd28c30716,ROOTCOMP-736600197db265015f0dd357,MECHEXP-18aa78a65ff3f106b783b7bf|MECHEXP-519d69ee0c6debc6830b42ab|MECHEXP-70442cd59ffa8cb3bebd56bc|MECHEXP-8ce7fe413b425232cbb61582|MECHEXP-a1f5c6b6586c0bde7ad9f050,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6,readiness_lane_001,322,EXTREADINESS-0a225c992cde89c8e72cdda1,html_text_ready,True,html_text_extraction_queue,,,extraction_priority_high,substantive_visible_html_text,"{""bounded_inspection"":false,""bytes_inspected"":5828,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":8,""navigation_density"":0.049689,""payload_bytes"":5828,""row_element_count"":0,""script_count"":5,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1082}",False,0,False,2026-08-05T18:54:40.288243+00:00,0.00053
