canonical_source_record_id,retained_source_id,canonical_source_review_id,canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,readiness_hint,source_quality,primary_content_family,secondary_content_families,administrative_source_type,final_priority_bucket,municipality,state,period,side_scope,department_scope,linked_search_waves,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,duplicate_relationship_count,exact_duplicate_source_review_ids,prior_reuse_source_review_ids,version_relationship_ids,payload_origin,source_review_only,analytical_extraction_performed
EXTREADYQ-dd1e78bd386a357cd24beb75,EXTSOURCE-514426d27cd9930f9f382f41,EXTSRCREV-0a5e7b013a45256d0361fd9c,EXTPAYLOAD-514426d27cd9930f9f382f41,bf1ecfb3d8ce7e6ab514e1359af455f5c867602c43d41e9279da1909417b3be8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf1ecfb3d8ce7e6ab514e1359af455f5c867602c43d41e9279da1909417b3be8.html,85703,html,text/html; charset=utf-8,Human-Resources,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Bangor,MI,2025,police,police,external_search_wave_002_exhaustive_residual,RESCAND-9c7ac26d18e8c1f8e8d2b105,ROOTCOMP-d713e0f68da34e2a87b1daf9|ROOTCOMP-f78a8b4e672a199bde9f5b28,MECHEXP-1cca67d44734f474ba4024b0|MECHEXP-3a4647468be11cf33b310ce8|MECHEXP-4fa6938f766e8eb1fc4fe8b4|MECHEXP-574515f95b9381dfe441950e|MECHEXP-581df8801d87138a889f9f36|MECHEXP-5b96a379adb6dac19177a998|MECHEXP-619154ff9e904ea69180a422|MECHEXP-7991b4f317fe30f4b503c2f0|MECHEXP-8199f6aa7a47b9899db6605a|MECHEXP-bdd7dd9a04de4fce8469fad0|MECHEXP-eb6848a6b68cb3b909c2a254,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd1fc34c78501347cef6a119,EXTSOURCE-9264a30b835d9f9c848f132b,EXTSRCREV-bc091303e9566ae32945fd7e,EXTPAYLOAD-9264a30b835d9f9c848f132b,adf6ed05d9623b69f5313dab4ba3e547b6bbff83565711cfef85682437d2331f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/adf6ed05d9623b69f5313dab4ba3e547b6bbff83565711cfef85682437d2331f.html,32245,html,text/html,bp_city_council,html_text_candidate,official_administrative_summary,implementation_confirmation,,ordinance_or_resolution,high,Blooming Prairie,MN,2026,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-923dfe00ab2444cf9e991a5f,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd2434df4ae8fbb82ec387e0,EXTSOURCE-5ff6d9e148542e93095e2b1f,EXTSRCREV-f69584dadd0bfe8bb4dac1b5,EXTPAYLOAD-5ff6d9e148542e93095e2b1f,704fc262ee520b38529ed2dcb6c23453627810d9554696d6b45a73d186a95062,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/704fc262ee520b38529ed2dcb6c23453627810d9554696d6b45a73d186a95062.html,138193,html,text/html; charset=utf-8,archive,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Butler,WI,2023,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-4ce63f2a062a9f518606026c,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-c760518e85d2dfed3f5fb38c,MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-fd51ec460b9d219156abf552,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd251aec12603e8879588e87,EXTSOURCE-0f072728b3e9efaa48a2bcbe,EXTSRCREV-5efed5ad5e2055b2fce209c5,EXTPAYLOAD-0f072728b3e9efaa48a2bcbe,60b40d1eec6f16434af4d002227a0dd3513535663bda4b5e7ff102df9f08e9e5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/60b40d1eec6f16434af4d002227a0dd3513535663bda4b5e7ff102df9f08e9e5.pdf,10239522,pdf,application/pdf,539,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Berlin,NJ,2020,police,police,external_search_wave_002_exhaustive_residual,RESCAND-ad555867a4cd8abbd2ac5bdc,ROOTCOMP-de389227a3a5c1adffb3a2a5,MECHEXP-251baed1a03b4d464f6d49df|MECHEXP-6622c13a5070b4769e1a77cc|MECHEXP-6b6105ac8248653adcd6fb08|MECHEXP-a58d822e1f53ab4c83ddddbd|MECHEXP-e74157d2b5adbe61608c420d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd2aa2d3db49584df5bb8c29,EXTSOURCE-0f77b4f7f148953467a515ee,EXTSRCREV-822cd2c65006e8aea86c70c2,EXTPAYLOAD-0f77b4f7f148953467a515ee,261cb02f4cc6069ac049096e61d9fbfff3e301bc7fe18289362ee8033968006e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/261cb02f4cc6069ac049096e61d9fbfff3e301bc7fe18289362ee8033968006e.pdf,988265,pdf,application/pdf,7-1-24_thru_1-31-25_Paid_Transparency_Page_Grant_Recipients.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,high,Bainbridge,OH,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-5f01054f3bbca5a77b6d4ed6,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-eb19e377aaa05215359b351c,MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd33a2c43041a1c81fde28cc,EXTSOURCE-4bdb2881091faf5633f37941,EXTSRCREV-8df1c4273f8879d080e3de66,EXTPAYLOAD-4bdb2881091faf5633f37941,10c2b9ff83c6336e773536a395d05383dd5daa842f6d5f0b57797ec3448ea19e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/10c2b9ff83c6336e773536a395d05383dd5daa842f6d5f0b57797ec3448ea19e.pdf,172009,pdf,application/pdf,Cochecton_Env_2023.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Cochecton,NY,undated-source-BRMGRS-20260802-d9d0334dbcf430895f6619eb,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-d52dc993bd857184d6f6c45f,ROOTCOMP-e022f6e9a0270078589928ad,MECHEXP-19fad36004f17cfb3ba8c44a|MECHEXP-46075d0b787dbae6510790c7|MECHEXP-a6671a33f8a2c4e4afa52094|MECHEXP-d1b3256ca5cd759af05c4e51,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd374d9b07683d200b869299,EXTSOURCE-e228c12188ca90b6c2db45ad,EXTSRCREV-f762f92e0186fe7d67f83992,EXTPAYLOAD-e228c12188ca90b6c2db45ad,7cb484ae06c7521000dc010dca567cbac8bd838c552aa9495064d0769bc642c4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7cb484ae06c7521000dc010dca567cbac8bd838c552aa9495064d0769bc642c4.html,230988,html,text/html; charset=UTF-8,2025-city-of-austin-survey.html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Austin,MN,2025,police,police,external_search_wave_002_exhaustive_residual,RESCAND-b706f1827c0e1fad103f6f00,ROOTCOMP-53cc270fe609aba013451d4c,MECHEXP-1a647d4f97770fddfe98cb7c|MECHEXP-1beeec19c0048bef29687ea5|MECHEXP-6628b6b6c4f7eab903f70fba|MECHEXP-d18ccd2ceda3abe97e17b51d|MECHEXP-f541df89d381657901a337c1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd375e93afc33640cee7c0ce,EXTSOURCE-86415ca95afcc74bf3cd3e51,EXTSRCREV-3d528abc5ce4a8c56cbc7340,EXTPAYLOAD-86415ca95afcc74bf3cd3e51,ff8399584638ca0043ce487452e09631ab304c1f459842df93ef757ccf36341c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ff8399584638ca0043ce487452e09631ab304c1f459842df93ef757ccf36341c.pdf,3413610,pdf,application/pdf,FTPDocument,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Day,SD,2025,all_units,all_units,external_search_wave_001_compacted,EXTCAND-62c648c57f993d4fdabf1ba3,ROOTCOMP-5f1807abf93ef6fb461559b0,MECHEXP-6b17bee64d4903977dc97590|MECHEXP-ab6f47d9729d8f1bf7ba8f13|MECHEXP-efb374a301ef42e3ae963d44|MECHEXP-f5f76f2ab3a36b2141bbca8f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd3de1d739ee8441d5285803,EXTSOURCE-660ec203c6e9adc5db78ffc5,EXTSRCREV-2dcb5203f059be341216ec13,EXTPAYLOAD-660ec203c6e9adc5db78ffc5,7dee2c002b4dddf38517f9812e1de77423a09c9c54e861d27b9dc3674e8171dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7dee2c002b4dddf38517f9812e1de77423a09c9c54e861d27b9dc3674e8171dd.html,163687,html,text/html,FY06-ROE21-Fin-digest.htm,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Flora,IL,2022,all_units,all_units,external_search_wave_001_compacted,EXTCAND-6737e5b64120fa863ec4364a,ROOTCOMP-5a553f21bdb561d623c450c5|ROOTCOMP-65bc1c923cb911afed456039,MECHEXP-1242ba8b757745600eb3d6c6|MECHEXP-24c7b15b70be2354bf825ee7|MECHEXP-398e614860dc5cb56b35ff6d|MECHEXP-56fab2d35bb1c0496516a99f|MECHEXP-aaa38741122257aedb49ecd1|MECHEXP-b40376267aa55393fbdb0eb4|MECHEXP-de090fdcd1e3f1eb96574489,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd40ac1cd7624412f48ec411,EXTSOURCE-74bc6f40d2a3531e78856e54,EXTSRCREV-3b05216d0826b90fc1bc3bd2,EXTPAYLOAD-74bc6f40d2a3531e78856e54,289f85521a30c36f86c7fedde1e9787c5c9640a6dae23562f997b906ace4b6fa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/289f85521a30c36f86c7fedde1e9787c5c9640a6dae23562f997b906ace4b6fa.html,29188,html,text/html; charset=utf-8,4-Pa-Code-SS-614-1,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Beaver,PA,2025,police,police,external_search_wave_002_exhaustive_residual,RESCAND-189ddefef793e9eb131a4e6a,ROOTCOMP-f43d984ec31986447600721f,MECHEXP-654c16f3bc9a2b6a5b2ae0b4|MECHEXP-91b46ae90b50674d3d7129a6|MECHEXP-cda1a3d4110410d825ba913c|MECHEXP-e24a0514d64c80743985635e|MECHEXP-e90ddfd9665ac4ee0192ac61,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd413dedb2943557aedb5049,EXTSOURCE-370c422760cf0be44a7f0122,EXTSRCREV-f95356c159671c7ed865c707,EXTPAYLOAD-370c422760cf0be44a7f0122,3d4fdfc39f2e64d71a42136d4c73ae7f3e98b41f8144645962b5783b5d17c00e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3d4fdfc39f2e64d71a42136d4c73ae7f3e98b41f8144645962b5783b5d17c00e.html,85077,html,text/html; charset=utf-8,Infrastructure-Utilities,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Bradford,PA,2026,fire|police,fire|police,external_search_wave_001_compacted,EXTCAND-db808e28b558248afdd70b6c,ROOTCOMP-51f1fc8bbc5b6e8f8db8ec30|ROOTCOMP-59c240767cd962f7d5de5400,MECHEXP-0575d38021783bfe665bdd91|MECHEXP-461c609bbb4de8ed3abc44b2|MECHEXP-4afbf19d05c7563d7976dd4a|MECHEXP-4fed45257b34ea629882a8f4|MECHEXP-5176250561fe2e208238789e|MECHEXP-9447e432d3506acda0f63977|MECHEXP-c429e9dd8cf3241c9d644355|MECHEXP-d020fad5c0c52b7ae9622262,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd41e0957d09d8d84bcc600a,EXTSOURCE-edccdba9a55c55c74adcece2,EXTSRCREV-627aaa3980143a38d1ca1820,EXTPAYLOAD-edccdba9a55c55c74adcece2,bbf94ea3a848c84a3664f8f3be595dc0534c2f846e82c986f489acab3ade94a0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bbf94ea3a848c84a3664f8f3be595dc0534c2f846e82c986f489acab3ade94a0.pdf,345271,pdf,application/pdf,27464.2019.1.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Clara City,MN,2019,police,police,external_search_wave_002_exhaustive_residual,RESCAND-d2e554a22114bdecd02f95a2,ROOTCOMP-e2abbf323b50a75be5ca4ef4,MECHEXP-002b05ea59d8deed48f434f0|MECHEXP-4296f30a22f4561f80850e20|MECHEXP-5ec5e1a4b3fe4b5a0c5ab330|MECHEXP-e61699b0f32f1327b6046cbe|MECHEXP-f604ecb19baaa874470146c2,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd4215d4aa0446d55c876126,EXTSOURCE-ea23d1b5ca4045030c87dcc3,EXTSRCREV-d983025c35c7191b7cc8aea7,EXTPAYLOAD-ea23d1b5ca4045030c87dcc3,06b0f8e8ced5249528db4a320111d6f6dcc41641bc34248666dd5161f72d11f8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06b0f8e8ced5249528db4a320111d6f6dcc41641bc34248666dd5161f72d11f8.html,43508,html,text/html; charset=utf-8,water-forum,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Sand City,CA,2025,non_safety|police,non_safety|police,external_search_wave_001_compacted,EXTCAND-9bc4028ff816b0104e9095ed,ROOTCOMP-759586009c64d550669c8f8b|ROOTCOMP-c55722b3a6fbbfbb6bf0f607,MECHEXP-083a745f71cf5907254540d8|MECHEXP-0cdb30f6e7fc91fbb11afff6|MECHEXP-3e8d2ec740f0db4e46a81de5|MECHEXP-526613380df52ac350b28d86|MECHEXP-5928fff338ecc99b70a5ae7c|MECHEXP-593645abc185fb573b655ae9|MECHEXP-5a1fbe9796f2d3ffa0a47d5c|MECHEXP-61b9585f915a7c578f6b4f61|MECHEXP-76a93773f03f3ea12e59a689|MECHEXP-85af98664db88c4a624a633c|MECHEXP-b2672ad1da5bea3bd7ee6d06|MECHEXP-d5a4520a8eee432b46a49517,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd43247c270ff4af1fb068c4,EXTSOURCE-7cc4eaf598b8cf2da9583650,EXTSRCREV-caabf3d32695fafbaf511ec5,EXTPAYLOAD-7cc4eaf598b8cf2da9583650,72e730f0fa95dfaa30979d841ba6f08171f0d89df1bc6006c914ca3153610aa5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/72e730f0fa95dfaa30979d841ba6f08171f0d89df1bc6006c914ca3153610aa5.html,260013,html,text/html; charset=UTF-8,human-resources,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Ogdensburg,NY,undated,all_units,all_units,external_search_wave_001_compacted,EXTCAND-06954d32159fc4b55fafaed3,ROOTCOMP-8f9c718cdf5a8f5892f80dba,MECHEXP-225ab1ed6deee4c42bff01da|MECHEXP-b88be47d0434feba09097928|MECHEXP-e66954c89ce0aee83d028382|MECHEXP-fc705be8323299070644cf36,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd43531e27e5ba5c698d7a86,EXTSOURCE-fa55a226e68c33f15e292f3a,EXTSRCREV-0c34bffdac50c7d5f7585a7d,EXTPAYLOAD-fa55a226e68c33f15e292f3a,01f1202b80e4f79659b0579ad63dd15837fad98c479c3c07556ff29532ae8bee,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/01f1202b80e4f79659b0579ad63dd15837fad98c479c3c07556ff29532ae8bee.html,321409,html,text/html; charset=utf-8,AgendaCenter,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Comanche,OK,2019,all_units,all_units,external_search_wave_001_compacted,EXTCAND-1a2226c54177b9aa7934a23b,ROOTCOMP-07ff838a516d5bc0ca501967,MECHEXP-867c2c80352ed3723a95bb3e|MECHEXP-889fbe39aa6460278ec39cb1|MECHEXP-b0b85066ccb0189880af4e02|MECHEXP-f8c190afe0adc972bf1aced7|MECHEXP-fdd20a7d8303a0caf56c5e6b,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd47cb284075773b50479a79,EXTSOURCE-142342ce93d3f2ef8840fbfb,EXTSRCREV-cb2942902db58a54a043571d,EXTPAYLOAD-142342ce93d3f2ef8840fbfb,3164a1887d0689c9a5d76b13fbedc0db0eefa6f7a314373048fe7e93817c0d1a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3164a1887d0689c9a5d76b13fbedc0db0eefa6f7a314373048fe7e93817c0d1a.pdf,231098,pdf,application/pdf,2024-06-04.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,low,Woodfin,NC,2024,all_units,all_units,external_search_wave_001_compacted,EXTCAND-ac371f00f3d7a9db83a514c7,ROOTCOMP-f125f10ff96bdfc8ad83e154,MECHEXP-356f51271d4af89663924e8f|MECHEXP-36e10f424ac909adc8e7a22b|MECHEXP-57811205cbd35b70a56cab4e|MECHEXP-a150854d3167ac6ca35b5381|MECHEXP-de8b214ef95400f32ed51a64,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd4a3f43ad49fc2be3e3a2fb,EXTSOURCE-14616227fb077527bcd77152,EXTSRCREV-24dd1d5eb1b670cd9285a782,EXTPAYLOAD-14616227fb077527bcd77152,8fba21509f4524ad874dc005cc56870de32af7f048308f8f2f9ca30490ae28f7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8fba21509f4524ad874dc005cc56870de32af7f048308f8f2f9ca30490ae28f7.html,101460,html,text/html; charset=utf-8,Access,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,high,Borger,TX,2024,police,police,external_search_wave_002_exhaustive_residual,RESCAND-d4bad22256309c3a484892d2,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-dd518d9603c832817edfb7ca,EXTSOURCE-8a90c782b3808022cad8f3c1,EXTSRCREV-6de1cb9ec3193581a64289e3,EXTPAYLOAD-8a90c782b3808022cad8f3c1,80b06ac3808a28a2c019ac9843fc8e286f1b3498ac8b8ceda9137bfa6794d9f7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/80b06ac3808a28a2c019ac9843fc8e286f1b3498ac8b8ceda9137bfa6794d9f7.html,113394,html,text/html; charset=utf-8,City-Finances,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Blooming Prairie,MN,2026,unclear,unclear,external_search_wave_002_exhaustive_residual,EXTCAND-735a686209a605fb22e0f7c1|RESCAND-0176baf2a82738b3f0312f51,ROOTCOMP-051066c77514a95be30ac9cb|ROOTCOMP-1f1be2bb27e4a1c011103bd9|ROOTCOMP-5630f60ff105f108c13dfc3a|ROOTCOMP-da40b889bcd3ff3420374606,MECHEXP-0c82148d7953db9565a18833|MECHEXP-132909b46b4844e64644a77d|MECHEXP-14a77b302dabb753b61a3a91|MECHEXP-663314ab7650fc9be9d85e13|MECHEXP-7a764aff6d6121b5aae90349|MECHEXP-9c54e3fb0e142b7e4473a5eb|MECHEXP-a3d6a16bc9f24d63c30d0fcc|MECHEXP-a737c5595fbec274aa740084|MECHEXP-c9c839982ad7dfd28f8ca45a|MECHEXP-ce78f28997397be0be889824|MECHEXP-d33a7549b5f5ec61480a969b|MECHEXP-d550a4364ae28fe65a185b67|MECHEXP-d8768206ab9dd92c4bf37d7a|MECHEXP-f4a555c9eff7fe9eb60857dc|MECHEXP-f4c5adf91a32a19474af7c40|MECHEXP-f7e3d459a1d01c69b437da34,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,1,EXTSRCREV-8d0529f95adfc8b983b4c832,,,current_30_gib_store,True,False
