MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=UTF-8,6d1dd5e2a5a44a7caff71d640a5bf5ed138eaf3b10b3d41d6867a8148a70621a,payroll_roster,0,41091,1,EXTPAYLOAD-0a3de33b3b81e07826695ec8,EXTSOURCE-0a3de33b3b81e07826695ec8,1,EXTREADYQ-b22c3dc8c20f52c7f1956eea,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":41091,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":83,""navigation_density"":0.166667,""payload_bytes"":41091,""row_element_count"":0,""script_count"":14,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3274}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:39.377507+00:00,0.001297,RESCAND-913700614c9dd160f8b2a4b5,,MECHEXP-390ef3b65aea32594b732157|MECHEXP-8a043a878448bdb6f1b6f30a|MECHEXP-a4adcdded8938c5f9ce8e493|MECHEXP-a68b08e67eb3698cf02ef270,ROOTCOMP-6ab1ba5ed8eca9812854c6d6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6d1dd5e2a5a44a7caff71d640a5bf5ed138eaf3b10b3d41d6867a8148a70621a.html,Antrim,False,113656,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,67,structured_data_or_dataset_signal,EXTREADINESS-a744e25ea93b45063b66f7d4,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,multi_family_administrative_source,official_administrative_summary,MI,
application/pdf,bee13d543562b0a3df211864d3da727e9cb585a14b1238036b6aa1dc8cebc065,payroll_roster,0,379540,1,EXTPAYLOAD-0a4408563db96edb8ca3fc75,EXTSOURCE-0a4408563db96edb8ca3fc75,1,EXTREADYQ-116c6f9aba6d8e3c8244378c,5,,non_safety,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":3,""page_height_max"":1112.73,""page_height_min"":792.0,""page_width_max"":1440.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":3,""sampled_text_characters"":12048,""valid_pdf_signature"":true}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:57:59.489690+00:00,0.092851,EXTCAND-8c1d375164b69d8d99bafa7b,,MECHEXP-2afa844579c452ea37243a50|MECHEXP-9b676cc9b1b2a93a073e31a5|MECHEXP-c0c87948e2a712f44a0f639e|MECHEXP-cf52f20ab5d7a217902b197d,ROOTCOMP-bb8adcfe2b587a20a451f310,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bee13d543562b0a3df211864d3da727e9cb585a14b1238036b6aa1dc8cebc065.pdf,Colona,False,7081,current_30_gib_store,2024,parse_text_pdf_extraction_queue,,readiness_lane_002,1840,usable_sampled_text_layer,EXTREADINESS-64871c7539114cc3e3fb2a51,parse_text_pdf_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,non_safety,multi_family_administrative_source,direct_official_administrative_record,IL,
application/pdf,9008e50f8eaf3b6459ec3001d91a53f8ea86d40f85cb499226740c5418a6e0b6,payroll_roster,0,522684,1,EXTPAYLOAD-0a44b4e9a51aff98f6e7e7f0,EXTSOURCE-0a44b4e9a51aff98f6e7e7f0,1,EXTREADYQ-59f54291280a6737c901d8b2,6,,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":15,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\n\n4 0 ob"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":16070,""valid_pdf_signature"":true}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:54.375802+00:00,0.117592,EXTCAND-a674ce897dfd9448811c4a39,,MECHEXP-04c6613ef5568bef009fbd21|MECHEXP-2284e1245a162726332f9a34|MECHEXP-7c5c01eabb37e76c33b68dff|MECHEXP-a64a1bdbbada6b68d550179c|MECHEXP-d7034d8dac40139f08df6a98|MECHEXP-dd638acf59c71f04d554e894|MECHEXP-e35a54141445c05ec764e179,ROOTCOMP-d15f81ab5b70d1dfb9697090,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9008e50f8eaf3b6459ec3001d91a53f8ea86d40f85cb499226740c5418a6e0b6.pdf,Edna,False,annual_report_202021_publications.pdf,current_30_gib_store,2021,parse_text_pdf_extraction_queue,,readiness_lane_005,1845,usable_sampled_text_layer,EXTREADINESS-e1ef43fa52e345a2580f1ebb,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,multi_family_administrative_source,direct_official_administrative_record,KS,
text/html; charset=utf-8,e58e9057d96659f2525a81c49fe744ea6c1f80fa8e569f8ecc34f3b5d7600b43,payroll_roster,0,213587,1,EXTPAYLOAD-0a47b72f57ec8d89fc532413,EXTSOURCE-0a47b72f57ec8d89fc532413,1,EXTREADYQ-bf729b29ea435fd6e912a926,5,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":213587,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":42,""navigation_density"":0.018229,""payload_bytes"":213587,""row_element_count"":0,""script_count"":6,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":17027}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:57:39.852766+00:00,0.004039,EXTCAND-4d73a453008455e7e5b687dc,,MECHEXP-1081438ec48ce9f8953989a6|MECHEXP-6e477f4f44271d516ca44562|MECHEXP-6e778e06f153a11f3ced90db|MECHEXP-9988c406b5c5fa2e84e01adb,ROOTCOMP-163c6a306305eb4d63081ab5,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e58e9057d96659f2525a81c49fe744ea6c1f80fa8e569f8ecc34f3b5d7600b43.html,Licking,False,cnm.aspx,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_002,77,substantive_visible_html_text,EXTREADINESS-5ce0599b427d7267251f43fc,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,non_safety,multi_family_administrative_source,official_administrative_summary,OH,
text/html; charset=UTF-8,9203f6328dfe776e4f85b78fc171313eeb20148f555f6bf2042a3e1490fbdbea,payroll_roster,0,116668,1,EXTPAYLOAD-0a47d04ff92f664fe2b4f393,EXTSOURCE-0a47d04ff92f664fe2b4f393,1,EXTREADYQ-018eada762642a6a0393833d,6,,fire|police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":116668,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":122,""navigation_density"":0.262366,""payload_bytes"":116668,""row_element_count"":0,""script_count"":76,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3481}",,21,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.388412+00:00,0.001655,EXTCAND-45840b7612d1ae8288472bc3,,MECHEXP-0c995344ad6952b212119380|MECHEXP-410020b6a7c0e2544fff3de5|MECHEXP-49cb11194005af534c2864c1|MECHEXP-4b3cf3f2b08c98b27e4c8bb9|MECHEXP-55b5e0b8615ae9745545e1bc|MECHEXP-6914f3e9483b7782f195b098|MECHEXP-726817264bcd5d878bbb098a|MECHEXP-82ce10b7b8edf2f53abb2500|MECHEXP-997427b4c2a4dfed39ce1d3e|MECHEXP-9e655cc9305927ca4cbddf81|MECHEXP-b34aea80fe1998b6cdd65d02|MECHEXP-c3b93c21539edf3c801437f2|MECHEXP-ccdcf2feeef2edf77a08718c|MECHEXP-cf2de3eb3b02c02dec443a66|MECHEXP-da9255f71827127e47821878|MECHEXP-e126f25d948077cd6216da63|MECHEXP-e2af2c653c03e972809bf6e1|MECHEXP-f6c2b8b3108159613fa2acdd,ROOTCOMP-34a9c0031a48a44901285259|ROOTCOMP-36d12630bef07f0b324949f8|ROOTCOMP-cc9ffe287dca46a4eab1b0de,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9203f6328dfe776e4f85b78fc171313eeb20148f555f6bf2042a3e1490fbdbea.html,Copley,False,frequently-asked-questions,current_30_gib_store,2021,html_table_candidate_queue,,readiness_lane_004,73,structured_data_or_dataset_signal,EXTREADINESS-7c42d6fcbce66a3e2ce29583,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire|police,multi_family_administrative_source,official_administrative_summary,OH,
text/html; charset=UTF-8,7af4143e26204b86c7b6cea9bb5294cf4085d94a6770b4129c2c55c9d687ca07,ordinance_or_resolution,0,30965,1,EXTPAYLOAD-0a538263ac2cc0decbd84895,EXTSOURCE-0a538263ac2cc0decbd84895,1,EXTREADYQ-90988f81b74fa0e79c4e6b0d,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":30965,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":45,""navigation_density"":0.238095,""payload_bytes"":30965,""row_element_count"":2,""script_count"":24,""structured_data_script_count"":0,""table_count"":2,""valid_html_structure"":true,""visible_text_characters"":1402}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:39.378785+00:00,0.00093,RESCAND-0f75ca5abe21cbd1e6b6f5ac,,MECHEXP-0786a35eed9368f5e4674965|MECHEXP-4319ba03bbbed3e17893a0c0|MECHEXP-88335248cb48963f99459fd2|MECHEXP-96143a9164bbcd46fbf7c996|MECHEXP-b4af27fb0ad6d7862d472f11,ROOTCOMP-387b328972ad6740c1315517,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7af4143e26204b86c7b6cea9bb5294cf4085d94a6770b4129c2c55c9d687ca07.html,Bass Lake,False,board.html,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,68,html_table_structure_present,EXTREADINESS-677b27573b9ab10a6acab2fd,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings,fire,implementation_confirmation,official_administrative_summary,WI,
text/html; charset=UTF-8,c25f989c731df564bbd606dcedebd16b910cae5ddafc3981fa420b07e4fbc151,payroll_roster,0,174313,1,EXTPAYLOAD-0a5bec8597abf88eb057212f,EXTSOURCE-0a5bec8597abf88eb057212f,1,EXTREADYQ-79c0ab363e2ecd308fdd9b11,5,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":174313,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":274,""navigation_density"":0.260456,""payload_bytes"":174313,""row_element_count"":12,""script_count"":11,""structured_data_script_count"":1,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":8081}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.391343+00:00,0.002528,RESCAND-001f07de5cf050410b41a8f2,,MECHEXP-2278935578c369dc012f46e3|MECHEXP-51117b6b219b66ab9eb6d42c|MECHEXP-e8999630fc77a54139e5725c|MECHEXP-ff0bec2e139abef2e21abbe8,ROOTCOMP-d8da717fb16c45f92c9b5d49,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c25f989c731df564bbd606dcedebd16b910cae5ddafc3981fa420b07e4fbc151.html,Adams,False,p-45358-adams,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_004,74,structured_data_or_dataset_signal,EXTREADINESS-825daafc061c881507452034,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,non_safety,multi_family_administrative_source,official_administrative_summary,WI,
text/html;charset=UTF-8,a0c4cfd74c59779595d0fa7f30ef0a95301ba29a42e97ad9e6a32f117c8c750c,payroll_roster,0,19523,1,EXTPAYLOAD-0a5c3d08541e75d59a64706e,EXTSOURCE-0a5c3d08541e75d59a64706e,1,EXTREADYQ-d4901c7fb3a286b8eb08e68e,3,,side_independent,html,False,"{""bounded_inspection"":false,""bytes_inspected"":19523,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":50,""navigation_density"":0.18315,""payload_bytes"":19523,""row_element_count"":0,""script_count"":13,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1903}",,5,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:39.272196+00:00,0.000675,EXTCAND-223e89d0d4ebb1e56ebfb56b,,MECHEXP-07ebb0a9c94927e3852dada5|MECHEXP-2263a383b7b54a826fdbd14e|MECHEXP-4df3b2d3c66e6cd7c0ca6778|MECHEXP-8d0950cfe13cff73b8f5d0d0,ROOTCOMP-ad1113ffcb8d145756785ab6,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0c4cfd74c59779595d0fa7f30ef0a95301ba29a42e97ad9e6a32f117c8c750c.html,Torch Lake,False,csitinfo.cfm,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_001,70,substantive_visible_html_text,EXTREADINESS-ad73e20af544151193dbe4e8,html_text_ready,high,,staffing_and_headcount,side_independent,payroll_and_earnings,official_administrative_summary,MI,
text/html;charset=UTF-8,64f1e42f4e38ebafde37e07d8ce69833d39edb59fdfe13981b6d2a08da13cd5f,payroll_roster,0,17481,1,EXTPAYLOAD-0a5ebba4b1709a03bc693f27,EXTSOURCE-0a5ebba4b1709a03bc693f27,1,EXTREADYQ-9634f58cd40b048914362028,2,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":17481,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":15,""navigation_density"":0.009772,""payload_bytes"":17481,""row_element_count"":5,""script_count"":5,""structured_data_script_count"":0,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":10134}",,6,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,2026-08-05T18:57:39.854581+00:00,0.001268,RESCAND-ddde1bfbdd50f208fa963b45,,MECHEXP-88b51e616c590ee9203b6a3c|MECHEXP-8ff4dbd351a7ab9b1e4971f6|MECHEXP-a6bc3839fbbdc688abc60770|MECHEXP-adc7b24e8f7c8886745a1e63|MECHEXP-be7cf8eb290076167b286802,ROOTCOMP-62da5a864aa780a538709ea7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64f1e42f4e38ebafde37e07d8ce69833d39edb59fdfe13981b6d2a08da13cd5f.html,Audubon Park,False,16_articleView.cfm,current_30_gib_store,2020,html_table_candidate_queue,,readiness_lane_002,78,html_table_structure_present,EXTREADINESS-5672e67c31c6cf4e53a3a7e6,html_table_candidate_ready,high,table_candidate,tenure_and_progression,unclear,payroll_and_earnings,official_administrative_summary,KY,
text/html; charset=utf-8,931645312e7bd65e615f164f886b7a30f9c08d98a81638eed608c9dda4a2c394,payroll_roster,0,110339,1,EXTPAYLOAD-0a60e6620fd7cca8c505a5ed,EXTSOURCE-0a60e6620fd7cca8c505a5ed,1,EXTREADYQ-94d5908d086193623bd9742c,3,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":110339,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":117,""navigation_density"":0.077024,""payload_bytes"":110339,""row_element_count"":80,""script_count"":17,""structured_data_script_count"":1,""table_count"":4,""valid_html_structure"":true,""visible_text_characters"":10009}",,12,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:39.275111+00:00,0.002554,RESCAND-9de3e4b5d0a301da3e410a31,,MECHEXP-1518828e57b604e8dd089fc0|MECHEXP-28f755abbe5245d85225518d|MECHEXP-29b6fb0498d43f55b45695b6|MECHEXP-308b8472247137bacf08caff|MECHEXP-77eccc9a11166fd1ca994261|MECHEXP-809ded7d1df5e030b71d8019|MECHEXP-9aa6064a4931c9fcad677e8c|MECHEXP-b1d1d5ed22884cfb3eedce08|MECHEXP-db55edc901bd1012d87bdc02,ROOTCOMP-217886081e86300a9c435339|ROOTCOMP-c52c516342745f5ffbe562c3|ROOTCOMP-d33544474155d0d46359bf6f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/931645312e7bd65e615f164f886b7a30f9c08d98a81638eed608c9dda4a2c394.html,Alfred,False,POP060220,current_30_gib_store,undated-source-B4X2500LIVE-20260729-008894,html_table_candidate_queue,,readiness_lane_001,71,structured_data_or_dataset_signal,EXTREADINESS-4f7eee24cdc348562cd298b8,html_structured_data_candidate,high,table_candidate,staffing_and_headcount,police,contextual_controls,official_administrative_summary,NY,
application/pdf,ea86462a009fdb83958ed0ecfd938e0feddfeb53763ff7c1dd93a64f936dbee7,payroll_roster,0,302832,1,EXTPAYLOAD-0a632316e20018f7376bbdd4,EXTSOURCE-0a632316e20018f7376bbdd4,1,EXTREADYQ-c3cfc2e80e7b926ce18a90ee,4,,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":12,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%µµµµ\r"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":8562,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:52.337276+00:00,0.056263,EXTCAND-96f58011167e45447b7422fb,,MECHEXP-043fe92bed91a64145fc3daa|MECHEXP-37e6f429bfd4b0876a22656c|MECHEXP-72c4602c9382ea0bf5e07485|MECHEXP-8309e83495670547837d53f0|MECHEXP-d4d1e6f712bfb76bf1731e52,ROOTCOMP-40e48f690281b78a61be7104,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ea86462a009fdb83958ed0ecfd938e0feddfeb53763ff7c1dd93a64f936dbee7.pdf,Wellsville,False,_02042026-2229,current_30_gib_store,2016,parse_text_pdf_extraction_queue,,readiness_lane_004,1835,usable_sampled_text_layer,EXTREADINESS-1196614342238189670b936d,parse_text_pdf_ready,high,,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,direct_official_administrative_record,NY,
text/html; charset=UTF-8,647c9dad29b88d7f82e6e34a786d5317ebfa31851f6d7e3f2dd7598b3df8fa7d,payroll_roster,0,97811,1,EXTPAYLOAD-0a78e75f9b9338a6cd490a02,EXTSOURCE-0a78e75f9b9338a6cd490a02,1,EXTREADYQ-fa942862c64d004039c666e9,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":97811,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":83,""navigation_density"":0.011076,""payload_bytes"":97811,""row_element_count"":0,""script_count"":43,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":46251}",,11,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:54:39.279127+00:00,0.003667,RESCAND-bd295c886ad2d27fe226e814,,MECHEXP-03f09635e6e0a62ffeca2eb2|MECHEXP-0de5f72eb1f1811bbe667b69|MECHEXP-40abfaabc0257e73c207ecbb|MECHEXP-586655b8fbdb768efc5fae6e|MECHEXP-67d07711867aecc7c9011521|MECHEXP-6ec061468b92d38346856563|MECHEXP-c3045ccdd24bec8dae2df139|MECHEXP-dca1fd88c0c27a16270eecc6|MECHEXP-e6f426483368ea895be6023d,ROOTCOMP-30d038a3a748c0609825fca0|ROOTCOMP-3e2916f42abeb07f56562528,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/647c9dad29b88d7f82e6e34a786d5317ebfa31851f6d7e3f2dd7598b3df8fa7d.html,Amsterdam,False,freedom-information-law,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_001,72,structured_data_or_dataset_signal,EXTREADINESS-6c15e8ebf5eee66614356492,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,NY,
application/pdf,597c9cede577f776f04b1ca3778e5dbaea858955abaeb2803c8b8d2b0d30dcbc,payroll_roster,0,9745962,1,EXTPAYLOAD-0a78fa6e4920021e8f5159bb,EXTSOURCE-0a78fa6e4920021e8f5159bb,1,EXTREADYQ-6027c299cde1de4f1dc9ff76,4,,fire,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":125,""page_height_max"":792.0,""page_height_min"":540.0,""page_width_max"":960.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":10325,""valid_pdf_signature"":true}",,9,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:54.487868+00:00,0.111425,EXTCAND-990045e8a9a7a10bbba756b7,,MECHEXP-10c63fc8aab943aa7bc2d4ed|MECHEXP-59d4094fb423a23a64649cfa|MECHEXP-8a3485618c2270d5419c96f9|MECHEXP-aa0b3f5cad7592547165f783|MECHEXP-c80f21e58fb390c2e330b367|MECHEXP-d54e90379525307e128091f2|MECHEXP-f8f82315cf53215823c8cb92,ROOTCOMP-acd182e5b46973b65740685f|ROOTCOMP-d3b50d18b9664fe74d875ce2,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/597c9cede577f776f04b1ca3778e5dbaea858955abaeb2803c8b8d2b0d30dcbc.pdf,Shawnee,False,tba-2021-04-30-BOT-Minutes-w-attachments.pdf,current_30_gib_store,2020,parse_text_pdf_extraction_queue,,readiness_lane_005,1846,usable_sampled_text_layer,EXTREADINESS-b9350b6418a960d744df2c55,parse_text_pdf_ready,high,,benefits_and_total_compensation|payroll_and_earnings|staffing_and_headcount,fire,multi_family_administrative_source,direct_official_administrative_record,OH,
application/pdf,73295e2a1deba39e49672e2ead934c7aa63cfb7f3fcd3d4bf7046af24663a3aa,payroll_roster,0,314197,1,EXTPAYLOAD-0a7a4b744868333b2aa83008,EXTSOURCE-0a7a4b744868333b2aa83008,1,EXTREADYQ-176ea353f6e8eff0b9a8bf09,4,,non_safety,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":14,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":2,""sampled_page_count"":5,""sampled_text_characters"":5472,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:57.030210+00:00,0.074354,RESCAND-fdefabd7297ef61e9743b104,,MECHEXP-18650dbba39ef01d00dfa04a|MECHEXP-27e52d89f3fc7d3f80d5ad94|MECHEXP-7cd1c81181037702f9f6ef2a|MECHEXP-b064dd20a3bdd00c39fed952|MECHEXP-b1b7e01d186dcfedf76a75ec,ROOTCOMP-d7f3e07ce568c41601571b6c,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/73295e2a1deba39e49672e2ead934c7aa63cfb7f3fcd3d4bf7046af24663a3aa.pdf,Bath,False,327,current_30_gib_store,2022,parse_text_pdf_extraction_queue,,readiness_lane_003,1850,usable_sampled_text_layer,EXTREADINESS-aa94262ed3ea39e3e1d1cd41,parse_text_pdf_ready,high,,implementation_confirmation,non_safety,payroll_and_earnings,direct_official_administrative_record,OH,
