MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=utf-8,9f87c87b5852273415f4b6115984aca130186a88a8a80a53d50c560371c0de06,contract_or_mou,0,195832,1,EXTPAYLOAD-5a16a933232c77ae908a9cbf,EXTSOURCE-5a16a933232c77ae908a9cbf,1,EXTREADYQ-d5f5a0be9a45c81e47ed42bc,4,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":195832,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":38,""navigation_density"":0.001965,""payload_bytes"":195832,""row_element_count"":40,""script_count"":8,""structured_data_script_count"":1,""table_count"":7,""valid_html_structure"":true,""visible_text_characters"":119078}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:42.738906+00:00,0.0066,RESCAND-c71b4052a1b205d3d231843e,,MECHEXP-1f8413d30cec2cf6a01f46c7|MECHEXP-4bdbab1c1cba20f030d29ed2|MECHEXP-d67a2a3ae0947f874287e450|MECHEXP-d704fde673414e38c0b6d475,ROOTCOMP-acb305f8aa5fd6db77a4c9e5,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9f87c87b5852273415f4b6115984aca130186a88a8a80a53d50c560371c0de06.html,American,False,city-boulder-and-international-association-firefighters-local-900-collective-bargaining-agreement-0,current_30_gib_store,2017,html_table_candidate_queue,,readiness_lane_002,635,structured_data_or_dataset_signal,EXTREADINESS-3d0b7254f3a5419b60e1a383,html_structured_data_candidate,high,table_candidate,implementation_confirmation,fire,payroll_and_earnings,official_administrative_summary,OH,
text/html,b65004d3408935ef10ebff9941b67294b2b9795fdee9f80707d6db8269767284,payroll_roster,0,10841,1,EXTPAYLOAD-5a173fdb258c1e32282170f0,EXTSOURCE-5a173fdb258c1e32282170f0,1,EXTREADYQ-57cc3a00b3f5de876dbc1ac0,4,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":10841,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":30,""navigation_density"":0.08547,""payload_bytes"":10841,""row_element_count"":0,""script_count"":1,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2449}",,7,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:42.612116+00:00,0.000596,EXTCAND-92ae894eef7eb3f1c2001a54,,MECHEXP-3b0de84f1aa3b2f0e9716b7c|MECHEXP-545ac6e7073f13a2386c2fe6|MECHEXP-6b4be79cce20e5d4edcd8a44|MECHEXP-a1d265862b8ab16dbb9f2720|MECHEXP-c8c731f4557979e2a8e593f4|MECHEXP-f5b48e8e16c4fde392cc1e2d,ROOTCOMP-f2352352e18f18991f29be2c,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b65004d3408935ef10ebff9941b67294b2b9795fdee9f80707d6db8269767284.html,Mullen,False,salariespublicemployees.asp,current_30_gib_store,2021,html_text_extraction_queue,,readiness_lane_005,629,substantive_visible_html_text,EXTREADINESS-5ae589c1baa2aca5d042c783,html_text_ready,high,,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,implementation_confirmation,official_administrative_summary,NE,
text/html; charset=UTF-8,61b119a9e7939e351838f46c1e17d133eccf574fa155afb296d96452f7f731ed,payroll_roster,0,137653,1,EXTPAYLOAD-5a197cc335c11d3b2a2eee6a,EXTSOURCE-5a197cc335c11d3b2a2eee6a,1,EXTREADYQ-22b88542e262355788286ba6,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":137653,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":613,""navigation_density"":0.185477,""payload_bytes"":137653,""row_element_count"":128,""script_count"":63,""structured_data_script_count"":1,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":24963}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:54:41.685864+00:00,0.004298,RESCAND-4e8178e83352bb2b51e8fdcf,,MECHEXP-07b89e20bfa663a796e011f4|MECHEXP-13e680d0fe096693699a934e|MECHEXP-1c81a2ac39652d4d5135b5bb|MECHEXP-8b893df5c39eeaea61544430|MECHEXP-ee08d5445b9e2cef1d92f266,ROOTCOMP-873dc744994848c7a245c105,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/61b119a9e7939e351838f46c1e17d133eccf574fa155afb296d96452f7f731ed.html,Bonduel,False,admin,current_30_gib_store,undated-source-B4X2500LIVE-20260729-005879,html_table_candidate_queue,,readiness_lane_001,631,structured_data_or_dataset_signal,EXTREADINESS-120e42bcdf6708fc13b59dfd,html_structured_data_candidate,high,table_candidate,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,WI,
text/html; charset=utf-8,474390fd2b5f53b6d4c636cf6a3977a889af7992ba01fee82bd9b16089342557,payroll_roster,0,91428,1,EXTPAYLOAD-5a1a14b75bb1b2c6c38e548e,EXTSOURCE-5a1a14b75bb1b2c6c38e548e,1,EXTREADYQ-d66ba0d106772d8017b55e5e,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":91428,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":73,""navigation_density"":0.234727,""payload_bytes"":91428,""row_element_count"":0,""script_count"":40,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2237}",,7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:42.741071+00:00,0.001763,EXTCAND-f0423cfcfa76c75929e91ef5,,MECHEXP-1fe3081fffdb5154f793eeb2|MECHEXP-234f72b35e1494513d05f1f5|MECHEXP-413c90307bb8a9892a9a18d3|MECHEXP-840d97686a9c19a0c5f98eb2|MECHEXP-8d34c050e29eafb2de52cad4|MECHEXP-c4aeee564c9d9209df4fd68b,ROOTCOMP-400ac479fb712014e5018840,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/474390fd2b5f53b6d4c636cf6a3977a889af7992ba01fee82bd9b16089342557.html,Hamburg,False,General-Election,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,636,substantive_visible_html_text,EXTREADINESS-fa420be701d48d33f941bbb8,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,all_units,multi_family_administrative_source,official_administrative_summary,NJ,
text/html; charset=utf-8,1750f396898a5794264d2361593d811b061d6d3cee4844c1c6b7c91ae39e0beb,payroll_roster,0,9040,1,EXTPAYLOAD-5a1e5d4abcef26463a8082ec,EXTSOURCE-5a1e5d4abcef26463a8082ec,1,EXTREADYQ-32f763e5c3a32d64225a6d73,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":9040,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":4,""navigation_density"":0.00907,""payload_bytes"":9040,""row_element_count"":0,""script_count"":0,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2474}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:42.216639+00:00,0.000438,EXTCAND-8d832630f5b9521f516bc3b9,,MECHEXP-0ce8ea9aa6c6ad81859d2574|MECHEXP-a18230f5c3d026ef6bd1f1dc|MECHEXP-b536958d91c40dd94e3c868b|MECHEXP-bf8cfacdb12614e9307ef020|MECHEXP-eb5e5a6911cf4cc020df5c60,ROOTCOMP-c869e834eec61bb02343a78f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1750f396898a5794264d2361593d811b061d6d3cee4844c1c6b7c91ae39e0beb.html,Hampton Falls,False,billText.aspx,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_003,632,substantive_visible_html_text,EXTREADINESS-4d30d8ec31196258654f6721,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,police,recruitment_and_retention,official_administrative_summary,NH,
text/html,f2941765e991745238b456dd55890e5f21a38f1d4b7255f5cd0d48d3a638fd49,pension_or_retirement_document,0,50727,1,EXTPAYLOAD-5a1ecd558f7d31231ce23b8a,EXTSOURCE-5a1ecd558f7d31231ce23b8a,1,EXTREADYQ-076b890024e4d9ffad86df9e,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":50727,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":168,""navigation_density"":0.214834,""payload_bytes"":50727,""row_element_count"":0,""script_count"":26,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5977}",,5,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:42.016660+00:00,0.001551,EXTCAND-feea338c76215f5e42fdde2c,,MECHEXP-1ac9bfecaa188f25e0a82987|MECHEXP-271381f9ce95a5225af9a607|MECHEXP-69590d53c164661d2c8ad3ac|MECHEXP-be601b4a1a572b6c86503154,ROOTCOMP-8742949c5265c5dc38ab3392,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f2941765e991745238b456dd55890e5f21a38f1d4b7255f5cd0d48d3a638fd49.html,Northvale,False,calculators-2026.shtml,current_30_gib_store,undated,html_text_extraction_queue,,readiness_lane_004,636,substantive_visible_html_text,EXTREADINESS-36ef0d3c76052a8e4e768230,html_text_ready,high,,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,police,benefits_and_total_compensation,official_administrative_summary,NJ,
text/html; charset=UTF-8,0cec9e00c9deb07c083e7510d9329bfa0995161be44f0fd6fc05e9625397ae4e,payroll_roster,0,70359,1,EXTPAYLOAD-5a249ebb3644bef77a955edf,EXTSOURCE-5a249ebb3644bef77a955edf,1,EXTREADYQ-9f1fbdf7f13c66fc2d45aa6c,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":70359,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":73,""navigation_density"":0.244966,""payload_bytes"":70359,""row_element_count"":0,""script_count"":13,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2120}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:42.613961+00:00,0.001446,RESCAND-6269c327509d2d484b8412c7,,MECHEXP-10744486fbc7ed3298165ba7|MECHEXP-6dace73a0f76725f62825bae|MECHEXP-6e59655211954cb529796019|MECHEXP-7749ee52014bc3185d145310|MECHEXP-a85a7dfed5e155db36ecba53|MECHEXP-ccf6abf5731fb663027abdf0|MECHEXP-e3c067b8e8745d3f575050f5|MECHEXP-e84a3ed3199357ba39304087,ROOTCOMP-140a0e4761a7e02d60553407|ROOTCOMP-62526ea7829911f5301ac802,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0cec9e00c9deb07c083e7510d9329bfa0995161be44f0fd6fc05e9625397ae4e.html,Baxter,False,archive-notice,current_30_gib_store,2023,html_table_candidate_queue,,readiness_lane_005,630,structured_data_or_dataset_signal,EXTREADINESS-56025573aede0b42b9245055,html_structured_data_candidate,low,table_candidate,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,official_administrative_summary,MN,EXTVERSION-9562a377fe441691f1f82e08
application/pdf,549f6965ea117a0d01d9c9caa7b2e4b41783a4e64dbb7ebc880fa66e69c84bcc,payroll_roster,0,8397765,1,EXTPAYLOAD-5a25512876ccdcc026b65fc9,EXTSOURCE-5a25512876ccdcc026b65fc9,1,EXTREADYQ-4f922aad905177dbb1f64300,6,,side_independent,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":80,""page_height_max"":793.44,""page_height_min"":791.9996,""page_width_max"":612.0,""page_width_min"":609.12,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":6,""sampled_page_count"":5,""sampled_text_characters"":3170,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:07:29.629184+00:00,0.116661,EXTCAND-63c5273fea2c2dae09a4ce0d,,MECHEXP-42e7135c196551d04313afb7|MECHEXP-b448d94bbfebad0b45630dcb|MECHEXP-c95c78193bbdd61d651d7bc5|MECHEXP-ca74a6776c066b9f00e77925|MECHEXP-e554b7357e6086e2aa479001,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/549f6965ea117a0d01d9c9caa7b2e4b41783a4e64dbb7ebc880fa66e69c84bcc.pdf,Blue Mound,False,CityofBlueMoundFY25AdoptedBudget.pdf,current_30_gib_store,2023,parse_text_pdf_extraction_queue,,readiness_lane_005,2214,usable_sampled_text_layer,EXTREADINESS-e8bf2853b977d586f55185ae,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,side_independent,multi_family_administrative_source,direct_official_administrative_record,TX,
text/html,0fe841cb133bd656a63013889d782c638fc38327e1819b62c99a51b73a60b35e,payroll_roster,0,1003601,1,EXTPAYLOAD-5a26d592b7975caaa224d507,EXTSOURCE-5a26d592b7975caaa224d507,1,EXTREADYQ-8627b71d97d5b103acef32e3,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":1003601,""diagnostic_text_persisted"":false,""encoding"":""windows-1252"",""form_count"":0,""link_count"":445,""navigation_density"":0.004055,""payload_bytes"":1003601,""row_element_count"":5,""script_count"":0,""structured_data_script_count"":0,""table_count"":5,""valid_html_structure"":true,""visible_text_characters"":674376}",,7,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:42.060232+00:00,0.043174,EXTCAND-6b66d40e7d9248152de9bc65,,MECHEXP-13ba34528cec7c6899256939|MECHEXP-1d614b3ac01e15df27b6402b|MECHEXP-62630cbb74874b40d4aeb0d7|MECHEXP-6703eb3b31f013ce744f8060|MECHEXP-a1e5f24e2eda90a222c415d3|MECHEXP-b8b90edbeb1492fe23b5e97b,ROOTCOMP-4d2a4f535f2f850a88da9e02,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0fe841cb133bd656a63013889d782c638fc38327e1819b62c99a51b73a60b35e.html,Murray,False,Stats195303.html,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_004,637,html_table_structure_present,EXTREADINESS-dc4113389a2b23c5c3d7578d,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NE,
application/pdf,e1dd6cafbf4c56deb7807719470b6e6a65f4bbff89643a2f048c7aee900286fa,payroll_roster,0,2118936,1,EXTPAYLOAD-5a299809c18b8404228f43ca,EXTSOURCE-5a299809c18b8404228f43ca,1,EXTREADYQ-06619eeb22df4f72a9589e40,6,,police|side_independent,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":195,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":6457,""valid_pdf_signature"":true}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:01:48.287213+00:00,0.117213,EXTCAND-cfdf1fb3943ad1a5e6e336cc,,MECHEXP-2cb386a18b0318c1a52f6973|MECHEXP-6a3b9c9a6e5b49cacb9907ad|MECHEXP-7be7ca728d0b15a01d50d4b5|MECHEXP-80e1031f577209fea8f4c907|MECHEXP-87638bfb8a2b545dd7b9ea43|MECHEXP-aa84d4bf1e1762846faf99f9|MECHEXP-caa26b667a40bbd1c6573c45|MECHEXP-e7dcbb6cc315649ecc5223d7,ROOTCOMP-2a7646891f2103d8177933f9|ROOTCOMP-d8d0aa979cf02984c2158d56,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e1dd6cafbf4c56deb7807719470b6e6a65f4bbff89643a2f048c7aee900286fa.pdf,Clear Lake,False,2025-Budget-Adoption-Notebook,current_30_gib_store,2025,parse_text_pdf_extraction_queue,,readiness_lane_003,2206,usable_sampled_text_layer,EXTREADINESS-c2f698c884f3c53b7e3788f1,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,police|side_independent,multi_family_administrative_source,direct_official_administrative_record,IN,EXTVERSION-a10bb0ca1f27c5e55d73bc6e
text/html,a8b625c6ef945643f5585f48ce416efe483b1a4788ed213e636a90c442f92d45,ordinance_or_resolution,0,49848,1,EXTPAYLOAD-5a29d7ad39e1f58535723a76,EXTSOURCE-5a29d7ad39e1f58535723a76,1,EXTREADYQ-5d9032fa2e01ade78d6d19ff,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":49848,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":329,""navigation_density"":0.26748,""payload_bytes"":49848,""row_element_count"":0,""script_count"":18,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":8593}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:42.616080+00:00,0.001801,RESCAND-4e7257f1399640610842dc74,,MECHEXP-09dba2367587baa38e3775cf|MECHEXP-4060c820550be4ea17f775f7|MECHEXP-50e5514e5f9b7ebacb10c8b0|MECHEXP-5cef9e0b106059e99a5121ae|MECHEXP-89e9b5c5145908a677f62426|MECHEXP-a89379d83367f5f2ebfcd55a|MECHEXP-c41cf0984c87c572909bbbbe,ROOTCOMP-870b69c284e81540c80d3be8|ROOTCOMP-cb727826f267c7b095d6952e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8b625c6ef945643f5585f48ce416efe483b1a4788ed213e636a90c442f92d45.html,Beloit,False,index.asp,current_30_gib_store,undated-source-B4X2500LIVE-20260729-003392,html_text_extraction_queue,,readiness_lane_005,631,substantive_visible_html_text,EXTREADINESS-fd45605076332233482a3932,html_text_ready,high,,,police,implementation_confirmation,official_administrative_summary,WI,
text/html,844bd183666fd330ad0ea8d674d614ebcd242fafb5dba060189785b6374f80d5,payroll_roster,0,39673,1,EXTPAYLOAD-5a2c7a0d61684c14096a0920,EXTSOURCE-5a2c7a0d61684c14096a0920,1,EXTREADYQ-d3b995ee98a4ff0f406f163e,3,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":39673,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":74,""navigation_density"":0.021149,""payload_bytes"":39673,""row_element_count"":0,""script_count"":21,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":22530}",,6,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:42.618379+00:00,0.001973,EXTCAND-a933a7bac2596e4ee0842b35,,MECHEXP-50f82339ef25be06224ecf9c|MECHEXP-52d402847da4d8542f23c3bc|MECHEXP-9739da4d0abbf0dcfe66ad29|MECHEXP-ceb5425e63c8cbbd289b8253|MECHEXP-eea0d9d549468ab1f704fcfb,ROOTCOMP-07d40aed510929dabb2f7b9f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/844bd183666fd330ad0ea8d674d614ebcd242fafb5dba060189785b6374f80d5.html,Miner,False,msha.htm,current_30_gib_store,2020,html_text_extraction_queue,,readiness_lane_005,632,substantive_visible_html_text,EXTREADINESS-63855497b240a2c3af6ceef2,html_text_ready,high,,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,MO,
text/html; charset=utf-8,7c39fc30d45ab82abf9467e25e21a36fe9a7078c82a7e7096ac06c88d3a91e59,payroll_roster,0,125750,1,EXTPAYLOAD-5a304ac9c87151b7de16eb7c,EXTSOURCE-5a304ac9c87151b7de16eb7c,1,EXTREADYQ-be295260e80a411f4db063db,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":125750,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":713,""navigation_density"":0.31802,""payload_bytes"":125750,""row_element_count"":0,""script_count"":27,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":16371}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T18:57:42.747445+00:00,0.006017,RESCAND-8e587c73dc1200f96f66f34b,,MECHEXP-542e92c4a5a05d180343cc34|MECHEXP-a64920d9dcf70f5a5df92021|MECHEXP-b52f710961def8642f7d3582|MECHEXP-c9654758f1ab72d24ec916eb|MECHEXP-eebb38c74c63cd89f49a7a3d,ROOTCOMP-6b2d08c2e4dab3ca20c86ed9,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c39fc30d45ab82abf9467e25e21a36fe9a7078c82a7e7096ac06c88d3a91e59.html,Cheltenham,False,pview.aspx,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,637,substantive_visible_html_text,EXTREADINESS-0389467524d29117abee4370,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,PA,
text/html; charset=utf-8,81c53283f9f34e84d379a1366270cdbf494baf326c35ed3b1ea9707c81fbbea0,payroll_roster,0,43103,1,EXTPAYLOAD-5a3317ea5c5f975b3af50737,EXTSOURCE-5a3317ea5c5f975b3af50737,1,EXTREADYQ-124a4f3320f71aff88aac1f0,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":43103,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":78,""navigation_density"":0.042254,""payload_bytes"":43103,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":11566}",,21,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:42.062343+00:00,0.001404,RESCAND-e61ffdcf2c2a6168a8fbfac8,,MECHEXP-053fe7712de789a14b9cdbdb|MECHEXP-07e30946fc124ef631287be0|MECHEXP-11147515b78be2dc47176b67|MECHEXP-12ce50933f0c1b28948ed18c|MECHEXP-19040a3496fa101861465fe9|MECHEXP-39c9a613cb19fe40161fa17d|MECHEXP-4dea1dd06e9af3a304878670|MECHEXP-5b7b96b92ed8748b1caee557|MECHEXP-644fa0042332522d86b256de|MECHEXP-82e4a7a655a8605d690ac640|MECHEXP-a18bab5c3cf801aecfb32167|MECHEXP-c03ac126f91d235c8399a06c|MECHEXP-d311a1b9c3c1f09da17bb6db|MECHEXP-dd4321f3d253eb77144ae677|MECHEXP-e7c51a2fba2e45f3fb63e983|MECHEXP-f2c66fed0334dc388611b336|MECHEXP-f3d87ce5044febd6c90f0bfc|MECHEXP-feb0cbcc62d64e134f292bd2,ROOTCOMP-8280ebcc4caf526d373b4a05|ROOTCOMP-ceb4551cd1c7a3529346e5c1|ROOTCOMP-f7c869e33ce2212cae287fd7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/81c53283f9f34e84d379a1366270cdbf494baf326c35ed3b1ea9707c81fbbea0.html,Carmel-by-the-Sea,False,10-CCR-6522,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_004,638,structured_data_or_dataset_signal,EXTREADINESS-72184ca4cfc6707fa9f9460d,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,fire,multi_family_administrative_source,official_administrative_summary,CA,
