readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-fd0c18526dd2f2049373,readiness_lane_001,24,pdf,pdf,B4X2500SRD-20260730-35830fe914084d773d8b,B4X2500V-20260730-02517,B4X2500LIVE-20260729-005735,B4X2500-20260729-05761,OH,Midwest,Brunswick Hills,Brunswick Hills Township — Teamsters Local Union No. 52 — 2024-2026 Service Workers — Collective Bargaining Agreement (Executed / filed as contract submission),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-CON-03-3126.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-CON-03-3126.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-35830fe914084d773d8b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-35830fe914084d773d8b.pdf,sha256:3502620a878722fc22fc0f5896124c0641b23245a63ae084e1559fd79af3a34c,locally_available,local_only_not_replicated,local_research_workspace,1920371,3502620a878722fc22fc0f5896124c0641b23245a63ae084e1559fd79af3a34c,1920371,3502620a878722fc22fc0f5896124c0641b23245a63ae084e1559fd79af3a34c,integrity_pass,application/pdf,28,false,false,true,3,2263,754.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:05Z,false,false,B4X2500TXT-20260730-e4c03a08bc69886010dc,text_extraction_lane_004,145,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-35830fe914084d773d8b.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e4c03a08bc69886010dc.txt,7bd1473e2e5eb85f0bf8f9026bdeec3c512521725dc6a60fcba0788806cd3dc7,69770,69756,9890,1177,28,28,,2491.29,,false,,,false,false,false,false,false
B4X2500RDY-20260730-794a95aa05a938fb56db,readiness_lane_003,327,pdf,pdf,B4X2500SRD-20260730-6528a2ef5ece654d289e,B4X2500V-20260730-00613,B4X2500LIVE-20260729-000495,B4X2500-20260729-00427,MN,Midwest,Blue Earth,"Labor Agreement between City of Blue Earth and Law Enforcement Labor Services, Inc., Local #250",https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae08b99bb9f17dd5e4908/1735057557545/ActiveContract%2B-%2BBlue%2BEarth%2BPD%2B12-31-2027.pdf,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/676ae08b99bb9f17dd5e4908/1735057557545/ActiveContract%2B-%2BBlue%2BEarth%2BPD%2B12-31-2027.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6528a2ef5ece654d289e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6528a2ef5ece654d289e.pdf,sha256:d4fd93698ebc5a7c19c717064c9ffefc12869dd43defe795e25759e718d464b1,locally_available,local_only_not_replicated,local_research_workspace,6465265,d4fd93698ebc5a7c19c717064c9ffefc12869dd43defe795e25759e718d464b1,6465265,d4fd93698ebc5a7c19c717064c9ffefc12869dd43defe795e25759e718d464b1,integrity_pass,application/pdf,20,false,false,true,3,884,294.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:12Z,false,false,B4X2500TXT-20260730-b6dbfcf68d39cede1f38,text_extraction_lane_004,146,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6528a2ef5ece654d289e.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-b6dbfcf68d39cede1f38.txt,b6bdc88a02b3d5c82eee6a5662b37d7ddb9144afa16989f6bdee8ca72b25d23d,36069,36053,5492,771,20,20,,1802.65,,false,,,false,false,false,false,false
B4X2500RDY-20260730-44597c2b5eac048c977d,readiness_lane_004,650,pdf,pdf,B4X2500SRD-20260730-c88e1f6a017be4779d0f,B4X2500V-20260730-01831,B4X2500LIVE-20260729-009438,B4X2500-20260729-09360,LA,South,Jean Lafitte,"SPECIAL MEETING JUNE 6, 2022 — RESOLUTION #2253 (Rescinding line item requiring police officers to pay $5.00 hourly fee for administration on details)",https://townofjeanlafitte.com/wp-content/uploads/2022/06/June-6-2022-Special-Meeting.pdf,https://townofjeanlafitte.com/wp-content/uploads/2022/06/June-6-2022-Special-Meeting.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-c88e1f6a017be4779d0f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-c88e1f6a017be4779d0f.pdf,sha256:82e528be6e79265669cb247f27e79e471c045090541eb68fd9ba1f9f0243e42c,locally_available,local_only_not_replicated,local_research_workspace,24171,82e528be6e79265669cb247f27e79e471c045090541eb68fd9ba1f9f0243e42c,24171,82e528be6e79265669cb247f27e79e471c045090541eb68fd9ba1f9f0243e42c,integrity_pass,application/pdf,1,false,false,true,1,1354,1354.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:18Z,false,false,B4X2500TXT-20260730-aa1e63867c3f1fb86f1e,text_extraction_lane_004,147,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-c88e1f6a017be4779d0f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-aa1e63867c3f1fb86f1e.txt,217f26e7db226b4baa1f61804423b6216ed4b521fe674bc9d94b01f7f6a65516,1723,1723,301,44,1,1,,1723.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-2f1f2deee2d49d3136c7,readiness_lane_001,217,pdf,pdf,B4X2500SRD-20260730-908493f0ba38c4ee60e6,B4X2500V-20260730-05019,B4X2500LIVE-20260729-006971,B4X2500-20260729-06955,NC,South,Erwin,Town of Erwin FY 2025/2026 Proposed Budget (Job Classification and Grade 2025-2026; adopted budget ordinance included),https://www.erwin-nc.org/wp-content/uploads/FY-2025-2026-Proposed-Budget.pdf,https://erwin-nc.org/wp-content/uploads/FY-2025-2026-Proposed-Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-908493f0ba38c4ee60e6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-908493f0ba38c4ee60e6.pdf,sha256:99eff692b2cd068b7498aae7b0b697d0ee30dfc9f7ed7ee192388096315fe9f3,locally_available,local_only_not_replicated,local_research_workspace,3791264,99eff692b2cd068b7498aae7b0b697d0ee30dfc9f7ed7ee192388096315fe9f3,3791264,99eff692b2cd068b7498aae7b0b697d0ee30dfc9f7ed7ee192388096315fe9f3,integrity_pass,application/pdf,69,false,false,true,3,443,147.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:09Z,false,false,B4X2500TXT-20260730-50e6bb45073e99158859,text_extraction_lane_004,148,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-908493f0ba38c4ee60e6.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-50e6bb45073e99158859.txt,5f0e1a252a0437ec1f160d9c98e99cfd9222d29df78f07dc7f156b6e4cc1e400,8777,7287,1095,326,69,69,,105.61,,false,,,false,false,false,false,false
B4X2500RDY-20260730-701c8e107cd18ee44925,readiness_lane_001,405,pdf,pdf,B4X2500SRD-20260730-6b21a3025b57a45c16ef,B4X2500V-20260730-03054,B4X2500LIVE-20260729-000060,B4X2500-20260729-00050,IA,Midwest,Moville,"Moville City Council – Wednesday, June 19, 2024, 6:30pm (Resolution 2024-15 approving payroll rates effective July 1, 2024)",https://www.visitmoville.com/pdf/Minutes-2024.6.19.pdf,https://visitmoville.com/pdf/Minutes-2024.6.19.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6b21a3025b57a45c16ef.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6b21a3025b57a45c16ef.pdf,sha256:50ff64615cad06728d47583cc95326419918a5fbbd1121e8cb1f0fc458eba948,locally_available,local_only_not_replicated,local_research_workspace,102473,50ff64615cad06728d47583cc95326419918a5fbbd1121e8cb1f0fc458eba948,102473,50ff64615cad06728d47583cc95326419918a5fbbd1121e8cb1f0fc458eba948,integrity_pass,application/pdf,1,false,false,true,1,3967,3967.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:13Z,false,false,B4X2500TXT-20260730-e0ddaaa2299a33767095,text_extraction_lane_004,149,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-6b21a3025b57a45c16ef.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e0ddaaa2299a33767095.txt,8326786e281613cf229d69a8f5cdb71881cc1c09389ba51e3066539486959a45,4945,4935,817,49,1,1,,4935.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-28a633a01d65dec2bbd6,readiness_lane_002,289,pdf,pdf,B4X2500SRD-20260730-e2d8468cf13b861979a2,B4X2500V-20260730-01247,B4X2500LIVE-20260729-007153,B4X2500-20260729-07176,TN,South,McEwen,McEwen City Charter (MTAS) - Compensation fixed by Board of Mayor and Aldermen; no property right in employment,https://www.mtas.tennessee.edu/sites/default/files/private/charters/mcewen_cht.pdf,https://mtas.tennessee.edu/sites/default/files/private/charters/mcewen_cht.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e2d8468cf13b861979a2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e2d8468cf13b861979a2.pdf,sha256:57d813f68ff5c7c2473a0f86b9158daff8fce45a551b40354596db89a28d8430,locally_available,local_only_not_replicated,local_research_workspace,97764,57d813f68ff5c7c2473a0f86b9158daff8fce45a551b40354596db89a28d8430,97764,57d813f68ff5c7c2473a0f86b9158daff8fce45a551b40354596db89a28d8430,integrity_pass,application/pdf,28,false,false,true,3,3039,1013.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:12Z,false,false,B4X2500TXT-20260730-b82d735d1e3b9826dbc4,text_extraction_lane_004,150,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e2d8468cf13b861979a2.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-b82d735d1e3b9826dbc4.txt,5019877a5d0e72e30c4e11fad78a539a05400c96a3d26ad555cbef6e5f80b90d,74517,74452,12397,1255,28,28,,2659.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-e189b088e549a9cabdb1,readiness_lane_004,100,html,html,B4X2500SRD-20260730-797f1c78f64d2764415f,B4X2500V-20260730-03457,B4X2500LIVE-20260729-000482,B4X2500-20260729-00411,MI,Midwest,Vicksburg,"Village Council meeting agenda item: Police MOU amendment to Collective Bargaining Agreement (MOU Attached) — final approval of MOU extension until December 31, 2026",https://vicksburgmi.org/village-of-vicksburg-regular-council-meeting-monday-january-16-2023-700-pm-13318-n-boulevard-vicksburg-mi-49097/,https://vicksburgmi.org/village-of-vicksburg-regular-council-meeting-monday-january-16-2023-700-pm-13318-n-boulevard-vicksburg-mi-49097,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-797f1c78f64d2764415f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-797f1c78f64d2764415f.html,sha256:0d34251b51e4b9167961a51635c2c89aca832f1bd22e86e4d9fc381a4419f6c2,locally_available,local_only_not_replicated,local_research_workspace,89377,0d34251b51e4b9167961a51635c2c89aca832f1bd22e86e4d9fc381a4419f6c2,89377,0d34251b51e4b9167961a51635c2c89aca832f1bd22e86e4d9fc381a4419f6c2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,5364,93,30,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:52:07Z,false,false,B4X2500TXT-20260730-f41ad57d828f9e83d8d8,text_extraction_lane_004,151,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-797f1c78f64d2764415f.html,2026-07-30T16:27:49Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-f41ad57d828f9e83d8d8.txt,a63c9316a145088498e2b3aad11e6cdcbdb702243abf53418fa2068a6c784439,4591,4556,750,115,,,,,,false,,,false,false,false,false,false
B4X2500RDY-20260730-e8c34d68607a7af19477,readiness_lane_001,918,pdf,pdf,B4X2500SRD-20260730-477bf5546c02dd55fbc9,B4X2500V-20260730-02054,B4X2500LIVE-20260729-000571,B4X2500-20260729-00491,MN,Midwest,Starbuck,"ORDINANCE 31.03 CITY OF STARBUCK CITY COUNCIL SALARIES (Amended Ordinance 31.03 Defining the Salaries of the City Council Members and Mayor) (effective January 1, 2023)",https://starbuckmn.gov/vertical/sites/%7B273509AE-FCC0-4EA8-941E-FCB9B02E924B%7D/uploads/Title_03_-_Administration%281%29.pdf,https://starbuckmn.gov/vertical/sites/%7B273509AE-FCC0-4EA8-941E-FCB9B02E924B%7D/uploads/Title_03_-_Administration%281%29.pdf,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-477bf5546c02dd55fbc9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-477bf5546c02dd55fbc9.pdf,sha256:19a620146c39ee6a754f6dbfd6a0f5062414ee92817601ac8ec5684a2261ea37,locally_available,local_only_not_replicated,local_research_workspace,153647,19a620146c39ee6a754f6dbfd6a0f5062414ee92817601ac8ec5684a2261ea37,153647,19a620146c39ee6a754f6dbfd6a0f5062414ee92817601ac8ec5684a2261ea37,integrity_pass,application/pdf,16,false,false,true,3,1423,474.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:25Z,false,false,B4X2500TXT-20260730-da168d3b5743c252e77b,text_extraction_lane_004,152,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-477bf5546c02dd55fbc9.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-da168d3b5743c252e77b.txt,d049ad8c083242491de0057b0af6ceec17ce2e546d2e193dfd06c5a4976fc900,25307,25307,4052,483,16,16,,1581.69,,false,,,false,false,false,false,false
B4X2500RDY-20260730-bd712076e54f924b4418,readiness_lane_003,666,pdf,pdf,B4X2500SRD-20260730-94fde23f507b1ec1c600,B4X2500V-20260730-04592,B4X2500LIVE-20260729-007558,B4X2500-20260729-07587,IL,Midwest,Breese,CITY OF BREESE TOTAL COMPENSATION PACKAGE 5/1/24,https://breese.org/wp-content/uploads/2024-Compensation-for-Website.pdf,https://breese.org/wp-content/uploads/2024-Compensation-for-Website.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-94fde23f507b1ec1c600.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-94fde23f507b1ec1c600.pdf,sha256:2b64fbea225de9e74b28dde39a401c894644f2199ec6f33bd4c6539984f50c42,locally_available,local_only_not_replicated,local_research_workspace,80343,2b64fbea225de9e74b28dde39a401c894644f2199ec6f33bd4c6539984f50c42,80343,2b64fbea225de9e74b28dde39a401c894644f2199ec6f33bd4c6539984f50c42,integrity_pass,application/pdf,1,false,false,true,1,4228,4228.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:19Z,false,false,B4X2500TXT-20260730-33e5222261085c34227a,text_extraction_lane_004,153,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-94fde23f507b1ec1c600.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-33e5222261085c34227a.txt,30698a435bf3528272175e8596b8d1d4d7c41fcd78d9966a4931b024391815e0,5671,5667,1401,50,1,1,,5667.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-c9b7e6aea6aa567b3c48,readiness_lane_004,710,pdf,pdf,B4X2500SRD-20260730-241ebe0f021b019840a8,B4X2500V-20260730-02822,B4X2500LIVE-20260729-005951,B4X2500-20260729-05978,WI,Midwest,Owen,Owen-Withee Police Committee Minutes (PTO/Overtime/Comp Time & handbook compensation language),https://www.cityofowen.com/uploads/02_25_20_OWPC_Minutes.pdf,https://cityofowen.com/uploads/02_25_20_OWPC_Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-241ebe0f021b019840a8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-241ebe0f021b019840a8.pdf,sha256:39fbee9eecfde34101c66377032e0b6ea7eeffa22aee1d57e4d6217036fb7318,locally_available,local_only_not_replicated,local_research_workspace,90027,39fbee9eecfde34101c66377032e0b6ea7eeffa22aee1d57e4d6217036fb7318,90027,39fbee9eecfde34101c66377032e0b6ea7eeffa22aee1d57e4d6217036fb7318,integrity_pass,application/pdf,2,false,false,true,2,3145,1572.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:20Z,false,false,B4X2500TXT-20260730-e02d3eb83bb2dad7fc23,text_extraction_lane_004,154,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-241ebe0f021b019840a8.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e02d3eb83bb2dad7fc23.txt,36e390126fdf54b43853ea736b8fb7f39e426aafe4420f1639c3f9ae6fc29383,3886,3880,632,80,2,2,,1940.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-41cff011600c49121500,readiness_lane_002,649,pdf,pdf,B4X2500SRD-20260730-2934d0df5b87b42f3b72,B4X2500V-20260730-05691,B4X2500LIVE-20260729-000907,B4X2500-20260729-00924,WI,Midwest,Balsam Lake,Village Board / Labor-related minutes that reference police chief working contract (Thomas Thompson) and discuss wage increase (non-attached contract),https://balsamlakevillage.com/wp-content/uploads/2013/02/Minutes-9-23-13.pdf,https://balsamlakevillage.com/wp-content/uploads/2013/02/Minutes-9-23-13.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2934d0df5b87b42f3b72.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2934d0df5b87b42f3b72.pdf,sha256:1b969c7ce6b4c03b7f7721ae43bf95f8ac768c39d4fefbc09648fc939d9a3361,locally_available,local_only_not_replicated,local_research_workspace,61382,1b969c7ce6b4c03b7f7721ae43bf95f8ac768c39d4fefbc09648fc939d9a3361,61382,1b969c7ce6b4c03b7f7721ae43bf95f8ac768c39d4fefbc09648fc939d9a3361,integrity_pass,application/pdf,1,false,false,true,1,1764,1764.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:20Z,false,false,B4X2500TXT-20260730-bda6b3ac700c7cca6488,text_extraction_lane_004,155,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-2934d0df5b87b42f3b72.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:59:44Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-bda6b3ac700c7cca6488.txt,ee4d4a96a4fe2ce6d434605fe4444688d13882cf141aa589af0d5d067c431b23,2226,2210,369,44,1,1,,2210.0,,false,,,false,false,false,false,false
