verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-07188,B4XPAR-20260727-001945,broad_4x1000_deduped,verify_lane_004,758,MN,Midwest,Detroit Lakes,Becker County (27005; primary),Council packet item: resolution establishing 2026 pay rates for the Detroit Lakes Fire Department (referenced within packet),https://www.detroitlakesmn.govoffice3.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2025-12-09_Packet_-_FINAL.pdf,https://detroitlakesmn.govoffice3.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2025-12-09_Packet_-_FINAL.pdf,detroitlakesmn.govoffice3.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:16:11Z,2026-07-28T15:16:13Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00415,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07906,B4XPAR-20260727-002029,broad_4x1000_deduped,verify_lane_004,1476,ND,Midwest,Hankinson,Richland County (38077; primary),CITY OF HANKINSON — Regular Council Meeting Minutes 1-5-26 (includes references to law enforcement report; non-binding meeting minutes context),https://www.ndpublicnotices.com/NDLegals/2026/397070-2026-01-21_1001.pdf,https://ndpublicnotices.com/NDLegals/2026/397070-2026-01-21_1001.pdf,ndpublicnotices.com,wage_schedule,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:16:30Z,2026-07-28T15:16:32Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00440,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06707,B4XPAR-20260727-002115,broad_4x1000_deduped,verify_lane_004,277,SD,Midwest,Aurora,Brookings County (46011; primary),City of Aurora Resolution 24-01: Salaries (unretrieved),https://cityofaurorasd.com/pdf/resolutions/Resolution-24-01-Salaries.pdf,https://cityofaurorasd.com/pdf/resolutions/Resolution-24-01-Salaries.pdf,cityofaurorasd.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:16:50Z,2026-07-28T15:16:51Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00459,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06890,B4XPAR-20260727-002134,broad_4x1000_deduped,verify_lane_004,460,SD,Midwest,Scotland,Bon Homme County (46009; primary),"January 8, 2024 — Wage Schedule - 2024 City Officials/Employee Wage Schedule (SDCL 6-1-10)",https://www.cityofscotland.com/january-8--2024.html,https://cityofscotland.com/january-8--2024.html,cityofscotland.com,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:16:50Z,2026-07-28T15:16:51Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00464,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-08112,B4XPAR-20260727-002179,broad_4x1000_deduped,verify_lane_004,1682,WI,Midwest,Richland Center,Richland County (55103; primary),Richland Center Police Department — Police Officer hiring page (Salary section referencing “2025-2026 contract” hourly pay rates),https://www.richlandcenterwi.gov/police/page/accepting-applications,https://richlandcenterwi.gov/police/page/accepting-applications,richlandcenterwi.gov,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T15:17:02Z,2026-07-28T15:17:03Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00476,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-08277,B4XPAR-20260727-002407,broad_4x1000_deduped,verify_lane_004,1847,NH,Northeast,Tamworth,Carroll County (33003; primary),Town of Tamworth Personnel Policy (Chapter III – Compensation and Hours of Work; pay rates/raises; payroll; related compensation procedures),https://www.tamworthnh.org/sites/g/files/vyhlif3906/f/pages/personnel_policy_2_1_2024_.pdf,https://tamworthnh.org/sites/g/files/vyhlif3906/f/pages/personnel_policy_2_1_2024_.pdf,tamworthnh.org,mou_or_memorandum,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:17:43Z,2026-07-28T15:17:44Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00527,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06908,B4XPAR-20260727-002659,broad_4x1000_deduped,verify_lane_004,478,AL,South,Sylacauga,Talladega County (01121; primary),City of Sylacauga – Records Office (Police Department) (administrative contact/fee info; not wage-setting),https://www.cityofsylacauga.net/records-office.html,https://cityofsylacauga.net/records-office.html,cityofsylacauga.net,civil_service_or_hr_pay_plan,index_page,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:18:33Z,2026-07-28T15:18:38Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00589,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07146,B4XPAR-20260727-002750,broad_4x1000_deduped,verify_lane_004,716,GA,South,Dallas,Paulding County (13223; primary),Dallas Payroll Scale 2025-2026,https://www.dallasga.gov/sites/default/files/fileattachments/administration/page/6956/dallas_payroll_scale_2025_2026_new.pdf,https://dallasga.gov/sites/default/files/fileattachments/administration/page/6956/dallas_payroll_scale_2025_2026_new.pdf,dallasga.gov,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T15:18:51Z,2026-07-28T15:18:55Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00611,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-08244,B4XPAR-20260727-002842,broad_4x1000_deduped,verify_lane_004,1814,LA,South,St. Martinville,St. Martin Parish (22099; primary),MINUTES OF A REGULAR MEETING OF THE MAYOR AND CITY COUNCIL (contains personnel/benefits policies; leave/overtime/call-in pay references),https://www.stmartinville.org/wp-content/uploads/2023/05/04-03-23-Minutes.pdf,https://stmartinville.org/wp-content/uploads/2023/05/04-03-23-Minutes.pdf,stmartinville.org,personnel_policy,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:19:10Z,2026-07-28T15:19:26Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00633,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06894,B4XPAR-20260727-002876,broad_4x1000_deduped,verify_lane_004,464,MS,South,Shaw,Bolivar County (28011; primary); Sunflower County (28133),City of Shaw (MS) — main government site (may link to Agenda & Minutes / City Ordinances / Human Resources),https://www.cityofshaw.org/,https://cityofshaw.org,cityofshaw.org,civil_service_or_hr_pay_plan,index_page,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:19:26Z,2026-07-28T15:19:30Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00642,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07176,B4XPAR-20260727-003100,broad_4x1000_deduped,verify_lane_004,746,VA,South,Dayton,Rockingham County (51165; primary),"Town Council Work Session/Regular Meeting Agenda Packet (Jan 13, 2025) — Compensation Study approval (Berkley Group)",https://www.daytonva.us/sites/g/files/vyhlif6721/f/events/agenda_1.13.25_packet_2.pdf,https://daytonva.us/sites/g/files/vyhlif6721/f/events/agenda_1.13.25_packet_2.pdf,daytonva.us,compensation_study,agenda_cover_sheet,pending_combined_review,market_or_comparability_pressure;non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:20:01Z,2026-07-28T15:20:04Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00685,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07682,B4XPAR-20260727-003241,broad_4x1000_deduped,verify_lane_004,1252,CA,West,Lindsay,Tulare County (06107; primary),Memorandum of Understanding — City of Lindsay & Lindsay City Professional Firefighters Association,https://www.lindsay.ca.us/sites/default/files/fileattachments/human_resources/page/5411/2025-07-22_lcpfa_mou.pdf,https://lindsay.ca.us/sites/default/files/fileattachments/human_resources/page/5411/2025-07-22_lcpfa_mou.pdf,lindsay.ca.us,mou_or_memorandum,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T15:20:26Z,2026-07-28T15:20:28Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00717,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-08105,B4XPAR-20260727-003347,broad_4x1000_deduped,verify_lane_004,1675,NM,West,Eagle Nest,Colfax County (35007; primary),STATE OF NEW MEXICO - Reports.saonm.org: Village of Eagle Nest - FY2018 Final (Notes to Financial Statements; PERA contribution details),https://reports.saonm.org/media/audits/6055_Village_of_Eagle_Nest_FY2018_Final.pdf,https://reports.saonm.org/media/audits/6055_Village_of_Eagle_Nest_FY2018_Final.pdf,reports.saonm.org,wage_schedule,insufficient_source,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:20:52Z,2026-07-28T15:21:05Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00746,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06673,B4XPAR-20260727-003370,broad_4x1000_deduped,verify_lane_004,243,OR,West,Garibaldi,Tillamook County (41057; primary),"Ordinance No. 130 — Establishing a Personnel Policy, Rules, Policies and Employees’ Fund Salary Compensation",https://www.ci.garibaldi.or.us/DocumentCenter/View/3065/Ord130,https://ci.garibaldi.or.us/DocumentCenter/View/3065/Ord130,ci.garibaldi.or.us,personnel_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:21:05Z,2026-07-28T15:21:07Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00753,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06811,B4XPAR-20260727-003453,broad_4x1000_deduped,verify_lane_004,381,WA,West,Kittitas,Kittitas County (53037; primary),City Council Meeting Minutes - 2009 Salary Schedule for Bargaining Unit Members (request to renegotiate 2009 salary schedule),https://www.cityofkittitas.com/docs/minutes/2008/120908.pdf,https://cityofkittitas.com/docs/minutes/2008/120908.pdf,cityofkittitas.com,wage_schedule,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:21:19Z,2026-07-28T15:21:22Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00773,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-08333,B4XPAR-20260727-003486,broad_4x1000_deduped,verify_lane_004,1903,WY,West,Encampment,Carbon County (56007; primary),"Town Council meeting minutes (example): Regular Meeting August 10, 2017 — includes agenda approval and manual checks/payroll context (may or may not attach labor/pay policy material)",https://www.townofencampment.com/PDF/meetingminutes/2017/2017-08-10%20Official.pdf,https://townofencampment.com/PDF/meetingminutes/2017/2017-08-10%20Official.pdf,townofencampment.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:21:25Z,2026-07-28T15:21:27Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00782,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06862,B4XPAR-20260727-003677,broad_4x1000_deduped,verify_lane_004,432,KS,Midwest,Paola,Miami County (20121; primary),"Resolution 2012-012: Amend and Adopt Position Classification Pay Plan (effective January 1, 2013) (Exhibit A: Position Classification Pay Plan; includes pay grades and wage ranges)",https://cityofpaola.com/Archive/ViewFile/Item/1009,https://cityofpaola.com/Archive/ViewFile/Item/1009,cityofpaola.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:22:03Z,2026-07-28T15:22:05Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00828,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07608,B4XPAR-20260727-003969,broad_4x1000_deduped,verify_lane_004,1178,SD,Midwest,Lake Preston,Kingsbury County (46077; primary),Minutes Archive by Year (attempted: listid=2023; fetch failed during scout),https://lakeprestonsd.com/city-minutes-archive.php?listid=2023,https://lakeprestonsd.com/city-minutes-archive.php,lakeprestonsd.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:23:03Z,2026-07-28T15:23:10Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-00900,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-07922,B4XPAR-20260727-004617,broad_4x1000_deduped,verify_lane_004,1492,LA,South,New Roads,Pointe Coupee Parish (22077; primary),MINUTES — City of New Roads City Council (Regular Meeting) — Resolution: Conversion of sick leave for municipal police officers to the Municipal Police Employees’ Retirement System,https://newroads.net/Documents/Government/Meeting%20Agendas/Agendas%20And%20Minutes/2017/Minutes/04-04-17.min_.pdf?t=202601151617010,https://newroads.net/Documents/Government/Meeting%20Agendas/Agendas%20And%20Minutes/2017/Minutes/04-04-17.min_.pdf,newroads.net,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T15:25:06Z,2026-07-28T15:25:08Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-01045,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06903,B4XPAR-20260727-004621,broad_4x1000_deduped,verify_lane_004,473,LA,South,St. Gabriel,Iberville Parish (22047; primary),Agenda file (DOCX) — July 2026 City Council meeting (link discovered from meetings index; content not retrievable by the tool due to DOCX unsupported type),https://cityofstgabriel.us/sites/default/files/fileattachments/city_council/meeting/3933/agenda-july_2026.docx,https://cityofstgabriel.us/sites/default/files/fileattachments/city_council/meeting/3933/agenda-july_2026.docx,cityofstgabriel.us,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T15:25:06Z,2026-07-28T15:25:08Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-01046,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
BCV-20260728-06745,B4XPAR-20260727-004829,broad_4x1000_deduped,verify_lane_004,315,TX,South,Corinth,Denton County (48121; primary),"Resolution approving compensation plan; adopting pay schedules for General Government, Police, and Fire employees (Exhibit A Police Pay Schedule)",https://www.cityofcorinth.com/sites/default/files/fileattachments/city_council/meeting/packets/13453/agendapacket_12-03-20_0416_408.pdf,https://cityofcorinth.com/sites/default/files/fileattachments/city_council/meeting/packets/13453/agendapacket_12-03-20_0416_408.pdf,cityofcorinth.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T15:25:50Z,2026-07-28T15:25:52Z,worker_verify_lane_004_resume,verify_lane_004-resume-checkpoint-01095,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Escalated-network HEAD-only locator verification; no response body/raw headers/document content retained.
