residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition,resume_run_id,resume_lane_id,resume_lane_sequence,locked_pending_status
RESIDUAL-14aaed5243881f46de2c9133,EXTTARGET-943678e55a041c02a2d89b67,18388,external_search_wave_002_exhaustive_residual,EXTSEARCH-150b4ea8d126822feb72305b,Sugarcreek,PA,2024,police,police,benefits_and_total_compensation,EXTMISS-ea4a502d96f62f9088e69448,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-6d6530a270d2bdf5af949393,MECHEXP-1ade9d6f71a1580b6b6c38eb|MECHEXP-248b0080732b3ef48d3cdd4d|MECHEXP-5c0d1e3dcc24f0e64d581fd0|MECHEXP-835ea8785dd8b604eb3c8c63|MECHEXP-8a884c5ad4bb70d62ff9f26f|MECHEXP-aed667708c1393c77cf23aa1|MECHEXP-fd061765332ea5372ae4ae8a,"""Sugarcreek"" ""PA"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Sugarcreek"" ""PA"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3275,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,369,hosted_search_backend_error_pending_resume
RESIDUAL-98fecd0e4429c70100db3ec2,EXTTARGET-81955337626d1819d5140220,18850,external_search_wave_002_exhaustive_residual,EXTSEARCH-739de98f0b9de523594f516b,Tunkhannock,PA,2026,police,police,benefits_and_total_compensation,EXTMISS-2c15e9e015e54ba12f059184,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",collective_bargaining,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-3113710d5271e1ac944e5b72,MECHEXP-0d2416cb333102be86f9d418|MECHEXP-13d487bc6124b9baa3bc34ca|MECHEXP-d2da04a3f52e3ae1e8f3f72d|MECHEXP-d89c3b1a150961708f44c0be,"""Tunkhannock"" ""PA"" ""2026"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects collective_bargaining municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Tunkhannock"" ""PA"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,3356,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,370,hosted_search_backend_error_pending_resume
RESIDUAL-3f93fee49049bc4c70542748,EXTTARGET-2ac35a8a7f5be86aec02c20b,19690,external_search_wave_002_exhaustive_residual,EXTSEARCH-5ca2b99915045225842b560c,Warwick,PA,2025,police,police,benefits_and_total_compensation,EXTMISS-e3b5a2cad4d230fdec5977c9,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-ed325c55bbe0d365f9dca26d,MECHEXP-55f48d69b209a299a0f85772|MECHEXP-ae3184e4f142f1ecc0c6262c|MECHEXP-b13223e6c076922b33927f72|MECHEXP-e68b3ed737125a5e5ec6d388,"""Warwick"" ""PA"" ""2025"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Warwick"" ""PA"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3505,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,371,hosted_search_backend_error_pending_resume
RESIDUAL-b68fa30ce9fad0dc5625b84e,EXTTARGET-6e36d22042d76eab71ba504c,19914,external_search_wave_002_exhaustive_residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,Washington,PA,2020,police,police,benefits_and_total_compensation,EXTMISS-57296cee1f54ab679ab12fcd,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",ordinance_council_adoption,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-13b1a2e22af1bb1435d148e9|ROOTCOMP-4b1cb51c5a375a8d88eed87b|ROOTCOMP-68d46a1db38fdb2f13bcd7a5|ROOTCOMP-9c931b2a7165dadadf47b846,MECHEXP-035c68c904aed02d4493f9e0|MECHEXP-0d6e9f89cd5cf5e475b8ac9a|MECHEXP-1ce1e00278d725f3244fef48|MECHEXP-3db5960b9b8e10cf41034077|MECHEXP-4764d06c74b7d3053a0ac6bc|MECHEXP-4fc3f9758ee329e5ac2ff79a|MECHEXP-58159111d76fbf7c5cbc8ed7|MECHEXP-5ecac8964d905082afee69e6|MECHEXP-60faadc88fd9a11fd4ea87d2|MECHEXP-63025f7b7fa9df3ef2d69d94|MECHEXP-75fe5af8148c0ec7b7feee55|MECHEXP-79a36844a8c39fead01eb0e1|MECHEXP-8427be67e1a12fa43b421148|MECHEXP-8b3cc1a13763ac5b029d92d0|MECHEXP-b45583c5239d68b1a2319b74|MECHEXP-d445db2dd828a91ab90503af|MECHEXP-e9ffe09ca5da1479948f9e59,"""Washington"" ""PA"" ""2020"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects ordinance_council_adoption municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Washington"" ""PA"" 2020 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3547,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,372,hosted_search_backend_error_pending_resume
RESIDUAL-3e0a68cc3f1af4603c93fa84,EXTTARGET-e044b6e7a9b882b08af77e34,19949,external_search_wave_002_exhaustive_residual,EXTSEARCH-ea7782b534285f6142565116,Washington,PA,2025,fire,fire,benefits_and_total_compensation,EXTMISS-9da5b8138f0096ce777b2355,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-718e34386595e3da778343b5|ROOTCOMP-a34de75597f58711e726b256,MECHEXP-1a083843633016c8a2f6a79c|MECHEXP-313792245534a4f4182cdc27|MECHEXP-40800a706e1c309a649497c9|MECHEXP-8b1508fde07f84bd7a2a99a8|MECHEXP-923a2ff649b50787d52bf0f0|MECHEXP-a6cd2ef9007a211fb08da71a|MECHEXP-c16b138cb487d7ce56514d75|MECHEXP-dfebea92744702ef16f2aec4,"""Washington"" ""PA"" ""2025"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Washington"" ""PA"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3553,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,373,hosted_search_backend_error_pending_resume
RESIDUAL-2dc39ecebbaee839fb3c45aa,EXTTARGET-29433ef8f625d907ddfa9da3,19984,external_search_wave_002_exhaustive_residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,Washington,PA,undated-source-BRMGRS-20260802-26ea73a3a1fd6c0825c7d2ac,fire,fire,benefits_and_total_compensation,EXTMISS-18be332050fa61ea427efa37,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-3a7101cbf0ebfe143758b4b5|ROOTCOMP-67e337110e80a6ae267ff723|ROOTCOMP-bd5670588d2f02794577a0a1,MECHEXP-0450389691e99e52203287e1|MECHEXP-07db836d21a8ed182a0e015f|MECHEXP-0f91385125b33af0c1f1aa87|MECHEXP-26ca506ec9805e6fbef96044|MECHEXP-5c5d9d03a78679c16a763127|MECHEXP-73adedee192695dbccbcd36f|MECHEXP-74c09fc3b28c043b3b2b7a88|MECHEXP-7788878eb647f5c77d2c1bbd|MECHEXP-78be05bae6e04c27e85d5438|MECHEXP-7a053adf758621abcfe6bfad|MECHEXP-88d9a350a8defc277ae68e4c|MECHEXP-a2bce630de4d7f7e9db16392|MECHEXP-a48e8561a63ded8626bab240|MECHEXP-c3f4a3204ee17a229b42f9d9|MECHEXP-ecc9478ca0d42e74998251f1|MECHEXP-faab29b9a66245bae4342490,"""Washington"" ""PA"" ""undated-source-BRMGRS-20260802-26ea73a3a1fd6c0825c7d2ac"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Washington"" ""PA"" undated-source-BRMGRS-20260802-26ea73a3a1fd6c0825c7d2ac benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3560,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,374,hosted_search_backend_error_pending_resume
RESIDUAL-424f9cd04501c3ea683a2c00,EXTTARGET-6df5f19f6550e22331c6a096,20194,external_search_wave_002_exhaustive_residual,EXTSEARCH-eaa1e486cdcf92e581314c41,Wayne,PA,2024,unclear,unclear,benefits_and_total_compensation,EXTMISS-4c7755d58c682cb34d2484a4,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",market_recruitment_retention,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-87168affb4bcfac7e3ee55f2,MECHEXP-115eb8ed02f6bf080ddfe7c4|MECHEXP-185d3d5546b464a5f46e6a30|MECHEXP-48094bd90e2e90a161c93d97|MECHEXP-c75dce2ccdbfea1bed5c2252,"""Wayne"" ""PA"" ""2024"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects market_recruitment_retention municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Wayne"" ""PA"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,3597,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,375,hosted_search_backend_error_pending_resume
RESIDUAL-0877b0d3f87a9fc07ced91d3,EXTTARGET-ae88405a85aceb474cd2b802,20593,external_search_wave_002_exhaustive_residual,EXTSEARCH-69b10c1267da8c4f34e665a0,Whitpain,PA,2022,unclear,unclear,benefits_and_total_compensation,EXTMISS-bbb967ef9821993a44ae86de,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-0f30a022e47011a057902335,MECHEXP-42f83a2c0ba57323a5a12ad0|MECHEXP-71af73028b9e87daea404cbc|MECHEXP-9df54e34a48bee0d06b9f91f|MECHEXP-f5e8326ec6a1975c2a0f046e|MECHEXP-febae88fa4860ebcce6fb03b,"""Whitpain"" ""PA"" ""2022"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Whitpain"" ""PA"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3668,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,376,hosted_search_backend_error_pending_resume
RESIDUAL-e497d703f6b1a62efce040d5,EXTTARGET-eb747140dee7878402cc8dff,5438,external_search_wave_002_exhaustive_residual,EXTSEARCH-e2226543f7a42c1f6bb088d6,Edisto Beach,SC,2025,unclear,unclear,benefits_and_total_compensation,EXTMISS-4ac3f9367e316385ad003905,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-d29d5d00eefb81d42d2b7146,MECHEXP-02b20a20913870a054a7d341|MECHEXP-39d94405cfe03797c8321abb|MECHEXP-5469817262395cdb7a729781|MECHEXP-72164fd702d7a0cbdbf659c1|MECHEXP-840e669beadc45aa58b8b050,"""Edisto Beach"" ""SC"" ""2025"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Edisto Beach"" ""SC"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,968,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,377,hosted_search_backend_error_pending_resume
RESIDUAL-fa5c67d4df4dbdb7d99013fb,EXTTARGET-bc59a16d6677a0bfb1779e10,6089,external_search_wave_002_exhaustive_residual,EXTSEARCH-705bf02043e99158e4721c45,Farmer,SD,2025,unclear,unclear,benefits_and_total_compensation,EXTMISS-bb445795321482b4ec075af9,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-63d12d22d3200ef8dff507c3,MECHEXP-021f32090adbb70f2efa521d|MECHEXP-28b87e462e0d4ea9cac06fc3|MECHEXP-6cdaac68434e8216e5679f1f|MECHEXP-df38c81850dfd204bca997f0|MECHEXP-f16c7b510c38aae96a387ba6,"""Farmer"" ""SD"" ""2025"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Farmer"" ""SD"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,1083,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,378,hosted_search_backend_error_pending_resume
RESIDUAL-d373d66ff7eb9a1b21a61eca,EXTTARGET-ca87e9e06317d379bb38c7c6,9862,external_search_wave_002_exhaustive_residual,EXTSEARCH-28c3d26ccf4bd1e91235837a,Kennebec,SD,2021,unclear,unclear,benefits_and_total_compensation,EXTMISS-f706faf2ddf983923707b895,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-e38a9cc40ef16a26b5d5d35d,MECHEXP-11e3bddb9ca548322d2dbc9e|MECHEXP-256c5ad7ac91b07aef4b966a|MECHEXP-69e9e3fdd11c89f13a0e83cb|MECHEXP-c356740ed19bcddfbd21bb89|MECHEXP-f4862615428d197e7050bb73,"""Kennebec"" ""SD"" ""2021"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Kennebec"" ""SD"" 2021 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,1757,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,379,hosted_search_backend_error_pending_resume
RESIDUAL-22bd1a039b04fe3062347f2b,EXTTARGET-7e14087725e7640057c2ddb8,20341,external_search_wave_002_exhaustive_residual,EXTSEARCH-f5f8f76edd341f20c57e5917,Wessington,SD,2026,unclear,unclear,benefits_and_total_compensation,EXTMISS-5f441d4e3ffafa6a127b20ce,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-4ecf6f43a2a557770c46f67d,MECHEXP-80cf932e5ecec4bac856e49a|MECHEXP-9e5862a086e0d55f70067f21|MECHEXP-a9719e8102868f32f7c91343|MECHEXP-d10b0235fc88edbfd7a15f5d|MECHEXP-f4525943f1202d14d8fe39bf,"""Wessington"" ""SD"" ""2026"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Wessington"" ""SD"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,3623,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,380,hosted_search_backend_error_pending_resume
RESIDUAL-5c1c5a0f7991c9b1ccdcc9d1,EXTTARGET-a8fb0f3dc968a867246d05cc,8945,external_search_wave_002_exhaustive_residual,EXTSEARCH-fc6fb350a14bb4997bb8d5bb,Hollow Rock,TN,undated-source-B4X2500LIVE-20260729-007144,unclear,unclear,benefits_and_total_compensation,EXTMISS-07421cce353f8e707ada5c1e,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-51c212923d3fbf7c7bb75214,MECHEXP-4a4d70e7c24e0c21a1d317e2|MECHEXP-743d9187c544a09293aed41b|MECHEXP-a2b38e299acc001bd4d7d24f|MECHEXP-b75f1340bc0807046a111d0e|MECHEXP-c9a710eb744ef692f62640a9,"""Hollow Rock"" ""TN"" ""undated-source-B4X2500LIVE-20260729-007144"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Hollow Rock"" ""TN"" undated-source-B4X2500LIVE-20260729-007144 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,1593,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,381,hosted_search_backend_error_pending_resume
RESIDUAL-3a237c6d516f41583e1f03a1,EXTTARGET-986a5c00291927d9733eb0c7,13306,external_search_wave_002_exhaustive_residual,EXTSEARCH-3e5398a517fa38f8e8c73240,Mountain City,TN,2024,mixed,mixed,benefits_and_total_compensation,EXTMISS-19142a485daa1111a3e71690,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-d2c98b36839ee0f51506f3ea,MECHEXP-4a1beb054a57f5e90db8b31f|MECHEXP-4bf7ad5f164cadf78013d5ba|MECHEXP-67ee8a14e6b3a9297a94222d|MECHEXP-bb311ae4f9fd18ebae8127a3|MECHEXP-f8ab65ba317841340d304823,"""Mountain City"" ""TN"" ""2024"" mixed mixed pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mountain City"" ""TN"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2372,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,382,hosted_search_backend_error_pending_resume
RESIDUAL-8305ec86727170a5e8d60ba9,EXTTARGET-22302b66c3973677e00801ad,18577,external_search_wave_002_exhaustive_residual,EXTSEARCH-7535ce07db3ee82559cdee3d,Tellico Plains,TN,undated-source-B4X2500LIVE-20260729-004632,unclear,unclear,benefits_and_total_compensation,EXTMISS-bab41151942634320bd05747,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-65a1f4ec86aa9b2442e67879,MECHEXP-21f02956b45ce006ccec276a|MECHEXP-518ac905fa24b954fabfef52|MECHEXP-c27d1fbb63e2ef2905882d98|MECHEXP-d6cbfabc825465e9edce4e0b|MECHEXP-e614088ca58d9783ba4e4cf6,"""Tellico Plains"" ""TN"" ""undated-source-B4X2500LIVE-20260729-004632"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Tellico Plains"" ""TN"" undated-source-B4X2500LIVE-20260729-004632 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,3308,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,383,hosted_search_backend_error_pending_resume
RESIDUAL-c380b6190a4400bc1f559d86,EXTTARGET-5b5abd9672ee01f9dcc04484,3604,external_search_wave_002_exhaustive_residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,Clarendon,TX,2015,unclear,unclear,benefits_and_total_compensation,EXTMISS-5fc5a3b0d1f918cf0aafcaab,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-585fea36772ccf82ec5dc096,MECHEXP-8fa92caf9f6c1a200b44dd3c|MECHEXP-907c6c13ca98ac3a78d9cb0c|MECHEXP-953d7c695362884ffa04372b|MECHEXP-c004dd64d5bafdc8acb8926c,"""Clarendon"" ""TX"" ""2015"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clarendon"" ""TX"" 2015 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,641,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,384,hosted_search_backend_error_pending_resume
RESIDUAL-ed5e3128ac1e52e9391284a3,EXTTARGET-f306b4162ece846d46c10541,6950,external_search_wave_002_exhaustive_residual,EXTSEARCH-465c27bec66e29b7f5f39e4c,Fulton,TX,undated-source-BRMGRS-20260802-85268ac21283ff54130d840e,unclear,unclear,benefits_and_total_compensation,EXTMISS-bd1608da9281e625ef22d46b,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-5c237c7f164b351ae35ade26,MECHEXP-63c0452cb45b2f9790d006b1|MECHEXP-653583b12defa43a69dda587|MECHEXP-9579e26fc589d6b5b2365abc|MECHEXP-ae66aee53ffe1f237b141450,"""Fulton"" ""TX"" ""undated-source-BRMGRS-20260802-85268ac21283ff54130d840e"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fulton"" ""TX"" undated-source-BRMGRS-20260802-85268ac21283ff54130d840e benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1237,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_001,385,hosted_search_backend_error_pending_resume
