residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition,resume_run_id,resume_lane_id,resume_lane_sequence,locked_pending_status
RESIDUAL-297f6c22a3c04217a781d296,EXTTARGET-b9a2b0e5df676108024240d9,10295,external_search_wave_002_exhaustive_residual,EXTSEARCH-7b0f95f168399314329c9a95,La Jara,CO,undated-source-B4X2500LIVE-20260729-007369,police,police,implementation,EXTMISS-807782d555aca3f335c9eb00,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-7756518a671ebc1a3a5bacc4,MECHEXP-594047747da2fa8fcaa30133|MECHEXP-71384cd3f88c0c788e818227|MECHEXP-c141415d1d7ea4c4ea66570f|MECHEXP-ca23869734ba0a539abab6e1|MECHEXP-de76c0afa9b6e21ff98c6293,"""La Jara"" ""CO"" ""undated-source-B4X2500LIVE-20260729-007369"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""La Jara"" ""CO"" undated-source-B4X2500LIVE-20260729-007369 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,1834,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,440,hosted_search_backend_error_pending_resume
RESIDUAL-af3d8c8c6e7ba8deabfdee41,EXTTARGET-521c907f87ba6e49d4099ef4,13340,external_search_wave_002_exhaustive_residual,EXTSEARCH-ed92b86f69a50360346178ef,Mountain Village,CO,2016,unclear,unclear,implementation,EXTMISS-354d6ee3e604fef1050bb5be,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-1108a7cc0322da20a24dafad|ROOTCOMP-de50eb2a90224be807dbfdd2,MECHEXP-034b84fee53a8a32d74788ba|MECHEXP-0ce20d336b339a296a91c137|MECHEXP-0f09b74118f04e8723abbd2d|MECHEXP-44ee7a289b12eff2be49e7be|MECHEXP-6e69c3c3f719c5b2f353bdfd|MECHEXP-7f5f7c88cb8d683e4b9a91c2|MECHEXP-c05332223c5f99196f0e913d|MECHEXP-c92fb23b12777b19cc88fe9d|MECHEXP-d0bf4c1c19e5f9046f11cf19|MECHEXP-df00e7dd0a18b581cdc9f9fc|MECHEXP-fb5bf6092eb636cba26a4b84,"""Mountain Village"" ""CO"" ""2016"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Mountain Village"" ""CO"" 2016 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,2379,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,441,hosted_search_backend_error_pending_resume
RESIDUAL-4441d2aba26cd318901fe6f5,EXTTARGET-a9111efa225e24bc4b1b6d8e,13641,external_search_wave_002_exhaustive_residual,EXTSEARCH-1f40737709e9291a0388268c,New Hartford,CT,2014,police,police,implementation,EXTMISS-144da8fcd1f9f6a23d19ee1e,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-f51ccebf1572317a6ca95b5e,MECHEXP-88f95661b18999f84ad5563d|MECHEXP-a4437c4d10cdd8ca3064bbd3|MECHEXP-ab182b718b0249548041a047|MECHEXP-b482bcbe097dc8fd645cde00|MECHEXP-e3fcfe559d4acdd20a3cfc18,"""New Hartford"" ""CT"" ""2014"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""New Hartford"" ""CT"" 2014 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2431,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,442,hosted_search_backend_error_pending_resume
RESIDUAL-73c08dc1059e5d1c89def17d,EXTTARGET-dc52bdf9d21c08de9a7e773a,5157,external_search_wave_002_exhaustive_residual,EXTSEARCH-b916ebcce24c8780e83b8598,Dunnellon,FL,2024,unclear,unclear,implementation,EXTMISS-877cdc55b6f56438aa1a806b,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-bf84997d675400265c590e3e,MECHEXP-0a54d8e1ef32bb39ef09b695|MECHEXP-745db9ecbc5083340b50308f|MECHEXP-992de2d420d98cabb2fe9237|MECHEXP-e1dd2bae75b795149ec48419|MECHEXP-e8104aba61d8a82c9320d1d4,"""Dunnellon"" ""FL"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Dunnellon"" ""FL"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,918,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,443,hosted_search_backend_error_pending_resume
RESIDUAL-5e61ea1e94f4cd40a5ab0023,EXTTARGET-6706ed0cc743615ae176958b,7376,external_search_wave_002_exhaustive_residual,EXTSEARCH-ee9447eee3580c7e1a19b6f6,Golden Beach,FL,2023,police,police,implementation,EXTMISS-2b5a7cffacb363867224bd98,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",across_the_board_raise,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-00ff490bec9c2bc8a5b14c2d,MECHEXP-2b77bdcc2db3b24c648d8cf5|MECHEXP-5dbf3e3fca030804fbf22b69|MECHEXP-6f19759e6b30ffc922bff5b5|MECHEXP-a5b71530de1fe1fee1fcaea8|MECHEXP-a6c88108bfe9aca5b1fa5da9,"""Golden Beach"" ""FL"" ""2023"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Golden Beach"" ""FL"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,1312,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,444,hosted_search_backend_error_pending_resume
RESIDUAL-a9f0ff299440ac044802e2f1,EXTTARGET-05b4a6e2f1e8d842a7bf7d10,11562,external_search_wave_002_exhaustive_residual,EXTSEARCH-417d4edb638086fdb39f8e77,Manalapan,FL,2015,police,police,implementation,EXTMISS-3c23b8890c42c0f69c905a6e,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-941fad2aaf35ac13a625b96d,MECHEXP-180142437ae5616f1884b424|MECHEXP-1839689b45ac91e7d6d8dc31|MECHEXP-81b5ce4416f4b775c4c84d9f|MECHEXP-936c3aed74bdda7c82693b05|MECHEXP-a21df4d181bcb1f1a7e5ef3c,"""Manalapan"" ""FL"" ""2015"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Manalapan"" ""FL"" 2015 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,2061,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,445,hosted_search_backend_error_pending_resume
RESIDUAL-c7bbad09948d859a17c3366f,EXTTARGET-a69b517dbb554d2b31e6a69b,17099,external_search_wave_002_exhaustive_residual,EXTSEARCH-86a9e420ef48e86da97e1af9,Sewall's Point,FL,2015,unclear,unclear,implementation,EXTMISS-7f9c997317193ff7237924a6,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-654161f24c9030341d3fba92,MECHEXP-8d32221a6f01d629c9650642|MECHEXP-a533da579d3ba91827f251ce|MECHEXP-b30a99a00f15552bfa8037e9|MECHEXP-b9e02609622102766933e93d|MECHEXP-c674358dabfdff693fc82f33,"""Sewall's Point"" ""FL"" ""2015"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Sewall's Point"" ""FL"" 2015 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,3043,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,446,hosted_search_backend_error_pending_resume
RESIDUAL-bc86137f2397e88a70377f2b,EXTTARGET-5f72b5dfb9e350165cbbc5c3,8006,external_search_wave_002_exhaustive_residual,EXTSEARCH-5436b2750e39b34870e81e1e,Guyton,GA,2024,unclear,unclear,implementation,EXTMISS-2b02748f2346b5b253aebc2c,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-6d92a48a84ff38d54c6a57c1,MECHEXP-047f3a9fa89bdfc6a148da39|MECHEXP-3b0a6204ee484b30f9da64ad|MECHEXP-a3868c71c71026bcc1a8dd74|MECHEXP-a3adc777ccddd64aa2e60614|MECHEXP-b13fbb942d7090043b2776ab|MECHEXP-c2a35634e0500c49c157e22e,"""Guyton"" ""GA"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Guyton"" ""GA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1425,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,447,hosted_search_backend_error_pending_resume
RESIDUAL-6b5c1170f297b9e202dc5f81,EXTTARGET-707ef53642e78f6d5de4b420,16875,external_search_wave_002_exhaustive_residual,EXTSEARCH-1b50c41befe4f62b2b688504,Sandersville,GA,2025,police,police,implementation,EXTMISS-f9fab661df3d0846a1ed8bc8,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-5a236cbd11ea019c96d66187|ROOTCOMP-897891d9c77016ba5d5159ed,MECHEXP-1cf06001c91f7cc7994be2f4|MECHEXP-21743f05c267901671568e70|MECHEXP-2bc53090f40b6db73a9b097b|MECHEXP-3418c41761058f279e978ca4|MECHEXP-43c6b89f8a89b8acf57dbbf2|MECHEXP-4b34c0111897d2304a1c7d8f|MECHEXP-5ee208247198cf06c237febf|MECHEXP-c0abb94a72843fd42739e42b|MECHEXP-f5759ca8d82f63dd736ef349,"""Sandersville"" ""GA"" ""2025"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Sandersville"" ""GA"" 2025 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,3004,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,448,hosted_search_backend_error_pending_resume
RESIDUAL-5c6a592903e979447a49cebb,EXTTARGET-c88205584218e39711ac7060,18100,external_search_wave_002_exhaustive_residual,EXTSEARCH-503fc1b764bd8e01a03ec814,Statham,GA,2022,unclear,unclear,implementation,EXTMISS-7c7600c0c42208d7c413205f,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-13e2873358b960601503bc17|ROOTCOMP-963d5bb2d3bab8e9b8f0583b,MECHEXP-1b585ec59e134cc85dd7dcd6|MECHEXP-1d2fe02136989e2546eb966a|MECHEXP-1d640f22a0f34b13e8f536b8|MECHEXP-1f6481332ecfc799e1fd141b|MECHEXP-4305102e182e1f2992953f86|MECHEXP-742d72960da4361d31731f38|MECHEXP-95a0bb97ab2c039e8ecbe864|MECHEXP-d2f60ce8a83ff5f963216596|MECHEXP-dbd8f01a6eac1233bbcdff3e|MECHEXP-eeec83a294e9ba1879cc2349,"""Statham"" ""GA"" ""2022"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Statham"" ""GA"" 2022 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3223,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,449,hosted_search_backend_error_pending_resume
RESIDUAL-a5fb0a151653d7d78cec02a0,EXTTARGET-b2c0829111e5acf6561fd874,5591,external_search_wave_002_exhaustive_residual,EXTSEARCH-2dd3edd842757d26d97b6955,Elk Horn,IA,2026,unclear,unclear,implementation,EXTMISS-a773972df9ed517b70b9fb33,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-4c6d85dbb751e51fea7f7d57|ROOTCOMP-80086536ea90e055f64a18e1,MECHEXP-19e4ed759568659210aa3c39|MECHEXP-447b21cbf7066c95b82cac33|MECHEXP-6c38f81cce3a3c90a1c05d6e|MECHEXP-94866d5ac1e28316baec23fc|MECHEXP-9d3522c69303dfb10a36617b|MECHEXP-c9619f1ba76f507cf8a4e156|MECHEXP-e0fe0d63b74c83bad7d3dfa2,"""Elk Horn"" ""IA"" ""2026"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Elk Horn"" ""IA"" 2026 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,995,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,450,hosted_search_backend_error_pending_resume
RESIDUAL-a8e9d14883856a34b9c6c976,EXTTARGET-655173c887d3df279f8a8a4c,6529,external_search_wave_002_exhaustive_residual,EXTSEARCH-219f6e991b9ddd1e8aee0ba0,Fort Madison,IA,undated-source-CBSRD-20260728-6838e547c3986093b6e9,unclear,unclear,implementation,EXTMISS-10fc0f295f302aa1e4fe3a68,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-0c679c24e2415e59eca36e16|ROOTCOMP-4d55d1029dbd432cd897dce1,MECHEXP-5879c4123872d6e76417848e|MECHEXP-60858260d814a1e19c24cd46|MECHEXP-82ff7f1163016de09beb50d7|MECHEXP-da8f05b2282d2d08f1e46469|MECHEXP-f2a74df8898920639177208a|MECHEXP-ff5db9fd329c09adc4e259ac,"""Fort Madison"" ""IA"" ""undated-source-CBSRD-20260728-6838e547c3986093b6e9"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fort Madison"" ""IA"" undated-source-CBSRD-20260728-6838e547c3986093b6e9 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1161,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,451,hosted_search_backend_error_pending_resume
RESIDUAL-e83e154e52a4cd69ce610c15,EXTTARGET-ca0195eeb15b425c6141d2a3,7418,external_search_wave_002_exhaustive_residual,EXTSEARCH-f292d8dca01d181566814039,Gowrie,IA,undated-source-B4X2500LIVE-20260729-007485,police,police,implementation,EXTMISS-795ff606ba9b146d5687def8,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-8e4b29f511239ff379c50e09,MECHEXP-10f8a3e32c1b4063d87b116a|MECHEXP-4932824e0d08819acf4d1f91|MECHEXP-64b0e5a5f3d52b7904024a38|MECHEXP-80083f482271cd47ba1da328|MECHEXP-9142d7574f07620a5ead6e47|MECHEXP-b6cf5304ebd30b3002473d2e,"""Gowrie"" ""IA"" ""undated-source-B4X2500LIVE-20260729-007485"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Gowrie"" ""IA"" undated-source-B4X2500LIVE-20260729-007485 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1320,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,452,hosted_search_backend_error_pending_resume
RESIDUAL-d05e1734440339ad016fb4f0,EXTTARGET-b5880f74434ea10421fa3311,10421,external_search_wave_002_exhaustive_residual,EXTSEARCH-8edcbf80b827cd6cef7687aa,Lake Mills,IA,undated-source-B4X2500LIVE-20260729-004988,police,police,implementation,EXTMISS-2deaa48b1eebde67c158cc55,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-07175723870278edff089e5f,MECHEXP-1f5bc16e8d02e1c602445f51|MECHEXP-314c540d2c382d4adf217d59|MECHEXP-4c1816887cd6f258936e3d58|MECHEXP-57b9c3d637ae4f5dea1dd28a|MECHEXP-c7151d7be79f6a0f84b1f46a,"""Lake Mills"" ""IA"" ""undated-source-B4X2500LIVE-20260729-004988"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lake Mills"" ""IA"" undated-source-B4X2500LIVE-20260729-004988 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,1856,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,453,hosted_search_backend_error_pending_resume
RESIDUAL-229e8bd10e7bec9927686ec3,EXTTARGET-ced1070e205911d122ce983b,13368,external_search_wave_002_exhaustive_residual,EXTSEARCH-2d2b5e2cd917fc9a815be67a,Moville,IA,2024,unclear,unclear,implementation,EXTMISS-1e80c3c91b2b93ef3ac971f9,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-f4efbc5beabc2b6f3110485f,MECHEXP-1a51c07e30be7c1e7b50ee4d|MECHEXP-43ae38bbadb861a595aac1b1|MECHEXP-9e03bf5826a9cc6f88638c62|MECHEXP-aa89ca3a6c3f4fe8bed06a4f|MECHEXP-b60c2a14377efb23d10cd51b,"""Moville"" ""IA"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Moville"" ""IA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,2384,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,454,hosted_search_backend_error_pending_resume
RESIDUAL-6c30c23ca5bf07f3736d4277,EXTTARGET-648f3ea1ff4e2d415cb4b9f2,19178,external_search_wave_002_exhaustive_residual,EXTSEARCH-b9ffb530b025e42a8a275fdc,University Heights,IA,2024,police,police,implementation,EXTMISS-9ff0b4009b470ac27d458c39,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-7ca794b21c03fade9de04da1,MECHEXP-51c533b3297d91d4a67b583c|MECHEXP-b5604d7f517f1df08b43674c|MECHEXP-b905f6b28719155fc532a0ee|MECHEXP-be3bffdc88e507dbea692f8c|MECHEXP-d9716a7f0e3bcf87b16bae8b,"""University Heights"" ""IA"" ""2024"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""University Heights"" ""IA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3415,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,455,hosted_search_backend_error_pending_resume
RESIDUAL-347a975905d02da8a1c71984,EXTTARGET-a0a299b00474fbbc3f2b45ab,13081,external_search_wave_002_exhaustive_residual,EXTSEARCH-5edb0546b2eb07813753d410,Moore,ID,2020,unclear,unclear,implementation,EXTMISS-cdb9ce9c58d1ffab698d241c,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-2caf386df9adc9199b74389a|ROOTCOMP-636ffba21d179448d418c4ac|ROOTCOMP-af0bd487d93bfa8a9ebb6887|ROOTCOMP-ef5683259b288b6ec14aba1a,MECHEXP-0c845851cbe58479f0df1be7|MECHEXP-0c90231970cab220f40b3a88|MECHEXP-0fb6bf948412891a703fc24a|MECHEXP-1f1542a186daf7d17081b0cb|MECHEXP-4b4f4e0c352eda71173f1707|MECHEXP-5126a6da97b3b4a9b59fe644|MECHEXP-550f5c48cd99450f8f0af873|MECHEXP-570c3405a4e15a55d208892d|MECHEXP-596fdd640b8d303294e72f78|MECHEXP-5da0718e6670f41c4720d8e7|MECHEXP-7ad718d55b0d9ad9b25aabe3|MECHEXP-82b028e7a3d1a3d7a8d63096|MECHEXP-adaf080b7182eae4698f2649|MECHEXP-b5b06b7e3aaeb48827a45539|MECHEXP-c97261752ab4ba82aa3421f4|MECHEXP-d56ffafc18c6154aa392b649|MECHEXP-facfa036f3d82314309d846f|MECHEXP-fea209934d5751c0eef7e2ab,"""Moore"" ""ID"" ""2020"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Moore"" ""ID"" 2020 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2332,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_005,456,hosted_search_backend_error_pending_resume
