residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution,superseded_terminal_status,resume_reason,resume_required,resume_precondition,resume_run_id,resume_lane_id,resume_lane_sequence,locked_pending_status
RESIDUAL-b45077bd6c757b81672a8eb0,EXTTARGET-de1ce63217e7f0a976738368,16295,external_search_wave_002_exhaustive_residual,EXTSEARCH-473d6894ad2b61a267a440e6,Riverdale,IL,2024,police,police,benefits_and_total_compensation,EXTMISS-2cbc939f179d37ec0778668f,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",strike_no_strike_dispute_process,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-0187b41ccc59c05087fba0ae,MECHEXP-0004b5ad3aea0406346255a6|MECHEXP-3514cbffc53528b4ef2df6e0|MECHEXP-a2f96961b2fdba583fe8f773|MECHEXP-cb48cec70014f6441628747e,"""Riverdale"" ""IL"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects strike_no_strike_dispute_process municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Riverdale"" ""IL"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,2900,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,48,hosted_search_backend_error_pending_resume
RESIDUAL-7b72d8f4a95fa44f5c348f1a,EXTTARGET-dbf07ac00a738a510c9f7fa6,16365,external_search_wave_002_exhaustive_residual,EXTSEARCH-2724df3c87a31f270dfe4ec8,Rock Falls,IL,2026,fire,fire,benefits_and_total_compensation,EXTMISS-3d4af3c6dcb9cfdc2e7b143e,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-fa2540e67090aa972713b851,MECHEXP-0b6f52f210bfd457de2ac4d6|MECHEXP-41e02bb41340d7d50835b8f6|MECHEXP-4d1b7502f064d8e88985b2bc|MECHEXP-5250ec22670f3badaa81e05a|MECHEXP-a6a7307125aba4b2c191f51d,"""Rock Falls"" ""IL"" ""2026"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Rock Falls"" ""IL"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,2913,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,49,hosted_search_backend_error_pending_resume
RESIDUAL-67499a4872c17959b48bf6b4,EXTTARGET-48e53f28a91c4857164d6b9a,17086,external_search_wave_002_exhaustive_residual,EXTSEARCH-842598b41d32bfea08156261,Sesser,IL,2025,unclear,unclear,benefits_and_total_compensation,EXTMISS-0c99451289c54dad14825866,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-9a94af86c452a68abac60b38,MECHEXP-128f74e471238155b4994ff1|MECHEXP-4104aef9401dc2b992ad470e|MECHEXP-ebe6b52bc6b9e980ab2654db|MECHEXP-fc2ad7501cba506c9276c024,"""Sesser"" ""IL"" ""2025"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Sesser"" ""IL"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3041,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,50,hosted_search_backend_error_pending_resume
RESIDUAL-e6cc4e830c705b022a6446f6,EXTTARGET-c35ee7dd9fc14d1f05aa2991,17457,external_search_wave_002_exhaustive_residual,EXTSEARCH-3dfedd6991aa9e048ab6e56c,Silvis,IL,2023,police,police,benefits_and_total_compensation,EXTMISS-4a7879fd9625e0ee7f0794dd,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-cf67691055c522b414223f9f,MECHEXP-1184adee2cbbe7d0ed8b0064|MECHEXP-35d3dabdd4f652b1d538d798|MECHEXP-46af14b589a9ce72b66b87d1|MECHEXP-7963e699912069af8919b637|MECHEXP-a04c4375738f064fc4b0506e,"""Silvis"" ""IL"" ""2023"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Silvis"" ""IL"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3107,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,51,hosted_search_backend_error_pending_resume
RESIDUAL-25c86f36f8fd0fe871345511,EXTTARGET-17a11d9978b1c0eea90564ca,18150,external_search_wave_002_exhaustive_residual,EXTSEARCH-be43469b4b4af869467c8c9e,Sterling,IL,undated-source-BRMGRS-20260802-86eb181f5a708a9562429b72,mixed,mixed,benefits_and_total_compensation,EXTMISS-b82fc45d36962310f5aaf591,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-8040727e1a67672e2bf4c754|ROOTCOMP-889ae6bd590b06b61c6f92b0,MECHEXP-336576071292ba4dc27acde9|MECHEXP-406dc30ff7c8bd59cb47cfa3|MECHEXP-579d2cc4440b0294fe873d2b|MECHEXP-654e7e756bfb8e8b75b78db0|MECHEXP-911f6c3f8d5da95e42f215ec|MECHEXP-96fda74410cf022d2548b3c3|MECHEXP-bb6b70362b163948ff784aa1|MECHEXP-cfcb45b09478b6c4f78aa544,"""Sterling"" ""IL"" ""undated-source-BRMGRS-20260802-86eb181f5a708a9562429b72"" mixed mixed pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Sterling"" ""IL"" undated-source-BRMGRS-20260802-86eb181f5a708a9562429b72 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,3231,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,52,hosted_search_backend_error_pending_resume
RESIDUAL-ce8ca62143ed40d54b2533b5,EXTTARGET-c928f09c5e8bb6039a918641,18276,external_search_wave_002_exhaustive_residual,EXTSEARCH-0516f77755fcd838359cb1d7,Stone Park,IL,2025,police,police,benefits_and_total_compensation,EXTMISS-baa3e448ea040c08ec25288d,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-601ca0c1d2f131137b9ddebe|ROOTCOMP-76d43b51b0ea445fad152baa,MECHEXP-450b0eb01c1514c019f8e3dd|MECHEXP-92e50ddc5b67f87fe412ea9f|MECHEXP-a0382e7ae5a91eb7a8059214|MECHEXP-abd9affb523f72e820549f78|MECHEXP-aeaf27f16c003f6dd774129d|MECHEXP-e61dcbe05d0770f69b1c4d92|MECHEXP-ed199586fca3583f3c154903,"""Stone Park"" ""IL"" ""2025"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Stone Park"" ""IL"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3254,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,53,hosted_search_backend_error_pending_resume
RESIDUAL-723610240062bc30bec9ea8b,EXTTARGET-3035a6ebb84be43c48e1b92f,18409,external_search_wave_002_exhaustive_residual,EXTSEARCH-b6a9a8340555a416d2583319,Summit,IL,undated-source-BRMGRS-20260802-d71d7044f9d486ac0e6d4596,unclear,unclear,benefits_and_total_compensation,EXTMISS-f4acdd17ac24a48a2e79eb51,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",collective_bargaining,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-6dfaaea9e5d43c9ff47901e9,MECHEXP-54095958a96a9a422cbb2221|MECHEXP-5b3acd7d98700ad961385ea3|MECHEXP-5b4302d60ee4fc369314c8ca|MECHEXP-cd0e38e53df575fe9e0bb74f|MECHEXP-d09a266d027cb8d2cac9cc7f,"""Summit"" ""IL"" ""undated-source-BRMGRS-20260802-d71d7044f9d486ac0e6d4596"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects collective_bargaining municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Summit"" ""IL"" undated-source-BRMGRS-20260802-d71d7044f9d486ac0e6d4596 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,3278,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,54,hosted_search_backend_error_pending_resume
RESIDUAL-d9acb943ae401003b9c6deed,EXTTARGET-9717b351ec20100482821523,19228,external_search_wave_002_exhaustive_residual,EXTSEARCH-6142c6bcd5e67fd9184ba862,Urbana,IL,2022,police,police,benefits_and_total_compensation,EXTMISS-2449742ee1526093a49d158a,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",ordinance_council_adoption,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-b506e67ad7e8c91b95d781b0,MECHEXP-46e9563006ddab2672a0f4ab|MECHEXP-491a6800c98c5ee6324af685|MECHEXP-68173c475c7d9f295382ebd3|MECHEXP-6dce4b0b0104d858c2064d69,"""Urbana"" ""IL"" ""2022"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects ordinance_council_adoption municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Urbana"" ""IL"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3424,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,55,hosted_search_backend_error_pending_resume
RESIDUAL-1b706ea9050fd81f10ea7863,EXTTARGET-263e10a77c0fbb0dc382398a,20705,external_search_wave_002_exhaustive_residual,EXTSEARCH-2b354d4882f785ea13339bd2,Winnebago,IL,undated-source-B4X2500LIVE-20260729-002703,unclear,unclear,benefits_and_total_compensation,EXTMISS-875749ef971b9b0f782d35e6,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-c4d853ac46c6549859ad109b,MECHEXP-732f0f089a72bb7cafaebb26|MECHEXP-a3c942bd764701920646b0f4|MECHEXP-cf824874d94ecb89760db0d3|MECHEXP-df428f6a32cb7a5142b33ec9|MECHEXP-fe8d3a969427c4d530a09f71,"""Winnebago"" ""IL"" ""undated-source-B4X2500LIVE-20260729-002703"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Winnebago"" ""IL"" undated-source-B4X2500LIVE-20260729-002703 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,3688,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,56,hosted_search_backend_error_pending_resume
RESIDUAL-47e2e729f05614445a02b5d1,EXTTARGET-f5a0ac451b556918bc21bdae,4500,external_search_wave_002_exhaustive_residual,EXTSEARCH-c357159cab5f8c4eb955428e,Dale,IN,2016,unclear,unclear,benefits_and_total_compensation,EXTMISS-e2b465b0210a63f1dd769cd9,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-a24abfcb8488be79916f9c2d,MECHEXP-850328659c5d043e09570f70|MECHEXP-ba8cd51ece30a94ad5262481|MECHEXP-cc55f1aa276c5bbbcf9f80b2|MECHEXP-cf3ca0c8e745ba92ce353f23|MECHEXP-e512ea849779e9c9d194e437,"""Dale"" ""IN"" ""2016"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Dale"" ""IN"" 2016 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,801,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,57,hosted_search_backend_error_pending_resume
RESIDUAL-b7094124bf0ead88d4372abf,EXTTARGET-5d05ae785e37dd6293d8cec2,7531,external_search_wave_002_exhaustive_residual,EXTSEARCH-3afda8d7438613f2faf48937,Grandview,IN,undated-source-BRMGRS-20260802-c7938058c73ed696b4feeae4,unclear,unclear,benefits_and_total_compensation,EXTMISS-5ce4d4906c17ce893b1ff901,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-afbde9ba8be3d58273efc2b0,MECHEXP-420b12ca6ea0f21c35560364|MECHEXP-5d76a535d1d76de9724aff0a|MECHEXP-b7643ad989b147ff57639f48|MECHEXP-bf25bd2e09883dc96f4aa047,"""Grandview"" ""IN"" ""undated-source-BRMGRS-20260802-c7938058c73ed696b4feeae4"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Grandview"" ""IN"" undated-source-BRMGRS-20260802-c7938058c73ed696b4feeae4 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,1339,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,58,hosted_search_backend_error_pending_resume
RESIDUAL-64cdd60050b4f7ff6ed2c1b6,EXTTARGET-925377cbbe24ad44cbea8312,7860,external_search_wave_002_exhaustive_residual,EXTSEARCH-669786a094529cbf64dae0e3,Greentown,IN,2025,non_safety,non_safety,benefits_and_total_compensation,EXTMISS-8ee72b3c422a10ad28f4fd91,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",other_pay_setting_mechanism,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-4d8e12726b16bc3c134531df,MECHEXP-75e7a34bac3e993c1b0d73f3|MECHEXP-c251bf846323843fd5ab1113|MECHEXP-ca07c635e17270fb93eb0a6c|MECHEXP-fd5212f98b641712d4a451c0,"""Greentown"" ""IN"" ""2025"" non_safety non_safety pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Greentown"" ""IN"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1399,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,59,hosted_search_backend_error_pending_resume
RESIDUAL-b4a65765c88deb8705411e5a,EXTTARGET-ce799ea457268f76d38f562e,8203,external_search_wave_002_exhaustive_residual,EXTSEARCH-181b3903cb36e68d152f58e7,Hammond,IN,2025,police,police,benefits_and_total_compensation,EXTMISS-a4f49a75c797b624ee0ab322,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-7dfec0b1af9fffacb25a6137|ROOTCOMP-95045f9804b3f3543093e41a,MECHEXP-08c951f1b19ded66618d8a39|MECHEXP-2a324bf0bda66c3702d7f9f3|MECHEXP-38a79a8f6b328c813e5be468|MECHEXP-4823334c116d29e018802cc9|MECHEXP-a83fd1afb4b9232ce0d5d488|MECHEXP-ab3dc50daa3f52833348005b|MECHEXP-dffc312a8a6677650da28d91|MECHEXP-e594c5a4ba2bb6fb6a77518a,"""Hammond"" ""IN"" ""2025"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Hammond"" ""IN"" 2025 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,1460,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,60,hosted_search_backend_error_pending_resume
RESIDUAL-db5c6f2b7d25ea3381c01ad5,EXTTARGET-989e7c6485e7eeefc77ca941,9428,external_search_wave_002_exhaustive_residual,EXTSEARCH-ede15613eda2670193120cf6,Jackson,IN,2020,fire,fire,benefits_and_total_compensation,EXTMISS-06aea682b9a5554ec451961a,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-8e20a5fd0a515f385323b731,MECHEXP-2acb3e43549ee4328b0225c5|MECHEXP-b3d56f3cde1669f82c57ed95|MECHEXP-cf6c8348fbcfebf28e15dd97|MECHEXP-e4e1907a1adb98418683a83a,"""Jackson"" ""IN"" ""2020"" fire fire pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Jackson"" ""IN"" 2020 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1680,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,61,hosted_search_backend_error_pending_resume
RESIDUAL-d9b72b47d721c765d9c98a0d,EXTTARGET-b1a370e5929dd5347fc01bd2,10688,external_search_wave_002_exhaustive_residual,EXTSEARCH-6bfa0885ddb3cbebcde5e22e,Lapel,IN,2023,unclear,unclear,benefits_and_total_compensation,EXTMISS-5effb237aaff2b88b184a72d,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-75f46b9c0d4d3869d6ec481f|ROOTCOMP-8c1f104c0af99ff31f22430e|ROOTCOMP-9ade3445c73bd95a5625cb3e,MECHEXP-011f911319e7f6960c9ba43d|MECHEXP-892bc2025191a77457595711|MECHEXP-c0ac312e01966741c5ac0872|MECHEXP-c20dd3e8500366606896ff84|MECHEXP-c7fc7a506ed11eb1e362a373|MECHEXP-c83ca6eaf1ee16fc3aea913f|MECHEXP-f9df3be9510215ad20bc3fee|MECHEXP-fb6c64eaf8b6302a4a9d6169,"""Lapel"" ""IN"" ""2023"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Lapel"" ""IN"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1904,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,62,hosted_search_backend_error_pending_resume
RESIDUAL-a66474f75de5d9bdd3063600,EXTTARGET-dd51f5a14241d79b8aa3004f,13607,external_search_wave_002_exhaustive_residual,EXTSEARCH-94acb44e6a039e78d5eca0ab,New Chicago,IN,2017,unclear,unclear,benefits_and_total_compensation,EXTMISS-45f7ff9c4c34647463fb6f58,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-ad1639c9a45a77d2b83bc1da,MECHEXP-1736b0ba2b8f94d819f20eff|MECHEXP-1d1ccf1d0239d6e8ded40a2c|MECHEXP-55b99a1ac383a74707972711|MECHEXP-c32441e543b11fa5be36ac8f|MECHEXP-c8de0a2a7144875f44186795,"""New Chicago"" ""IN"" ""2017"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""New Chicago"" ""IN"" 2017 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,2425,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,63,hosted_search_backend_error_pending_resume
RESIDUAL-d97132d231e900d690a84a01,EXTTARGET-8990b9232a79d60d4c745c04,14475,external_search_wave_002_exhaustive_residual,EXTSEARCH-d96aee30af4c53dc9386e903,Ogden Dunes,IN,2019,unclear,unclear,benefits_and_total_compensation,EXTMISS-2a75ef550b36e2063c653b04,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-11a49247f7d7e3dd9d5714fe,MECHEXP-0864cfd52dfaff6c305db2f5|MECHEXP-2cf176c315ef1a61fdaf931d|MECHEXP-3661e22a62b4d97917e06097|MECHEXP-bd98c7f01bec120ebc6b5452|MECHEXP-d54a2d2371c2f89399eaf261,"""Ogden Dunes"" ""IN"" ""2019"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Ogden Dunes"" ""IN"" 2019 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,2578,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,64,hosted_search_backend_error_pending_resume
RESIDUAL-d1b60d380e3399892530bc1f,EXTTARGET-f21851c474ad713dc3d2c1bf,18010,external_search_wave_002_exhaustive_residual,EXTSEARCH-c9c17eba3e81356e76e9793e,Spurgeon,IN,undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951,unclear,unclear,benefits_and_total_compensation,EXTMISS-f0fba889430fc58daa246d42,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-14f4d97876ba9f41fa8b5cd5,MECHEXP-2ba608ba153aab5abef614cb|MECHEXP-92940115540bb754a9eab2f5|MECHEXP-a84dc00f77d1db0deaad2691|MECHEXP-ac9fab7a923d82c0738dc761|MECHEXP-b3b692682c21959353b95912|MECHEXP-d35af2e6b72a92060e218d30,"""Spurgeon"" ""IN"" ""undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Spurgeon"" ""IN"" undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,3207,linked_to_compacted_live_target,zero_candidate,global_category_B_zero_source_transition,true,fresh transport preflight Category A and successful production probe,external_data_exhaustive_resume_2026-08-05,residual_resume_lane_002,65,hosted_search_backend_error_pending_resume
