post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
41,61,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,41,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_110748,110748,OH,Madeira,CITY OF MADEIRA,municipal,place,9423,2023,1,no,Hamilton County (39061; primary),0.869619,0.574571,20.778,10.000,19.353,15.076,4.180,5.000,0.000,0.000,74.387,1059,Tier 1,high,population percentile 87.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MADEIRA"" OH official website","""CITY OF MADEIRA"" OH collective bargaining agreement","""CITY OF MADEIRA"" OH police union contract","""CITY OF MADEIRA"" OH fire union contract","""CITY OF MADEIRA"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MADEIRA (Census government ID 110748; locked municipality ID cog_2025_110748). County context: Hamilton County (39061; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
42,62,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,42,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_132460,132460,OH,Logan,CITY OF LOGAN,municipal,place,7166,2023,1,no,Hocking County (39073; primary),0.840087,0.557381,20.114,10.000,19.353,15.076,4.840,5.000,0.000,0.000,74.383,1061,Tier 1,high,population percentile 84.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF LOGAN"" OH official website","""CITY OF LOGAN"" OH collective bargaining agreement","""CITY OF LOGAN"" OH police union contract","""CITY OF LOGAN"" OH fire union contract","""CITY OF LOGAN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LOGAN (Census government ID 132460; locked municipality ID cog_2025_132460). County context: Hocking County (39073; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
43,63,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,43,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_208735,208735,NH,Claremont,CITY OF CLAREMONT,municipal,place,13111,2023,1,no,Sullivan County (33019; primary),0.898224,0.595308,21.494,10.000,17.280,11.851,8.757,5.000,0.000,0.000,74.382,1063,Tier 1,low,population percentile 89.8; municipal/place; state evidence low; smoothed yield component 17.3/20; 2 county relationship(s); unscouted,5,1.000000,3.800000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF CLAREMONT"" NH official website","""CITY OF CLAREMONT"" NH collective bargaining agreement","""CITY OF CLAREMONT"" NH police union contract","""CITY OF CLAREMONT"" NH fire union contract","""CITY OF CLAREMONT"" NH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CLAREMONT (Census government ID 208735; locked municipality ID cog_2025_208735). County context: Sullivan County (33019; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
44,64,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,44,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_176983,176983,WV,Charleston,CITY OF CHARLESTON,municipal,place,46838,2023,1,no,Kanawha County (54039; primary),0.970720,0.675248,23.803,10.000,15.952,10.674,8.951,5.000,0.000,0.000,74.380,1064,Tier 1,low,population percentile 97.1; municipal/place; state evidence low; smoothed yield component 16.0/20; 2 county relationship(s); unscouted,1,0.000000,0.000000,1.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF CHARLESTON"" WV official website","""CITY OF CHARLESTON"" WV collective bargaining agreement","""CITY OF CHARLESTON"" WV police union contract","""CITY OF CHARLESTON"" WV fire union contract","""CITY OF CHARLESTON"" WV salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHARLESTON (Census government ID 176983; locked municipality ID cog_2025_176983). County context: Kanawha County (54039; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
45,65,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,45,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_204590,204590,ME,Augusta,CITY OF AUGUSTA,municipal,place,19102,2023,1,no,Kennebec County (23011; primary),0.926183,0.618936,22.255,10.000,16.731,11.464,8.912,5.000,0.000,0.000,74.362,1069,Tier 1,low,population percentile 92.6; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,2,1.000000,3.000000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF AUGUSTA"" ME official website","""CITY OF AUGUSTA"" ME collective bargaining agreement","""CITY OF AUGUSTA"" ME police union contract","""CITY OF AUGUSTA"" ME fire union contract","""CITY OF AUGUSTA"" ME salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF AUGUSTA (Census government ID 204590; locked municipality ID cog_2025_204590). County context: Kennebec County (23011; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
46,66,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,46,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_175079,175079,SD,Spearfish,CITY OF SPEARFISH,municipal,place,13282,2023,1,no,Lawrence County (46081; primary),0.899095,0.596121,21.519,10.000,16.907,12.054,8.875,5.000,0.000,0.000,74.356,1071,Tier 1,low,population percentile 89.9; municipal/place; state evidence low; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,3,1.000000,3.333333,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SPEARFISH"" SD official website","""CITY OF SPEARFISH"" SD collective bargaining agreement","""CITY OF SPEARFISH"" SD police union contract","""CITY OF SPEARFISH"" SD fire union contract","""CITY OF SPEARFISH"" SD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SPEARFISH (Census government ID 175079; locked municipality ID cog_2025_175079). County context: Lawrence County (46081; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
47,67,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,47,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_168628,168628,MS,Olive Branch,CITY OF OLIVE BRANCH,municipal,place,47029,2023,1,no,DeSoto County (28033; primary),0.970889,0.675504,23.810,10.000,16.122,10.554,8.860,5.000,0.000,0.000,74.346,1073,Tier 1,low,population percentile 97.1; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF OLIVE BRANCH"" MS official website","""CITY OF OLIVE BRANCH"" MS collective bargaining agreement","""CITY OF OLIVE BRANCH"" MS police union contract","""CITY OF OLIVE BRANCH"" MS fire union contract","""CITY OF OLIVE BRANCH"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OLIVE BRANCH (Census government ID 168628; locked municipality ID cog_2025_168628). County context: DeSoto County (28033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
48,68,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,48,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_184209,184209,MD,Hyattsville,CITY OF HYATTSVILLE,municipal,place,20662,2023,1,no,Prince George's County (24033; primary),0.931409,0.623864,22.406,10.000,17.456,11.487,7.975,5.000,0.000,0.000,74.324,1075,Tier 1,low,population percentile 93.1; municipal/place; state evidence low; smoothed yield component 17.5/20; 2 county relationship(s); unscouted,11,1.000000,2.818182,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF HYATTSVILLE"" MD official website","""CITY OF HYATTSVILLE"" MD collective bargaining agreement","""CITY OF HYATTSVILLE"" MD police union contract","""CITY OF HYATTSVILLE"" MD fire union contract","""CITY OF HYATTSVILLE"" MD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HYATTSVILLE (Census government ID 184209; locked municipality ID cog_2025_184209). County context: Prince George's County (24033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
49,69,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,49,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_172386,172386,OH,Sunbury,VILLAGE OF SUNBURY,municipal,place,8340,2023,1,no,Delaware County (39041; primary),0.856314,0.566906,20.480,10.000,19.353,15.076,4.411,5.000,0.000,0.000,74.321,1076,Tier 1,high,population percentile 85.6; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""VILLAGE OF SUNBURY"" OH official website","""VILLAGE OF SUNBURY"" OH collective bargaining agreement","""VILLAGE OF SUNBURY"" OH police union contract","""VILLAGE OF SUNBURY"" OH fire union contract","""VILLAGE OF SUNBURY"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF SUNBURY (Census government ID 172386; locked municipality ID cog_2025_172386). County context: Delaware County (39041; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
50,70,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,50,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_186940,186940,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,municipal,place,8965,2023,1,no,Lorain County (39093; primary),0.864252,0.571443,20.657,10.000,19.353,15.076,4.222,5.000,0.000,0.000,74.308,1078,Tier 1,high,population percentile 86.4; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SHEFFIELD LAKE"" OH official website","""CITY OF SHEFFIELD LAKE"" OH collective bargaining agreement","""CITY OF SHEFFIELD LAKE"" OH police union contract","""CITY OF SHEFFIELD LAKE"" OH fire union contract","""CITY OF SHEFFIELD LAKE"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SHEFFIELD LAKE (Census government ID 186940; locked municipality ID cog_2025_186940). County context: Lorain County (39093; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
51,71,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,51,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_101815,101815,DE,Newark,CITY OF NEWARK,municipal,place,30169,2023,1,no,New Castle County (10003; primary),0.952456,0.647630,23.087,10.000,16.608,10.945,8.650,5.000,0.000,0.000,74.289,1079,Tier 1,low,population percentile 95.2; municipal/place; state evidence low; smoothed yield component 16.6/20; 2 county relationship(s); unscouted,2,1.000000,2.000000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF NEWARK"" DE official website","""CITY OF NEWARK"" DE collective bargaining agreement","""CITY OF NEWARK"" DE police union contract","""CITY OF NEWARK"" DE fire union contract","""CITY OF NEWARK"" DE salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NEWARK (Census government ID 101815; locked municipality ID cog_2025_101815). County context: New Castle County (10003; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
52,72,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,52,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_176549,176549,VT,South Burlington,CITY OF SOUTH BURLINGTON,municipal,place,21043,2023,1,no,Chittenden County (50007; primary),0.932477,0.625012,22.440,10.000,16.605,11.443,8.786,5.000,0.000,0.000,74.275,1082,Tier 1,low,population percentile 93.2; municipal/place; state evidence low; smoothed yield component 16.6/20; 2 county relationship(s); unscouted,1,1.000000,3.000000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SOUTH BURLINGTON"" VT official website","""CITY OF SOUTH BURLINGTON"" VT collective bargaining agreement","""CITY OF SOUTH BURLINGTON"" VT police union contract","""CITY OF SOUTH BURLINGTON"" VT fire union contract","""CITY OF SOUTH BURLINGTON"" VT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SOUTH BURLINGTON (Census government ID 176549; locked municipality ID cog_2025_176549). County context: Chittenden County (50007; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
53,73,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_1,53,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE1,cog_2025_194842,194842,OH,Hubbard,CITY OF HUBBARD,municipal,place,7568,2023,1,no,Trumbull County (39155; primary),0.845917,0.560808,20.246,10.000,19.353,15.076,4.590,5.000,0.000,0.000,74.265,1084,Tier 1,high,population percentile 84.6; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF HUBBARD"" OH official website","""CITY OF HUBBARD"" OH collective bargaining agreement","""CITY OF HUBBARD"" OH police union contract","""CITY OF HUBBARD"" OH fire union contract","""CITY OF HUBBARD"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HUBBARD (Census government ID 194842; locked municipality ID cog_2025_194842). County context: Trumbull County (39155; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,160,rank_ordered_disjoint_parallel_lane
