readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at
RMRDY-20260802-79af5f2ca0d89691d375,readiness_lane_002,41,pdf,pdf,RMSRD-20260802-03ffa7154b806f0d54b6,RMV-20260801-02652,BRM5C-BRM5-20260731-14122-02,BRM5-20260731-14122,NJ,Northeast,Shiloh,"BOROUGH OF SHILOH — MARCH 7, 2022 MEETING MINUTES/REPORT (budget adoption & ordinance 2022-01 reference)",https://shilohborough.com/wp-content/uploads/2022/08/SHL_MARCH72022MTG.pdf,https://shilohborough.com/wp-content/uploads/2022/08/SHL_MARCH72022MTG.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-03ffa7154b806f0d54b6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-03ffa7154b806f0d54b6.pdf,sha256:da10d2abeff61210f33818a7de8ec727e04b73ffd049ee6b2c82ee3edb564936,locally_available,local_only_not_replicated,local_research_workspace,335383,da10d2abeff61210f33818a7de8ec727e04b73ffd049ee6b2c82ee3edb564936,335383,da10d2abeff61210f33818a7de8ec727e04b73ffd049ee6b2c82ee3edb564936,integrity_pass,application/pdf,3,false,false,true,3,6744,2248.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:01Z,false,false,RMTXT-20260802-e6be005ba379c7b43b61,text_extraction_lane_001,492,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-03ffa7154b806f0d54b6.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-45b007053b3ec3b19b5a,readiness_lane_001,519,pdf,pdf,RMSRD-20260802-50125eadbc61a85f86c7,RMV-20260801-02428,BRM5C-BRM5-20260731-16858-02,BRM5-20260731-16858,ND,Midwest,Cooperstown,5-07-2018 City Council Minutes (part-time summer mowing salary increase),https://www.cooperstownnd.com/vertical/sites/%7B5D25877C-4D69-4168-9713-A562EA838C49%7D/uploads/5-07-2018_Minutes%281%29.pdf,https://cooperstownnd.com/vertical/sites/%7B5D25877C-4D69-4168-9713-A562EA838C49%7D/uploads/5-07-2018_Minutes%281%29.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-50125eadbc61a85f86c7.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-50125eadbc61a85f86c7.pdf,sha256:587817506c64f39e7573c2cd89284b98290c5653a511661a96bd886efc1c6468,locally_available,local_only_not_replicated,local_research_workspace,175283,587817506c64f39e7573c2cd89284b98290c5653a511661a96bd886efc1c6468,175283,587817506c64f39e7573c2cd89284b98290c5653a511661a96bd886efc1c6468,integrity_pass,application/pdf,5,false,false,true,3,6236,2078.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:12Z,false,false,RMTXT-20260802-24f355ca12763d2c3021,text_extraction_lane_001,493,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-50125eadbc61a85f86c7.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-f743220d7aacb641934a,readiness_lane_005,429,pdf,pdf,RMSRD-20260802-860b018cbdd46a65e930,RMV-20260801-03037,BRM5C-BRM5-20260731-12700-01,BRM5-20260731-12700,MN,Midwest,Lake,Lake City City Council Regular Meeting Agenda Packet (includes: “Approve 2026-2028 LELS labor agreement” for LELS Local #121),https://d3n9y02raazwpg.cloudfront.net/lake-citymn/f48aff6b-d47e-11f0-bb28-005056a89546-09778922-03fd-467c-afe9-1e3d3e26b409-1770327877.pdf,https://d3n9y02raazwpg.cloudfront.net/lake-citymn/f48aff6b-d47e-11f0-bb28-005056a89546-09778922-03fd-467c-afe9-1e3d3e26b409-1770327877.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,sha256:af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,locally_available,local_only_not_replicated,local_research_workspace,7760337,af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,7760337,af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,integrity_pass,application/pdf,84,false,false,true,3,3427,1142.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:09Z,false,false,RMTXT-20260802-86b17007aa96c66afe3a,text_extraction_lane_001,494,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-4d6bb0d6f5c9e2f0a885,readiness_lane_005,516,pdf,pdf,RMSRD-20260802-e60ae38274fe121b170a,RMV-20260801-00825,BRM5C-BRM5-20260731-01259-01,BRM5-20260731-01259,MI,Midwest,Torch Lake,"Torch Lake Township Approved Draft Minutes of Regular Board Meeting (with corrections) — April 25, 2023",https://torchlaketownship.org/boardmin/2023.04.25.pdf,https://torchlaketownship.org/boardmin/2023.04.25.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e60ae38274fe121b170a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e60ae38274fe121b170a.pdf,sha256:3606a9c7d8131f4d2d96424afd70595ba608e07160e514f890cb1563d290d9df,locally_available,local_only_not_replicated,local_research_workspace,181942,3606a9c7d8131f4d2d96424afd70595ba608e07160e514f890cb1563d290d9df,181942,3606a9c7d8131f4d2d96424afd70595ba608e07160e514f890cb1563d290d9df,integrity_pass,application/pdf,2,false,false,true,2,4147,2073.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:11Z,false,false,RMTXT-20260802-91c6ea4b2c22988f2ac5,text_extraction_lane_001,495,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e60ae38274fe121b170a.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-b9b6b14cdb0bfe4908f9,readiness_lane_002,62,pdf,pdf,RMSRD-20260802-7dc4f2388c19a5118e08,RMV-20260801-02386,BRM5C-BRM5-20260731-01127-01,BRM5-20260731-01127,MI,Midwest,Foster,"FOSTER TOWNSHIP REGULAR BOARD MEETING MINUTES — July 08, 2025",https://www.fostertownship.com/_files/ugd/50c232_b5a141f221384a019ce85dd83e6c8202.pdf,https://fostertownship.com/_files/ugd/50c232_b5a141f221384a019ce85dd83e6c8202.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7dc4f2388c19a5118e08.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7dc4f2388c19a5118e08.pdf,sha256:49ad8bbf4e227116c41bee79d3992cf2626adf2146f29ea5ec476bfdd8b5d06d,locally_available,local_only_not_replicated,local_research_workspace,75427,49ad8bbf4e227116c41bee79d3992cf2626adf2146f29ea5ec476bfdd8b5d06d,75427,49ad8bbf4e227116c41bee79d3992cf2626adf2146f29ea5ec476bfdd8b5d06d,integrity_pass,application/pdf,2,false,false,true,2,3278,1639.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:02Z,false,false,RMTXT-20260802-6d0c2f1a593c98ede33e,text_extraction_lane_001,496,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7dc4f2388c19a5118e08.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-4b98176189ecab7ae64d,readiness_lane_001,425,pdf,pdf,RMSRD-20260802-36678cb5dbabf0b9a6c4,RMV-20260801-02279,BRM5C-BRM5-20260731-10587-02,BRM5-20260731-10587,NY,Northeast,White Creek,"White Creek Town Board Minutes — Feb 11, 2025 (hourly wage increase — Highway Department workers)",https://documents.whitecreekny.gov/agendasminutes/2025/2025-02-11_Town_Board_Minutes.pdf,https://documents.whitecreekny.gov/agendasminutes/2025/2025-02-11_Town_Board_Minutes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-36678cb5dbabf0b9a6c4.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-36678cb5dbabf0b9a6c4.pdf,sha256:e53ee7d90adae34ec672f283f9f200cb7b9f137d0500996b22b5e0baa7b122a7,locally_available,local_only_not_replicated,local_research_workspace,465229,e53ee7d90adae34ec672f283f9f200cb7b9f137d0500996b22b5e0baa7b122a7,465229,e53ee7d90adae34ec672f283f9f200cb7b9f137d0500996b22b5e0baa7b122a7,integrity_pass,application/pdf,3,false,false,true,3,3369,1123.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:10Z,false,false,RMTXT-20260802-3638f0cf3b5122e48a8a,text_extraction_lane_001,497,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-36678cb5dbabf0b9a6c4.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-328a555a2870303666fc,readiness_lane_002,411,pdf,pdf,RMSRD-20260802-fd50bfa6c5b2ddae8020,RMV-20260801-00149,BRM5C-BRM5-20260731-14369-01,BRM5-20260731-14369,PA,Northeast,Brecknock,Re-Organizational Meeting Minutes (motion: keep full and part time wages the same till July COL increases; keep clerical/cleaning/zoning compensation the same till July COL increases),https://brecknocktownship.us/wp-content/uploads/2024/06/010224-Reorg-Minutes.pdf,https://brecknocktownship.us/wp-content/uploads/2024/06/010224-Reorg-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fd50bfa6c5b2ddae8020.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fd50bfa6c5b2ddae8020.pdf,sha256:93f5b4551a454ed88053c775087cdc0686f0e55e40ac11706b16ccc9dee34eb0,locally_available,local_only_not_replicated,local_research_workspace,84414,93f5b4551a454ed88053c775087cdc0686f0e55e40ac11706b16ccc9dee34eb0,84414,93f5b4551a454ed88053c775087cdc0686f0e55e40ac11706b16ccc9dee34eb0,integrity_pass,application/pdf,3,false,false,true,3,5375,1791.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:10Z,false,false,RMTXT-20260802-f8eddad5d2f1ae60e979,text_extraction_lane_001,498,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fd50bfa6c5b2ddae8020.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-136011cca6ed16e5f9b7,readiness_lane_002,349,pdf,pdf,RMSRD-20260802-2987ccbc32f60f00cc63,RMV-20260801-01891,BRM5C-BRM5-20260731-06839-03,BRM5-20260731-06839,NY,Northeast,Tuxedo Park,Village of Tuxedo Park Preliminary Budget — Fiscal Year 2025-2026 (appropriations; not a step schedule wage plan),https://www.tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf,https://tuxedopark-ny.gov/sites/g/files/vyhlif6941/f/events/general_fund_preliminary_budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2987ccbc32f60f00cc63.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2987ccbc32f60f00cc63.pdf,sha256:2cd2f6e5ee6101c9e5c166109c861469741f2b960cda1cf1f4d0f3bdd4cc88aa,locally_available,local_only_not_replicated,local_research_workspace,585603,2cd2f6e5ee6101c9e5c166109c861469741f2b960cda1cf1f4d0f3bdd4cc88aa,585603,2cd2f6e5ee6101c9e5c166109c861469741f2b960cda1cf1f4d0f3bdd4cc88aa,integrity_pass,application/pdf,3,false,false,true,3,8256,2752.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:09Z,false,false,RMTXT-20260802-96872dbca49d57818437,text_extraction_lane_001,499,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2987ccbc32f60f00cc63.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-0c488ab56099fbbeef59,readiness_lane_004,394,pdf,pdf,RMSRD-20260802-847dfe7cf86f2457868a,RMV-20260801-01981,BRM5C-BRM5-20260731-02242-02,BRM5-20260731-02242,OH,Midwest,Dover,"Collective Bargaining Agreement / Labor Agreement (Effective February 16, 2020 - February 16, 2023) – City of Dover / Local 324 International Association of Firefighters",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1259.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-847dfe7cf86f2457868a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-847dfe7cf86f2457868a.pdf,sha256:f8c9e955c494c0c8902df42e61f1066916d5c8bbb1886006f456c50f656cf4b0,locally_available,local_only_not_replicated,local_research_workspace,14921916,f8c9e955c494c0c8902df42e61f1066916d5c8bbb1886006f456c50f656cf4b0,14921916,f8c9e955c494c0c8902df42e61f1066916d5c8bbb1886006f456c50f656cf4b0,integrity_pass,application/pdf,60,false,false,true,3,1475,491.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-e3085f58915036303a9c,text_extraction_lane_001,500,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-847dfe7cf86f2457868a.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-89593357449fb1d293c0,readiness_lane_002,152,html,html,RMSRD-20260802-7b16e5f0922d4064427f,RMV-20260801-01970,BRM5C-BRM5-20260731-10453-01,BRM5-20260731-10453,NY,Northeast,Geneseo,"Geneseo, Village of and Geneseo Police Benevolent Association, Council 82, AFSCME, AFL-CIO (2001)",https://ecommons.cornell.edu/items/8b349b0c-25ea-4dca-a065-e5e469b3b62b,https://ecommons.cornell.edu/entities/publication/8b349b0c-25ea-4dca-a065-e5e469b3b62b,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,sha256:bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,locally_available,local_only_not_replicated,local_research_workspace,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1080,34,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:04Z,false,false,RMTXT-20260802-0c2bfee4b404a8445d09,text_extraction_lane_001,501,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,2026-08-02T17:52:02Z
RMRDY-20260802-658ca2ef7f93dfcf5e9a,readiness_lane_005,49,html,html,RMSRD-20260802-12cd0660f38d1e2f3109,RMV-20260801-02437,BRM5C-BRM5-20260731-09112-01,BRM5-20260731-09112,MN,Midwest,Shelly,Policies & Ordinances (index/landing page listing ordinance PDFs),https://www.shellymn.com/copy-of-water-sewer,https://shellymn.com/copy-of-water-sewer,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,sha256:7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,locally_available,local_only_not_replicated,local_research_workspace,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,796,52,20,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:02Z,false,false,RMTXT-20260802-a245f89005af6b48e847,text_extraction_lane_001,502,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,2026-08-02T17:52:04Z
RMRDY-20260802-738106345a341fad7456,readiness_lane_002,521,pdf,pdf,RMSRD-20260802-3273e26354c92d1fe1a9,RMV-20260801-01827,BRM5C-BRM5-20260731-06459-02,BRM5-20260731-06459,WI,Midwest,Grant,"Board Meeting Agenda (March 11, 2026) — Village of Granton (PDF)",https://villageofgranton.com/library/agendas-and-minutes/Agenda_for_March_11__2025_Meeting.docx.pdf,https://villageofgranton.com/library/agendas-and-minutes/Agenda_for_March_11__2025_Meeting.docx.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3273e26354c92d1fe1a9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3273e26354c92d1fe1a9.pdf,sha256:8dbd0820f6ba780174de0650f0bfc271737836521be8f32dd02dbae62de54abc,locally_available,local_only_not_replicated,local_research_workspace,63801,8dbd0820f6ba780174de0650f0bfc271737836521be8f32dd02dbae62de54abc,63801,8dbd0820f6ba780174de0650f0bfc271737836521be8f32dd02dbae62de54abc,integrity_pass,application/pdf,2,false,false,true,2,1332,666.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:12Z,false,false,RMTXT-20260802-2f939638b73f3a0b8733,text_extraction_lane_001,503,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3273e26354c92d1fe1a9.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-1845da64d494114c708d,readiness_lane_004,150,pdf,pdf,RMSRD-20260802-e1f10b5d736cd2397f04,RMV-20260801-00697,BRM5C-BRM5-20260731-01619-03,BRM5-20260731-01619,MN,Midwest,Sauk Centre,Sauk Centre City Council Meeting Packet (includes staff report: Employee advancements ‘according to the Labor Agreement with Teamsters Local 320’),https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.02.25_City_Council_Meeting_Packet.pdf,https://saukcentre.govoffice2.com/vertical/sites/%7BD28FAE32-EDE3-421C-BD2D-FA8E76EA5F8C%7D/uploads/01.02.25_City_Council_Meeting_Packet.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e1f10b5d736cd2397f04.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e1f10b5d736cd2397f04.pdf,sha256:b9fae05fd59ded0ffd1f0807c4bfddbf070a27e42d4b6188e3dd2890208ebf10,locally_available,local_only_not_replicated,local_research_workspace,2013313,b9fae05fd59ded0ffd1f0807c4bfddbf070a27e42d4b6188e3dd2890208ebf10,2013313,b9fae05fd59ded0ffd1f0807c4bfddbf070a27e42d4b6188e3dd2890208ebf10,integrity_pass,application/pdf,34,false,false,true,3,2903,967.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:04Z,false,false,RMTXT-20260802-356905b44ea23f362f14,text_extraction_lane_001,504,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e1f10b5d736cd2397f04.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-35f5aa8c4f1a5a0bffd8,readiness_lane_004,204,pdf,pdf,RMSRD-20260802-a372e4c0cd93abe3eccf,RMV-20260801-03546,BRM5C-BRM5-20260731-09853-01,BRM5-20260731-09853,OH,Midwest,Perry,"Collective Bargaining Agreement — Perry Township and Fraternal Order of Police Capital City Lodge No. 9 (January 1, 2022 - December 31, 2024)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a372e4c0cd93abe3eccf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a372e4c0cd93abe3eccf.pdf,sha256:95156576584cca9f152f95f9b49b6e461c955d8bc0a66df20f996a3e585a3f07,locally_available,local_only_not_replicated,local_research_workspace,2130526,95156576584cca9f152f95f9b49b6e461c955d8bc0a66df20f996a3e585a3f07,2130526,95156576584cca9f152f95f9b49b6e461c955d8bc0a66df20f996a3e585a3f07,integrity_pass,application/pdf,52,false,false,true,3,2185,728.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:05Z,false,false,RMTXT-20260802-ab6c76e159a376013a91,text_extraction_lane_001,505,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a372e4c0cd93abe3eccf.pdf,2026-08-02T17:52:04Z
