readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-a3eb8ea22ef84354fdd3,readiness_lane_005,153,pdf,pdf,RMSRD-20260802-1e0459ab9ea0a3e9f8c2,RMV-20260801-02639,BRM5C-BRM5-20260731-12706-02,BRM5-20260731-12706,MN,Midwest,Lake Park,"Lake Park City Council Minutes — August 12, 2024",https://lakeparkmn.com/images/agendamintues/minute_67.pdf,https://lakeparkmn.com/images/agendamintues/minute_67.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-1e0459ab9ea0a3e9f8c2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-1e0459ab9ea0a3e9f8c2.pdf,sha256:0650f388d491bbfa03b1bd7a5593c79a8ec06458ea81a385bc35d0eada9d2427,locally_available,local_only_not_replicated,local_research_workspace,564170,0650f388d491bbfa03b1bd7a5593c79a8ec06458ea81a385bc35d0eada9d2427,564170,0650f388d491bbfa03b1bd7a5593c79a8ec06458ea81a385bc35d0eada9d2427,integrity_pass,application/pdf,3,false,false,true,3,5864,1954.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:04Z,false,false,RMTXT-20260802-2746b4eb2340db55874d,text_extraction_lane_003,114,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-1e0459ab9ea0a3e9f8c2.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-2746b4eb2340db55874d.txt,8d8fcda26289dd3d48f67918c832b9a38ebd87d4ca6480a6f9c96f205e3e2cce,7685,7591,1325,137,3,3,,2530.33,,false,,,false,false,false,false,false,3,3,0,7591,7685,usable_text_extracted
RMRDY-20260802-2bc0e2a7d1aec5c21e58,readiness_lane_003,367,html,html,RMSRD-20260802-4b090bfcb50ccb114ed1,RMV-20260801-00426,BRM5C-BRM5-20260731-02374-02,BRM5-20260731-02374,OH,Midwest,Perry,Announcements – Village of Perry Ohio (may link to labor/compensation documents),https://perryvillageohio.com/announcements/,https://perryvillageohio.com/announcements,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-4b090bfcb50ccb114ed1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-4b090bfcb50ccb114ed1.html,sha256:83e72f0fa9c3c004c298e21ab00d9786c5acdc5bf121147ffe8b7103bcc4137c,locally_available,local_only_not_replicated,local_research_workspace,146853,83e72f0fa9c3c004c298e21ab00d9786c5acdc5bf121147ffe8b7103bcc4137c,146853,83e72f0fa9c3c004c298e21ab00d9786c5acdc5bf121147ffe8b7103bcc4137c,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,24408,146,44,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:09Z,false,false,RMTXT-20260802-3b7498f751acc696f376,text_extraction_lane_003,115,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-4b090bfcb50ccb114ed1.html,2026-08-02T17:52:03Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-3b7498f751acc696f376.txt,3a98d44621165d3bda2c598a4d52f543f339007cc3c5d4b99f2c3f6d327f88f9,29815,29653,4711,599,,,,,,false,,,false,false,false,false,false,,,,29653,29815,usable_text_extracted
RMRDY-20260802-037513b254d97614e4bd,readiness_lane_004,475,pdf,pdf,RMSRD-20260802-3f91d54936a5b7982602,RMV-20260801-02417,BRM5C-BRM5-20260731-01395-02,BRM5-20260731-01395,MN,Midwest,Elgin,"Elgin City Council Meeting Minutes January 15, 2014 (wage approval for part-time Ambulance Director)",https://www.elginmn.com/wp-content/uploads/January-15-2014.pdf,https://elginmn.com/wp-content/uploads/January-15-2014.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3f91d54936a5b7982602.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3f91d54936a5b7982602.pdf,sha256:d31bb729676d1ed881e4796dfa5cd53a5678ad2de6a79a0765afcb05bcbd7a67,locally_available,local_only_not_replicated,local_research_workspace,12001,d31bb729676d1ed881e4796dfa5cd53a5678ad2de6a79a0765afcb05bcbd7a67,12001,d31bb729676d1ed881e4796dfa5cd53a5678ad2de6a79a0765afcb05bcbd7a67,integrity_pass,application/pdf,3,false,false,true,3,4362,1454.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:10Z,false,false,RMTXT-20260802-efd51f2ed461ea23d167,text_extraction_lane_003,116,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3f91d54936a5b7982602.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-efd51f2ed461ea23d167.txt,dcfa4d48017d3db3e881c6f7937e7989515cb3173cbdf9464e51aefae1052805,5419,5409,916,121,3,3,,1803.0,,false,,,false,false,false,false,false,3,3,0,5409,5419,usable_text_extracted
RMRDY-20260802-75a46bcb8288d8b85fcc,readiness_lane_005,317,html,html,RMSRD-20260802-06d4155fb5968c4fb54b,RMV-20260801-03106,BRM5C-BRM5-20260731-18304-02,BRM5-20260731-18304,PA,Northeast,New Berlin,Meeting Minutes – New Berlin Borough (landing/index),https://newberlinpa.us/new-berlin-borough/meeting-minutes/,https://newberlinpa.us/new-berlin-borough/meeting-minutes,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,sha256:b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,locally_available,local_only_not_replicated,local_research_workspace,69371,b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,69371,b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1000,43,29,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:07Z,false,false,RMTXT-20260802-ca5f2df2e3116a2a30c6,text_extraction_lane_003,117,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-ca5f2df2e3116a2a30c6.txt,7e86b5e8e7a921cbcf6d884a901118761977da2b908dd22b666dd0c3dc3f21fb,56,54,8,3,,,,,under_200_characters,false,,,false,false,false,false,false,,,,54,56,under_200_characters
RMRDY-20260802-30502a559a224f85244d,readiness_lane_003,484,pdf,pdf,RMSRD-20260802-ad670b625f8df71747ba,RMV-20260801-03320,BRM5C-BRM5-20260731-06385-01,BRM5-20260731-06385,WI,Midwest,Bergen,"Town of Bergen, Marathon County — Monthly Meeting Minutes (Sep 10, 2024)",https://townofbergenwi.gov/wp-content/uploads/2025/01/09.10.2024-minutes-1.pdf,https://townofbergenwi.gov/wp-content/uploads/2025/01/09.10.2024-minutes-1.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad670b625f8df71747ba.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad670b625f8df71747ba.pdf,sha256:0904a80fd6dcfe3ee406ca1458bc2210eb6d6c0d08ce64dcf733c1ac005c552d,locally_available,local_only_not_replicated,local_research_workspace,49879,0904a80fd6dcfe3ee406ca1458bc2210eb6d6c0d08ce64dcf733c1ac005c552d,49879,0904a80fd6dcfe3ee406ca1458bc2210eb6d6c0d08ce64dcf733c1ac005c552d,integrity_pass,application/pdf,2,false,false,true,2,3193,1596.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:11Z,false,false,RMTXT-20260802-41cb6fa5b4afca15c9df,text_extraction_lane_003,118,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ad670b625f8df71747ba.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-41cb6fa5b4afca15c9df.txt,cf1a8b603c6037e8f5a72308f6464dce4adf413ac4e213d2c3dba87f0682d6c2,3986,3966,670,67,2,2,,1983.0,,false,,,false,false,false,false,false,2,2,0,3966,3986,usable_text_extracted
RMRDY-20260802-f72deccc6a13b6826e42,readiness_lane_003,298,pdf,pdf,RMSRD-20260802-deb42451e031bff64992,RMV-20260801-02749,BRM5C-BRM5-20260731-06640-01,BRM5-20260731-06640,NJ,Northeast,Long Beach,Township of Long Beach Resolution approving execution of Long Beach PBA Local #373 collective bargaining unit agreements (Superior Officers and Rank & File),https://www.longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf,https://longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-deb42451e031bff64992.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-deb42451e031bff64992.pdf,sha256:8680f9ae05c6605a8f43bfabbbb6edbe15624e2526f4258bb4c7142e6922b75f,locally_available,local_only_not_replicated,local_research_workspace,169749,8680f9ae05c6605a8f43bfabbbb6edbe15624e2526f4258bb4c7142e6922b75f,169749,8680f9ae05c6605a8f43bfabbbb6edbe15624e2526f4258bb4c7142e6922b75f,integrity_pass,application/pdf,16,false,false,true,3,6621,2207.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:07Z,false,false,RMTXT-20260802-96fa7996ce9ccf03242d,text_extraction_lane_003,119,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-deb42451e031bff64992.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-96fa7996ce9ccf03242d.txt,dd3f7189306d65c33e40c0468797439f5ecfb6c68e8d3be0ad5638a31010af0c,48090,47971,8045,1046,16,16,,2998.19,,false,,,false,false,false,false,false,16,16,0,47971,48090,usable_text_extracted
RMRDY-20260802-f2bd13292744c9e65c23,readiness_lane_001,366,pdf,pdf,RMSRD-20260802-db2455147c401676ebe0,RMV-20260801-03126,BRM5C-BRM5-20260731-03831-03,BRM5-20260731-03831,IA,Midwest,Webb,"2013 Code of Ordinances (PDF) - City of Webb, Iowa (compensation authority text)",https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,https://cityofwebb.com/wp-content/uploads/2017/08/Webb-City-Code-of-Ordinances.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2455147c401676ebe0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2455147c401676ebe0.pdf,sha256:3ac2b82086968dee92ecd3cc66f22806e875bc1fac620195c6025ceb1ea60590,locally_available,local_only_not_replicated,local_research_workspace,3612954,3ac2b82086968dee92ecd3cc66f22806e875bc1fac620195c6025ceb1ea60590,3612954,3ac2b82086968dee92ecd3cc66f22806e875bc1fac620195c6025ceb1ea60590,integrity_pass,application/pdf,365,false,false,true,3,3739,1246.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:08Z,false,false,RMTXT-20260802-e9786d6a9b9d61ef6d4a,text_extraction_lane_003,120,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2455147c401676ebe0.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-e9786d6a9b9d61ef6d4a.txt,00fff89f5f368a44b59e5a7e03c88d9fe761cfafd5f80a0e91c3de448a2d7925,665404,663375,109709,14341,365,365,,1817.47,,false,,,false,false,false,false,false,365,365,0,663375,665404,usable_text_extracted
RMRDY-20260802-92f010f796ae0e11ed16,readiness_lane_001,509,pdf,pdf,RMSRD-20260802-aafd756f0957763e0dab,RMV-20260801-00674,BRM5C-BRM5-20260731-15923-01,BRM5-20260731-15923,KS,Midwest,Smith,Smith Center City Council Meeting Minutes (02-26-2024) — Pay Scale discussion,https://smithcenterks.com/documents/135/02-26-2024_Minutes.pdf,https://smithcenterks.com/documents/135/02-26-2024_Minutes.pdf,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-aafd756f0957763e0dab.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-aafd756f0957763e0dab.pdf,sha256:4267a656cd69a027a3368ac1a14217f1e9c1c1dab4a317bc7998abdfd8f6d2db,locally_available,local_only_not_replicated,local_research_workspace,131136,4267a656cd69a027a3368ac1a14217f1e9c1c1dab4a317bc7998abdfd8f6d2db,131136,4267a656cd69a027a3368ac1a14217f1e9c1c1dab4a317bc7998abdfd8f6d2db,integrity_pass,application/pdf,3,false,false,true,3,4855,1618.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:11Z,false,false,RMTXT-20260802-d5c53d906501235d7d9d,text_extraction_lane_003,121,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-aafd756f0957763e0dab.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-d5c53d906501235d7d9d.txt,3bae75fff22575068458b400f80bcd8addefed9f64acd37123eee7c88177f99f,5993,5989,974,105,3,3,,1996.33,,false,,,false,false,false,false,false,3,3,0,5989,5993,usable_text_extracted
RMRDY-20260802-c70797e4881d4537ec3b,readiness_lane_004,93,pdf,pdf,RMSRD-20260802-9bfd377206bcac9d2109,RMV-20260801-03232,BRM5C-BRM5-20260731-17941-01,BRM5-20260731-17941,NY,Northeast,Greig,"Town Board Regular Meeting minutes (Union negotiations; Teamster 3-year contract starting Jan 1, 2025)",https://townofgreig.gov/application/files/9117/4050/8328/2024-12_Regular_Meeting_2.pdf,https://townofgreig.gov/application/files/9117/4050/8328/2024-12_Regular_Meeting_2.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9bfd377206bcac9d2109.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9bfd377206bcac9d2109.pdf,sha256:8f6ec61d1b6dfd443d7d67849243fdf11c232b6b9c38277869cd097a23284b0a,locally_available,local_only_not_replicated,local_research_workspace,3764756,8f6ec61d1b6dfd443d7d67849243fdf11c232b6b9c38277869cd097a23284b0a,3764756,8f6ec61d1b6dfd443d7d67849243fdf11c232b6b9c38277869cd097a23284b0a,integrity_pass,application/pdf,18,false,false,true,3,6770,2256.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:02Z,false,false,RMTXT-20260802-2283b7390abd75a2afb1,text_extraction_lane_003,122,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9bfd377206bcac9d2109.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-2283b7390abd75a2afb1.txt,b0033f868ba6aeaa82987757bf090c094073c660c32a385edc7f027d9739a125,13047,13019,2112,240,18,18,,723.28,,false,,,false,false,false,false,false,18,18,0,13019,13047,usable_text_extracted
RMRDY-20260802-b89b749d182cd2f7736f,readiness_lane_004,272,pdf,pdf,RMSRD-20260802-b21df213bc974ea071b3,RMV-20260801-02755,BRM5C-BRM5-20260731-08622-01,BRM5-20260731-08622,MI,Midwest,Hart,"Resolution 2026-30 Ratifying Collective Bargaining Agreements with the Police Officers Labor Council (POLC) and the Utility Workers Union of America (UWUA) (City of Hart, Oceana County)",https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf,https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b21df213bc974ea071b3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b21df213bc974ea071b3.pdf,sha256:943ae0ba35ac157539850e199e066a0c2675b4111830ccafe06c94e7f5294be8,locally_available,local_only_not_replicated,local_research_workspace,6073605,943ae0ba35ac157539850e199e066a0c2675b4111830ccafe06c94e7f5294be8,6073605,943ae0ba35ac157539850e199e066a0c2675b4111830ccafe06c94e7f5294be8,integrity_pass,application/pdf,89,false,false,true,3,4189,1396.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-5e7cd6de79b8f262efbf,text_extraction_lane_003,123,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b21df213bc974ea071b3.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-5e7cd6de79b8f262efbf.txt,f6c585000091d58c89fe7b84a88992b291dcca62f58289ad950ca8ffba5b5692,144510,143451,23668,3148,89,89,,1611.81,,false,,,false,false,false,false,false,89,89,0,143451,144510,usable_text_extracted
RMRDY-20260802-c5f7f3200e59106ef9c5,readiness_lane_001,478,pdf,pdf,RMSRD-20260802-fcf17a088d298df4d8d3,RMV-20260801-03716,BRM5C-BRM5-20260731-01267-02,BRM5-20260731-01267,MI,Midwest,Waterloo,"Waterloo Township Board Meeting Minutes (Nov. 28, 2023): Employee Handbook (modeled after SAESA) accepted",https://waterlootwpmi.gov/wp-content/uploads/2024/01/Waterloo-Twp-Bd-Mtg.11.28.2023.pdf,https://waterlootwpmi.gov/wp-content/uploads/2024/01/Waterloo-Twp-Bd-Mtg.11.28.2023.pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fcf17a088d298df4d8d3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fcf17a088d298df4d8d3.pdf,sha256:8fc0a5c52af7cc5aa9389ba39e8ed155efbe8c218da291e36b9eb2d87a3df0c7,locally_available,local_only_not_replicated,local_research_workspace,113946,8fc0a5c52af7cc5aa9389ba39e8ed155efbe8c218da291e36b9eb2d87a3df0c7,113946,8fc0a5c52af7cc5aa9389ba39e8ed155efbe8c218da291e36b9eb2d87a3df0c7,integrity_pass,application/pdf,3,false,false,true,3,5333,1777.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:11Z,false,false,RMTXT-20260802-8b225e7769a4b712ed3a,text_extraction_lane_003,124,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-fcf17a088d298df4d8d3.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-8b225e7769a4b712ed3a.txt,2e644b5b105ef4eb225fa17ad80fbb20be9c244c7a7c3fa823723fcce1654991,6627,6617,1105,85,3,3,,2205.67,,false,,,false,false,false,false,false,3,3,0,6617,6627,usable_text_extracted
