readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-e1cf49254adc9b3a33be,readiness_lane_004,510,pdf,pdf,RMSRD-20260802-9958db7d26f5ecfb7100,RMV-20260801-03292,BRM5C-BRM5-20260731-18135-02,BRM5-20260731-18135,PA,Northeast,Conestoga,Conestoga Township BOS Minutes — January 2023 (COLA motion noted),https://conestogatwp.com/wp-content/uploads/2023/02/January-2023-Minutes-1.pdf,https://conestogatwp.com/wp-content/uploads/2023/02/January-2023-Minutes-1.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9958db7d26f5ecfb7100.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9958db7d26f5ecfb7100.pdf,sha256:3dc1f6b0f5c28400251f3e558f7c9c763cd78d34341ff318093eb82a29d7dc8a,locally_available,local_only_not_replicated,local_research_workspace,1844643,3dc1f6b0f5c28400251f3e558f7c9c763cd78d34341ff318093eb82a29d7dc8a,1844643,3dc1f6b0f5c28400251f3e558f7c9c763cd78d34341ff318093eb82a29d7dc8a,integrity_pass,application/pdf,7,false,false,true,3,5458,1819.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:11Z,false,false,RMTXT-20260802-af30d2c7974413e84456,text_extraction_lane_001,115,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9958db7d26f5ecfb7100.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-af30d2c7974413e84456.txt,1e6d091272a776b0901a9be46da172580c738bfc9460c5f14eb081627613411a,10391,10321,1780,170,7,7,,1474.43,,false,,,false,false,false,false,false,7,7,0,10321,10391,usable_text_extracted
RMRDY-20260802-8659425d136f3945e753,readiness_lane_001,142,pdf,pdf,RMSRD-20260802-191564c2b768a94becc2,RMV-20260801-02287,BRM5C-BRM5-20260731-14216-02,BRM5-20260731-14216,NY,Northeast,Kirkwood,"Town Board Meeting Minutes (Apr 6, 2021) — Pay increase tied to Collective Bargaining Agreement between Town of Kirkwood and Teamsters Local 317",https://www.townofkirkwood.org/assets/pdf/minutes/town-board/2021/20210406_Minutes.pdf,https://townofkirkwood.gov/assets/pdf/minutes/town-board/2021/20210406_Minutes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-191564c2b768a94becc2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-191564c2b768a94becc2.pdf,sha256:562ebfdace32aca3caf5325b1009064beab1207055b0161f235b53f5600b527c,locally_available,local_only_not_replicated,local_research_workspace,279074,562ebfdace32aca3caf5325b1009064beab1207055b0161f235b53f5600b527c,279074,562ebfdace32aca3caf5325b1009064beab1207055b0161f235b53f5600b527c,integrity_pass,application/pdf,6,false,false,true,3,8387,2795.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:03Z,false,false,RMTXT-20260802-fdf89b45a44749bde1c1,text_extraction_lane_001,116,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-191564c2b768a94becc2.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-fdf89b45a44749bde1c1.txt,ce8f789e2ef8e00f0760176cc142acf4ce5c4a97a2869c967648463cb13faf67,17582,17506,2978,384,6,6,,2917.67,,false,,,false,false,false,false,false,6,6,0,17506,17582,usable_text_extracted
RMRDY-20260802-ab00dac0f33f5cb34b70,readiness_lane_003,39,pdf,pdf,RMSRD-20260802-4eb9c420b7cb5c68912b,RMV-20260801-03267,BRM5C-BRM5-20260731-14664-02,BRM5-20260731-14664,PA,Northeast,Stoneboro,"Special Session Meeting of Stoneboro Borough Council — March 16, 2026 agenda (PERSONNEL: discuss the chief of police position)",https://stoneboropa.com/wp-content/uploads/2026/03/March-16-SPECIAL-COUNCIL-MEETING-PERSONNEL-MATTER.pdf,https://stoneboropa.com/wp-content/uploads/2026/03/March-16-SPECIAL-COUNCIL-MEETING-PERSONNEL-MATTER.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4eb9c420b7cb5c68912b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4eb9c420b7cb5c68912b.pdf,sha256:62d235ecda56aca0c95c1852f62ac0fa48958f72c5b84097829b6aad3c43c917,locally_available,local_only_not_replicated,local_research_workspace,59225,62d235ecda56aca0c95c1852f62ac0fa48958f72c5b84097829b6aad3c43c917,59225,62d235ecda56aca0c95c1852f62ac0fa48958f72c5b84097829b6aad3c43c917,integrity_pass,application/pdf,1,false,false,true,1,187,187.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-c438ca080a204bbd0aaf,text_extraction_lane_001,117,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4eb9c420b7cb5c68912b.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-c438ca080a204bbd0aaf.txt,fee6ff9d3b3dc2957dcb24e03d79376922eb6ef0c120db5eb0dbc80e544ac68d,250,240,34,12,1,1,,240.0,,false,,,false,false,false,false,false,1,1,0,240,250,usable_text_extracted
RMRDY-20260802-7261ea41e8297eaaa335,readiness_lane_004,239,pdf,pdf,RMSRD-20260802-c9bdaadcbda2015cbb7c,RMV-20260801-01834,BRM5C-BRM5-20260731-01086-02,BRM5-20260731-01086,MI,Midwest,Claybanks,Budget Workshop (minutes PDF) - Claybanks Township,https://www.claybankstownship.org/wp-content/uploads/2021/04/Budget-WS-21-22-Minutes.pdf,https://claybankstownship.org/wp-content/uploads/2021/04/Budget-WS-21-22-Minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c9bdaadcbda2015cbb7c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c9bdaadcbda2015cbb7c.pdf,sha256:4978523740195a1a202337f2400c7eb7d4dcef478e2a4e93b4ea2128a601ccc7,locally_available,local_only_not_replicated,local_research_workspace,43613,4978523740195a1a202337f2400c7eb7d4dcef478e2a4e93b4ea2128a601ccc7,43613,4978523740195a1a202337f2400c7eb7d4dcef478e2a4e93b4ea2128a601ccc7,integrity_pass,application/pdf,1,false,false,true,1,382,382.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-d541088f9563921c3138,text_extraction_lane_001,118,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c9bdaadcbda2015cbb7c.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-d541088f9563921c3138.txt,7e44aa89e37fb17c43564965d63df327b54da470e0861b37e74b97b5bf3461c2,473,473,76,13,1,1,,473.0,,false,,,false,false,false,false,false,1,1,0,473,473,usable_text_extracted
RMRDY-20260802-370a70dfa1628279ed5a,readiness_lane_001,60,pdf,pdf,RMSRD-20260802-048f3b6c886e6f5e2d65,RMV-20260801-03832,BRM5C-BRM5-20260731-06775-02,BRM5-20260731-06775,NY,Northeast,Newstead,Newstead Town Board Meeting — Approval: Teamsters Local Union #264 Contract (10-11-2022),https://www4.erie.gov/newstead/sites/www4.erie.gov.newstead/files/2023-02/october_11_2022_tb.pdf,https://www4.erie.gov/newstead/sites/www4.erie.gov.newstead/files/2023-02/october_11_2022_tb.pdf,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-048f3b6c886e6f5e2d65.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-048f3b6c886e6f5e2d65.pdf,sha256:d48ac67ecddd6378a369a4e75dc2284d428f3ec7dd1d26dd66d3c429e84e8ce7,locally_available,local_only_not_replicated,local_research_workspace,145711,d48ac67ecddd6378a369a4e75dc2284d428f3ec7dd1d26dd66d3c429e84e8ce7,145711,d48ac67ecddd6378a369a4e75dc2284d428f3ec7dd1d26dd66d3c429e84e8ce7,integrity_pass,application/pdf,4,false,false,true,3,7057,2352.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:02Z,false,false,RMTXT-20260802-551a619e2d3f856f8b71,text_extraction_lane_001,119,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-048f3b6c886e6f5e2d65.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-551a619e2d3f856f8b71.txt,1516d7a5b870a005ebc0015c17a171bbc47803ce32732db41bc90bf44d1c2386,12210,12168,1952,237,4,4,,3042.0,,false,,,false,false,false,false,false,4,4,0,12168,12210,usable_text_extracted
RMRDY-20260802-26ab79e48cc55d88243c,readiness_lane_005,42,pdf,pdf,RMSRD-20260802-d37c7819ded27fa44d6d,RMV-20260801-02044,BRM5C-BRM5-20260731-06415-01,BRM5-20260731-06415,WI,Midwest,Columbus,Letter of Agreement (wage scale amendment) Between the City of Columbus and the Columbus Professional Police Association / Wisconsin Professional Police Association - Law Enforcement Employee Division,https://www.cityofcolumbuswi.com/AgendaCenter/ViewFile/Agenda/_04162024-2592,https://cityofcolumbuswi.com/AgendaCenter/ViewFile/Agenda/_04162024-2592,mou_or_memorandum,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d37c7819ded27fa44d6d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d37c7819ded27fa44d6d.pdf,sha256:3b613d6dd29b577ed022fc438fdb9c1dafbf6ee4fd1546d2ab92da8899fb8f8f,locally_available,local_only_not_replicated,local_research_workspace,689597,3b613d6dd29b577ed022fc438fdb9c1dafbf6ee4fd1546d2ab92da8899fb8f8f,689597,3b613d6dd29b577ed022fc438fdb9c1dafbf6ee4fd1546d2ab92da8899fb8f8f,integrity_pass,application/pdf,13,false,false,true,3,5038,1679.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:01Z,false,false,RMTXT-20260802-8db0be8701b1f1812674,text_extraction_lane_001,120,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d37c7819ded27fa44d6d.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-8db0be8701b1f1812674.txt,709334a0d85fc5751521b4f507be31f6282fec82545a62dfed10dc004f139017,22113,22027,3573,405,13,13,,1694.38,,false,,,false,false,false,false,false,13,13,0,22027,22113,usable_text_extracted
RMRDY-20260802-f53f33d15e7f5ec4104a,readiness_lane_002,259,html,html,RMSRD-20260802-860c0a32c6edd72c57d3,RMV-20260801-02368,BRM5C-BRM5-20260731-00693-03,BRM5-20260731-00693,IN,Midwest,Roann,Town of Roann — Meeting Minutes (landing/index page by year/month),https://www.in.gov/towns/roann/meeting-minutes,https://in.gov/towns/roann/meeting-minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-860c0a32c6edd72c57d3.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-860c0a32c6edd72c57d3.html,sha256:0ed5f6e8f7a363c33f7d29be72c15c68dc70d7feac24c10d345fed258c0609ed,locally_available,local_only_not_replicated,local_research_workspace,76786,0ed5f6e8f7a363c33f7d29be72c15c68dc70d7feac24c10d345fed258c0609ed,76786,0ed5f6e8f7a363c33f7d29be72c15c68dc70d7feac24c10d345fed258c0609ed,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,4235,474,11,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:07Z,false,false,RMTXT-20260802-eb85789126102c01dc04,text_extraction_lane_001,121,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-860c0a32c6edd72c57d3.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-eb85789126102c01dc04.txt,0f845802e89aeacc2635e815273144990229769a2832a03144362c147950b18f,4533,4533,565,945,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,false,,,,4533,4533,html_low_word_count_or_link_dense
RMRDY-20260802-67e4b2314ef1e5b73e9a,readiness_lane_005,76,pdf,pdf,RMSRD-20260802-469217dbd148e4eb732b,RMV-20260801-02597,BRM5C-BRM5-20260731-10272-01,BRM5-20260731-10272,WI,Midwest,Mount Calvary,Mt. Calvary Village Board meeting minutes (Fire Dept. Mtg/Contract: proposed 1% increase for the next three years),https://villageofmtcalvary.com/files/minutes/2018.pdf,https://villageofmtcalvary.com/files/minutes/2018.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-469217dbd148e4eb732b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-469217dbd148e4eb732b.pdf,sha256:348a7ef119d7d3411ab0ea9d8d6c9d8a7a40de8613a69f35cf6f7e40c84a74a2,locally_available,local_only_not_replicated,local_research_workspace,737054,348a7ef119d7d3411ab0ea9d8d6c9d8a7a40de8613a69f35cf6f7e40c84a74a2,737054,348a7ef119d7d3411ab0ea9d8d6c9d8a7a40de8613a69f35cf6f7e40c84a74a2,integrity_pass,application/pdf,24,false,false,true,3,5385,1795.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:02Z,false,false,RMTXT-20260802-1a98b6701e2f2ec0c660,text_extraction_lane_001,122,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-469217dbd148e4eb732b.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-1a98b6701e2f2ec0c660.txt,e02497799b1ec60aed6b897ad7535ed17bc1fd47cb265e64cfdd7739bf765c45,46610,46160,7854,1000,24,24,,1923.33,,false,,,false,false,false,false,false,24,24,0,46160,46610,usable_text_extracted
RMRDY-20260802-97378eea79d240acf777,readiness_lane_005,464,pdf,pdf,RMSRD-20260802-b574fec169212584cb27,RMV-20260801-03262,BRM5C-BRM5-20260731-10800-01,BRM5-20260731-10800,PA,Northeast,Mahoning,"October 26, 2020 Meeting Minutes — Side Letter Agreement (Police Officers Association) approving period commencing January 1, 2019 and ending December 31, 2022",https://mahoningtownship.org/wp-content/uploads/2023/04/October-26-2020-Meeting-Minutes-.pdf,https://mahoningtownship.org/wp-content/uploads/2023/04/October-26-2020-Meeting-Minutes-.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,sha256:f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,locally_available,local_only_not_replicated,local_research_workspace,239384,f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,239384,f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,integrity_pass,application/pdf,3,false,false,true,3,4833,1611.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:10Z,false,false,RMTXT-20260802-b9549df8553271bc2e07,text_extraction_lane_001,123,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-b9549df8553271bc2e07.txt,0d93e9bf8f7437fdd6511f23de6d9dd1dc026a5e7c9da1a65594c3befa28e9db,5988,5974,980,104,3,3,,1991.33,,false,,,false,false,false,false,false,3,3,0,5974,5988,usable_text_extracted
RMRDY-20260802-ccf695c064a76ec47a79,readiness_lane_001,178,html,html,RMSRD-20260802-18b6dfab382dc5bb6a4e,RMV-20260801-00002,BRM5C-BRM5-20260731-07280-01,BRM5-20260731-07280,GA,South,Argyle,"Meeting Agendas & Minutes (City of Argyle, GA)",https://argylega.com/meeting-agendas-and-minutes,https://argylega.com/meeting-agendas-and-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-18b6dfab382dc5bb6a4e.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-18b6dfab382dc5bb6a4e.html,sha256:19628942d0f97325e5f383f099ca61ac5cf18c33ee6007c4b19688a14ae3c4b5,locally_available,local_only_not_replicated,local_research_workspace,37015,19628942d0f97325e5f383f099ca61ac5cf18c33ee6007c4b19688a14ae3c4b5,37015,19628942d0f97325e5f383f099ca61ac5cf18c33ee6007c4b19688a14ae3c4b5,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2395,121,12,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:04Z,false,false,RMTXT-20260802-d670deee4a8a0beaae12,text_extraction_lane_001,124,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-18b6dfab382dc5bb6a4e.html,2026-08-02T17:52:01Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-d670deee4a8a0beaae12.txt,c7e2e0bb0aa34e58e8e38dd5fb7651d439cbc8b79e781cab03da2c02060dbee5,577,576,89,17,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,false,,,,576,577,html_low_word_count_or_link_dense
RMRDY-20260802-ffb089a18b9a0b1a070c,readiness_lane_001,116,pdf,pdf,RMSRD-20260802-0fac5f9d61d7e439e56b,RMV-20260801-01220,BRM5C-BRM5-20260731-02334-01,BRM5-20260731-02334,OH,Midwest,Milford,"Agreement Between the City of Milford, Ohio and the Fraternal Order of Police, Ohio Labor Council, Inc. (Representing Police Clerks) — SERB Case No. 2021-MED-04-0593",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0593.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0593.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0fac5f9d61d7e439e56b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0fac5f9d61d7e439e56b.pdf,sha256:2f257b633a9fb6738bd69510d8f897339fe26c3ecd1503d6d47aca7fa031aceb,locally_available,local_only_not_replicated,local_research_workspace,7646840,2f257b633a9fb6738bd69510d8f897339fe26c3ecd1503d6d47aca7fa031aceb,7646840,2f257b633a9fb6738bd69510d8f897339fe26c3ecd1503d6d47aca7fa031aceb,integrity_pass,application/pdf,28,false,false,true,3,2854,951.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:03Z,false,false,RMTXT-20260802-af6645fad716f80ef5c2,text_extraction_lane_001,125,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0fac5f9d61d7e439e56b.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-af6645fad716f80ef5c2.txt,e1e4f0de17f594b9f30e9527d1f32af3efd0208964078df027646b48ec386b01,71577,71560,11735,1275,28,28,,2555.71,,false,,,false,false,false,false,false,28,28,0,71560,71577,usable_text_extracted
