readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at
RMRDY-20260802-da14e46da817a1504aef,readiness_lane_001,182,pdf,pdf,RMSRD-20260802-d8a652afb255c12e58ed,RMV-20260801-00164,BRM5C-BRM5-20260731-06854-03,BRM5-20260731-06854,PA,Northeast,Annville,"ANNVILLE TOWNSHIP BOARD OF COMMISSIONERS — MARCH 3, 2026, AGENDA (New Business: recommendation of the Wage and Salary Committee)",https://annvilletwp.com/wp-content/uploads/2026/03/Agenda-03032026.pdf,https://annvilletwp.com/wp-content/uploads/2026/03/Agenda-03032026.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d8a652afb255c12e58ed.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d8a652afb255c12e58ed.pdf,sha256:86b2b2f6db5e6fd3f6943098487f9a1955d231dcc03d576456971a3445656e1e,locally_available,local_only_not_replicated,local_research_workspace,222658,86b2b2f6db5e6fd3f6943098487f9a1955d231dcc03d576456971a3445656e1e,222658,86b2b2f6db5e6fd3f6943098487f9a1955d231dcc03d576456971a3445656e1e,integrity_pass,application/pdf,1,false,false,true,1,848,848.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:04Z,false,false,RMTXT-20260802-9a1a352124e0d33c7d42,text_extraction_lane_004,115,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d8a652afb255c12e58ed.pdf,2026-08-02T17:52:01Z
RMRDY-20260802-482df7ffd132b92b580f,readiness_lane_005,260,pdf,pdf,RMSRD-20260802-db4d3973002b6788c6dc,RMV-20260801-01400,BRM5C-BRM5-20260731-00492-01,BRM5-20260731-00492,IL,Midwest,Vandalia,"Ordinance #2015-5-4-A: An Ordinance Pertaining To Salaries For Fiscal Year May 1, 2015–April 30, 2016 (City of Vandalia Council Meeting Packet)",https://www.vandaliaillinois.com/wp-content/uploads/2015/11/CCM2015_5-4-15.pdf,https://vandaliaillinois.com/wp-content/uploads/2015/11/CCM2015_5-4-15.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-db4d3973002b6788c6dc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-db4d3973002b6788c6dc.pdf,sha256:0dcab2574483ebf9650f5adbb56d7117a29d512f28474f60e1fb6666c75c0ed6,locally_available,local_only_not_replicated,local_research_workspace,130053,0dcab2574483ebf9650f5adbb56d7117a29d512f28474f60e1fb6666c75c0ed6,130053,0dcab2574483ebf9650f5adbb56d7117a29d512f28474f60e1fb6666c75c0ed6,integrity_pass,application/pdf,12,false,false,true,3,3536,1178.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:06Z,false,false,RMTXT-20260802-be62ed5cf5d9441edc97,text_extraction_lane_004,116,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-db4d3973002b6788c6dc.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-3068c977d2c8976160b1,readiness_lane_005,44,pdf,pdf,RMSRD-20260802-e501673b1745c2d9223c,RMV-20260801-01438,BRM5C-BRM5-20260731-00300-01,BRM5-20260731-00300,IL,Midwest,Lakewood,FY 25/26 Employee Compensation (Total Compensation Package) - Village of Lakewood,https://www.village.lakewood.il.us/vertical/sites/%7BA79C7536-A08B-49AC-8F3D-38ACEDC9A6CC%7D/uploads/FY_25-26_Employee_Compensation.pdf,https://village.lakewood.il.us/vertical/sites/%7BA79C7536-A08B-49AC-8F3D-38ACEDC9A6CC%7D/uploads/FY_25-26_Employee_Compensation.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e501673b1745c2d9223c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e501673b1745c2d9223c.pdf,sha256:d8296215a9212e430e9fb31981c7f7722e8064909d78d19f16cbcc61d5cbaf00,locally_available,local_only_not_replicated,local_research_workspace,172667,d8296215a9212e430e9fb31981c7f7722e8064909d78d19f16cbcc61d5cbaf00,172667,d8296215a9212e430e9fb31981c7f7722e8064909d78d19f16cbcc61d5cbaf00,integrity_pass,application/pdf,1,false,false,true,1,1541,1541.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:02Z,false,false,RMTXT-20260802-16687d01485d520c92d6,text_extraction_lane_004,117,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e501673b1745c2d9223c.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-51c56c4e2483c7b9c2db,readiness_lane_003,417,pdf,pdf,RMSRD-20260802-84252d157064fdf8afcc,RMV-20260801-02467,BRM5C-BRM5-20260731-06143-01,BRM5-20260731-06143,OH,Midwest,Russia,"Village Council Minutes — December 10, 2025 (2026 wages section)",https://russiaoh.com/wp-content/uploads/2025/12/12-10-2025-Regular-Meeting.pdf,https://russiaoh.com/wp-content/uploads/2025/12/12-10-2025-Regular-Meeting.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-84252d157064fdf8afcc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-84252d157064fdf8afcc.pdf,sha256:4653b6c960e6745a48ebf382e98ca272059e64a463b457041129a0d03edc98d3,locally_available,local_only_not_replicated,local_research_workspace,168789,4653b6c960e6745a48ebf382e98ca272059e64a463b457041129a0d03edc98d3,168789,4653b6c960e6745a48ebf382e98ca272059e64a463b457041129a0d03edc98d3,integrity_pass,application/pdf,5,false,false,true,3,4495,1498.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:10Z,false,false,RMTXT-20260802-c5ebb9c55eed79214156,text_extraction_lane_004,118,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-84252d157064fdf8afcc.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-9e5c19fbc4c89ac11147,readiness_lane_002,507,pdf,pdf,RMSRD-20260802-1461014ca31dc37f0c92,RMV-20260801-00868,BRM5C-BRM5-20260731-01925-01,BRM5-20260731-01925,ND,Midwest,Elgin,"Elgin City Council Proceedings — Regular City Council Meeting January 9, 2025 (6% raise for full time employees effective Jan 10)",https://ndpublicnotices.newzgroup.com/NDLegals/2025/394387-2025-01-23_1001.pdf,https://ndpublicnotices.newzgroup.com/NDLegals/2025/394387-2025-01-23_1001.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1461014ca31dc37f0c92.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1461014ca31dc37f0c92.pdf,sha256:a55d0ede4d43966d9318ccd770c66df6f3e4483131934cb654bf2b04419a5882,locally_available,local_only_not_replicated,local_research_workspace,698840,a55d0ede4d43966d9318ccd770c66df6f3e4483131934cb654bf2b04419a5882,698840,a55d0ede4d43966d9318ccd770c66df6f3e4483131934cb654bf2b04419a5882,integrity_pass,application/pdf,1,false,false,true,1,10696,10696.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:12Z,false,false,RMTXT-20260802-851885f47dc14ca7ec14,text_extraction_lane_004,119,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1461014ca31dc37f0c92.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-7cf41ef68fddabd544d6,readiness_lane_001,261,html,html,RMSRD-20260802-36b5698eaa2fb9e9d5ba,RMV-20260801-02033,BRM5C-BRM5-20260731-06699-02,BRM5-20260731-06699,NY,Northeast,Corinth,"Village Board Minutes March 17, 2025 — Resolution #53 (Acceptance of terms of Memorandum of Agreement with the CSEA; authorize mayor to execute collective bargaining agreement)",https://villageofcorinthny.gov/corinth/boardminutes/2025_03_17Bdminutes.shtml,https://villageofcorinthny.gov/corinth/boardminutes/2025_03_17Bdminutes.shtml,mou_or_memorandum,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-36b5698eaa2fb9e9d5ba.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-36b5698eaa2fb9e9d5ba.html,sha256:fee98e29cea6e6895554586b47b2c9f8ccd50ac977604a743595dbaeb005581a,locally_available,local_only_not_replicated,local_research_workspace,14946,fee98e29cea6e6895554586b47b2c9f8ccd50ac977604a743595dbaeb005581a,14946,fee98e29cea6e6895554586b47b2c9f8ccd50ac977604a743595dbaeb005581a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,4840,24,0,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:06Z,false,false,RMTXT-20260802-adb4a0408521c2288f22,text_extraction_lane_004,120,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-36b5698eaa2fb9e9d5ba.html,2026-08-02T17:52:02Z
RMRDY-20260802-d54570c4fa30ad386550,readiness_lane_004,126,pdf,pdf,RMSRD-20260802-35ca0e5f056fdaa3c9ae,RMV-20260801-00914,BRM5C-BRM5-20260731-06867-01,BRM5-20260731-06867,PA,Northeast,Ben Avon Heights,"Tuesday, May 13th, 2025 - Council Meeting Minutes (Police report included; no CBA/wage terms visible)",https://www.benavonheightsborough.com/council_meetings/2025-May-Minutes.pdf,https://benavonheightsborough.com/council_meetings/2025-May-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-35ca0e5f056fdaa3c9ae.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-35ca0e5f056fdaa3c9ae.pdf,sha256:3d7990c7c6992ffaaaf0f53b664c8e2d65ad1af8d37d04d4f934a9fedd961c79,locally_available,local_only_not_replicated,local_research_workspace,758181,3d7990c7c6992ffaaaf0f53b664c8e2d65ad1af8d37d04d4f934a9fedd961c79,758181,3d7990c7c6992ffaaaf0f53b664c8e2d65ad1af8d37d04d4f934a9fedd961c79,integrity_pass,application/pdf,6,false,false,true,3,9176,3058.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:03Z,false,false,RMTXT-20260802-68e0cd4e826742c20d8f,text_extraction_lane_004,121,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-35ca0e5f056fdaa3c9ae.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-ac119b894fa0bdf9e559,readiness_lane_001,523,pdf,pdf,RMSRD-20260802-2edc8c49dcb483ff8e1a,RMV-20260801-02578,BRM5C-BRM5-20260731-11001-02,BRM5-20260731-11001,VT,Northeast,Orange,"SELECTBOARD MINUTES — July 28, 2025",https://orangevt.org/wp-content/uploads/2025/10/Minutes-July-28-2025.pdf,https://orangevt.org/wp-content/uploads/2025/10/Minutes-July-28-2025.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2edc8c49dcb483ff8e1a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2edc8c49dcb483ff8e1a.pdf,sha256:0875c400eab58df6805962252d43a7b5691de9487db13215ea2d5f05cf8b558a,locally_available,local_only_not_replicated,local_research_workspace,110931,0875c400eab58df6805962252d43a7b5691de9487db13215ea2d5f05cf8b558a,110931,0875c400eab58df6805962252d43a7b5691de9487db13215ea2d5f05cf8b558a,integrity_pass,application/pdf,2,false,false,true,2,2953,1476.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:12Z,false,false,RMTXT-20260802-2697dc6eb3d34ea6003b,text_extraction_lane_004,122,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-2edc8c49dcb483ff8e1a.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-c611945cb02506389be6,readiness_lane_001,284,pdf,pdf,RMSRD-20260802-3aa3bef8e78828d0d4d3,RMV-20260801-01404,BRM5C-BRM5-20260731-08092-01,BRM5-20260731-08092,IN,Midwest,Jackson,Employee Handbook (includes firefighter pay/step table),https://www.jacksontwp.org/wp-content/uploads/2021/01/Employee-Handbook-12-26-2020.pdf,https://jacksontwp.org/wp-content/uploads/2021/01/Employee-Handbook-12-26-2020.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3aa3bef8e78828d0d4d3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3aa3bef8e78828d0d4d3.pdf,sha256:242795738900a6ffac867936dcd31bcec786da952fc4305f810722427a38c11c,locally_available,local_only_not_replicated,local_research_workspace,1396640,242795738900a6ffac867936dcd31bcec786da952fc4305f810722427a38c11c,1396640,242795738900a6ffac867936dcd31bcec786da952fc4305f810722427a38c11c,integrity_pass,application/pdf,131,false,false,true,3,3549,1183.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:06Z,false,false,RMTXT-20260802-ca8c871151f2e919d673,text_extraction_lane_004,123,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3aa3bef8e78828d0d4d3.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-f7d4d3218b3082030edd,readiness_lane_002,518,pdf,pdf,RMSRD-20260802-c046ed45056a81281420,RMV-20260801-02555,BRM5C-BRM5-20260731-17789-01,BRM5-20260731-17789,WI,Midwest,Sherry,"Town Board of Supervisors Monthly Meeting Minutes (Draft) — April 15, 2025 (Appointment of Clerk; Wage listed)",https://townofsherry.wi.gov/government/library/agendas-and-minutes/4-15-25-Town-Board-Meeting-Minutes_Draft.pdf,https://townofsherry.wi.gov/government/library/agendas-and-minutes/4-15-25-Town-Board-Meeting-Minutes_Draft.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-c046ed45056a81281420.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-c046ed45056a81281420.pdf,sha256:69ab924111f0a01c9a16ce855d853e25d8c232c24f767b7afe36f9736abbee87,locally_available,local_only_not_replicated,local_research_workspace,167704,69ab924111f0a01c9a16ce855d853e25d8c232c24f767b7afe36f9736abbee87,167704,69ab924111f0a01c9a16ce855d853e25d8c232c24f767b7afe36f9736abbee87,integrity_pass,application/pdf,2,false,false,true,2,3379,1689.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:12Z,false,false,RMTXT-20260802-48aeee9fc0e80cce3523,text_extraction_lane_004,124,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-c046ed45056a81281420.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-65daa242ae7a86daa640,readiness_lane_002,215,pdf,pdf,RMSRD-20260802-8d62ca258698c4efae87,RMV-20260801-01800,BRM5C-BRM5-20260731-13852-03,BRM5-20260731-13852,WI,Midwest,Alma Center,"August 12, 2024 Regular Meeting Minutes (Police Contract: Tabled for September meeting)",https://almacenterwi.gov/wp-content/uploads/minutes-agendas-newsletters/Minutes_2024-08-12.pdf,https://almacenterwi.gov/wp-content/uploads/minutes-agendas-newsletters/Minutes_2024-08-12.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-8d62ca258698c4efae87.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-8d62ca258698c4efae87.pdf,sha256:74010051453930a4acd7de3684b85aca8c5fff7d394389c9899afb763cc5f74d,locally_available,local_only_not_replicated,local_research_workspace,52637,74010051453930a4acd7de3684b85aca8c5fff7d394389c9899afb763cc5f74d,52637,74010051453930a4acd7de3684b85aca8c5fff7d394389c9899afb763cc5f74d,integrity_pass,application/pdf,2,false,false,true,2,2358,1179.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:06Z,false,false,RMTXT-20260802-ab73150bbd4cca614d3a,text_extraction_lane_004,125,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-8d62ca258698c4efae87.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-3d18e66cdd0083330318,readiness_lane_005,178,pdf,pdf,RMSRD-20260802-3129745d174cbc5ea463,RMV-20260801-01745,BRM5C-BRM5-20260731-11097-03,BRM5-20260731-11097,TX,South,Blooming Grove,"Council Minutes (example lead): June 3, 2024",https://ci.blooming-grove.tx.us/documents/695/06032024.pdf,https://ci.blooming-grove.tx.us/documents/695/06032024.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3129745d174cbc5ea463.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3129745d174cbc5ea463.pdf,sha256:388635bfac90838257d985777eaf2c5af6a022bafd0763543a39ab51d851b215,locally_available,local_only_not_replicated,local_research_workspace,115403,388635bfac90838257d985777eaf2c5af6a022bafd0763543a39ab51d851b215,115403,388635bfac90838257d985777eaf2c5af6a022bafd0763543a39ab51d851b215,integrity_pass,application/pdf,3,false,false,true,3,5787,1929.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:04Z,false,false,RMTXT-20260802-1104e4616daf137f419e,text_extraction_lane_004,126,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3129745d174cbc5ea463.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-643a96c002bb2ce8c0a4,readiness_lane_003,233,pdf,pdf,RMSRD-20260802-89698bbc57e51a77302d,RMV-20260801-03173,BRM5C-BRM5-20260731-12286-01,BRM5-20260731-12286,MI,Midwest,Burdell,Burdell Township Regular Meeting Minutes (includes action on Resolution 2014-8: Employee Compensation and Duties Resolution),https://cms4files.revize.com/osceolami/Township_Burdell_Minutes/Minutes_3_11_14.pdf,https://cms4files.revize.com/osceolami/Township_Burdell_Minutes/Minutes_3_11_14.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-89698bbc57e51a77302d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-89698bbc57e51a77302d.pdf,sha256:6b97943b0bba90fc69152f1d797e1fc0dc4b583fa7f0065699d72511968b6f87,locally_available,local_only_not_replicated,local_research_workspace,74310,6b97943b0bba90fc69152f1d797e1fc0dc4b583fa7f0065699d72511968b6f87,74310,6b97943b0bba90fc69152f1d797e1fc0dc4b583fa7f0065699d72511968b6f87,integrity_pass,application/pdf,5,false,false,true,3,8495,2831.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:06Z,false,false,RMTXT-20260802-d33308fd7ed47ee94e30,text_extraction_lane_004,127,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-89698bbc57e51a77302d.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-6e435c528f96e2554d8f,readiness_lane_004,283,pdf,pdf,RMSRD-20260802-028e4b641fe4e916d2c2,RMV-20260801-00497,BRM5C-BRM5-20260731-10613-03,BRM5-20260731-10613,PA,Northeast,Beaver,"January 14, 2020 Council Meeting Minutes (Beaver Borough) — Beaver Police Collective Bargaining Agreement effective Jan 1, 2020",https://beaverpa.us/wp-content/uploads/2020/02/200114-Council-Minutes.pdf,https://beaverpa.us/wp-content/uploads/2020/02/200114-Council-Minutes.pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-028e4b641fe4e916d2c2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-028e4b641fe4e916d2c2.pdf,sha256:7590bfe2f2c765c4608515c991a1a4c61fbb145cc6cc5493be1626d5df692472,locally_available,local_only_not_replicated,local_research_workspace,934156,7590bfe2f2c765c4608515c991a1a4c61fbb145cc6cc5493be1626d5df692472,934156,7590bfe2f2c765c4608515c991a1a4c61fbb145cc6cc5493be1626d5df692472,integrity_pass,application/pdf,5,false,false,true,3,4668,1556.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:07Z,false,false,RMTXT-20260802-d82bab930275c6a8d348,text_extraction_lane_004,128,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-028e4b641fe4e916d2c2.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-4989f31dc73de79edba5,readiness_lane_001,473,pdf,pdf,RMSRD-20260802-22f52ecd5ad0db473172,RMV-20260801-02660,BRM5C-BRM5-20260731-09257-04,BRM5-20260731-09257,MO,Midwest,Liberty,City Council Regular Session Minutes (Archive/ViewFile/Item/3844) referencing IAFF Local No. 3808 CBA (no CBA text attached in extracted minutes),https://libertymissouri.gov/Archive/ViewFile/Item/3844,https://libertymissouri.gov/Archive/ViewFile/Item/3844,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-22f52ecd5ad0db473172.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-22f52ecd5ad0db473172.pdf,sha256:db2446fd0ee72eaafdb5cdabb751eb2f7ee560c4631768a88b6741f3c1928a0b,locally_available,local_only_not_replicated,local_research_workspace,205142,db2446fd0ee72eaafdb5cdabb751eb2f7ee560c4631768a88b6741f3c1928a0b,205142,db2446fd0ee72eaafdb5cdabb751eb2f7ee560c4631768a88b6741f3c1928a0b,integrity_pass,application/pdf,15,false,false,true,3,4911,1637.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:11Z,false,false,RMTXT-20260802-d2a0d86362091791c4e4,text_extraction_lane_004,129,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-22f52ecd5ad0db473172.pdf,2026-08-02T17:52:02Z
