readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-89593357449fb1d293c0,readiness_lane_002,152,html,html,RMSRD-20260802-7b16e5f0922d4064427f,RMV-20260801-01970,BRM5C-BRM5-20260731-10453-01,BRM5-20260731-10453,NY,Northeast,Geneseo,"Geneseo, Village of and Geneseo Police Benevolent Association, Council 82, AFSCME, AFL-CIO (2001)",https://ecommons.cornell.edu/items/8b349b0c-25ea-4dca-a065-e5e469b3b62b,https://ecommons.cornell.edu/entities/publication/8b349b0c-25ea-4dca-a065-e5e469b3b62b,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,sha256:bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,locally_available,local_only_not_replicated,local_research_workspace,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1080,34,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:04Z,false,false,RMTXT-20260802-0c2bfee4b404a8445d09,text_extraction_lane_001,501,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-0c2bfee4b404a8445d09.txt,77d19a9eab86ebe692840bb309786ac5aa5b335f92ba4f3f021d6e519ef92827,870,856,118,65,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,856,870,html_low_word_count_or_link_dense
RMRDY-20260802-658ca2ef7f93dfcf5e9a,readiness_lane_005,49,html,html,RMSRD-20260802-12cd0660f38d1e2f3109,RMV-20260801-02437,BRM5C-BRM5-20260731-09112-01,BRM5-20260731-09112,MN,Midwest,Shelly,Policies & Ordinances (index/landing page listing ordinance PDFs),https://www.shellymn.com/copy-of-water-sewer,https://shellymn.com/copy-of-water-sewer,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,sha256:7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,locally_available,local_only_not_replicated,local_research_workspace,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,796,52,20,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:02Z,false,false,RMTXT-20260802-a245f89005af6b48e847,text_extraction_lane_001,502,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-a245f89005af6b48e847.txt,f93725e9aafdf020265f198156b8aacb4865171d00a39c71e25b2c2b8091a371,1465,1459,211,187,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1459,1465,html_low_word_count_or_link_dense
RMRDY-20260802-392299b3285d051c0ede,readiness_lane_005,531,html,html,RMSRD-20260802-a6bf66c561ec5899bd40,RMV-20260801-02818,BRM5C-BRM5-20260731-17877-01,BRM5-20260731-17877,NY,Northeast,Beekmantown,2021 Organizational Meeting — 2021 Salary and Payment Schedule for Permanent Appointments and Rate of Pay (Civil Service Law),https://townofbeekmantown.com/wp-content/uploads/2021/02/2021-Organizational-meeting.pdf,https://townofbeekmantownny.gov,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,sha256:619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,locally_available,local_only_not_replicated,local_research_workspace,185862,619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,185862,619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3376,134,28,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:12Z,false,false,RMTXT-20260802-7dd0839bc1f70a67fe55,text_extraction_lane_002,6,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:15Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-7dd0839bc1f70a67fe55.txt,e7ec0051b85e81d27be98b30d7ad25827f11291e0216f785f5bdac39c47996a1,1943,1936,299,45,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1936,1943,html_low_word_count_or_link_dense
RMRDY-20260802-6a65abf662d97e65363f,readiness_lane_001,550,html,html,RMSRD-20260802-cb0d97984f42d281c982,RMV-20260801-02969,BRM5C-BRM5-20260731-10281-02,BRM5-20260731-10281,WI,Midwest,Nichols,Code of Ordinances (municipal code landing page),https://villageofnichols.com/code-of-ordinances/,https://villageofnichols.com/code-of-ordinances,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-cb0d97984f42d281c982.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-cb0d97984f42d281c982.html,sha256:77d45b2e972571fd682797a503f0e032ab23201a177dc398e5b88d9c7d702c79,locally_available,local_only_not_replicated,local_research_workspace,65641,77d45b2e972571fd682797a503f0e032ab23201a177dc398e5b88d9c7d702c79,65641,77d45b2e972571fd682797a503f0e032ab23201a177dc398e5b88d9c7d702c79,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3414,148,17,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:12Z,false,false,RMTXT-20260802-930cc0ef9f25c97411c6,text_extraction_lane_002,27,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-cb0d97984f42d281c982.html,2026-08-02T17:52:02Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-930cc0ef9f25c97411c6.txt,ff0b93b7d2de7e3d646967056c2475844bcd5f0cda1e869be0b3f3b18ff6d3a6,4069,4067,1014,263,,,,,,false,,,false,false,false,false,,,,4067,4069,usable_text_extracted
RMRDY-20260802-52594847112e110541f9,readiness_lane_003,176,html,html,RMSRD-20260802-550ffec7149909920944,RMV-20260801-00902,BRM5C-BRM5-20260731-14174-01,BRM5-20260731-14174,NY,Northeast,Ellicottville,Village of Ellicottville — Minutes (downloads via embedded CompassWeb),https://cmm.compassweb.dev/embeds/87/minutes,https://cmm.compassweb.dev/embeds/87/minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-550ffec7149909920944.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-550ffec7149909920944.html,sha256:1cb400b4bce1039bcb4428347c8537ecec4630b4d5acf68e1b12a610b6045048,locally_available,local_only_not_replicated,local_research_workspace,30000,1cb400b4bce1039bcb4428347c8537ecec4630b4d5acf68e1b12a610b6045048,30000,1cb400b4bce1039bcb4428347c8537ecec4630b4d5acf68e1b12a610b6045048,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,716,16,1,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:04Z,false,false,RMTXT-20260802-266b8b40d8b265a76019,text_extraction_lane_002,28,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-550ffec7149909920944.html,2026-08-02T17:52:03Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-266b8b40d8b265a76019.txt,051e7be3817496e452006d20c1a8b1247c1e29621a54d21f2ed9cd4965e83311,932,932,175,78,,,,,,false,,,false,false,false,false,,,,932,932,usable_text_extracted
RMRDY-20260802-7bf5eecfcdbe73b6cb51,readiness_lane_002,437,html,html,RMSRD-20260802-48f4e93c16439368dc77,RMV-20260801-03148,BRM5C-BRM5-20260731-11470-02,BRM5-20260731-11470,IL,Midwest,Grant Park,Grant Park Village Board Agendas & Minutes (landing/index for individual dated agenda/minutes files),https://www.grantpark-il.org/agendas-minutes-2017,https://grantpark-il.org/agendas-minutes-2017,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,sha256:cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,locally_available,local_only_not_replicated,local_research_workspace,118622,cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,118622,cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1681,89,31,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:10Z,false,false,RMTXT-20260802-4ff3a11284c70ca60936,text_extraction_lane_002,29,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-4ff3a11284c70ca60936.txt,af4e9a1673d7ad4c54999ecc9c33507578c848247e1a1f7d58eb3b3737c76e8b,1844,1744,304,79,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1744,1844,html_low_word_count_or_link_dense
RMRDY-20260802-7b496e246505fcc6c675,readiness_lane_005,168,html,html,RMSRD-20260802-063dcead99bea4650e57,RMV-20260801-00467,BRM5C-BRM5-20260731-11054-01,BRM5-20260731-11054,NC,South,Seagrove,Town Meeting Minutes (includes Police Report; labor/compensation items may appear but not confirmed as binding CBA/MOU from landing page),https://townofseagrove.org/town-meeting-minutes.html,https://townofseagrove.org/town-meeting-minutes.html,mou_or_memorandum,medium_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-063dcead99bea4650e57.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-063dcead99bea4650e57.html,sha256:39f4adff8a299e57857fc3175a97d259f8e2df73daad14b34e0942d8ccf1bef9,locally_available,local_only_not_replicated,local_research_workspace,291093,39f4adff8a299e57857fc3175a97d259f8e2df73daad14b34e0942d8ccf1bef9,291093,39f4adff8a299e57857fc3175a97d259f8e2df73daad14b34e0942d8ccf1bef9,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,13038,476,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:04Z,false,false,RMTXT-20260802-3f44d5ee56b4fe030bfd,text_extraction_lane_002,40,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-063dcead99bea4650e57.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-3f44d5ee56b4fe030bfd.txt,4aabff41f6c942e0bfabb9bfea9f19a0b2c0deaef43784132d1d017b47b62d6c,19735,19707,3118,1833,,,,,,false,,,false,false,false,false,,,,19707,19735,usable_text_extracted
RMRDY-20260802-0b8a44dfb1625d42b349,readiness_lane_004,431,html,html,RMSRD-20260802-5aab928e1439eb61ffae,RMV-20260801-03167,BRM5C-BRM5-20260731-08648-02,BRM5-20260731-08648,MI,Midwest,Leavitt,2022_02_14 minutes,https://github.com/honestgov/leavitttownship.us/blob/main/minutes/2022_02_14_minutes.pdf,https://github.com/honestgov/leavitttownship.us/blob/main/minutes/2022_02_14_minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,sha256:20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,locally_available,local_only_not_replicated,local_research_workspace,240057,20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,240057,20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2775,102,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-0e1cf0b0d25ca5ddfb73,text_extraction_lane_002,41,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0e1cf0b0d25ca5ddfb73.txt,769dfc269c2b897453ff256fe364a4eb54951cb212cba898c0d595dc7d4bbaaf,826,822,124,66,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,822,826,html_low_word_count_or_link_dense
RMRDY-20260802-1376b07d819936ad5dec,readiness_lane_005,381,html,html,RMSRD-20260802-d2e4ceeb9e434b26930d,RMV-20260801-01304,BRM5C-BRM5-20260731-05312-02,BRM5-20260731-05312,MN,Midwest,Pequaywan,Resolution 2025-004: Establishing a Policy for the Compensation and Reimbursement of Town Officers,https://pequaywantownship.gov/resolution-2025-004-establishing-a-policy-for-the-compensation-and-reimbursement-of-town-officers/,https://pequaywantownship.gov/resolution-2025-004-establishing-a-policy-for-the-compensation-and-reimbursement-of-town-officers,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d2e4ceeb9e434b26930d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d2e4ceeb9e434b26930d.html,sha256:b434164618673b6a9255bc7601375ba69d617a6cf535a477e686ca1781174e15,locally_available,local_only_not_replicated,local_research_workspace,55301,b434164618673b6a9255bc7601375ba69d617a6cf535a477e686ca1781174e15,55301,b434164618673b6a9255bc7601375ba69d617a6cf535a477e686ca1781174e15,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,7052,51,22,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:08Z,false,false,RMTXT-20260802-849e375680160b582b3f,text_extraction_lane_002,42,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-d2e4ceeb9e434b26930d.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-849e375680160b582b3f.txt,3b667f36799ad445ac31c110241a32e8af2d196c721214e52d04a7cd29b1f1f4,6708,6644,1054,75,,,,,,false,,,false,false,false,false,,,,6644,6708,usable_text_extracted
RMRDY-20260802-482c297b39c4c75184a1,readiness_lane_001,557,html,html,RMSRD-20260802-7877d0260681fbe7f966,RMV-20260801-02534,BRM5C-BRM5-20260731-10134-01,BRM5-20260731-10134,WI,Midwest,Boscobel,"09/09/2024 City of Boscobel Common Council Minutes (Approves Police Union Contract with WPPA and City of Boscobel, 2025–2027)",https://boscobelwisconsin.com/index.php?field-id=2&form-id=3&gf-download=2024%2F09%2FCouncil-Minutes_09-09-2024.pdf&gv-iframe=true&hash=cb355bf425682034bf46d6cf17afc2d273f020a2df0ec7cedf15967f32e8e481,https://boscobelwisconsin.com,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,sha256:a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,locally_available,local_only_not_replicated,local_research_workspace,76660,a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,76660,a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3617,116,25,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:13Z,false,false,RMTXT-20260802-892add60a6aa1c8b7fe7,text_extraction_lane_002,44,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-892add60a6aa1c8b7fe7.txt,27c53369d31300f47cb73ecf2087167573f9c84151754273701a4e3dbf6bcfe7,2411,2408,366,53,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,2408,2411,html_low_word_count_or_link_dense
RMRDY-20260802-921e1888a88b476c47fc,readiness_lane_004,322,html,html,RMSRD-20260802-0838cc386f5237c78b58,RMV-20260801-01822,BRM5C-BRM5-20260731-11542-01,BRM5-20260731-11542,IL,Midwest,Louisville,Municipal Code – Village of Louisville (Article III – Salaries; § 1-2-26 Salaries Regulation; editor’s note on appointed salaries),https://louisvilleil.com/municipal-code/,https://louisvilleil.com/municipal-code,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0838cc386f5237c78b58.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0838cc386f5237c78b58.html,sha256:c0ee63eaf5a1b7746d10bb4a1a5200f649a70c23b1ef104e2ba51029222a56f5,locally_available,local_only_not_replicated,local_research_workspace,862255,c0ee63eaf5a1b7746d10bb4a1a5200f649a70c23b1ef104e2ba51029222a56f5,862255,c0ee63eaf5a1b7746d10bb4a1a5200f649a70c23b1ef104e2ba51029222a56f5,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,163348,36,2,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:07Z,false,false,RMTXT-20260802-d8ac0702b33474844c91,text_extraction_lane_002,45,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-0838cc386f5237c78b58.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-d8ac0702b33474844c91.txt,563ff98815df27e7463d26a530c23ea0a26c8b3cbe97b04ecf78a505fa83dcc5,727551,722123,120343,6353,,,,,,false,,,false,false,false,false,,,,722123,727551,usable_text_extracted
RMRDY-20260802-5dc3b4dfdf4a2d1a0df5,readiness_lane_005,13,html,html,RMSRD-20260802-ef3b4ebf4dcd55357aa6,RMV-20260801-01043,BRM5C-BRM5-20260731-10316-01,BRM5-20260731-10316,WI,Midwest,Rockbridge,July Town Board Meeting Minutes,https://townofrockbridge.wi.gov/july-monthly-town-board-meeting/,https://townofrockbridge.wi.gov/july-monthly-town-board-meeting,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef3b4ebf4dcd55357aa6.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef3b4ebf4dcd55357aa6.html,sha256:a26ef6bd09bea331617d84334d16aa7655e52926f9b5e454b4e3a9f923533632,locally_available,local_only_not_replicated,local_research_workspace,112439,a26ef6bd09bea331617d84334d16aa7655e52926f9b5e454b4e3a9f923533632,112439,a26ef6bd09bea331617d84334d16aa7655e52926f9b5e454b4e3a9f923533632,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,5069,64,29,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:01Z,false,false,RMTXT-20260802-0c84b910f842ddf13b63,text_extraction_lane_002,51,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef3b4ebf4dcd55357aa6.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0c84b910f842ddf13b63.txt,56a45ea3a38cb51152cfc27f8258c3b3ae39c9a7a6a847000dd96d45e926b00f,4895,4891,881,35,,,,,,false,,,false,false,false,false,,,,4891,4895,usable_text_extracted
