readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-d1b6876c5c9b916df753,readiness_lane_002,375,html,html,RMSRD-20260802-d9c3c668371412433473,RMV-20260801-02871,BRM5C-BRM5-20260731-13196-01,BRM5-20260731-13196,ND,Midwest,Lakota,"Lakota, ND Municipal Code (Chapter 1: Government Organization) — Salaries of Mayor/Council; salaries fixed by resolution",https://www.lakota-nd.com/index.asp?DE=17B876CF-E7A0-49C8-B508-B961B1D57D20&SEC=91123057-7F2A-4A28-B2A9-64FB5C3D6DBB,https://lakota-nd.com,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d9c3c668371412433473.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d9c3c668371412433473.html,sha256:928276a88c400b11535c00460af93f88e9130ab0d5b683417108d0966f081d44,locally_available,local_only_not_replicated,local_research_workspace,35571,928276a88c400b11535c00460af93f88e9130ab0d5b683417108d0966f081d44,35571,928276a88c400b11535c00460af93f88e9130ab0d5b683417108d0966f081d44,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2147,138,18,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:09Z,false,false,RMTXT-20260802-5d36fe180c724d218063,text_extraction_lane_001,468,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d9c3c668371412433473.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:34Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-5d36fe180c724d218063.txt,15716e1b2672a65b3eabd643d83719cb5d6cf6b7d1b6c3113aa2793cd215f479,839,838,142,58,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,838,839,html_low_word_count_or_link_dense
RMRDY-20260802-cf8f903d5e69b2326a88,readiness_lane_002,125,html,html,RMSRD-20260802-2fcf7bf3c5148ea05ae8,RMV-20260801-00091,BRM5C-BRM5-20260731-16471-01,BRM5-20260731-16471,MN,Midwest,Leon,Meeting Agendas & Minutes (Leon Township Board; includes planning commission agendas/minutes),https://www.leontwpgoodhuecomn.gov/government/meeting-agendas-minutes,https://leontwpgoodhuecomn.gov/government/meeting-agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-2fcf7bf3c5148ea05ae8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-2fcf7bf3c5148ea05ae8.html,sha256:be059df48d7f84d2bc55958b85865c4fc0038ab0f98af0413bf6871cf6f920b4,locally_available,local_only_not_replicated,local_research_workspace,144356,be059df48d7f84d2bc55958b85865c4fc0038ab0f98af0413bf6871cf6f920b4,144356,be059df48d7f84d2bc55958b85865c4fc0038ab0f98af0413bf6871cf6f920b4,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1031,57,13,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:04Z,false,false,RMTXT-20260802-4fd1a92ed9f879c1cc07,text_extraction_lane_001,470,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-2fcf7bf3c5148ea05ae8.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:34Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-4fd1a92ed9f879c1cc07.txt,ef1a3279e3106c7bf75f0d3f0297948c8ad98e11fbd82fdff9296cef705bda9d,825,825,128,83,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,825,825,html_low_word_count_or_link_dense
RMRDY-20260802-f743220d7aacb641934a,readiness_lane_005,429,pdf,pdf,RMSRD-20260802-860b018cbdd46a65e930,RMV-20260801-03037,BRM5C-BRM5-20260731-12700-01,BRM5-20260731-12700,MN,Midwest,Lake,Lake City City Council Regular Meeting Agenda Packet (includes: “Approve 2026-2028 LELS labor agreement” for LELS Local #121),https://d3n9y02raazwpg.cloudfront.net/lake-citymn/f48aff6b-d47e-11f0-bb28-005056a89546-09778922-03fd-467c-afe9-1e3d3e26b409-1770327877.pdf,https://d3n9y02raazwpg.cloudfront.net/lake-citymn/f48aff6b-d47e-11f0-bb28-005056a89546-09778922-03fd-467c-afe9-1e3d3e26b409-1770327877.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,sha256:af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,locally_available,local_only_not_replicated,local_research_workspace,7760337,af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,7760337,af642206e8e809f9f434a46398bee91402790ab236bd530331d892f662a0d348,integrity_pass,application/pdf,84,false,false,true,3,3427,1142.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:09Z,false,false,RMTXT-20260802-86b17007aa96c66afe3a,text_extraction_lane_001,494,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-860b018cbdd46a65e930.pdf,2026-08-02T17:52:04Z,extracted_low_text_but_usable,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-86b17007aa96c66afe3a.txt,0f55b313a7e55667fc556840b7f9ad57c5170a16892ba2be938696d2fa837634,105606,105412,16674,2936,84,84,,1254.9,control_character_noise,false,,,false,false,false,false,84,84,0,105412,105606,control_character_noise
RMRDY-20260802-89593357449fb1d293c0,readiness_lane_002,152,html,html,RMSRD-20260802-7b16e5f0922d4064427f,RMV-20260801-01970,BRM5C-BRM5-20260731-10453-01,BRM5-20260731-10453,NY,Northeast,Geneseo,"Geneseo, Village of and Geneseo Police Benevolent Association, Council 82, AFSCME, AFL-CIO (2001)",https://ecommons.cornell.edu/items/8b349b0c-25ea-4dca-a065-e5e469b3b62b,https://ecommons.cornell.edu/entities/publication/8b349b0c-25ea-4dca-a065-e5e469b3b62b,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,sha256:bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,locally_available,local_only_not_replicated,local_research_workspace,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,451923,bd76ec9bd075a2a709d456314000f27ab53b8bd48c98e25952744906ff97b571,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1080,34,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:04Z,false,false,RMTXT-20260802-0c2bfee4b404a8445d09,text_extraction_lane_001,501,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7b16e5f0922d4064427f.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-0c2bfee4b404a8445d09.txt,77d19a9eab86ebe692840bb309786ac5aa5b335f92ba4f3f021d6e519ef92827,870,856,118,65,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,856,870,html_low_word_count_or_link_dense
RMRDY-20260802-658ca2ef7f93dfcf5e9a,readiness_lane_005,49,html,html,RMSRD-20260802-12cd0660f38d1e2f3109,RMV-20260801-02437,BRM5C-BRM5-20260731-09112-01,BRM5-20260731-09112,MN,Midwest,Shelly,Policies & Ordinances (index/landing page listing ordinance PDFs),https://www.shellymn.com/copy-of-water-sewer,https://shellymn.com/copy-of-water-sewer,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,sha256:7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,locally_available,local_only_not_replicated,local_research_workspace,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,602715,7e769edcef54622835e4a9c3fda287c0d5cf0b830c1c23415fdbd6f07d6dc3bc,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,796,52,20,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:02Z,false,false,RMTXT-20260802-a245f89005af6b48e847,text_extraction_lane_001,502,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-12cd0660f38d1e2f3109.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-a245f89005af6b48e847.txt,f93725e9aafdf020265f198156b8aacb4865171d00a39c71e25b2c2b8091a371,1465,1459,211,187,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1459,1465,html_low_word_count_or_link_dense
RMRDY-20260802-9f9e33f9269172c156ae,readiness_lane_001,149,pdf,pdf,RMSRD-20260802-23c8c0328515156cae3f,RMV-20260801-01967,BRM5C-BRM5-20260731-11457-01,BRM5-20260731-11457,IL,Midwest,Geneva,"Agreement (Police) — City of Geneva, Illinois and Illinois Fraternal Order of Police Labor Council (effective May 1, 2026 – April 30, 2029)",https://www.geneva.il.us/AgendaCenter/ViewFile/Agenda/_05042026-2696,https://geneva.il.us/AgendaCenter/ViewFile/Agenda/_05042026-2696,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-23c8c0328515156cae3f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-23c8c0328515156cae3f.pdf,sha256:1d4ce7ec37a8c1733c6add81f901043e463eb067ecb828b798eef9d46ae16522,locally_available,local_only_not_replicated,local_research_workspace,7682153,1d4ce7ec37a8c1733c6add81f901043e463eb067ecb828b798eef9d46ae16522,7682153,1d4ce7ec37a8c1733c6add81f901043e463eb067ecb828b798eef9d46ae16522,integrity_pass,application/pdf,154,false,false,true,3,3433,1144.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:04Z,false,false,RMTXT-20260802-a6c9095143e1a6633718,text_extraction_lane_001,506,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-23c8c0328515156cae3f.pdf,2026-08-02T17:52:01Z,extracted_low_text_but_usable,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:35Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-a6c9095143e1a6633718.txt,30187c29b4368d1029991a4f8ddca1fdfd190560454fb4e3c70432aca34eb9b5,273308,272343,47046,5755,154,154,,1768.46,control_character_noise,false,,,false,false,false,false,154,154,0,272343,273308,control_character_noise
RMRDY-20260802-392299b3285d051c0ede,readiness_lane_005,531,html,html,RMSRD-20260802-a6bf66c561ec5899bd40,RMV-20260801-02818,BRM5C-BRM5-20260731-17877-01,BRM5-20260731-17877,NY,Northeast,Beekmantown,2021 Organizational Meeting — 2021 Salary and Payment Schedule for Permanent Appointments and Rate of Pay (Civil Service Law),https://townofbeekmantown.com/wp-content/uploads/2021/02/2021-Organizational-meeting.pdf,https://townofbeekmantownny.gov,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,sha256:619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,locally_available,local_only_not_replicated,local_research_workspace,185862,619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,185862,619d1dbdf7a948ce2200e88c1b0b739c5ca580b234c8a7e6c7d4d37b8492c041,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3376,134,28,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:12Z,false,false,RMTXT-20260802-7dd0839bc1f70a67fe55,text_extraction_lane_002,6,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a6bf66c561ec5899bd40.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:15Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-7dd0839bc1f70a67fe55.txt,e7ec0051b85e81d27be98b30d7ad25827f11291e0216f785f5bdac39c47996a1,1943,1936,299,45,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1936,1943,html_low_word_count_or_link_dense
RMRDY-20260802-7bf5eecfcdbe73b6cb51,readiness_lane_002,437,html,html,RMSRD-20260802-48f4e93c16439368dc77,RMV-20260801-03148,BRM5C-BRM5-20260731-11470-02,BRM5-20260731-11470,IL,Midwest,Grant Park,Grant Park Village Board Agendas & Minutes (landing/index for individual dated agenda/minutes files),https://www.grantpark-il.org/agendas-minutes-2017,https://grantpark-il.org/agendas-minutes-2017,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,sha256:cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,locally_available,local_only_not_replicated,local_research_workspace,118622,cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,118622,cff93401c0597a4a733a4554820ec7c9441934f764287a7d6d1f4540b3731dca,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1681,89,31,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:10Z,false,false,RMTXT-20260802-4ff3a11284c70ca60936,text_extraction_lane_002,29,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-48f4e93c16439368dc77.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-4ff3a11284c70ca60936.txt,af4e9a1673d7ad4c54999ecc9c33507578c848247e1a1f7d58eb3b3737c76e8b,1844,1744,304,79,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1744,1844,html_low_word_count_or_link_dense
RMRDY-20260802-0b8a44dfb1625d42b349,readiness_lane_004,431,html,html,RMSRD-20260802-5aab928e1439eb61ffae,RMV-20260801-03167,BRM5C-BRM5-20260731-08648-02,BRM5-20260731-08648,MI,Midwest,Leavitt,2022_02_14 minutes,https://github.com/honestgov/leavitttownship.us/blob/main/minutes/2022_02_14_minutes.pdf,https://github.com/honestgov/leavitttownship.us/blob/main/minutes/2022_02_14_minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,sha256:20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,locally_available,local_only_not_replicated,local_research_workspace,240057,20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,240057,20c3febdc774f422bf6d6d107a0216fef8791791b8637290add5a2f58765a48a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2775,102,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-0e1cf0b0d25ca5ddfb73,text_extraction_lane_002,41,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-5aab928e1439eb61ffae.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0e1cf0b0d25ca5ddfb73.txt,769dfc269c2b897453ff256fe364a4eb54951cb212cba898c0d595dc7d4bbaaf,826,822,124,66,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,822,826,html_low_word_count_or_link_dense
RMRDY-20260802-482c297b39c4c75184a1,readiness_lane_001,557,html,html,RMSRD-20260802-7877d0260681fbe7f966,RMV-20260801-02534,BRM5C-BRM5-20260731-10134-01,BRM5-20260731-10134,WI,Midwest,Boscobel,"09/09/2024 City of Boscobel Common Council Minutes (Approves Police Union Contract with WPPA and City of Boscobel, 2025–2027)",https://boscobelwisconsin.com/index.php?field-id=2&form-id=3&gf-download=2024%2F09%2FCouncil-Minutes_09-09-2024.pdf&gv-iframe=true&hash=cb355bf425682034bf46d6cf17afc2d273f020a2df0ec7cedf15967f32e8e481,https://boscobelwisconsin.com,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,sha256:a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,locally_available,local_only_not_replicated,local_research_workspace,76660,a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,76660,a8a8721ea0b1369a80557b25017b1d0b9204749a22b24ba888f9a6d67a91d28d,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3617,116,25,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:13Z,false,false,RMTXT-20260802-892add60a6aa1c8b7fe7,text_extraction_lane_002,44,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-7877d0260681fbe7f966.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-892add60a6aa1c8b7fe7.txt,27c53369d31300f47cb73ecf2087167573f9c84151754273701a4e3dbf6bcfe7,2411,2408,366,53,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,2408,2411,html_low_word_count_or_link_dense
RMRDY-20260802-a7f43aff386a0ffb7c99,readiness_lane_003,151,html,html,RMSRD-20260802-875e015df2558195c54d,RMV-20260801-03090,BRM5C-BRM5-20260731-09753-03,BRM5-20260731-09753,OH,Midwest,Green,Document Center (City of Green) – repository for ordinances/resolutions/attachments that may include wage schedules or COLA mechanisms,https://cityofgreen.org/DocumentCenter,https://cityofgreen.org/DocumentCenter,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-875e015df2558195c54d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-875e015df2558195c54d.html,sha256:e0798b84408c7ab0e4630779dd54546113bb1b4ea995b951098a2061d8601f62,locally_available,local_only_not_replicated,local_research_workspace,95668,e0798b84408c7ab0e4630779dd54546113bb1b4ea995b951098a2061d8601f62,95668,e0798b84408c7ab0e4630779dd54546113bb1b4ea995b951098a2061d8601f62,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,665,38,42,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:04Z,false,false,RMTXT-20260802-2e559def2ae07239dd54,text_extraction_lane_002,59,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-875e015df2558195c54d.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-2e559def2ae07239dd54.txt,c8c8cf2600c4d234f1864cdecb0ef7abc7db09009130245f7d8eda0527de011c,369,364,51,38,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,364,369,html_low_word_count_or_link_dense
RMRDY-20260802-96c60acb2726f3516395,readiness_lane_004,310,html,html,RMSRD-20260802-e90fbc4011b9dc22fc02,RMV-20260801-03585,BRM5C-BRM5-20260731-14575-03,BRM5-20260731-14575,PA,Northeast,New Buffalo,New Buffalo Borough - Ordinances (landing page),https://newbuffaloboro.org/ordinances,https://newbuffaloboro.org/ordinances,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-e90fbc4011b9dc22fc02.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-e90fbc4011b9dc22fc02.html,sha256:aab417e9c3c1e8262e76154e4ba82529c73bec85b4459a5c91cd4f8402289c0e,locally_available,local_only_not_replicated,local_research_workspace,109399,aab417e9c3c1e8262e76154e4ba82529c73bec85b4459a5c91cd4f8402289c0e,109399,aab417e9c3c1e8262e76154e4ba82529c73bec85b4459a5c91cd4f8402289c0e,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1370,70,6,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:07Z,false,false,RMTXT-20260802-ec06931392ca4882133a,text_extraction_lane_002,64,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-e90fbc4011b9dc22fc02.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:18Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-ec06931392ca4882133a.txt,e3e48e8b88064f6e95dd26eabb55385602b26c6a6fc7fd434770daa5a49f3812,735,734,101,57,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,734,735,html_low_word_count_or_link_dense
