readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at
RMRDY-20260802-e70d93b95f8bc14b1e04,readiness_lane_003,348,pdf,pdf,RMSRD-20260802-c27369fedd6757acf1ed,RMV-20260801-01202,BRM5C-BRM5-20260731-05125-03,BRM5-20260731-05125,MN,Midwest,Duluth,"Agreement between the City of Duluth and Local 66 of A.F.S.C.M.E., Council 5 for Basic Unit Employees (2025-2027)",https://duluthmn.gov/media/ivafcawu/2025-2027-basic.pdf,https://duluthmn.gov/media/ivafcawu/2025-2027-basic.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c27369fedd6757acf1ed.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c27369fedd6757acf1ed.pdf,sha256:aa2c615259675be62ef842688daaf30dbf8c866443c0d215dbe6b9dccfe017b2,locally_available,local_only_not_replicated,local_research_workspace,1628647,aa2c615259675be62ef842688daaf30dbf8c866443c0d215dbe6b9dccfe017b2,1628647,aa2c615259675be62ef842688daaf30dbf8c866443c0d215dbe6b9dccfe017b2,integrity_pass,application/pdf,85,false,false,true,3,2065,688.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:08Z,false,false,RMTXT-20260802-b3088fca4a0f66906565,text_extraction_lane_005,79,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c27369fedd6757acf1ed.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-c112709ca1931e089e98,readiness_lane_002,4,pdf,pdf,RMSRD-20260802-a999cdb7dfc73e38e337,RMV-20260801-00085,BRM5C-BRM5-20260731-11047-01,BRM5-20260731-11047,NC,South,Hamilton,"Minutes (June 23, 2022) — Motion to institute plan to implement a salary increase ($750.00 per certification)",https://town-of-hamilton.org/images/Documents/Minutes/Minutes062322.pdf,https://town-of-hamilton.org/images/Documents/Minutes/Minutes062322.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a999cdb7dfc73e38e337.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a999cdb7dfc73e38e337.pdf,sha256:29156237a86769c5587139893a6098a4732269291015ee124626a2c556cf359b,locally_available,local_only_not_replicated,local_research_workspace,34075,29156237a86769c5587139893a6098a4732269291015ee124626a2c556cf359b,34075,29156237a86769c5587139893a6098a4732269291015ee124626a2c556cf359b,integrity_pass,application/pdf,2,false,false,true,2,4018,2009.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:01Z,false,false,RMTXT-20260802-276803f1bccb9f028ed7,text_extraction_lane_005,80,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a999cdb7dfc73e38e337.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-47e9ed4038c02bde679c,readiness_lane_004,392,pdf,pdf,RMSRD-20260802-9352c2b2bffe8bf41a24,RMV-20260801-02042,BRM5C-BRM5-20260731-18390-01,BRM5-20260731-18390,PA,Northeast,Shohola,Public Agenda for Reorganization (Shohola Township Board of Supervisors) — Motion to adopt the 2026 salary & benefits package,https://www.shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf,https://shoholatwp.org/wp-content/uploads/2025/12/Public-Agenda-for-Reorganization.pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9352c2b2bffe8bf41a24.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9352c2b2bffe8bf41a24.pdf,sha256:f40195f8fbce63820a3bff491275da7f973eeb74390fe977efe531718b2c03e8,locally_available,local_only_not_replicated,local_research_workspace,123531,f40195f8fbce63820a3bff491275da7f973eeb74390fe977efe531718b2c03e8,123531,f40195f8fbce63820a3bff491275da7f973eeb74390fe977efe531718b2c03e8,integrity_pass,application/pdf,4,false,false,true,3,4566,1522.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-7ffc4b9be81699954347,text_extraction_lane_005,81,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9352c2b2bffe8bf41a24.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-8feffaf494fb24ff00d8,readiness_lane_005,387,pdf,pdf,RMSRD-20260802-506a8ecdea6123215718,RMV-20260801-00186,BRM5C-BRM5-20260731-07479-01,BRM5-20260731-07479,TX,South,Wolfe City,"City Council Meeting — Regular Session Agenda (Sept. 9, 2024)",https://wolfecitytx.org/wp-content/uploads/2024/09/September-9-2024-Regular-Meeting-Agenda-2.pdf,https://wolfecitytx.org/wp-content/uploads/2024/09/September-9-2024-Regular-Meeting-Agenda-2.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-506a8ecdea6123215718.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-506a8ecdea6123215718.pdf,sha256:0d49cfbc89c9d156c21209ba71e4e0694bdd54f89b4e992d16278afd3b1ba313,locally_available,local_only_not_replicated,local_research_workspace,206725,0d49cfbc89c9d156c21209ba71e4e0694bdd54f89b4e992d16278afd3b1ba313,206725,0d49cfbc89c9d156c21209ba71e4e0694bdd54f89b4e992d16278afd3b1ba313,integrity_pass,application/pdf,2,false,false,true,2,3614,1807.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:08Z,false,false,RMTXT-20260802-650cd201b0b5948a037b,text_extraction_lane_005,82,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-506a8ecdea6123215718.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-2c1e4026e6dc60e1b7f8,readiness_lane_005,552,pdf,pdf,RMSRD-20260802-d5315628097d37e02e1d,RMV-20260801-01469,BRM5C-BRM5-20260731-00477-01,BRM5-20260731-00477,IL,Midwest,Summit,AGENDA – SCHEDULED MEETING (Ordinance 25-O-21 authorizing a Collective Bargaining Agreement: FOP Lodge #29),https://www.summit-il.org/AgendaCenter/ViewFile/Agenda/_08182025-265,https://summit-il.org/AgendaCenter/ViewFile/Agenda/_08182025-265,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d5315628097d37e02e1d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d5315628097d37e02e1d.pdf,sha256:a2a39bb3e443f1043e736f8b53419f8afb9aa263e6c82d5ffd79366a6b36309b,locally_available,local_only_not_replicated,local_research_workspace,162276,a2a39bb3e443f1043e736f8b53419f8afb9aa263e6c82d5ffd79366a6b36309b,162276,a2a39bb3e443f1043e736f8b53419f8afb9aa263e6c82d5ffd79366a6b36309b,integrity_pass,application/pdf,2,false,false,true,2,1921,960.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:12Z,false,false,RMTXT-20260802-b5601ab4135259b26129,text_extraction_lane_005,83,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d5315628097d37e02e1d.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-04a06c0a8bc696da2919,readiness_lane_001,514,pdf,pdf,RMSRD-20260802-6843d5de35c223db9acf,RMV-20260801-03637,BRM5C-BRM5-20260731-06793-02,BRM5-20260731-06793,NY,Northeast,Philipstown,"Monthly Town Board Meeting (March 2, 2017) - Resolution approving MOA extending CBA retroactive to January 1, 2017 and ending December 31, 2021 (Local 1000/AFSCME/CSEA)",https://cms3.revize.com/revize/philipstown/Documents/Town%20Board/Agenda%20And%20Minutes/2017/Minutes/tbm322017.pdf,https://cms3.revize.com/revize/philipstown/Documents/Town%20Board/Agenda%20And%20Minutes/2017/Minutes/tbm322017.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-6843d5de35c223db9acf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-6843d5de35c223db9acf.pdf,sha256:3da0a879ea7f122c94c2f4c4dfb58a64f2d3f3cdcf36ed0dcb6a8924da4fda7a,locally_available,local_only_not_replicated,local_research_workspace,338913,3da0a879ea7f122c94c2f4c4dfb58a64f2d3f3cdcf36ed0dcb6a8924da4fda7a,338913,3da0a879ea7f122c94c2f4c4dfb58a64f2d3f3cdcf36ed0dcb6a8924da4fda7a,integrity_pass,application/pdf,9,false,false,true,3,4609,1536.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:11Z,false,false,RMTXT-20260802-39832c782fcf1481a14b,text_extraction_lane_005,84,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-6843d5de35c223db9acf.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-84fab64fca1606177cf0,readiness_lane_004,430,pdf,pdf,RMSRD-20260802-a4e759f9c7a6076a7dfc,RMV-20260801-03285,BRM5C-BRM5-20260731-07091-04,BRM5-20260731-07091,PA,Northeast,New Beaver,"Regular Council Meeting October 11, 2021 (Personnel/Insurance & wage adjustment discussions)",https://newbeaverborough.org/wp-content/uploads/October-11-2021-Regular-Council-Meeting.pdf,https://newbeaverborough.org/wp-content/uploads/October-11-2021-Regular-Council-Meeting.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a4e759f9c7a6076a7dfc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a4e759f9c7a6076a7dfc.pdf,sha256:c5eb8a566dfbaef8a53c428ebc8dc45be1c5c517df4f66dd02dc7bea05a09d9e,locally_available,local_only_not_replicated,local_research_workspace,141009,c5eb8a566dfbaef8a53c428ebc8dc45be1c5c517df4f66dd02dc7bea05a09d9e,141009,c5eb8a566dfbaef8a53c428ebc8dc45be1c5c517df4f66dd02dc7bea05a09d9e,integrity_pass,application/pdf,4,false,false,true,3,6183,2061.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-22c409a4002d33a8d2db,text_extraction_lane_005,85,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-a4e759f9c7a6076a7dfc.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-4d927311fb18dbfdc5f5,readiness_lane_003,44,html,html,RMSRD-20260802-253f982033bc71c25424,RMV-20260801-03843,BRM5C-BRM5-20260731-10395-02,BRM5-20260731-10395,NY,Northeast,Attica,"Attica, Village of and Village of Attica Department of Public Works-Unit A, CSEA, Local 1000 AFSCME, AFL-CIO, Wyoming County Local 861 (2008)",https://hdl.handle.net/1813/96516,https://ecommons.cornell.edu/entities/publication/fbfd8c24-ac98-4bcf-b8b6-04d6b330ba41,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-253f982033bc71c25424.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-253f982033bc71c25424.html,sha256:ab9b30b43d6c90c7999a694be4aabc9ed8356fade9c363f1c4451afa29add29a,locally_available,local_only_not_replicated,local_research_workspace,452290,ab9b30b43d6c90c7999a694be4aabc9ed8356fade9c363f1c4451afa29add29a,452290,ab9b30b43d6c90c7999a694be4aabc9ed8356fade9c363f1c4451afa29add29a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1186,34,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-60cba7cd6dee4124ec24,text_extraction_lane_005,86,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-253f982033bc71c25424.html,2026-08-02T17:52:03Z
RMRDY-20260802-47d743056801cef74c3a,readiness_lane_005,391,pdf,pdf,RMSRD-20260802-59b999da9fa8523dab37,RMV-20260801-02753,BRM5C-BRM5-20260731-00662-03,BRM5-20260731-00662,IN,Midwest,Newcastle,"Contract Between the Clerk-Treasurer and the Board of Public Works and Safety of the City of New Castle, Indiana & Local 1478 American Federation of State, County and Municipal Employees (AFL-CIO Council 62) (AFSCME Contract 2016)",https://www.cityofnewcastle.net/egov/documents/1449506920_07653.pdf,https://cityofnewcastle.net/egov/documents/1449506920_07653.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-59b999da9fa8523dab37.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-59b999da9fa8523dab37.pdf,sha256:a49911a54f9ae952d24d3d2c2048746073d54057ad3b17c8efeab8c261aecd70,locally_available,local_only_not_replicated,local_research_workspace,8177277,a49911a54f9ae952d24d3d2c2048746073d54057ad3b17c8efeab8c261aecd70,8177277,a49911a54f9ae952d24d3d2c2048746073d54057ad3b17c8efeab8c261aecd70,integrity_pass,application/pdf,29,false,false,true,3,2081,693.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:09Z,false,false,RMTXT-20260802-5af3bbf5ba57a18c2027,text_extraction_lane_005,87,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-59b999da9fa8523dab37.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-e0e3062f54aa4a041133,readiness_lane_001,381,pdf,pdf,RMSRD-20260802-a2a2fdabe8717fb183df,RMV-20260801-01860,BRM5C-BRM5-20260731-01508-03,BRM5-20260731-01508,MN,Midwest,Long Lake,"EMPLOYMENT AGREEMENT (City of Long Lake, Minnesota) — City Administrator Amanda Nowezki (dated November 18, 2025)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/longlakemn-meet-1a3f3d68ab064d508b0a3bd2e54334f4/ITEM-Attachment-001-df94ff9ef828423d90529ca046deddb0.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/longlakemn-meet-1a3f3d68ab064d508b0a3bd2e54334f4/ITEM-Attachment-001-df94ff9ef828423d90529ca046deddb0.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a2a2fdabe8717fb183df.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a2a2fdabe8717fb183df.pdf,sha256:e1c0ddd1f9e4dc97142f7caaae6ee71a01aa19af0852cc155b15a6dffc17d770,locally_available,local_only_not_replicated,local_research_workspace,519249,e1c0ddd1f9e4dc97142f7caaae6ee71a01aa19af0852cc155b15a6dffc17d770,519249,e1c0ddd1f9e4dc97142f7caaae6ee71a01aa19af0852cc155b15a6dffc17d770,integrity_pass,application/pdf,4,false,false,true,3,7889,2629.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:09Z,false,false,RMTXT-20260802-32ffbcef9437f9bb2aad,text_extraction_lane_005,88,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a2a2fdabe8717fb183df.pdf,2026-08-02T17:52:02Z
RMRDY-20260802-d80f5803c4addb9e2e2a,readiness_lane_002,552,pdf,pdf,RMSRD-20260802-8d418651d9f4bef6edce,RMV-20260801-01004,BRM5C-BRM5-20260731-08397-03,BRM5-20260731-08397,KS,Midwest,McPherson,"75-UDC-6-1976 (Kansas DOL PERB) — Unit determination for firefighters employed by the City of McPherson, Kansas (IAFF Local 2522)",https://labordecisions.dol.ks.gov/Documents/PDF/PEERA/75-udc-6-1976.pdf,https://labordecisions.dol.ks.gov/Documents/PDF/PEERA/75-udc-6-1976.pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8d418651d9f4bef6edce.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8d418651d9f4bef6edce.pdf,sha256:8b5a0c9bba76799a118f029b854f3fe6e9832c2246e49d3c3ef89f3eb6dba786,locally_available,local_only_not_replicated,local_research_workspace,242825,8b5a0c9bba76799a118f029b854f3fe6e9832c2246e49d3c3ef89f3eb6dba786,242825,8b5a0c9bba76799a118f029b854f3fe6e9832c2246e49d3c3ef89f3eb6dba786,integrity_pass,application/pdf,9,false,false,true,3,4343,1447.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:13Z,false,false,RMTXT-20260802-a70dcd5520cca743abd4,text_extraction_lane_005,89,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8d418651d9f4bef6edce.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-7576ddb22fc0c50f181e,readiness_lane_004,39,pdf,pdf,RMSRD-20260802-b2dba6cbb7961a5b42e0,RMV-20260801-00592,BRM5C-BRM5-20260731-15941-02,BRM5-20260731-15941,KS,Midwest,Sylvia,"Council Meeting: Jan. 13th, 2025 (agenda text includes “Employee pay for weather work/closures”)",https://www.sylviaks.com/_files/ugd/fde0d3_6ba5ecf404134b618fa8cea82b4766ac.pdf,https://sylviaks.com/_files/ugd/fde0d3_6ba5ecf404134b618fa8cea82b4766ac.pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-b2dba6cbb7961a5b42e0.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-b2dba6cbb7961a5b42e0.pdf,sha256:825501494526ee33d9004cda59dc39fececc3d96c7db0acc7feb2a4580ad38e4,locally_available,local_only_not_replicated,local_research_workspace,82459,825501494526ee33d9004cda59dc39fececc3d96c7db0acc7feb2a4580ad38e4,82459,825501494526ee33d9004cda59dc39fececc3d96c7db0acc7feb2a4580ad38e4,integrity_pass,application/pdf,2,false,false,true,2,709,354.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:01Z,false,false,RMTXT-20260802-b08dab23590ea3180258,text_extraction_lane_005,90,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-b2dba6cbb7961a5b42e0.pdf,2026-08-02T17:52:03Z
RMRDY-20260802-1bc6cca8f6734d17134b,readiness_lane_005,322,pdf,pdf,RMSRD-20260802-70b60d368b216734417d,RMV-20260801-01169,BRM5C-BRM5-20260731-14064-02,BRM5-20260731-14064,WI,Midwest,Silver Cliff,Town of Silver Cliff — Town Board Meeting Minutes 01/14/2020 (recycling attendant wage stated),https://www.silvercliffwi.com/assets/files/2020/03/1-14-2020-meeting-minutes-town-board.pdf,https://silvercliffwi.com/assets/files/2020/03/1-14-2020-meeting-minutes-town-board.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-70b60d368b216734417d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-70b60d368b216734417d.pdf,sha256:5a65b550ad87947124b78bfa256eb9cd38269256b0023820730120db048a0944,locally_available,local_only_not_replicated,local_research_workspace,119090,5a65b550ad87947124b78bfa256eb9cd38269256b0023820730120db048a0944,119090,5a65b550ad87947124b78bfa256eb9cd38269256b0023820730120db048a0944,integrity_pass,application/pdf,3,false,false,true,3,6449,2149.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:07Z,false,false,RMTXT-20260802-cde44c2f922c3bc6cf86,text_extraction_lane_005,91,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-70b60d368b216734417d.pdf,2026-08-02T17:52:04Z
RMRDY-20260802-ddc3294154326a8a44eb,readiness_lane_002,226,html,html,RMSRD-20260802-bfd23df5b9036350bbf1,RMV-20260801-03168,BRM5C-BRM5-20260731-16060-01,BRM5-20260731-16060,MI,Midwest,Ellsworth,"January 10, 2022 Village of Ellsworth Council Minutes (wage increases; Police included)",https://villageofellsworthmi.com/archived-meeting-minutes/january-2022/,https://villageofellsworthmi.com/archived-meeting-minutes/january-2022,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-bfd23df5b9036350bbf1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-bfd23df5b9036350bbf1.html,sha256:69d928133e21dee5aeadd87a49cf1f3178480966a1ec7e93b38a2a390f4ebed2,locally_available,local_only_not_replicated,local_research_workspace,42432,69d928133e21dee5aeadd87a49cf1f3178480966a1ec7e93b38a2a390f4ebed2,42432,69d928133e21dee5aeadd87a49cf1f3178480966a1ec7e93b38a2a390f4ebed2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2282,30,18,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:06Z,false,false,RMTXT-20260802-6caf9d72e22673559d0b,text_extraction_lane_005,92,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-bfd23df5b9036350bbf1.html,2026-08-02T17:52:02Z
