lane_id,scout_target_id,municipality,state,target_rank,skip_reason,live_attempted,candidate_count,notes
lane_2,TS4-2-c095d2af2d561903,Leyden,IL,53,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-531032339e2ced41,Northfield,IL,57,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-afa89101981859a2,Clarkstown,NY,60,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bb0e84495cdd6d99,Upper Darby,PA,62,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cf7147f62fe6222e,Castle Rock,CO,66,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1b1d3967d7005f50,Johns Creek,GA,67,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d197ce8ac439c758,St. Joseph,IN,70,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-beae069046cfb17e,Mableton,GA,71,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-99f2b5aff65cd5dc,Cherry Hill,NJ,72,schema_or_response_failure,yes,0,Bounded request failed; no raw response persisted.
lane_2,TS4-2-1fe35c0f9f06845e,Brick,NJ,73,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e532a3323c802c69,Fall Creek,IN,74,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e4562a31d193a7a2,Jacksonville,NC,76,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b94c47861ce77edc,Apex,NC,77,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8ab32b7bcd13097d,St. John,IN,79,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8a01c9599f069ee2,Southampton,NY,81,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-7d7b5640f099c97b,Penn,IN,83,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4da96227adc2fb2e,Franklin,NJ,85,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d1f66141aef0b76f,Old Bridge,NJ,86,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-60ee4fe51d65d3b9,Knight,IN,87,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-5012cf02d3bfdd39,Alpharetta,GA,88,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e4b186d2fe5c518e,Albany,GA,89,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cb281384e77b9b47,Middletown,NJ,90,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-20e22be94f5cd441,Gloucester,NJ,91,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-81e0d8e2f55fbaf6,Franklin,IN,92,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cab805be97862f0a,Pleasant,IN,95,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f244b988688358c7,Wabash,IN,96,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c354400d07a10c04,Warren,IL,97,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-fce6db1a5c3df6e5,Huntersville,NC,98,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-95f199a0ca40bc95,Wayne,IL,103,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6790bd539ecd7146,Avon,IL,106,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f3322c752a3972c7,Parker,CO,109,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c348ae7fa5d3a561,Stonecrest,GA,112,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e11318e23d9ff7af,Union,NJ,113,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-14ef36f14b6df51a,Jackson,NJ,114,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-358edd075f50b865,Hamburg,NY,116,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-76f19480abc930bf,North Bergen,NJ,121,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bc4fced1caab3fff,Abington,PA,122,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0ff30cd99f285d6c,Grafton,IL,124,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4c5be8cbafb7c807,Smyrna,GA,125,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2675020167aee5fb,Concord,IN,127,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f3589a10dafa0397,Valdosta,GA,130,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2a7556f9316e09b4,White River,IN,134,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-adddfcf766ad1ba3,Mooresville,NC,139,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-5aa608bcf329d9d3,Fairfield,IN,141,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8b4a09fe62e498d7,Wayne,NJ,143,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-34fc12aa129eb1f6,Columbus,IN,145,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-a85a18b131b9a19a,Dunwoody,GA,148,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-276113987b8040b2,Irondequoit,NY,153,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1f3bcd3c9190959f,East Brunswick,NJ,155,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9275d5145be6554c,Goose Creek,SC,157,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c2a91751a5371bb1,Harrison,IN,158,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9212cd91bf8c65ac,Ross,IN,161,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-dacffb82610e1d48,Evesham,NJ,162,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-48602cd5de8c9768,Orangetown,NY,165,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-681a3cffd63bb6cd,Wilson,NC,169,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b02541862f09c86d,Prescott,AZ,170,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3cd9e0359b8532a3,Columbia,TN,172,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-7b1ad906d045f35f,Gainesville,GA,173,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-67d26039127b92ca,Perinton,NY,176,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-230a21eb42345651,Mount Laurel,NJ,178,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9c814475979ab095,Holly Springs,NC,179,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-dd9cc0441e4d7202,Ela,IL,185,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-ca63edeff9ce264e,Brentwood,TN,187,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4ae22a0b05d07eed,Newnan,GA,191,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-691684c4fdb5b383,Berkeley,NJ,192,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9c7d0694224c2bb1,New Lenox,IL,196,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-58842f134d170b34,Hillsborough,NJ,198,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-473a77b27a66bac2,North Brunswick,NJ,199,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0d3e6094e759b602,Aboite,IN,207,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-403bd031fa400af5,Indian Trail,NC,208,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-664e68e21ad75d8c,Sumter,SC,210,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4f56d354892b1dc6,Ohio,IN,211,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-eaa6e535b99e4ff8,Peachtree Corners,GA,213,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-dd3897b56c1c806b,Palm Tree,NY,214,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2428f9e0ad51ffa7,Milton,GA,219,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8b6d163f90645039,Cortlandt,NY,220,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-abf34334373b1d64,Apache Junction,AZ,221,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6f7cb2a3348f35e2,Mulberry,GA,224,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d08913ec6bff36c6,Homer,IL,225,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-60267ade66002787,Florence,SC,227,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-a9a619a4698dae61,Manalapan,NJ,228,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b4808b4944e4db1c,Peachtree City,GA,230,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c432081de76d4c0d,Hobart,IN,231,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-92bb0a02b51c1430,Winslow,NJ,232,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8ada29e15670ff8b,La Vergne,TN,241,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e67945cda3c099a0,Douglasville,GA,244,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-98fed7a38ae15587,Spartanburg,SC,245,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bf242f1daedebfed,Shrewsbury,MA,247,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3aa204c1dddc824f,Ossining,NY,251,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-20e5c6c2a57e4824,Nunda,IL,253,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3c656e16c8f4e195,Woodstock,GA,254,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-86415272ed9baf77,Penfield,NY,256,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-921724a7369ffcda,Cunningham,IL,257,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b1214bda25580621,East Point,GA,260,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e06e0b22d648a525,Rome,GA,261,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-399aea3aef5cd790,Hilton Head Island,SC,262,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-daf6bb86bd6732e8,San Luis,AZ,264,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9f57dfc40ac12615,Monroe,NC,267,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cb55d6e450030de3,Clifton Park,NY,268,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f808d7bf78f22532,Lincoln,IN,271,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8eb5fae0f7405355,Belleville,NJ,272,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3fd45e864402fb2a,Shields,IL,273,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-35c474a78d5489c2,Pennsauken,NJ,274,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bde7393b863b292a,Tucker,GA,276,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-ebcf0720b84ecdb0,Canton,GA,279,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-71a03046cbbf3d07,Decatur,IN,280,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-ca58abd661fb4d43,Delaware,IN,283,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-94b03b0b60315d0e,Salisbury,NC,286,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-5750ce86ea835759,Hinesville,GA,287,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-28f28d4d1405b200,Brighton,NY,289,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bf54f6695783fb2b,Guilford,IN,291,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-85a6895609fb7857,South Moline,IL,293,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-de46b95fcf0063ac,Riverhead,NY,294,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8f95860ab6636a14,Stockbridge,GA,301,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-fc02f28dd96679dd,Yorktown,NY,304,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-58a46fdba636e8c1,Garner,NC,305,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d47cc99f27741847,Bluffton,SC,306,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1e4362d030ca0b70,Adams,IN,309,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-70335c523b0c79dc,Hampden,PA,310,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6094c1dbf439c827,Bristol,IL,311,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9f9f37f4c8893f29,Kennesaw,GA,313,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6e0c6ececc171db0,Wea,IN,315,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6203d02ef6e0680a,Dalton,GA,318,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0367c0c3b86b4bc0,Statesboro,GA,319,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-49dd256bff04d1d7,Harker Heights,TX,320,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-9ecd68970f664ef9,Moraine,IL,324,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-338a770a1c7c33b9,Fort Mill,SC,333,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bed4a7c5a4f4f963,Opelika,AL,334,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-11c38013b17088e8,Goldsboro,NC,335,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-14952104b3c3164f,Eastchester,NY,336,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3b84c2cacb71fc91,Fremont,IL,337,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-ed9abd6eca230e93,Gadsden,AL,341,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b3f609717c068552,Deer Park,TX,342,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-22a29138de87a292,Cornelius,NC,343,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3f4db69f9306d365,Clarence,NY,344,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c6fd8b7ce7c90171,Aiken,SC,348,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-7dcc2f382c4a335a,Lower Macungie,PA,352,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1004e907e0e31650,Ross,PA,354,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-152ff47d8b3b9802,Bella Vista,AR,356,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2d16d46c21699804,Duluth,GA,357,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4fe12cc41e4842db,LaGrange,GA,358,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2b0ac330e00fe3b9,Sachse,TX,360,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c8c2ccac5dbd6acc,New Bern,NC,362,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-a66cdba17674c5b3,Nacogdoches,TX,365,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-7baa43c61517a1a9,McDonough,GA,366,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8d7e0af8849d6e67,Sanford,NC,368,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b1f8bdd5ad9b0885,Concord,OH,369,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e97d0ca6eb7e5f63,Chamblee,GA,371,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-aa7337050a3b1a52,Bedford,MI,372,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-4855090273c26c10,Shawnee,OK,374,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-aa3a01faf41774a2,North Huntingdon,PA,375,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-48e740b73ec7ca7f,Lawrence,NJ,377,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-39f1ec4290549fc0,Morrisville,NC,379,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-02004512be61c90f,Vestal,NY,383,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-63c4535d880a42ea,West Deerfield,IL,384,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d57c2c17dbc02895,Southlake,TX,391,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d4337f35eb71a735,Wallkill,NY,392,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-b92861d9c9bc146b,Northport,AL,393,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-223d1dace442d6a5,Lawrenceville,GA,396,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cb5126b17f700069,Matthews,NC,397,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-bc1974e20373efaf,Flint charter,MI,398,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1280e44022b0ba89,Athens,AL,399,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6a07c23ffde25e1d,Leland,NC,406,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-caec7f75314b2a19,Daphne,AL,411,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6a87b870b80f3d8e,Converse,TX,412,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e4904a2ced2c83f5,Holladay,UT,414,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-a4384b9049e34dbd,Statesville,NC,417,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-8d8cdeb573535379,Clayton,NC,418,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f3a06fb4c0dcaf8a,Pittsford,NY,419,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
