span_rating_id,source_rating_id,span_id,municipality,state,region,source_family,evidence_category,claim_readiness_bucket,downstream_use_bucket,final_side_relevance_rating,reconciliation_confidence,reconciliation_reason_codes,role_unit_anchor_category,period_cycle_anchor_category,primary_raw_period_anchor,pay_basis_hint,source_locator_lineage
BRMGRT-20260802-a63a61ba867ae1a5e18b794c,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,BRMSPAN-20260802-c22e243929bcc8c6e64fff8b,Warren,MI,Midwest,cba,quant_stipend_or_premium,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_contract_period,1989-1992,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}"
BRMGRT-20260802-870df5a7fc9dfb51be5b636e,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,BRMSPAN-20260802-c9947c0df905fa3e0082b186,Warren,MI,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_contract_period,1989-1992,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}"
BRMGRT-20260802-fe3946af06914f2cde6a1703,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,BRMSPAN-20260802-da66622601654a4c66ca5dc3,Warren,MI,Midwest,cba,quant_longevity_or_service_pay,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_contract_period,1989-1992,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}"
BRMGRT-20260802-309a9a842df504ef1c5fcc8a,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,BRMSPAN-20260802-dec48a56e640a2de564bb6da,Warren,MI,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_contract_period,1989-1992,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}"
BRMGRT-20260802-df8b097dc60b429668b666cd,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,BRMSPAN-20260802-e8c62efb139c99c958e3c922,Warren,MI,Midwest,cba,quant_stipend_or_premium,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_contract_period,1989-1992,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}"
BRMGRT-20260802-778f5b72eedbe4d4933a1fa7,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-15e092d0aeb5e169b2fb684a,Saukville,WI,Midwest,wage_schedule,qual_non_base_compensation_mechanism,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-5990631ed815316510dbaa5d,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-6d831a9d84cfef16ba020dba,Saukville,WI,Midwest,wage_schedule,qual_market_recruitment_retention_pressure,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-a6a189feeca9e7fa45b3eceb,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-73bb2271d56a2d49289b734d,Saukville,WI,Midwest,wage_schedule,qual_collective_bargaining,local_context_only,manual_review_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-9bf67441832d7ea3e5bbb0b3,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-762385ef1f2eaf6eedc5ef3c,Saukville,WI,Midwest,wage_schedule,qual_strike_no_strike_or_labor_dispute_process,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-0204cf35e9d7e5ba5ef09156,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-6bff91f4d09f0af5698e6a42,Springfield,OH,Midwest,cba,qual_market_recruitment_retention_pressure,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-2eeb257038838c818448e46c,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-8bab803fa9dcf3126316ffee,Springfield,OH,Midwest,cba,qual_retroactivity_or_implementation_timing,local_context_only,local_context_candidate,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-4749ee3b929f9bea5c6a39d0,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-c9b147973a11e333cbb5669b,Springfield,OH,Midwest,cba,quant_overtime_or_holiday_rate,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-0926c68ca0dc776674164b79,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-cdc9599510174fbbf5cde286,Springfield,OH,Midwest,cba,quant_other_compensation_value,local_context_only,local_context_candidate,not_applicable,original_rating_preserved,[],not_applicable,explicit_effective_date,"February 15, 2019",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-7e744a8be10a7bf84a525d9c,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-f0e844a644cbee4ab97fe587,Springfield,OH,Midwest,cba,qual_non_base_compensation_mechanism,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-2c0fd922335d2d7eccea4ded,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-f8306110314c686af09e3a23,Springfield,OH,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-5946e93ed92004f854707678,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,BRMSPAN-20260802-00c5ba5b9ee50e78c3dfbd9b,Waterloo,WI,Midwest,salary_ordinance,qual_position_classification_or_civil_service_structure,local_context_only,supporting_example_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,explicit_effective_date,"May 19, 2022",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}"
BRMGRT-20260802-784e93f496e4a46f8fb37836,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-1f4485dbfc09bead12b29709,Geneva,IL,Midwest,cba,qual_other_pay_setting_mechanism,quantitative_needs_normalization,mechanism_summary_candidate,not_applicable,low,"[""side_relevance_structurally_not_applicable""]",not_applicable,explicit_effective_date,"April 30, 2026",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-aa3ca963c216fa078f24a8dc,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-779c11728b089725c1c606b9,Geneva,IL,Midwest,cba,qual_market_recruitment_retention_pressure,local_context_only,manual_review_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,explicit_effective_date,"April 30, 2026",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-4089514e292e0c28e31528cc,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-a1aace02b5cc0622b494c315,Geneva,IL,Midwest,cba,qual_position_classification_or_civil_service_structure,local_context_only,manual_review_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,explicit_effective_date,"April 30, 2026",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-8f41dbb58ef94a88ae1c1960,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-a367811936f7edf166fb5363,Geneva,IL,Midwest,cba,qual_retroactivity_or_implementation_timing,local_context_only,mechanism_summary_candidate,not_applicable,low,"[""side_relevance_structurally_not_applicable""]",not_applicable,explicit_effective_date,2022,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-fa544667d060c3f540deec6f,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-ce3c2dbbedbb2e9db58848d5,Geneva,IL,Midwest,cba,qual_retroactivity_or_implementation_timing,local_context_only,mechanism_summary_candidate,not_applicable,low,"[""side_relevance_structurally_not_applicable""]",not_applicable,explicit_effective_date,2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-76e185d616cc095ba3b314c9,BRMGRS-20260802-f01236b700542891a1aba100,BRMSPAN-20260802-ff599a7ff2bab47b2aadaa73,Geneva,IL,Midwest,cba,qual_non_base_compensation_mechanism,directional_hint_only,manual_review_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,explicit_contract_period,"April 30, 2026",overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRT-20260802-f1c29e821c283ffe4a5215ae,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-3f77c2f90eda17850da9d002,Tuscarawas,OH,Midwest,wage_schedule,qual_non_base_compensation_mechanism,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-beea8cc7ded34f3ba1dc20fa,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-4683f6cc24c3f7c12c7bcf21,Tuscarawas,OH,Midwest,wage_schedule,quant_other_compensation_value,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,explicit_effective_date,"January 1, 2019",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-666e5f1253643498385b9656,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-4f8b24081bd3a3a42d6068ca,Tuscarawas,OH,Midwest,wage_schedule,qual_non_base_compensation_mechanism,local_context_only,local_context_candidate,not_applicable,low,"[""valid_context_but_no_employee_side_anchor""]",not_applicable,missing_period_anchor,,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-03f829268aba65544330f2e3,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-774cc0ffbebe2cb8acc36129,Tuscarawas,OH,Midwest,wage_schedule,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-47c9477c9a95a99fb33885c2,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-b3fd8aa884e0ad9f4a717745,Tuscarawas,OH,Midwest,wage_schedule,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-28e3b3cbd54bb908738ec3d1,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-be155ed30b046eb8f7878cfd,Tuscarawas,OH,Midwest,wage_schedule,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
BRMGRT-20260802-589c076e8a2e7837dba38145,BRMGRS-20260802-cb50e2dcb29ef3102e5d3c0d,BRMSPAN-20260802-fc60d87b8d9908f4e9fdf098,Tuscarawas,OH,Midwest,wage_schedule,quant_overtime_or_holiday_rate,source_navigation_or_reference_only,exclude_or_write_off,not_applicable,original_rating_preserved,[],not_applicable,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}"
