span_rating_id,source_rating_id,span_id,municipality,state,region,source_family,evidence_category,claim_readiness_bucket,downstream_use_bucket,final_side_relevance_rating,reconciliation_confidence,reconciliation_reason_codes,role_unit_anchor_category,period_cycle_anchor_category,primary_raw_period_anchor,pay_basis_hint,source_locator_lineage
BRMGRT-20260802-39434c93060022e15eadef65,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-82cf25fa40f0103b81d2c936,Kinderhook,NY,Northeast,factfinding_report,qual_non_base_compensation_mechanism,qualitative_mechanism_claim_ready,supporting_example_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-db57e53955c709b0baa9840e,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-908f6b295d69e8ded5e93140,Kinderhook,NY,Northeast,factfinding_report,qual_collective_bargaining,weak_or_not_supported,manual_review_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-aa4f57a9545b1f963e9ae361,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-a6be42206bf467cc51649e28,Kinderhook,NY,Northeast,factfinding_report,quant_other_compensation_value,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,explicit_effective_date,"January 1, 2021",hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-6c17928e58ad25058fe72f0b,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-b235e8de6ca7d42c430577a5,Kinderhook,NY,Northeast,factfinding_report,qual_collective_bargaining,weak_or_not_supported,manual_review_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-c0b961bfe12ed95d226efdfa,BRMGRS-20260802-826ffacd36837db576eecc01,BRMSPAN-20260802-f2d8c218563b9e0e411c3952,Kinderhook,NY,Northeast,factfinding_report,quant_overtime_or_holiday_rate,qualitative_mechanism_claim_ready,supporting_example_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMGRT-20260802-3914357083059c8894793208,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-132cac0dc4557c50ea4ecc0c,Saukville,WI,Midwest,wage_schedule,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,manual_review_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-b7f10793f3a03dbcc29c8d46,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-1d6691d7d38f740401997db4,Saukville,WI,Midwest,wage_schedule,qual_position_classification_or_civil_service_structure,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-d4f9d2f8704e0424f8114838,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-246dedf9083cb131afef9d61,Saukville,WI,Midwest,wage_schedule,qual_non_base_compensation_mechanism,quantitative_needs_normalization,quantitative_normalization_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-6c41aa93b55f1f00ad87226e,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-2579170bd56385ab7c49f50c,Saukville,WI,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-e35b97198020eb7f000bc70d,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-269dfa2eb66804e0d0c585fe,Saukville,WI,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-18934d5967b3962f1e5fd9c4,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-3cf24c25bae862459990b5e1,Saukville,WI,Midwest,wage_schedule,qual_market_recruitment_retention_pressure,qualitative_mechanism_claim_ready,supporting_example_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-0e09a591fd4633b890799e14,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-5780e2239611c04caae3bcab,Saukville,WI,Midwest,wage_schedule,qual_collective_bargaining,qualitative_mechanism_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-0b7376f7c1dbe29b070cbb04,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-7c7d7f7357b0d87051c50192,Saukville,WI,Midwest,wage_schedule,quant_other_compensation_value,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,explicit_effective_date,"January 1, 2004",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-dd7f5b0585887101f7ea1fc7,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-85e7fbf9f31b2fa2bfde386b,Saukville,WI,Midwest,wage_schedule,qual_strike_no_strike_or_labor_dispute_process,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-ac7b3b80a7a39e63f47a52ec,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-8ea91ac104befacb72775032,Saukville,WI,Midwest,wage_schedule,quant_overtime_or_holiday_rate,local_context_only,local_context_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-cdca603cc9e1fed17bfb7a85,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-a0da0b8f13c7961aa83a8ed9,Saukville,WI,Midwest,wage_schedule,quant_other_compensation_value,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-b90db0f6f5855901586dfaa0,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-ab2922fabbb7b9db53060b7f,Saukville,WI,Midwest,wage_schedule,qual_non_base_compensation_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-caf164359366eba3a445f937,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-ddb97a5cda51e8c03fc6b5da,Saukville,WI,Midwest,wage_schedule,quant_retroactive_pay_or_lump_sum,quantitative_needs_normalization,quantitative_normalization_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-4f7b9f9de39409f569b9477f,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-dec6bc2f03e95434a9ea564c,Saukville,WI,Midwest,wage_schedule,quant_overtime_or_holiday_rate,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-3d740ebe6c928faf5b989003,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-ec9a3ae6b60e960746101859,Saukville,WI,Midwest,wage_schedule,quant_percentage_raise_or_cola,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-78eed39592ecf696904ebd80,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-f79a7619eaf3efd365e3821b,Saukville,WI,Midwest,wage_schedule,quant_position_classification_pay_band,qualitative_mechanism_claim_ready,mechanism_summary_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-f275e371538e50f1f89e3953,BRMGRS-20260802-8df62993d1b37a56b60c498e,BRMSPAN-20260802-f885c0b226c688ebeaa494b0,Saukville,WI,Midwest,wage_schedule,quant_other_compensation_value,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRT-20260802-9caaab11a32bdb74aef765c5,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-3cff185ce49d468e6a4fe12d,Springfield,OH,Midwest,cba,quant_overtime_or_holiday_rate,local_context_only,local_context_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-da7ffa96984e1e6e074580a3,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-678528e4f136807d502e060b,Springfield,OH,Midwest,cba,quant_other_compensation_value,local_context_only,local_context_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-945a920e83c4a9885b396f5e,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-79acff71f02b688d73f7f358,Springfield,OH,Midwest,cba,quant_base_wage_direct_value,quantitative_direct_text_claim_ready,core_finding_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-2c8894e59ebc378b42dcdd47,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-86ef56c06dd5093dfe4c085e,Springfield,OH,Midwest,cba,quant_other_compensation_value,local_context_only,local_context_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRT-20260802-ed722ac5d5ff0a0d91a41936,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,BRMSPAN-20260802-913150aa5733a89381ee0fc5,Springfield,OH,Midwest,cba,quant_base_wage_direct_value,quantitative_needs_normalization,manual_review_candidate,remains_unclear,low,"[""no_strong_or_multiple_moderate_side_anchor""]",unclear_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
