scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500LIVE-20260729-000015,B4X2500-20260729-07519,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Colo,Story County (19169; primary),unclear,unclear,,unclear,Colo City Council Agenda (posted 2-27-2026) — includes topic: “Law Enforcement Contract”,https://www.cityofcolo.com/_files/ugd/2a9ede_9c8cba94c4f84f9c93ee580e9599733e.pdf,cityofcolo.com,https://cityofcolo.com/_files/ugd/2a9ede_9c8cba94c4f84f9c93ee580e9599733e.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,May be a place where a police/employment labor instrument or wage-related attachment is posted/linked.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000016,B4X2500-20260729-07519,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Colo,Story County (19169; primary),unclear,unclear,,unclear,"Colo City Council Minutes — July 6, 2026 proceedings (no labor compensation text identified in retrieved excerpt)",https://www.cityofcolo.com/_files/ugd/2a9ede_c7727299d6734319abf8e9aa49041c51.pdf,cityofcolo.com,https://cityofcolo.com/_files/ugd/2a9ede_c7727299d6734319abf8e9aa49041c51.pdf,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint,"Council minutes can include approvals of labor agreements or wage ordinances, but the returned text did not show binding pay terms.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000017,B4X2500-20260729-07519,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Colo,Story County (19169; primary),non_safety,non_safety,,unclear,"City Code of Colo, Iowa (2015) — codified personnel/policy sections (no specific wage schedule or executed labor instrument confirmed in retrieved excerpt)",https://www.cityofcolo.com/_files/ugd/2a9ede_3c7ee72b20cb4805a932faf6ff436086.pdf,cityofcolo.com,https://cityofcolo.com/_files/ugd/2a9ede_3c7ee72b20cb4805a932faf6ff436086.pdf,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,"If the code includes a compensation/pay plan mechanism, it could support wage-setting context for ordinary municipal non-safety employees.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000018,B4X2500-20260729-07520,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Correctionville,Woodbury County (19193; primary),non_safety,non_safety,,unclear,"Regular Correctionville City Council Meeting – February 12, 2024 (minutes include wage-setting resolution references and personnel manual change item)",https://correctionville.govoffice2.com/vertical/sites/%7B7CE86DCB-F866-4866-B07C-99FBB028E7FF%7D/uploads/02122024_Minutes.pdf,correctionville.govoffice2.com,https://correctionville.govoffice2.com/vertical/sites/%7B7CE86DCB-F866-4866-B07C-99FBB028E7FF%7D/uploads/02122024_Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,City council minutes reference city wage-setting actions for non-safety municipal employees (pool employees; other city employees) and personnel manual changes.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000019,B4X2500-20260729-07521,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Dallas Center,Dallas County (19049; primary),non_safety,non_safety,,unclear,"City Council Minutes (shows payroll pay increases effective June 25, 2022; lists hourly rates by employee)",https://www.dallascenter.com/city-council/minutes/city-council-minutes-132,dallascenter.com,https://dallascenter.com/city-council/minutes/city-council-minutes-132,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,City council-approved compensation/pay increases for (apparently) non-law municipal employees; may support identifying non_safety wage setting mechanisms (compensation committee recommendations).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000020,B4X2500-20260729-07523,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Dike,Grundy County (19075; primary),unclear,unclear,,unclear,City of Dike Fiscal Year 2023-2024 Wages (published wages list),https://dikeia.com/vertical/sites/%7BBFC2CBE3-38E0-4316-9241-4980191A50F6%7D/uploads/Wages_FY24_published.pdf,dikeia.com,https://dikeia.com/vertical/sites/%7BBFC2CBE3-38E0-4316-9241-4980191A50F6%7D/uploads/Wages_FY24_published.pdf,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal;fiscal_constraint_signal,"Potential employer-published compensation reference for ordinary municipal staff (non-safety/general), but not confirmed as an authoritative wage schedule/ordinance for a specific municipal bargaining unit.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000021,B4X2500-20260729-07523,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Dike,Grundy County (19075; primary),unclear,unclear,,unclear,"February 12, 2025 minutes (resolution to approve pay raise for certifications)",https://dikeia.com/vertical/sites/%7BBFC2CBE3-38E0-4316-9241-4980191A50F6%7D/uploads/February_12_2025_minutes.pdf,dikeia.com,https://dikeia.com/vertical/sites/%7BBFC2CBE3-38E0-4316-9241-4980191A50F6%7D/uploads/February_12_2025_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint,"Possible context for municipal pay setting (certification-based pay adjustment), but cannot be used as a qualifying comparator without an operative wage-plan/ordinance or binding labor agreement scope.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000022,B4X2500-20260729-07527,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Early,Sac County (19161; primary),non_safety,non_safety,,unclear,"January 2024 Council Meeting Minutes (annual wage review; full-time/part-time pay increases backdated to Jan 1, 2024)",https://earlyia.com/wp-content/uploads/2024/01/January-2024-minutes.pdf,earlyia.com,https://earlyia.com/wp-content/uploads/2024/01/January-2024-minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Potential municipal wage/pay-setting evidence for ordinary (non-safety) city employees.,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000023,B4X2500-20260729-07528,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Elk Run Heights,Black Hawk County (19013; primary),non_safety,non_safety,,"2019/2020 fiscal year (effective July 1, 2019 to June 30, 2020)",RESOLUTION 2957 — A RESOLUTION SETTING THE WAGES FOR THE CITY EMPLOYEES FOR THE 2019/2020 FISCAL YEAR,https://elkrunheights.com/vertical/sites/%7B7ED206A7-2B71-4559-9E11-413BD2A1E3D3%7D/uploads/07-09-2019_Council_Packet.pdf,elkrunheights.com,https://elkrunheights.com/vertical/sites/%7B7ED206A7-2B71-4559-9E11-413BD2A1E3D3%7D/uploads/07-09-2019_Council_Packet.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal;fiscal_constraint_signal,Direct city council wage-setting resolution for city employees (non-sworn/non-safety municipal labor compensation).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000024,B4X2500-20260729-07528,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Elk Run Heights,Black Hawk County (19013; primary),non_safety,non_safety,,"Effective March 11, 2024 (no broader CBA duration stated in visible section; operative for that wage/position update only)","RESOLUTION 4166 — A RESOLUTION OF THE CITY COUNCIL OF THE CITY OF ELK RUN HEIGHTS, IOWA SETTING COMPENSATION OF THE CITY CLERK POSITION",https://elkrunheights.com/vertical/sites/%7B7ED206A7-2B71-4559-9E11-413BD2A1E3D3%7D/uploads/03-12-2024.pdf,elkrunheights.com,https://elkrunheights.com/vertical/sites/%7B7ED206A7-2B71-4559-9E11-413BD2A1E3D3%7D/uploads/03-12-2024.pdf,mou_or_memorandum,memorandum_or_settlement,medium,non_safety_constraint_signal,Authoritative city council compensation-setting document for a non-safety municipal employee position.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000025,B4X2500-20260729-07531,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Farley,Dubuque County (19061; primary),unclear,unclear,,unclear,City of Farley Meetings (Meeting Agendas and Minutes portal),https://farleyiowa.community.diligentoneplatform.com/Portal/,farleyiowa.community.diligentoneplatform.com,https://farleyiowa.community.diligentoneplatform.com/Portal,budget_or_pay_plan,agenda_cover_sheet,high,strike_or_no_strike_constraint;non_safety_constraint_signal,"Farley council agenda/minutes attachments may include wage/pay plans, pay policy, or council actions related to municipal labor terms.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000026,B4X2500-20260729-07531,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Farley,Dubuque County (19061; primary),unclear,unclear,,unclear,"Ordinances - City of Farley, IA (Code of Ordinances / Newest Ordinances listing)",https://farleyiowa.hosted.civiclive.com/cms/One.aspx?pageId=15492862&portalId=15455657,farleyiowa.hosted.civiclive.com,https://farleyiowa.hosted.civiclive.com/cms/One.aspx,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,Municipal wage schedules and compensation policies are often established/updated by ordinance for ordinary non-safety and can include council-enacted pay provisions.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000027,B4X2500-20260729-07533,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Fruitland,Muscatine County (19139; primary),police,police,,"July 1, 2018 through June 30, 2021 (TERM clause).","LAW ENFORCEMENT AND EMERGENCY SERVICE AGREEMENT BETWEEN THE CITY OF MUSCATINE, IOWA, AND THE CITY OF FRUITLAND, IOWA",https://ia-muscatine2.civicplus.com/DocumentCenter/View/16058/Item-11H-Law-Enforcement-Agreement?bidId=,ia-muscatine2.civicplus.com,https://ia-muscatine2.civicplus.com/DocumentCenter/View/16058/Item-11H-Law-Enforcement-Agreement,mou_or_memorandum,memorandum_or_settlement,medium,,"Could indicate a wage-increase linkage mechanism for police-related costs affecting Fruitland service arrangements, but does not provide a Fruitland police labor contract.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000028,B4X2500-20260729-07533,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Fruitland,Muscatine County (19139; primary),non_safety,non_safety,,Unclear (ordinance text says compensation of other officers/employees set by City Council resolution; no specific wage schedule/union term language in the cited section).,"Fruitland City Code of Ordinances (2020; Updated January 13, 2026) — Title 2, Chapter 4: Salaries of Municipal Officers (2-4-4 Other Officers)",https://fruitlandia.com/wp-content/uploads/2026/03/Fruitland-Code-of-Ordinances-2020_1-13-26-Update.pdf,fruitlandia.com,https://fruitlandia.com/wp-content/uploads/2026/03/Fruitland-Code-of-Ordinances-2020_1-13-26-Update.pdf,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,May point to the existence of separate City Council resolutions or employee pay schedules that would be the actual non-safety wage setting documents.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000029,B4X2500-20260729-07533,scout_lane_004,broad_4x2500_shard_004,worker_004,IA,Midwest,Fruitland,Muscatine County (19139; primary),unclear,unclear,,"Unclear (agenda lists a salary resolution number, but the resolution text/attachment is not included in the agenda document).","Fruitland City Council Meeting Agenda — Tuesday, June 11th, 2024 (includes item: Approve Salary Resolution 2024-06-11)",https://fruitlandia.com/wp-content/uploads/2024/06/Fruitland-Agenda-6-11-2024.pdf,fruitlandia.com,https://fruitlandia.com/wp-content/uploads/2024/06/Fruitland-Agenda-6-11-2024.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,"Directs to a likely official wage-setting document, but the wage terms are not contained in the agenda itself.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
