post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
65,382,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,65,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_163571,163571,IN,Greenwood,CITY OF GREENWOOD,municipal,place,66296,2023,1,no,Johnson County (18081; primary),0.981258,0.697062,24.322,10.000,15.734,10.457,8.835,5.000,0.000,0.000,74.349,862,Tier 1,low,population percentile 98.1; municipal/place; state evidence low; smoothed yield component 15.7/20; 2 county relationship(s); unscouted,4,1.000000,2.000000,0.000000,0.333333,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GREENWOOD"" IN official website","""CITY OF GREENWOOD"" IN collective bargaining agreement","""CITY OF GREENWOOD"" IN police union contract","""CITY OF GREENWOOD"" IN fire union contract","""CITY OF GREENWOOD"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GREENWOOD (Census government ID 163571; locked municipality ID cog_2025_163571). County context: Johnson County (18081; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
66,383,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,66,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_124232,124232,FL,West Melbourne,CITY OF WEST MELBOURNE,municipal,place,29144,2023,1,no,Brevard County (12009; primary),0.950995,0.645460,23.030,10.000,17.089,11.950,7.279,5.000,0.000,0.000,74.348,863,Tier 1,medium,population percentile 95.1; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,30,0.933333,2.566667,0.066667,0.032258,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF WEST MELBOURNE"" FL official website","""CITY OF WEST MELBOURNE"" FL collective bargaining agreement","""CITY OF WEST MELBOURNE"" FL police union contract","""CITY OF WEST MELBOURNE"" FL fire union contract","""CITY OF WEST MELBOURNE"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WEST MELBOURNE (Census government ID 124232; locked municipality ID cog_2025_124232). County context: Brevard County (12009; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
67,384,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,67,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_211886,211886,WA,Enumclaw,CITY OF ENUMCLAW,municipal,place,12697,2023,2,yes,King County (53033; primary); Pierce County (53053),0.896117,0.593293,21.433,10.000,16.923,12.131,8.861,5.000,0.000,0.000,74.347,864,Tier 1,medium,population percentile 89.6; municipal/place; state evidence medium; smoothed yield component 16.9/20; 3 county relationship(s); unscouted,15,0.933333,3.133333,0.066667,0.062500,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF ENUMCLAW"" WA official website","""CITY OF ENUMCLAW"" WA collective bargaining agreement","""CITY OF ENUMCLAW"" WA police union contract","""CITY OF ENUMCLAW"" WA fire union contract","""CITY OF ENUMCLAW"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ENUMCLAW (Census government ID 211886; locked municipality ID cog_2025_211886). County context: King County (53033; primary); Pierce County (53053). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
68,385,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,68,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_184736,184736,FL,Hallandale Beach,CITY OF HALLANDALE BEACH,municipal,place,41547,2023,1,no,Broward County (12011; primary),0.966562,0.667722,23.618,10.000,17.089,11.950,6.686,5.000,0.000,0.000,74.343,865,Tier 1,medium,population percentile 96.7; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,30,0.933333,2.566667,0.066667,0.032258,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF HALLANDALE BEACH"" FL official website","""CITY OF HALLANDALE BEACH"" FL collective bargaining agreement","""CITY OF HALLANDALE BEACH"" FL police union contract","""CITY OF HALLANDALE BEACH"" FL fire union contract","""CITY OF HALLANDALE BEACH"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HALLANDALE BEACH (Census government ID 184736; locked municipality ID cog_2025_184736). County context: Broward County (12011; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
69,386,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,69,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_161529,161529,DE,Wilmington,CITY OF WILMINGTON,municipal,place,71675,2023,1,no,New Castle County (10003; primary),0.983028,0.701960,24.432,10.000,15.538,10.370,9.000,5.000,0.000,0.000,74.340,866,Tier 1,low,population percentile 98.3; municipal/place; state evidence low; smoothed yield component 15.5/20; 2 county relationship(s); unscouted,0,,,,,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF WILMINGTON"" DE official website","""CITY OF WILMINGTON"" DE collective bargaining agreement","""CITY OF WILMINGTON"" DE police union contract","""CITY OF WILMINGTON"" DE fire union contract","""CITY OF WILMINGTON"" DE salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WILMINGTON (Census government ID 161529; locked municipality ID cog_2025_161529). County context: New Castle County (10003; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
70,387,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,70,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_124256,124256,FL,Groveland,CITY OF GROVELAND,municipal,place,23628,2023,1,no,Lake County (12069; primary),0.938547,0.632286,22.644,10.000,17.089,11.950,7.654,5.000,0.000,0.000,74.337,867,Tier 1,medium,population percentile 93.9; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,30,0.933333,2.566667,0.066667,0.032258,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GROVELAND"" FL official website","""CITY OF GROVELAND"" FL collective bargaining agreement","""CITY OF GROVELAND"" FL police union contract","""CITY OF GROVELAND"" FL fire union contract","""CITY OF GROVELAND"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GROVELAND (Census government ID 124256; locked municipality ID cog_2025_124256). County context: Lake County (12069; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
71,388,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,71,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_205597,205597,WA,Monroe,CITY OF MONROE,municipal,place,19447,2023,1,no,Snohomish County (53061; primary),0.927391,0.620059,22.290,10.000,16.923,12.131,7.993,5.000,0.000,0.000,74.337,868,Tier 1,medium,population percentile 92.7; municipal/place; state evidence medium; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,15,0.933333,3.133333,0.066667,0.062500,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MONROE"" WA official website","""CITY OF MONROE"" WA collective bargaining agreement","""CITY OF MONROE"" WA police union contract","""CITY OF MONROE"" WA fire union contract","""CITY OF MONROE"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MONROE (Census government ID 205597; locked municipality ID cog_2025_205597). County context: Snohomish County (53061; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
72,389,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,72,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_209205,209205,OR,Troutdale,CITY OF TROUTDALE,municipal,place,15717,2023,1,no,Multnomah County (41051; primary),0.912161,0.606690,21.866,10.000,16.964,12.684,7.815,5.000,0.000,0.000,74.330,869,Tier 1,low,population percentile 91.2; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,9,1.000000,3.555556,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF TROUTDALE"" OR official website","""CITY OF TROUTDALE"" OR collective bargaining agreement","""CITY OF TROUTDALE"" OR police union contract","""CITY OF TROUTDALE"" OR fire union contract","""CITY OF TROUTDALE"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TROUTDALE (Census government ID 209205; locked municipality ID cog_2025_209205). County context: Multnomah County (41051; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
73,390,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,73,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_164472,164472,IA,Marion,CITY OF MARION,municipal,place,42213,2023,1,no,Linn County (19113; primary),0.967068,0.668720,23.642,10.000,15.961,11.137,8.581,5.000,0.000,0.000,74.321,871,Tier 1,low,population percentile 96.7; municipal/place; state evidence low; smoothed yield component 16.0/20; 2 county relationship(s); unscouted,6,0.833333,2.833333,0.166667,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MARION"" IA official website","""CITY OF MARION"" IA collective bargaining agreement","""CITY OF MARION"" IA police union contract","""CITY OF MARION"" IA fire union contract","""CITY OF MARION"" IA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MARION (Census government ID 164472; locked municipality ID cog_2025_164472). County context: Linn County (19113; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
74,391,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,74,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_207940,207940,IN,Muncie,CITY OF MUNCIE,municipal,place,65081,2023,1,no,Delaware County (18035; primary),0.980640,0.695901,24.294,10.000,15.734,10.457,8.835,5.000,0.000,0.000,74.320,872,Tier 1,low,population percentile 98.1; municipal/place; state evidence low; smoothed yield component 15.7/20; 2 county relationship(s); unscouted,4,1.000000,2.000000,0.000000,0.333333,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MUNCIE"" IN official website","""CITY OF MUNCIE"" IN collective bargaining agreement","""CITY OF MUNCIE"" IN police union contract","""CITY OF MUNCIE"" IN fire union contract","""CITY OF MUNCIE"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MUNCIE (Census government ID 207940; locked municipality ID cog_2025_207940). County context: Delaware County (18035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
75,392,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,75,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_172360,172360,OH,Fairview Park,CITY OF FAIRVIEW PARK,municipal,place,16785,2023,1,no,Cuyahoga County (39035; primary),0.916966,0.610817,21.998,10.000,16.670,11.977,8.673,5.000,0.000,0.000,74.319,873,Tier 1,low,population percentile 91.7; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF FAIRVIEW PARK"" OH official website","""CITY OF FAIRVIEW PARK"" OH collective bargaining agreement","""CITY OF FAIRVIEW PARK"" OH police union contract","""CITY OF FAIRVIEW PARK"" OH fire union contract","""CITY OF FAIRVIEW PARK"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FAIRVIEW PARK (Census government ID 172360; locked municipality ID cog_2025_172360). County context: Cuyahoga County (39035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
76,393,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,76,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_205211,205211,OR,Gladstone,CITY OF GLADSTONE,municipal,place,11865,2023,1,no,Clackamas County (41005; primary),0.890356,0.589038,21.287,10.000,16.964,12.684,8.377,5.000,0.000,0.000,74.313,874,Tier 1,low,population percentile 89.0; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,9,1.000000,3.555556,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GLADSTONE"" OR official website","""CITY OF GLADSTONE"" OR collective bargaining agreement","""CITY OF GLADSTONE"" OR police union contract","""CITY OF GLADSTONE"" OR fire union contract","""CITY OF GLADSTONE"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GLADSTONE (Census government ID 205211; locked municipality ID cog_2025_205211). County context: Clackamas County (41005; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
77,394,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23,parallel_lane_1,77,POST-PI-PARALLEL-AGGRESSIVE-3X300-FEASIBILITY-2026-07-23-LANE1,cog_2025_132412,132412,OH,Galion,CITY OF GALION,municipal,place,10293,2023,3,yes,Crawford County (39033; primary); Morrow County (39117); Richland County (39139),0.877950,0.580115,20.977,10.000,16.670,11.977,9.673,5.000,0.000,0.000,74.298,875,Tier 1,low,population percentile 87.8; municipal/place; state evidence low; smoothed yield component 16.7/20; 4 county relationship(s); unscouted,8,1.000000,3.125000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GALION"" OH official website","""CITY OF GALION"" OH collective bargaining agreement","""CITY OF GALION"" OH police union contract","""CITY OF GALION"" OH fire union contract","""CITY OF GALION"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GALION (Census government ID 132412; locked municipality ID cog_2025_132412). County context: Crawford County (39033; primary); Morrow County (39117); Richland County (39139). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-parallel-aggressive-3x300-feasibility-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
