mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-e564e68ac93d0b5ccc387b91,ROOTCOMP-0fe4dbe37d66bd85358069bc,Westmorland,CA,2025,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-650b991763d0f771b3d84882,ROOTCOMP-1d977f4d794a4cead0799fc6,Wheatland,CA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-5f73c4af0bc2ccf238badefb,ROOTCOMP-ca75d89b46c0ed5311f995c7,Castle Pines,CO,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-fe9a3687727e637e01fe3744,ROOTCOMP-8ef3ae30ad55d64d224da752,Dinosaur,CO,undated-source-B4X2500LIVE-20260729-004829,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-928d24b59863ea62446ca21f,ROOTCOMP-0ef92b502abdb6256454c508,Dinosaur,CO,undated-source-B4X2500LIVE-20260729-004829,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-e555bc5983aa5591b72a9dae,ROOTCOMP-d8599a696a3df82a05cccbb1,Mountain Village,CO,2015,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-7f5f7c88cb8d683e4b9a91c2,ROOTCOMP-1108a7cc0322da20a24dafad,Mountain Village,CO,2016,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-4aa625c7b304c9e5fcade74d,ROOTCOMP-2fa01605114e0ca6d7450397,Bonifay,FL,undated-source-B4X2500LIVE-20260729-004275,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-0782c11a26d025607b5824d0,ROOTCOMP-7e2cbb6fcd0fb4bd9de4b89d,Golden Beach,FL,2022,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-76946b27239e4171c89a94a5,ROOTCOMP-3bca9a7b3183a53be318faf2,Greenville,FL,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-f758f25035194ed46ba0d97c,ROOTCOMP-d4752ca4a1bb517de4ebec98,Melbourne Beach,FL,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-110db789d9f8e273202f2837,ROOTCOMP-55d353bb6a2b43e9c341ce3d,Mexico Beach,FL,2022,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-0ade829048f853a2aa17b6aa,ROOTCOMP-5c7765ac3141b416e9a79713,Arnoldsville,GA,undated-source-B4X2500LIVE-20260729-009296,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-b13fbb942d7090043b2776ab,ROOTCOMP-6d92a48a84ff38d54c6a57c1,Guyton,GA,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-df79f312d85fd2c0fb521754,ROOTCOMP-cd22c641ecf31d838a35eb3e,Nicholson,GA,2025,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-1b585ec59e134cc85dd7dcd6,ROOTCOMP-13e2873358b960601503bc17,Statham,GA,2022,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-742d72960da4361d31731f38,ROOTCOMP-963d5bb2d3bab8e9b8f0583b,Statham,GA,2022,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-1c522b531a883e67353f79ef,ROOTCOMP-fc93008f70ab9f2c1f02fc2d,Callender,IA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-3602aa4ae32bf5727902a666,ROOTCOMP-957f90169d2e975fbd3e0f3e,Garnavillo,IA,2021,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-374f4aa54d1f64772f4fb5ff,ROOTCOMP-50675c0fc9fa6c2d1647b8a9,Hinton,IA,2022,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-7e32eacec616fa5caebfeaed,ROOTCOMP-b6bc12371aae7256551831f4,Madrid,IA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-43ae38bbadb861a595aac1b1,ROOTCOMP-f4efbc5beabc2b6f3110485f,Moville,IA,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-c682b41fe75c2f80b06fec6d,ROOTCOMP-e3bda4ac030b6116be96f9e1,Walcott,IA,2026,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-74e0f636ee0054e20767131f,ROOTCOMP-8ef97d336a80fdf699805b91,Webb,IA,2014,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-570c3405a4e15a55d208892d,ROOTCOMP-636ffba21d179448d418c4ac,Moore,ID,2020,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-4b4f4e0c352eda71173f1707,ROOTCOMP-2caf386df9adc9199b74389a,Moore,ID,2020,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-f65c8d3392d378e07464ca0f,ROOTCOMP-329d0a0286521d22457aac4d,Broadview,IL,2023,institutional_channel,ordinance_council_adoption,fire,implemented,high
MECHEXP-3ae0478993e6c3fd3be6b67d,ROOTCOMP-b76e94142a6ae22d47a8db01,Farmington,IL,undated-source-B4X2500LIVE-20260729-007586,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-eb8bb2913e2c2cb671fa3329,ROOTCOMP-42b2ce518bb798e7f3b6f4f9,Hillsboro,IL,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-9be51573cd57cbf66adf8482,ROOTCOMP-f35e6c40f3279fdeacdec25f,Jerome,IL,2018,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-e48973f2de0c0da6c481d861,ROOTCOMP-69d803d1c802b50154f6b01a,Macomb City,IL,2022,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-f7f13681861c38eb4192e419,ROOTCOMP-a4da9f04cb9103f6cb85678a,Montgomery,IL,2026,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-23618ff447e47d59a089a59c,ROOTCOMP-eb34cb7b7db27922361ea19b,Peoria Heights,IL,2025,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-e5005208cd13a6830530f635,ROOTCOMP-678c340536b092b9b4a300b6,Princeton,IL,2025,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-a2f96961b2fdba583fe8f773,ROOTCOMP-0187b41ccc59c05087fba0ae,Riverdale,IL,2024,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-3e458f002da38068a841a408,ROOTCOMP-db530b1894d035855dbd48e5,Sugar Grove,IL,2022,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-d09a266d027cb8d2cac9cc7f,ROOTCOMP-6dfaaea9e5d43c9ff47901e9,Summit,IL,undated-source-BRMGRS-20260802-d71d7044f9d486ac0e6d4596,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-6dce4b0b0104d858c2064d69,ROOTCOMP-b506e67ad7e8c91b95d781b0,Urbana,IL,2022,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-4ba193a8cecdf5987bb09dc6,ROOTCOMP-a383f6e325f5ec1c7b266158,Urbana,IL,undated-source-BRMGRS-20260802-91675ace91c40522b785d902,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-7e70f9f7b18f0cc104671e8b,ROOTCOMP-8f714ac07b3eb24fc38a2291,Yates City,IL,2026,institutional_channel,ordinance_council_adoption,non_safety,implemented,high
MECHEXP-a8150b0315af9aa33ed04bee,ROOTCOMP-953ab17a8df9f06e5a740d5f,Corydon,IN,2021,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-d6bf5d0d6417d02a15f0942a,ROOTCOMP-c27cbd3cea23d955da632cd4,Fairmount,IN,undated-source-B4X2500LIVE-20260729-005206,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-ca07c635e17270fb93eb0a6c,ROOTCOMP-4d8e12726b16bc3c134531df,Greentown,IN,2025,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-568848790488605cd2b38d55,ROOTCOMP-722e21812991dcdbd4fdf2ed,Hagerstown,IN,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-386ecc08df21c3bd4719ab20,ROOTCOMP-2b4e33f5020c1f832be98e09,Hagerstown,IN,2024,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-501b48f81a5c7dd303b74057,ROOTCOMP-07dc9f5d51c5bed418efc79c,Haubstadt,IN,undated-source-B4X2500LIVE-20260729-002740,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-8e6346bf9857cce0f500d408,ROOTCOMP-632692c035b3fd3969689885,Jackson,IN,2018,institutional_channel,ordinance_council_adoption,fire,implemented,high
MECHEXP-78a55b0f11d301343d146fbc,ROOTCOMP-56b03b0fdcb530f2b3ba0032,Jennings,IN,2025,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-dabaa1482c712dcb4a46b95a,ROOTCOMP-bb936449178b93f69ae93ea6,Jennings,IN,undated-source-BRMGRS-20260802-e797b0015e59e3f61532964d,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-dadab8c1fe216c26ee979e39,ROOTCOMP-ad4303849be51687f69bc3b7,Marion,IN,2025,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-7b9535d5b7b72efa9d1a4079,ROOTCOMP-33f2764f871f702b63bdfd4c,New Richmond,IN,2021,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-34be2e7c5103476472546a44,ROOTCOMP-7bbcde2fa8f4e18dd92f5b02,Owensville,IN,2020,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-9832581ed2c98f8528e260b5,ROOTCOMP-8f50095ef3c1b08c5af258c1,Redkey,IN,2025,institutional_channel,ordinance_council_adoption,non_safety,implemented,high
MECHEXP-a0b960c4438e10c6af39d983,ROOTCOMP-46d42480c39d52ef5411d0b9,Shadeland,IN,2021,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-92940115540bb754a9eab2f5,ROOTCOMP-14f4d97876ba9f41fa8b5cd5,Spurgeon,IN,undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-d6a51c13749548ea38dc5df8,ROOTCOMP-2d2ec910c6d42184c4b4c718,Thorntown,IN,2026,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-96106bf1320cf48e87f0885b,ROOTCOMP-2ef79854897785b9f789c533,Union,IN,2023,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-1d638f033c1950a6d9d160f1,ROOTCOMP-6ce7fa6e96551e31d1d8e61f,Wheatfield,IN,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-4e1cd655e3bde36e276ef467,ROOTCOMP-a7b6b153490b39bf914354f6,Winslow,IN,undated-source-BRMGRS-20260802-8b4b84318e522bff80e79efc,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-4c0df2778a00e479059ac5a9,ROOTCOMP-9fdaf9b547fac53e2c57a4aa,Afton,KS,2025,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-261e48a0a26d8a4e632ab3f3,ROOTCOMP-11b00e149bbe06c8729dd152,Augusta,KS,2024,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-e659a6973dbcd667fd573601,ROOTCOMP-52a74f94b812f458fb8ab5fc,Eureka,KS,2024,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-c0de60a8f6c29ed5fcbb09fb,ROOTCOMP-f8a8459a2cde8d0a2d723076,Eureka,KS,2025,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-ddbfdec1ad3a264193006f8c,ROOTCOMP-f81da4a29d07a6f3d3c9b31d,Lincoln,KS,undated-source-BRMGRS-20260802-9492c6ee7f7a82834b0231de,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-803b403d2bd939a69bed6491,ROOTCOMP-072cccb2441ed3f1a422a8e5,Melvern,KS,2026,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-9e328875d57f790dae2f8521,ROOTCOMP-f94a0f5c0b6801dcd73a9ec1,Towanda,KS,2026,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-a6bc3839fbbdc688abc60770,ROOTCOMP-62da5a864aa780a538709ea7,Audubon Park,KY,2020,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-dea54c6e286954f9e7a8707d,ROOTCOMP-73077f1c42a8d553afdad9b8,Bromley,KY,undated-source-B4X2500LIVE-20260729-006859,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-8b58971525ca4cdafdf96523,ROOTCOMP-f8994669062af3d4fce013d7,Calvert City,KY,2022,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-0a33b15dc70a41527933bcbb,ROOTCOMP-61a2a11511e14cb0a426e206,Fox Chase,KY,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-482417bc05047d9beac2f9ef,ROOTCOMP-62869a7be27f3f995756581a,Goshen,KY,2026,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-da4cc6355804e63732aef70b,ROOTCOMP-d08f97ce27302deec4b2527f,Louisa,KY,2024,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-4ca2f76425d9d042d25a5f16,ROOTCOMP-0c29ad4ce4691b29a550a294,Mount Olivet,KY,2025,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-fd7c5792a6cbd2eaf306d8b8,ROOTCOMP-1b8da9815cc85ec89ba2b8f9,Munfordville,KY,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-1b31f9a40617b551b0102d83,ROOTCOMP-f4c642fb71c22f9e261a4888,Choudrant,LA,undated-source-B4X2500LIVE-20260729-009421,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-378321139bcaf5a80f7e345a,ROOTCOMP-bcf766794ea095d1b2e44dd1,Grand Isle,LA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-e5027f8c5537058c022f64d9,ROOTCOMP-4c20ba571c200786e0bd8d00,Gueydan,LA,2023,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-7114caf185962a9657e59ab4,ROOTCOMP-c1d9a794038d082afc2fa421,Oberlin,LA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-30d7ce6b7c3e08e50dc88e59,ROOTCOMP-07e8e64c5e5f77a0ffd00eee,Oil City,LA,2025,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-d27b1960559d80e23bec22c8,ROOTCOMP-2a2c0d86f0e4da9fc75eb572,Sibley,LA,2025,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-4507c785ff13e4e76ff20bca,ROOTCOMP-af1e20f607c1a8ddfea995e4,Simmesport,LA,2020,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-cab7c33afdb0c29e6f9ce3ee,ROOTCOMP-3324346cc6ce0db102f7487a,Marydel,MD,undated-source-B4X2500LIVE-20260729-006941,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-db603b521050880452be3bc0,ROOTCOMP-5374544dcbecb89f77eb884d,Bradley,ME,2026,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-6d7cc1bec303445ac32d8c1b,ROOTCOMP-ab95d5104535777d94ca179e,Allegan,MI,2014,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-b97eb5b8956b037f937b22fd,ROOTCOMP-e59e8b0ac9e68bdaa87b1c62,Allegan,MI,undated-source-BRMGRS-20260802-56ac3cb4c44b6e0f2d10047b,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-7991b4f317fe30f4b503c2f0,ROOTCOMP-d713e0f68da34e2a87b1daf9,Bangor,MI,2025,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-1f949e62b2a4405d29e226f6,ROOTCOMP-2359f1c4774ef46caa5303d6,Bangor,MI,2026,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-07b862784e1b2db0e80cb7ae,ROOTCOMP-4ee14de14580c7a1b7d6497b,Grand Rapids charter,MI,2018,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-ec3a35b010d2ee28d7fd65ca,ROOTCOMP-6cb2d6496e1db492953a3176,Hart,MI,2017,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-3df49cdd501ffc3ae2a7d246,ROOTCOMP-78f798ec7822325bf0c0b29f,Hart,MI,undated-source-BRMGRS-20260802-ecba4d2768718d8de101e65c,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-e442a1037a002f9a00c2ffde,ROOTCOMP-67da2220f40c8e83055de640,Helena,MI,2026,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-76d9ac7bcc6e18dea6fcd118,ROOTCOMP-4bcf00e675089acd188afec6,Markey,MI,2024,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-13315861c142f05eecbb18b0,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,2024,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-474d6345ad5ef86596df5225,ROOTCOMP-7401905aa1bfbb03a7292d35,Reed City,MI,2025,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-900317e0ddad76417913a9d7,ROOTCOMP-f1729f77901330938e3e80a5,Webster,MI,2022,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-6628b6b6c4f7eab903f70fba,ROOTCOMP-53cc270fe609aba013451d4c,Austin,MN,2025,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-97dcae472fbe93e32468fd63,ROOTCOMP-7b8f19181f53eeb579164bc9,Badger,MN,undated-source-BRMGRS-20260802-e3c16c3973d13f7f7759f944,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-f032d316adcaf630e683bc9f,ROOTCOMP-c80d743e5caa62123a685b10,Bigfork,MN,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-756c56e62dacafcafa80905e,ROOTCOMP-792fccaa6e0f61540827effb,Canton,MN,2022,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-f96083de548d05c3a08bcde4,ROOTCOMP-661be0a64a199c2916f197a6,Canton,MN,2023,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-06b8ea06ab2b57791d0f4b4b,ROOTCOMP-d28c3018f034c57023003770,Carlos,MN,undated-source-BRMGRS-20260802-6104242d1996065cb9c4445c,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-9316c57a94edd9725de22338,ROOTCOMP-d17fe1081aa05255e7c8125f,Detroit,MN,2022,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-07b00ea1be1344acd8f8fb40,ROOTCOMP-c1d01eebf47b345730bc0dac,Fairmont,MN,2022,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-603ddc42b13171b2905bc84f,ROOTCOMP-bde23d9850391eb62733e041,Fairmont,MN,2022,institutional_channel,ordinance_council_adoption,police,implemented,high
MECHEXP-a946ce4a921f0666fe38b0c9,ROOTCOMP-75ef9edced8583b0cca5c875,Ghent,MN,undated-source-BRMGRS-20260802-5aaf0681eac3617d4a66bf78,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-d33a7549b5f5ec61480a969b,ROOTCOMP-da40b889bcd3ff3420374606,Grey Eagle,MN,2025,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-b0801987fb204844e65b3c62,ROOTCOMP-3b3629b563ff5f73839bed72,Harmony,MN,2018,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-f7c786d668a0d7c3abcb4ff6,ROOTCOMP-27bf1de291068e7e9e337f4e,Hinckley,MN,undated-source-B4X2500LIVE-20260729-000531,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-9860bf796bc1f1465877266b,ROOTCOMP-c5b42a5c39ae9e90990871d3,Ivanhoe,MN,2026,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-6c35d8b16461dd495eac0789,ROOTCOMP-abe43fdd0f025e1611dfd5f1,Kenyon,MN,2026,institutional_channel,ordinance_council_adoption,side_independent,implemented,high
MECHEXP-ca1c8e894da249702ba79d8c,ROOTCOMP-0c800400d5952e0b97db58e7,Madison,MN,2026,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-f0c882dea79244df52a24ae1,ROOTCOMP-2ecbcfba8c0fac4d35ed5c8b,Mantorville,MN,2023,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-bacfa5a9dae6ea0d4146ff3b,ROOTCOMP-2b1d1fec5dd00e8dab40b4c0,Maple Grove,MN,undated-source-BRMGRS-20260802-ee49487423cd0c4523852bfd,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-aa04a9c78b8258f9f9202993,ROOTCOMP-c820040d2b239c6a1c6f9f51,Maple Lake,MN,undated-source-B4X2500LIVE-20260729-005536,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-b3f3b9b604cf4c7cd598214a,ROOTCOMP-34b34cc54e6a11078ce18c6d,May,MN,undated-source-BRMGRS-20260802-ba2f2450692b14888432cae4,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-603ad352b36282ac04d05681,ROOTCOMP-30b19a7849b7afd0c3619742,Milaca,MN,undated-source-BRMGRS-20260802-c651a4fa17b469ff71375c4a,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-f7f0aef6a45f687dab66f9ab,ROOTCOMP-f35297ef3064469fab55264c,New Auburn,MN,2014,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-d34c6045f0c6a4139103310e,ROOTCOMP-a087942288708fa5312146a3,New Auburn,MN,2022,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-d71021261aa82f2131a0044e,ROOTCOMP-6a3abe41dad84b846351e076,New Richland,MN,2026,institutional_channel,ordinance_council_adoption,police,formally_adopted,high
MECHEXP-057e081f47752595189f5a98,ROOTCOMP-cfaddeb5a1918b4d40767286,Roseau,MN,undated-source-B4X2500LIVE-20260729-000555,institutional_channel,ordinance_council_adoption,remains_unclear,formally_adopted,high
MECHEXP-3fc9f23265d0c889d2c76f0c,ROOTCOMP-3cef2e2e260091dd8a0997c8,Sandstone,MN,2019,institutional_channel,ordinance_council_adoption,remains_unclear,implemented,high
MECHEXP-b17b6a690cba61373f2a7b4c,ROOTCOMP-77c4efa80ef64b2f75f1528f,Sauk Centre,MN,2024,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-d73028c43fa727301e7e4ebd,ROOTCOMP-12baaa32e379da2b03d89650,Sauk Centre,MN,undated-source-BRMGRS-20260802-b8ceadbfebf5c6d548b1aca7,institutional_channel,ordinance_council_adoption,side_independent,formally_adopted,high
MECHEXP-b7f30484b96fdc416736da75,ROOTCOMP-777a348f4c0f9062b07e4873,Vergas,MN,2026,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
MECHEXP-b7df8dc5e8680ca9d8934da8,ROOTCOMP-5ad4fd192685f64d48a26036,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,institutional_channel,ordinance_council_adoption,non_safety,formally_adopted,high
