mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-4290d35036eb4aa76e72794f,ROOTCOMP-af94a10fbc6dcff7e19813e0,Fruitland,IA,2020,pressure_channel,fiscal_constraint,remains_unclear,implemented,high
MECHEXP-a7112963028e9f2273e3ba3b,ROOTCOMP-cd809daff7f9a6bf560a8746,Hawkeye,IA,undated-source-BRMGRS-20260802-2750acaaab23932f49a06a46,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-c2c99ac27f82c24f06acb870,ROOTCOMP-9091f7c558c719f9ede6574a,Moravia,IA,2024,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-fb70209d4134d32bc106518f,ROOTCOMP-9c3932306ebbdade36ac6125,Pilot Mound,IA,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-be358dfd2ebe7daab459703d,ROOTCOMP-bfddc970f8af6f1ecb88f578,Templeton,IA,undated-source-BRMGRS-20260802-fac6f03389e983e247b4b28d,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-301bbf446e4a169aef59a8c7,ROOTCOMP-8ef97d336a80fdf699805b91,Webb,IA,2014,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-c94cf447cdda1e17ec027e3d,ROOTCOMP-6aa513790b3b37d25b978186,Webb,IA,2017,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-596fdd640b8d303294e72f78,ROOTCOMP-2caf386df9adc9199b74389a,Moore,ID,2020,pressure_channel,fiscal_constraint,non_safety,formally_adopted,high
MECHEXP-f2629b14757ccf1af7c66d3f,ROOTCOMP-fc49bcf3fb8f8675662c1ef3,Addison,IL,undated-source-RS429-728fa34f79dffe429f1c,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-a5fcaac2e4efa7010191ae40,ROOTCOMP-73797a7a54bd8804da26593f,Bedford Park,IL,2020,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-da4e6479345eb076dd958f56,ROOTCOMP-ca49dbdce0bbec48ca22543a,Bedford Park,IL,2024,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-af0f553e5c141cd36a218710,ROOTCOMP-c223205d115e5d7b14f4d644,Bellflower,IL,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7c43a4f39883a05c3bc01a7a,ROOTCOMP-6b6d4507011e0682cdae31a7,Champaign,IL,2025,pressure_channel,fiscal_constraint,side_independent,paid_or_observed,high
MECHEXP-c0c87948e2a712f44a0f639e,ROOTCOMP-bb8adcfe2b587a20a451f310,Colona,IL,2024,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-48f9fd598c56e9fe6d9689c6,ROOTCOMP-d5a944ff035ab0d84ce00e61,Colona,IL,2025,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-84c012bfe8cd9dd795d0b611,ROOTCOMP-d5bfdf7da468c3e767077d4d,Elk Grove,IL,undated-source-RS429-66fa6f654cb677ff7e4e,pressure_channel,fiscal_constraint,safety_combined,implemented,high
MECHEXP-65c7c33e192928b21860d6ae,ROOTCOMP-22f4e3210f2cf24b6fbcf6fd,Elwood,IL,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-e6a52911866ee0ab10d9de0a,ROOTCOMP-8e0b9289bd04e3b69c511c60,Elwood,IL,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7620ca43e4dfa1f44ff7fc36,ROOTCOMP-560d38e8c79f44537ebcdaf8,Elwood,IL,2022,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-eb942b7daac67c5cf1969d9e,ROOTCOMP-84d9edb9a4befa39ab5f2074,Farmer City,IL,undated-source-BRMGRS-20260802-cc3115a02da00f048e317abb,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-1908062eda83c274656eca19,ROOTCOMP-b76e94142a6ae22d47a8db01,Farmington,IL,undated-source-B4X2500LIVE-20260729-007586,pressure_channel,fiscal_constraint,police,formally_adopted,high
MECHEXP-831bb501c0938f113e7e0d10,ROOTCOMP-93533065a2023bd7625198f4,Flossmoor,IL,2018,pressure_channel,fiscal_constraint,remains_unclear,formally_adopted,high
MECHEXP-48b1552e74d60266b230b04a,ROOTCOMP-0b8dd20b7079afacfcb3096d,Ford Heights,IL,undated-source-BRMGRS-20260802-139c8d44db8d6130035c9563,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-3142515937fdb8c4c5719332,ROOTCOMP-501e303b7276c4627c0b410e,Forest View,IL,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-5c1d2466c16171b85364b0d5,ROOTCOMP-0559d3f0ba6f376b57c24e87,Forest View,IL,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-180d01dd0126dcac9a81f355,ROOTCOMP-4318c82e187b15a5af768587,Forest View,IL,undated-source-BRMGRS-20260802-fc096ddbaafcb1daf2c10e6e,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-bc31b240e5fb56261a942e14,ROOTCOMP-7d04579c30302299d916c22b,Geneva,IL,2022,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-90a061921d474d440f823be8,ROOTCOMP-3553a37a1d0e8e7aae3967a4,Geneva,IL,2022,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-cf550830736256368279f189,ROOTCOMP-3021b532b5372eba57a2259d,Geneva,IL,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-ad2a30e07e1958a169532ee3,ROOTCOMP-6fdf7a9a28de6148a851a543,Geneva,IL,2024,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-8af015281e05febb8ce33d05,ROOTCOMP-8528555589d8717250bad3c0,Geneva,IL,undated-source-BRMGRS-20260802-f01236b700542891a1aba100,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-ae641520abfbe2c8ede9536d,ROOTCOMP-ca36a8405f1ae11eccec7c60,Jerome,IL,2018,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-3c393cca912a9236f12f78ef,ROOTCOMP-f35e6c40f3279fdeacdec25f,Jerome,IL,2018,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-2f6c21245b9f17e3a260cf3d,ROOTCOMP-5281abeaf02d6f2b7928652d,Jerome,IL,2019,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-08ea2038b87e62a51d1a6a78,ROOTCOMP-79431abeda09132d466d023a,Kane,IL,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-bff360707a6e967defa0438d,ROOTCOMP-8734c40000eac378fe58b6e4,Kane,IL,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-04d206cef917f78761a76a5b,ROOTCOMP-c1af85ade066ebcca79cdbd3,Lakewood,IL,undated-source-BRMGRS-20260802-1257364601df84e5eabc51dc,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7659abb0e9969fc39fb4387f,ROOTCOMP-69d803d1c802b50154f6b01a,Macomb City,IL,2022,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-4f337a62812f9bd480d6e1c1,ROOTCOMP-e4194eaa38c5556815906726,McLeansboro,IL,2023,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-eb19a74ac34b09d0d6345f84,ROOTCOMP-a4da9f04cb9103f6cb85678a,Montgomery,IL,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-326c5b552c5cf5090d596d8e,ROOTCOMP-bf21e479c45d3229d22a6a30,Noble,IL,2017,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7d2ee4d869ea0750ef0a8308,ROOTCOMP-59e06433c7ea9e1ed1e5e71d,Noble,IL,2018,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-47073de407dca2a8f5117a9f,ROOTCOMP-8ef49b02c4f7f36640e1191d,Pecatonica,IL,2026,pressure_channel,fiscal_constraint,remains_unclear,implemented,high
MECHEXP-548372647f2a4262151ef0b9,ROOTCOMP-673f4b8bb63472d47457ea18,Port Barrington,IL,2019,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-07f684513f5d93e8e9df4ce2,ROOTCOMP-678c340536b092b9b4a300b6,Princeton,IL,2025,pressure_channel,fiscal_constraint,police,formally_adopted,high
MECHEXP-4c3b1865f0f6bec15d133dcf,ROOTCOMP-d79c597c7d2bf9103e6c67d2,Richmond,IL,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-c99cb61146a2dc6da0fafe8d,ROOTCOMP-18312c229acc06e7e198ddd3,River Forest,IL,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-f17578bcadc1c0fc7188fda4,ROOTCOMP-0e4fc5aa585a0b52eb89b230,River Forest,IL,undated-source-BRMGRS-20260802-c9aabbd6e7fb6c98ea6a5058,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-17fb08ec7ead7a58f7f5602c,ROOTCOMP-1d8af875da27cc7b48a1aefa,Rossville,IL,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-3e4e5ed1c347f4d672d02663,ROOTCOMP-a07a3a2ea96379c2c6cb8e0e,Rossville,IL,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7fe3eff4ba88b28fc92e993e,ROOTCOMP-77ebecab12b95967e52fc718,Rushville,IL,2024,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-128f74e471238155b4994ff1,ROOTCOMP-9a94af86c452a68abac60b38,Sesser,IL,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-97f4a071a4828e154ff56cf8,ROOTCOMP-2ae20102edecbadd4652bccc,Sterling,IL,2016,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-ecfe844df224eba64ecf6593,ROOTCOMP-0123b97030786adb7d520ca2,Taylorville,IL,2020,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-a0741506fd3bdb0e78553abb,ROOTCOMP-0e47469cc25349ec91f06077,Taylorville,IL,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-06cb98e0a1fd7e704c134ecf,ROOTCOMP-33188f846153ba7462a1e2a4,Thornton,IL,2023,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-95235caf69bd3097da23e33b,ROOTCOMP-abf67d703b455077d013418e,Virgil,IL,2023,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-db0ea17590274e1e22979554,ROOTCOMP-8f714ac07b3eb24fc38a2291,Yates City,IL,2026,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-caa26b667a40bbd1c6573c45,ROOTCOMP-d8d0aa979cf02984c2158d56,Clear Lake,IN,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-e7dcbb6cc315649ecc5223d7,ROOTCOMP-2a7646891f2103d8177933f9,Clear Lake,IN,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-dffc312a8a6677650da28d91,ROOTCOMP-95045f9804b3f3543093e41a,Hammond,IN,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-4823334c116d29e018802cc9,ROOTCOMP-7dfec0b1af9fffacb25a6137,Hammond,IN,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-3ae9fd2a6cd309164b9f5257,ROOTCOMP-ad4303849be51687f69bc3b7,Marion,IN,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-5e0331465ffcaceb01e07b36,ROOTCOMP-8ce30afa621091a5b86a8d13,Morgan,IN,undated-source-BRMGRS-20260802-7b75046536a18e3052ca5424,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-82886090fcb1ada1d825cb45,ROOTCOMP-c7f76134bb9fb854f09af524,Newcastle,IN,2016,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-71a7473650dce748ca0c0edd,ROOTCOMP-2095f770349bd4fbebc5fc66,Newcastle,IN,undated-source-BRMGRS-20260802-76f3f4ec66d86a32e1901c39,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-a84dc00f77d1db0deaad2691,ROOTCOMP-14f4d97876ba9f41fa8b5cd5,Spurgeon,IN,undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-bef5614a62518ae3e05feaf5,ROOTCOMP-8558ff8e171a405779020380,Troy,IN,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-190081af8ea38c57783f9e43,ROOTCOMP-1c84f05d1b5242ea12131434,Troy,IN,undated-source-BRMGRS-20260802-225c21cd514fa84930f07276,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-e71ef9ae5db73bd8481caac7,ROOTCOMP-2ef79854897785b9f789c533,Union,IN,2023,pressure_channel,fiscal_constraint,police,formally_adopted,high
MECHEXP-28fc76c26b34861095d182ac,ROOTCOMP-c7be20ba6722944fd4eade4a,Union,IN,2024,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-dfc5805c3d5c974186e90776,ROOTCOMP-a7b6b153490b39bf914354f6,Winslow,IN,undated-source-BRMGRS-20260802-8b4b84318e522bff80e79efc,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-0fce3712151a40a57d72b6cc,ROOTCOMP-11b00e149bbe06c8729dd152,Augusta,KS,2024,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-6311bc784e35392d35f11750,ROOTCOMP-b26183113226a9b11d9b6549,El Dorado,KS,undated-source-BRMGRS-20260802-13d2257a01705fe1b6774224,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-62a403007da6e3e0865ddde6,ROOTCOMP-52a74f94b812f458fb8ab5fc,Eureka,KS,2024,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-bfcf25c3dc00cf819dcc930b,ROOTCOMP-f8a8459a2cde8d0a2d723076,Eureka,KS,2025,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-fbcc662bb375139e129bbba8,ROOTCOMP-6da52ba7d971a3430c5cebc5,Gardner,KS,2023,pressure_channel,fiscal_constraint,remains_unclear,formally_adopted,high
MECHEXP-42311eaef54dd66303849f71,ROOTCOMP-fd61ff5408044b4ac7e94331,Lawrence,KS,undated-source-BRMGRS-20260802-1db7c6ef807023529844a2eb,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-25a2aaba8a6c428532cde883,ROOTCOMP-c3181aed25ec2754644080d0,Lincoln,KS,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-b91baac47f6aa88f4455d10c,ROOTCOMP-6481bfa0b76cc0371cf45eff,Lincoln,KS,undated-source-BRMGRS-20260802-44cedcc20c84114820b24837,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-63c313d2863d77cd7020b5b9,ROOTCOMP-f81da4a29d07a6f3d3c9b31d,Lincoln,KS,undated-source-BRMGRS-20260802-9492c6ee7f7a82834b0231de,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-2ae30e5d2ab439e008debc7e,ROOTCOMP-2398bceac294a47038a36f1f,Osage,KS,undated-source-BRMGRS-20260802-1936a3f2d7530e6292cdb6eb,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-8ff4dbd351a7ab9b1e4971f6,ROOTCOMP-62da5a864aa780a538709ea7,Audubon Park,KY,2020,pressure_channel,fiscal_constraint,remains_unclear,formally_adopted,high
MECHEXP-e4d04b32888f008d6dbdabf5,ROOTCOMP-7c2835524446b6de4b7d1046,Grosse Tete,LA,2024,pressure_channel,fiscal_constraint,remains_unclear,implemented,high
MECHEXP-67410e438e5de7fbe17bcd76,ROOTCOMP-e6dfd39f5e8d0cd6584a47ee,Orange,MA,2022,pressure_channel,fiscal_constraint,remains_unclear,implemented,high
MECHEXP-8b76429d86f816456e8828e8,ROOTCOMP-bf81d98d6da0b743d773e75d,Isle au Haut,ME,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-7c7c985a3cf9e266b2cfb393,ROOTCOMP-3b899afc525e14649b13993f,Kingsbury,ME,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-a78e291a75032c8857d2be23,ROOTCOMP-42047a1c16684b5887fdb91d,Newburgh,ME,undated-source-B4X2500LIVE-20260729-001134,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-faa4f2535fd46fb0eaa7f80a,ROOTCOMP-3217f1650f2ef8694d0aad14,Alaiedon,MI,2022,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-390ef3b65aea32594b732157,ROOTCOMP-6ab1ba5ed8eca9812854c6d6,Antrim,MI,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-1c196877c4bd2d6a2272066a,ROOTCOMP-e5352b8cb10eec971d9360e1,Arlington,MI,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-574515f95b9381dfe441950e,ROOTCOMP-d713e0f68da34e2a87b1daf9,Bangor,MI,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-d5538b6618fd10dd2ff13fbe,ROOTCOMP-5a4d397a63370a74ba337ffe,Bay,MI,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-18f1506410cbbc35f3f547a8,ROOTCOMP-9a1ae9473389bc73d28446af,Blissfield,MI,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-593b322e55c18f728f512175,ROOTCOMP-8b1f66fd397e25f8d0fa9047,Bloomfield,MI,2025,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-3e26bc54fb01c9f4757c8335,ROOTCOMP-683b2c2eb8275061f23a32c6,Bloomfield,MI,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-3b17701ddb65ff5306367b92,ROOTCOMP-b81fa9df950cea0f217ca566,Bloomfield,MI,2026,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-3223735b2b9623de955ac1d5,ROOTCOMP-e08f309bee0ce504feecd8e2,Bloomfield,MI,2026,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-766e54e9f42fd670512ef5bd,ROOTCOMP-7e3d2530c317e8224eb67c65,Bloomfield Hills,MI,2019,pressure_channel,fiscal_constraint,remains_unclear,formally_adopted,high
MECHEXP-5b877ae843ae43ce516309e3,ROOTCOMP-d9afe43f5e82fd1ac91f6023,Burt,MI,2019,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-c5277e1a9139209d02224b78,ROOTCOMP-0600c7d8532833408b8fa677,Chesaning,MI,2021,pressure_channel,fiscal_constraint,remains_unclear,formally_adopted,high
MECHEXP-3ebd3199641555099d7cc256,ROOTCOMP-f66a223e6a58573a647e53e5,Elk,MI,2024,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-5bf6bafc15cf0bb59e00c69b,ROOTCOMP-feba599334830467403c6eca,Emmett,MI,2025,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-b9a8f58d9fe2ab341090faa3,ROOTCOMP-50703a89f64a9a1415ac59fc,Filer charter,MI,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-56874ad47959efe629396183,ROOTCOMP-2353df965b1fce4bcc6540dd,Filer charter,MI,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-ec33710ac3254d18752c4063,ROOTCOMP-f2f956ff049d1ec4bb46b4df,Grand Haven charter,MI,2019,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-d90101edcc019b286fe82d21,ROOTCOMP-67da2220f40c8e83055de640,Helena,MI,2026,pressure_channel,fiscal_constraint,side_independent,formally_adopted,high
MECHEXP-a53273d403335c7e7556069c,ROOTCOMP-b6e411cd266093ba2e5c7b50,Ingham,MI,2016,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-a734aaf1da99f7691aec75c5,ROOTCOMP-4e269ddc51fe8f2b3c926313,Ingham,MI,2019,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-4d56f97f04ffed1a3d6f93d8,ROOTCOMP-a89befcd4da232396409550d,Ingham,MI,undated-source-BRMGRS-20260802-bf8e544edccc778d9c7163bf,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-55d43ddf4540e8810bfa3f37,ROOTCOMP-f93a1eca0e85fae48bad0a2a,Inverness,MI,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-c6b76deca2c11f047e2bda8c,ROOTCOMP-4991953b486b2aba5b535271,Kinderhook,MI,2023,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-ffe70e7724ec06f5719b85f4,ROOTCOMP-e549fd951b19e267d6ac506c,Kinross charter,MI,undated-source-BRMGRS-20260802-ad8b57840fa5b7fe47810690,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-4756655448778d24850ddd69,ROOTCOMP-8ddca47d81a06a1e8c345aaf,Lapeer,MI,2024,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-eb465f3c66d790791e000427,ROOTCOMP-bcbf2a14bdd6e7af4c66c05b,Mackinac Island,MI,2025,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-d36993b3b592613c7bc19d61,ROOTCOMP-9db280501b67d92ea3f652b9,Manistee,MI,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-02d0f8f208f64c87238324e5,ROOTCOMP-a3bec8b2822020dca357f5de,Norvell,MI,2025,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-42d0e729bdf2ab32ccd8b222,ROOTCOMP-c91e473ba212b882c6e4e84a,Orchard Lake Village,MI,2024,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-2da1eb00e8b0149170cc6ffc,ROOTCOMP-cc57ab3280495194635ec9c8,Oscoda charter,MI,2015,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-e616643f5562cb8cc66a4ff1,ROOTCOMP-6f5b37a773108e966a30c938,Oscoda charter,MI,2016,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-4cffafc615d59757d57a590a,ROOTCOMP-bb6e0e26ebdf845310dddc5b,Pennfield charter,MI,2022,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-f7867645e3ee62748e131398,ROOTCOMP-86b341f671ff3d85691f30cf,Pere Marquette charter,MI,2023,pressure_channel,fiscal_constraint,fire,implemented,high
MECHEXP-ec2decb706fdf9ef55657367,ROOTCOMP-ea8b1da5fb4986b3213f23f6,Pere Marquette charter,MI,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-07ed14133892ed318d440dcb,ROOTCOMP-4200c760b233801e5acd57be,Pleasant Ridge,MI,2022,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-9ae95befdf8615162da443ee,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
MECHEXP-cafb6abb40872209a54622da,ROOTCOMP-634af079453bf90834453f99,Saline,MI,undated-source-BRMGRS-20260802-4530e7bc048420e9bf1ec007,pressure_channel,fiscal_constraint,police,implemented,high
MECHEXP-13b1cee08e73800d5745ab36,ROOTCOMP-dd8d16fa020b89cde923d26b,Shelby,MI,2021,pressure_channel,fiscal_constraint,non_safety,implemented,high
MECHEXP-98832f958b131744e98a9c08,ROOTCOMP-ddc79920208278986181abb3,Sherman,MI,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high
