mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-7a9ec41a2329c7160660dddc,ROOTCOMP-1b8da9815cc85ec89ba2b8f9,Munfordville,KY,2024,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-b07242d46931435b5d51a3af,ROOTCOMP-ffdf01350168698b9858ff69,Westhampton,MA,2014,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-6e0945cd7ea7a9aa74bd6c9f,ROOTCOMP-7d4215c81b322ebbc0611bc0,Hartford,MI,2025,compensation_outcome,classification_band_change,side_independent,implemented,high
MECHEXP-4386a23ff24bde638f5f928e,ROOTCOMP-56f6503d9ce2a5da73544b24,Meridian charter,MI,2017,compensation_outcome,classification_band_change,fire,implemented,high
MECHEXP-0b5515332ad753245588f083,ROOTCOMP-2ef7ff39ba65194e936304b9,Blue Earth,MN,undated-source-B4X2500LIVE-20260729-000495,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-dd0bdb58b56d27415d796ca5,ROOTCOMP-e131a800603b2dc1b9572599,Deephaven,MN,2025,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-ffa5a7ccdd7b6365e31415ae,ROOTCOMP-5684074bd61715b763d976e9,Atlantic Beach,NC,2020,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-535198c171deee42edf4ac07,ROOTCOMP-78fc5d6a62ebd3fbfe04611f,Laurel Park,NC,undated-source-B4X2500LIVE-20260729-002015,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-1287c5b416adbccd1f407565,ROOTCOMP-94800737df5b21011b16f024,McAdenville,NC,2025,compensation_outcome,classification_band_change,remains_unclear,implemented,high
MECHEXP-45f578a9cfc2922f2437dd2c,ROOTCOMP-f0d22f9c5f3f1f3b68cd4037,North Topsail Beach,NC,undated-source-B4X2500LIVE-20260729-009528,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-9802055d9de18defb1921d84,ROOTCOMP-aec5ecde64958f73260c7863,Spencer,NC,2021,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-70e73d791bc50a9da224628e,ROOTCOMP-059b7e5966365a9991d0191a,Stallings,NC,2018,compensation_outcome,classification_band_change,police,formally_adopted,high
MECHEXP-bb250154998467e54bfc57a1,ROOTCOMP-c35b1686cb818ab050dc2de9,Whiteville,NC,2023,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-a940334f8248d4c68c2542a9,ROOTCOMP-64610c455940aedc075f023b,Woodfin,NC,2017,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-fdad236287bf8ad796e6d1a6,ROOTCOMP-09884edb699391452777dfc8,Lancaster,NY,2024,compensation_outcome,classification_band_change,police,formally_adopted,high
MECHEXP-b9ce43ea6c3fd73e5af1ee32,ROOTCOMP-92c3a2fb431e4d564566c4d1,New Hartford,NY,2024,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-db804b0e275b2643726e6c74,ROOTCOMP-b416242e28ec4877bbdf5512,Sloatsburg,NY,2024,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-0b68f5d7a7961d8e2c51e9f4,ROOTCOMP-fdf0dd2bef86edaf475e029d,Tioga,NY,2025,compensation_outcome,classification_band_change,side_independent,implemented,high
MECHEXP-a5001dd74c7bda88274c7318,ROOTCOMP-8bb732b3f9afeab527d9280a,West Seneca,NY,2020,compensation_outcome,classification_band_change,mixed,implemented,high
MECHEXP-43f9e5d34c4faef7b09aae91,ROOTCOMP-dd04f8f50962d7a14936b136,Franklin,OH,2023,compensation_outcome,classification_band_change,fire,implemented,high
MECHEXP-3277f9971c4e416758276df0,ROOTCOMP-60c61fdfb7fd96b3a328386b,Harrison,OH,2021,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-41b041529220256797701cfe,ROOTCOMP-e58419bd76e4e4d803ca34ba,Plain,OH,2021,compensation_outcome,classification_band_change,fire,implemented,high
MECHEXP-a0876c1b6f235b8c4ef3ff72,ROOTCOMP-eff13273bbea488f5b43cb47,Put-in-Bay,OH,2024,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-55a13a560d06cb9b7e47a274,ROOTCOMP-7411df0b2a4a8d5b9dfe45d0,Springfield,OH,2018,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-02fe87a588f6e75d52039bf7,ROOTCOMP-9968ed8801a13658709543d2,Springfield,OH,2019,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-12a59b87ab1f67865781d532,ROOTCOMP-a5eba2a126f6faecf04e33fd,Urbana,OH,2017,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-5c13afed2ff191df54a25e63,ROOTCOMP-b2f3bc02937d5306c403ce73,Holland,TX,2025,compensation_outcome,classification_band_change,remains_unclear,formally_adopted,high
MECHEXP-570fabc186e3d91ff22d8462,ROOTCOMP-f48f748d0fb74e41c47ce088,Rockport,TX,undated-source-B4X2500LIVE-20260729-002261,compensation_outcome,classification_band_change,police,implemented,high
MECHEXP-cab181e10e4dc40c10cab937,ROOTCOMP-36f5b20d80c94b651a901b3f,Greenwood,WI,2025,compensation_outcome,classification_band_change,remains_unclear,implemented,high
MECHEXP-52a09faf205aa9ad0b037af3,ROOTCOMP-df2f40dd1eafa2f56a0ab2b8,Kewaunee,WI,undated-source-B4X2500LIVE-20260729-008436,compensation_outcome,classification_band_change,non_safety,implemented,high
MECHEXP-09ca4f1d20812ff1374f1571,ROOTCOMP-2b73985654d9437a52bcb7f2,New Glarus,WI,undated-source-B4X2500LIVE-20260729-008448,compensation_outcome,classification_band_change,remains_unclear,implemented,high
MECHEXP-cdf2a883a7512dfe93adfa9d,ROOTCOMP-1c1ee1e8240674baa8af8689,Phillips,WI,undated-source-B4X2500LIVE-20260729-008455,compensation_outcome,classification_band_change,police,formally_adopted,high
MECHEXP-c8c0ff4339775fd8c0a4555a,ROOTCOMP-2f7075768239fa02093c206a,Phillips,WI,undated-source-B4X2500LIVE-20260729-008456,compensation_outcome,classification_band_change,police,formally_adopted,high
