mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-13e068d9e454a200413f7f11,ROOTCOMP-e3d4b443772a6b6e877e7084,Biggs,CA,2022,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-bb4dfd482978295a797f0103,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,2024,institutional_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-b29557b41c98f493cffc204f,ROOTCOMP-509c255348bfda60c75cce3f,Blue Lake,CA,2024,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-88e1a65094ee73132f2d9f78,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,2026,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-ea77a58d13a3371f71e15d1a,ROOTCOMP-a971f405851350cd8cd686ce,Buellton,CA,2026,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-5b7b96b92ed8748b1caee557,ROOTCOMP-f7c869e33ce2212cae287fd7,Carmel-by-the-Sea,CA,2024,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-39c9a613cb19fe40161fa17d,ROOTCOMP-ceb4551cd1c7a3529346e5c1,Carmel-by-the-Sea,CA,2024,institutional_channel,none_identified,fire,implemented,high
MECHEXP-19040a3496fa101861465fe9,ROOTCOMP-ceb4551cd1c7a3529346e5c1,Carmel-by-the-Sea,CA,2024,pressure_channel,none_identified,fire,implemented,high
MECHEXP-f3d87ce5044febd6c90f0bfc,ROOTCOMP-8280ebcc4caf526d373b4a05,Carmel-by-the-Sea,CA,2024,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-777d7a4ade85e1c13466f3bc,ROOTCOMP-d86b92376f2d0e2420ab799b,Carmel-by-the-Sea,CA,2025,institutional_channel,none_identified,fire,implemented,high
MECHEXP-655b112209568f13159ff4ed,ROOTCOMP-d86b92376f2d0e2420ab799b,Carmel-by-the-Sea,CA,2025,pressure_channel,none_identified,fire,implemented,high
MECHEXP-fca3065df9fced85a65db740,ROOTCOMP-13b7692570da921c139b20b2,Carmel-by-the-Sea,CA,2025,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-05bee0eca1e72febd09b57cd,ROOTCOMP-13b7692570da921c139b20b2,Carmel-by-the-Sea,CA,2025,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-2ae44a9bacd127ca7342525b,ROOTCOMP-f282dc2c99996d2f15ce2381,Carmel-by-the-Sea,CA,2025,institutional_channel,none_identified,police,implemented,high
MECHEXP-c50775947ce29f3b8a9af4f7,ROOTCOMP-f282dc2c99996d2f15ce2381,Carmel-by-the-Sea,CA,2025,pressure_channel,none_identified,police,implemented,high
MECHEXP-d182e9840a4edd9e9fab3a9f,ROOTCOMP-a13a0553d089c50fd963d4af,Carmel-by-the-Sea,CA,2026,institutional_channel,none_identified,police,implemented,high
MECHEXP-d5c154cfefca43aa51a687c4,ROOTCOMP-a13a0553d089c50fd963d4af,Carmel-by-the-Sea,CA,2026,pressure_channel,none_identified,police,implemented,high
MECHEXP-ae5f8b4d94c12c7c4aa795bb,ROOTCOMP-996f0e23007d37af866f6dba,Colfax,CA,2017,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-84f85161427df45f1cc796d3,ROOTCOMP-996f0e23007d37af866f6dba,Colfax,CA,2017,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-aaed45302c77bc0398222c33,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,Colfax,CA,2018,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-9c2836026aff7d0fff518a00,ROOTCOMP-43dd7b93bce85f2b5f2b4e39,Colfax,CA,2018,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-3519ad989f08a0982fffcb84,ROOTCOMP-3d7b140f683fd69d39f731bf,Colfax,CA,2021,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-30ccad56148b1325486a8f35,ROOTCOMP-3d7b140f683fd69d39f731bf,Colfax,CA,2021,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-a0f815962b9bee7fea5929c1,ROOTCOMP-5f609578975c2a20f72f2d0c,Colma,CA,2017,institutional_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-28a96d98c9bf3f70a0a62503,ROOTCOMP-5f609578975c2a20f72f2d0c,Colma,CA,2017,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-2079c440a069fdc786e62ff3,ROOTCOMP-678cf9754dfe5e6ea83f8690,Colma,CA,2018,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-2e9bb79b938a97a67e464b06,ROOTCOMP-c7f61f8b689a6eb09ae7c638,Colma,CA,2019,institutional_channel,none_identified,police,formally_adopted,high
MECHEXP-996665174dcd06dfa3869125,ROOTCOMP-aa89db09d179849a9e4e74d6,Colma,CA,2021,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-e607972ef41701f90d09bd87,ROOTCOMP-aa89db09d179849a9e4e74d6,Colma,CA,2021,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-75f9065784199a81f8006b03,ROOTCOMP-f21faad7ba48bee4b7c54228,Colma,CA,2022,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-8820f7ab4dad328884a5d55c,ROOTCOMP-f21faad7ba48bee4b7c54228,Colma,CA,2022,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-4a50034329ed0fb8816987ab,ROOTCOMP-6113ec41a058ab071fc6ddc8,Dos Palos,CA,2024,institutional_channel,none_identified,police,implemented,high
MECHEXP-23bbd7fc55534c114693ba22,ROOTCOMP-6113ec41a058ab071fc6ddc8,Dos Palos,CA,2024,pressure_channel,none_identified,police,implemented,high
MECHEXP-1ae71f302582073ec0ff365a,ROOTCOMP-b50ed2067a846a02d61c5608,Dos Palos,CA,2025,institutional_channel,none_identified,police,implemented,high
MECHEXP-f0b8929f1503aceb76295f25,ROOTCOMP-b50ed2067a846a02d61c5608,Dos Palos,CA,2025,pressure_channel,none_identified,police,implemented,high
MECHEXP-6d784497ad2bbe61342cd84a,ROOTCOMP-ac250e23c3fc676b6ee013e5,Escalon,CA,2025,institutional_channel,none_identified,police,implemented,high
MECHEXP-b1070c223f54dea629a95418,ROOTCOMP-ac250e23c3fc676b6ee013e5,Escalon,CA,2025,pressure_channel,none_identified,police,implemented,high
MECHEXP-c4afdb96e8d09fe2b3ca9c76,ROOTCOMP-ee82caf72590329a53d9bfef,Escalon,CA,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-437d10b6f48c4ccf0c85e0c2,ROOTCOMP-ee82caf72590329a53d9bfef,Escalon,CA,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-c5ab532cd792011319cd53e2,ROOTCOMP-365d82ee056fa0874b205c9d,Escalon,CA,2026,institutional_channel,none_identified,police,implemented,high
MECHEXP-5877ae5a5c3a5c47f490bfd6,ROOTCOMP-365d82ee056fa0874b205c9d,Escalon,CA,2026,pressure_channel,none_identified,police,implemented,high
MECHEXP-e71506f485c86bb6776d8d42,ROOTCOMP-2d90efbdddba8522ee347b53,Escalon,CA,2026,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-8084944b85e7ea570f32589d,ROOTCOMP-2d90efbdddba8522ee347b53,Escalon,CA,2026,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-f56628cecf308e10f6b7f112,ROOTCOMP-010642f1c7d7f4ec79b844cb,Gonzales,CA,2024,institutional_channel,none_identified,police,implemented,high
MECHEXP-0279194b795e9372b304710d,ROOTCOMP-010642f1c7d7f4ec79b844cb,Gonzales,CA,2024,pressure_channel,none_identified,police,implemented,high
MECHEXP-9dbedc07967186cbc86293aa,ROOTCOMP-d4251540f5c9c1c93e2eaffb,Gustine,CA,2026,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-4843818671ffe2780aa7b098,ROOTCOMP-1895f15d36801d4e0f21f6e0,Gustine,CA,2026,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-fb8f51ed7abc842c3a35e77e,ROOTCOMP-647f648f8ecd72a7f93fa921,Holtville,CA,2023,pressure_channel,none_identified,fire,implemented,high
MECHEXP-f226914ce0bfdaf05adb5954,ROOTCOMP-d5372d0ff75524ff96da86a5,Lakeport,CA,2016,institutional_channel,none_identified,police,implemented,high
MECHEXP-84cf6dfb8b756c1dae0149a5,ROOTCOMP-d5372d0ff75524ff96da86a5,Lakeport,CA,2016,pressure_channel,none_identified,police,implemented,high
MECHEXP-092b6f697296ebec58d84d24,ROOTCOMP-08d707c4ce6c3052a80fb400,Lakeport,CA,2018,institutional_channel,none_identified,police,implemented,high
MECHEXP-17fd679ffe8b668a34f89988,ROOTCOMP-08d707c4ce6c3052a80fb400,Lakeport,CA,2018,pressure_channel,none_identified,police,implemented,high
MECHEXP-b885055b56ce500b4f7c6029,ROOTCOMP-7f8ec2282377369884fe4d5d,Lakeport,CA,2021,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-f605bdf29681c77f8f27985f,ROOTCOMP-10fab2197c69fecbbcaa0c42,San Juan Bautista,CA,2022,institutional_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-2af191c09b6e5fa22860aa6b,ROOTCOMP-10fab2197c69fecbbcaa0c42,San Juan Bautista,CA,2022,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-a22b2b010009e6c7b9952503,ROOTCOMP-0302906b70d6b1d2bba29cc7,Sand City,CA,2020,institutional_channel,none_identified,police,implemented,high
MECHEXP-ae944caec15f605fc92ce8b3,ROOTCOMP-0302906b70d6b1d2bba29cc7,Sand City,CA,2020,pressure_channel,none_identified,police,implemented,high
MECHEXP-a1a4d2065586827134df8cbc,ROOTCOMP-6eea590c08c4af3bfb842a41,Sand City,CA,2024,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-34de7dcb0eb578d0248b37fe,ROOTCOMP-6eea590c08c4af3bfb842a41,Sand City,CA,2024,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-d07a7281ea0d95a56e7671a1,ROOTCOMP-71fc4510e2ff114c68a82ce3,Sand City,CA,2024,institutional_channel,none_identified,police,implemented,high
MECHEXP-42d634f430fd44b83b29b99a,ROOTCOMP-71fc4510e2ff114c68a82ce3,Sand City,CA,2024,pressure_channel,none_identified,police,implemented,high
MECHEXP-083a745f71cf5907254540d8,ROOTCOMP-759586009c64d550669c8f8b,Sand City,CA,2025,institutional_channel,none_identified,police,implemented,high
MECHEXP-3e8d2ec740f0db4e46a81de5,ROOTCOMP-759586009c64d550669c8f8b,Sand City,CA,2025,pressure_channel,none_identified,police,implemented,high
MECHEXP-61b9585f915a7c578f6b4f61,ROOTCOMP-c55722b3a6fbbfbb6bf0f607,Sand City,CA,2025,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-85af98664db88c4a624a633c,ROOTCOMP-c55722b3a6fbbfbb6bf0f607,Sand City,CA,2025,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-9e60601ea3785428af92ae3d,ROOTCOMP-7ca74f3e487be8b7176e2eff,Sand City,CA,2026,institutional_channel,none_identified,police,implemented,high
MECHEXP-53d7f38ade1194dae7e20275,ROOTCOMP-7ca74f3e487be8b7176e2eff,Sand City,CA,2026,pressure_channel,none_identified,police,implemented,high
MECHEXP-3aedf15e5aa2042f3613baba,ROOTCOMP-99292aff06972e8df6d0edf5,Solvang,CA,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-17ac538ea87a3a46421e505c,ROOTCOMP-99292aff06972e8df6d0edf5,Solvang,CA,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-82ceaf0aeba03f7785871de2,ROOTCOMP-8eaf51f5ac368f0f83e35473,Tulelake,CA,2021,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-0e3d0f3ce788d32ddde2e28c,ROOTCOMP-e1cce2e4cc078280f1141815,Waterford,CA,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-e619428c62fc08fa5f154513,ROOTCOMP-e1cce2e4cc078280f1141815,Waterford,CA,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-a949a3794574d8007e81a9ed,ROOTCOMP-0fe4dbe37d66bd85358069bc,Westmorland,CA,2025,pressure_channel,none_identified,non_safety,formally_adopted,high
MECHEXP-66af12ceb2a34ebaa0f48d59,ROOTCOMP-477debf8e9c7cd6cdbd88206,Westmorland,CA,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-32702bd2ff33320cb7e5b6c9,ROOTCOMP-477debf8e9c7cd6cdbd88206,Westmorland,CA,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-3ea5bd7e2b90ece15ebee17e,ROOTCOMP-ea2ba21531f5c1ef50335d20,Wheatland,CA,2019,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-bf16a28e1ced014518fff86d,ROOTCOMP-ea2ba21531f5c1ef50335d20,Wheatland,CA,2019,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-83cec8da5e41091ca19b7d26,ROOTCOMP-1d977f4d794a4cead0799fc6,Wheatland,CA,2025,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-94627fe6514ac721979de8e0,ROOTCOMP-98c342a92b0fe300043e5502,Wheatland,CA,2025,institutional_channel,none_identified,non_safety,implemented,high
MECHEXP-f2fdf7cc14702a8ea9bf068a,ROOTCOMP-98c342a92b0fe300043e5502,Wheatland,CA,2025,pressure_channel,none_identified,non_safety,implemented,high
MECHEXP-f5a8a63d6f5916fd54795527,ROOTCOMP-e436daf894cf91fe6a9006bb,Dinosaur,CO,undated-source-B4X2500LIVE-20260729-004829,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-1d7290f2708af9547f540ea7,ROOTCOMP-e436daf894cf91fe6a9006bb,Dinosaur,CO,undated-source-B4X2500LIVE-20260729-004829,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-71384cd3f88c0c788e818227,ROOTCOMP-7756518a671ebc1a3a5bacc4,La Jara,CO,undated-source-B4X2500LIVE-20260729-007369,institutional_channel,none_identified,police,implemented,high
MECHEXP-ca23869734ba0a539abab6e1,ROOTCOMP-7756518a671ebc1a3a5bacc4,La Jara,CO,undated-source-B4X2500LIVE-20260729-007369,pressure_channel,none_identified,police,implemented,high
MECHEXP-cb3820f127bf56d24906c944,ROOTCOMP-9ffa0328e5791e5628bd6afe,Mountain Village,CO,2015,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-1ed9a92948e2dff90caa248a,ROOTCOMP-9ffa0328e5791e5628bd6afe,Mountain Village,CO,2015,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-de2b6830329c12a55bb4a6a8,ROOTCOMP-335fd8dff1cadf74ddf9810c,Mountain Village,CO,2015,institutional_channel,none_identified,police,implemented,high
MECHEXP-09f5b85ed599f54613ad04f0,ROOTCOMP-335fd8dff1cadf74ddf9810c,Mountain Village,CO,2015,pressure_channel,none_identified,police,implemented,high
MECHEXP-d0bf4c1c19e5f9046f11cf19,ROOTCOMP-1108a7cc0322da20a24dafad,Mountain Village,CO,2016,pressure_channel,none_identified,police,implemented,high
MECHEXP-c05332223c5f99196f0e913d,ROOTCOMP-de50eb2a90224be807dbfdd2,Mountain Village,CO,2016,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-44ee7a289b12eff2be49e7be,ROOTCOMP-de50eb2a90224be807dbfdd2,Mountain Village,CO,2016,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-db6187978ab29c6c24784f04,ROOTCOMP-e32a070c4f7888159973530b,Yampa,CO,2026,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-9dd74310b5175bde556e8d30,ROOTCOMP-e32a070c4f7888159973530b,Yampa,CO,2026,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-801daa9c59b7733c7468c94c,ROOTCOMP-11fa77fc068d9ab6dd952e20,Andover,CT,2015,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-6ce2b52cce4fc4989f06e173,ROOTCOMP-11fa77fc068d9ab6dd952e20,Andover,CT,2015,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-235fde2ea22f2edbf09d57ce,ROOTCOMP-3b0e0bfefc882ddc98a9bd94,Andover,CT,2024,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-ed0c40de01837f97fad29c01,ROOTCOMP-3b0e0bfefc882ddc98a9bd94,Andover,CT,2024,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-11418b9990d3feabff67718d,ROOTCOMP-1805b8e6dbb496b1190a8153,Andover,CT,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-8aef5db0f9572f504a5dcba5,ROOTCOMP-1805b8e6dbb496b1190a8153,Andover,CT,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-ff9565c3e4427f89402b055a,ROOTCOMP-4634a4838821badfe38584fe,Bethlehem,CT,undated-source-B4X2500LIVE-20260729-003497,institutional_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-7c585921d429726bc104093f,ROOTCOMP-4634a4838821badfe38584fe,Bethlehem,CT,undated-source-B4X2500LIVE-20260729-003497,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-ee83c7964c5cac48de89e11a,ROOTCOMP-568542beaf2541239201fe7b,Fairfield,CT,undated-source-CBSRD-20260728-7de2d2ec0511e4911415,institutional_channel,none_identified,remains_unclear,formally_adopted,low
MECHEXP-78eda0283987622ad71fc2f5,ROOTCOMP-568542beaf2541239201fe7b,Fairfield,CT,undated-source-CBSRD-20260728-7de2d2ec0511e4911415,pressure_channel,none_identified,remains_unclear,formally_adopted,low
MECHEXP-24af39415b334354d36beb02,ROOTCOMP-003681018491e0f80af17b77,Marlborough,CT,2024,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-4a1351fa3486564c0feefa2b,ROOTCOMP-003681018491e0f80af17b77,Marlborough,CT,2024,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-e80679589f108c1de47448c0,ROOTCOMP-0751b2d93ecc42c1b21eaa0d,Marlborough,CT,2025,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-0eeb6a061efa0fb906a8bbdd,ROOTCOMP-0751b2d93ecc42c1b21eaa0d,Marlborough,CT,2025,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-a4437c4d10cdd8ca3064bbd3,ROOTCOMP-f51ccebf1572317a6ca95b5e,New Hartford,CT,2014,institutional_channel,none_identified,police,implemented,high
MECHEXP-88f95661b18999f84ad5563d,ROOTCOMP-f51ccebf1572317a6ca95b5e,New Hartford,CT,2014,pressure_channel,none_identified,police,implemented,high
MECHEXP-26da83738a631fbbb42f2c20,ROOTCOMP-365975f09e392f08b92b5af5,New Hartford,CT,2018,institutional_channel,none_identified,police,implemented,high
MECHEXP-1203b2de0b10728925468746,ROOTCOMP-365975f09e392f08b92b5af5,New Hartford,CT,2018,pressure_channel,none_identified,police,implemented,high
MECHEXP-5e9687f361c32d12465dd699,ROOTCOMP-edd7bc214a65116ea0521b22,Salisbury,CT,undated-source-B4X2500LIVE-20260729-005991,institutional_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-fe08e17c66b518ee3a75cd6f,ROOTCOMP-edd7bc214a65116ea0521b22,Salisbury,CT,undated-source-B4X2500LIVE-20260729-005991,pressure_channel,none_identified,remains_unclear,formally_adopted,high
MECHEXP-56a5e10f7deaef6042a01a84,ROOTCOMP-c06f457c22f56f555bd20a1c,Union,CT,2026,institutional_channel,none_identified,remains_unclear,implemented,high
MECHEXP-7e63d432a1f74d36e7e98b51,ROOTCOMP-c06f457c22f56f555bd20a1c,Union,CT,2026,pressure_channel,none_identified,remains_unclear,implemented,high
MECHEXP-10af88a914c711294f295707,ROOTCOMP-5927c2f74dd7d14580b451c4,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,institutional_channel,none_identified,remains_unclear,formally_adopted,low
MECHEXP-c190246fce5766c7d5a6af54,ROOTCOMP-5927c2f74dd7d14580b451c4,Vernon,CT,undated-source-CBSRD-20260728-c43d2ffaaa0f5b5f5ebd,pressure_channel,none_identified,remains_unclear,formally_adopted,low
MECHEXP-fbaa14c1c5bb2706cba49b0d,ROOTCOMP-baefca1a69947871639dc1ff,Archer,FL,undated-source-B4X2500LIVE-20260729-001772,institutional_channel,none_identified,remains_unclear,implemented,high
