mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-9fc83832b22f3fe4a5c03b14,ROOTCOMP-c1c2bd9c90ac3a73982f690a,Bloomfield charter,MI,2026,compensation_outcome,cola_cpi_adjustment,non_safety,implemented,high
MECHEXP-89b22ce9f55d55b4ff030874,ROOTCOMP-4ad344c1ba5c6727fd76323f,Ellsworth,MI,2022,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-59755d9474dd4f3f240eaf17,ROOTCOMP-20d2e29070809f5b0fdabe60,Gaines,MI,2024,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-80586d910c68bf479562ebb1,ROOTCOMP-67da2220f40c8e83055de640,Helena,MI,2026,compensation_outcome,cola_cpi_adjustment,side_independent,formally_adopted,high
MECHEXP-0d6ffcfb54e383a809657e6c,ROOTCOMP-c31420f3bc7808070b53a11f,Kalamazoo charter,MI,2022,compensation_outcome,cola_cpi_adjustment,remains_unclear,formally_adopted,high
MECHEXP-bbcd3e63bf80e99742039bf5,ROOTCOMP-e549fd951b19e267d6ac506c,Kinross charter,MI,undated-source-BRMGRS-20260802-ad8b57840fa5b7fe47810690,compensation_outcome,cola_cpi_adjustment,side_independent,implemented,high
MECHEXP-4fd89ee3770f0725c4782e84,ROOTCOMP-420acab51387b707f60d8f7b,Reading,MI,2024,compensation_outcome,cola_cpi_adjustment,remains_unclear,formally_adopted,high
MECHEXP-8754cb01ade797b3efe9c181,ROOTCOMP-781aa90696d9fd715e6a1b0f,Washington,MI,2017,compensation_outcome,cola_cpi_adjustment,fire,implemented,high
MECHEXP-8a93d0a06e044ae32f67acf1,ROOTCOMP-adedd4955ef54b0039767b40,Washington,MI,2018,compensation_outcome,cola_cpi_adjustment,fire,implemented,high
MECHEXP-789d2ecf9cdc14764ca43296,ROOTCOMP-19897bb29d7a0ea5179aa4e4,Chatfield,MN,2025,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-64856952d59322c05d29eb56,ROOTCOMP-cad9faf0b692491ae5e64b34,Chatfield,MN,2026,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-80bada89e75bba079dffac50,ROOTCOMP-ba6a7df697509c06e98497e0,Cleveland,MN,2026,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-a5e876c1a27724e5d4ab35d3,ROOTCOMP-c710cd5875e97b674ece5dce,Grey Eagle,MN,2026,compensation_outcome,cola_cpi_adjustment,side_independent,implemented,high
MECHEXP-3288544be1a4c74bdcfe8bcc,ROOTCOMP-2ecbcfba8c0fac4d35ed5c8b,Mantorville,MN,2023,compensation_outcome,cola_cpi_adjustment,remains_unclear,formally_adopted,high
MECHEXP-5d10bbd89df63916d8c93dc7,ROOTCOMP-71f6d197f8a6a0a1c0d4796b,Starbuck,MN,2025,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-7e56380ba9ea5936d10b7961,ROOTCOMP-ea167e0163cfe411349b8b96,Starbuck,MN,2026,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-b8e739f808f2ba54436c5755,ROOTCOMP-db424b44ef7152cf86f87dc7,Wabasha,MN,2022,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-9d01b748cd39370ad7c370a5,ROOTCOMP-898fdf994d0037ec0d93a1f7,Wabasha,MN,2025,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-9371c5043a670911e855a461,ROOTCOMP-1779b1c85b0d2f9f89646754,Mount Gilead,NC,2024,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-3d0f5f6dd72df46958a903e8,ROOTCOMP-db957cfd50d6dc21f6ee0133,Siler City,NC,2026,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-a3372cd22bfb84568a6bc1d4,ROOTCOMP-70c32edc36ea236732f1a0be,Jackson,NH,2026,compensation_outcome,cola_cpi_adjustment,fire,implemented,high
MECHEXP-3e8daa9cb0b56c1e26a511bd,ROOTCOMP-8b07f068e6dc420b311340d6,Knowlton,NJ,2023,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-9bafbe21c8351c8388760c14,ROOTCOMP-19bcbb05aa068acd6a3d41e7,Broome,NY,2025,compensation_outcome,cola_cpi_adjustment,side_independent,implemented,high
MECHEXP-9d25e83a65a571b9f9392f24,ROOTCOMP-125a7062c0abe4ead5264b8b,Harrison,NY,2024,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-3e55a77d8e133881188040e5,ROOTCOMP-185165f5177a66ee6e29c348,Tupper Lake,NY,2024,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-e4ddfd4309c5c6f573503ba5,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,2026,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-4492b130cbda0f01c2203c16,ROOTCOMP-376b457f9c53b213709ea5da,Lebanon,OH,2024,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-31cf0b8d7940ccb4ed7a9a4f,ROOTCOMP-b996f2c0937a1027b65c4a1e,Lebanon,OH,2025,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-76d34e26563042d1488a7d4d,ROOTCOMP-7507de84fccea43e92396f0e,Marion,OH,2021,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-4245c44545677eb77de40428,ROOTCOMP-8c172a5ff5d37281333de0be,Oxford,OH,2022,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-0440d512d22c31a754520695,ROOTCOMP-556a16461016dd4418150747,Oxford,OH,2023,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-127402db46e258bf069991df,ROOTCOMP-4b6ba2ae7667f680bb180f54,Union,OH,2014,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-73c6901c392a7be00d9cf0be,ROOTCOMP-0e0ed8c473d2ea48cf587215,Union,OH,2020,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-1e7a69e2764171012c3cfd28,ROOTCOMP-8a7ee9c00d6f6a7607185a06,Greenwood,PA,2026,compensation_outcome,cola_cpi_adjustment,side_independent,implemented,high
MECHEXP-58e327b947f1d5645385e77e,ROOTCOMP-d1900f5ba143cd85a1966bd1,Saxonburg,PA,2019,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-b0d88e3435010588cf2e3e08,ROOTCOMP-7cfd3f25ab32606bb774bbb3,West Nottingham,PA,undated-source-BRMGRS-20260802-3c6816e0777a275ebd4123b8,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-426c018eb79d0cc8ba17e0bc,ROOTCOMP-9ab6bc79d3d664742172b29b,Balcones Heights,TX,2022,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-8f1b6cc6626651132ed246e3,ROOTCOMP-171bfdc4d96d427ee5c6d267,Borger,TX,2024,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-4c930c71ece30637ff485120,ROOTCOMP-12aab96f86ee0c0d85e1ad31,Kingsville,TX,2024,compensation_outcome,cola_cpi_adjustment,fire,implemented,high
MECHEXP-fa755c740dfcff40aa4ad4ce,ROOTCOMP-e77891fe2bbdb205197dec60,Westfield,VT,2022,compensation_outcome,cola_cpi_adjustment,remains_unclear,formally_adopted,high
MECHEXP-160f93aa601e2d192beb17cf,ROOTCOMP-3dfbaf8824a9ee2326f78338,Langley,WA,2025,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-06d79f4731a3ffb39a3bb39d,ROOTCOMP-792c12b71099dafde64a8f5e,Langley,WA,2026,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-2900beade89c56a50cf07630,ROOTCOMP-53b9c46ed3747da892623274,Union Gap,WA,2022,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-22c03137fc086b6c7ec29519,ROOTCOMP-f5d2e85c701cc17e8a61426b,Freedom,WI,2025,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
MECHEXP-e75e0e5c2b6391a4b4be0421,ROOTCOMP-c2da7c11a2bd6cdce135c2e0,Glendale,WI,2025,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-17acf95cf20d356f15c2662f,ROOTCOMP-dc1517996c6f35c182a43476,Glendale,WI,undated-source-BRMGRS-20260802-846d27b2199bd28daa2a6cef,compensation_outcome,cola_cpi_adjustment,police,formally_adopted,high
MECHEXP-3a93e56ce76ede73245c33e1,ROOTCOMP-0f5c47984fee916127885580,Jefferson,WI,2022,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-f7354cc8edc19b3f84b4b078,ROOTCOMP-56b0714c63c7f6813c1a3669,Jefferson,WI,undated-source-BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,compensation_outcome,cola_cpi_adjustment,police,implemented,high
MECHEXP-451c10e585967d1818e98f59,ROOTCOMP-00053d7874fe43bdec446dc0,Mineral Point,WI,2022,compensation_outcome,cola_cpi_adjustment,fire,implemented,high
MECHEXP-4164b02886c3c78eb661e4d5,ROOTCOMP-ff86b7f68e236fc0e1e03805,Tomahawk,WI,2025,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high
