mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-8e0628c074fa33a6ce0928be,ROOTCOMP-c223205d115e5d7b14f4d644,Bellflower,IL,2023,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-3a7056b40587c5d0c94cfd9b,ROOTCOMP-329d0a0286521d22457aac4d,Broadview,IL,2023,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-ab47a04a9906be60fc3b8a78,ROOTCOMP-6b6d4507011e0682cdae31a7,Champaign,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,paid_or_observed,high
MECHEXP-cf52f20ab5d7a217902b197d,ROOTCOMP-bb8adcfe2b587a20a451f310,Colona,IL,2024,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-7e08f2dc7f4d8101aeba33e1,ROOTCOMP-d5a944ff035ab0d84ce00e61,Colona,IL,2025,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-1f73a423507218539e8585b4,ROOTCOMP-d5bfdf7da468c3e767077d4d,Elk Grove,IL,undated-source-RS429-66fa6f654cb677ff7e4e,compensation_outcome,no_direct_compensation_outcome,safety_combined,implemented,high
MECHEXP-0aa669df0e58a004f8e3e612,ROOTCOMP-22f4e3210f2cf24b6fbcf6fd,Elwood,IL,2020,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-e64964f02e3b2b277f245253,ROOTCOMP-8e0b9289bd04e3b69c511c60,Elwood,IL,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-9355e51c289d10a813c2e9f6,ROOTCOMP-560d38e8c79f44537ebcdaf8,Elwood,IL,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-18dddf8959ec8c4692f3d353,ROOTCOMP-84d9edb9a4befa39ab5f2074,Farmer City,IL,undated-source-BRMGRS-20260802-cc3115a02da00f048e317abb,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-fadfef2e3ae027c0ec7803aa,ROOTCOMP-0b8dd20b7079afacfcb3096d,Ford Heights,IL,undated-source-BRMGRS-20260802-139c8d44db8d6130035c9563,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-43995a56fcaaab6a72d17cff,ROOTCOMP-501e303b7276c4627c0b410e,Forest View,IL,2023,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-c9bc4422fc86b9bddd45150d,ROOTCOMP-0559d3f0ba6f376b57c24e87,Forest View,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-7f286868ccf21f0834e84602,ROOTCOMP-4318c82e187b15a5af768587,Forest View,IL,undated-source-BRMGRS-20260802-fc096ddbaafcb1daf2c10e6e,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-760bfb432dd0b20a54675fb8,ROOTCOMP-7d04579c30302299d916c22b,Geneva,IL,2022,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-8ce8a0fc9d8d1715d9d1c31a,ROOTCOMP-6fdf7a9a28de6148a851a543,Geneva,IL,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-9d8fd0ab796e7bcf489f3a96,ROOTCOMP-42b2ce518bb798e7f3b6f4f9,Hillsboro,IL,2024,compensation_outcome,no_direct_compensation_outcome,remains_unclear,formally_adopted,high
MECHEXP-117c5e5f6d97b8f7d07da585,ROOTCOMP-f35e6c40f3279fdeacdec25f,Jerome,IL,2018,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-f99ef6241eca9a5982bb1a6a,ROOTCOMP-5281abeaf02d6f2b7928652d,Jerome,IL,2019,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-11c314aec4dc22667b881fef,ROOTCOMP-8734c40000eac378fe58b6e4,Kane,IL,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-b46eff49474b673aa7444743,ROOTCOMP-c1af85ade066ebcca79cdbd3,Lakewood,IL,undated-source-BRMGRS-20260802-1257364601df84e5eabc51dc,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-440fc39cab4c008763ed3ac7,ROOTCOMP-69d803d1c802b50154f6b01a,Macomb City,IL,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-693b76e7db6d5e099d483726,ROOTCOMP-e4194eaa38c5556815906726,McLeansboro,IL,2023,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-bc557f45d0b00284ad3e349d,ROOTCOMP-bf21e479c45d3229d22a6a30,Noble,IL,2017,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-db6df0ac6a803092d6824d11,ROOTCOMP-59e06433c7ea9e1ed1e5e71d,Noble,IL,2018,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-e73d95050ddea9f46a438b80,ROOTCOMP-673f4b8bb63472d47457ea18,Port Barrington,IL,2019,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-f2b14031acce04b22ad568ec,ROOTCOMP-678c340536b092b9b4a300b6,Princeton,IL,2025,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-7c3b22a4ea61d82dd72098c9,ROOTCOMP-d79c597c7d2bf9103e6c67d2,Richmond,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-52580cf1dd975ad654b2cbc3,ROOTCOMP-18312c229acc06e7e198ddd3,River Forest,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-a2a6cd5c0dde82906918db28,ROOTCOMP-0e4fc5aa585a0b52eb89b230,River Forest,IL,undated-source-BRMGRS-20260802-c9aabbd6e7fb6c98ea6a5058,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-0004b5ad3aea0406346255a6,ROOTCOMP-0187b41ccc59c05087fba0ae,Riverdale,IL,2024,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-89f2e1653eb2036cdf7c18ec,ROOTCOMP-1d8af875da27cc7b48a1aefa,Rossville,IL,2025,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-a48543b5dda16c1704f1cf18,ROOTCOMP-a07a3a2ea96379c2c6cb8e0e,Rossville,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-14b280e1eab48c5e5bbc71fb,ROOTCOMP-77ebecab12b95967e52fc718,Rushville,IL,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-fc2ad7501cba506c9276c024,ROOTCOMP-9a94af86c452a68abac60b38,Sesser,IL,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-b57b3d7587c4c643c6379ec1,ROOTCOMP-db530b1894d035855dbd48e5,Sugar Grove,IL,2022,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-cd0e38e53df575fe9e0bb74f,ROOTCOMP-6dfaaea9e5d43c9ff47901e9,Summit,IL,undated-source-BRMGRS-20260802-d71d7044f9d486ac0e6d4596,compensation_outcome,no_direct_compensation_outcome,remains_unclear,implemented,high
MECHEXP-acd5e3f6f1286bf25e92dbe2,ROOTCOMP-0123b97030786adb7d520ca2,Taylorville,IL,2020,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-68173c475c7d9f295382ebd3,ROOTCOMP-b506e67ad7e8c91b95d781b0,Urbana,IL,2022,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-c5440b43c2053feaa48c00e8,ROOTCOMP-a383f6e325f5ec1c7b266158,Urbana,IL,undated-source-BRMGRS-20260802-91675ace91c40522b785d902,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-d2fc67ee0259f87b58628344,ROOTCOMP-abf67d703b455077d013418e,Virgil,IL,2023,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-4abde76e62b5eeda70d54b8b,ROOTCOMP-fe02398a6782272ac2608875,Winnebago,IL,undated-source-BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-0319ce1a3b046197048a309c,ROOTCOMP-8f714ac07b3eb24fc38a2291,Yates City,IL,2026,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-5272db43b862ad8dfa9dc3d6,ROOTCOMP-953ab17a8df9f06e5a740d5f,Corydon,IN,2021,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-fd5212f98b641712d4a451c0,ROOTCOMP-4d8e12726b16bc3c134531df,Greentown,IN,2025,compensation_outcome,no_direct_compensation_outcome,non_safety,formally_adopted,high
MECHEXP-1dca66556f8b476db4ceac4d,ROOTCOMP-2b4e33f5020c1f832be98e09,Hagerstown,IN,2024,compensation_outcome,no_direct_compensation_outcome,non_safety,formally_adopted,high
MECHEXP-2a324bf0bda66c3702d7f9f3,ROOTCOMP-95045f9804b3f3543093e41a,Hammond,IN,2025,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-f73739931772aef732de5f9d,ROOTCOMP-07dc9f5d51c5bed418efc79c,Haubstadt,IN,undated-source-B4X2500LIVE-20260729-002740,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-20f2faafdd03e07af768a6c4,ROOTCOMP-56b03b0fdcb530f2b3ba0032,Jennings,IN,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-a81377bc4c1bda0743303ece,ROOTCOMP-bb936449178b93f69ae93ea6,Jennings,IN,undated-source-BRMGRS-20260802-e797b0015e59e3f61532964d,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-10b1ad5c52f3a87c957d0ed5,ROOTCOMP-ad4303849be51687f69bc3b7,Marion,IN,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-64036dfee9b19acb3be05853,ROOTCOMP-8ce30afa621091a5b86a8d13,Morgan,IN,undated-source-BRMGRS-20260802-7b75046536a18e3052ca5424,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-fa4cd23049bf4dd682e4b2c8,ROOTCOMP-c7f76134bb9fb854f09af524,Newcastle,IN,2016,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-2ba608ba153aab5abef614cb,ROOTCOMP-14f4d97876ba9f41fa8b5cd5,Spurgeon,IN,undated-source-BRMGRS-20260802-2e2837ddc7693bac7b658951,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-badc9281d7cd2c71c052145a,ROOTCOMP-8558ff8e171a405779020380,Troy,IN,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-ea6748f21fb7e85489d503d3,ROOTCOMP-1c84f05d1b5242ea12131434,Troy,IN,undated-source-BRMGRS-20260802-225c21cd514fa84930f07276,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-71445538e779854842fa5996,ROOTCOMP-2ef79854897785b9f789c533,Union,IN,2023,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-d45524f5f8659cc2658e0c38,ROOTCOMP-c7be20ba6722944fd4eade4a,Union,IN,2024,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-008eda3e1a2ea67202a8a3ea,ROOTCOMP-a7b6b153490b39bf914354f6,Winslow,IN,undated-source-BRMGRS-20260802-8b4b84318e522bff80e79efc,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-f65ad9bf7aef3fc9c0e5cf67,ROOTCOMP-b26183113226a9b11d9b6549,El Dorado,KS,undated-source-BRMGRS-20260802-13d2257a01705fe1b6774224,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-7eb560ea9b6b45cac72b9d4a,ROOTCOMP-52a74f94b812f458fb8ab5fc,Eureka,KS,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-f685c47006b74b823f614188,ROOTCOMP-f8a8459a2cde8d0a2d723076,Eureka,KS,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-4a14af580f6f3f47c0d77060,ROOTCOMP-c52d56bb275705d5324bc2ba,Lawrence,KS,undated-source-BRMGRS-20260802-f5bd2ad9baa20fd66834d1f9,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-80064f5b4125c7a1db98d9a2,ROOTCOMP-c3181aed25ec2754644080d0,Lincoln,KS,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-2c9509ea0e6d225f32673a5d,ROOTCOMP-f81da4a29d07a6f3d3c9b31d,Lincoln,KS,undated-source-BRMGRS-20260802-9492c6ee7f7a82834b0231de,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-5d1396e789d7510fe6c5d376,ROOTCOMP-2398bceac294a47038a36f1f,Osage,KS,undated-source-BRMGRS-20260802-1936a3f2d7530e6292cdb6eb,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-c66aff3a525ce5bdcc618dde,ROOTCOMP-f94a0f5c0b6801dcd73a9ec1,Towanda,KS,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-88b51e616c590ee9203b6a3c,ROOTCOMP-62da5a864aa780a538709ea7,Audubon Park,KY,2020,compensation_outcome,no_direct_compensation_outcome,remains_unclear,formally_adopted,high
MECHEXP-2129b665612723a535a228c9,ROOTCOMP-cf0d8cbed3b3a803f1733dd1,Sheffield,MA,undated-source-B4X2500LIVE-20260729-003582,compensation_outcome,no_direct_compensation_outcome,remains_unclear,implemented,high
MECHEXP-79edfb09262b54d5addef303,ROOTCOMP-5374544dcbecb89f77eb884d,Bradley,ME,2026,compensation_outcome,no_direct_compensation_outcome,remains_unclear,formally_adopted,high
MECHEXP-332aa2f5cc9c37b5f8464622,ROOTCOMP-bf81d98d6da0b743d773e75d,Isle au Haut,ME,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-e41a3e9f3bd50a73ff371157,ROOTCOMP-3b899afc525e14649b13993f,Kingsbury,ME,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-e883c27e8f542f27847c672c,ROOTCOMP-3217f1650f2ef8694d0aad14,Alaiedon,MI,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-3dc9f5033eda5345d9df6e31,ROOTCOMP-e59e8b0ac9e68bdaa87b1c62,Allegan,MI,undated-source-BRMGRS-20260802-56ac3cb4c44b6e0f2d10047b,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-a68b08e67eb3698cf02ef270,ROOTCOMP-6ab1ba5ed8eca9812854c6d6,Antrim,MI,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-c65a56f6692755cd4e7a483b,ROOTCOMP-e5352b8cb10eec971d9360e1,Arlington,MI,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-3a4647468be11cf33b310ce8,ROOTCOMP-d713e0f68da34e2a87b1daf9,Bangor,MI,2025,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-381f913eb792cecf1b906c17,ROOTCOMP-5a4d397a63370a74ba337ffe,Bay,MI,2020,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-4a16408f120d94c3bd4dc0bd,ROOTCOMP-9a1ae9473389bc73d28446af,Blissfield,MI,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-723841e938c05073fe20edcd,ROOTCOMP-683b2c2eb8275061f23a32c6,Bloomfield,MI,2025,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-c3a433d954349f64d4226567,ROOTCOMP-b81fa9df950cea0f217ca566,Bloomfield,MI,2026,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-8138a97280c948026c722068,ROOTCOMP-d9afe43f5e82fd1ac91f6023,Burt,MI,2019,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-d30ce50acf54bcf32bdc1638,ROOTCOMP-f66a223e6a58573a647e53e5,Elk,MI,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-5af5a6d35effc26022d2173a,ROOTCOMP-feba599334830467403c6eca,Emmett,MI,2025,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-7b62c85dbefcb807e114925e,ROOTCOMP-beb0f4858ba95cf86d66c174,Empire,MI,2020,compensation_outcome,no_direct_compensation_outcome,remains_unclear,implemented,high
MECHEXP-abac086e9f158997281890d7,ROOTCOMP-50703a89f64a9a1415ac59fc,Filer charter,MI,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-79d9c7ce87cd0ffaa9b35d83,ROOTCOMP-2353df965b1fce4bcc6540dd,Filer charter,MI,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-954b0dfa020ec79520fbc3ae,ROOTCOMP-6cb2d6496e1db492953a3176,Hart,MI,2017,compensation_outcome,no_direct_compensation_outcome,non_safety,formally_adopted,high
MECHEXP-5490ab4348e1c2800946fb3f,ROOTCOMP-78f798ec7822325bf0c0b29f,Hart,MI,undated-source-BRMGRS-20260802-ecba4d2768718d8de101e65c,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-82d4951a3d6b839d0568c078,ROOTCOMP-b6e411cd266093ba2e5c7b50,Ingham,MI,2016,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-b7c846a5a23cb2086745ea34,ROOTCOMP-f5070a9e8123180073306dcc,Ingham,MI,undated-source-BRMGRS-20260802-6b77a98a8f930c2f26f3a620,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-8c8b2b9e0ea32c1e648c509c,ROOTCOMP-a89befcd4da232396409550d,Ingham,MI,undated-source-BRMGRS-20260802-bf8e544edccc778d9c7163bf,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-97db32bc053c6f8a61fd6e45,ROOTCOMP-f93a1eca0e85fae48bad0a2a,Inverness,MI,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-93bbfa9ef59b7810c12c369a,ROOTCOMP-4991953b486b2aba5b535271,Kinderhook,MI,2023,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-95c38c8256116e02221b2e9f,ROOTCOMP-8ddca47d81a06a1e8c345aaf,Lapeer,MI,2024,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-588f335f088bb758979c98fa,ROOTCOMP-bcbf2a14bdd6e7af4c66c05b,Mackinac Island,MI,2025,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-d26948117186634a91f71521,ROOTCOMP-a3bec8b2822020dca357f5de,Norvell,MI,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-0bf8ca76f2d7d5f9cd861fdb,ROOTCOMP-cc57ab3280495194635ec9c8,Oscoda charter,MI,2015,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-9051a03e661d4378ad66f01d,ROOTCOMP-6f5b37a773108e966a30c938,Oscoda charter,MI,2016,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-1a8c5216cd4e248291f78c28,ROOTCOMP-86b341f671ff3d85691f30cf,Pere Marquette charter,MI,2023,compensation_outcome,no_direct_compensation_outcome,fire,implemented,high
MECHEXP-6cf98005b386be92639338dc,ROOTCOMP-ea8b1da5fb4986b3213f23f6,Pere Marquette charter,MI,2023,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-614bbe08530c459c2860cf97,ROOTCOMP-db900f5f7fe244b6edb84b8a,Prairieville,MI,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-6d6a9e520c62e98c1abc0d44,ROOTCOMP-ddc79920208278986181abb3,Sherman,MI,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-4bcd32bc56874629257c85fe,ROOTCOMP-0fc90378510c331ca5e4cd8f,Shiawassee,MI,undated-source-BRMGRS-20260802-cfc44f4c19f024f93b8c4bd4,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-dc3db58a9389708592f5a778,ROOTCOMP-4d92eeee8f758b850b4682f4,Soo,MI,2018,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-6029e162fa57a9ffc4b5fd9e,ROOTCOMP-e0be6ef265c41e528930bbad,Stockbridge,MI,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-f0bf3f677d18d88034e05a80,ROOTCOMP-3fe7f7038376a8d10daa7f10,Tompkins,MI,2026,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high
MECHEXP-2263a383b7b54a826fdbd14e,ROOTCOMP-ad1113ffcb8d145756785ab6,Torch Lake,MI,2023,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-059400483eaf7b6b83c43490,ROOTCOMP-8f7d80de497850f1df497b41,Washington,MI,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-400ff9e8619f9b4ef386337f,ROOTCOMP-f1729f77901330938e3e80a5,Webster,MI,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-45d6e391daf6ec827ef93980,ROOTCOMP-f97c1cd828d6de44b7e3cb50,Webster,MI,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,compensation_outcome,no_direct_compensation_outcome,non_safety,formally_adopted,high
MECHEXP-89673c339206942ed001d5c3,ROOTCOMP-3b834027b3192e3098816e18,Austin,MN,2019,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-d18ccd2ceda3abe97e17b51d,ROOTCOMP-53cc270fe609aba013451d4c,Austin,MN,2025,compensation_outcome,no_direct_compensation_outcome,police,formally_adopted,high
MECHEXP-cd91b66fb48a1236f8729f66,ROOTCOMP-50b310ccb083f249de381cc8,Austin,MN,2026,compensation_outcome,no_direct_compensation_outcome,police,implemented,high
MECHEXP-578dac32cfa4823a7dd919e0,ROOTCOMP-7b8f19181f53eeb579164bc9,Badger,MN,undated-source-BRMGRS-20260802-e3c16c3973d13f7f7759f944,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-bbbb0f504e1926fa6a8b3b50,ROOTCOMP-38c684ffb37f2e7ae126c871,Balkan,MN,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-1feead0a9b9694ad335e4dc1,ROOTCOMP-c593d48dae3d674cb5d8ee77,Benson,MN,2025,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
MECHEXP-230e67e4496b7681cc6ff0af,ROOTCOMP-c80d743e5caa62123a685b10,Bigfork,MN,undated-source-BRMGRS-20260802-d64ac3dd57e8d53aa665c2cc,compensation_outcome,no_direct_compensation_outcome,side_independent,formally_adopted,high
MECHEXP-31143a3a189cf37d98f93926,ROOTCOMP-96ed16f4cc8ca12f1821e18b,Biwabik,MN,2019,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high
