mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-e1515855f7d0a946b53c886e,ROOTCOMP-8528555589d8717250bad3c0,Geneva,IL,undated-source-BRMGRS-20260802-f01236b700542891a1aba100,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-7be54304cc7cb2f9fb76a50e,ROOTCOMP-da28751bb67621d614fa20de,Riverton,IL,2024,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-f3a96d6d917fed52cae58752,ROOTCOMP-77ebecab12b95967e52fc718,Rushville,IL,2024,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-5549002de7191a1a4fd8f6f1,ROOTCOMP-db530b1894d035855dbd48e5,Sugar Grove,IL,2022,timing_implementation,unclear,police,implemented,high
MECHEXP-380030f06c00ab165b523d43,ROOTCOMP-fe02398a6782272ac2608875,Winnebago,IL,undated-source-BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,timing_implementation,unclear,non_safety,implemented,high
MECHEXP-75e7a34bac3e993c1b0d73f3,ROOTCOMP-4d8e12726b16bc3c134531df,Greentown,IN,2025,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-5559d24f4c7fb07536c2f0a0,ROOTCOMP-722e21812991dcdbd4fdf2ed,Hagerstown,IN,2024,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-dc19cb8c7004c9231af079a7,ROOTCOMP-2b4e33f5020c1f832be98e09,Hagerstown,IN,2024,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-e594c5a4ba2bb6fb6a77518a,ROOTCOMP-95045f9804b3f3543093e41a,Hammond,IN,2025,timing_implementation,unclear,police,implemented,high
MECHEXP-a0648995e488dc2fdc2b7e0b,ROOTCOMP-07dc9f5d51c5bed418efc79c,Haubstadt,IN,undated-source-B4X2500LIVE-20260729-002740,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-4e3ef8fd29903a18353655ca,ROOTCOMP-1c84f05d1b5242ea12131434,Troy,IN,undated-source-BRMGRS-20260802-225c21cd514fa84930f07276,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-f74e51a5cc4d1eea1ee0c9d6,ROOTCOMP-11b00e149bbe06c8729dd152,Augusta,KS,2024,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-823f60388696944875b39783,ROOTCOMP-52a74f94b812f458fb8ab5fc,Eureka,KS,2024,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-d3118db42c9ed90de0c14cad,ROOTCOMP-c52d56bb275705d5324bc2ba,Lawrence,KS,undated-source-BRMGRS-20260802-f5bd2ad9baa20fd66834d1f9,timing_implementation,unclear,fire,implemented,high
MECHEXP-fbd34cb87c0f81b50af66328,ROOTCOMP-f94a0f5c0b6801dcd73a9ec1,Towanda,KS,2026,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-48da7a91a53df60d4750aa2f,ROOTCOMP-f20af5fdc5f9100192cd1712,Valley Falls,KS,2022,timing_implementation,unclear,police,implemented,high
MECHEXP-8dbb5403860ba274e1434334,ROOTCOMP-a38352be34bf88ba581d6cd4,Dry Ridge,KY,2015,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-e7786bbf877deff8720d4e44,ROOTCOMP-e59e8b0ac9e68bdaa87b1c62,Allegan,MI,undated-source-BRMGRS-20260802-56ac3cb4c44b6e0f2d10047b,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-a4adcdded8938c5f9ce8e493,ROOTCOMP-6ab1ba5ed8eca9812854c6d6,Antrim,MI,2025,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-9c6d02224bfd3ef0e63c1e05,ROOTCOMP-5a4d397a63370a74ba337ffe,Bay,MI,2020,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-2ab56ee89769654da71d1ff1,ROOTCOMP-683b2c2eb8275061f23a32c6,Bloomfield,MI,2025,timing_implementation,unclear,police,implemented,high
MECHEXP-792949196570bc814f38801d,ROOTCOMP-b5c7f0bb096b9dbbfbd420f8,Brownstown charter,MI,undated-source-B4X2500LIVE-20260729-005363,timing_implementation,unclear,police,implemented,high
MECHEXP-8db5e28ee0cb3bf65512797e,ROOTCOMP-847f65d6c00e8e63bb081910,Gibraltar,MI,undated-source-B4X2500LIVE-20260729-005398,timing_implementation,unclear,police,implemented,high
MECHEXP-3b26de1b61157e6fd2024196,ROOTCOMP-7d4215c81b322ebbc0611bc0,Hartford,MI,2025,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-c81e66726065ae554c780507,ROOTCOMP-f5070a9e8123180073306dcc,Ingham,MI,undated-source-BRMGRS-20260802-6b77a98a8f930c2f26f3a620,timing_implementation,unclear,police,implemented,high
MECHEXP-6f3ec0eecd52030122c9c433,ROOTCOMP-a3bec8b2822020dca357f5de,Norvell,MI,2025,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-f7ee9cf7febd7a20bf287008,ROOTCOMP-3b834027b3192e3098816e18,Austin,MN,2019,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-e6f21cd53ef8f5d2669a71f3,ROOTCOMP-ed50d3ff4778e576730b8cee,Bemidji,MN,2025,timing_implementation,unclear,police,implemented,high
MECHEXP-67a22aef1316f1983ad92d53,ROOTCOMP-5a250f6c6086ed0175709efd,Benson,MN,2024,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-a3d6a16bc9f24d63c30d0fcc,ROOTCOMP-5630f60ff105f108c13dfc3a,Blooming Prairie,MN,2026,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-223da80af40eac4d9c1da9f6,ROOTCOMP-2ef7ff39ba65194e936304b9,Blue Earth,MN,undated-source-B4X2500LIVE-20260729-000495,timing_implementation,unclear,police,implemented,high
MECHEXP-168e53138ef7250bedf228b3,ROOTCOMP-e131a800603b2dc1b9572599,Deephaven,MN,2025,timing_implementation,unclear,police,implemented,high
MECHEXP-af7fc5003b9a74b3ebae674f,ROOTCOMP-eb4faa76961092dbe9f53829,Deer River,MN,undated-source-B4X2500LIVE-20260729-005500,timing_implementation,unclear,police,implemented,high
MECHEXP-2449044c33f9135fa199ff1c,ROOTCOMP-c1d01eebf47b345730bc0dac,Fairmont,MN,2022,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-48c3ac62810f90e4d1b37c26,ROOTCOMP-bce4c9279b3ba7127719622b,Foley,MN,undated-source-B4X2500LIVE-20260729-008003,timing_implementation,unclear,police,implemented,high
MECHEXP-649a54ca2526dc35802abc90,ROOTCOMP-93139a03bd3f9007fa79e340,Long Lake,MN,undated-source-BRMGRS-20260802-fcb0e518adb7ea5a846a94b5,timing_implementation,unclear,side_independent,paid_or_observed,high
MECHEXP-d97a55519b9ada9eba454435,ROOTCOMP-0e83cc2673ea9a6aab944d35,Madelia,MN,undated-source-B4X2500LIVE-20260729-003045,timing_implementation,unclear,police,implemented,high
MECHEXP-798e32a14f9b0d10a3d7798b,ROOTCOMP-f35297ef3064469fab55264c,New Auburn,MN,2014,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-98ec28502652664c554575e3,ROOTCOMP-cfaddeb5a1918b4d40767286,Roseau,MN,undated-source-B4X2500LIVE-20260729-000555,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-e0818a27766f365651526450,ROOTCOMP-16c3e8fac3aae4475e8a4cc7,Starbuck,MN,2025,timing_implementation,unclear,mixed,formally_adopted,high
MECHEXP-ded5338e9116a71f0e070178,ROOTCOMP-5ad4fd192685f64d48a26036,Vergas,MN,undated-source-BRMGRS-20260802-327099d5ce39b70383b7ab79,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-da23ec57b3c2ccc769e980d0,ROOTCOMP-adacd910625e94c9182b32bb,Erwin,NC,2025,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-2d16ed53b100977053065421,ROOTCOMP-278e2df067cfcbe2104b59f5,Faison,NC,2025,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-31ac362564cf2ecebb690753,ROOTCOMP-1038634b9dc645ad2be97676,Henderson,NC,undated-source-RS556-12e65484e7490fd1ab7c,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-6d2cd7c6d57f1eaa6e017940,ROOTCOMP-075079b11f8ed3eb53b5b89d,Landis,NC,2023,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-a4cbf9a29378f0a9563b8ccd,ROOTCOMP-78fc5d6a62ebd3fbfe04611f,Laurel Park,NC,undated-source-B4X2500LIVE-20260729-002015,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-9d383031ef9c1bee999a4d51,ROOTCOMP-94800737df5b21011b16f024,McAdenville,NC,2025,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-8d41bdbcace05d4a77d057e1,ROOTCOMP-fb5dac7066eb0494d696bfc3,Pembroke,NC,2018,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-aa2c522085230d5b662db904,ROOTCOMP-7c654e237e54ca5e52ce5c81,Randleman,NC,2024,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-537e3a25ff6f6372bf4f1535,ROOTCOMP-77a42a6f2bee46726ba97202,Red Springs,NC,2022,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-d861c400c6ee3e399dba5d04,ROOTCOMP-2a3d3b280ec9de9cede6c876,Robbins,NC,undated-source-B4X2500LIVE-20260729-007033,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-6cdda2054a1b05ade6cd15e8,ROOTCOMP-059b7e5966365a9991d0191a,Stallings,NC,2018,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-d4ee3bfb18e4915b0f161637,ROOTCOMP-288285f09cf0f1734d294027,Valdese,NC,2023,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-7a3bb9af18f4d387afb89e77,ROOTCOMP-ceef5fc694ec4df2916e193a,Whitsett,NC,2025,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-0df8aa767f4b214ddfd6539b,ROOTCOMP-64610c455940aedc075f023b,Woodfin,NC,2017,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-f6d76d1664539fbb2986e3e1,ROOTCOMP-d4dd4bcba9caa95d74cded9c,Grant,NE,undated-source-BRMGRS-20260802-575a77b9e89bfcfdc3d3628e,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-8424ada3e1b0579d69a4bffd,ROOTCOMP-b96f91f59a357aa36fb4d2e6,Long Beach,NJ,2020,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-9c1ff4a378a74702811fa150,ROOTCOMP-5495819d63082dfac506d234,North Brunswick,NJ,2022,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-838f8b2b1ac674c7d5900925,ROOTCOMP-cbf32911c397e6b64befef08,Upper,NJ,2025,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-d54df36ba5a25ae904b78d99,ROOTCOMP-566dd54168967470cf0b58ce,Avoca,NY,undated-source-BRMGRS-20260802-53e1dbd8f0755d69d5937c50,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-ca7ae4836d647a9ce9c9e35a,ROOTCOMP-563a29dec913be98b896ed8d,Chester,NY,2025,timing_implementation,unclear,mixed,implemented,high
MECHEXP-4b3d89c4421ad1a95d7d0139,ROOTCOMP-0fc9780642dd77196b5714ad,De Witt,NY,2024,timing_implementation,unclear,mixed,implemented,high
MECHEXP-028f3c9053038044be9b2d40,ROOTCOMP-6f723f25066afdfcc9359486,Esopus,NY,undated-source-BRMGRS-20260802-d4fc138947a682a1acf034d6,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-866e3ee0a6ddc06120ecf8a0,ROOTCOMP-efc838503340416eb6da4974,Ithaca,NY,2024,timing_implementation,unclear,non_safety,implemented,high
MECHEXP-46c47eb7357c9b363842428d,ROOTCOMP-bcc5369c5bd5e5237d2e6050,Lakewood,NY,undated-source-B4X2500LIVE-20260729-006440,timing_implementation,unclear,mixed,implemented,high
MECHEXP-41e2e8fc0a41034344456ea4,ROOTCOMP-09884edb699391452777dfc8,Lancaster,NY,2024,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-e6ad6f7d449bee7a07a4dbae,ROOTCOMP-97d0947bcb7bb0b1d7cd03d5,Lewiston,NY,undated-source-B4X2500LIVE-20260729-006443,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-549987af545bface54b3e904,ROOTCOMP-540f13329062cae963507382,Middleburgh,NY,2026,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-6469015823d2208bf60db687,ROOTCOMP-216aa28ae2c6debda057f783,Putnam Valley,NY,2024,timing_implementation,unclear,police,implemented,high
MECHEXP-89a92b1f5366e9287bc31d5f,ROOTCOMP-abe5fa86ba48fa182f80a4cf,Rosendale,NY,undated-source-BRMGRS-20260802-2b2998e1e1c4115f1754bea0,timing_implementation,unclear,police,implemented,high
MECHEXP-0112032e750370b9584d49b3,ROOTCOMP-2b1f437fd7b84a0e9f342f99,Skaneateles,NY,2017,timing_implementation,unclear,non_safety,implemented,high
MECHEXP-7d91d3fec9bd0f5c411f4852,ROOTCOMP-6a38463896bdaca6c4fb3a15,Somerset,NY,undated-source-BRMGRS-20260802-6567f68b109671973a0e75d3,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-f6b94f9543df49925d540741,ROOTCOMP-aef5378638a36e4abb3048f1,Southampton,NY,2022,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-83b8308d69b1d88c0e34e251,ROOTCOMP-fdf0dd2bef86edaf475e029d,Tioga,NY,2025,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-5d7c9fe2266c7b13a319305a,ROOTCOMP-8bb732b3f9afeab527d9280a,West Seneca,NY,2020,timing_implementation,unclear,mixed,implemented,high
MECHEXP-15e4a4be7f947b0c9b09d394,ROOTCOMP-8ead1466d3fd43ada309f3dc,Butler,OH,2020,timing_implementation,unclear,police,implemented,high
MECHEXP-4c6e8fce0e0d38c170828f2d,ROOTCOMP-28a759aa014548b8940d34b4,Chester,OH,2021,timing_implementation,unclear,fire,implemented,high
MECHEXP-2e950fe03c509d6e4e926d76,ROOTCOMP-07ab15b15d14181eda65fa8c,Colerain,OH,2019,timing_implementation,unclear,non_safety,implemented,high
MECHEXP-1c83123f898d4a4e65eafcd2,ROOTCOMP-984e46fe17c0fa802a272aa9,Delaware,OH,2019,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-57a2eea1342f88052eac1ba6,ROOTCOMP-30b755749f912907b859da27,Delhi,OH,2020,timing_implementation,unclear,police,implemented,high
MECHEXP-f9e88373bdac3226d6bc3ffa,ROOTCOMP-c2ea90bee8dfc75a8efa8b99,Dover,OH,2015,timing_implementation,unclear,non_safety,implemented,high
MECHEXP-c1125de4beec1a0e0b2304d5,ROOTCOMP-65e599d370ec3ff80c5d554f,Dover,OH,2018,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-8bcb4d14ca69ea9b142c5810,ROOTCOMP-42baa1336405f8c97d12f36e,Elyria,OH,2020,timing_implementation,unclear,safety_combined,implemented,high
MECHEXP-6c97eaa0c134c6d5b73b2a1d,ROOTCOMP-dedf4ee15480025ee2cfebf4,Elyria,OH,2021,timing_implementation,unclear,police,implemented,high
MECHEXP-57d1450ffc652f6c5082a957,ROOTCOMP-d8572b0067a7e781808077a2,Hamilton,OH,undated-source-BRMGRS-20260802-012d0866950f2ebcb04e4b99,timing_implementation,unclear,police,implemented,high
MECHEXP-f6d5951524f4c636e860e6ef,ROOTCOMP-60c61fdfb7fd96b3a328386b,Harrison,OH,2021,timing_implementation,unclear,police,implemented,high
MECHEXP-541c8ac3084909294ba786f6,ROOTCOMP-6e6b1ce8f3022783580fdcac,Harrison,OH,2021,timing_implementation,unclear,fire,implemented,high
MECHEXP-8b1211ac3b2c3f4efeff4e88,ROOTCOMP-62e6dc1e7dc4815b4604df2f,Jackson,OH,2019,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-1d55062930cd08059f78f209,ROOTCOMP-d4a3dd82263d83fc15652087,Madison,OH,2016,timing_implementation,unclear,fire,implemented,high
MECHEXP-a3b12327c15e1ce376b87e34,ROOTCOMP-54bdabbd23d0fa1b256ae2d2,Madison,OH,2020,timing_implementation,unclear,remains_unclear,implemented,high
MECHEXP-8fdabc568bf8a74ee22d1c02,ROOTCOMP-98d2cefe154ae53f6f92ecea,Monroe,OH,2025,timing_implementation,unclear,fire,implemented,high
MECHEXP-01e7809cfae0053328caa850,ROOTCOMP-7b0374aebd53f20879709fb8,Peninsula,OH,2024,timing_implementation,unclear,police,implemented,high
MECHEXP-e620e32b37428b97f1081691,ROOTCOMP-655a698b9def728a3e4acbbf,Pleasant,OH,2018,timing_implementation,unclear,fire,implemented,high
MECHEXP-356a02c94e77372d5832b220,ROOTCOMP-39e286705be3a74dd2dd4169,Sandusky,OH,2021,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-c63e84b7a209325bd089ec61,ROOTCOMP-7411df0b2a4a8d5b9dfe45d0,Springfield,OH,2018,timing_implementation,unclear,police,implemented,high
MECHEXP-fe2a99ffec3213bae5aa50ae,ROOTCOMP-9968ed8801a13658709543d2,Springfield,OH,2019,timing_implementation,unclear,police,implemented,high
MECHEXP-3cfa86b064974180cdda8150,ROOTCOMP-43d2f90fe2f83fab1da43390,Sugarcreek,OH,2020,timing_implementation,unclear,fire,implemented,high
MECHEXP-304829347da46652d0da39f4,ROOTCOMP-b251cb7b9f054124351f58ae,Wadsworth,OH,2021,timing_implementation,unclear,police,implemented,high
MECHEXP-740656754393c944ebe84877,ROOTCOMP-1664f985035a0b363afa08f7,Washington,OH,2021,timing_implementation,unclear,police,implemented,high
MECHEXP-7b1510e89a44124afa325765,ROOTCOMP-493cb0a9c676a2fff823a35a,Brighton,PA,2023,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-0f3fd523a18b627f179d674d,ROOTCOMP-7e85b340751045ebc9b91c10,Catawissa,PA,2016,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-8d23d4c4c2754f75c4fe91b5,ROOTCOMP-8cdd8fe61ae3e29d8bbd8158,Catawissa,PA,2022,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-fd0e9a880543e1ad73471236,ROOTCOMP-8123a2c4c4549c4f8d20d4b4,Center,PA,2025,timing_implementation,unclear,police,implemented,high
MECHEXP-68243c8101c0caf961bb9acc,ROOTCOMP-7820ed0ad925660dd05ca3af,Lawrence Park,PA,2023,timing_implementation,unclear,police,implemented,high
MECHEXP-e4507775f3b7ff601605c9fd,ROOTCOMP-56a5e14c67e469f87425a555,Stewartstown,PA,undated-source-B4X2500LIVE-20260729-004128,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-d8effc4052acbc70329d92e7,ROOTCOMP-c68ef057a544de1bfb99a273,Washington,PA,2014,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-5c5d9d03a78679c16a763127,ROOTCOMP-3a7101cbf0ebfe143758b4b5,Washington,PA,undated-source-BRMGRS-20260802-26ea73a3a1fd6c0825c7d2ac,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-e28eba3b20af7cab2381dbd1,ROOTCOMP-9b623059cd0570b11719b28b,Washington,PA,undated-source-BRMGRS-20260802-deedcc50a399416457f2557d,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-bc74e7c3e75c909e4ce294c3,ROOTCOMP-4423e9a17a882fa8eb109f05,Washington,PA,undated-source-BRMGRS-20260802-deedcc50a399416457f2557d,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-b007369c37ba1c3ff773552c,ROOTCOMP-a40990b502aa70b8b7b2fe9f,Watertown,TN,undated-source-B4X2500LIVE-20260729-004636,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-47a9375b5f35d5658c159ec8,ROOTCOMP-27a248dba1f3973b7297671e,Beeville,TX,undated-source-RS556-8291125fe31139fcd192,timing_implementation,unclear,non_safety,formally_adopted,high
MECHEXP-403f3b4d001fd2723e80a179,ROOTCOMP-d36019a4d161efd9bdbbdf49,Clarendon,TX,2026,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-3bdfe7c67cac9f04ee728f44,ROOTCOMP-b2590728ce598db10007a53c,Mount Vernon,TX,undated-source-B4X2500LIVE-20260729-009748,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-d43d80fad348ab6480598458,ROOTCOMP-8e871a9fa7c82dde07f2800b,New Fairview,TX,2024,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-6632b3e4afffdddf37ee77a4,ROOTCOMP-54606a826c5a4c28ea2bab2a,Port Lavaca,TX,2025,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-e272559ff2390d6f1038deff,ROOTCOMP-a98a51eb8dfc19f52673572b,Wink,TX,2025,timing_implementation,unclear,side_independent,formally_adopted,high
MECHEXP-ae96f042b64301045362020e,ROOTCOMP-a53920f15d57896fd9bb708a,Baraboo,WI,2017,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-d97494f53e985f7e65b6a200,ROOTCOMP-5f4bcb791da8f15ca9edbcfa,Baraboo,WI,undated-source-BRMGRS-20260802-230ddf78865eceb7f82c368a,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-b6770552ed11aeb2bc268ebe,ROOTCOMP-7fdc0914198e19fc462d44d9,Beloit,WI,undated-source-B4X2500LIVE-20260729-003393,timing_implementation,unclear,fire,formally_adopted,high
MECHEXP-954de6ba14bd1f527e2aae42,ROOTCOMP-be3f8bc52d9e95497717b34f,Bloomer,WI,undated-source-BRMGRS-20260802-6205b83d86ec617a0b8fd483,timing_implementation,unclear,side_independent,paid_or_observed,high
MECHEXP-70949c7b8a5eb72c4c3a6bbf,ROOTCOMP-6613b197d5559ecc9aca9d52,Butler,WI,2023,timing_implementation,unclear,police,implemented,high
MECHEXP-439b553c24ae62fe7f24ed12,ROOTCOMP-f6752f95eb377c8764cb3766,Dodgeville,WI,undated-source-BRMGRS-20260802-7992e9e97a221039ef9e86c4,timing_implementation,unclear,non_safety,paid_or_observed,high
MECHEXP-4148ef38a32e4b4b2aa992f0,ROOTCOMP-ec6fdfe9a0f53429f9ae89e5,Jefferson,WI,2025,timing_implementation,unclear,side_independent,implemented,high
MECHEXP-9918c2b43f93c7e53d65a4e3,ROOTCOMP-9860db1aefdbfb1426a381c5,Jefferson,WI,undated-source-BRMGRS-20260802-6d9df8f6a7e5930ad6e26a1f,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-3cc8b1f48a4b07d39d9a8042,ROOTCOMP-3b7849b4e52f535f68506d1f,Minong,WI,2019,timing_implementation,unclear,police,implemented,high
MECHEXP-6fba77ccc9a8610fbe05490f,ROOTCOMP-cea65419e7b86ae4e944b773,Monticello,WI,undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae,timing_implementation,unclear,remains_unclear,formally_adopted,high
MECHEXP-500c49222b2e7c7260af61e6,ROOTCOMP-1c1ee1e8240674baa8af8689,Phillips,WI,undated-source-B4X2500LIVE-20260729-008455,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-fc349f29b07c47f177e05c86,ROOTCOMP-2f7075768239fa02093c206a,Phillips,WI,undated-source-B4X2500LIVE-20260729-008456,timing_implementation,unclear,police,formally_adopted,high
MECHEXP-a118918244c779e8ddf72486,ROOTCOMP-7f556e2cb09aca18eb8d390d,Sugar Camp,WI,2019,timing_implementation,unclear,side_independent,formally_adopted,high
