mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-8a41464bf55e26ecab06694e,ROOTCOMP-96289e29a92b7bb58c5d0009,Tryon,NC,2014,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-a1e5f24e2eda90a222c415d3,ROOTCOMP-4d2a4f535f2f850a88da9e02,Murray,NE,2024,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-844af12a1e1779f63728e473,ROOTCOMP-bbd60d6e1e6dddcb15ed813d,Murray,NE,2025,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-ec9d93886d421a464f3e8105,ROOTCOMP-5fd17f62ee678c75a868c917,Alexandria,NJ,2026,compensation_outcome,benefit_cost_change,non_safety,implemented,high
MECHEXP-c22c988e015562de7d961a94,ROOTCOMP-69521973f960dbdf58f517ac,Middle,NJ,2014,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-441c2bc89830e6d9df859974,ROOTCOMP-877fbb696b8f5f1a117b086f,Roxbury,NJ,2022,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-fe2762c08721b5ccc7e500a1,ROOTCOMP-9a8be38e7379d5cb51f55486,Broome,NY,2020,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-6e311d949f7d10d816776705,ROOTCOMP-7d871ba2513e788c215c94ff,Canaan,NY,2023,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-8b54ab6ed6c836c99c2c7252,ROOTCOMP-97d0947bcb7bb0b1d7cd03d5,Lewiston,NY,undated-source-B4X2500LIVE-20260729-006443,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-6a06bf2c65fdd4f17f434b52,ROOTCOMP-c7b4de6e0d8cf4f22c3ccca5,Ulster,NY,2022,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-b9e926c60ea036466cf821e0,ROOTCOMP-c0871e5871b2ce626fc29a17,Bay,OH,2022,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-5c999845e8ed7a1890d6a37b,ROOTCOMP-db53a535d0c480a2bdcfeb20,Copley,OH,2020,compensation_outcome,benefit_cost_change,fire,implemented,high
MECHEXP-3379b6759ccf46d9b801301f,ROOTCOMP-ae6bb549e09f2b90b2a81869,Copley,OH,2020,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-82ce10b7b8edf2f53abb2500,ROOTCOMP-36d12630bef07f0b324949f8,Copley,OH,2021,compensation_outcome,benefit_cost_change,fire,implemented,high
MECHEXP-6914f3e9483b7782f195b098,ROOTCOMP-cc9ffe287dca46a4eab1b0de,Copley,OH,2021,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-997427b4c2a4dfed39ce1d3e,ROOTCOMP-34a9c0031a48a44901285259,Copley,OH,2021,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-621281a6d3fa84e0b001a555,ROOTCOMP-9ca36ea5fa8a2869fe29f5d9,Delaware,OH,2016,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-61bc60030b169ec73b237518,ROOTCOMP-71f73f6a8daa161fe177134d,Delaware,OH,2019,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-6f7650ceaec9569bb3240a32,ROOTCOMP-669d249d729645a4b04a99ce,Delaware,OH,2019,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-6fc33180d40fb8b429c47793,ROOTCOMP-3a4ee2a733e15b0dcf6b84df,Howland,OH,2021,compensation_outcome,benefit_cost_change,fire,implemented,high
MECHEXP-121cc2c56cdd297b8b72a0d0,ROOTCOMP-9ee3744c866b56063a9ce34d,Hubbard,OH,2017,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-ff066ca44cb15e0f63d99592,ROOTCOMP-ced865590442aa410c6dcb69,Hubbard,OH,2020,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-a78328bfc7543e75b7822966,ROOTCOMP-7ce2b342a37b7d2f3df6bc5a,Madison,OH,2016,compensation_outcome,benefit_cost_change,fire,implemented,high
MECHEXP-5de0e3276261f8280eeb1673,ROOTCOMP-618a3751be1181ee85e0654d,Mantua,OH,2024,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-ccd7c17da91139dba4cb0d66,ROOTCOMP-89444eaddc8d2208d61c2b7d,Milford Center,OH,2026,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-ac840a26ee23c3e17ce583ea,ROOTCOMP-54c81503f1bb92378ab78e62,Monroe,OH,2018,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-33a0b780a6c1f4bae3023226,ROOTCOMP-9d4feaa2ff42b2abb1bcca35,Conewago,PA,2024,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-64f3c2bed3bf323438adc208,ROOTCOMP-d12f53c279cb24a0e414a9e2,Forks,PA,2024,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-6c7954a20ec983aaaf01960e,ROOTCOMP-458a4f0261bc4a21490ac2f6,Richland,PA,2018,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-d8f7667bf42261e76917d130,ROOTCOMP-ea080ad840c41a013fbbd69e,Richland,PA,2024,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-4751d5dae19890806e2d45df,ROOTCOMP-7bc9f9858f56d666794bf80b,Warwick,PA,2023,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-e68b3ed737125a5e5ec6d388,ROOTCOMP-ed325c55bbe0d365f9dca26d,Warwick,PA,2025,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-0f91385125b33af0c1f1aa87,ROOTCOMP-67e337110e80a6ae267ff723,Washington,PA,undated-source-BRMGRS-20260802-26ea73a3a1fd6c0825c7d2ac,compensation_outcome,benefit_cost_change,fire,formally_adopted,high
MECHEXP-c444a25ab0582c7ae83dd921,ROOTCOMP-27a248dba1f3973b7297671e,Beeville,TX,undated-source-RS556-8291125fe31139fcd192,compensation_outcome,benefit_cost_change,non_safety,formally_adopted,high
MECHEXP-4a6125579b31cf06e8e9f876,ROOTCOMP-d36019a4d161efd9bdbbdf49,Clarendon,TX,2026,compensation_outcome,benefit_cost_change,side_independent,formally_adopted,high
MECHEXP-811f39d9d3d86f0c7c5904a6,ROOTCOMP-7fdc0914198e19fc462d44d9,Beloit,WI,undated-source-B4X2500LIVE-20260729-003393,compensation_outcome,benefit_cost_change,fire,formally_adopted,high
MECHEXP-6e78df33062da551506c203f,ROOTCOMP-673d8d951d45337cc650e90c,Colby,WI,undated-source-B4X2500LIVE-20260729-000921,compensation_outcome,benefit_cost_change,police,implemented,high
MECHEXP-b8225aa8fc046c8dd2717cb5,ROOTCOMP-90efc2b7960cb204e1883ef9,Junction City,WI,2019,compensation_outcome,benefit_cost_change,side_independent,implemented,high
MECHEXP-c550a2ca64912637d5c85014,ROOTCOMP-cea65419e7b86ae4e944b773,Monticello,WI,undated-source-BRMGRS-20260802-d7711447b08f24eccfd289ae,compensation_outcome,benefit_cost_change,remains_unclear,formally_adopted,high
MECHEXP-f2febcc484ecd9d888421a6c,ROOTCOMP-8a4e2ef33cdd37466080184a,Ridgeway,WI,undated-source-B4X2500LIVE-20260729-003468,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-72e82d85af97acd86a6a3e2e,ROOTCOMP-cb32f3033612d9b3b3d4a621,Valders,WI,2023,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
MECHEXP-0f53d680a96d5210691baf05,ROOTCOMP-3d004732ca761e80f40b6fe4,Waterloo,WI,2021,compensation_outcome,benefit_cost_change,remains_unclear,implemented,high
