mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-6da61985b9df60101713eec5,ROOTCOMP-5c7765ac3141b416e9a79713,Arnoldsville,GA,undated-source-B4X2500LIVE-20260729-009296,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-909c284f3c622de4a4665018,ROOTCOMP-cfd7515849c5c7d5111c31a6,Chattahoochee Hills,GA,2022,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-d9f84980c0990c3e14892615,ROOTCOMP-adbec70874a11548724ddc8f,Danielsville,GA,undated-source-B4X2500LIVE-20260729-006802,timing_implementation,recurring,non_safety,implemented,high
MECHEXP-f5759ca8d82f63dd736ef349,ROOTCOMP-897891d9c77016ba5d5159ed,Sandersville,GA,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-c2e71bd74a2e32e8ef7c2e7f,ROOTCOMP-9d515c323c0a76ea278ad914,Social Circle,GA,2022,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-4abdfb1f3609efae6698d06f,ROOTCOMP-4f6021715d6e29a7095e86c0,Coggon,IA,undated-source-B4X2500LIVE-20260729-004951,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-c9619f1ba76f507cf8a4e156,ROOTCOMP-4c6d85dbb751e51fea7f7d57,Elk Horn,IA,2026,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-7f9ce4568d154d9277927a81,ROOTCOMP-642f1ee7b3469ab0da37d39a,Farmington,IA,undated-source-B4X2500LIVE-20260729-000023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-ff5db9fd329c09adc4e259ac,ROOTCOMP-0c679c24e2415e59eca36e16,Fort Madison,IA,undated-source-CBSRD-20260728-6838e547c3986093b6e9,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-8b8fc5c41efcb05f5f8c0ad5,ROOTCOMP-3fc71d69696b87969bf64497,Fruitland,IA,2020,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-97a7aa209b0915ab676aaab3,ROOTCOMP-957f90169d2e975fbd3e0f3e,Garnavillo,IA,2021,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-25d2912a1ae40339977437af,ROOTCOMP-eda485ac949a4da1c824d21d,Gowrie,IA,2020,timing_implementation,recurring,police,implemented,high
MECHEXP-16956e484ac6290010694b9d,ROOTCOMP-4b8174b77c043d9494f71501,Kanawha,IA,2026,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-effb2f2e75fb931775991682,ROOTCOMP-7a9de45c2f9eb9fa7f797744,Miles,IA,2021,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-b65b875fc0592c538a1a10bf,ROOTCOMP-e8a656bb10cbbb33d755751e,Pleasantville,IA,2025,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-16e614b16769d7e65d507a1d,ROOTCOMP-e3bda4ac030b6116be96f9e1,Walcott,IA,2026,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-5126a6da97b3b4a9b59fe644,ROOTCOMP-636ffba21d179448d418c4ac,Moore,ID,2020,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-342298fdf46242f681dd21cb,ROOTCOMP-3fa33a08fc3ce98b854b3c5b,Tetonia,ID,undated-source-B4X2500LIVE-20260729-004861,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-65cbee08086997a58af9f6f8,ROOTCOMP-73797a7a54bd8804da26593f,Bedford Park,IL,2020,timing_implementation,recurring,non_safety,implemented,high
MECHEXP-717b76a3450e3c899abf6869,ROOTCOMP-ce806185c900ba8800a63df1,Casey,IL,2020,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-50dc419a49ec6b258cd18272,ROOTCOMP-73b8948fdf48c3241c9ee7cb,Casey,IL,undated-source-B4X2500LIVE-20260729-005063,timing_implementation,recurring,police,implemented,high
MECHEXP-8162408e9f8adc0d0063938c,ROOTCOMP-d890e272ce75e618346789b6,Colona,IL,2025,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-d29424b8911f406e3893ad3e,ROOTCOMP-cc4112d9ca09997c39eac562,East Dundee,IL,2017,timing_implementation,recurring,police,implemented,high
MECHEXP-b54ccf99fbf0c015d3f7f545,ROOTCOMP-6e1d6ed4f9cc39a0850df475,East Dundee,IL,2019,timing_implementation,recurring,police,implemented,high
MECHEXP-587e4d4454ac9475d465dcbf,ROOTCOMP-badc64e3396bd6949128b6df,Elburn,IL,2023,timing_implementation,recurring,police,implemented,high
MECHEXP-a5efd717baf753b972a38a4c,ROOTCOMP-fba36f55e95143699331fb71,Elburn,IL,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-044a915a7ed511c2977cf471,ROOTCOMP-b76e94142a6ae22d47a8db01,Farmington,IL,undated-source-B4X2500LIVE-20260729-007586,timing_implementation,recurring,police,formally_adopted,high
MECHEXP-3f52823ae7f9ee96be9c2fd3,ROOTCOMP-d080ec30eca78848d5dbad56,Fisher,IL,undated-source-BRMGRS-20260802-8979866a3aae9a795f4e2655,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-a445c4f55b182f1d19a68663,ROOTCOMP-4b5c095b31ef120f966a3487,Flossmoor,IL,2017,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-b754abf802c2d85d8072ba23,ROOTCOMP-93533065a2023bd7625198f4,Flossmoor,IL,2018,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-368c0ec957dabd3611f227db,ROOTCOMP-4fd4a3ffb06cf163eddee3bb,Flossmoor,IL,undated-source-B4X2500LIVE-20260729-000125,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-f3f0031b1fd7c4b1e33dd3d4,ROOTCOMP-92f349b983c05f77d9816c51,Harrisburg,IL,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-addfddb5eec6210452e89b12,ROOTCOMP-2beda922b06e1bbce3456a36,Harrisburg,IL,2025,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-ce4a67dfdd31cb7cbda3c5aa,ROOTCOMP-cc9690e64eec8fdf15ecd464,Kewanee,IL,2019,timing_implementation,recurring,fire,implemented,high
MECHEXP-ca8365839e390fa15bfa2b5b,ROOTCOMP-f8228226dfe3d2d4105c3f93,Kewanee,IL,2020,timing_implementation,recurring,fire,implemented,high
MECHEXP-edf33a95104dcb8b598b5a0f,ROOTCOMP-c66ec031d12da2c6392c920a,Kewanee,IL,2021,timing_implementation,recurring,fire,implemented,high
MECHEXP-e0d1f855da0884d44ac0f102,ROOTCOMP-3440e8d7f71c3a752c5f68ab,Kildeer,IL,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-1983335a6f1b913626238344,ROOTCOMP-a59d0a500ca2f72c7e11620a,Kildeer,IL,2026,timing_implementation,recurring,police,implemented,high
MECHEXP-50f15a184456100e61db77db,ROOTCOMP-6e5d594a9e6c0b9eb65e289f,Matteson,IL,undated-source-CBSRD-20260728-310cbece02eeaf007b29,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-cb799626441e2e519ee396ca,ROOTCOMP-360b91a3f0cced2922cdd593,Mount Vernon,IL,undated-source-BRMGRS-20260802-f9d5d71e9c74bda7357e9535,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-551c7b33a11e5eba464601c3,ROOTCOMP-1b55143f74be73cdba87a621,Olney,IL,2020,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-e7ba620a6b4aa4b954626384,ROOTCOMP-446086abe150e61d3160aec1,Oregon,IL,2019,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-bddfc523c7199a74765f4f8f,ROOTCOMP-4af398dee5803d928ad43482,Orland,IL,2015,timing_implementation,recurring,police,implemented,high
MECHEXP-5b1b2476fcef2f67f302d986,ROOTCOMP-8ef49b02c4f7f36640e1191d,Pecatonica,IL,2026,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-58fac264634045cc9fd05fb9,ROOTCOMP-ed3e85b55634625305a656fe,Plano,IL,undated-source-CBSRD-20260728-9837b3bbeabc8e1748f1,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-5048d55ff4f01ce437a8867e,ROOTCOMP-eb04f6c40bb27e5e0d83f67b,Princeville,IL,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-0ddb49025d4f076a9b0685dd,ROOTCOMP-300308c1a1187615fed3ca96,River Forest,IL,2019,timing_implementation,recurring,police,implemented,high
MECHEXP-56bbec37a2458e44599f7e93,ROOTCOMP-5f81e3297fdef99a3cfb8821,River Forest,IL,undated-source-B4X2500LIVE-20260729-005147,timing_implementation,recurring,police,implemented,high
MECHEXP-35108f76708c5ecbf320ce84,ROOTCOMP-fc6567f39baac4ae281e49d2,River Forest,IL,undated-source-BRMGRS-20260802-9b7101700da56ca3bcc11235,timing_implementation,recurring,police,implemented,high
MECHEXP-7ddd739a99f713730d630961,ROOTCOMP-fc14ff1cb66c9a0c650ba269,Silvis,IL,2022,timing_implementation,recurring,police,implemented,high
MECHEXP-e70734ec42a924fc0eed45cd,ROOTCOMP-34d87a24fc56a4ec34314f80,Stickney,IL,2023,timing_implementation,recurring,fire,implemented,high
MECHEXP-a0382e7ae5a91eb7a8059214,ROOTCOMP-76d43b51b0ea445fad152baa,Stone Park,IL,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-5221eac36294fae6d718509a,ROOTCOMP-33d3b90870284183eb1177c5,Stonington,IL,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-7f3f74e2c8735a19d06280a5,ROOTCOMP-dab0cc7f21f83d74d96136d1,Streator,IL,undated-source-CBSRD-20260728-9873033847f98efa7803,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-fc2f3001cdf5394b0e0ad044,ROOTCOMP-b30f4aa8dc592a0a6ee007ec,Sugar Grove,IL,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-b3c7990083b0f14589f460b3,ROOTCOMP-7ef79879a1c87e10719d463e,Thornton,IL,undated-source-CBSRD-20260728-e96af6fd90f9e2bfda9f,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-b47c9dbcefd1b3b0c6b6bf51,ROOTCOMP-eb9cded3e16bad8df8360735,Urbana,IL,2024,timing_implementation,recurring,police,implemented,high
MECHEXP-cf824874d94ecb89760db0d3,ROOTCOMP-c4d853ac46c6549859ad109b,Winnebago,IL,undated-source-B4X2500LIVE-20260729-002703,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-a84a28886fa91d109a4d86e0,ROOTCOMP-d7be579166b4b95833595543,Winnebago,IL,undated-source-BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,timing_implementation,recurring,police,implemented,high
MECHEXP-80e1031f577209fea8f4c907,ROOTCOMP-d8d0aa979cf02984c2158d56,Clear Lake,IN,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-aa84d4bf1e1762846faf99f9,ROOTCOMP-2a7646891f2103d8177933f9,Clear Lake,IN,2025,timing_implementation,recurring,side_independent,implemented,high
MECHEXP-870f095a0f070a3225ff194f,ROOTCOMP-c27cbd3cea23d955da632cd4,Fairmount,IN,undated-source-B4X2500LIVE-20260729-005206,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-863050db440c73037c17c28f,ROOTCOMP-91e32f69dbdf889a956845d7,Green,IN,2017,timing_implementation,recurring,fire,implemented,high
MECHEXP-3a42927028f215c0ee8894d6,ROOTCOMP-757483b9d539b8fc994c27cd,Greentown,IN,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-38a79a8f6b328c813e5be468,ROOTCOMP-7dfec0b1af9fffacb25a6137,Hammond,IN,2025,timing_implementation,recurring,side_independent,implemented,high
MECHEXP-c20dd3e8500366606896ff84,ROOTCOMP-75f46b9c0d4d3869d6ec481f,Lapel,IN,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-555166f4809d11c979aa8d96,ROOTCOMP-4fb52586a147d34c62cdaa6a,Ligonier,IN,2014,timing_implementation,recurring,police,implemented,high
MECHEXP-1ff1a12b9eca2f525c0e9922,ROOTCOMP-ee0b1cd474140ce6e042dc94,New Richmond,IN,2021,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-433483d862f26e4322a22cac,ROOTCOMP-2095f770349bd4fbebc5fc66,Newcastle,IN,undated-source-BRMGRS-20260802-76f3f4ec66d86a32e1901c39,timing_implementation,recurring,non_safety,implemented,high
MECHEXP-e95762f8903f9b8d824ca740,ROOTCOMP-8f50095ef3c1b08c5af258c1,Redkey,IN,2025,timing_implementation,recurring,non_safety,implemented,high
MECHEXP-b636aa755a67514aea2b3c0a,ROOTCOMP-aa2b778e0a4673e7631d95e4,Wabash,IN,2022,timing_implementation,recurring,fire,implemented,high
MECHEXP-d99a294b9f5bec8fd0a6e5de,ROOTCOMP-9fdaf9b547fac53e2c57a4aa,Afton,KS,2025,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-e35a54141445c05ec764e179,ROOTCOMP-d15f81ab5b70d1dfb9697090,Edna,KS,2021,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-31fbc4d2c0377c27609dd7c9,ROOTCOMP-6da52ba7d971a3430c5cebc5,Gardner,KS,2023,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-fba7b7043b9a3a8255d3acc1,ROOTCOMP-973b0cb2e91cf69bbb6c3b17,Haven,KS,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-028659406f6fd20bb7753926,ROOTCOMP-6481bfa0b76cc0371cf45eff,Lincoln,KS,undated-source-BRMGRS-20260802-44cedcc20c84114820b24837,timing_implementation,recurring,side_independent,implemented,high
MECHEXP-5a29a5a109b4e53b4d61de0e,ROOTCOMP-d9381930d6c0d14132a97da3,Lincoln Center,KS,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-3b6c97c1368b87a8f2943f2c,ROOTCOMP-425ed80c6370b1660152e613,Lincoln Center,KS,2024,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-30bf8f0a3b0069b391a67720,ROOTCOMP-6328287af60cadff93dc4b42,Syracuse,KS,undated-source-B4X2500LIVE-20260729-000365,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-64f24beef2f0a68b4e970b4d,ROOTCOMP-16f2d039f29d22f8001ef89a,Washington,KS,2025,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-9b1bea13d2c059a0245d614a,ROOTCOMP-2657f2ed222bcb6ad8d40319,Bloomfield,KY,2024,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-b14c459e89a50015f1f9b1d9,ROOTCOMP-0c29ad4ce4691b29a550a294,Mount Olivet,KY,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-6c1ac3fb1135e57944eb816c,ROOTCOMP-7c2835524446b6de4b7d1046,Grosse Tete,LA,2024,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-2f65f4b55c459016e1b2d940,ROOTCOMP-07e8e64c5e5f77a0ffd00eee,Oil City,LA,2025,timing_implementation,recurring,police,implemented,high
MECHEXP-50a5e009f318bb0ea13277d4,ROOTCOMP-2a2c0d86f0e4da9fc75eb572,Sibley,LA,2025,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-2a21ce5d506f201906399b35,ROOTCOMP-af1e20f607c1a8ddfea995e4,Simmesport,LA,2020,timing_implementation,recurring,police,formally_adopted,high
MECHEXP-92f543dd76d96c7da5f709c5,ROOTCOMP-4a846391818b59ce47962161,Simsboro,LA,undated-source-B4X2500LIVE-20260729-004434,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-36cf6bbc78972b8c6455c6e3,ROOTCOMP-a3bd736deb6f4f567ca04181,Cohasset,MA,2022,timing_implementation,recurring,police,implemented,high
MECHEXP-4451a619bfea332732750475,ROOTCOMP-b217f02f395d71e5bebc9b32,Gill,MA,2025,timing_implementation,recurring,police,formally_adopted,high
MECHEXP-b6b4bfcbcd86ac363a850057,ROOTCOMP-ed78ce1106175837935ba006,Gill,MA,undated-source-B4X2500LIVE-20260729-001032,timing_implementation,recurring,remains_unclear,formally_adopted,high
MECHEXP-3f7998ec30b6ce3a8ec5724e,ROOTCOMP-91809057214dbbff510d9a09,Groton,MA,2018,timing_implementation,recurring,fire,implemented,high
MECHEXP-32e9fa12645dba3dcc0c680b,ROOTCOMP-9ab609991385ffad9c681d73,Norfolk,MA,2021,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-1bdf5bb867f5bd6bd54f30c5,ROOTCOMP-30ee4a111079fec1c4fad0ab,Northborough,MA,2023,timing_implementation,recurring,fire,implemented,high
MECHEXP-6f707e7776f6d06a39931ee0,ROOTCOMP-c797c755f9a5ce60b4db3463,Northborough,MA,2024,timing_implementation,recurring,fire,implemented,high
MECHEXP-6dd440eacfd3dece0f0f5de2,ROOTCOMP-c70c94e0952f0a8e39a2d098,Raynham,MA,2021,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-c85af0be13dd162a1f25608e,ROOTCOMP-805f391b6c845e50b364b9fd,Raynham,MA,2022,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-c2fb49c509f711aa5766b7bd,ROOTCOMP-2d56ff997e4a034f93c565ba,West Bridgewater,MA,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-de479d675d843f1b1501afdf,ROOTCOMP-cff20665b1fa89333bdf9c9b,Andover,ME,2020,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-986811fe41ceb63f3de08515,ROOTCOMP-84e33d91754e6c4ecfbc5c62,Bradley,ME,2026,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-8cf399c328aaf17bf7487d30,ROOTCOMP-e432221370c6b39f43edbee7,Falmouth,ME,undated-source-CBSRD-20260728-73701efdcca12306952b,timing_implementation,recurring,remains_unclear,formally_adopted,low
MECHEXP-8eac62c2d583f504086d595c,ROOTCOMP-31694f25fac2d8bc4f28790f,Hiram,ME,2025,timing_implementation,recurring,fire,formally_adopted,high
MECHEXP-0daed1cc460844a45d6cdce7,ROOTCOMP-42047a1c16684b5887fdb91d,Newburgh,ME,undated-source-B4X2500LIVE-20260729-001134,timing_implementation,recurring,fire,implemented,high
MECHEXP-4a79c8428da82393a9846b41,ROOTCOMP-dfec0385b5f16d6df8483581,Newcastle,ME,2016,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-c3ec241ed5ced9c578995cec,ROOTCOMP-ee02f67ab9e4334a96da2cbe,Newcastle,ME,2023,timing_implementation,recurring,remains_unclear,implemented,high
MECHEXP-8fd6722f89e592c524ba8253,ROOTCOMP-9ea2140a8ec58a5b926423c7,Ogunquit,ME,2019,timing_implementation,recurring,fire,implemented,high
MECHEXP-0a43b1878edb583081008d3d,ROOTCOMP-4b64b9065448bd03cc57d4fb,Ogunquit,ME,2022,timing_implementation,recurring,fire,implemented,high
MECHEXP-7702880142e35c9655354612,ROOTCOMP-8719db112ee50faef640b0dc,Ogunquit,ME,undated-source-B4X2500LIVE-20260729-001139,timing_implementation,recurring,fire,implemented,high
