mechanism_exposure_event_id,root_compensation_event_id,municipality,state,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence
MECHEXP-ddbadc1b5eac7f9c1c584b31,ROOTCOMP-e6dfd39f5e8d0cd6584a47ee,Orange,MA,2022,timing_implementation,budget_appropriation,remains_unclear,implemented,high
MECHEXP-a9a875561a1fd327afd55371,ROOTCOMP-4943379cf3b527e7533a05b0,Orange,MA,2023,timing_implementation,budget_appropriation,remains_unclear,implemented,high
MECHEXP-5192e586b10572eb6902c53a,ROOTCOMP-42047a1c16684b5887fdb91d,Newburgh,ME,undated-source-B4X2500LIVE-20260729-001134,timing_implementation,budget_appropriation,fire,implemented,high
MECHEXP-b124b8e9d3cbb9ae7216a530,ROOTCOMP-feba599334830467403c6eca,Emmett,MI,2025,timing_implementation,budget_appropriation,police,implemented,high
MECHEXP-640bf9860ba8a3b2cfd8ae5a,ROOTCOMP-f2f956ff049d1ec4bb46b4df,Grand Haven charter,MI,2019,timing_implementation,budget_appropriation,fire,implemented,high
MECHEXP-b8739b3622b282532912fa5a,ROOTCOMP-bb6e0e26ebdf845310dddc5b,Pennfield charter,MI,2022,timing_implementation,budget_appropriation,fire,implemented,high
MECHEXP-4b553ef949dd8d19695b95d4,ROOTCOMP-1ef8c8046e84ef7da8725bfb,Blackduck,MN,2018,timing_implementation,budget_appropriation,remains_unclear,implemented,high
MECHEXP-7f1a74f3ef99c9511f4dacf9,ROOTCOMP-6a3abe41dad84b846351e076,New Richland,MN,2026,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-332870f80461c3581048c206,ROOTCOMP-77c4efa80ef64b2f75f1528f,Sauk Centre,MN,2024,timing_implementation,budget_appropriation,non_safety,formally_adopted,high
MECHEXP-8861638ab46335024927b436,ROOTCOMP-7b34627c14e1ae2b975c6e18,Winsted,MN,2026,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-d825935f17913e8abb6d277b,ROOTCOMP-99eaeab532550a03cec73b22,Marceline,MO,2022,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-4546b3cae902c9970fe2a47e,ROOTCOMP-e5bc283ddfaada50876d5df1,Marceline,MO,2023,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-3dc027eec2ad1cda87c73094,ROOTCOMP-7ce2ec5a0c74e31422b0e5c4,Sunrise Beach,MO,2024,timing_implementation,budget_appropriation,police,implemented,high
MECHEXP-34a124c0804c1063de9fa3be,ROOTCOMP-dc9dd1787a1d5bc22d3d5136,Colerain,NC,2021,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-d58b5c48635bc6e43d3e7413,ROOTCOMP-39a2b8be3b1e046f40fbd76d,Ruth,NC,2026,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-1ec3ba98b10075af61174545,ROOTCOMP-36f76234fe1c0afa7230e10f,Siler City,NC,2026,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-22fcec4ded73ce00dc708256,ROOTCOMP-2bd80b90004df8c40043a1c9,Siler City,NC,2026,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-85f48f9aaa9f578ee226193e,ROOTCOMP-c0c66c12a35faca3819dfcad,Weaverville,NC,2024,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-ff8e704f9eeecab94d9ee332,ROOTCOMP-2fb180dccfbe50e4d4fb783d,White Lake,NC,2025,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-067670ad4bb9d4ee3a819198,ROOTCOMP-fe502926182f043098a1dc90,Minatare,NE,undated-source-B4X2500LIVE-20260729-005703,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-47fa6fe14a2f108e8e214f5a,ROOTCOMP-8af135dd68fac2976b9e09ae,Colden,NY,2022,timing_implementation,budget_appropriation,non_safety,formally_adopted,high
MECHEXP-4035239825bf14ca40d971a5,ROOTCOMP-2405f11f3d553a1a7fb1986c,Colden,NY,2022,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-f549a4f1baf27fd29597227e,ROOTCOMP-a1de9a118b5d7cea81aa2c6f,Dansville,NY,2024,timing_implementation,budget_appropriation,remains_unclear,implemented,high
MECHEXP-1e0969577c4208fcfa2fc3c1,ROOTCOMP-08a66c1ee67147d560198849,Watertown,NY,2026,timing_implementation,budget_appropriation,non_safety,formally_adopted,high
MECHEXP-962880f80d0b9c843634be6d,ROOTCOMP-ff4255f01f45c5dd6d23719e,Chester,OH,2018,timing_implementation,budget_appropriation,remains_unclear,implemented,high
MECHEXP-d6e320e23e176559e54d0089,ROOTCOMP-f5a28c90d8fadacc576d1b52,Washington,PA,2026,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-adcb9c5590968382d0a39a88,ROOTCOMP-a4ac54d78711ececb43c03ab,Bruceton,TN,undated-source-B4X2500LIVE-20260729-007127,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-f19396362fb8fb4b7c5c98cf,ROOTCOMP-9218c8a3869cef5f2bb8056a,Borger,TX,2024,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-91ca3c5d283bc138d3215d41,ROOTCOMP-230b5a18506c287d7b0f99b1,Glen Rose,TX,undated-source-B4X2500LIVE-20260729-009722,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-11ddacdb170073bea1690845,ROOTCOMP-1b60a9a3701ebea77c816c02,Hitchcock,TX,2023,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-a5535d886f57da34200558ee,ROOTCOMP-60472362cae4e9666234adc9,Mount Vernon,TX,undated-source-B4X2500LIVE-20260729-009748,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-76668ba9e048f1cd70c0aa0e,ROOTCOMP-a34f60bab2c5ff0e301fd22f,Palmview,TX,2024,timing_implementation,budget_appropriation,safety_combined,formally_adopted,high
MECHEXP-5efcbe1d333ebe297041cc62,ROOTCOMP-0369954756c5e3d1cf732519,Seymour,TX,undated-source-B4X2500LIVE-20260729-009763,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-ddc84a3789120794c227b86c,ROOTCOMP-52ceca098b0a8589184ec47b,Thompsons,TX,2024,timing_implementation,budget_appropriation,side_independent,formally_adopted,high
MECHEXP-b7fce2dc4abfc9dfaa360e50,ROOTCOMP-e77891fe2bbdb205197dec60,Westfield,VT,2022,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-3c94a3d615883b0508e5c55b,ROOTCOMP-0cc275c5ad799606059286aa,Concrete,WA,2025,timing_implementation,budget_appropriation,remains_unclear,formally_adopted,high
MECHEXP-4eb794b28bc7d4ea52abf926,ROOTCOMP-dc1517996c6f35c182a43476,Glendale,WI,undated-source-BRMGRS-20260802-846d27b2199bd28daa2a6cef,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-f759b23e66845768d3701d8d,ROOTCOMP-78e7861b06b18fe44acdb72c,River Falls,WI,2020,timing_implementation,budget_appropriation,police,formally_adopted,high
MECHEXP-1c241abd8c71a86a672632c0,ROOTCOMP-9d86ab78ce9f321f4cee3207,Turtle Lake,WI,2021,timing_implementation,budget_appropriation,remains_unclear,implemented,high
