scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4XPAR-20260727-000011,B4X1000-20260727-0004,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Denison,Crawford County (19047; primary),unknown,unknown,,unclear,"City Council Meetings – Denison, IA (index / landing page for downloading agendas/minutes)",https://denisonia.com/?page_id=832,denisonia.com,https://denisonia.com,wage_schedule,index_page,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000012,B4X1000-20260727-0005,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Eldridge,Scott County (19163; primary),police,police,Eldridge Public Safety Bargaining Unit (certified representative unit),unclear,"Order of Certification (City of Eldridge, Police Safety Bargaining Unit), CEO 862",https://eab.iowa.gov/media/278/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/278/download,unknown_or_needs_review,index_page,low,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000013,B4X1000-20260727-0005,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Eldridge,Scott County (19163; primary),non_safety,non_safety,,unclear,City Code § 3.06 Compensation of Employees (City and Utility Board employees),https://codelibrary.amlegal.com/codes/eldridgeia/latest/eldridge_ia/0-0-0-287,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/eldridgeia/latest/eldridge_ia/0-0-0-287,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000014,B4X1000-20260727-0005,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Eldridge,Scott County (19163; primary),unclear,unclear,,unclear,Agendas & Minutes (City of Eldridge) landing page for searching council/board attached wage/policy documents,https://cityofeldridgeia.org/agendas-minutes/,cityofeldridgeia.org,https://cityofeldridgeia.org/agendas-minutes,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000015,B4X1000-20260727-0006,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Emmetsburg,Palo Alto County (19147; primary),unclear,unclear,,unclear,City of Emmetsburg Personnel Policy Manual (February 2022) - Compensation/Pay & Work Period Provisions,https://www.emmetsburg.lib.ia.us/application/files/8316/7932/4914/4.1__City_of_Emmetsburg_Personnel_Policy_Manual_February_2022.pdf,emmetsburg.lib.ia.us,https://emmetsburg.lib.ia.us/application/files/8316/7932/4914/4.1__City_of_Emmetsburg_Personnel_Policy_Manual_February_2022.pdf,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000016,B4X1000-20260727-0008,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Huxley,Story County (19169; primary),police,police,,unclear,CITY COUNCIL MEETING NOTICE / COUNCIL AGENDA & PACKET (includes FY 2022 police pay/classification table),https://cms2.revize.com/revize/huxley/Government/city%20council/2021/06-22-21%20Council%20Agenda%20%26%20Packet.pdf,cms2.revize.com,https://cms2.revize.com/revize/huxley/Government/city%20council/2021/06-22-21%20Council%20Agenda%20%26%20Packet.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,fiscal_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000017,B4X1000-20260727-0008,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Huxley,Story County (19169; primary),non_safety,non_safety,,unclear,CITY COUNCIL MEETING NOTICE / COUNCIL AGENDA & PACKET (includes FY 2022 non-safety pay/classification table),https://cms2.revize.com/revize/huxley/Government/city%20council/2021/06-22-21%20Council%20Agenda%20%26%20Packet.pdf,cms2.revize.com,https://cms2.revize.com/revize/huxley/Government/city%20council/2021/06-22-21%20Council%20Agenda%20%26%20Packet.pdf,wage_schedule,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000018,B4X1000-20260727-0009,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Iowa Falls,Hardin County (19083; primary),police,police,"Iowa Falls Police Department Collective Bargaining Unit, Local No 1",unclear,"City of Iowa Falls and Iowa Falls Police Department Collective Bargaining Unit, Local No 1 — Order of Certification (CEO 1031)",https://eab.iowa.gov/media/316/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/316/download,cba,index_page,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000019,B4X1000-20260727-0009,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Iowa Falls,Hardin County (19083; primary),non_safety,non_safety,Teamsters Local Union No. 650,unclear,City of Iowa Falls and Teamsters Local Union No. 650 — Amendment of Certification (CEO 828) (Case No 7204),https://eab.iowa.gov/media/317/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/317/download,unknown_or_needs_review,index_page,low,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000020,B4X1000-20260727-0009,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Iowa Falls,Hardin County (19083; primary),unclear,unclear,,unclear,"City Council Regular Meeting Minutes (includes claims/insurance renewal; does not show labor pay schedule in retrieved excerpt) — January 20, 2025",https://bloximages.newyork1.vip.townnews.com/timescitizen.com/content/tncms/assets/v3/editorial/6/26/62632562-d98d-11ef-871b-63a6f17ba2fd/67924328a74a0.pdf.pdf,bloximages.newyork1.vip.townnews.com,https://bloximages.newyork1.vip.townnews.com/timescitizen.com/content/tncms/assets/v3/editorial/6/26/62632562-d98d-11ef-871b-63a6f17ba2fd/67924328a74a0.pdf.pdf,budget_or_pay_plan,meeting_minutes,high,non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000021,B4X1000-20260727-0009,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Iowa Falls,Hardin County (19083; primary),unclear,unclear,,unclear,Meeting Agendas & Minutes listing page (City of Iowa Falls),https://www.cityofiowafalls.com/meeting-agendas--minutes.html,cityofiowafalls.com,https://cityofiowafalls.com/meeting-agendas--minutes.html,agenda_packet_or_minutes,index_page,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000022,B4X1000-20260727-0010,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Jesup,Buchanan County (19019; primary); Black Hawk County (19013),police,police,Union collective bargaining agreement (specific union name not stated in this document),unclear,Personnel Policy Final (includes note that a Union Collective Bargaining Agreement exists and governs some positions; supersession language for CBA vs handbook),https://www.jesupiowa.com/vertical/Sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/Personnel_Policy_Final_07-01-2021.pdf,jesupiowa.com,https://jesupiowa.com/vertical/Sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/Personnel_Policy_Final_07-01-2021.pdf,personnel_policy,insufficient_source,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000023,B4X1000-20260727-0010,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Jesup,Buchanan County (19019; primary); Black Hawk County (19013),police,police,Teamsters Local 238 (police bargaining unit referenced in Iowa EAB election results; exact contract not included in these minutes),unclear,City Council Minutes (references wage and contract proposal for the police department; tabled for later),https://jesupiowa.com/vertical/sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/MN_October_6_2025.pdf,jesupiowa.com,https://jesupiowa.com/vertical/sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/MN_October_6_2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000024,B4X1000-20260727-0010,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Jesup,Buchanan County (19019; primary); Black Hawk County (19013),non_safety,non_safety,None stated for reserve officers (reserve officers described as not part of union contract in minutes),unclear,City Council Minutes (approves wage-related proposals/bonuses for city employees; includes reserve officer hourly wage setting outside union contract per minutes),https://jesupiowa.com/vertical/sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/MN_November_3_2025.pdf,jesupiowa.com,https://jesupiowa.com/vertical/sites/%7B0FCC6527-8F26-4694-9E90-5036C736E96D%7D/uploads/MN_November_3_2025.pdf,budget_or_pay_plan,meeting_minutes,high,market_or_comparability_pressure;non_safety_constraint_signal,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000025,B4X1000-20260727-0012,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),police,police,,unclear,"City of Mitchellville Code of Ordinances, Chapter 30 Police Department, Section 30.05 Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-701,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-701,other_local_government_pay_policy,ordinance_or_policy,medium,strike_or_no_strike_constraint,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000026,B4X1000-20260727-0012,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),fire,fire,,unclear,"City of Mitchellville Code of Ordinances, Chapter 35 Fire Department, Section 35.05 Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-752,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-752,other_local_government_pay_policy,ordinance_or_policy,medium,strike_or_no_strike_constraint,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000027,B4X1000-20260727-0012,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Mitchellville,Polk County (19153; primary); Jasper County (19099),non_safety,non_safety,,unclear,"City of Mitchellville Code of Ordinances, Chapter 21 City Administrator, Section 21.01 Appointment and Compensation",https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/mitchellville/latest/mitchellville_ia/0-0-0-549,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000028,B4X1000-20260727-0013,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Monticello,Jones County (19105; primary),non_safety,non_safety,,"July 1, 2023 through June 30, 2026 (explicit)","RESOLUTION #2023-68: Adopting Wage Chart for Full Time Hourly Employees and Adopting Other Employee Benefits for July 1, 2023 through June 30, 2026",https://www.ci.monticello.ia.us/wp-content/uploads/2024/02/Council-Agenda-Packet-3.pdf,ci.monticello.ia.us,https://ci.monticello.ia.us/wp-content/uploads/2024/02/Council-Agenda-Packet-3.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000029,B4X1000-20260727-0013,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Monticello,Jones County (19105; primary),unclear,unclear,,"Unclear end date; operative effective date shown as 1st pay period including July 1, 2024 (FY ’25 context)",RESOLUTION # (in same packet): Adopting FY ’25 Salary for the non-hourly employees (includes Police Chief) and related wage/benefit notes,https://www.ci.monticello.ia.us/wp-content/uploads/2024/02/Council-Agenda-Packet-3.pdf,ci.monticello.ia.us,https://ci.monticello.ia.us/wp-content/uploads/2024/02/Council-Agenda-Packet-3.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000030,B4X1000-20260727-0014,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,New Hampton,Chickasaw County (19037; primary),unclear,unclear,"International Brotherhood of Painters and Allied Trades, Local Union #2003 (Local Union #2003)","3-year agreement effective July 1, 2024 with wage increases on July 1, 2025 and July 1, 2026 (exact end date not stated in extracted snippet)",City Council Agenda 6.3.24 (includes reference to Local Union #2003 signed labor agreement with 3-year scheduled wage increases),https://www.newhamptonia.com/wp-content/uploads/2024/05/City-Council-Agenda-6.3.24.pdf,newhamptonia.com,https://newhamptonia.com/wp-content/uploads/2024/05/City-Council-Agenda-6.3.24.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000031,B4X1000-20260727-0014,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,New Hampton,Chickasaw County (19037; primary),police,police,"International Brotherhood of Painters and Allied Trades, Local Union #2003 (Local Union 2003)",unclear (packet text indicates a memo increasing hourly and salaried wages; operative duration not captured in extracted evidence),City Council Packet 9.16.2022 (includes direction to sign Memo of Understanding with Local Union 2003 increasing Police Department hourly and salaried wages),https://www.newhamptonia.com/wp-content/uploads/2022/09/City-Council-Packet-9.16.2022.pdf,newhamptonia.com,https://newhamptonia.com/wp-content/uploads/2022/09/City-Council-Packet-9.16.2022.pdf,mou_or_memorandum,agenda_cover_sheet,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000032,B4X1000-20260727-0016,lane_001,broad_shard_001,worker_lane_001,IA,Midwest,Red Oak,Montgomery County (19137; primary),police,police,International Brotherhood of Teamsters Local #238,"July 1, 2025–June 30, 2028","Resolution 2025-22 Approval of Teamsters Police Union Local 238 Contract July 1, 2025–June 30, 2028 (Exhibit A: tentative agreement)",https://cms3.revize.com/revize/redoakia/3-10-25%20SPecial%20CC%20Agenda%20Packet.pdf,cms3.revize.com,https://cms3.revize.com/revize/redoakia/3-10-25%20SPecial%20CC%20Agenda%20Packet.pdf,mou_or_memorandum,memorandum_or_settlement,medium,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
