readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-c89594b92fe3f51c1bcf,CBSRD-20260728-6d32b7982c40d1dcbfdc,CBCR-20260728-03497,B4XPAR-20260727-003805,BCV-20260728-03697,broad_4x1000_deduped,readiness_lane_002,11,MO,Midwest,Osage Beach,Camden County (29029; primary); Miller County (29131),"FY2026 Operating Budget — Employee Pay Plan (includes Police positions; pay plan effective January 1, 2026)",https://www.osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/4419,https://osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/4419,osagebeach-mo.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-6d32b7982c40d1dcbfdc.pdf,pdf,22365104,8b744a0a334e6131a732e841eba8c8111d4f3d619f927e20f696dbcdd22a1d89,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,139,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-0600603d277e6f46b18e,CBSRD-20260728-6e5378b0e484a9c25f77,CBCR-20260728-03498,B4XPAR-20260727-003807,BCV-20260728-07983,broad_4x1000_deduped,readiness_lane_002,12,MO,Midwest,Osage Beach,Camden County (29029; primary); Miller County (29131),FY2025 / Employee Pay Plan (City employee pay plan language appears; versioned pay ranges shown in search snippet),https://www.osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/4039,https://osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/4039,osagebeach-mo.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-6e5378b0e484a9c25f77.pdf,pdf,50256857,f2a9f5087469b335c568729416562d37a1fc9bde5163940bc920f936cf408b29,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,127,false,unknown,not_applicable,not_applicable,oversized_for_text_pass,pdf_exceeds_20mib_or_500_page_text_pass_limit
CBRDY-20260728-c53dd49f9698df9ee622,CBSRD-20260728-135d2c1bc0a055851630,CBCR-20260728-03499,B4XPAR-20260727-003808,BCV-20260728-05841,broad_4x1000_deduped,readiness_lane_002,13,MO,Midwest,Osage Beach,Camden County (29029; primary); Miller County (29131),City of Osage Beach — Compensation / Salary Classification Study (CBIZ analysis supporting pay structure),https://osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/2938,https://osagebeach-mo.gov/ArchiveCenter/ViewFile/Item/2938,osagebeach-mo.gov,classification_study,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-135d2c1bc0a055851630.pdf,pdf,6279347,cbfa8497bebc3210bed350f64e91acaffdc8713e4b1d015b61570de28e5633c7,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,90,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-f6e20c209996d839ca26,CBSRD-20260728-fcc9c9574377bb83dafe,CBCR-20260728-07007,BSSC-20260727-00615,BCV-20260728-01561,broad_490_preserved_review_queue,readiness_lane_002,14,MO,Midwest,Overland,,"FY 2025/2026 Pay Plan — Part-Time/Seasonal (Exhibit G-1), effective January 5, 2026",https://overlandmo.org/AgendaCenter/ViewFile/Agenda/_01122026-817,https://overlandmo.org/AgendaCenter/ViewFile/Agenda/_01122026-817,overlandmo.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fcc9c9574377bb83dafe.pdf,pdf,3534762,585158a601b9291db4566b8b00314b582531de3048429fbc8269ec511bbdffdf,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,42,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-6467423d53e3748e6584,CBSRD-20260728-83dca545ee40d88766b6,CBCR-20260728-07006,BSSC-20260727-00614,BCV-20260728-03705,broad_490_preserved_review_queue,readiness_lane_002,15,MO,Midwest,Overland,,"Police Officers and Corporals Collective Bargaining Agreement (Eastern Missouri Coalition of Police, Fraternal Order of Police, Lodge 15) — July 1, 2025 – July 1, 2028",https://overlandmo.org/AgendaCenter/ViewFile/Agenda/_06092025-770,https://overlandmo.org/AgendaCenter/ViewFile/Agenda/_06092025-770,overlandmo.org,cba,cba,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-83dca545ee40d88766b6.pdf,pdf,9880862,d59b1d495596d3789066fa936434183fe3325d512b6b8ff70b6e565d681461a7,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,153,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-ce0d8ac128c533c76734,CBSRD-20260728-86da64d9ec6be7bcb387,CBCR-20260728-01853,B4XPAR-20260727-002008,BCV-20260728-01570,broad_4x1000_deduped,readiness_lane_002,16,MO,Midwest,Pacific,Franklin County (29071; primary); St. Louis County (29189),An Ordinance Establishing the Fiscal Year 2020-21 Wage and Salary Schedule for Appointed Officials and Employees of the City of Pacific (Exhibit A attached),https://www.pacificmo.gov/AgendaCenter/ViewFile/Agenda/_06022020-271,https://pacificmo.gov/AgendaCenter/ViewFile/Agenda/_06022020-271,pacificmo.gov,wage_schedule,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-86da64d9ec6be7bcb387.pdf,pdf,889424,157f0504d1f050d28ca12221fd7cc825abd3257276443c65cedc401809e44860,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,47,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-9487701c1818d02d069d,CBSRD-20260728-83613a6d7f0f3384ecd6,CBCR-20260728-01854,B4XPAR-20260727-002009,BCV-20260728-08000,broad_4x1000_deduped,readiness_lane_002,17,MO,Midwest,Pacific,Franklin County (29071; primary); St. Louis County (29189),"An Ordinance Adopting a New Wage and Salary Schedule for City Collector of the City of Pacific, Missouri",https://www.pacificmo.gov/AgendaCenter/ViewFile/Agenda/_01062026-734,https://pacificmo.gov/AgendaCenter/ViewFile/Agenda/_01062026-734,pacificmo.gov,wage_schedule,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-83613a6d7f0f3384ecd6.pdf,pdf,19769931,24dfbb7fdb6a9645e512763334b21cb5ba42e807e93e0362af0d9822cc6570fa,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,155,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-5f5fc018dc87a40720be,CBSRD-20260728-18033b53e2a3950bf335,CBCR-20260728-01856,B4XPAR-20260727-002011,BCV-20260728-04724,broad_4x1000_deduped,readiness_lane_002,18,MO,Midwest,Perryville,Perry County (29157; primary),"Minutes (Resolution 2024-16): Authorizing Mayor to execute a contract relative to Police Officer Employment Agreement (Nathan Brown) — passed March 5, 2024",https://cityofperryville.com/AgendaCenter/ViewFile/Minutes/_03052024-966,https://cityofperryville.com/AgendaCenter/ViewFile/Minutes/_03052024-966,cityofperryville.com,agenda_packet_or_minutes,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-18033b53e2a3950bf335.pdf,pdf,303239,822b8696167e01b756015260132c98a83a3c336a1b5c00a6d3284386ef27f234,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,11,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-293adf08c25d4f10a4de,CBSRD-20260728-c6db69f44940e28ee349,CBCR-20260728-01855,B4XPAR-20260727-002010,BCV-20260728-00437,broad_4x1000_deduped,readiness_lane_002,19,MO,Midwest,Perryville,Perry County (29157; primary),Agenda item: Bill No. 6589 for Ordinance 6802 — Approving 2026-27 Police Pay Plan (second reading & final passage) (copy),https://www.cityofperryville.com/AgendaCenter/ViewFile/Agenda/_10212025-1060,https://cityofperryville.com/AgendaCenter/ViewFile/Agenda/_10212025-1060,cityofperryville.com,budget_or_pay_plan,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c6db69f44940e28ee349.pdf,pdf,196989,31cad3ba60ea26f9bddf0d43cc9351c29cb7429bf43603c848f5811e56e3b86e,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,6,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-82718fdcc419fdc6177e,CBSRD-20260728-ebf6ad5cd35178037346,CBCR-20260728-00266,B4XPAR-20260727-000295,BCV-20260728-08056,broad_4x1000_deduped,readiness_lane_002,20,MO,Midwest,Platte City,Platte County (29165; primary),FY 2023-24 Approved Budget (Budget Book 2024) - City of Platte City (includes statement on labor representation and compensation pool changes),https://www.plattecity.org/files/documents/FY2324ApprovedBudget1597111858112023AM.pdf,https://plattecity.org/files/documents/FY2324ApprovedBudget1597111858112023AM.pdf,plattecity.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ebf6ad5cd35178037346.pdf,pdf,10073425,73a79c317e29e9c84fb8b762c3c21a66344a2d8ef65194e375987f0fdcf125b0,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,294,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
CBRDY-20260728-84878180f27c1a2092c9,CBSRD-20260728-2f7c6dd8361ae55cb6ab,CBCR-20260728-03503,B4XPAR-20260727-003812,BCV-20260728-05914,broad_4x1000_deduped,readiness_lane_002,21,MO,Midwest,Pleasant Hill,Cass County (29037; primary); Jackson County (29095),Employee Pay and Classification Plan (Pay and Classification Study / Wage Study Report) — March 2021 (effective 3/22/2021),https://www.pleasanthill.com/files/documents/CouncilPacketagenda117661310042321-032559PMa.pdf,https://pleasanthill.com/files/documents/CouncilPacketagenda117661310042321-032559PMa.pdf,pleasanthill.com,classification_study,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-2f7c6dd8361ae55cb6ab.pdf,pdf,3004379,48493a23ec173b2c14c88a324e4f7db72e2247663ee194abef9dab4f249ba588,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,25,false,true,not_applicable,not_applicable,parse_text_layer_later,bounded_first_three_pages_show_machine_readable_text_layer
