claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,exact_source_clause,{},XRESULT-bbab3a2478b0b884785eebb0,,"Total revenues for all funds are $39,408,343, representing an increase of 8.4% over FY 2023.",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-ca7151d38b110be771f1"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://borgertx.gov/ArchiveCenter/ViewFile/Item/262""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Borger,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0c9307718e02ae3ddcdc6adc,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-fbeb1f1ac8a5716ee4fe7f60""}",,https://borgertx.gov/ArchiveCenter/ViewFile/Item/262,Canonical documentary growth source for Borger,,TX,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,partial_context_only,{},XRESULT-b0d56978c8c903e60703e74b,unclear,6179530,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_004,"{""canonical_record_key"":""obs:EXTOBS-8d687fba971e17a289850100"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a1/EXTPAYLOAD-89191b0df1397d9df818db00.txt.gz""}",MECH-04,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""6179530"",""safety_value"":""""}",cog_2025_173662,"[""core"",""safety_wage_growth""]",2017,downgraded_to_context,growth_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0d433273577f6a8e79a86e8f,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""296748"",""character_start"":""296741"",""column"":"""",""page"":""143"",""row"":"""",""table_id"":""""}",a15a36e82e362d2dd61aa88599c9aa20b6735f83bf5bfc7bd5af1e75d46b26c1,EXTSOURCE-89191b0df1397d9df818db00,retained source EXTPAYLOAD-89191b0df1397d9df818db00,,OR,contextualizes_claim,"lar Meeting, 9/17/2024, Item No. 7., Item Page 57, Packet Page 140 === PAGE 141 === 8/21/2024 POS # POSITION TITLE GRADEGroup SPECIALTY CLASS INSTRUCTOR Step: 1pt 6179530 ptsn 20.00 617 Step: 2pt 6179530 ptsn 21.00 Step: 3pt 6179530 ptsn 22.00 Step: 4pt 6179530 ptsn 23.00 Step: 5pt 6179530 ptsn 24.00 Step: 6pt 6179530 ptsn 25.00 Step: 7pt 6179530 ptsn 26.00 Step: 8pt 6179530 ptsn 27.00 Step: 9pt 6179530 ptsn 28.00 Step: 10pt 6179530 ptsn 29.00 Step: 11pt 6179530 ptsn 30.00 Step: 12pt 6179530 ptsn 31.00 Step: 13pt 6179530 ptsn 32.00 Step: 14pt 6179530 ptsn 33.00 Step: 15pt 6179530 ptsn 34.00 Step: 16pt 6179530 ptsn 35.00 Step: 17pt 6179530 ptsn 36.00 Step: 18pt 6179530 ptsn 37.00 Step: 19pt 6179530 ptsn 38.00 Step: 20pt 6179530 ptsn 39.00 Step: 21pt 6179530 ptsn 40.00 Step: 22pt 6179530 ptsn 41.00 Step: 23pt 6179530 ptsn 42.00 Step: 24pt 6179530 p",
,exact_source_clause,{},XRESULT-93dbb244812387ba98dfde74,,"employee performance appraisal, shall receive an increase of 2%, effective",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-0dfc88591a5eaf061abb"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cms5.revize.com/revize/glendaleoh/council/2021/2021-12-06/2021-12-06%2C%20Council%20packet%2C%20exhibits.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Glendale,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0dc7f026f0fac3f6bf8c445d,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-8d5d6bb78582002573a2fa13""}",,https://cms5.revize.com/revize/glendaleoh/council/2021/2021-12-06/2021-12-06%2C%20Council%20packet%2C%20exhibits.pdf,Canonical documentary growth source for Glendale,,OH,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-5a4dc0a06a17f6c5113f1454,,Rate is a 5% increase over the 2025 rate as a whole.,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-fd6aa73001d820048f1f"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cms2.revize.com/revize/entiatwa/12.14.2023%20Council%20Packet.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Entiat,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0e2268432d8dcbf134991098,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-5881b6a6d96dbcb5b6e1df3e""}",,https://cms2.revize.com/revize/entiatwa/12.14.2023%20Council%20Packet.pdf,Canonical documentary growth source for Entiat,,WA,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-a77599494abce5ea057eda3f,,The current topped out sergeant will get a 3% increase in the first year and a 2%,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-5a5035e1d7c26f2fb5f0"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://goldenbeach.us/wp-content/uploads/2020/09/FOP-2020-2022-FINAL-9-2-2020.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Golden Beach,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0e69255285d4ca610c92251e,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-5467feac33adfba9bb47895f""}",,https://goldenbeach.us/wp-content/uploads/2020/09/FOP-2020-2022-FINAL-9-2-2020.pdf,Canonical documentary growth source for Golden Beach,,FL,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-caf5dc321008f0bba8ead7b3,,"employee performance appraisal, shall receive an increase of 5%, effective",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-1a55801bb661284b1582"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Glendale,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0f1a244768a01668f62aaae3,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-e9e549401d09ba1d3d77f71f""}",,https://cms5.revize.com/revize/glendaleoh/council/meeting%20materials/2022/221205%20reg/221205%20Council%20packet.pdf,Canonical documentary growth source for Glendale,,OH,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-ccf78c727b7e510a208d0044,,Table reflects a 3% change between steps and 2% increase annually with proposed,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-7c37579903f7b93bf60a"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cms5.revize.com/revize/evartminew/Council%20Packet%208.23.22.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Evart,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-10aac47405f251925ac1fa16,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-5658a31c4c1a239caa7f3c5c""}",,https://cms5.revize.com/revize/evartminew/Council%20Packet%208.23.22.pdf,Canonical documentary growth source for Evart,,MI,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-ba1b743308ec8429df0ecda1,,"The Employer shall give all Union employees a 1% pay increase on May 1, 2023.",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-d34c965d65efd1bd9b4d"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://static1.squarespace.com/static/5e66754612f5c46afd957255/t/6491b11b2aacae7f5e14732d/1687269659327/OFFICIAL%2BCOUNCIL%2BPROCEEDINGS%2B6-5-2023.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Harbor Beach,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-1211b9333940b6ce7cd6a9cf,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-35f92d1da22acf0f923299d0""}",,https://static1.squarespace.com/static/5e66754612f5c46afd957255/t/6491b11b2aacae7f5e14732d/1687269659327/OFFICIAL%2BCOUNCIL%2BPROCEEDINGS%2B6-5-2023.pdf,Canonical documentary growth source for Harbor Beach,,MI,contextualizes_claim,source_explicit_recurring_wage_or_schedule_growth,
,exact_source_clause,{},XRESULT-c4d3769f1ec2ecb51ddd8ca4,,"He stated this is not a raise per say, but more a token of appreciation of 3% increase.",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-22cde29ea4b2ca8a8ea0"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://danielutah.gov/september-14-2020-council-minutes""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Daniel,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-131d00cc8c92cccf6d3a22de,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-7390084c844b4072a6cd91a6""}",,https://danielutah.gov/september-14-2020-council-minutes,Canonical documentary growth source for Daniel,,UT,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-8577ced33bfad579df087fcb,,calculate a 10% pay increase for the full time employees except for the police officer,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-4687ae3b5772e16de13f"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cityofmechanicsville.net/Minutes_files/Mi01102022.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Mechanicsville,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-1461a92f423e806de3f9b3b5,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-5fc69410b42dcb41f90c64e2""}",,https://cityofmechanicsville.net/Minutes_files/Mi01102022.pdf,Canonical documentary growth source for Mechanicsville,,IA,contextualizes_claim,prior_audit_exception_police_officer_expressly_excluded,
