verification_id,candidate_queue_row_id,candidate_queue_stable_key,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,candidate_title,candidate_source_type,candidate_priority,candidate_status_before_verification,triage_bucket,duplicate_source_group_id,duplicate_group_size,duplicate_group_role,near_duplicate_candidate_key,population,state_candidate_rows_per_covered,unit_type_scouted,source_owner_type,scout_confidence,triage_score,source_wave,verification_stage
VER-64517a1967fba98a0ba8,NSCQ-IN-20260720-0042,NSCQ-IN-20260720-0042,cog_2025_126048,126048,IN,Merrillville,TOWN OF MERRILLVILLE,https://cms4files.revize.com/merrillvillenew/tc%20packet%2011.26.24.pdf,TC Packet 11.26.24 (includes Ordinance No. 24-42: Amend Wage & Salary Ordinance No. 23-26 establishing wage/salary rates for officers and employees of the Town of Merrillville),wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-8112981d6b6e3bc26be3,1,primary,KEY-b09aa3e942ce2b5ee59c,36347,1.705882,non_safety,city,medium,74,POST-PI-PARALLEL-ROUND2-3X150-LANE3-2026-07-23,candidate_lead_planned_not_verified
VER-fd6a89a690592991eba5,NSCQ-IN-20260720-0052,NSCQ-IN-20260720-0052,cog_2025_207946,207946,IN,Brownsburg,TOWN OF BROWNSBURG,https://www.brownsburg.org/AgendaCenter/ViewFile/Item/2144?fileID=7214,Ordinance #2022-26 — An Ordinance to Approve the Salaries and Pay Ranges for the Year 2023,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-223e45fa27da66d29f1d,1,primary,KEY-74b6a2b4f900e2aa815d,32250,1.705882,non_safety,city,medium,85,POST-PI-PARALLEL-ROUND2-3X150-LANE3-2026-07-23,candidate_lead_planned_not_verified
VER-c3b46b2a79f4f111c67e,NSCQ-IN-20260720-0053,NSCQ-IN-20260720-0053,cog_2025_207946,207946,IN,Brownsburg,TOWN OF BROWNSBURG,https://www.brownsburg.org/AgendaCenter/ViewFile/Item/3808?fileID=10052,Ordinance #2023-19 — An Ordinance to Approve the Salaries and Pay Ranges for the Year 2024,wage_schedule_or_compensation_plan,high,scheduled,high_priority_later_verify,URL-0ce9bed86e044eb6ef83,2,primary,KEY-2e9805b9b1aa6cb18b72,32250,1.705882,non_safety,city,medium,85,POST-PI-PARALLEL-ROUND2-3X150-LANE3-2026-07-23,candidate_lead_planned_not_verified
VER-ed7b88dc5ea2ab13393f,NSCQ-IN-20260720-0054,NSCQ-IN-20260720-0054,cog_2025_207946,207946,IN,Brownsburg,TOWN OF BROWNSBURG,https://www.brownsburg.org/AgendaCenter/ViewFile/Item/3808?fileID=10052,Ordinance #2023-19 — An Ordinance to Approve the Salaries and Pay Ranges for the Year 2024 (includes Police Commission / public safety pay references),wage_schedule_or_compensation_plan,held,context_hold,context_only_hold,URL-0ce9bed86e044eb6ef83,2,linked_duplicate,KEY-b212759201c44cb69bc9,32250,1.705882,police,city,low,19,POST-PI-PARALLEL-ROUND2-3X150-LANE3-2026-07-23,candidate_lead_planned_not_verified
VER-3dc7358eacee05371e56,NSCQ-FL-20260720-0004,NSCQ-FL-20260720-0004,cog_2025_101942,101942,FL,Jacksonville,CITY OF JACKSONVILLE,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/AFSCME_2021-2024-1.pdf.aspx?lang=en-US,"AGREEMENT BETWEEN THE CITY OF JACKSONVILLE AND THE AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES (AFSCME) (Florida Council 79), October 1, 2021 - September 30, 2024",cba,high,scheduled,high_priority_later_verify,URL-71c0220925b80dea5df1,1,primary,KEY-ea2842310c5f63639fbd,985843,1.662069,non_safety,city,high,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-742176db797f57e2636f,NSCQ-FL-20260720-0007,NSCQ-FL-20260720-0007,cog_2025_194757,194757,FL,Miami,CITY OF MIAMI,https://archive.miamigov.com/employeerel/pages/labor/union_contracts/IAFF_CBA10-1-2016_9-30-2019.pdf,IAFF Collective Bargaining Agreement (CBA) - City of Miami (Sworn Fire Personnel),cba,high,scheduled,high_priority_later_verify,URL-666dd337222efce51a85,1,primary,KEY-bcfc577be9760fb03e97,455924,1.662069,fire,city,medium,91,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-cef31e26acece4a91e85,NSCQ-FL-20260720-0010,NSCQ-FL-20260720-0010,cog_2025_161665,161665,FL,Orlando,CITY OF ORLANDO,https://orlando.novusagenda.com/AgendaIntranet/AttachmentViewer.ashx?AttachmentID=89980&ItemID=49653,"Agreement (October 1, 2019 through September 30, 2022) — City of Orlando & IAFF Local 1365 (Main)",cba,high,scheduled,high_priority_later_verify,URL-0af9efdc0a52eb90e4bf,1,primary,KEY-bbdc4106373b8d5a722d,320742,1.662069,fire,city,medium,97,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-d807ec17c27bb9126e2d,NSCQ-FL-20260720-0013,NSCQ-FL-20260720-0013,cog_2025_161693,161693,FL,St. Petersburg,CITY OF ST PETERSBURG,https://cms5.revize.com/revize/stpete/Government/Government/Jobs/docs/FY%2023-25%20SPAFF%20R-F%20Final%20with%20Signature%2010-21-22.pdf,"AGREEMENT BETWEEN THE ST. PETERSBURG ASSOCIATION OF FIREFIGHTERS, LOCAL 747 IAFF AND THE CITY OF ST. PETERSBURG FLORIDA FIREFIGHTERS, PARAMEDICS, AND LIEUTENANTS",cba,high,scheduled,high_priority_later_verify,URL-346b8b63a4478a1ea332,1,primary,KEY-20b10c445a2ca01d4dbd,263553,1.662069,fire,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-02032203bb789f1dd65b,NSCQ-FL-20260720-0019,NSCQ-FL-20260720-0019,cog_2025_161649,161649,FL,Cape Coral,CITY OF CAPE CORAL,https://img1.wsimg.com/blobby/go/589aeea7-9b7c-47cc-8cc6-800c54aa34ca/downloads/7e9a5b19-5206-4c72-b95d-0e5376105a11/Agreement_Cape%20Coral_Blue%20Collar_IUPAT%20LU%202301.pdf?ver=1780340900371,"Convenio Colectivo entre la ciudad de Cape Coral y el Sindicato Internacional de Pintores y Oficios Afines, Consejo de Distrito 78, Local 2301 (Sindicato General – Trabajadores)",cba,high,scheduled,high_priority_later_verify,URL-6b1775f8c5431718868c,1,primary,KEY-467258a4a75485b1212a,224455,1.662069,non_safety,union,high,78,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-490130f636671379d22a,NSCQ-FL-20260720-0024,NSCQ-FL-20260720-0024,cog_2025_161585,161585,FL,Fort Lauderdale,CITY OF FORT LAUDERDALE,https://www.fortlauderdale.gov/files/assets/public/v/1/human-resources/documents/employee-relations/iaff-local-765-contract-rank-and-file-1012023-to-9302026-unsigne.pdf,"Agreement Between City of Fort Lauderdale and Local 765—Fort Lauderdale Professional Firefighters, Inc. (Rank & File)",cba,high,scheduled,high_priority_later_verify,URL-6fe271d44c3f72c602c2,1,primary,KEY-d5f917305419a974b2fa,184255,1.662069,fire,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-a4eda3c48f8edea2641b,NSCQ-FL-20260720-0027,NSCQ-FL-20260720-0027,cog_2025_161593,161593,FL,Pembroke Pines,CITY OF PEMBROKE PINES,https://ppines.legistar.com/View.ashx?GUID=BD660EC2-24F9-4A32-90CA-1D93CCCEEEFB&ID=12507122&M=F,"Collective Bargaining Agreement (PBA Police Benevolent Association) — Term October 1, 2022 to September 30, 2025",cba,high,scheduled,high_priority_later_verify,URL-d91db6e779776c1dec50,1,primary,KEY-2a275c17198658e85b61,171119,1.662069,police,city,medium,82,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-78149bf7100a2566b133,NSCQ-FL-20260720-0030,NSCQ-FL-20260720-0030,cog_2025_161586,161586,FL,Hollywood,CITY OF HOLLYWOOD,https://hollywoodfl.legistar.com/View.ashx?GUID=31CBA171-75A0-407A-B2D0-26129823168A&ID=7100993&M=F,"Employee Organization Agreement between The City of Hollywood and The Hollywood Professional Fire Fighters, Local #1375 — FINAL Fire 10.01.2018 - 9.30.2021",cba,high,scheduled,high_priority_later_verify,URL-c82eed04ea95ee62a73e,1,primary,KEY-73dec7d04d2790112cf1,153859,1.662069,fire,city,high,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-abcdb5a3b09e79490ef5,NSCQ-FL-20260720-0033,NSCQ-FL-20260720-0033,cog_2025_161572,161572,FL,Gainesville,CITY OF GAINESVILLE,https://www.gainesvillefl.gov/files/assets/public/v/1/human-resources/documents/iaff-dc-2023-2026.pdf,Fire District Chiefs Agreement (IAFF Local 2157),cba,high,scheduled,high_priority_later_verify,URL-cdb36d66b0d43c44f51e,1,primary,KEY-da42b3ece7396dbd794b,145812,1.662069,fire,city,medium,100,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-dfebcd4e7675ae2b3251,NSCQ-FL-20260720-0036,NSCQ-FL-20260720-0036,cog_2025_101927,101927,FL,Miramar,CITY OF MIRAMAR,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/game-contract-2021-2024.pdf,Collective Bargaining Agreement Between The City of Miramar and The General Association of Miramar Employees,cba,high,scheduled,high_priority_later_verify,URL-e3911124cb6fe18feaef,1,primary,KEY-41c115567d1f5812936f,138319,1.662069,non_safety,city,high,88,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-e16b7f863913955199c7,NSCQ-FL-20260720-0044,NSCQ-FL-20260720-0044,cog_2025_161679,161679,FL,West Palm Beach,CITY OF WEST PALM BEACH,https://www.seiufpsu.org/wp-content/uploads/2017/06/SEIU-CWPB-CBA-2014-2017-FINAL-RATIFIED-9-29-14.pdf,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF WEST PALM BEACH AND SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU), FLORIDA PUBLIC SERVICES UNION, CTW, CLC",cba,high,scheduled,high_priority_later_verify,URL-7500f90091daaaf3ffb8,1,primary,KEY-933e396f93041c0f6fe9,124130,1.662069,non_safety,union,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-678d2fe674776b3639a9,NSCQ-FL-20260720-0047,NSCQ-FL-20260720-0047,cog_2025_184767,184767,FL,Lakeland,CITY OF LAKELAND,https://www.lakelandgov.net/portals/CityClerk/City%20Commission/Agendas/2020/06-15-20/IAFF%20CBA%20with%20Fire%20Lieutentants.pdf,"City of Lakeland Fire Department and International Association of Firefighters Local 4173 — Collective Bargaining Agreement for Lieutenants Ending September 30, 2022",cba,high,scheduled,high_priority_later_verify,URL-795812f07c7bdd18806f,1,primary,KEY-31f55f5d2c0943db80e9,122264,1.662069,fire,city,low,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-5ce8b301bc1469df2bcd,NSCQ-FL-20260720-0050,NSCQ-FL-20260720-0050,cog_2025_207684,207684,FL,Clearwater,CITY OF CLEARWATER,https://www.myclearwater.com/files/sharedassets/public/v/1/human-resources/documents/cwa-cba-2023-2026_final.pdf,"Agreement between CITY OF CLEARWATER, FLORIDA and COMMUNICATIONS WORKERS OF AMERICA Local 3179 (FISCAL YEARS 2023–2024, 2024–2025, 2025–2026)",cba,high,scheduled,high_priority_later_verify,URL-912426ec0a03dba0fb65,1,primary,KEY-b92e64b1fb34931cfd27,116850,1.662069,non_safety,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-1aa7497f41ed45b50774,NSCQ-FL-20260720-0053,NSCQ-FL-20260720-0053,cog_2025_161588,161588,FL,Pompano Beach,CITY OF POMPANO BEACH,https://pompano.legistar.com/View.ashx?GUID=B94F43E2-B00C-4258-8278-82D16B5C75CB&ID=11037806&M=F,"2022-2025 Final Fire Union Agreement (Pompano Beach Professional Fire Fighters, Local 1549, I.A.F.F. & City of Pompano Beach)",cba,high,scheduled,high_priority_later_verify,URL-7de0d712bf97affd1071,1,primary,KEY-905d0d0525ea9c99635c,113619,1.662069,fire,city,medium,70,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-4094c15b5581185c087f,NSCQ-FL-20260720-0057,NSCQ-FL-20260720-0057,cog_2025_214783,214783,FL,Miami Gardens,CITY OF MIAMI GARDENS,https://miamigardens.civicweb.net/document/178700/,Collective Bargaining Agreement (City of Miami Gardens & AFSCME Florida Council 79) — Municipal Employees CBA,cba,high,scheduled,high_priority_later_verify,URL-9c6aaf1deb1e2733538b,1,primary,KEY-e8de08c8da8acd770479,110717,1.662069,non_safety,city,medium,85,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-15923ace258190cdd086,NSCQ-FL-20260720-0061,NSCQ-FL-20260720-0061,cog_2025_101966,101966,FL,Fort Myers,CITY OF FORT MYERS,https://fortmyers.gov/DocumentCenter/View/14897/Firefighters-and-Paramedics---SW-Florida-IAFF-Local-1826-District-1-PDF,"Collective Bargaining Agreement between the City of Fort Myers and Southwest Florida Professional Firefighters & Paramedics, Local 1826, IAFF Inc. District 1",cba,high,scheduled,high_priority_later_verify,URL-444eae8fa30f0ff9d1e4,1,primary,KEY-48c0c6485de95c6d2da2,97372,1.662069,fire,city,high,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-bb455aaf867a03352f12,NSCQ-FL-20260720-0066,NSCQ-FL-20260720-0066,cog_2025_193145,193145,FL,Sunrise,CITY OF SUNRISE,https://www.sunrisefl.gov/home/showpublisheddocument/6785/638417721573800000,"Collective Bargaining Agreement Between The City of Sunrise, Florida and The Sunrise General Employees Union, Inc. October 1, 2023 - September 30, 2026",cba,high,scheduled,high_priority_later_verify,URL-e2e75d7ac76cb45b1df7,1,primary,KEY-6bbf4f76ef0bd77e3599,96808,1.662069,non_safety,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-e8e3976025f18848e8b6,NSCQ-FL-20260720-0071,NSCQ-FL-20260720-0071,cog_2025_161711,161711,FL,North Port,CITY OF NORTH PORT,https://cityofnorthport.legistar.com/LegislationDetail.aspx?FullText=1&GUID=86FC9BA2-2089-4686-B1D6-4654B44F4C2B&ID=5120825,"Collective Bargaining Agreement between the City of North Port and the Suncoast Professional Firefighters and Paramedics, Local 2546, I.A.F.F. for the Period October 1, 2021 to September 30, 2024",cba,high,scheduled,high_priority_later_verify,URL-ba82e487e9e74accfdcd,1,primary,KEY-a6cbe40f0f41b4afeba7,88934,1.662069,fire,city,medium,100,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-27f2769a71a5baf92f97,NSCQ-FL-20260720-0075,NSCQ-FL-20260720-0075,cog_2025_161579,161579,FL,Melbourne,CITY OF MELBOURNE,https://www.dol.gov/sites/dolgov/files/olms/regs/compliance/cba/pdf/2016/public/840249.pdf,"LIU 2013-16 bargaining agreement (October 1, 2013 through September 30, 2016)",cba,high,scheduled,high_priority_later_verify,URL-6b62ebb8e82c86738ad6,1,primary,KEY-37631edeeb696aa860bb,86960,1.662069,non_safety,state_labor_board,medium,86,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,candidate_lead_planned_not_verified
VER-ad7aabee24b5d4902d6b,NSCQ-FL-20260720-0085,NSCQ-FL-20260720-0085,cog_2025_124291,124291,FL,Daytona Beach,CITY OF DAYTONA BEACH,https://www.daytonabeach.gov/DocumentCenter/View/19862/IAFF-2021-2023-Contact-PDF,"IAFF Contract (Agreement by and between the City of Daytona Beach and International Association of Fire Fighters, I.A.F.F. Local 1162)",cba,high,scheduled,high_priority_later_verify,URL-f3f73e51edd2e59245e6,1,primary,KEY-8496b5507b477fc619fe,82485,1.662069,fire,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-02aabece74944db61b47,NSCQ-FL-20260720-0079,NSCQ-FL-20260720-0079,cog_2025_161669,161669,FL,Boynton Beach,CITY OF BOYNTON BEACH,https://www.boynton-beach.org/DocumentCenter/View/121,"PBA Officers and Detectives: 10/01/2025 – 09/30/2028 (Agreement Between City of Boynton Beach, Florida and Palm Beach County Police Benevolent Association, Police Officers and Detectives)",cba,high,scheduled,high_priority_later_verify,URL-2f04ddc7d70bf9349af3,1,primary,KEY-e90af87f7fb163d59e14,81267,1.662069,police,city,medium,72,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-c4c97ebadad68f732d8b,NSCQ-FL-20260720-0095,NSCQ-FL-20260720-0095,cog_2025_214784,214784,FL,Doral,CITY OF DORAL,https://www.cityofdoral.com/files/assets/city/v/1/city-hall/city-clerk/resolutions-archived/2022/res.-no.-22-151-approving-collective-bargaining-agreement-police-officers-and-sergeants.pdf,Collective Bargaining Agreement Police Officers and Police Sergeants (Res. No. 22-151; Exhibit A + attached MOU),cba,high,scheduled,high_priority_later_verify,URL-f2da6d318016d259d298,1,primary,KEY-8ba2fdcff07698399c3a,79359,1.662069,police,city,high,94,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-7ea878d7d9421607b5f8,NSCQ-FL-20260720-0136,NSCQ-FL-20260720-0136,cog_2025_124239,124239,FL,Tamarac,CITY OF TAMARAC,https://www.tamarac.gov/DocumentCenter/View/11747/2023-2026-FPE-contract---Printer-version-TESTdocx,2023-2026 FPE contract (Printer version - TESTdocx),cba,high,scheduled,high_priority_later_verify,URL-5ca032e62d90f668d88a,1,primary,KEY-791e5cc103df1eb5bdac,72372,1.662069,non_safety,city,medium,83,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-d65cd1899a45e6f2eff1,NSCQ-FL-20260720-0099,NSCQ-FL-20260720-0099,cog_2025_212222,212222,FL,Delray Beach,CITY OF DELRAY BEACH,https://www.delraybeachfl.gov/home/showpublisheddocument/13005/638366820329100000,"COLLECTIVE BARGAINING AGREEMENT between the City of Delray Beach, Florida and the Professional Fire Fighters of Delray Beach, IAFF Local 1842 (Rank and File)",cba,high,scheduled,high_priority_later_verify,URL-253664d15888712af31a,1,primary,KEY-5c01234f77beacc8759c,67536,1.662069,fire,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-4aa5723da73330c29947,NSCQ-FL-20260720-0102,NSCQ-FL-20260720-0102,cog_2025_189819,189819,FL,Port Orange,CITY OF PORT ORANGE,https://www.port-orange.org/DocumentCenter/View/3373/PBA-LTS-Agreement-2017-2020,PBA LTS Agreement 2017-2020,cba,high,scheduled,high_priority_later_verify,URL-52e218cf76ee2c031f29,1,primary,KEY-3983f2b8c9a4c2b1bcd4,65966,1.662069,police,city,high,86,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-92f743e1755973be99ed,NSCQ-FL-20260720-0116,NSCQ-FL-20260720-0116,cog_2025_189808,189808,FL,North Miami,CITY OF NORTH MIAMI,https://www.northmiamifl.gov/DocumentCenter/View/5817/Police-Benevolent-Association-Contract---October-1-2024-through-September-30-2027-PDF,"Police Benevolent Association Contract - October 1, 2024 through September 30, 2027",cba,high,scheduled,high_priority_later_verify,URL-cea59befe352d33980f9,1,primary,KEY-ae42816beab7c845116a,59008,1.662069,police,city,high,73,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
VER-bb094ca206dd95024d14,NSCQ-FL-20260720-0156,NSCQ-FL-20260720-0156,cog_2025_161596,161596,FL,Coconut Creek,CITY OF COCONUT CREEK,https://www.coconutcreek.gov/docs/default-source/hrdocs/fire-rescue/cba---coconut-creek-and-local-3080---2024-2026---signed_a11y.pdf?sfvrsn=71c3af8a_1,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF COCONUT CREEK AND LOCAL 3080 METRO-BROWARD PROFESSIONAL FIREFIGHTERS INTERNATIONAL ASSOCIATION OF FIREFIGHTERS (DISTRICT 16, COCONUT CREEK, FLORIDA) (2024-2026) (signed)",cba,high,scheduled,high_priority_later_verify,URL-46ebfd626fdbf6dfd96f,1,primary,KEY-c4a31821439201ce242f,57694,1.662069,fire,city,medium,88,POST-PI-PARALLEL-ROUND1-LANE2-2026-07-23,candidate_lead_planned_not_verified
VER-0fd89694159410db3e9b,NSCQ-FL-20260720-0103,NSCQ-FL-20260720-0103,cog_2025_194764,194764,FL,Bradenton,CITY OF BRADENTON,https://cityofbradenton.com/vertical/sites/%7B98CFEB92-7265-45CB-AF6F-7115C2CD7C81%7D/uploads/Police_Benevolent_Association_-_Contract_for_Lieutenants.pdf,"Contract Between The City of Bradenton, FL and Florida Police Benevolent Association (Lieutenants)",cba,high,scheduled,high_priority_later_verify,URL-9d91e77570b4f66e485b,1,primary,KEY-e395b5ce45c48343c0d2,57076,1.662069,police,city,medium,100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,candidate_lead_planned_not_verified
