source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,priority_bucket,span_count_rated,quantitative_span_count_rated,qualitative_span_count_rated,strongest_claim_readiness_bucket,strongest_downstream_use_bucket,strongest_mechanism_type,strongest_mechanism_strength_level,has_direct_quantitative_compensation_support,has_qualitative_mechanism_support,has_mixed_quant_qual_support,has_safety_side_relevance,has_non_safety_side_relevance,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_process_evidence,source_claim_use_rating,source_rating_confidence,source_rating_rationale,quarantine_flag,quarantine_reason,packet_ids_used,rating_lane_id,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage
BRMGRS-20260802-20dcebd83c60c631a35b1eb1,RMSRD-20260802-f237a91ca9936a2b21e2,RMSRD-20260802-f237a91ca9936a2b21e2,BRM5C-BRM5-20260731-04937-01,Negaunee,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,26,13,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,true,true,false,true,true,true,core_finding_candidate,0.8577,Aggregated 26 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-c50ee8c078ae9c5841167503,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-04937-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c7099.pdf"", ""scout_target_id"": ""BRM5-20260731-04937""}"
BRMGRS-20260802-515ec18113e5ed07209c48e2,RMSRD-20260802-4d13c4a52d302c16a206,RMSRD-20260802-4d13c4a52d302c16a206,BRM5C-BRM5-20260731-08736-01,Sturgis,MI,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,13,12,mixed_quant_qual_claim_ready,supporting_example_candidate,quant_other_compensation_value,moderate,true,true,true,false,false,false,false,true,true,supporting_example_candidate,0.8616,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-c41339b92c4fa1cb6d2e974a,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-08736-01"", ""final"": ""https://egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf"", ""original"": ""https://www.egovlink.com/public_documents300/sturgis/published_documents/City%20Commission/Minutes%20and%20agendas/Commission%20Packets/2021/Commission%20Packet%20-%2009-20-2021.pdf"", ""scout_target_id"": ""BRM5-20260731-08736""}"
BRMGRS-20260802-079ed452218eee2ecaa3f7ca,RMSRD-20260802-7c8656e1c4a0ffba4042,RMSRD-20260802-7c8656e1c4a0ffba4042,BRM5C-BRM5-20260731-06735-01,Grand View-on-Hudson,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,medium_priority_verification_ready,25,12,13,mixed_quant_qual_claim_ready,core_finding_candidate,quant_stipend_or_premium,moderate,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8664,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-f46c193295a8905f0d656730,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06735-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/10/56/26/105626199150147161380260627528206291264"", ""original"": ""https://ecommons.cornell.edu/bitstreams/f580dfd9-1662-4ab4-a1b0-084ca6e34b25/download"", ""scout_target_id"": ""BRM5-20260731-06735""}"
BRMGRS-20260802-ba3f9aec49c14af55db8a5de,RMSRD-20260802-9968a5c5e688daf242a5,RMSRD-20260802-9968a5c5e688daf242a5,BRM5C-BRM5-20260731-09769-03,Jackson,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,10,15,quantitative_direct_text_claim_ready,core_finding_candidate,quant_salary_schedule_table,central,true,true,true,false,false,false,true,true,true,core_finding_candidate,0.8560,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-d5f973058020df5531d7856d,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-09769-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1290.pdf"", ""scout_target_id"": ""BRM5-20260731-09769""}"
BRMGRS-20260802-728e0952be249693b4756a79,RMSRD-20260802-bd886a130de1f45bd9fa,RMSRD-20260802-bd886a130de1f45bd9fa,BRM5C-BRM5-20260731-02458-02,Waterville,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,9,16,quantitative_direct_text_claim_ready,core_finding_candidate,qual_mou_or_settlement,central,true,true,true,false,true,false,false,true,true,core_finding_candidate,0.8568,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-aa412bb46ddd809724d54db3,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02458-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0885.pdf"", ""scout_target_id"": ""BRM5-20260731-02458""}"
BRMGRS-20260802-23961a14ae360f19d22eb805,RMSRD-20260802-7458c1743f8e65619789,RMSRD-20260802-7458c1743f8e65619789,BRM5C-BRM5-20260731-02449-01,Warren,OH,Midwest,pdf,factfinding_report,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,12,13,quantitative_direct_text_claim_ready,core_finding_candidate,qual_strike_no_strike_or_labor_dispute_process,moderate,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8784,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-26b3014fad83dc348439248d,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02449-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-10-1099.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-10-1099.pdf"", ""scout_target_id"": ""BRM5-20260731-02449""}"
BRMGRS-20260802-3c6502885a3f2e23e949613d,RMSRD-20260802-d9ed4763bc36eced0f6e,RMSRD-20260802-d9ed4763bc36eced0f6e,BRM5C-BRM5-20260731-09676-01,Bedford,OH,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,high_priority_verification_ready,25,14,11,quantitative_direct_text_claim_ready,core_finding_candidate,qual_ordinance_or_council_adoption,moderate,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8688,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-660fa802a4dcb36a4ba0c953,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-09676-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0992.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-0992.pdf"", ""scout_target_id"": ""BRM5-20260731-09676""}"
BRMGRS-20260802-621c4fa8bed7f218f679c1b6,RMSRD-20260802-570923e4c08f32fe9a5e,RMSRD-20260802-570923e4c08f32fe9a5e,BRM5C-BRM5-20260731-02403-02,Salem,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,25,10,15,mixed_quant_qual_claim_ready,supporting_example_candidate,qual_retroactivity_or_implementation_timing,moderate,true,true,true,false,false,false,false,true,true,supporting_example_candidate,0.8640,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-a20131348ef2861c7460df78,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02403-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0499.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0499.pdf"", ""scout_target_id"": ""BRM5-20260731-02403""}"
BRMGRS-20260802-18271693b127049c6847b382,RMSRD-20260802-7505080050f6ff6db05d,RMSRD-20260802-7505080050f6ff6db05d,BRM5C-BRM5-20260731-03859-03,Bedford Park,IL,Midwest,pdf,cba,cba_arbitration_factfinding_hint,medium_priority_verification_ready,24,14,10,quantitative_direct_text_claim_ready,core_finding_candidate,qual_retroactivity_or_implementation_timing,central,true,true,true,false,false,false,true,true,true,core_finding_candidate,0.8817,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-c0b67329711e70cc3ac1ddc3,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-03859-03"", ""final"": ""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf"", ""original"": ""https://seiu73.org/wp-content/uploads/2020/11/Bedford-Park-PWW-January-1-2024-December-31-2028-1.pdf"", ""scout_target_id"": ""BRM5-20260731-03859""}"
BRMGRS-20260802-86752a1136772f88d6c41ea3,RMSRD-20260802-8c5205ac9f87d354d8d1,RMSRD-20260802-8c5205ac9f87d354d8d1,BRM5C-BRM5-20260731-05061-01,Biwabik,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,11,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_allowance_or_reimbursement,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8633,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-c236e09d515e6eb81caa98e7,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-05061-01"", ""final"": ""https://cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf"", ""original"": ""https://www.cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf"", ""scout_target_id"": ""BRM5-20260731-05061""}"
BRMGRS-20260802-65074f39757ba2708a8059b0,RMSRD-20260802-4e1a5ac2d3ffdc466381,RMSRD-20260802-4e1a5ac2d3ffdc466381,BRM5C-BRM5-20260731-13451-01,Circleville,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,12,12,quantitative_direct_text_claim_ready,core_finding_candidate,quant_step_schedule_progression,moderate,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8625,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-59912a9e9318e0d27c977277,gabriel_rating_lane_004,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-13451-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1276.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1276.pdf"", ""scout_target_id"": ""BRM5-20260731-13451""}"
