source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,span_count,quantitative_input_span_count,qualitative_input_span_count,input_span_ids_sha256,packet_id,packet_input_sha256,packet_input_char_count,rating_lane_id,rating_lane_sequence
BRMGRS-20260802-7eefee100a207a0463bd240d,RMSRD-20260802-9a733cc3cc4226b22696,RMSRD-20260802-9a733cc3cc4226b22696,BRM5C-BRM5-20260731-15136-01,Charleston,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,25,12,13,dc9025c149ea7c011e5b73918c4e2a78af59c15e180fda1070eb261a324569c1,BRMGRP-20260802-af94dc7ea442f5145a401fa5,bdf744863641021ad07ea7f047636025ef1a9adb94dd625e511b836f9b08578c,17640,gabriel_rating_lane_002,12
BRMGRS-20260802-ef72e06df6f3d8d1220d52ad,RMSRD-20260802-8f66c375b648c8d0a665,RMSRD-20260802-8f66c375b648c8d0a665,BRM5C-BRM5-20260731-05053-01,Belle Plaine,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,25,15,10,8df1c31b2f97926268d7bbe427045e5a17db339fae960f5507df6278d236e4c6,BRMGRP-20260802-f1040a6ab93b4f90ae2d6ca1,c73ea32ebfcedc0eb7a6bf8ec315469f129fdcae31d08e35f01148ef8ff457ce,17122,gabriel_rating_lane_002,13
BRMGRS-20260802-8d9b1eb310b502a59fe36d96,RMSRD-20260802-228b738d826fb162e722,RMSRD-20260802-228b738d826fb162e722,BRM5C-BRM5-20260731-02286-01,Hocking,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,25,10,15,968b670a2a8b90d671e3006fe58022dd4ebb23d37d41f2102308444bedcbcff7,BRMGRP-20260802-97f68508115466a7c46c7229,4a0d1b2fa39948fe4f0a06105f30b18eb1d89ea6140874a1432bc6670b662447,17350,gabriel_rating_lane_002,14
BRMGRS-20260802-86a5a1124b02c913708f11ac,RMSRD-20260802-b8b856129328a07bfd85,RMSRD-20260802-b8b856129328a07bfd85,BRM5C-BRM5-20260731-13407-02,Athens,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,25,10,15,0e901d3a7872a4ad74a1b37a2e8520d358b90d034c0a1aec3eae665974b1b026,BRMGRP-20260802-4dbbb5098fd12cdd469087b7,ef37b6299a72ce38541dcd7c4262049be621c5c031fcf7a2ea65039cc0339c53,18224,gabriel_rating_lane_002,15
BRMGRS-20260802-8fec7cc246c50a5ea0a58181,RMSRD-20260802-dacf5dda4b797a7d59fa,RMSRD-20260802-dacf5dda4b797a7d59fa,BRM5C-BRM5-20260731-13755-02,Huron,SD,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,25,8,17,a33e577861b6863889b7c202df17c1f63de103d3df9f088d1172603176ceef58,BRMGRP-20260802-a30fb4a51eff432c1602e53a,0b2fbfa211b11fc85e530143e0bd76c5368d64ca2411fba72523a67ee1e207c2,16517,gabriel_rating_lane_002,16
BRMGRS-20260802-df20d1afa1a6dbc1cc7a2773,RMSRD-20260802-d79976c7765051ba1a12,RMSRD-20260802-d79976c7765051ba1a12,BRM5C-BRM5-20260731-10409-01,Broome,NY,Northeast,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,25,14,11,ab6183d66ee465e268042aa01c44c21695a23819b1f7b319b96f97146016ad8d,BRMGRP-20260802-01cfdfcccd534b606f1a626a,e0dbf437b958c35019a524413017295a5313e7ce4b38790ee857a8574ef85a41,16668,gabriel_rating_lane_002,17
BRMGRS-20260802-a9e7c04f066d3867637e8b45,RMSRD-20260802-752efa52e33e6f5338da,RMSRD-20260802-752efa52e33e6f5338da,BRM5C-BRM5-20260731-15528-01,Clear Lake,IN,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,25,10,15,992bbc88420d6631a1e4a7f368782ab6bd148699fd0e562a9e39d3ae73041557,BRMGRP-20260802-55ff96606a2a3b370d793708,0894bd712b5d838fd3eda8d378b621d88536ab88a2fbd116c02e3e363ceb5825,16486,gabriel_rating_lane_002,18
BRMGRS-20260802-c5c09c4486e96082593d955c,RMSRD-20260802-dac8b4f02a867733495e,RMSRD-20260802-dac8b4f02a867733495e,BRM5C-BRM5-20260731-08339-01,Halstead,KS,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,24,14,10,ffc646a63d42c4525c5c042d716142f395bea7a93d3f5556f02124000073386e,BRMGRP-20260802-811372a827af125894cf8cfc,db558ed1a78893e6878313e8b9511ab88107f82b0ba97d24a100e5a877f14240,15887,gabriel_rating_lane_002,19
BRMGRS-20260802-6348541d8cd738a1ef59c97e,RMSRD-20260802-8f9e92f6149272f5fa41,RMSRD-20260802-8f9e92f6149272f5fa41,BRM5C-BRM5-20260731-12267-04,Bay,MI,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,11,13,56221307d69c0dc3f05dc269246d706b8bbe9d1bea1d9212ee127daea9fe1dde,BRMGRP-20260802-dcc0e4f547db5bd28a0d8cd8,58b9bf2d047d81ac8066c2695f3af4c8126a4fe24e04d99d7130bd3bb96f3f4a,15758,gabriel_rating_lane_002,20
BRMGRS-20260802-4d6cab88ef9afc6f40f8eb98,RMSRD-20260802-0fac5f9d61d7e439e56b,RMSRD-20260802-0fac5f9d61d7e439e56b,BRM5C-BRM5-20260731-02334-01,Milford,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,9,15,9a6447fd1f9ded0c69c8e244432b81f408857555cb75f5a738f9af62e2a02279,BRMGRP-20260802-e838c8bdbce948aaffd06d16,4352554403ddac7f379751cf8df2376753a9a100551521513d7dfa7a05a2c5ac,17186,gabriel_rating_lane_002,21
BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,RMSRD-20260802-7679be28daa43d85640e,RMSRD-20260802-7679be28daa43d85640e,BRM5C-BRM5-20260731-02206-04,Butler,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,12,12,6ae4f2fd4a5bf0240d4af522195f514a0659dbba98d14c9ad09d97ff1be248b7,BRMGRP-20260802-02354ad611def69c10572454,f0c0d0d397e06934d359a1eab5dbf28039be72b9305f72d8fab3915f72c24070,15779,gabriel_rating_lane_002,22
BRMGRS-20260802-1ef5ab54ae62c29ca30ed121,RMSRD-20260802-27f3de61a0982c0d5678,RMSRD-20260802-27f3de61a0982c0d5678,BRM5C-BRM5-20260731-06799-02,Pleasant Valley,NY,Northeast,pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,24,10,14,5687ef796663ecb239732e79b1d1f75d0dba99b609d5615edaf271a33fcfb1b1,BRMGRP-20260802-3bef90e53db6dc8496e485bf,bbdefe2e5f83639a018dd863226af4ce1be7748633f947cb3dfc087c84b5cdd6,15676,gabriel_rating_lane_002,23
BRMGRS-20260802-f126ea3466178560d51a3e56,RMSRD-20260802-4cb6c81c48cd2d710837,RMSRD-20260802-4cb6c81c48cd2d710837,BRM5C-BRM5-20260731-17210-03,Elyria,OH,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,24,9,15,52ba0e3605bc7a19687d7f5d23aa33ab640db37f4460f393d2eb13c86a5c1377,BRMGRP-20260802-da6da391e96ada5fcc1ca460,223ea4b5a6c7f3a4246fb5d6b2767078dc7f4c03a1af1d737ba791ae79f759f6,16295,gabriel_rating_lane_002,24
BRMGRS-20260802-38d539cafa950cb360503bb5,RMSRD-20260802-140f03e590c2296ef4f5,RMSRD-20260802-140f03e590c2296ef4f5,BRM5C-BRM5-20260731-02402-03,Salem,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,24,10,14,a82826e39b5d583ee38d3f4b8102c2d2099e7eaf1afca6de396ac90e44120c79,BRMGRP-20260802-14e573480c01ebf4f46077cf,2897d7028ee9e69201331a9360d7ecdd609d386a3cfe768c9bd81cb45fb24692,16381,gabriel_rating_lane_002,25
BRMGRS-20260802-be13ea0a64e13db21aba67dd,RMSRD-20260802-8e604ae7aa398309c25c,RMSRD-20260802-8e604ae7aa398309c25c,BRM5C-BRM5-20260731-17322-02,Northfield Center,OH,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,23,12,11,6bb200e2e01b869694f675d2a324a6b48773b385353b8fde631c73910a74ca34,BRMGRP-20260802-0688b28cfc45eb9a4132158d,b2c4be2b7c8183895db11ea782598f8caa8cc441b53c70a8cb03c3a33da3df29,14684,gabriel_rating_lane_002,26
BRMGRS-20260802-b6c343190742ad5e24a83b41,RMSRD-20260802-9c6a8889b3275eff23e1,RMSRD-20260802-9c6a8889b3275eff23e1,BRM5C-BRM5-20260731-17911-01,Corning,NY,Northeast,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,23,10,13,42942448f7e2aa4caf3b6159a6a3266bb3f74cdd68ada52831a27d6a94512e4a,BRMGRP-20260802-e6e0659c2ab4dbd597c010d8,1b94185f0346cd5e68bc95636c43248ad19a1dd285e91b72a491c7fb9c7029c0,14626,gabriel_rating_lane_002,27
BRMGRS-20260802-c020300303ef9b20602655f0,RMSRD-20260802-e2dbde9497480a18076f,RMSRD-20260802-e2dbde9497480a18076f,BRM5C-BRM5-20260731-10961-01,Upper Uwchlan,PA,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,23,17,6,825baf0504fba361eccd0d74040e082bd469961cc7823b980f1a4e663e08a62a,BRMGRP-20260802-0c36a635fe084cd475fa6016,99bfdc5030bc47f944f4e6bacbb93b1c0d2fc4200081853dfa506cbaccdf258d,15242,gabriel_rating_lane_002,28
BRMGRS-20260802-f95307f8712e014bc2a1dc83,RMSRD-20260802-b21df213bc974ea071b3,RMSRD-20260802-b21df213bc974ea071b3,BRM5C-BRM5-20260731-08622-01,Hart,MI,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,23,11,12,dd8c101cdd5ce6c6975b3095c7d224f65859d37d2b0f59c0e2290605bab4941d,BRMGRP-20260802-f85798c9ea46562ac4de5120,d6bb4eb787268b323b3145611fd9a4838d595a2a8ff1a29ca116163a3f392d00,15058,gabriel_rating_lane_002,29
BRMGRS-20260802-12c43c8277346df0929fbcb5,RMSRD-20260802-76d4113fc2706513f96b,RMSRD-20260802-76d4113fc2706513f96b,BRM5C-BRM5-20260731-02208-02,Caledonia,OH,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,23,7,16,dd23be552aa108b4dc930abd481f072518ac50c527056ee9f1995f9cf44a3e99,BRMGRP-20260802-6955ed3918a88f0dfef3a774,1db729b4a95b2ff3596da1df4d803068877a87ba3b30549c43c8341c507cf7c3,15498,gabriel_rating_lane_002,30
BRMGRS-20260802-240efad8d956b78a91df73d0,RMSRD-20260802-09fda0ae1b716e8dcc7d,RMSRD-20260802-09fda0ae1b716e8dcc7d,BRM5C-BRM5-20260731-18058-01,Webb,NY,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,23,11,12,47271fee06fac5f77985c3b527c85f57b8c77adb510df64ba43186506e4a673b,BRMGRP-20260802-e2e1862a8b8c45450e8c0b5a,073e3c4849ff1682d7673872730df0884313168ac34feb828eaa73bf64aaf260,14899,gabriel_rating_lane_002,31
BRMGRS-20260802-9102d78769036143f05bdbef,RMSRD-20260802-cbf2e5543dc62cfc636a,RMSRD-20260802-cbf2e5543dc62cfc636a,BRM5C-BRM5-20260731-10550-01,Shelter Island,NY,Northeast,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,22,9,13,12cfc5c2f1f07ca3e0133be219121eef32d22b6839720908fb5ec73ea40e1dee,BRMGRP-20260802-6692ab948f81a513c4fb5b2d,69423b0edb7f6e1d68aaa0e50149b8f253e730268a897eb72f27c01a98dfa1ed,14273,gabriel_rating_lane_002,32
BRMGRS-20260802-ab169279593adfe98ca4fb44,RMSRD-20260802-7d2c896351ae7c2b5211,RMSRD-20260802-7d2c896351ae7c2b5211,BRM5C-BRM5-20260731-10482-01,Kinderhook,NY,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,22,10,12,a2dc34ecf32156aa8daa2f94886d0f65086ffde030f8b98fff6753167a7289c6,BRMGRP-20260802-da25e2afd4e8999f3b287a67,f4d4dad7bd7b4661170db6705b0bc3ebf95266d2069f125788d83adcac2414b0,14643,gabriel_rating_lane_002,33
BRMGRS-20260802-dd9e854a940649db3a7f67b7,RMSRD-20260802-f9eaf5779b927aabbb6b,RMSRD-20260802-f9eaf5779b927aabbb6b,BRM5C-BRM5-20260731-17216-03,Franklin,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,22,10,12,d4692f0b49bedd493a894d0f49f1de13dc5894d8eca686f5147883587d782922,BRMGRP-20260802-72c4b7d83b5ed8f4e70d8949,98c5cc74f0ad02f6a215dd0dac1bc8ef38fa5f06e3ea20aacbd7e637051c4594,14982,gabriel_rating_lane_002,34
BRMGRS-20260802-cc3115a02da00f048e317abb,RMSRD-20260802-a4714ee5d8ce43f06c4c,RMSRD-20260802-a4714ee5d8ce43f06c4c,BRM5C-BRM5-20260731-00221-02,Farmer City,IL,Midwest,html,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,22,10,12,f74122ed6bc6f81c0640b968073ce378d50c68a251d98aa62c583277bc7ec06a,BRMGRP-20260802-525511ee2df18d6840ec8e58,f04632f818e5ded86036a2c8d7d6f528814c15ae527a575ebba1ed4372d1dc4c,15167,gabriel_rating_lane_002,35
BRMGRS-20260802-90e6edf71300972ca6e73900,RMSRD-20260802-715738d2bb0d746d82c4,RMSRD-20260802-715738d2bb0d746d82c4,BRM5C-BRM5-20260731-14636-01,Sewickley,PA,Northeast,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,22,12,10,41b5fbf152744fe8055875d4dfc8ff6d70e49f0ae07db4f42f4570efe552ed12,BRMGRP-20260802-7c301546bfaae97de8e2ce47,e580513279a509bba7d0abec351364c31c1d9c6eab3363cba9f83ac2ef06431e,14943,gabriel_rating_lane_002,36
BRMGRS-20260802-3530a7be27dddd34e7652f54,RMSRD-20260802-343a0d214cb26d662f41,RMSRD-20260802-343a0d214cb26d662f41,BRM5C-BRM5-20260731-02290-04,Jackson,OH,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,21,5,16,0a10a0d43f9c85d90e889004a374d9391cc1c15f8025dfa8b073eba35773300f,BRMGRP-20260802-4e2bf27bd24b3c10cff07320,91cee2bc53c1054be6fedf37945bcadb6119985377089a5ed4bb969477ede918,13680,gabriel_rating_lane_002,37
BRMGRS-20260802-b94ed40f1c489698afd0ad0f,RMSRD-20260802-0838cc386f5237c78b58,RMSRD-20260802-0838cc386f5237c78b58,BRM5C-BRM5-20260731-11542-01,Louisville,IL,Midwest,html,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,8,13,4c036d38a3ef66f6102f6c04717886d7627a0d2fcc99680ba485513906979c85,BRMGRP-20260802-fc6fa2c6d5abfb2f29e94597,77f8a0ae00b92adbde4d92af1a285c12947839cf483fc4145a2abc52df93a302,16933,gabriel_rating_lane_002,38
BRMGRS-20260802-a3c760ad26b4f0701df9f013,RMSRD-20260802-afb55b9cbeccfa549acf,RMSRD-20260802-afb55b9cbeccfa549acf,BRM5C-BRM5-20260731-14008-01,Minong,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,14,7,1a6416da45262e30e948b459dcb4a6675cc4855aaeee33b8750142b6ec4657f4,BRMGRP-20260802-feb6671976f123e100418e17,fe0d76ca8bfb1ff58e09fea1d347d1ceb2135c5dffff7731872a5885cfce0d42,14265,gabriel_rating_lane_002,39
BRMGRS-20260802-ab07980563f5a92c8ae1636a,RMSRD-20260802-c27369fedd6757acf1ed,RMSRD-20260802-c27369fedd6757acf1ed,BRM5C-BRM5-20260731-05125-03,Duluth,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,21,11,10,af5c69b02f0fe95177d8206a716a1d339ec96be2c2716cae2dd0cd7e7cbca877,BRMGRP-20260802-a0a4b738f99f5bfa85658bab,5928601288036cd0dbc2c8d2bb1fc9acc205eb25f66f7d6b0fbffbef6fcce3e8,14761,gabriel_rating_lane_002,40
BRMGRS-20260802-19d47993a7513b74934cf64f,RMSRD-20260802-2d1648bf3570bbac6ed4,RMSRD-20260802-2d1648bf3570bbac6ed4,BRM5C-BRM5-20260731-13407-03,Athens,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,21,12,9,77a321f17055f810be355d4eb152e7925e0a2b0c971422441d67d59069a1ca72,BRMGRP-20260802-2e4fbe0e833dc8fd9aa79fbd,f30cae8aeba2aa33d69e2719da70d3b6c1343becf68face3c716d0a8cda6b1a3,14146,gabriel_rating_lane_002,41
BRMGRS-20260802-7a49c46d69e33db0795f55d7,RMSRD-20260802-c3b1e11d7396495402c6,RMSRD-20260802-c3b1e11d7396495402c6,BRM5C-BRM5-20260731-06196-05,Washington,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,21,10,11,1b3af7d38d7a17a78d219953a8edfb52219aaf6239b13b8869fa26f7e1d3ee8f,BRMGRP-20260802-4b62bf9c9fb43f6c1699d32b,cde14e70d2950ba368be1dfb0a840bc6fbb04b1b9749d42882ca2dd4ea3b464a,14721,gabriel_rating_lane_002,42
BRMGRS-20260802-9cbb3d6a233bf5eeb6242528,RMSRD-20260802-0c325fba833d138e2c71,RMSRD-20260802-0c325fba833d138e2c71,BRM5C-BRM5-20260731-14177-03,Elmira,NY,Northeast,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,3,18,42f89ab08c5a2aeee44a1881cb9c36ea0d66e2233e77f6491e0bcee236dc63a5,BRMGRP-20260802-a2442d9b8688f9611f8f68bf,d6a314eba23137c642a9635ba68fad995e3461d181e2a3db6a90bf235d652099,13732,gabriel_rating_lane_002,43
BRMGRS-20260802-4e31997c1f43bc8f70c57338,RMSRD-20260802-ad23caf30e0a8ff5a865,RMSRD-20260802-ad23caf30e0a8ff5a865,BRM5C-BRM5-20260731-06176-01,Union,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,8,13,dffcdc232f5f0ebce107c52cbaaf67f94bf7f650fd5ee0b8e5cadaf582d7a82b,BRMGRP-20260802-629c13962376e870a457b7d0,867054684ebbb96ed32efbd273e36076e8a41c6a94e359c7dbe91c1a3f01eed4,14182,gabriel_rating_lane_002,44
BRMGRS-20260802-ec76ea083bdd1658b5ccfa1c,RMSRD-20260802-3932d33eecf3a9d6f10b,RMSRD-20260802-3932d33eecf3a9d6f10b,BRM5C-BRM5-20260731-07816-02,Montgomery,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,14,7,3cd939116100213226a96930b39ba6eb735c3402896488a2bb1f067d9c03275e,BRMGRP-20260802-943a67534381df30aedbeb19,510ec27e8c99726cf1d3b60aee2e5b17afbbe515b0b703579d889df91d826b77,14013,gabriel_rating_lane_002,45
BRMGRS-20260802-456afe9806bfd84033babb1d,RMSRD-20260802-a761a685b319292bdeac,RMSRD-20260802-a761a685b319292bdeac,BRM5C-BRM5-20260731-05964-03,Chester,OH,Midwest,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,21,7,14,622c883b2cda0a074ac35e7fdca0ffad3737c641c833eb49e15838f2ef927e44,BRMGRP-20260802-9658902b0198bf4523e66d5f,53eb45e9cd23b9dd861655909600cc30caedccc9a4410c2a5743ef1b3f83c6da,13820,gabriel_rating_lane_002,46
