source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,span_count,quantitative_input_span_count,qualitative_input_span_count,input_span_ids_sha256,packet_id,packet_input_sha256,packet_input_char_count,rating_lane_id,rating_lane_sequence
BRMGRS-20260802-6d802e9ed3b32ef67d1a7076,RMSRD-20260802-1c69af1ef6d2809409e1,RMSRD-20260802-1c69af1ef6d2809409e1,BRM5C-BRM5-20260731-07402-01,Holland,TX,South,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,25,9,16,82d52b1ae2d20ece4958611144b93e4e561b1fad7eb10b10c9e9b1afc0a6793b,BRMGRP-20260802-054d60c1b668b59191ab7283,6c8c3b823f63cfadcc6bbc838dc4baeedd9f0bbe2434619e046ab56c07b79f95,16549,gabriel_rating_lane_005,17
BRMGRS-20260802-7b154ecd83f1a5dc4f6cbf03,RMSRD-20260802-70a146b5febc1442d29c,RMSRD-20260802-70a146b5febc1442d29c,BRM5C-BRM5-20260731-05974-03,Colerain,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,25,11,14,df1288fa2198c70093c48a38c866d6e7f92ef05f8c660d4b3e2d1c2fae730472,BRMGRP-20260802-dd210d2c5e0cf460df4c8709,8ef47e993b212087615b9a309c84f07380000a6a7db02191a7ca51379188114f,16315,gabriel_rating_lane_005,18
BRMGRS-20260802-43a3c5453897f1e76c13cba4,RMSRD-20260802-8dce29078517787f245a,RMSRD-20260802-8dce29078517787f245a,BRM5C-BRM5-20260731-04004-01,Hampshire,IL,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,24,13,11,1b3d1cefd3ef6f47713c13f8d6823e3bf637dea78b3fa32b94fca8bfdd0500b7,BRMGRP-20260802-7831e0d1581b9bd11d52127e,d3b6c14f2287ea035ebf498557789ed76318218605e760a3c2d1a58d548dce02,16594,gabriel_rating_lane_005,19
BRMGRS-20260802-8092f3007dac0968b959540d,RMSRD-20260802-8f6d11c9a179d34d5f00,RMSRD-20260802-8f6d11c9a179d34d5f00,BRM5C-BRM5-20260731-05125-02,Duluth,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,10,14,1ccdcfe36159031e54b82a789f9c585ce4be695452d354f7b14f4875e77ad54e,BRMGRP-20260802-fb4b0787bf3f2b964cdc61c9,3e80a3fe83ccc7b877cf338e477167853c0b776225f858eeea1f3d9531ddbf34,16190,gabriel_rating_lane_005,20
BRMGRS-20260802-96d7ca6c2e15521f43da2225,RMSRD-20260802-523ce83a5c5ba428e351,RMSRD-20260802-523ce83a5c5ba428e351,BRM5C-BRM5-20260731-02449-02,Warren,OH,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,24,10,14,ddb867f7ddcfda1f3e6c76de9c52b2fde11456d84a6cabeecaaeb57c2e02eebf,BRMGRP-20260802-df94e7449a5f109c62645b2c,53e1c83d0b584ecf16e7a76f75a7678e78564d47121b8fc0eb2892f6270283b8,17088,gabriel_rating_lane_005,21
BRMGRS-20260802-2bfbea2d7d286b4de0b33ead,RMSRD-20260802-9f8e4666156da694ae57,RMSRD-20260802-9f8e4666156da694ae57,BRM5C-BRM5-20260731-17159-03,Bazetta,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,9,15,14c0ca3805f5838b8058fadfc47187d00a737c947a10b35d7d9c89cdd1d7002e,BRMGRP-20260802-3500899e6748f5e0ccc6ac09,6b59f53cb6204e95b9f9d91772a9abe2fd7e2c62fd1a615e6879b5b1a5745f04,16557,gabriel_rating_lane_005,22
BRMGRS-20260802-35f736f32fa5c9bbd317abd2,RMSRD-20260802-9a6c5a78da308a02aadd,RMSRD-20260802-9a6c5a78da308a02aadd,BRM5C-BRM5-20260731-17901-02,Clayton,NY,Northeast,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,24,6,18,0a364d74eabba79f1c6e5acf1433b0f1e930bf1a49a3feb9ebd15e4cedbb394b,BRMGRP-20260802-07ab36b77c18d50f7511156c,86d6f24812b51846adc2688402d6d05c100424fc8e80ad94c7cc418cb599105b,16266,gabriel_rating_lane_005,23
BRMGRS-20260802-2a1924142c84bc475d9e5919,RMSRD-20260802-7f3a4f5d7f20beadfd2f,RMSRD-20260802-7f3a4f5d7f20beadfd2f,BRM5C-BRM5-20260731-16326-01,Detroit,MN,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,24,10,14,680d31268e6c76b1a0ba931db0ddbd3b1a986381c6b9cd3ad5a0d052208a151b,BRMGRP-20260802-43687b95ad686165b55c3b9a,6f42c8516bbff9c353bf6d53e7001eb318729ec0921157c8927f3dc9de35f00c,16454,gabriel_rating_lane_005,24
BRMGRS-20260802-19c322d6d52684f51253f1a9,RMSRD-20260802-8baf1b908062b8b9e70e,RMSRD-20260802-8baf1b908062b8b9e70e,BRM5C-BRM5-20260731-17305-02,Monroe,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,24,11,13,e9ec9b2a7d8b71532b20ce3c6453a31e6da454b279725540ce614fc324f90e45,BRMGRP-20260802-539cd1dabbdbdae5d7f5da3c,ba97b9b9b49ee32bfe1861bb2b65c45ac9a6a6ca9f128a479ce1e398a133c555,16110,gabriel_rating_lane_005,25
BRMGRS-20260802-7bfa726c8800620cc086adba,RMSRD-20260802-5a0cebb79452466bb4f9,RMSRD-20260802-5a0cebb79452466bb4f9,BRM5C-BRM5-20260731-17911-03,Corning,NY,Northeast,pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,23,11,12,0acd2aa01eec9bd9b8565bcfe1f69c32ae26716113b0b0e05abb9f854b1c6b48,BRMGRP-20260802-f484a04022073fd36a4af41b,fae32b077d2486234a499dbbb4eba611c6f1319ca381728940c5121f06575f11,14371,gabriel_rating_lane_005,26
BRMGRS-20260802-d3223c41a24c4606df52ddbc,RMSRD-20260802-d31d49ddd22bda123a5d,RMSRD-20260802-d31d49ddd22bda123a5d,BRM5C-BRM5-20260731-07143-02,Richland,PA,Northeast,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,23,15,8,0f8e5a0529d37c15e465e8ae5f95d3dd26cfc27bef96617878b96cb37cd099d9,BRMGRP-20260802-0f7bba5779f1278c2d5af635,94081b17dc449da4c449a3fcd29d3cc629e291ffc919107f2df1a7ae5902eacd,16190,gabriel_rating_lane_005,27
BRMGRS-20260802-4530e7bc048420e9bf1ec007,RMSRD-20260802-282595541c7b86ba32f6,RMSRD-20260802-282595541c7b86ba32f6,BRM5C-BRM5-20260731-12463-01,Saline,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,23,9,14,4871af30eda6341ff19d4fa210346282f84e8286ba7f7abc23120b5345e31e3a,BRMGRP-20260802-f5c38cb2f1cff88cbb67ed91,4fdc107fa022f154ed7e1c690c1bede8ef8b365e220da8dac0097638bd505b57,14970,gabriel_rating_lane_005,28
BRMGRS-20260802-4cb20cbd458f5d476a07e93d,RMSRD-20260802-a3c24c6a3f0cf6599fb2,RMSRD-20260802-a3c24c6a3f0cf6599fb2,BRM5C-BRM5-20260731-02939-01,Carlisle,NY,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,23,11,12,5738a8b9ec2bab1d64b2d5aa02199a2c13938eb54383b11a35b44248725f3d76,BRMGRP-20260802-a8758a05cfbe3251b15edbf0,05f91ab67cd7a12a5883bd80a7751e468d10528c81031b4a79114948d1f93268,15108,gabriel_rating_lane_005,29
BRMGRS-20260802-b4b6198a711673cceb52952d,RMSRD-20260802-fcc6bfb98661566c2e4e,RMSRD-20260802-fcc6bfb98661566c2e4e,BRM5C-BRM5-20260731-09810-02,Marion,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,23,10,13,6560122ee5a3b62cf15cf8a2a9ba76240b82557035da4c4a35a7f3c0aca73bd4,BRMGRP-20260802-0f6dcd0ac57d0b656176d724,ea2deaaf644225d7f136ee4ec5847fb28ca35305ee06d80d6f00de4b633f90c7,15592,gabriel_rating_lane_005,30
BRMGRS-20260802-65587611163ae0521357dec7,RMSRD-20260802-bb5e18b2381a21d766cf,RMSRD-20260802-bb5e18b2381a21d766cf,BRM5C-BRM5-20260731-14041-02,Reedsburg,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,23,7,16,adf42970885d66f74a992fdf0f2b873382fde3423291334f5f643d7519371479,BRMGRP-20260802-c003ba151f2dd43327b06c7b,8c0622cf45912fa9dccd24bb6c7c526cf15a8b12ad1bfcc2ab2d496763ec25b6,15155,gabriel_rating_lane_005,31
BRMGRS-20260802-86253a5d237ee9c712edf89f,RMSRD-20260802-fbda4571ce972ca0cee2,RMSRD-20260802-fbda4571ce972ca0cee2,BRM5C-BRM5-20260731-10305-02,Prairie du Chien,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,22,11,11,86375aed756e9b143a6bf4c63a11730535b121fb81a76c5436bdbdd6a923df34,BRMGRP-20260802-9db599b23fd9bf704ec901a1,19bd18973a0673aecb2b299766ba15a3dc3148c96b4eeecb244fbe0fff60fd80,14066,gabriel_rating_lane_005,32
BRMGRS-20260802-8d6f9dce8a1eebf434b44860,RMSRD-20260802-6c6b4c08c551a3be5747,RMSRD-20260802-6c6b4c08c551a3be5747,BRM5C-BRM5-20260731-02253-02,Franklin,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,22,13,9,68d37d9c0f31af62d7354475633d7b4169dac7df33993d15a73db1bb547c5d7e,BRMGRP-20260802-3511a1142fda358758704e94,f17dbcf60b89cfbd650672cd3b166c5623f58690e1d6c33d78915dcea5acb698,15247,gabriel_rating_lane_005,33
BRMGRS-20260802-1b4656b406fab1833b3425ed,RMSRD-20260802-5db2959b66e2de9f56cc,RMSRD-20260802-5db2959b66e2de9f56cc,BRM5C-BRM5-20260731-06184-03,Wadsworth,OH,Midwest,pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,22,5,17,faf88ed29fc36780c3dfadea67a7487603b1f7ca2b3fce8fa58e50eb32d5ad7c,BRMGRP-20260802-a72253ec0829c652e942642d,11140c7ce11747529d272c4139904bd18dd4782c086a95080df28d70f90e041e,14342,gabriel_rating_lane_005,34
BRMGRS-20260802-7bba537da85998f2ea957e00,RMSRD-20260802-964b8e8275a2434c905b,RMSRD-20260802-964b8e8275a2434c905b,BRM5C-BRM5-20260731-04034-01,Jerome,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,22,15,7,a11175e22950ba9c6aef8c2cf3e3b1c8a0a34bb6fb59440ad813391d4f5c64d3,BRMGRP-20260802-893d44c3fa2d26e43ae57f8b,2f2c31cb53f53f9ab18cd623a45c4a902c8fd55896ff510e43bbee4e063bb60f,14293,gabriel_rating_lane_005,35
BRMGRS-20260802-544ee4846a6e7ca29ff3d1c9,RMSRD-20260802-319d70564eeb787b0e58,RMSRD-20260802-319d70564eeb787b0e58,BRM5C-BRM5-20260731-10432-01,Covert,NY,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,12,9,d927a7cfd05a050b690d5ef990125db292ec0928dd88d5974c27bea95004aab1,BRMGRP-20260802-e1c83e3908af143df90d8950,8d372635745d83ba19e5b5f09d6a2a15c146666c48258be54e9e8e4ac0eb5120,14261,gabriel_rating_lane_005,36
BRMGRS-20260802-c1c686e303acef97d9e7f9c2,RMSRD-20260802-276a80118e3ce0ff405a,RMSRD-20260802-276a80118e3ce0ff405a,BRM5C-BRM5-20260731-10189-02,Franklin,WI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,21,9,12,197e2418d5fb083dcee5fc3549335edf5061eadf5bd5cbe6f9ac27c6f34af376,BRMGRP-20260802-b3090cace6ef42d64a4d99fd,fb86154d95789ad8bc42d7e2674e45dda1136fdce0a5b3d245f25f17c98fa0ec,13977,gabriel_rating_lane_005,37
BRMGRS-20260802-ff3e093961f280c7e0a8c284,RMSRD-20260802-d28ef0a181265e52d645,RMSRD-20260802-d28ef0a181265e52d645,BRM5C-BRM5-20260731-02662-02,Chilton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,21,6,15,ac28b2070278742b3d6bd522adca3b9173a9e9cbaed9ea9c5c341ed081e55d7c,BRMGRP-20260802-3dcdc9c354217255e6a3db2e,46e21148f01204485aefdcd0423bad2aff11098d84168dc73ead8a5db11c37b4,13682,gabriel_rating_lane_005,38
BRMGRS-20260802-dfc4cffc3f03ed51f663fc57,RMSRD-20260802-5d7f3892cebe342bc04f,RMSRD-20260802-5d7f3892cebe342bc04f,BRM5C-BRM5-20260731-06647-02,Albion,NY,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,11,10,e0da448c6f098a396d1dac15b35a93fcd3567dc56e3409753bd91d3b03691d2c,BRMGRP-20260802-2da778431dfadbeb164d80b4,27170a91cce464655fd28021c589bce66b27070139c5e32c15b2d99ed3d7c70a,13700,gabriel_rating_lane_005,39
BRMGRS-20260802-ee1369db7d3b15e9e2479e53,RMSRD-20260802-7905a0b02aa5430f4543,RMSRD-20260802-7905a0b02aa5430f4543,BRM5C-BRM5-20260731-12430-01,Novi,MI,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,21,12,9,b33d53250869b686e85bdb5156878cbc78f639789d7c819f16efec8db3d1046b,BRMGRP-20260802-66572d74e8c66453d1306905,7f465ae28ddd2bd9df583b26ed090d0374343aae170143e13090f6b61185fd44,14341,gabriel_rating_lane_005,40
BRMGRS-20260802-f437b6422efc52f9f8c885cd,RMSRD-20260802-2900b93b32291bf5d2ac,RMSRD-20260802-2900b93b32291bf5d2ac,BRM5C-BRM5-20260731-02346-01,Monroe,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,21,10,11,ac28ad60180f7f3da4ae23a82797b44f3eafaa007b97da9dcad9f357baced763,BRMGRP-20260802-b6f4cd70ee04550d61e94618,db04e6385c85bf77ec06c628148e02f509b80f34dd28dbb2d3a9e6a065b5bd98,14209,gabriel_rating_lane_005,41
BRMGRS-20260802-79fb298cb2615458a2dd51f6,RMSRD-20260802-9021c846b2752a2038a5,RMSRD-20260802-9021c846b2752a2038a5,BRM5C-BRM5-20260731-02242-03,Dover,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,21,10,11,bc8ecb0df359e454af2ad4c242aa7c9993eb255972ddd44df09df93becd042f1,BRMGRP-20260802-ea4e090b2ed33b2eda1a8bfd,c6f9111617d81d622525df0522ef75a0047d4eec0392ebd690536f43a8ed182d,13915,gabriel_rating_lane_005,42
BRMGRS-20260802-e132e9e60fddd7b3550a00a6,RMSRD-20260802-7bed625ed84314faee15,RMSRD-20260802-7bed625ed84314faee15,BRM5C-BRM5-20260731-10189-01,Franklin,WI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,21,9,12,78867ac3b64d5a4ce2199e1241eb5f82df094eccb8fe7b0f402d2600d8dc42a5,BRMGRP-20260802-d9611f2f4f81edd06ccc18c8,1c9e174fd9bfdff1b03195c2330849e89a4ba92c0d179cd26041e5adf6e210a5,14026,gabriel_rating_lane_005,43
BRMGRS-20260802-c651a4fa17b469ff71375c4a,RMSRD-20260802-a737bba8e688ccea202d,RMSRD-20260802-a737bba8e688ccea202d,BRM5C-BRM5-20260731-16500-02,Milaca,MN,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,11,10,e3abcef070ca2d0c4667d2e17e2c197a76fa62a32825af678acff1009df98dd9,BRMGRP-20260802-c168b9b5fb3fa695af58af04,b610b3549d8bd17089e4723fa4cf836c3d483055fbb1f3f29956192066bf3700,14084,gabriel_rating_lane_005,44
BRMGRS-20260802-ae4bf442324f25945c5c823d,RMSRD-20260802-c85f078758e45b4dd625,RMSRD-20260802-c85f078758e45b4dd625,BRM5C-BRM5-20260731-02972-01,Enfield,NY,Northeast,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,7,14,2fc360bdcfcc976d82dedf398cbc3215d4dc77b86a982a171b40b7e1b38bd0bc,BRMGRP-20260802-437a1bb53ffce282e4873447,53b5ffa6330ec5f7fb247183abb32328a0c72896305609f1d7f57a0169b43f87,14697,gabriel_rating_lane_005,45
BRMGRS-20260802-4c7193ff767c674ff8b54e47,RMSRD-20260802-5f14ceba77703c7d0a40,RMSRD-20260802-5f14ceba77703c7d0a40,BRM5C-BRM5-20260731-18046-02,Tioga,NY,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,15,6,93b9d28e0589a9f5adf5335f0ba1b33862ced4b3c711f6897a7589b2c59c17ce,BRMGRP-20260802-9a6548b66b079fb2e46ba461,90bce043e6b515dd49f9aa564a63a9fd4de5373ae2ea5b219233b97b27bce82b,14458,gabriel_rating_lane_005,46
