source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,span_count,quantitative_input_span_count,qualitative_input_span_count,input_span_ids_sha256,packet_id,packet_input_sha256,packet_input_char_count,rating_lane_id,rating_lane_sequence
BRMGRS-20260802-9333940beec7313125ecbd80,RMSRD-20260802-bba2998641a4cdc89655,RMSRD-20260802-bba2998641a4cdc89655,BRM5C-BRM5-20260731-06088-04,Monroe,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,25,13,12,de9b8512987a0ca65276e580eec15e82d71b7771d99a5f51a8330347e7fcd588,BRMGRP-20260802-fe0f3e1973aee688b961e84b,aa689a54b9a168d8bd97dc13bf108f4b5fcf38719e7d41b4b0d966b9b5a80e82,16982,gabriel_rating_lane_003,15
BRMGRS-20260802-54ec99ac0b59684c58175252,RMSRD-20260802-d1271190a53fc856e544,RMSRD-20260802-d1271190a53fc856e544,BRM5C-BRM5-20260731-17686-01,Harrison,WI,Midwest,pdf,compensation_study,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure,25,13,12,e9c859dab061297120518b86c3a161dc9a4767c54114eda4d293cfc2cc17caed,BRMGRP-20260802-f37113c6d2f0501f22b25d49,692ec54d14222541874af0ee91d8102304fa30e4a0dea9b04e6a7e314bf5ebe7,16687,gabriel_rating_lane_003,16
BRMGRS-20260802-225c21cd514fa84930f07276,RMSRD-20260802-c7310682fadbe63f77ac,RMSRD-20260802-c7310682fadbe63f77ac,BRM5C-BRM5-20260731-04462-01,Troy,IN,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,25,11,14,a687b9c7ebba2ba467ec2be24d216ffde48f5238c9fd2d584fb041048a035ba8,BRMGRP-20260802-aadfdf1619c8ee4e999181c2,5972eeb187f8b85292e24c4941ea8239792ab4b28bcb9088915dfc49ad63a218,16113,gabriel_rating_lane_003,17
BRMGRS-20260802-bf8e544edccc778d9c7163bf,RMSRD-20260802-a4354be7f390dc548ae5,RMSRD-20260802-a4354be7f390dc548ae5,BRM5C-BRM5-20260731-16102-03,Ingham,MI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,25,13,12,d8d16fbea89cace34f3617c834c112cc4abc98f579fab2661e9a3459cb9b6d69,BRMGRP-20260802-8a4cb760d4253c72d45cbf01,67327336befb3dc4524ab9a8247e5942d025cc4d7f26a1883f3dc9ee895fe278,16993,gabriel_rating_lane_003,18
BRMGRS-20260802-a4b4f6893d982f592b1cd200,RMSRD-20260802-ba4692d68b179a6dddf2,RMSRD-20260802-ba4692d68b179a6dddf2,BRM5C-BRM5-20260731-17739-01,Mosinee,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,24,18,6,18b7868709deb2cd0005b1778c2cb6bb3f010644e0d91b0e0b5fd9772203bc15,BRMGRP-20260802-73772a9128b8475745d8a92e,842bf578c3f880c0800a85b8f82fff9e9d092c98561e9d7d4c1e738ee1e78814,16061,gabriel_rating_lane_003,19
BRMGRS-20260802-14c438e41cbee4e66481d971,RMSRD-20260802-1867f8829c6e33a93233,RMSRD-20260802-1867f8829c6e33a93233,BRM5C-BRM5-20260731-01404-01,Fairmont,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,24,11,13,2d60e7be0e859d8a31930d510c3542f0b630de6182eb8bd5cb243f3c3772c25f,BRMGRP-20260802-4bac7696e70619fd02218fb4,4de1fe7f6a23f7404f5379e403cf9eb65cbdc7e40823c0f742b4e379efb11a83,15842,gabriel_rating_lane_003,20
BRMGRS-20260802-d353a4d6348095ec1a5178be,RMSRD-20260802-2c195c6d3cd5d1af8540,RMSRD-20260802-2c195c6d3cd5d1af8540,BRM5C-BRM5-20260731-13411-01,Bay,OH,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,24,11,13,311d12305faa5246aff0ad8d0e25f87b377a8ecf4900c8d9a281700d9b11a99a,BRMGRP-20260802-f3a63dcf9a98ecd3db2b42ff,6938e7cab46298246c8037cdfcd6ef97ab2f62bb530b62d2b3a7a082d50103d8,16361,gabriel_rating_lane_003,21
BRMGRS-20260802-2e4bb5d248e8c7ca72eb8198,RMSRD-20260802-7c4fdb20ccaa8f08aaa5,RMSRD-20260802-7c4fdb20ccaa8f08aaa5,BRM5C-BRM5-20260731-02206-01,Butler,OH,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,24,10,14,0300e9ab650d1a6d67c96d6b7901e47a277f497131997d414584c6914189dd9b,BRMGRP-20260802-9a62b5aa5a2c666443391317,64316dc20395774ba48c1b4da79740d0066fad3c35e5fbf3ec8d50872b5fe060,16279,gabriel_rating_lane_003,22
BRMGRS-20260802-3d238f1036e530614e58004c,RMSRD-20260802-eac2b4ad8a6ebc21f569,RMSRD-20260802-eac2b4ad8a6ebc21f569,BRM5C-BRM5-20260731-13479-01,Fairfield,OH,Midwest,pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,24,12,12,03dbddbcb2bab3e27cbe922f2e2eee469a61b9e00e44bb7e4544159c37b19257,BRMGRP-20260802-949067124da57e152a343612,5ae218b67f025d794bf7536d6ef93ad485888e18877e356b745fe48e81035c9b,15779,gabriel_rating_lane_003,23
BRMGRS-20260802-61b4e73e4cf1eff41fe1a0e0,RMSRD-20260802-a09f948ea5f85a8db2c2,RMSRD-20260802-a09f948ea5f85a8db2c2,BRM5C-BRM5-20260731-00286-01,Kane,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,24,12,12,ef2bfa49e152b16b59d63cd822af3610b0062e0b7632d599ba50d530384950b4,BRMGRP-20260802-a15281818ba008e1dbc98c42,b1b1feb48af6cb29c1a3df48500b783874f0ee57b02c7a9e5fe3755d184b0412,16435,gabriel_rating_lane_003,24
BRMGRS-20260802-44505dca40f6c5853dea1791,RMSRD-20260802-263e87181c0e388bc55c,RMSRD-20260802-263e87181c0e388bc55c,BRM5C-BRM5-20260731-05964-02,Chester,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,24,12,12,80983b52837fae1768d9d6035e5ac165160be151081711a5ab96bf033dbdbc1b,BRMGRP-20260802-b9a2db0d7818de29fdc0ac32,0384f2a698db5bcd4e02c007326f5e82ba890e6c71d4f1bdc6ee2a9413f53424,16123,gabriel_rating_lane_003,25
BRMGRS-20260802-249a8f92ce053fe5b683dded,RMSRD-20260802-11a492b301065bf30da0,RMSRD-20260802-11a492b301065bf30da0,BRM5C-BRM5-20260731-14430-01,East Fallowfield,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,23,8,15,3e78b4cc8c16b170bac19e6f66e1c7fdffa316d08f5a11d0cb6c3e81242c4e62,BRMGRP-20260802-39597d758871ef0deddb8bcd,596b9410636e15bad5acf3da9d96ff5ca6d1f170f75af14d0decfd458295a7b7,15225,gabriel_rating_lane_003,26
BRMGRS-20260802-b80388b3db0cc767fd9b01dc,RMSRD-20260802-aaa5998722eb7daa15d7,RMSRD-20260802-aaa5998722eb7daa15d7,BRM5C-BRM5-20260731-14247-01,North Castle,NY,Northeast,pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,23,15,8,b7714bee772f3a3917d0b4a6d130e4fd04d0b93411efda5f3fa335cc4ce48788,BRMGRP-20260802-6c05913481c875dbffc01c25,a966b04d40c77a6255a86d661290c39e49cbd385540cc203e942a6850c6b8750,14594,gabriel_rating_lane_003,27
BRMGRS-20260802-e8b4089373f5321aeb56f670,RMSRD-20260802-189870774bf66b77c9de,RMSRD-20260802-189870774bf66b77c9de,BRM5C-BRM5-20260731-15128-02,Casey,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,23,13,10,cf03bb2908b73173ce2ca83fe262001b221914d69927d4594844cff4b15b9cdb,BRMGRP-20260802-b0d755a7739e4e810a1cd928,e1e36b54346f4083d79ba6aec978d42e84991e1fffb21f491696cfd526b56835,14897,gabriel_rating_lane_003,28
BRMGRS-20260802-3bd2bb81c37633bdc4ce4f01,RMSRD-20260802-e4a87ed6e4307b43c7a5,RMSRD-20260802-e4a87ed6e4307b43c7a5,BRM5C-BRM5-20260731-08693-01,Ovid,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,23,11,12,f78f1cb5bdc4de5784c13c33633fc9ef890881e8694c62529e98ccd81d4dbb0d,BRMGRP-20260802-191e7e82471823a13c31c048,81db6c3e5b68a1460c22ca21a445a569c9c34570b7350282622a33c2282dc3d2,15124,gabriel_rating_lane_003,29
BRMGRS-20260802-566fc0a803c068f72d7b9497,RMSRD-20260802-381f63175aad2d212f01,RMSRD-20260802-381f63175aad2d212f01,BRM5C-BRM5-20260731-09846-03,Oxford,OH,Midwest,pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,23,18,5,e5bb14d98a29a041fdc0dfd47fef1b618149345e3b0dd2d183dee240b78675fd,BRMGRP-20260802-18db94f3da712b6137b15eef,8bc668708ca6978203faf80b44c0f88ac8bf16bbd92b3a0a350a5dd18accdc90,15061,gabriel_rating_lane_003,30
BRMGRS-20260802-eab6f9b977f00480c3ec0f42,RMSRD-20260802-491976a71841f55598f6,RMSRD-20260802-491976a71841f55598f6,BRM5C-BRM5-20260731-05928-02,Amherst,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,23,12,11,7e0ace9c42153ecc19f72a2092e742b68677d53ee1f3f5c6ac224ba5de9019a5,BRMGRP-20260802-cbc121d64bf3847438d120e7,e2850208317a4093a9bb5ce9366577aad33994a1de0ceeab0a7031602a5bba32,15976,gabriel_rating_lane_003,31
BRMGRS-20260802-ce5d75079c70050fc8708e0c,RMSRD-20260802-676e815fe1cd1f8a5baa,RMSRD-20260802-676e815fe1cd1f8a5baa,BRM5C-BRM5-20260731-02343-01,Monroe,OH,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,22,13,9,edbd166035dd1544747becda61100e496794ec120a8bf1c7b1f2ed56e60fc7e2,BRMGRP-20260802-2b61cf917c1be790d25e534c,4f440fadc5d6a1f9abf6ae9c21dc37f63436090d8abf11b0752a97269bac87eb,14962,gabriel_rating_lane_003,32
BRMGRS-20260802-b34970d0d74748c5128f9a16,RMSRD-20260802-a0d90b8baebfc30c8d14,RMSRD-20260802-a0d90b8baebfc30c8d14,BRM5C-BRM5-20260731-14198-01,Hancock,NY,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,22,9,13,6a0f33e591c363874deab2fbe41b9b28d4cc5b70144396ab1a29dd5ced9c56c5,BRMGRP-20260802-1556cb3c4556d239f5c0760d,a57113fb675f252dfb8d51abc6e1c777eff5a70d825c7a42d6ce199daaaca896,14200,gabriel_rating_lane_003,33
BRMGRS-20260802-532d259bcd11a4281f4cf2ac,RMSRD-20260802-210f00699c56e39cc355,RMSRD-20260802-210f00699c56e39cc355,BRM5C-BRM5-20260731-18313-01,Newville,PA,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,22,10,12,1c66201f3da135707e8ab792e9445f4e9292d406ac6abd350cdaf0066c937801,BRMGRP-20260802-a3a8f1b289dd44f5a0d39bc1,1d4b7f5fb71636189d5171b99e5a024ba3ee74b070b44104fc0616d13c5359d6,14719,gabriel_rating_lane_003,34
BRMGRS-20260802-ba450347fc6a3badbd97aa8f,RMSRD-20260802-d239f11e6160d382b115,RMSRD-20260802-d239f11e6160d382b115,BRM5C-BRM5-20260731-12864-01,Staples,MN,Midwest,pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,22,4,18,a569972607aab2c15bba394a388119c1a684973d3c997cf4575e526c4eed956b,BRMGRP-20260802-425080359c8d459b55e7a095,8b6b5cab04cbe679d503f3a776c0ee8a61f8f7d6c8bcc1d27686ffaad495c11b,14446,gabriel_rating_lane_003,35
BRMGRS-20260802-8b4a70a1e5986e7a64099dfb,RMSRD-20260802-d61f9d28f5b25c108d8a,RMSRD-20260802-d61f9d28f5b25c108d8a,BRM5C-BRM5-20260731-10774-01,Lancaster,PA,Northeast,pdf,wage_schedule,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,22,9,13,ba25df06f12a63c648211e5706b28a5bc54f956abff266b5f14ec1264a0de78e,BRMGRP-20260802-53db3a24106ed1c9402f479f,529004fb65e842f014b49c8c20db4ec92d3f076e64d82e83c9aad369f3399703,14392,gabriel_rating_lane_003,36
BRMGRS-20260802-eba6dc2e0f0f640ebf9f3d3f,RMSRD-20260802-2cc70d1c166ccc6b5f02,RMSRD-20260802-2cc70d1c166ccc6b5f02,BRM5C-BRM5-20260731-10141-02,Caledonia,WI,Midwest,pdf,arbitration_award,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,21,6,15,42a6eddee777c094b0a9ffc9aba7bc41b1665d2fbc077d525eddedbfbf72e847,BRMGRP-20260802-a13ebeb4177667f23d4fdf8a,4420fe9b6285c5dcef52ba121512fc463431dc324729e1a19264570dfea1b33f,13998,gabriel_rating_lane_003,37
BRMGRS-20260802-62f70c43396b997a1fc40efe,RMSRD-20260802-649b41995f90960339a4,RMSRD-20260802-649b41995f90960339a4,BRM5C-BRM5-20260731-01169-01,Lapeer,MI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,21,15,6,f0fcc2a75a81435ee6ed9971acd3e00d7a7416d11ed3e925e944090425828d74,BRMGRP-20260802-b37814592c965075b1b88d34,da2b58c27a17673a859e895e34b6d014b42c4953db09c43122140b16cbc7dd9d,13733,gabriel_rating_lane_003,38
BRMGRS-20260802-7d838488546c50d5f639cdae,RMSRD-20260802-9b2d217e227e7fac8577,RMSRD-20260802-9b2d217e227e7fac8577,BRM5C-BRM5-20260731-18497-01,Buckhead,GA,South,html,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,21,9,12,30e6e43e68e6170bbf2c6fb04aa333381be7d750503d8fdf00e88c87c2e3c113,BRMGRP-20260802-ccc4e2b4a6564704d90380ed,fb37d878568c4bef8b8a125d410c109f5d774c928a03ddeb1c33b0f07feb9f07,15615,gabriel_rating_lane_003,39
BRMGRS-20260802-4bbe771ece309ee5e8e883b0,RMSRD-20260802-226f73af5a90ddfe799f,RMSRD-20260802-226f73af5a90ddfe799f,BRM5C-BRM5-20260731-10409-02,Broome,NY,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,21,10,11,255e0ab22278642170d33692c4f66136a44a78962922ccbb627d7601603a7143,BRMGRP-20260802-e791d8a066d81aec0f702499,197fd4b9a80b95dd8f160a198684a55aca99123430af41a2d7d13c56bc590b7e,14097,gabriel_rating_lane_003,40
BRMGRS-20260802-c93b985e9cc1475e70c780b5,RMSRD-20260802-3569c2d50d7b18aed8f5,RMSRD-20260802-3569c2d50d7b18aed8f5,BRM5C-BRM5-20260731-13468-02,Delaware,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,21,10,11,620119bb4e9bd92190ecc1bcdb565850cda9b5f0390a858feb90b30f596ddf9f,BRMGRP-20260802-e6ddb3d057788633691855df,8d2c7aa852955bdbe7bf45fda4977afa05def41541222cca5603bc8de3b6d3d2,14786,gabriel_rating_lane_003,41
BRMGRS-20260802-9c266f9f6f03fb8d0a5c5607,RMSRD-20260802-cc52fc4eddeb639d57fa,RMSRD-20260802-cc52fc4eddeb639d57fa,BRM5C-BRM5-20260731-17159-01,Bazetta,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,21,12,9,48e9bf99c0678ceccf60b9ac73bec5504b1f6954a32c30393a20c0984f555727,BRMGRP-20260802-505926f967f3dea26e6f2337,cab15f2dc9a2d02aaf1ee5dfe260ae2e6948ea1aa619c46b18b210ba99037eff,14497,gabriel_rating_lane_003,42
BRMGRS-20260802-2a2bad3d7442f77bc06ee8b5,RMSRD-20260802-6ac3cf8e1afa3590d4fa,RMSRD-20260802-6ac3cf8e1afa3590d4fa,BRM5C-BRM5-20260731-03714-01,South Padre Island,TX,South,pdf,compensation_study,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,21,9,12,8d4a9a537401ede7b6ff858c77d554139f044f27020cb9f1700c63b7f01f55fa,BRMGRP-20260802-c15b62bb5656ac4ee15a881d,c004df2aa5eb79be07e5e0f5e55ba6a22dbe6b2df8c8785adc25bc3d1601333e,14514,gabriel_rating_lane_003,43
BRMGRS-20260802-e4298bbe491f026feee16c08,RMSRD-20260802-c8716a6a7687a2d24849,RMSRD-20260802-c8716a6a7687a2d24849,BRM5C-BRM5-20260731-12142-01,Oberlin,KS,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,10,11,3e29993349774c017d21e637abc3850235805953199cc9f85a2c1e3d1fc78d01,BRMGRP-20260802-68c23dd716a860e449233085,e9827252dec2fb82c39820eb51209c17b0d61712cdffcbc2f907982eaa1be6a7,13941,gabriel_rating_lane_003,44
BRMGRS-20260802-9b7101700da56ca3bcc11235,RMSRD-20260802-ee7ba80c52821ec28ece,RMSRD-20260802-ee7ba80c52821ec28ece,BRM5C-BRM5-20260731-07905-01,River Forest,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,21,10,11,e99d6d9ecb1811d79ae00991fbb29b3d814d747ffc3c8627e28643e71893e7d5,BRMGRP-20260802-d8456a453421abca4c4fc082,f4a3ffae834f9458eef969d0d6effccde9939faed739bf0a48dee4097343ba42,14037,gabriel_rating_lane_003,45
BRMGRS-20260802-e5af1064a66ba555268b5575,RMSRD-20260802-d5c0500801fd0bc986fa,RMSRD-20260802-d5c0500801fd0bc986fa,BRM5C-BRM5-20260731-17322-01,Northfield Center,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,21,13,8,0f53f8fe86a54ef9df6b75c26bcaee0829069f8e75325f0e996fe3cbd55f39c9,BRMGRP-20260802-ab54413b823a15a2aecf0d00,2e4d6d1924e5a639fec843f167894e5dafc7b29a5b7d7e9afd0706c1d9ee751a,13380,gabriel_rating_lane_003,46
