source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,priority_bucket,span_count_rated,quantitative_span_count_rated,qualitative_span_count_rated,strongest_claim_readiness_bucket,strongest_downstream_use_bucket,strongest_mechanism_type,strongest_mechanism_strength_level,has_direct_quantitative_compensation_support,has_qualitative_mechanism_support,has_mixed_quant_qual_support,has_safety_side_relevance,has_non_safety_side_relevance,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_process_evidence,source_claim_use_rating,source_rating_confidence,source_rating_rationale,quarantine_flag,quarantine_reason,packet_ids_used,rating_lane_id,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage
BRMGRS-20260802-22f8503a682c7e56ed817c3e,RMSRD-20260802-d9378f2730dfdd19c87c,RMSRD-20260802-d9378f2730dfdd19c87c,BRM5C-BRM5-20260731-08735-01,Stockbridge,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,medium_priority_verification_ready,26,13,13,quantitative_direct_text_claim_ready,mechanism_summary_candidate,quant_overtime_or_holiday_rate,central,true,true,true,true,false,false,false,true,true,mechanism_summary_candidate,0.8808,Aggregated 26 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use mechanism_summary_candidate.,false,,BRMGRP-20260802-e52f9850497ae82fc72135ef,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-08735-01"", ""final"": ""https://villageofstockbridgemi.gov/wp-content/uploads/2025/06/06-19-2025-VOS-Regular-Agenda-Template-combined-1.pdf"", ""original"": ""https://villageofstockbridgemi.gov/wp-content/uploads/2025/06/06-19-2025-VOS-Regular-Agenda-Template-combined-1.pdf"", ""scout_target_id"": ""BRM5-20260731-08735""}"
BRMGRS-20260802-76f3f4ec66d86a32e1901c39,RMSRD-20260802-59b999da9fa8523dab37,RMSRD-20260802-59b999da9fa8523dab37,BRM5C-BRM5-20260731-00662-03,Newcastle,IN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,11,14,mixed_quant_qual_claim_ready,core_finding_candidate,quant_longevity_or_service_pay,central,true,true,true,false,false,false,true,true,true,core_finding_candidate,0.8632,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-0aa069af382d63eb44d7ff8a,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-00662-03"", ""final"": ""https://cityofnewcastle.net/egov/documents/1449506920_07653.pdf"", ""original"": ""https://www.cityofnewcastle.net/egov/documents/1449506920_07653.pdf"", ""scout_target_id"": ""BRM5-20260731-00662""}"
BRMGRS-20260802-d9d0334dbcf430895f6619eb,RMSRD-20260802-3dade5cd1b8cabbeeb30,RMSRD-20260802-3dade5cd1b8cabbeeb30,BRM5C-BRM5-20260731-10427-01,Cochecton,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,10,15,quantitative_direct_text_claim_ready,core_finding_candidate,quant_retroactive_pay_or_lump_sum,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8600,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-21998b8ddb773f91f2d79762,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-10427-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/16/01/49/160149688107123109001253485219637907626"", ""original"": ""https://ecommons.cornell.edu/server/api/core/bitstreams/ee480dad-b794-4cc6-8a07-09bbbd91f1a4/content"", ""scout_target_id"": ""BRM5-20260731-10427""}"
BRMGRS-20260802-78e523ca03b4d9fef0f07d19,RMSRD-20260802-344ae07ee28f30c77c45,RMSRD-20260802-344ae07ee28f30c77c45,BRM5C-BRM5-20260731-13492-01,Granville,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,10,15,mixed_quant_qual_claim_ready,core_finding_candidate,qual_strike_no_strike_or_labor_dispute_process,central,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8680,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-b8e754211db4beb2d7ed4055,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-13492-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""scout_target_id"": ""BRM5-20260731-13492""}"
BRMGRS-20260802-9333940beec7313125ecbd80,RMSRD-20260802-bba2998641a4cdc89655,RMSRD-20260802-bba2998641a4cdc89655,BRM5C-BRM5-20260731-06088-04,Monroe,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,13,12,quantitative_direct_text_claim_ready,core_finding_candidate,quant_salary_schedule_table,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8736,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-fe0f3e1973aee688b961e84b,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06088-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-03-0384.pdf"", ""scout_target_id"": ""BRM5-20260731-06088""}"
BRMGRS-20260802-54ec99ac0b59684c58175252,RMSRD-20260802-d1271190a53fc856e544,RMSRD-20260802-d1271190a53fc856e544,BRM5C-BRM5-20260731-17686-01,Harrison,WI,Midwest,pdf,compensation_study,non_cba_or_unresolved_hint,high_priority_verification_ready,25,13,12,quantitative_direct_text_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,central,true,true,true,true,false,false,false,true,false,core_finding_candidate,0.8896,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-f37113c6d2f0501f22b25d49,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17686-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/harrisonwi-meet-a41624ab5adf4bcd932705a244516892/ITEM-Attachment-001-3d75248de53f4560ae805a59dbe0d505.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/harrisonwi-meet-a41624ab5adf4bcd932705a244516892/ITEM-Attachment-001-3d75248de53f4560ae805a59dbe0d505.pdf"", ""scout_target_id"": ""BRM5-20260731-17686""}"
BRMGRS-20260802-225c21cd514fa84930f07276,RMSRD-20260802-c7310682fadbe63f77ac,RMSRD-20260802-c7310682fadbe63f77ac,BRM5C-BRM5-20260731-04462-01,Troy,IN,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,high_priority_verification_ready,25,11,14,quantitative_direct_text_claim_ready,core_finding_candidate,qual_ordinance_or_council_adoption,central,true,true,true,false,true,false,false,true,true,core_finding_candidate,0.8672,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-aadfdf1619c8ee4e999181c2,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-04462-01"", ""final"": ""https://ind15rpc.org/wp-content/themes/region15/codes/troy/Troy-Title1.pdf"", ""original"": ""https://www.ind15rpc.org/wp-content/themes/region15/codes/troy/Troy-Title1.pdf"", ""scout_target_id"": ""BRM5-20260731-04462""}"
BRMGRS-20260802-bf8e544edccc778d9c7163bf,RMSRD-20260802-a4354be7f390dc548ae5,RMSRD-20260802-a4354be7f390dc548ae5,BRM5C-BRM5-20260731-16102-03,Ingham,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,25,13,12,quantitative_direct_text_claim_ready,supporting_example_candidate,qual_retroactivity_or_implementation_timing,moderate,false,true,true,false,false,false,false,true,true,supporting_example_candidate,0.8616,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-8a4cb760d4253c72d45cbf01,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16102-03"", ""final"": ""https://docs.ingham.org/Department/HR/labor%20contracts/AFSCME20192020CBA.pdf"", ""original"": ""https://docs.ingham.org/Department/HR/labor%20contracts/AFSCME20192020CBA.pdf"", ""scout_target_id"": ""BRM5-20260731-16102""}"
BRMGRS-20260802-a4b4f6893d982f592b1cd200,RMSRD-20260802-ba4692d68b179a6dddf2,RMSRD-20260802-ba4692d68b179a6dddf2,BRM5C-BRM5-20260731-17739-01,Mosinee,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,high_priority_verification_ready,24,18,6,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,weak,true,true,true,false,false,false,false,true,false,core_finding_candidate,0.9075,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-73772a9128b8475745d8a92e,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17739-01"", ""final"": ""https://mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""original"": ""https://www.mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""scout_target_id"": ""BRM5-20260731-17739""}"
BRMGRS-20260802-14c438e41cbee4e66481d971,RMSRD-20260802-1867f8829c6e33a93233,RMSRD-20260802-1867f8829c6e33a93233,BRM5C-BRM5-20260731-01404-01,Fairmont,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,11,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8633,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-4bac7696e70619fd02218fb4,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-01404-01"", ""final"": ""https://fairmont.org/wp-content/uploads/2021/10/102521-1.pdf"", ""original"": ""https://fairmont.org/wp-content/uploads/2021/10/102521-1.pdf"", ""scout_target_id"": ""BRM5-20260731-01404""}"
BRMGRS-20260802-d353a4d6348095ec1a5178be,RMSRD-20260802-2c195c6d3cd5d1af8540,RMSRD-20260802-2c195c6d3cd5d1af8540,BRM5C-BRM5-20260731-13411-01,Bay,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,medium_priority_verification_ready,24,11,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,true,false,true,false,true,true,core_finding_candidate,0.8717,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-f3a63dcf9a98ecd3db2b42ff,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-13411-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1309.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1309.pdf"", ""scout_target_id"": ""BRM5-20260731-13411""}"
BRMGRS-20260802-2e4bb5d248e8c7ca72eb8198,RMSRD-20260802-7c4fdb20ccaa8f08aaa5,RMSRD-20260802-7c4fdb20ccaa8f08aaa5,BRM5C-BRM5-20260731-02206-01,Butler,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,medium_priority_verification_ready,24,10,14,quantitative_direct_text_claim_ready,core_finding_candidate,qual_market_recruitment_retention_pressure,moderate,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8683,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-9a62b5aa5a2c666443391317,gabriel_rating_lane_003,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02206-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""scout_target_id"": ""BRM5-20260731-02206""}"
