source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,priority_bucket,span_count_rated,quantitative_span_count_rated,qualitative_span_count_rated,strongest_claim_readiness_bucket,strongest_downstream_use_bucket,strongest_mechanism_type,strongest_mechanism_strength_level,has_direct_quantitative_compensation_support,has_qualitative_mechanism_support,has_mixed_quant_qual_support,has_safety_side_relevance,has_non_safety_side_relevance,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_process_evidence,source_claim_use_rating,source_rating_confidence,source_rating_rationale,quarantine_flag,quarantine_reason,packet_ids_used,rating_lane_id,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage
BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,26,12,14,quantitative_direct_text_claim_ready,core_finding_candidate,qual_collective_bargaining,central,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8700,Aggregated 26 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}"
BRMGRS-20260802-550e1faaf2a3e8ea9f07ce63,RMSRD-20260802-1858e1c52f4c7b2d2cac,RMSRD-20260802-1858e1c52f4c7b2d2cac,BRM5C-BRM5-20260731-16317-01,Crow Wing,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,12,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_base_wage_direct_value,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8664,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-e5da4a02cbdb64009c0ef257,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16317-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/69d44a9adfda0f3bce133d37/1775520411255/ActiveContract+-+Crow+Wing+CO+SO+Licensed+12-31-2028_Redacted.pdf"", ""original"": ""https://www.lels.org/s/ActiveContract-Crow-Wing-CO-SO-Licensed-12-31-2028_Redacted.pdf"", ""scout_target_id"": ""BRM5-20260731-16317""}"
BRMGRS-20260802-cadbfa31d8123e0415ca44eb,RMSRD-20260802-1729290abad86f0d41aa,RMSRD-20260802-1729290abad86f0d41aa,BRM5C-BRM5-20260731-17388-04,Springfield,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,11,14,quantitative_direct_text_claim_ready,core_finding_candidate,quant_other_compensation_value,weak,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8592,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-0e51bf06168db7a18f986301,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}"
BRMGRS-20260802-c869d5a758f65b7fea78c42f,RMSRD-20260802-ab5cc6813be42edb5fd7,RMSRD-20260802-ab5cc6813be42edb5fd7,BRM5C-BRM5-20260731-17312-01,Muskingum,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,11,14,quantitative_direct_text_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,central,true,true,true,false,false,false,false,false,true,core_finding_candidate,0.8632,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-0d17c8a11f6f34eb1d8abb4c,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRS-20260802-1263318c150ea981cc818db1,RMSRD-20260802-3863b212a9464974f342,RMSRD-20260802-3863b212a9464974f342,BRM5C-BRM5-20260731-10902-01,Scott,PA,Northeast,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,25,12,13,quantitative_direct_text_claim_ready,supporting_example_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,true,false,false,false,true,false,supporting_example_candidate,0.8864,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-3d57cc24e263eeb948093b9f,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-10902-01"", ""final"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""original"": ""https://scott-twp.com/wp-content/uploads/2025/07/Scott-Twp-Five-Year-Plan-Final.pdf"", ""scout_target_id"": ""BRM5-20260731-10902""}"
BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,RMSRD-20260802-c7d513ef4974126b79cf,RMSRD-20260802-c7d513ef4974126b79cf,BRM5C-BRM5-20260731-04265-01,Winnebago,IL,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,high_priority_verification_ready,25,16,9,quantitative_direct_text_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,moderate,true,true,true,false,true,false,false,true,false,core_finding_candidate,0.8792,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-41621976892163c3e8a2d4c9,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-04265-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""scout_target_id"": ""BRM5-20260731-04265""}"
BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,non_cba_or_unresolved_hint,high_priority_verification_ready,25,12,13,qualitative_mechanism_claim_ready,supporting_example_candidate,quant_allowance_or_reimbursement,moderate,false,true,true,true,false,false,false,true,false,supporting_example_candidate,0.8504,Aggregated 25 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}"
BRMGRS-20260802-14917abc014aae0e5b68e35e,RMSRD-20260802-2c312c612247300faec5,RMSRD-20260802-2c312c612247300faec5,BRM5C-BRM5-20260731-10174-01,Ellsworth,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,14,10,mixed_quant_qual_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,moderate,true,true,true,true,false,false,false,true,false,core_finding_candidate,0.8775,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-25c23e56ef682a8407968877,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-10174-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""scout_target_id"": ""BRM5-20260731-10174""}"
BRMGRS-20260802-fd08f34dde9d86bd7505684f,RMSRD-20260802-d24e9d21b4c0bb32de61,RMSRD-20260802-d24e9d21b4c0bb32de61,BRM5C-BRM5-20260731-06379-02,Baraboo,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,9,15,quantitative_direct_text_claim_ready,core_finding_candidate,qual_factfinding,central,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8692,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-9ffd2d7d8c924033401fdc14,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRS-20260802-f01236b700542891a1aba100,RMSRD-20260802-e86320df8586e504cf74,RMSRD-20260802-e86320df8586e504cf74,BRM5C-BRM5-20260731-11457-03,Geneva,IL,Midwest,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,11,13,quantitative_direct_text_claim_ready,core_finding_candidate,quant_other_compensation_value,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8592,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-4fc260d82f41b4b04b783c13,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}"
BRMGRS-20260802-ace3aed0420026be0eb9b2c9,RMSRD-20260802-7208500ab0666304fb25,RMSRD-20260802-7208500ab0666304fb25,BRM5C-BRM5-20260731-14292-02,Skaneateles,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,24,12,12,mixed_quant_qual_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,central,true,true,true,false,true,false,false,true,true,core_finding_candidate,0.8750,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-b7a7a877094ff9e46175c35e,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14292-02"", ""final"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""original"": ""https://csealocal834.org/wp-content/uploads/2017/09/Village_of_Skaneateles_Draft_Contract_2016-19_semi_final.pdf"", ""scout_target_id"": ""BRM5-20260731-14292""}"
BRMGRS-20260802-9a57aeab751fdda4982d4dd1,RMSRD-20260802-72326ebf42dd5c875a54,RMSRD-20260802-72326ebf42dd5c875a54,BRM5C-BRM5-20260731-17323-01,Norwalk,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,medium_priority_verification_ready,24,12,12,quantitative_direct_text_claim_ready,supporting_example_candidate,quant_stipend_or_premium,moderate,true,true,true,true,false,false,false,true,true,supporting_example_candidate,0.8625,Aggregated 24 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-17449a816c9db4082ec1d4c9,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17323-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0847.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0847.pdf"", ""scout_target_id"": ""BRM5-20260731-17323""}"
