centroid_latitude,centroid_longitude,compensation_outcome,confidence_high_count,confidence_moderate_count,corroborated_event_count,disclosure_flags,geography_panel,hex_cell_id,implementation_event_count,implementation_status_scope,institutional_channel,mechanism_view_name,one_time_event_count,pressure_channel,projected_hex_center_x,projected_hex_center_y,recurring_event_count,root_compensation_event_count,rural_event_count,side,timing_channel,unique_cycle_count,unique_municipality_count,unknown_urbanicity_count,urban_event_count
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,budget_pay_plan_process,institutional_channel:budget_pay_plan_process,0,,0.0,0.0,1,1,1,side_independent,,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,0.0,0.0,1,1,1,side_independent,,1,1,0,0
61.573919,-159.246921,step_progression,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:step_progression,0,,0.0,0.0,1,1,1,side_independent,,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:ordinance_adoption,0,,0.0,0.0,1,1,1,side_independent,ordinance_adoption,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:recurring,0,,0.0,0.0,1,1,1,side_independent,recurring,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:fiscal_constraint,0,fiscal_constraint,0.0,0.0,1,1,1,side_independent,,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,1,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
61.573919,-159.246921,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,1,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:one_time,1,,0.0,0.0,0,1,1,remains_unclear,one_time,1,1,0,0
61.573919,-159.246921,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122702,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,1,,0.0,0.0,0,1,1,remains_unclear,retroactive,1,1,0,0
55.215515,-162.775546,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_137163,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
55.215515,-162.775546,across_the_board_raise,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_137163,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:across_the_board_raise,0,,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
55.215515,-162.775546,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_137163,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:recurring,0,,0.0,0.0,1,1,1,remains_unclear,recurring,1,1,0,0
55.215515,-162.775546,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_137163,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
58.205148,-157.521978,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_203929,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,1,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
58.205148,-157.521978,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_203929,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,1,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
58.205148,-157.521978,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_203929,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:one_time,1,,0.0,0.0,0,1,1,remains_unclear,one_time,1,1,0,0
58.205148,-157.521978,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_203929,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,1,,0.0,0.0,0,1,1,remains_unclear,retroactive,1,1,0,0
58.205148,-157.521978,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_203929,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,1,none_identified,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
59.737057,-154.902414,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_100234,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
59.737057,-154.902414,across_the_board_raise,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_100234,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:across_the_board_raise,0,,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
59.737057,-154.902414,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_100234,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:recurring,0,,0.0,0.0,1,1,1,remains_unclear,recurring,1,1,0,0
59.737057,-154.902414,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_100234,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,0.0,0.0,1,1,1,remains_unclear,,1,1,0,0
57.867012,-152.856248,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,0.0,0.0,1,2,1,safety_combined,,1,1,0,0
57.867012,-152.856248,stipend_or_premium,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:stipend_or_premium,0,,0.0,0.0,1,1,1,safety_combined,,1,1,0,0
57.867012,-152.856248,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:recurring,0,,0.0,0.0,1,1,1,safety_combined,recurring,1,1,0,0
57.867012,-152.856248,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,0.0,0.0,1,2,1,safety_combined,,1,1,0,0
57.867012,-152.856248,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,0.0,0.0,0,1,1,safety_combined,,1,1,0,0
57.867012,-152.856248,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,0.0,0.0,0,1,1,safety_combined,payroll_effective_date,1,1,0,0
57.867012,-152.856248,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_160773,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,0.0,0.0,0,1,1,safety_combined,retroactive,1,1,0,0
59.052942,-160.396855,,0,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122710,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
59.052942,-160.396855,retroactive_pay,0,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122710,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
59.052942,-160.396855,,0,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122710,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,0.0,0.0,0,1,1,remains_unclear,retroactive,1,1,0,0
59.052942,-160.396855,,0,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_122710,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
56.082115,-133.067469,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_247336,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
56.082115,-133.067469,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_247336,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
56.082115,-133.067469,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_247336,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,0.0,0.0,0,1,1,remains_unclear,payroll_effective_date,1,1,0,0
56.082115,-133.067469,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_247336,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,0.0,0.0,0,1,1,remains_unclear,retroactive,1,1,0,0
56.082115,-133.067469,,1,0,0,event_counts_are_documentary_not_prevalence,alaska_inset,ALASKA_INSET-cog_2025_247336,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,0.0,0.0,0,1,1,remains_unclear,,1,1,0,0
33.105247,-85.465795,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00007,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,975000.0,1169134.295,0,1,1,remains_unclear,,1,1,0,0
33.105247,-85.465795,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00007,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,975000.0,1169134.295,0,1,1,remains_unclear,,1,1,0,0
33.105247,-85.465795,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00007,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,975000.0,1169134.295,0,1,1,remains_unclear,payroll_effective_date,1,1,0,0
33.105247,-85.465795,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00007,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,975000.0,1169134.295,0,1,1,remains_unclear,retroactive,1,1,0,0
33.105247,-85.465795,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00007,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,975000.0,1169134.295,0,1,1,remains_unclear,,1,1,0,0
31.560909,-85.668425,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00005,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,975000.0,995929.214,0,1,1,remains_unclear,,1,1,0,0
31.560909,-85.668425,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00005,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,975000.0,995929.214,0,1,1,remains_unclear,,1,1,0,0
31.560909,-85.668425,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00005,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,975000.0,995929.214,0,1,1,remains_unclear,payroll_effective_date,1,1,0,0
31.560909,-85.668425,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00005,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,975000.0,995929.214,0,1,1,remains_unclear,retroactive,1,1,0,0
31.560909,-85.668425,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00005,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,975000.0,995929.214,0,1,1,remains_unclear,,1,1,0,0
34.014419,-86.987501,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00009,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,825000.0,1255736.835,0,1,0,remains_unclear,,1,1,1,0
34.014419,-86.987501,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00009,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,825000.0,1255736.835,0,1,0,remains_unclear,,1,1,1,0
34.014419,-86.987501,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00009,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,825000.0,1255736.835,0,1,0,remains_unclear,payroll_effective_date,1,1,1,0
34.014419,-86.987501,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00009,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,825000.0,1255736.835,0,1,0,remains_unclear,retroactive,1,1,1,0
34.014419,-86.987501,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00009,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,825000.0,1255736.835,0,1,0,remains_unclear,,1,1,1,0
32.333627,-85.56809,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,975000.0,1082531.755,0,1,1,remains_unclear,,1,1,0,0
32.333627,-85.56809,cola_cpi_adjustment,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:cola_cpi_adjustment,0,,975000.0,1082531.755,0,1,1,remains_unclear,,1,1,0,0
32.333627,-85.56809,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,975000.0,1082531.755,0,1,1,remains_unclear,,1,1,0,0
32.333627,-85.56809,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,975000.0,1082531.755,0,1,1,remains_unclear,payroll_effective_date,1,1,0,0
32.333627,-85.56809,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,975000.0,1082531.755,0,1,1,remains_unclear,retroactive,1,1,0,0
32.333627,-85.56809,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00013-+00006,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,975000.0,1082531.755,0,1,1,remains_unclear,,1,1,0,0
35.10336,-86.025446,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,budget_pay_plan_process,institutional_channel:budget_pay_plan_process,0,,900000.0,1385640.646,0,1,1,side_independent,,1,1,0,0
35.10336,-86.025446,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,900000.0,1385640.646,0,1,1,side_independent,,1,1,0,0
35.10336,-86.025446,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,settlement_or_mou,institutional_channel:settlement_or_mou,0,,900000.0,1385640.646,0,1,1,side_independent,,1,1,0,0
35.10336,-86.025446,no_direct_compensation_outcome,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:no_direct_compensation_outcome,0,,900000.0,1385640.646,0,1,1,side_independent,,1,1,0,0
35.10336,-86.025446,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:unclear,0,,900000.0,1385640.646,0,1,1,side_independent,unclear,1,1,0,0
35.10336,-86.025446,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00012-+00010,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:fiscal_constraint,0,fiscal_constraint,900000.0,1385640.646,0,1,1,side_independent,,1,1,0,0
32.46979,-87.162933,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00007,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,825000.0,1082531.755,0,1,0,remains_unclear,,1,1,1,0
32.46979,-87.162933,retroactive_pay,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00007,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,825000.0,1082531.755,0,1,0,remains_unclear,,1,1,1,0
32.46979,-87.162933,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00007,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,825000.0,1082531.755,0,1,0,remains_unclear,payroll_effective_date,1,1,1,0
32.46979,-87.162933,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00007,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,825000.0,1082531.755,0,1,0,remains_unclear,retroactive,1,1,1,0
32.46979,-87.162933,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00011-+00007,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,825000.0,1082531.755,0,1,0,remains_unclear,,1,1,1,0
35.838683,-91.810073,,0,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00014,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,375000.0,1428941.916,1,1,0,remains_unclear,,1,1,0,1
35.838683,-91.810073,across_the_board_raise,0,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00014,1,formally_adopted|implemented|paid_or_observed,,compensation_outcome:across_the_board_raise,0,,375000.0,1428941.916,1,1,0,remains_unclear,,1,1,0,1
35.838683,-91.810073,,0,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00014,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:recurring,0,,375000.0,1428941.916,1,1,0,remains_unclear,recurring,1,1,0,1
35.838683,-91.810073,,0,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00014,1,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,375000.0,1428941.916,1,1,0,remains_unclear,,1,1,0,1
34.705229,-92.697704,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,1,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,0,,300000.0,1299038.106,0,1,0,police,,1,1,0,1
34.705229,-92.697704,retroactive_pay,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,2,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,0,,300000.0,1299038.106,0,2,0,police,,2,1,0,2
34.705229,-92.697704,,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,2,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,300000.0,1299038.106,0,2,0,police,payroll_effective_date,2,1,0,2
34.705229,-92.697704,,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,2,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,0,,300000.0,1299038.106,0,2,0,police,retroactive,2,1,0,2
34.705229,-92.697704,,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,2,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,0,none_identified,300000.0,1299038.106,0,2,0,police,,2,1,0,2
34.705229,-92.697704,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,300000.0,1299038.106,0,1,0,police,,1,1,0,1
34.705229,-92.697704,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:ordinance_adoption,0,,300000.0,1299038.106,0,1,0,police,ordinance_adoption,1,1,0,1
35.065724,-91.852278,,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,2,formally_adopted|implemented|paid_or_observed,none_identified,institutional_channel:none_identified,2,,375000.0,1342339.376,0,2,2,police,,2,1,0,0
35.065724,-91.852278,retroactive_pay,3,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,3,formally_adopted|implemented|paid_or_observed,,compensation_outcome:retroactive_pay,2,,375000.0,1342339.376,0,3,3,police,,3,1,0,0
35.065724,-91.852278,,2,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,2,formally_adopted|implemented|paid_or_observed,,timing_implementation:one_time,2,,375000.0,1342339.376,0,2,2,police,one_time,2,1,0,0
35.065724,-91.852278,,3,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,3,formally_adopted|implemented|paid_or_observed,,timing_implementation:retroactive,2,,375000.0,1342339.376,0,3,3,police,retroactive,3,1,0,0
35.065724,-91.852278,,3,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,3,formally_adopted|implemented|paid_or_observed,,pressure_channel:none_identified,2,none_identified,375000.0,1342339.376,0,3,3,police,,3,1,0,0
35.065724,-91.852278,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,1,formally_adopted|implemented|paid_or_observed,ordinance_council_adoption,institutional_channel:ordinance_council_adoption,0,,375000.0,1342339.376,0,1,1,police,,1,1,0,0
35.065724,-91.852278,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:ordinance_adoption,0,,375000.0,1342339.376,0,1,1,police,ordinance_adoption,1,1,0,0
35.065724,-91.852278,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00005-+00013,1,formally_adopted|implemented|paid_or_observed,,timing_implementation:payroll_effective_date,0,,375000.0,1342339.376,0,1,1,police,payroll_effective_date,1,1,0,0
34.705229,-92.697704,,1,0,0,event_counts_are_documentary_not_prevalence,lower_48,CONUS50-+00004-+00013,1,formally_adopted|implemented|paid_or_observed,budget_pay_plan_process,institutional_channel:budget_pay_plan_process,1,,300000.0,1299038.106,0,1,0,non_safety,,1,1,0,1
