canonical_payload_id,extraction_result_id,extraction_artifact_pointers,extraction_modality,source_SHA_256,retained_source_ids,candidate_ids,search_wave_provenance,municipality_ids,municipality_names,states,expected_periods,side_hints,department_hints,source_family_hints,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,existing_claim_ids,expected_claim_upgrade_tags,extraction_warnings,deterministic_processing_eligibility,proposed_extraction_families,primary_terminal_status,pages_available,sections_available,tables_available,structured_record_count,lineage_basis,lane_id
EXTPAYLOAD-1218977b50bb6a5e55d1485d,EXTEXTRACT-12f7f3bfbb452b64aae71436,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-1218977b50bb6a5e55d1485d.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-1218977b50bb6a5e55d1485d.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-1218977b50bb6a5e55d1485d.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-1218977b50bb6a5e55d1485d.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-1218977b50bb6a5e55d1485d.tables.jsonl.gz,html,3007c8db0daad9c7be18dcbb0b3f5502167bfd100024889a0a53344a8bea2bb1,EXTSOURCE-1218977b50bb6a5e55d1485d,RESCAND-eb2e04925e4793e47bbcb49e,external_search_wave_002_exhaustive_residual,,Casey,IL,2019,unclear,unclear,benefits_and_total_compensation|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-6848382e32df4868e3f8facb,MECHEXP-1ebb6c074d6739ec7d94fde5|MECHEXP-31edf9bf59005890b4d11b1e|MECHEXP-44bce6c74731f8b3f2000bdd|MECHEXP-dfcc2e4b2578701138790de9,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,payroll_and_earnings,extracted_text_and_structured_ok,0,131,1,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-1224222fa74ff3c4d4a85fcd,EXTEXTRACT-b99e61fc1e3200e1ef091674,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ff/EXTPAYLOAD-1224222fa74ff3c4d4a85fcd.tables.jsonl.gz,html,ff1c7c5179b8a543ffeb8d9efd04ac4a680fb0a43f35d61bab3354f13aeff4b0,EXTSOURCE-1224222fa74ff3c4d4a85fcd,EXTCAND-6ea73429a4f7767d9416f837,external_search_wave_001_compacted,,Baraboo,WI,2017,police,police,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,ordinance_or_resolution,official_administrative_summary,extraction_priority_high,ROOTCOMP-a53920f15d57896fd9bb708a,MECHEXP-05674a4df7a038165ebd598f|MECHEXP-15b096cd772559b06c7852de|MECHEXP-8c653ed3dbae7fee3ab77adb|MECHEXP-ae96f042b64301045362020e|MECHEXP-db56c6492aa9cc95615ca08a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,implementation_confirmation,extracted_text_and_structured_ok,0,667,0,1,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-122c1a5013df559117ae292e,EXTEXTRACT-de96f96c0b075ad18afb0954,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-122c1a5013df559117ae292e.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-122c1a5013df559117ae292e.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-122c1a5013df559117ae292e.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-122c1a5013df559117ae292e.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-122c1a5013df559117ae292e.tables.jsonl.gz,html,21fe0dc1ec65d830da44728af17b1a7c20a3328c970b22515a9a9ef48f210c1c,EXTSOURCE-122c1a5013df559117ae292e,RESCAND-4861237af73569b5cbff07a9,external_search_wave_002_exhaustive_residual,,Batesville,AR,undated-source-CBSRD-20260728-229e87b6cec1a609381b,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-226c66c47fffae6c84293edf,MECHEXP-29676d60821df46fb5e613b5|MECHEXP-668feb10a6f93ace893681b8|MECHEXP-a53ad9b68406eb9dc29be5a5|MECHEXP-c7719ce5cc6a515f5532cbad,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,mixed_structured_and_text_processing_ready,implementation_confirmation|payroll_and_earnings|tenure_and_progression,extracted_text_and_structured_ok,0,65812,297,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-1242653b1c6dfc97bbb66af2,EXTEXTRACT-37e2314b76194e24b1ebd82b,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/27/EXTPAYLOAD-1242653b1c6dfc97bbb66af2.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/27/EXTPAYLOAD-1242653b1c6dfc97bbb66af2.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/27/EXTPAYLOAD-1242653b1c6dfc97bbb66af2.txt.gz,pdf,2779b1fbb568a9c339611dc214f4e33a1e148b7bb8c1df3c72894ce25092aa9c,EXTSOURCE-1242653b1c6dfc97bbb66af2,RESCAND-ab6302310f334f304ed1444c,external_search_wave_002_exhaustive_residual,,Bellwood,IL,undated-source-CBSRD-20260728-8965ce3bf0dccd365679,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-c7e8afc01d4545fd757c6fc6,MECHEXP-0405a5df91265c7c82b5d38a|MECHEXP-1668524a7700ef00069090db|MECHEXP-3c1d9dd86aa62dcabaf5a6f2|MECHEXP-a636552bbc5c0ecef1fcdc0a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,20,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-126123794095d15cd5062d8b,EXTEXTRACT-e7467fa636e15fcfaf04f6b3,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-126123794095d15cd5062d8b.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-126123794095d15cd5062d8b.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-126123794095d15cd5062d8b.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-126123794095d15cd5062d8b.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-126123794095d15cd5062d8b.tables.jsonl.gz,html,49b9cf5fab601a6be37ff43822bf4f60d542e62e911422e14c9568fde0c475b2,EXTSOURCE-126123794095d15cd5062d8b,RESCAND-e131a81f230eac5e518e33f3,external_search_wave_002_exhaustive_residual,,Ballston,NY,2024,unclear,unclear,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-1d9f8528499dc9f31ea1a7ff,MECHEXP-2dcb0eb95e67af8072688420|MECHEXP-2e1ff87e08a49d05d76336a2|MECHEXP-2f754537d43dc9b37c6df93d|MECHEXP-476c2cea664bf6571442d0c9|MECHEXP-727bae3c9904efc21675d0d5,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_ok,0,75,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12633803d61a541a7a99ef86,EXTEXTRACT-d0e449c52e4795fe088a2f10,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bf/EXTPAYLOAD-12633803d61a541a7a99ef86.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bf/EXTPAYLOAD-12633803d61a541a7a99ef86.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bf/EXTPAYLOAD-12633803d61a541a7a99ef86.txt.gz,pdf,bf90b04319c53e3e7f03f447eddff3a468cee759aa492bc5d3056deb286e2ea7,RMSRD-20260802-e0fa82a59df257aa7007,EXTCAND-b1849f5755edaccf3f26e51b,external_search_wave_001_compacted,,Franklin,PA,undated,non_safety|side_independent,non_safety|side_independent,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-744198c2bda638dc72e24723|ROOTCOMP-a571c34935af0851bdeaa2d0,MECHEXP-1d178e8244e43f45b556572f|MECHEXP-2d65b80a0e3e589bc5036b96|MECHEXP-383d2a7af0515b6d6b3266c3|MECHEXP-78585a67eda2170c8670817c|MECHEXP-7b6ccb79ccc9f449592762d2|MECHEXP-7f742ec03e85736463410490|MECHEXP-90f17452e9c387e986029cf0|MECHEXP-9ee0297dd36fe105b89ea5d6|MECHEXP-f132abe9ed2aabbb667599da|MECHEXP-faa97197c161ca705d4e3e84,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,4,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-127c901a276d241e4f47a34a,EXTEXTRACT-490bae3b676db6ca4a299aa5,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58/EXTPAYLOAD-127c901a276d241e4f47a34a.tables.jsonl.gz,html,5872d111f352d82b421529d1449834370b31c1eabb0eab6375678d6db13c5149,EXTSOURCE-127c901a276d241e4f47a34a,EXTCAND-1034c40b7a381aa97a4a720e,external_search_wave_001_compacted,,Howland,OH,2020,fire|police,fire|police,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-065f5485d32648cd3511f2a6|ROOTCOMP-34c5532ff0c293a68f8a936d|ROOTCOMP-84e2aad6d4323369d47085c2|ROOTCOMP-a68b4a7d515bf79a05afb003|ROOTCOMP-b51d35eee2ff6b31dc324563|ROOTCOMP-b9003b2ced5aea47aa7a3107|ROOTCOMP-c6cf97fab5420fa795e3a4f3|ROOTCOMP-dd348e30945b2c21e8bd96d9,MECHEXP-1001dc10c64d1327da267de6|MECHEXP-1dac51266831d40d55f3aabe|MECHEXP-1fff753e0efa3eb0ad6cc4ea|MECHEXP-27536cafb895e5050e21de11|MECHEXP-27a3a4864dd2bdb8e1a0551a|MECHEXP-2b6ce57cd86a95f11e3d7a4d|MECHEXP-533687589b04deaced80f88f|MECHEXP-5a02bbf228527110dc0ccec2|MECHEXP-710aa5877c8203ac0aa4e9df|MECHEXP-7961b8b7b61620f29c74e73b|MECHEXP-8e41d3f987d63875d0da4dcd|MECHEXP-ac4a66e4cbc0e530b83b879d|MECHEXP-b31e4976ee99bf0247f42a84|MECHEXP-b4f5e0d698b7e7c73efd15b5|MECHEXP-c4e11f7f42e2c63e52731b34|MECHEXP-ccc0959761747c1d2ff597e8|MECHEXP-e3497cf02fca5eeb8f023cf9|MECHEXP-e47a365a1e166ad8630846f0|MECHEXP-e6e9c63524699bf98c2b5a23|MECHEXP-ebe2d4af8d6f4e5652f6cf7b|MECHEXP-f2132e48c967ef6a6c32cdd9|MECHEXP-f21db009bad0e0725ef6061d|MECHEXP-fbe3383f4469d094e3c1a631,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_and_structured_ok,0,82,1,1,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-127ea6680935e179426c4029,EXTEXTRACT-fbcfc256a0b55c1668c2e1ce,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-127ea6680935e179426c4029.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-127ea6680935e179426c4029.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-127ea6680935e179426c4029.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-127ea6680935e179426c4029.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ba/EXTPAYLOAD-127ea6680935e179426c4029.tables.jsonl.gz,html,ba94a0b8af68be9a367ebb26c22d524201003684ee5a8ed41b499adfca1d37f5,EXTSOURCE-127ea6680935e179426c4029,EXTCAND-2316e1aef8b945207d8a4e09,external_search_wave_001_compacted,,Redkey,IN,2025,non_safety,non_safety,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-8f50095ef3c1b08c5af258c1,MECHEXP-0e1dcd84e6c6e61f6d92f46d|MECHEXP-94622848f2675c73987f317d|MECHEXP-9832581ed2c98f8528e260b5|MECHEXP-e95762f8903f9b8d824ca740,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,extracted_text_ok,0,1348,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12bb4a8d4be6536d795eeb91,EXTEXTRACT-79f8659c7fa1bed144f32a66,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12bb4a8d4be6536d795eeb91.tables.jsonl.gz,html,94b4c527a7645ff0ff4b4ed3c619f543c824dca02d0d5cd88852242b284243a8,EXTSOURCE-12bb4a8d4be6536d795eeb91,RESCAND-d760ad8b877d084d06da0f88,external_search_wave_002_exhaustive_residual,,Belville,NC,2022,unclear,unclear,benefits_and_total_compensation|implementation_confirmation,pension_or_retirement_document,official_administrative_summary,extraction_priority_high,ROOTCOMP-98b1eda04e1a076a0e19bba4,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,mixed_structured_and_text_processing_ready,implementation_confirmation,extracted_text_and_structured_ok,0,277,0,1,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12c86a7f1a9300604b2300ff,EXTEXTRACT-61c85029bb97b0cff944b062,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-12c86a7f1a9300604b2300ff.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-12c86a7f1a9300604b2300ff.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-12c86a7f1a9300604b2300ff.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-12c86a7f1a9300604b2300ff.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f/EXTPAYLOAD-12c86a7f1a9300604b2300ff.tables.jsonl.gz,html,4f7886170813032714d30ef4b18f25ba8d8e934f2ce37d54d69d4fcdf6da7d6d,EXTSOURCE-12c86a7f1a9300604b2300ff,EXTCAND-c3f2523b0db5a0f7bf576041,external_search_wave_001_compacted,,Newcastle,ME,2016,all_units,all_units,benefits_and_total_compensation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-dfec0385b5f16d6df8483581,MECHEXP-07a596cb96ffd3837becfab6|MECHEXP-4a79c8428da82393a9846b41|MECHEXP-687dd5cbbcf55e0823f12760|MECHEXP-cf4997344f3e53f621d49f2b,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,348,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12d4d9627a50d67d052751bb,EXTEXTRACT-e78b7a120bc5394bdfc22a03,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-12d4d9627a50d67d052751bb.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-12d4d9627a50d67d052751bb.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-12d4d9627a50d67d052751bb.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-12d4d9627a50d67d052751bb.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca/EXTPAYLOAD-12d4d9627a50d67d052751bb.tables.jsonl.gz,html,ca2e25286f44fe0571bee1141e0acb48610bf89fc3103827fe3c9f322217a31c,EXTSOURCE-12d4d9627a50d67d052751bb,RESCAND-fb93c8d57a668c394f09eceb,external_search_wave_002_exhaustive_residual,,Bloomfield charter,MI,2026,police,police,implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-293f731a6a5cccc6192d7b64|ROOTCOMP-5529395141ddc32cfebff5bb|ROOTCOMP-758ee478d16dece219ba50ae|ROOTCOMP-bfd6a979abc8ab1f98307b54|ROOTCOMP-c1c2bd9c90ac3a73982f690a,MECHEXP-10f4ec1b762ef65f1551a8a2|MECHEXP-2a1bfe297fc5829855d1c5b0|MECHEXP-2a50b4b60b684cea7023c6eb|MECHEXP-2b5da0808868e9717c9cb997|MECHEXP-3756afb24eca50cb2f6653fc|MECHEXP-5d7a2097ed4c7cde6ba4b98a|MECHEXP-5e1e3981a9402b5833ba7035|MECHEXP-64153d49b465edc2144bf4d3|MECHEXP-68a991ffc5fe0e60081085e8|MECHEXP-79de8f2c36b8260ea6a59dcc|MECHEXP-86661c109ab99c3c4d21c228|MECHEXP-95266e7de88f08821ff24560|MECHEXP-9fc83832b22f3fe4a5c03b14|MECHEXP-a9153295941546685be98268|MECHEXP-b9786d094e99c889ed387281|MECHEXP-b9e334a96d07e5b48fcdc3bd|MECHEXP-be06d0f85c048b53c3b29499|MECHEXP-cd216deebddfb3279b16907b|MECHEXP-e617177353145324f95b8e75|MECHEXP-f159c5b5e00c21caf832d503|MECHEXP-f2210fbaf4e308a23451fcae|MECHEXP-f8f925727e326f4accceb2d4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,0,172,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12e45fdab2e0157372b7e4e1,EXTEXTRACT-5675be3796a8be51b1526e0c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12e45fdab2e0157372b7e4e1.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12e45fdab2e0157372b7e4e1.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12e45fdab2e0157372b7e4e1.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12e45fdab2e0157372b7e4e1.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-12e45fdab2e0157372b7e4e1.tables.jsonl.gz,html,94dd42e9103f67f3d5dcd6a800e5ec8f399ca9849eefc9d9818b0ff3947a1b66,EXTSOURCE-12e45fdab2e0157372b7e4e1,RESCAND-d2f916948a3d85769b6d8261,external_search_wave_002_exhaustive_residual,,Ashland,AL,2017,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-619853891ac75c5d60ca57d7,MECHEXP-15b9aa79d012802f03bb9d4e|MECHEXP-3ae4d339d0ddf247a6adec24|MECHEXP-cd212c33e845ed196704ea96|MECHEXP-d3ec01bc44e78675c0dff46d|MECHEXP-edf04f6306e91413d2defb01,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,extracted_text_ok,0,80,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
EXTPAYLOAD-12e9df70d60fff3f2ffe82d7,EXTEXTRACT-b5d5720dce495cd37d7d4274,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-12e9df70d60fff3f2ffe82d7.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-12e9df70d60fff3f2ffe82d7.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-12e9df70d60fff3f2ffe82d7.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-12e9df70d60fff3f2ffe82d7.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-12e9df70d60fff3f2ffe82d7.tables.jsonl.gz,html,a0d6f4fc0a1d0a5c3b7cd053f5524ca28ab7619dd62174a6054865776e92b2cf,EXTSOURCE-12e9df70d60fff3f2ffe82d7,RESCAND-3d5e504fb591d7e869d4598e,external_search_wave_002_exhaustive_residual,,Ashtabula,OH,2024,fire,fire,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-0ebcf61c0687db47dba316b2|ROOTCOMP-28fdda973cfe62f16b9c1559,MECHEXP-196ee985f6483ebaf168f3bd|MECHEXP-412e451bfdd4e2f648f5d456|MECHEXP-4a4bc0fe8966f39a5077c2a9|MECHEXP-a9beb4cfce66e7f466967445|MECHEXP-ab0fce37b0daf6044de19405|MECHEXP-b9149ebba2904535461838b7|MECHEXP-d17e0d4eabc8e1e5ac8e049f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,low_yield_context_only,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_low_yield_usable,0,3,0,0,canonical_stage6_physical_extraction_result,field_span_lane_001
